label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67
0.03	north12_all	80	39294	29084	9187	5830	5363	5301	2269	1854	1973	1190	839	805	561	799	548	328	214	245	146	177	127	78	87	65	47	69	28	34	30	30	15	16	9	12	13	7	9	5	5	5	5	14	2	6	1	3	1	2	2	0	0	0	0	2	1	1	0	0	1	0	0	0	1	0	0	0	0	0
0.03	north12_active	80	18680	23343	3645	1641	3342	4149	774	843	1404	634	254	502	225	638	412	228	50	193	49	118	67	33	53	31	17	50	7	15	20	18	5	7	1	5	9	4	4	2	1	1	1	14	1	6	0	1	0	1	1	0	0	0	0	2	1	0	0	0	1	0	0	0	1	0	0	0	0	0
0.03	north13_all	80	39693	28875	9255	5853	5398	5274	2275	1883	1963	1185	817	826	561	751	581	330	222	308	152	204	124	94	88	56	54	69	30	23	33	28	21	20	12	6	19	10	10	8	4	5	3	15	3	7	1	3	0	2	11	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0
0.03	north13_active	80	18965	23082	3719	1611	3368	4106	765	832	1388	637	249	520	222	577	422	232	55	245	45	141	73	41	48	22	20	51	13	11	22	20	3	6	3	4	17	6	5	5	1	1	0	15	1	6	0	1	0	1	10	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
0.03	north14_all	80	39730	28977	9287	5804	5378	5303	2246	1903	2020	1169	836	769	559	698	607	340	231	335	158	202	125	98	80	55	54	54	30	22	39	29	25	21	12	8	24	10	7	9	6	1	4	8	3	7	1	1	0	2	10	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	18871	23206	3693	1594	3314	4102	741	839	1409	644	242	470	228	530	436	232	57	264	40	145	79	40	37	20	23	36	11	12	23	16	4	5	5	5	21	5	4	6	1	1	0	8	0	6	1	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	39390	29408	9361	5828	5285	5258	2219	1874	2003	1170	856	756	532	722	585	339	230	424	172	214	115	99	89	61	57	43	27	18	50	20	22	21	11	7	24	10	5	9	6	1	2	1	5	2	2	2	0	1	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	18632	23532	3669	1624	3235	4045	746	803	1399	625	246	470	217	562	418	227	56	345	42	159	74	35	48	26	30	29	13	10	31	9	3	7	6	5	22	4	5	6	1	1	0	1	0	1	1	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	39133	29711	9290	5884	5240	5162	2235	1834	2010	1154	842	730	546	833	541	352	233	477	180	168	135	92	105	60	53	48	21	23	47	23	17	19	11	7	26	8	4	7	6	1	3	3	6	4	2	2	1	1	2	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
0.03	north16_active	80	18481	23907	3618	1663	3188	3949	765	788	1413	630	227	455	241	665	382	226	61	397	46	117	90	38	59	24	27	28	7	11	26	10	4	6	5	5	23	2	3	4	2	1	0	3	0	2	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north17_all	80	39152	29398	9346	5910	5252	5224	2265	1822	1966	1120	858	771	518	845	516	388	231	473	180	183	117	81	116	61	55	54	21	30	47	24	18	21	12	4	18	10	4	5	9	4	2	5	6	3	1	3	1	1	3	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0
0.03	north17_active	80	18632	23681	3658	1648	3194	4033	801	802	1369	598	246	480	222	691	380	257	56	394	49	125	77	32	69	24	27	27	5	15	31	14	5	10	4	3	15	3	2	3	5	4	0	5	0	2	0	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north18_all	80	39305	29110	9276	5930	5333	5244	2262	1838	1984	1181	810	785	535	867	523	405	229	411	176	193	140	87	108	59	53	57	24	36	43	23	20	23	17	10	11	7	5	6	9	5	4	5	3	3	2	3	2	1	4	0	2	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
0.03	north18_active	80	18767	23472	3560	1666	3167	4090	804	835	1393	614	235	470	225	719	383	253	59	334	47	127	89	37	65	25	20	31	7	17	26	13	4	12	5	4	8	2	1	3	5	5	1	5	0	2	1	2	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north19_all	80	39535	28699	9358	5908	5341	5264	2318	1854	1868	1229	816	805	522	877	513	421	231	361	183	219	132	95	101	66	52	47	34	34	57	24	19	24	19	15	26	5	5	3	5	9	2	10	2	3	1	3	1	1	2	1	2	1	1	0	0	1	0	0	2	0	0	0	0	0	0	0	1	0
0.03	north19_active	80	18856	23063	3597	1642	3201	4126	826	861	1305	613	244	464	212	740	370	267	56	284	45	146	89	40	65	26	19	24	11	17	39	10	3	12	4	7	25	3	1	1	3	7	1	10	0	1	1	2	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	39182	28700	9370	5816	5225	5331	2315	1849	1955	1225	844	814	532	812	561	409	231	346	181	202	145	107	102	76	58	66	38	37	52	23	17	26	15	19	21	2	10	3	2	8	3	7	0	3	1	1	1	0	1	1	2	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	3
0.03	north20_active	80	18631	23028	3586	1605	3174	4179	801	856	1390	629	255	463	209	663	398	254	54	277	45	131	99	43	69	28	21	36	13	19	35	10	2	14	4	9	21	1	1	0	1	5	2	7	0	1	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3
0.03	south21_all	80	37240	24389	9127	5704	4885	4528	2210	1775	1680	1119	807	677	539	667	515	335	212	316	143	155	120	90	107	60	69	43	40	60	31	26	26	17	12	21	17	4	5	9	5	7	1	8	1	0	3	0	2	4	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	14644	17851	2858	1261	2597	3195	616	665	1046	514	171	357	201	507	322	190	50	225	32	101	55	40	69	23	27	26	6	37	18	10	9	9	3	9	12	0	3	9	1	1	0	4	0	0	3	0	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	37077	23904	9157	5733	4763	4476	2226	1780	1655	1149	799	746	532	702	489	313	235	305	156	142	123	101	105	64	61	42	41	46	37	32	24	18	12	16	17	6	8	3	4	7	2	8	2	0	3	1	2	5	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	14299	17334	2897	1228	2563	3073	637	643	1020	514	180	374	192	506	309	179	52	212	37	90	56	36	65	21	25	29	5	27	23	15	8	9	3	6	15	1	5	3	1	1	0	4	1	0	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	37433	24503	9145	5817	4823	4579	2200	1741	1707	1136	790	722	541	783	497	314	245	303	162	160	134	103	110	48	61	56	42	33	44	27	21	26	11	16	21	9	9	8	1	6	3	8	3	4	2	2	2	6	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	14832	17944	2992	1260	2634	3198	667	642	1063	502	176	355	182	589	321	171	59	209	39	99	69	41	67	12	23	38	7	19	26	11	9	13	4	7	19	2	5	6	0	1	1	4	1	4	2	1	1	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	38024	25735	9156	5773	4865	4918	2239	1727	1741	1163	802	801	540	814	523	323	240	334	161	183	138	111	87	55	56	46	39	35	47	33	15	21	7	13	28	7	10	10	1	2	3	2	2	4	0	2	2	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	16075	19481	3196	1369	2759	3591	722	661	1136	544	200	416	199	638	371	185	56	250	46	124	79	50	52	19	23	30	8	18	30	15	7	10	3	8	26	2	6	6	0	1	2	0	1	4	0	1	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	38819	27335	9263	5841	4916	5206	2254	1742	1784	1183	794	755	536	820	533	360	218	317	168	200	140	105	99	72	58	52	38	36	45	29	22	21	6	10	25	8	6	10	1	1	5	2	2	5	0	3	2	1	8	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	17405	21375	3402	1523	2909	3954	758	700	1200	593	217	427	220	668	381	214	57	258	57	143	83	44	67	26	24	35	11	22	28	14	7	8	3	7	22	2	2	6	0	0	4	0	0	5	0	1	1	0	7	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	39487	28533	9367	5849	5053	5519	2285	1757	1916	1192	788	779	541	851	526	391	211	348	165	193	133	107	92	77	61	56	34	25	34	31	18	15	9	10	14	6	5	10	2	0	9	1	3	1	1	1	4	1	8	0	0	1	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	18520	22864	3636	1619	3131	4336	764	752	1362	620	229	444	242	710	397	247	62	287	60	132	83	46	59	30	25	37	11	16	22	18	6	8	2	4	11	2	2	7	0	0	4	0	1	1	1	0	2	1	7	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	39225	28704	9376	5917	5166	5408	2314	1780	1949	1236	798	769	583	811	510	396	218	308	151	207	113	99	92	77	57	42	38	25	34	37	19	14	11	10	28	7	1	6	2	2	11	3	2	1	1	1	4	2	4	0	0	1	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	18440	23063	3583	1630	3214	4253	814	779	1382	671	235	450	268	677	362	258	63	261	49	146	71	34	63	26	24	24	9	16	21	24	4	5	3	5	26	2	0	4	0	1	5	2	1	1	1	0	2	2	3	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	39078	28639	9368	6017	5117	5168	2293	1816	1946	1248	818	793	558	830	512	395	223	302	158	193	138	90	94	62	58	44	36	27	27	40	12	11	14	6	22	9	2	7	4	2	10	2	3	4	1	1	2	2	7	0	0	1	1	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	18539	22956	3544	1661	3180	4026	804	792	1378	680	233	451	246	686	378	251	58	253	42	135	89	35	56	20	27	23	10	17	17	28	4	5	4	2	22	4	1	4	0	1	3	2	1	3	1	0	1	2	7	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	39305	28781	9475	5952	5143	5077	2246	1862	1874	1243	844	803	570	821	525	398	241	305	154	200	121	87	93	59	43	38	38	28	42	37	11	13	14	7	22	8	2	4	4	3	7	3	2	4	2	0	0	2	7	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	18645	23139	3620	1628	3149	3942	787	803	1293	678	240	463	251	663	391	251	47	255	48	143	76	33	53	19	21	21	9	17	23	25	3	6	5	4	19	3	1	2	0	2	3	2	1	3	0	0	0	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	39209	28908	9342	5882	5057	5034	2320	1895	1838	1256	814	786	563	805	537	391	233	333	168	202	130	91	106	53	52	44	42	29	44	33	12	18	12	14	21	7	3	5	3	2	4	4	4	5	4	1	1	1	4	0	0	3	2	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	18580	23342	3613	1625	3074	3908	793	855	1261	676	254	470	223	651	392	233	53	279	50	153	79	42	64	21	23	29	10	17	26	23	3	7	3	11	18	2	1	2	1	2	1	3	0	4	2	0	0	1	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	37451	23909	9085	5840	4781	4306	2221	1817	1667	1080	790	712	548	718	460	327	231	300	138	160	133	87	94	51	45	40	34	42	29	23	11	12	16	12	17	6	5	10	6	5	3	7	3	1	3	4	1	3	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south31_active	80	14698	17246	2822	1295	2524	3013	594	699	989	470	170	366	186	557	285	180	56	232	35	97	66	35	54	12	23	20	9	19	20	8	2	5	4	6	14	1	1	4	0	3	2	5	0	1	3	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	37444	24098	9024	5817	4751	4382	2262	1789	1693	1091	774	699	561	747	477	329	235	311	148	172	131	90	87	56	55	48	35	44	27	15	17	16	15	15	17	9	6	9	4	5	4	6	2	0	1	4	3	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	14778	17517	2934	1333	2514	3046	624	672	1010	462	166	375	194	563	315	162	53	235	40	98	65	34	45	14	26	27	8	19	17	6	4	6	4	7	11	2	3	3	0	4	2	3	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	37756	25407	9073	5814	4919	4678	2265	1777	1802	1111	781	682	565	778	546	331	229	357	166	175	144	76	97	72	57	46	34	43	20	14	19	14	11	19	16	9	6	10	1	4	2	3	1	0	1	1	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south33_active	80	15797	19090	3155	1459	2735	3375	687	715	1163	532	196	389	200	591	388	167	61	279	44	107	74	29	64	21	24	29	10	14	8	4	3	8	2	10	11	1	3	4	1	3	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south34_all	80	38173	27049	9133	5748	5005	4830	2292	1892	1924	1185	762	712	542	781	568	328	214	386	166	209	135	83	91	79	71	51	35	33	29	28	25	16	12	16	17	7	9	8	4	2	3	3	1	1	1	1	3	1	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0
0.03	south34_active	80	16886	20986	3385	1496	2905	3631	722	797	1300	604	194	420	209	599	408	173	56	311	43	134	67	34	66	26	28	33	9	14	20	13	4	10	4	7	13	2	3	5	1	2	2	2	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
0.03	south35_all	80	39164	28614	9256	5831	5138	5068	2252	1901	1967	1262	780	780	565	809	568	328	221	484	151	201	130	89	100	76	66	47	34	39	32	32	27	16	13	15	21	9	9	6	9	2	4	3	0	1	1	2	2	1	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0
0.03	south35_active	80	18241	22728	3614	1551	3137	3907	774	879	1389	693	220	463	230	648	416	189	59	412	42	135	73	34	76	23	25	29	11	20	20	18	2	7	3	5	18	3	2	4	2	1	3	2	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
0.03	south36_all	80	39630	29114	9291	5921	5178	5158	2289	1880	2012	1292	785	810	553	755	552	375	233	503	139	178	129	86	95	61	67	58	41	36	39	35	27	21	12	13	20	10	11	5	10	1	6	2	0	2	2	3	2	1	4	1	0	0	0	0	1	1	0	1	0	0	1	0	2	0	0	0	0	0
0.03	south36_active	80	18663	23255	3659	1616	3242	4040	813	847	1402	755	215	476	243	611	401	236	58	415	38	111	78	35	66	21	28	33	13	22	28	22	3	10	2	4	17	4	2	3	2	0	5	1	0	2	2	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south37_all	80	39783	28711	9423	6032	5196	5192	2335	1852	1886	1278	770	872	552	770	551	359	235	503	143	170	148	97	106	61	60	62	37	40	36	30	23	21	11	13	19	10	8	6	8	1	5	3	1	4	1	2	2	0	4	0	0	1	0	1	0	1	0	0	0	1	0	0	2	0	0	0	0	0
0.03	south37_active	80	18749	22955	3725	1680	3308	4067	818	838	1298	724	212	533	248	638	398	222	49	417	44	109	89	40	66	20	28	40	13	24	21	18	2	8	1	7	16	4	2	4	3	0	3	1	0	4	1	0	2	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	39997	28897	9322	6077	5327	5206	2304	1811	1970	1255	766	878	568	834	553	377	241	406	147	149	147	102	111	67	58	57	37	47	46	23	20	25	12	16	15	11	4	8	6	4	3	2	1	3	1	1	0	0	4	0	0	1	0	1	0	1	0	0	0	1	0	0	2	0	0	0	0	0
0.03	south38_active	80	18883	23122	3629	1738	3391	4040	789	808	1375	719	230	531	258	683	400	232	51	325	44	96	87	44	66	25	27	31	9	25	27	13	3	13	3	12	11	3	1	6	3	1	2	0	0	3	1	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	39704	28903	9383	5922	5369	5195	2278	1781	1985	1218	814	855	550	821	533	389	219	340	163	154	145	103	95	69	54	49	34	50	38	23	19	20	10	17	31	11	5	14	5	7	3	2	1	3	0	0	3	0	0	0	0	1	0	1	0	1	1	0	0	1	0	0	2	0	0	0	0	0
0.03	south39_active	80	18788	23278	3645	1668	3400	4003	757	827	1406	670	259	522	242	669	373	236	47	278	44	108	85	48	57	25	22	32	8	26	21	13	5	11	4	10	28	5	2	13	2	2	2	0	0	3	0	0	3	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	39503	28879	9356	5856	5380	5217	2342	1852	2005	1190	840	835	603	818	550	379	216	323	156	162	139	99	85	69	49	63	34	53	35	26	19	26	10	14	30	11	8	13	4	9	0	3	0	2	2	1	3	0	5	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south40_active	80	18718	23240	3588	1640	3339	4039	774	856	1430	640	279	494	267	666	398	219	54	258	39	112	85	50	54	24	19	30	6	28	19	16	6	13	5	7	26	5	2	12	1	2	0	3	0	2	2	0	3	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
