label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67
0.03	north6_all	80	38792	26380	8927	6231	4078	2944	2753	1705	1491	1376	917	604	893	437	358	298	330	239	196	239	170	132	74	102	60	49	72	52	43	18	28	15	8	9	19	7	7	6	9	3	2	6	1	2	1	0	3	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north6_active	80	17612	20415	2096	2365	999	757	1565	610	766	867	398	151	695	100	101	77	241	124	119	185	123	92	26	85	32	22	54	39	34	11	20	7	2	3	9	2	5	1	3	3	1	2	0	2	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north7_all	80	38699	26321	8831	6207	4030	3055	2791	1728	1487	1425	825	612	841	407	359	303	326	226	170	259	216	129	78	117	64	49	59	46	31	20	26	15	14	11	17	11	4	5	6	5	4	5	2	3	2	0	2	3	1	0	1	0	0	1	0	0	0	0	0	0	5	0	0	1	0	0	0	0
0.03	north7_active	80	17475	20443	2081	2329	982	755	1580	602	806	889	361	149	648	85	100	68	240	104	96	205	169	89	31	98	40	28	44	33	26	9	21	6	2	3	8	4	3	1	3	3	2	2	1	2	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0
0.03	north8_all	80	39089	27103	8967	6183	4102	3031	2801	1770	1541	1455	875	604	841	406	338	308	306	213	160	276	231	126	70	143	57	42	42	31	35	15	25	14	13	13	16	12	1	6	9	2	5	1	2	1	2	0	2	3	1	0	1	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0
0.03	north8_active	80	18218	21335	2211	2407	1040	799	1580	616	860	917	397	155	667	80	112	80	222	96	87	222	180	88	30	127	35	28	30	18	28	8	21	6	2	3	8	5	1	1	6	0	2	0	2	0	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
0.03	north9_all	80	39597	28972	9034	6297	4104	3013	2850	1810	1563	1462	932	640	871	410	343	300	364	218	169	282	234	126	74	124	60	48	41	53	32	16	22	12	11	13	14	7	2	4	7	3	4	1	3	3	1	0	1	3	1	0	0	0	0	1	0	0	0	0	0	1	5	0	0	0	0	0	0	0
0.03	north9_active	80	19276	23422	2415	2593	1015	832	1668	685	904	948	454	192	704	92	122	91	261	113	96	227	183	90	36	108	42	38	35	40	23	6	17	6	2	2	8	3	1	1	5	0	1	0	2	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0
0.03	north10_all	80	40412	30860	9079	6426	4119	3043	2967	1797	1632	1460	991	688	1051	427	324	292	360	229	174	246	221	155	84	127	47	46	38	63	28	18	26	9	12	13	12	6	2	4	6	3	4	1	3	2	2	0	1	0	1	0	0	0	0	1	0	0	0	1	0	1	5	0	0	0	0	0	0	0
0.03	north10_active	80	20543	25419	2627	2796	995	926	1859	696	965	952	525	229	873	106	129	108	268	127	111	201	170	118	44	112	26	34	32	52	16	7	18	3	2	1	7	2	1	1	5	1	0	0	2	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	5	0	0	0	0	0	0	0
0.03	north11_all	80	38775	26447	9069	6133	4080	2976	2762	1757	1457	1302	883	663	854	455	355	283	322	219	157	282	183	122	72	121	71	53	65	40	33	22	21	19	14	11	13	8	9	3	5	4	2	5	2	1	0	1	2	0	0	4	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	17534	20442	2089	2346	1004	804	1599	625	751	814	415	169	662	76	105	86	226	110	80	222	144	82	24	88	50	27	54	21	21	3	19	10	5	2	4	1	2	1	2	1	1	3	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	38762	26423	9044	6116	4097	2959	2767	1715	1457	1264	894	645	862	431	361	282	306	213	170	284	197	128	74	134	62	56	66	43	38	19	10	18	19	8	10	7	9	4	6	4	2	4	1	1	2	1	3	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	17471	20448	2047	2329	1015	774	1610	588	736	737	434	156	667	77	108	75	222	108	89	228	159	93	25	101	43	27	53	22	27	5	7	8	9	3	4	2	1	1	2	1	1	3	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	38684	26602	8904	6030	4189	2971	2738	1722	1454	1285	897	670	882	428	362	281	287	217	192	269	175	117	84	135	52	59	65	38	45	18	13	14	15	4	11	8	8	4	4	3	4	2	1	0	2	1	2	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	17345	20589	2073	2283	1039	740	1599	584	729	762	448	161	681	93	108	86	212	127	111	225	142	84	25	101	38	34	49	18	33	5	8	6	10	2	6	3	1	1	0	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	38536	26409	8978	6107	4166	2991	2753	1736	1526	1279	917	658	878	414	332	291	287	214	206	248	192	110	89	112	47	57	88	42	51	17	16	10	16	6	16	10	5	2	4	3	3	3	2	1	3	0	2	4	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	17231	20383	2106	2311	1027	758	1596	595	783	767	459	160	682	90	99	81	200	132	130	209	150	76	28	93	30	36	73	27	40	5	10	1	9	2	13	5	1	0	0	2	0	2	1	0	1	0	1	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	38442	26383	9038	6088	4182	2949	2789	1736	1533	1344	898	671	892	400	329	298	274	217	206	232	190	108	86	100	55	67	75	40	48	17	20	16	10	5	11	14	5	4	4	6	3	1	4	2	3	1	0	4	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	17248	20420	2168	2336	1031	768	1624	624	774	817	451	166	706	90	98	91	188	130	135	198	155	70	34	78	36	38	61	25	38	6	11	1	5	1	10	6	2	0	0	5	1	1	3	1	1	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	38152	26277	9118	6232	4115	2873	2800	1788	1553	1360	870	654	929	399	333	302	331	210	194	224	183	115	73	115	61	75	71	43	41	22	16	20	11	6	13	12	8	6	7	8	1	2	4	2	1	2	3	3	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	17063	20259	2199	2406	1039	741	1598	651	790	830	441	178	735	75	107	75	231	119	120	187	143	75	31	85	39	44	61	24	29	7	9	3	3	1	10	4	2	0	1	4	1	2	3	1	1	0	3	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	38260	26414	9044	6177	4056	2882	2756	1729	1527	1309	900	634	888	365	340	300	374	186	193	208	169	120	70	138	67	62	75	43	44	26	27	24	13	6	9	15	9	6	8	11	1	4	6	1	1	2	4	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	17218	20441	2143	2423	1014	744	1533	642	799	821	421	176	703	63	113	76	266	91	119	159	130	82	23	107	49	29	60	24	34	9	21	6	4	2	5	3	2	0	2	3	1	2	2	1	0	0	4	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	39195	27799	8976	6095	3992	2903	2812	1744	1613	1375	973	638	914	368	369	290	429	198	205	282	162	135	62	158	64	57	62	46	59	22	29	18	11	7	11	12	8	6	9	9	1	3	5	1	2	1	4	3	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7
0.03	north18_active	80	18611	22014	2247	2449	984	750	1676	676	894	897	473	185	730	70	149	79	309	105	136	225	113	90	22	127	48	31	48	25	47	6	26	6	3	2	6	1	1	2	4	1	1	1	1	0	0	0	4	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
0.03	north19_all	80	40306	29445	8988	6234	4035	2982	2957	1696	1643	1406	1011	640	940	394	371	275	438	222	202	322	210	129	61	170	65	66	65	44	51	20	33	16	7	8	10	12	8	8	7	6	0	3	5	2	2	1	2	5	1	1	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7
0.03	north19_active	80	20135	23812	2400	2633	982	808	1829	694	980	939	518	203	753	91	142	92	327	122	140	271	160	90	21	141	47	41	51	26	43	5	29	7	2	3	5	2	2	2	4	0	0	1	0	1	0	0	2	5	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
0.03	north20_all	80	41686	30984	9027	6219	4095	2961	3037	1792	1672	1549	1016	671	1030	409	387	291	440	226	205	361	292	127	53	120	74	58	79	53	52	27	43	13	12	7	9	10	7	7	5	3	0	1	2	2	2	3	2	6	3	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7
0.03	north20_active	80	21762	25570	2570	2741	948	853	1972	746	985	1073	545	237	842	114	140	110	338	128	135	318	239	89	24	100	55	41	64	32	43	10	34	5	5	3	3	3	2	2	2	0	0	0	1	1	0	1	2	6	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
0.03	south21_all	80	65268	15745	9056	5860	4009	3122	2338	1677	1638	1032	858	666	613	407	380	291	239	354	175	108	126	112	65	57	97	40	47	27	43	51	45	32	11	16	9	21	8	8	4	8	1	2	2	0	0	2	4	3	0	0	1	1	0	4	1	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south21_active	80	51821	4600	2428	1622	1050	933	812	421	1023	280	375	264	290	156	133	85	72	287	67	38	31	36	18	12	79	10	33	7	29	39	34	24	7	2	4	18	4	6	1	5	0	0	1	0	0	0	4	2	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south22_all	80	57962	15635	8983	5859	4027	3053	2241	1613	1532	1032	809	659	585	438	402	295	248	341	193	106	123	103	67	58	82	36	44	29	35	31	32	22	12	14	12	5	7	3	4	6	0	2	3	1	0	1	0	0	0	0	0	1	0	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south22_active	80	43606	3980	2678	1649	1066	781	677	415	902	256	310	224	250	135	145	76	77	264	70	29	36	23	22	16	64	6	33	7	19	17	22	16	8	1	6	1	5	2	1	4	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south23_all	80	53091	15512	9022	5940	4057	2976	2195	1610	1435	1036	840	654	558	445	396	281	228	287	175	126	116	93	68	57	60	32	36	25	22	29	31	23	9	10	11	5	7	3	7	8	2	2	1	4	0	3	0	0	0	1	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	37929	3531	2886	1695	1063	693	599	418	770	269	294	211	199	125	135	61	77	199	52	33	31	19	19	13	46	4	28	4	9	16	19	19	5	1	4	2	5	1	5	5	0	0	1	4	0	3	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	52631	15388	8992	5856	4045	3022	2265	1634	1493	1024	862	643	526	440	376	272	228	290	166	125	115	87	81	63	73	35	41	23	26	23	27	26	8	9	7	14	6	2	8	10	4	1	1	4	0	4	2	0	0	1	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south24_active	80	37352	3518	2934	1666	1089	733	618	419	808	249	293	195	179	129	130	60	84	197	43	29	35	21	22	14	52	7	28	5	13	9	18	22	4	1	3	7	4	0	5	9	1	0	1	4	0	4	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south25_all	80	52853	15408	9061	5872	4033	3015	2228	1658	1508	1019	870	644	501	417	364	264	234	303	150	126	111	86	77	61	80	34	46	23	29	23	25	25	9	13	8	11	5	6	7	11	4	1	2	3	0	4	2	1	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south25_active	80	37506	3537	2938	1697	1096	702	590	429	785	251	282	214	163	133	133	62	88	198	33	32	33	25	20	11	57	7	32	4	16	12	17	20	3	4	3	6	2	2	5	9	1	0	1	3	0	4	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south26_all	80	53014	15463	9171	5889	3969	2989	2283	1686	1468	1054	846	662	484	417	363	273	251	317	164	123	105	91	65	67	82	44	57	24	28	38	31	33	9	13	9	14	9	5	4	10	4	1	2	5	1	4	2	1	0	0	1	0	1	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
0.03	south26_active	80	37619	3519	2995	1701	1089	694	603	462	778	248	262	217	164	136	123	75	91	209	51	36	33	27	22	11	59	13	35	6	16	26	23	24	4	5	4	7	2	2	1	8	1	0	1	5	0	3	2	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
0.03	south27_all	80	53313	15470	9117	5886	4002	2929	2246	1675	1540	1044	820	679	486	407	368	276	260	341	172	123	100	90	66	68	86	40	61	25	30	42	21	23	10	17	10	10	11	5	4	6	1	1	2	3	2	4	0	1	0	0	1	0	2	0	1	0	0	0	3	1	0	0	0	0	1	0	0	0
0.03	south27_active	80	38031	3587	2955	1707	1084	632	619	481	819	267	263	227	158	128	131	68	96	249	51	36	29	31	25	13	67	11	35	7	19	33	12	16	3	8	5	4	5	2	1	4	0	0	1	2	0	3	0	0	0	0	0	0	1	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
0.03	south28_all	80	53382	15477	9233	5850	3999	2907	2253	1663	1534	1076	787	676	513	418	372	281	265	335	180	121	89	87	58	57	80	43	66	25	22	54	28	19	13	16	10	5	11	2	5	8	2	1	1	3	2	4	1	0	1	1	0	0	2	0	1	0	0	0	3	1	0	1	0	0	1	0	0	0
0.03	south28_active	80	38004	3513	2938	1659	1071	656	610	492	809	283	278	230	168	128	127	64	90	252	53	31	25	33	20	12	58	9	42	7	13	45	16	14	6	7	6	2	4	1	3	5	0	0	0	2	0	2	0	0	1	0	0	0	1	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
0.03	south29_all	80	56355	15550	9124	5803	4128	2972	2287	1660	1648	1015	800	682	559	406	362	272	232	323	175	128	102	86	65	56	111	39	70	23	22	44	33	19	18	13	13	2	9	4	6	7	3	1	1	4	2	5	3	1	1	1	0	0	2	0	2	0	0	0	1	1	0	1	0	0	1	0	0	0
0.03	south29_active	80	41428	3785	2787	1620	1058	742	648	487	914	274	311	252	205	128	134	62	79	249	56	30	27	31	22	13	86	10	48	7	14	36	19	14	10	5	9	1	3	1	5	5	0	0	0	3	0	3	2	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south30_all	80	62670	15532	8988	5812	4106	3010	2320	1670	1770	978	847	664	586	432	339	269	229	331	165	135	94	95	60	53	109	36	71	27	37	47	29	22	22	16	15	1	6	5	7	10	3	1	1	4	2	2	3	2	1	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0
0.03	south30_active	80	48723	4355	2503	1609	1096	888	800	480	1070	279	352	284	239	156	135	59	60	260	61	39	29	39	15	10	87	10	58	9	30	39	18	15	14	5	10	0	1	1	5	7	0	0	0	3	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south31_all	80	55420	15568	9169	5856	4060	2952	2182	1687	1534	1009	877	651	532	420	380	275	233	281	149	117	111	94	78	59	60	37	48	31	35	60	35	12	7	8	11	9	7	8	5	6	3	2	5	8	1	3	3	1	2	2	3	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1
0.03	south31_active	80	40266	3577	2813	1653	1085	724	597	503	813	240	342	211	194	139	122	72	78	203	45	19	33	35	21	11	44	8	32	6	24	48	32	7	1	1	4	5	6	4	2	3	1	0	0	5	0	3	2	1	0	2	3	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	53648	15471	9154	5836	4134	2954	2172	1737	1493	1020	863	627	504	433	361	275	230	284	152	128	99	92	76	61	62	38	43	32	25	62	30	14	10	5	11	9	5	6	4	5	3	3	2	8	0	2	1	1	2	1	3	0	0	1	0	0	2	0	0	0	1	0	1	0	0	1	0	1
0.03	south32_active	80	38088	3413	2864	1646	1119	721	577	517	750	251	327	188	179	140	119	73	77	215	47	20	25	36	19	10	38	8	30	9	16	50	26	10	3	0	2	6	3	1	2	3	1	1	0	5	0	1	0	1	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	53663	15455	9183	5878	4190	2929	2155	1706	1503	992	838	654	533	456	346	273	221	298	146	117	89	105	79	73	74	39	43	37	34	58	30	24	8	6	14	11	3	5	4	3	3	2	0	9	0	3	1	1	1	3	1	1	0	2	0	0	1	0	0	0	1	0	1	0	0	1	0	1
0.03	south33_active	80	37935	3419	2884	1642	1104	676	576	480	771	235	290	201	183	148	106	65	68	232	45	24	24	40	25	9	55	8	31	9	24	44	25	21	4	1	2	7	1	0	4	1	1	1	0	6	0	2	0	1	0	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	53112	15275	9165	5904	4163	2919	2240	1746	1453	986	807	650	536	458	334	284	206	301	163	127	80	104	77	73	97	43	39	42	39	60	26	22	8	5	10	12	4	6	5	3	3	2	0	7	0	5	1	0	1	3	2	6	0	3	0	0	1	0	0	0	1	0	0	0	0	0	0	1
0.03	south34_active	80	37558	3483	2894	1686	1106	683	606	476	730	234	269	196	173	149	100	63	65	228	52	25	21	28	27	15	79	16	26	11	29	48	22	18	5	1	4	6	2	2	4	1	0	1	0	4	0	3	0	0	1	2	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	53235	15222	9087	5881	4123	2961	2239	1700	1444	963	787	630	516	415	323	291	220	323	157	125	91	108	79	73	99	36	49	36	35	41	27	29	9	4	14	10	4	5	5	1	5	2	0	9	0	5	3	0	2	3	1	6	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south35_active	80	37668	3520	2897	1690	1107	690	589	469	751	239	250	197	164	138	95	61	61	244	44	25	28	26	34	17	80	10	30	8	27	30	20	23	5	1	8	5	2	2	3	0	0	1	0	7	0	3	1	0	1	2	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	53245	15251	9107	5871	4162	2949	2253	1705	1482	962	799	607	512	412	334	294	229	332	154	124	106	100	71	65	92	43	43	30	29	33	35	30	9	7	15	19	4	6	4	2	4	4	1	7	0	2	3	0	3	4	1	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	37790	3519	2909	1680	1131	690	587	474	773	244	275	181	162	138	99	70	73	260	38	28	33	25	29	14	65	10	26	7	21	25	26	24	4	2	8	13	3	2	0	1	0	1	1	6	0	1	1	0	1	3	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	53521	15366	9200	5944	4172	2980	2258	1695	1511	953	823	611	526	408	341	286	259	321	155	116	115	95	69	60	77	41	50	28	34	22	33	27	9	6	14	19	6	4	4	5	5	4	5	4	0	0	2	0	3	4	0	6	0	1	0	0	0	0	4	0	0	0	0	0	0	0	1	0
0.03	south37_active	80	37900	3464	2929	1677	1136	690	572	470	797	235	271	191	166	127	107	69	85	255	36	26	35	25	28	11	45	5	29	7	23	13	24	19	5	2	5	14	3	0	1	3	0	1	2	3	0	0	1	0	0	3	0	1	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	59097	15526	9204	5999	4153	2989	2304	1753	1661	974	835	635	576	433	349	277	258	321	155	132	120	104	85	68	100	49	46	28	36	34	25	28	10	14	12	34	6	3	4	8	3	4	5	0	1	0	2	0	2	4	1	1	0	1	0	0	0	0	4	0	0	0	0	0	0	0	1	0
0.03	south38_active	80	44274	3971	2688	1598	1145	772	669	476	946	251	308	223	220	138	136	77	87	259	48	35	39	33	30	15	63	7	28	10	28	22	19	20	6	4	5	29	2	0	2	6	0	1	2	0	0	0	1	0	0	3	1	1	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	66278	15748	9162	5978	4107	3044	2269	1732	1776	1014	852	670	614	466	342	275	273	345	161	116	123	100	92	73	92	50	50	33	51	46	23	25	16	13	7	24	8	3	3	8	4	2	4	0	2	0	0	1	4	3	1	1	1	1	0	0	1	0	4	0	0	0	0	0	0	0	1	0
0.03	south39_active	80	52602	4641	2419	1585	1125	914	769	470	1107	282	330	259	268	154	152	84	80	279	65	32	43	39	26	22	70	11	33	13	38	35	18	18	12	4	2	21	2	0	3	6	0	0	1	0	0	0	0	0	2	3	1	1	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	72994	15853	8971	6057	4117	3054	2324	1702	1866	1033	874	696	629	469	345	266	245	385	181	125	123	101	97	67	101	45	60	40	48	48	29	23	21	11	5	26	5	5	5	4	6	2	2	0	2	0	0	1	3	1	1	1	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0
0.03	south40_active	80	60567	5316	2120	1615	1134	1034	908	461	1267	297	407	291	320	181	167	85	58	319	83	35	46	50	22	24	82	14	46	17	35	38	25	17	16	4	3	23	1	2	4	3	1	1	1	0	0	0	0	0	2	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
