label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43
0.03	north9_active	80	2039	633	241	113	135	143	209	227	18	9	11	95	23	4	7	65	35	1	1	14	3	4	7	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	3612	1429	723	449	298	270	289	261	71	55	43	128	36	9	13	69	34	4	4	16	2	4	7	0	0	3	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	2007	681	252	117	142	140	226	233	18	9	11	113	22	2	4	66	32	2	0	15	1	4	7	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	3814	1516	722	422	344	236	402	350	66	57	45	137	32	16	12	81	38	7	2	16	9	2	4	2	3	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	2196	818	294	110	167	140	345	305	14	23	9	115	20	4	6	74	34	1	0	15	8	0	4	2	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	3789	1453	772	425	299	261	384	345	76	51	44	154	36	19	15	55	42	6	3	18	9	2	4	3	4	1	1	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	2163	782	313	105	138	166	328	297	17	20	7	126	23	6	9	47	37	2	0	17	7	0	4	1	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	3783	1495	780	442	287	257	375	353	71	58	40	129	29	16	20	44	59	6	2	26	6	1	3	3	3	1	1	1	2	2	0	2	0	0	0	0	0	0	0	1	0	2	0	0
0.03	north13_active	80	2133	802	310	111	133	166	322	302	18	21	6	115	16	4	7	36	57	5	0	24	3	0	3	1	1	0	0	1	2	2	0	0	0	0	0	0	0	0	0	1	0	2	0	0
0.03	north14_all	80	3702	1430	780	463	296	254	318	295	70	62	48	139	28	13	19	40	64	5	4	27	3	2	2	8	3	1	1	0	2	4	0	2	0	1	0	0	0	0	0	1	0	2	0	0
0.03	north14_active	80	2032	755	296	106	137	157	264	245	17	20	10	121	15	3	7	36	61	4	1	25	1	1	1	5	2	0	0	0	1	3	0	0	0	1	0	0	0	0	0	1	0	2	0	0
0.03	north15_all	80	3640	1362	762	470	302	237	261	258	78	67	45	118	22	16	19	26	54	8	7	20	5	2	2	7	2	0	2	1	1	4	0	0	0	1	1	0	0	0	0	1	0	2	0	0
0.03	north15_active	80	1938	654	289	102	131	130	209	207	18	19	9	104	9	6	4	24	52	4	3	18	3	1	0	6	2	0	1	0	0	3	0	0	0	1	1	0	0	0	0	1	0	2	0	0
0.03	north16_all	80	3601	1359	725	454	296	210	242	207	74	63	43	114	25	17	18	19	46	10	6	8	4	2	2	9	1	0	3	1	2	3	0	0	0	1	1	1	0	0	0	1	0	0	0	0
0.03	north16_active	80	1865	623	255	94	122	105	190	157	20	14	10	101	13	5	3	17	42	4	3	7	3	1	0	8	1	0	1	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0
0.03	north17_all	80	3561	1349	711	438	304	199	227	223	86	45	38	93	30	22	15	46	23	12	4	7	6	1	2	4	0	2	3	2	2	2	1	0	0	0	1	1	0	0	0	0	1	0	0	0
0.03	north17_active	80	1852	604	242	91	128	103	176	163	22	9	10	82	17	7	5	43	18	4	2	6	5	0	1	4	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
0.03	north18_all	80	3629	1379	694	424	339	232	252	240	77	33	39	96	39	23	19	78	28	11	4	0	7	2	2	4	1	2	1	1	1	1	1	0	0	0	1	1	0	0	0	1	1	0	0	0
0.03	north18_active	80	1975	697	236	98	154	129	199	192	22	10	11	87	25	8	8	73	24	4	2	0	4	1	1	4	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
0.03	north19_all	80	3691	1414	737	434	340	267	261	286	70	45	41	130	42	23	18	88	24	7	5	2	8	4	14	3	3	2	1	1	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0
0.03	north19_active	80	2085	725	270	104	160	161	209	237	20	15	9	113	24	6	11	85	22	3	1	2	6	1	13	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north20_all	80	3774	1457	779	436	338	285	292	333	69	50	46	120	41	22	15	74	25	11	7	8	6	4	25	0	3	1	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north20_active	80	2171	781	290	116	167	170	230	293	21	16	14	104	25	8	7	72	24	6	3	8	4	1	23	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	3914	1488	717	444	304	222	283	374	70	50	50	127	38	16	18	64	48	8	2	13	9	3	3	5	1	1	1	2	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south21_active	80	2313	762	285	106	144	127	234	315	13	18	11	116	24	1	11	57	45	2	1	13	6	2	2	5	0	1	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south22_all	80	3950	1456	676	441	310	240	270	370	83	49	52	119	36	20	13	78	57	9	4	25	10	4	5	5	1	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	2278	746	299	103	147	139	217	306	18	16	10	109	25	4	7	74	54	3	1	23	5	2	4	5	0	3	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	3908	1498	689	421	313	234	286	328	85	46	49	97	29	21	15	67	37	9	4	30	9	4	5	6	1	6	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	2175	794	291	107	153	120	222	263	18	14	10	89	19	4	7	64	34	2	1	27	5	1	5	6	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	3839	1475	672	405	323	227	280	325	89	55	53	108	31	14	18	97	45	10	7	27	6	4	11	1	0	9	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	2123	787	288	101	160	120	216	267	21	12	12	98	22	4	6	96	44	5	2	24	3	1	11	1	0	8	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	3838	1478	695	414	334	243	297	318	83	54	47	117	30	10	13	80	29	8	5	22	7	4	9	2	1	8	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	2130	795	285	112	156	133	228	265	19	9	11	103	22	4	5	79	28	4	2	18	6	1	9	2	0	7	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	3775	1456	713	408	333	244	283	321	71	55	46	121	30	11	12	92	37	8	7	6	11	2	14	1	2	6	2	1	2	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south26_active	80	2135	768	284	107	152	144	228	273	15	10	9	110	22	5	5	91	36	3	2	4	10	1	13	1	1	5	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	3782	1436	701	435	334	257	324	332	67	54	44	139	33	14	9	87	33	8	4	16	12	3	13	1	2	5	0	1	1	1	2	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south27_active	80	2151	757	287	118	155	152	254	294	9	11	9	129	22	5	5	84	32	1	0	9	8	1	12	1	1	5	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	3852	1456	719	430	340	265	338	317	66	58	41	111	35	15	10	102	40	6	5	27	11	2	10	1	1	1	0	1	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south28_active	80	2224	749	290	108	160	147	263	291	8	12	7	103	22	4	2	99	39	0	0	17	7	0	9	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	3858	1416	716	415	318	286	364	322	69	66	49	114	33	17	12	125	58	4	4	29	9	2	15	1	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	2204	727	287	113	147	161	279	295	9	12	11	109	19	3	2	122	57	0	0	20	6	0	14	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	3863	1418	733	431	309	273	358	345	75	67	50	110	33	18	10	126	68	6	3	38	2	4	13	1	0	4	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	2186	753	282	114	130	155	276	314	12	14	13	103	20	1	1	124	65	2	0	31	1	1	11	1	0	4	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	3713	1550	694	438	311	290	318	311	66	48	42	112	33	17	20	76	39	9	2	6	6	4	1	3	0	2	2	2	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	2129	788	243	89	162	189	257	262	15	12	10	96	22	4	11	74	38	4	0	4	6	2	1	2	0	1	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	3714	1575	709	424	285	302	314	333	65	40	38	100	34	12	17	71	53	10	3	10	5	1	13	3	0	2	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	2137	794	264	90	143	207	261	282	14	7	10	86	21	3	9	69	51	5	0	7	5	0	13	2	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	3635	1525	693	424	292	293	287	278	70	51	48	106	33	9	18	65	44	9	5	16	7	1	20	2	0	3	2	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	2083	770	261	93	143	198	236	236	11	11	12	95	25	4	6	64	42	4	0	12	6	0	20	2	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	3724	1500	734	448	290	281	300	259	74	50	54	101	26	15	16	56	45	9	5	16	7	3	24	3	0	2	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	2123	751	291	99	140	184	246	223	10	10	15	94	19	4	6	56	44	5	1	13	5	0	23	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	3839	1522	757	444	314	252	298	278	76	48	45	103	32	19	16	41	25	8	5	12	7	4	13	2	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	2181	771	301	98	150	155	244	235	10	12	11	96	20	5	6	40	24	2	1	10	4	0	12	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	3942	1530	784	416	323	238	325	295	67	59	48	105	33	22	9	77	43	5	4	12	7	4	7	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	2272	797	320	94	146	150	270	249	10	18	11	94	16	6	4	74	42	1	1	10	4	0	6	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	3905	1509	782	399	326	260	322	355	66	63	38	90	31	20	8	84	53	6	6	5	5	3	6	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	2248	785	315	108	156	159	264	314	10	20	9	76	15	6	3	79	52	1	1	5	4	0	4	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	3779	1517	764	384	320	267	357	385	61	60	36	92	30	18	11	96	60	5	5	6	5	2	3	2	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	2215	798	310	114	136	163	290	353	12	17	8	76	19	5	3	91	58	2	0	6	4	0	2	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	3784	1518	750	407	295	277	341	403	60	49	37	89	29	14	16	87	38	5	4	6	5	4	2	3	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	2215	795	306	114	134	165	279	372	15	14	8	73	23	5	7	83	36	2	0	5	5	0	1	2	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	3825	1515	711	433	301	265	377	402	57	48	41	120	37	16	21	53	26	8	4	6	4	3	3	4	0	5	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	south40_active	80	2253	793	280	107	122	152	310	371	17	10	8	104	29	8	8	51	24	4	1	5	4	0	3	3	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
