label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54
0.03	north6_all	80	32487	16169	14915	5504	2956	2145	1909	2035	1021	815	455	395	407	258	273	188	176	166	89	56	56	54	25	29	34	15	11	14	9	8	5	6	7	3	2	5	0	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0
0.03	north6_active	80	15325	8494	9334	2872	1313	996	1007	1221	527	447	209	172	220	108	147	108	117	100	56	28	25	24	9	13	24	9	6	8	7	3	2	2	0	1	2	1	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	32833	16114	14923	5544	2982	2178	1893	2044	1076	782	464	385	387	278	272	174	188	161	90	50	54	55	30	29	36	18	11	11	13	7	11	7	5	2	1	4	0	2	0	0	1	1	1	0	1	0	0	3	0	0	0	0	0	0	0
0.03	north7_active	80	15553	8412	9327	2933	1328	1001	994	1237	576	433	209	163	200	132	147	90	121	97	56	27	25	29	11	16	21	10	5	6	10	4	4	3	0	0	1	2	0	1	0	0	1	1	1	0	1	0	0	3	0	0	0	0	0	0	0
0.03	north8_all	80	32978	16316	14806	5527	2925	2195	1958	2033	1050	819	438	382	353	303	272	159	226	156	112	50	47	51	33	28	30	22	9	9	18	4	11	8	5	3	1	3	0	1	0	1	1	2	1	0	0	0	0	3	0	0	0	0	0	0	0
0.03	north8_active	80	15674	8555	9257	2949	1274	1019	1009	1214	555	454	194	157	183	169	150	77	136	95	67	27	18	27	12	18	16	14	4	4	8	2	4	3	0	3	0	3	0	0	0	1	1	2	1	0	0	0	0	3	0	0	0	0	0	0	0
0.03	north9_all	80	32407	16031	14058	5407	2923	2133	1966	2014	986	819	442	414	349	304	283	181	219	142	109	59	39	44	31	30	27	22	12	12	22	3	17	8	3	6	1	3	0	2	0	1	2	2	1	0	0	0	0	3	0	0	0	0	0	0	0
0.03	north9_active	80	15238	8423	8605	2808	1262	982	1015	1197	507	447	188	182	182	166	149	92	127	82	57	29	15	19	13	19	14	14	2	6	13	2	9	1	0	5	0	3	0	1	0	1	2	1	1	0	0	0	0	3	0	0	0	0	0	0	0
0.03	north10_all	80	31252	15438	13220	5158	2921	2049	1919	1861	916	800	440	386	345	282	238	174	202	117	111	53	40	41	34	30	18	12	8	12	23	5	25	6	1	6	2	1	0	2	1	1	3	2	2	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north10_active	80	14543	8016	7984	2626	1286	944	994	1048	465	419	186	173	183	149	124	87	110	65	64	22	15	20	14	18	11	6	2	7	10	4	9	1	0	5	0	1	0	1	1	1	3	1	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north11_all	80	33910	17033	15355	5905	3055	2167	1951	1993	1003	780	494	385	420	348	276	175	186	175	102	58	45	44	22	34	19	15	21	13	13	10	9	0	3	2	2	3	0	4	5	2	2	5	0	0	1	0	0	0	0	1	0	1	0	0	0
0.03	north11_active	80	16130	9049	9457	3110	1388	975	1041	1162	496	387	207	190	243	189	146	96	107	104	54	23	19	19	10	21	11	5	9	8	9	3	3	0	0	1	2	1	0	4	3	2	2	4	0	0	1	0	0	0	0	0	0	1	0	0	0
0.03	north12_all	80	33902	17185	15342	5813	3099	2165	1998	1976	977	779	478	415	412	322	299	200	191	158	101	66	41	47	21	43	24	16	19	13	10	11	33	3	5	2	1	4	0	2	4	1	0	1	1	2	1	0	0	0	0	1	0	1	0	0	0
0.03	north12_active	80	16145	9137	9440	3101	1442	963	1061	1156	489	396	196	204	252	174	167	105	115	94	62	28	16	18	12	30	13	6	8	8	5	5	26	1	1	1	1	2	0	2	3	1	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0
0.03	north13_all	80	33774	17121	15286	5761	3071	2145	2026	2003	1026	765	492	411	431	311	296	218	194	163	96	62	40	52	27	41	22	20	17	13	9	10	30	3	6	5	1	3	3	0	4	1	0	3	1	3	0	0	0	0	0	1	0	0	0	0	0
0.03	north13_active	80	16131	9023	9294	3079	1397	965	1052	1193	526	380	203	187	254	172	163	112	115	100	61	29	13	27	13	31	12	9	7	11	3	6	25	1	3	4	0	1	1	0	3	1	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	33816	17144	15299	5761	3105	2091	1960	2017	1044	758	511	390	425	278	290	231	212	156	107	73	39	55	24	31	25	23	12	14	11	7	29	7	6	4	3	5	3	0	1	0	0	2	1	3	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	16250	9039	9374	3015	1451	940	1040	1171	527	384	230	176	250	153	168	121	140	98	69	36	9	33	9	23	15	11	6	13	5	5	25	3	4	4	2	4	1	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	33816	17100	15118	5804	3033	2094	1976	2002	1056	768	504	374	443	305	289	203	187	157	113	62	42	59	28	28	27	22	10	14	21	7	18	9	7	5	3	10	3	0	0	0	1	2	0	2	2	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	16286	8972	9236	3037	1374	964	1037	1182	553	411	228	173	256	177	177	114	124	102	72	26	10	42	12	22	16	8	5	11	14	7	15	3	4	4	2	10	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	33448	16968	14889	5732	3009	2083	1917	2045	1015	746	510	369	416	287	271	196	208	121	119	50	40	50	26	28	22	25	10	12	24	8	9	9	7	7	2	9	3	0	0	0	1	3	0	3	5	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	16036	8936	9155	3029	1368	939	1009	1202	505	405	232	172	238	158	147	111	124	80	74	20	12	35	12	19	14	8	5	8	15	5	8	2	4	6	2	9	1	0	0	0	0	3	0	0	4	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	32745	16352	14399	5658	3084	2090	1856	1966	968	762	499	368	419	299	252	180	180	121	116	40	45	49	32	30	20	22	15	12	25	9	13	8	5	5	1	6	1	0	1	0	1	3	0	2	5	0	0	4	0	0	0	0	0	0	0
0.03	north17_active	80	15366	8519	8814	2936	1435	919	983	1176	477	410	228	173	250	169	135	103	96	66	67	16	14	32	14	20	11	6	5	6	17	5	12	1	2	3	1	6	1	0	0	0	0	3	0	0	4	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	31748	15994	13828	5435	3169	2080	1819	1855	932	768	494	357	415	294	235	164	195	118	102	42	41	38	41	30	18	20	13	12	15	9	11	6	2	5	1	6	1	0	1	1	0	3	0	1	3	0	0	4	0	0	0	0	0	0	0
0.03	north18_active	80	14680	8277	8388	2816	1466	924	934	1086	437	379	230	169	234	164	128	95	99	63	51	22	16	19	17	20	7	5	4	7	10	4	8	1	1	3	1	6	1	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	31261	15444	13213	5313	3182	2138	1760	1710	908	766	515	358	434	292	222	141	184	134	78	58	42	47	38	30	20	17	12	11	3	6	15	8	3	2	2	4	1	0	2	1	0	1	1	0	0	0	0	4	0	0	3	0	0	0	0
0.03	north19_active	80	14216	7881	7908	2655	1481	943	899	987	437	373	249	165	238	157	118	78	92	67	34	31	16	23	18	20	9	6	3	6	2	4	8	5	2	1	1	4	1	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0
0.03	north20_all	80	30940	15107	12912	5173	3087	2128	1712	1699	897	735	482	357	392	271	222	147	195	136	88	63	40	53	41	32	20	13	9	6	2	8	12	9	1	2	3	6	1	0	1	1	0	2	1	0	0	0	0	0	0	0	3	0	0	0	0
0.03	north20_active	80	14063	7673	7592	2640	1430	971	868	982	445	345	225	152	198	154	124	82	102	75	43	32	16	29	16	21	10	5	3	3	0	4	4	7	1	1	1	5	1	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0
0.03	south21_all	80	50183	13058	7894	5405	5059	4786	2229	1114	847	694	543	475	501	405	217	315	115	109	170	63	109	36	44	17	23	9	10	4	11	7	9	4	4	6	1	9	0	7	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south21_active	80	29070	6012	3845	2742	2996	2928	1226	511	368	325	296	245	300	264	114	208	54	47	112	33	54	16	17	8	10	4	4	4	4	3	9	1	2	3	0	2	0	7	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south22_all	80	47323	13529	7644	5193	4781	4369	2118	1115	845	727	484	450	433	337	218	279	116	98	151	62	78	42	47	23	29	12	11	3	10	5	11	5	2	5	0	10	1	7	4	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0
0.03	south22_active	80	26886	6391	3611	2603	2753	2576	1144	513	378	336	259	227	268	196	112	178	46	51	96	31	44	19	23	10	14	4	7	2	5	2	9	1	1	2	0	3	0	7	2	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south23_all	80	43973	14115	7384	4903	4586	3922	1943	1161	798	715	478	444	384	329	194	237	114	88	139	63	59	38	47	32	31	12	10	4	10	4	10	6	4	5	1	7	2	2	4	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south23_active	80	24220	6808	3287	2374	2560	2310	1030	539	375	346	226	212	216	185	100	143	49	47	83	32	42	16	25	16	14	4	8	2	4	2	8	1	2	2	1	2	1	2	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	46090	13810	7605	5008	4844	4303	1993	1159	810	681	511	430	396	339	197	212	121	91	169	62	106	40	37	30	28	9	12	8	9	5	4	5	5	4	3	4	4	1	3	2	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0
0.03	south24_active	80	25794	6527	3487	2466	2732	2601	1043	537	390	336	240	210	228	214	102	125	55	54	113	29	73	17	24	16	17	2	9	4	6	3	2	1	1	1	3	2	3	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	49677	13378	7789	5312	5091	4886	2180	1177	825	627	543	479	458	347	225	246	130	100	168	76	155	41	36	26	38	10	13	9	10	4	8	6	8	4	3	5	6	1	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	28697	6151	3645	2645	2928	3117	1168	549	387	294	249	256	260	216	114	139	60	58	116	34	99	18	18	16	23	3	9	5	5	2	6	1	3	1	3	2	5	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	53275	13069	8003	5551	5416	5313	2423	1142	878	636	595	498	498	371	227	229	134	102	178	78	148	47	51	27	33	13	18	10	9	1	13	2	6	3	4	2	5	0	4	2	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0
0.03	south26_active	80	31372	5804	3896	2855	3202	3447	1339	521	419	281	298	265	283	224	118	128	70	53	126	37	89	18	28	17	21	6	11	6	6	1	10	1	3	1	3	0	5	0	2	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south27_all	80	54612	12770	8042	5660	5519	5298	2449	1144	892	636	641	500	541	398	235	268	118	96	192	78	126	43	63	28	29	16	18	7	8	4	15	4	4	4	5	2	4	1	5	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0
0.03	south27_active	80	32429	5615	3922	2923	3297	3417	1379	517	410	275	328	268	329	244	129	158	55	45	121	36	76	13	33	17	18	8	9	4	5	1	11	2	2	0	4	0	4	1	2	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0
0.03	south28_all	80	54756	12611	8087	5660	5604	5254	2393	1170	863	621	637	488	507	456	236	291	115	104	181	74	89	41	53	36	22	18	18	11	8	5	10	4	3	3	6	2	0	1	4	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1
0.03	south28_active	80	32511	5546	3957	2916	3398	3267	1340	526	417	280	324	266	310	277	128	202	55	46	105	39	60	12	30	18	13	12	9	6	4	0	7	2	0	1	4	0	0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1
0.03	south29_all	80	54532	12589	8072	5751	5621	5125	2347	1194	824	600	603	470	554	462	215	304	122	101	201	76	87	40	57	50	17	16	18	12	9	7	5	4	2	5	5	3	0	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1
0.03	south29_active	80	32111	5483	3885	2961	3350	3151	1265	539	381	270	305	257	348	275	130	208	60	40	117	39	48	16	29	23	7	10	7	6	4	0	3	2	0	3	4	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1
0.03	south30_all	80	53299	12464	7987	5670	5503	5047	2288	1163	794	595	565	451	573	487	220	296	124	112	168	74	99	36	41	44	20	11	12	14	10	5	6	4	2	4	4	3	0	1	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1
0.03	south30_active	80	31379	5454	3841	2960	3296	3059	1236	541	362	270	282	249	356	297	127	194	55	57	103	35	58	19	17	21	8	8	5	8	5	0	5	2	0	3	2	1	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1
0.03	south31_all	80	51128	12240	7956	5495	5253	4763	2249	1138	828	599	587	446	507	384	198	345	112	76	164	69	119	27	56	26	30	13	11	13	7	8	15	3	1	25	1	1	1	2	0	1	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	30045	5434	3840	2815	3102	2838	1295	500	355	262	322	199	336	226	99	198	51	39	121	34	77	12	33	13	16	3	6	8	3	3	13	1	0	21	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	49355	12483	7752	5221	5126	4507	2183	1141	820	610	580	438	505	398	197	323	100	86	149	77	98	25	64	27	24	9	8	14	5	8	13	4	1	20	3	1	1	2	0	1	2	1	0	1	1	1	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	28516	5651	3659	2673	2951	2734	1220	470	368	289	309	202	328	248	99	174	43	40	104	37	60	12	43	15	13	2	4	10	2	3	11	3	0	16	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	49361	12598	7741	5227	5079	4579	2125	1123	864	640	571	460	530	436	178	309	117	94	123	74	77	27	62	29	24	12	10	15	7	6	10	4	1	16	4	2	0	2	1	1	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0
0.03	south33_active	80	28422	5613	3659	2629	2942	2808	1204	458	398	302	279	243	312	267	91	189	49	41	84	36	48	12	47	20	14	4	6	9	3	1	8	3	0	12	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	49760	12716	7811	5161	5095	4626	2197	1108	876	611	574	464	506	440	192	340	114	97	118	62	93	35	66	31	23	13	8	9	5	4	6	5	1	12	4	1	2	2	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0
0.03	south34_active	80	28847	5708	3726	2601	2978	2877	1199	454	397	296	286	251	292	274	100	210	52	45	70	29	44	17	46	17	13	5	4	4	1	2	5	4	0	10	2	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	51587	12615	8034	5318	5331	4878	2242	1122	886	621	582	459	483	440	195	345	115	100	120	60	101	40	69	26	25	19	6	10	8	3	8	6	2	3	2	1	2	2	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0
0.03	south35_active	80	30160	5590	3875	2679	3199	3136	1225	473	399	280	313	246	262	270	99	209	54	46	61	30	56	16	49	10	15	6	3	2	5	1	7	3	1	1	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	52507	12469	8064	5410	5393	5070	2291	1175	884	617	581	479	436	449	210	314	97	105	170	67	107	37	51	31	31	22	9	7	7	6	9	3	2	10	5	0	3	1	1	0	0	1	2	0	0	0	0	0	1	0	0	0	0	1	0
0.03	south36_active	80	30870	5460	3945	2745	3213	3249	1230	518	396	271	315	247	236	275	103	176	48	54	88	33	61	15	31	8	17	6	3	1	4	1	8	1	1	7	5	0	2	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	52699	12210	7969	5425	5339	5029	2337	1206	876	616	563	472	451	433	204	272	103	102	207	68	100	25	50	38	36	24	10	8	8	8	8	3	1	10	5	0	3	2	0	1	2	3	1	1	0	0	0	0	1	0	0	0	0	1	0
0.03	south37_active	80	30972	5405	3893	2819	3230	3226	1298	558	404	266	316	236	236	262	96	147	49	56	114	36	54	9	36	11	18	8	3	1	5	2	7	0	1	7	5	0	1	0	0	0	2	3	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	52743	12218	7892	5449	5312	5184	2364	1247	831	598	594	513	478	441	206	267	100	94	243	64	75	29	51	30	36	22	18	10	9	7	7	5	0	9	4	0	3	3	0	1	2	3	1	1	0	13	0	0	1	0	0	0	0	0	0
0.03	south38_active	80	31047	5356	3874	2897	3170	3319	1348	584	379	265	314	271	264	255	104	140	50	48	148	35	41	9	37	13	13	7	6	2	6	1	6	0	0	7	4	0	1	1	0	0	2	3	1	1	0	13	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	52240	12264	7847	5477	5360	5099	2403	1169	817	581	612	483	486	427	212	300	108	90	261	61	81	29	42	24	33	19	18	6	9	4	10	4	1	1	0	1	4	2	1	1	3	2	0	1	0	13	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	30904	5386	3802	2894	3243	3237	1393	554	384	270	307	242	282	250	127	167	54	46	180	34	40	14	27	13	15	9	7	3	7	1	6	0	1	1	0	0	1	1	0	0	2	2	0	1	0	13	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	51165	12266	7735	5485	5265	4994	2318	1145	792	580	590	495	493	437	194	338	115	78	237	63	102	39	57	18	28	13	16	6	10	6	6	12	1	1	2	2	3	1	1	2	1	2	0	0	0	13	1	0	0	0	0	0	0	0	0
0.03	south40_active	80	30277	5365	3781	2861	3184	3171	1309	529	374	268	298	258	279	263	117	194	56	39	161	34	59	18	35	12	17	7	6	4	7	2	1	5	1	1	2	0	1	1	0	1	0	0	0	0	0	13	1	0	0	0	0	0	0	0	0
