label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53
0.03	north1_all	80	66041	15915	9234	7491	7266	2618	1827	1387	1293	802	1135	769	356	271	190	173	135	106	109	50	58	53	39	33	27	21	15	19	9	9	3	8	6	0	1	1	3	2	0	1	0	0	2	0	0	0	0	1	0	1	0	0	0	0
0.03	north1_active	80	52184	5761	3811	5067	6057	1059	463	549	774	293	961	588	88	79	76	63	30	37	75	17	14	27	15	22	19	14	5	5	3	6	0	7	6	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0
0.03	north2_all	80	63938	15725	9314	7485	6994	2589	1777	1373	1252	813	1053	735	332	268	198	154	142	118	116	58	63	55	33	32	25	31	13	17	7	5	1	10	7	0	2	1	2	2	3	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0
0.03	north2_active	80	49533	5408	3722	4912	5716	952	435	507	715	268	886	529	85	87	78	52	35	35	67	18	13	20	13	23	16	23	4	3	1	3	0	9	7	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
0.03	north3_all	80	63208	15725	9197	7572	7109	2650	1799	1365	1259	835	986	732	320	275	196	162	147	119	100	56	59	53	27	32	16	26	7	14	7	14	1	9	3	3	2	0	4	1	3	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0
0.03	north3_active	80	48758	5420	3709	4937	5827	991	444	524	713	267	794	557	79	78	74	55	36	31	54	15	15	24	7	25	10	21	2	3	2	12	1	8	3	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north4_all	80	65922	15915	9250	7866	7408	2697	1803	1393	1354	831	1036	804	327	272	215	158	133	114	99	73	64	65	36	46	33	30	11	11	13	15	5	6	3	4	3	1	5	2	3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north4_active	80	51880	5768	3944	5305	6162	1078	437	536	814	288	849	631	82	89	76	63	31	39	52	26	16	40	13	42	25	26	3	4	5	14	3	3	1	2	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north5_all	80	68686	16120	9223	7985	7759	2768	1830	1395	1376	862	1047	829	360	273	249	162	128	103	136	74	58	65	40	46	44	26	11	11	13	15	6	7	3	7	3	2	3	1	5	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0
0.03	north5_active	80	55162	6035	4110	5573	6581	1184	442	574	835	327	863	650	96	93	92	67	36	35	82	27	19	44	14	40	34	23	3	5	6	14	3	3	1	5	1	2	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
