label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122
0.03	north6_all	80	5249	2578	2677	3505	1205	671	563	1889	543	355	496	224	279	311	710	398	325	373	100	91	123	81	63	40	122	67	35	40	36	64	32	47	30	58	69	39	14	51	13	39	13	14	13	10	6	11	10	30	6	3	16	3	8	0	1	2	2	4	1	8	1	1	4	0	0	1	5	0	0	6	10	0	2	1	4	3	1	0	0	5	0	1	1	3	6	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	1739	1148	2023	3135	780	197	300	1751	365	198	378	63	188	230	660	361	280	332	33	27	87	35	23	12	111	50	10	17	13	55	19	36	11	40	68	36	7	48	5	36	6	8	12	5	2	5	6	29	2	1	14	0	2	0	0	0	1	2	1	8	0	0	2	0	0	0	5	0	0	6	9	0	2	1	3	2	1	0	0	4	0	1	1	1	6	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	5262	2538	2679	3464	1193	657	557	1915	526	344	542	223	285	297	686	438	311	368	94	90	116	84	66	36	105	69	42	39	36	72	24	50	26	55	66	47	17	54	14	28	14	14	9	9	7	9	11	30	4	5	6	4	10	5	2	1	3	6	1	7	1	1	3	1	1	7	6	0	1	6	6	0	2	1	3	4	1	0	0	2	1	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	1769	1126	2012	3084	783	194	302	1758	356	209	405	64	195	228	641	393	265	329	28	27	83	38	19	11	94	52	15	14	14	61	16	31	8	40	62	41	7	51	4	22	7	8	6	4	3	5	7	30	1	2	4	0	3	3	0	0	1	4	1	6	0	0	1	0	1	6	5	0	1	6	5	0	2	1	3	3	1	0	0	1	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	5258	2530	2719	3688	1171	683	571	1817	516	333	511	231	278	300	663	409	318	374	99	88	94	81	71	41	124	59	44	41	40	68	27	48	26	49	68	57	16	57	13	40	20	14	11	7	11	8	10	35	4	7	5	5	8	7	4	1	2	9	2	4	2	1	3	1	3	7	5	0	3	7	4	0	3	1	1	4	1	0	0	1	1	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	1766	1102	2057	3335	786	202	307	1667	360	195	392	68	187	230	618	357	276	336	27	28	66	36	16	11	111	45	18	14	18	59	23	31	6	38	63	50	8	55	5	34	11	8	7	3	4	6	5	32	1	4	3	0	3	5	1	0	0	7	1	3	1	0	2	0	1	7	3	0	2	6	3	0	2	1	1	3	1	0	0	1	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	5222	2528	2663	3667	1164	667	589	1703	521	348	528	221	266	302	639	394	325	352	103	86	94	75	73	38	166	50	43	35	46	59	31	46	19	43	71	68	14	42	14	45	18	15	20	7	12	12	6	24	5	8	9	5	4	16	6	0	2	10	2	4	2	2	2	1	4	7	5	0	4	9	2	0	1	1	1	2	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	1752	1094	2009	3294	778	180	314	1549	361	202	393	57	178	235	601	336	284	307	32	30	63	33	17	11	148	33	18	12	21	51	24	30	4	32	66	61	5	40	5	41	13	9	15	3	4	10	3	17	1	6	8	1	2	12	3	0	0	8	1	3	1	1	2	0	2	7	3	0	2	8	2	0	0	0	1	2	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	5176	2560	2641	3572	1171	666	602	1757	520	356	533	222	276	296	691	396	307	331	87	90	104	64	65	39	162	58	45	36	44	50	38	37	21	30	77	60	21	40	11	42	14	16	24	10	14	12	13	20	5	7	10	5	5	16	5	0	2	11	4	3	3	2	4	0	3	2	2	3	3	4	2	0	1	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	1726	1094	1993	3208	800	182	308	1606	351	194	407	56	177	220	652	349	273	293	25	28	74	25	14	8	145	40	18	16	17	38	30	27	9	20	69	54	10	38	5	40	8	8	19	3	5	9	6	11	2	7	9	1	3	14	3	0	0	10	2	3	2	1	2	0	1	2	1	2	1	3	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	5183	2459	2250	2280	976	670	501	1114	459	340	317	215	249	232	381	276	220	217	113	69	90	53	70	59	87	71	35	38	32	48	43	41	18	26	39	23	19	28	15	50	17	12	11	8	7	5	13	3	8	8	23	5	3	12	3	4	3	3	1	8	3	1	3	2	4	2	2	1	4	3	1	1	1	2	0	1	0	1	0	7	1	1	0	0	1	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	1358	922	1472	1816	591	143	207	978	305	154	205	59	125	159	334	211	171	179	25	20	54	15	21	9	66	44	14	9	12	32	28	26	8	16	34	20	5	22	1	44	14	8	9	2	0	3	10	3	2	6	20	2	1	9	0	1	0	2	1	7	1	0	0	0	3	1	0	0	3	2	1	0	1	0	0	1	0	1	0	3	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	5155	2510	2243	2307	998	655	512	1156	470	323	331	229	242	220	402	262	224	216	98	67	95	46	66	51	93	80	46	40	24	53	39	33	13	24	43	28	20	21	16	48	12	12	19	10	6	10	14	3	10	6	14	6	4	11	6	2	3	4	1	7	1	0	3	3	3	1	2	2	5	7	0	1	1	2	0	1	0	1	0	6	2	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	1365	952	1478	1896	621	137	212	1024	298	152	221	61	114	147	364	183	177	173	26	15	62	13	20	10	69	46	17	12	8	29	29	18	6	18	36	19	6	17	2	39	7	8	16	3	0	8	9	2	4	5	11	2	1	8	1	2	0	4	1	6	0	0	1	0	2	1	0	1	3	6	0	0	0	0	0	1	0	1	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	5121	2449	2346	2795	1067	630	548	1463	491	347	384	215	245	217	447	311	289	267	91	62	98	51	67	54	126	82	43	35	30	46	37	40	16	39	54	38	26	28	13	37	14	15	15	7	3	10	12	2	9	12	17	6	4	10	5	2	5	4	1	6	0	0	2	3	2	1	0	2	3	12	1	0	1	1	0	1	0	1	0	4	2	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	1435	986	1592	2388	703	147	233	1330	322	166	257	56	133	145	410	241	240	219	21	18	66	16	17	14	104	50	17	11	10	23	28	26	8	31	47	26	11	22	4	29	6	10	12	2	0	10	9	1	3	7	14	2	1	8	1	2	1	4	1	5	0	0	1	0	1	0	0	1	1	10	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	5152	2567	2514	3094	1123	638	577	1717	504	331	413	235	262	246	502	346	319	366	82	67	108	48	64	48	141	70	47	41	39	58	36	36	23	39	51	42	30	35	16	52	16	11	18	8	5	14	7	2	7	7	14	5	5	2	7	3	4	2	1	9	0	1	3	2	2	1	2	2	2	11	1	0	2	0	0	0	1	1	0	1	3	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	1561	1070	1799	2739	774	155	253	1580	328	183	279	65	157	173	458	288	272	319	20	19	75	14	22	15	120	40	19	12	12	34	26	24	12	33	46	28	14	31	5	42	9	6	12	4	0	13	5	0	4	3	12	2	2	1	3	3	1	2	1	8	0	0	2	0	1	0	1	2	1	10	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	5115	2581	2584	3386	1181	624	610	1831	537	347	470	251	271	268	591	411	341	376	96	69	124	56	59	50	179	67	43	38	45	53	37	49	24	40	53	44	26	40	14	64	13	14	17	8	9	14	11	3	7	8	12	5	5	3	6	2	3	0	0	9	1	1	3	0	3	2	2	1	3	5	1	0	3	1	0	0	2	1	0	1	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north15_active	80	1620	1137	1941	3038	819	169	295	1690	371	176	350	80	184	195	545	369	289	329	28	20	85	25	16	14	164	47	17	11	15	33	26	33	12	33	49	27	11	34	4	55	8	10	11	4	3	12	8	1	5	4	11	1	2	2	3	1	2	0	0	7	0	0	1	0	1	1	1	1	2	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north16_all	80	5175	2620	2684	3457	1222	634	615	1940	522	374	487	231	276	271	617	428	316	367	103	80	112	71	55	43	158	69	36	31	40	47	30	34	30	33	67	32	22	33	15	65	10	14	23	7	11	13	14	3	7	5	10	3	6	10	6	2	2	0	0	10	1	2	4	0	4	1	2	2	2	3	2	0	2	1	0	0	2	1	1	1	2	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north16_active	80	1725	1146	2053	3109	855	163	297	1792	358	193	377	68	191	211	574	393	272	320	28	22	74	27	17	8	143	49	12	9	10	34	18	24	13	24	64	21	8	29	2	60	8	10	19	4	4	10	11	2	3	4	8	1	3	7	3	1	1	0	0	8	0	0	1	0	1	1	1	2	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north17_all	80	5246	2613	2723	3436	1202	635	621	1789	537	349	490	225	284	275	605	414	281	305	103	90	123	82	56	51	128	71	28	37	37	51	25	34	25	39	80	35	15	36	11	51	11	15	27	8	7	11	12	6	7	5	12	3	6	10	6	1	2	1	0	8	1	3	3	1	2	1	2	2	2	4	2	0	1	2	0	0	1	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0
0.03	north17_active	80	1747	1201	2094	3053	825	172	316	1637	377	175	400	67	188	214	566	376	241	261	32	26	82	29	19	9	114	47	9	12	12	39	13	24	9	30	76	27	6	29	1	44	7	11	24	5	4	8	9	5	2	4	9	1	4	8	4	0	1	0	0	6	0	1	1	0	0	1	2	2	2	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0
0.03	north18_all	80	5289	2605	2827	3629	1246	651	605	1809	529	340	476	236	266	278	585	409	262	316	99	78	132	73	55	61	131	80	32	39	39	57	31	38	30	40	77	33	19	44	10	39	16	15	17	7	7	7	6	9	9	5	14	3	5	10	3	1	1	2	0	9	0	3	2	3	2	0	8	3	1	4	2	0	1	1	0	0	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north18_active	80	1738	1206	2172	3239	863	181	309	1673	368	172	386	57	180	216	545	356	225	276	25	25	92	20	20	11	115	49	10	10	11	44	18	29	13	30	73	29	10	38	2	36	10	11	14	4	5	5	5	7	3	4	12	2	3	8	3	1	0	0	0	7	0	1	0	0	1	0	8	3	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north19_all	80	5319	2626	2683	3342	1220	652	599	1680	540	329	442	242	281	290	589	333	238	314	91	86	130	69	56	54	110	83	36	33	36	59	39	38	24	41	58	31	20	40	12	33	17	12	18	4	6	4	5	9	8	6	11	2	4	9	3	2	3	3	2	4	2	2	0	5	2	0	10	3	0	3	2	0	0	1	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0
0.03	north19_active	80	1711	1172	2016	2953	800	170	299	1545	368	158	343	56	188	221	543	272	200	276	23	27	88	17	19	11	97	45	13	9	11	44	28	28	11	32	52	28	10	35	3	30	10	4	13	2	3	3	4	6	3	3	8	2	3	9	3	1	1	0	1	2	2	1	0	0	1	0	8	3	0	3	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0
0.03	north20_all	80	5239	2621	2534	2988	1194	651	545	1508	527	332	403	252	279	290	540	313	249	304	75	77	128	69	52	58	108	78	42	35	37	54	42	36	26	32	53	30	17	37	11	33	16	12	9	4	5	9	6	9	9	7	10	2	5	9	3	2	5	4	5	4	3	1	0	4	1	1	11	3	1	3	1	0	0	1	0	2	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
0.03	north20_active	80	1573	1085	1845	2605	747	173	260	1362	339	163	292	54	167	218	488	242	206	262	18	20	91	20	16	17	95	43	12	12	9	39	32	25	13	26	47	27	9	32	4	26	8	4	6	2	3	5	2	6	4	4	9	2	3	8	3	1	2	1	3	2	3	1	0	0	1	1	9	3	0	3	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
0.03	south21_all	80	9499	3777	1733	1053	2486	751	506	1060	595	753	308	253	188	289	211	140	122	161	117	73	114	69	68	49	132	63	59	36	38	41	47	33	33	26	19	69	22	15	11	12	11	32	7	41	12	10	21	5	7	7	25	4	1	9	1	5	3	3	2	0	0	1	1	4	5	3	5	1	3	1	1	4	0	14	1	1	4	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	7370	2654	862	326	2184	415	172	911	415	653	178	117	67	204	136	45	48	114	49	28	80	19	33	16	123	36	19	20	12	25	18	10	19	6	3	65	3	10	2	11	5	28	0	37	9	3	16	2	1	0	17	1	1	9	0	3	0	0	0	0	0	0	0	4	2	1	3	0	3	0	0	4	0	12	1	0	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	8810	3525	1704	1054	2160	716	518	996	529	659	307	241	191	264	200	125	129	169	102	66	104	58	70	53	128	59	38	35	38	34	34	28	32	22	17	63	19	16	12	16	6	36	5	37	9	8	23	4	5	7	21	5	4	6	2	5	0	2	1	1	2	1	2	4	4	2	4	1	4	2	3	3	0	4	1	3	2	2	0	2	0	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south22_active	80	6568	2357	820	299	1837	351	151	818	350	539	172	97	70	181	125	34	42	116	42	21	69	13	33	15	112	29	16	22	9	18	11	9	16	4	3	59	2	11	3	14	2	29	0	32	6	2	16	1	1	1	14	2	3	6	0	3	0	0	0	0	1	0	1	4	1	0	3	0	3	0	0	3	0	3	0	1	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	8107	3267	1613	1063	1869	673	520	917	502	510	301	243	189	241	196	124	127	139	102	64	116	52	71	57	125	51	40	38	30	33	29	23	31	24	15	60	16	12	13	15	8	43	6	23	11	7	21	3	4	5	22	5	9	4	3	7	1	3	2	1	3	1	2	3	2	1	1	0	3	2	2	2	0	3	1	3	1	3	0	2	1	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
0.03	south23_active	80	5790	2084	745	283	1560	316	128	736	344	393	162	91	64	157	119	32	33	95	32	18	85	9	32	17	105	19	14	20	5	15	9	7	14	5	2	56	2	8	4	11	2	35	1	20	9	2	15	0	0	1	11	2	8	4	1	4	0	0	1	0	1	0	1	3	0	0	1	0	2	0	0	2	0	3	0	1	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	7603	3129	1603	1058	1628	678	521	837	468	475	302	253	202	215	178	126	125	139	105	80	119	55	64	55	128	49	44	40	31	35	29	25	21	21	14	45	16	6	11	14	11	35	9	18	10	3	13	5	3	4	11	6	8	1	4	6	2	2	2	2	3	1	3	4	0	2	1	0	3	2	2	0	0	2	1	3	2	2	0	1	2	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
0.03	south24_active	80	5259	1932	707	255	1335	329	126	632	309	344	157	95	58	139	107	25	26	94	34	24	85	9	23	16	106	17	14	22	6	13	9	7	7	4	1	40	4	4	3	9	4	29	4	14	7	0	8	0	0	2	4	3	7	1	1	3	0	0	1	1	1	0	2	3	0	2	0	0	2	0	0	0	0	2	0	2	2	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
