label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109
0.03	north7_active	80	1125	437	893	441	125	1157	71	550	91	56	36	100	62	40	158	127	269	49	15	32	107	8	14	43	38	8	92	11	13	27	2	2	111	7	3	6	4	4	3	18	0	2	48	3	2	6	1	3	13	2	0	0	4	1	1	2	0	0	0	0	7	0	0	0	1	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	2868	1343	1241	720	473	1079	278	557	198	171	148	161	124	98	185	153	244	70	55	58	106	30	31	44	54	17	83	22	26	34	9	6	52	12	8	10	8	15	6	21	7	7	34	6	1	9	2	8	5	5	3	1	3	1	1	3	3	1	2	0	3	0	0	1	0	1	0	3	0	1	1	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	1041	398	813	404	123	945	57	476	73	54	31	100	72	41	138	114	209	40	15	26	89	5	11	35	35	8	79	10	10	20	2	1	49	9	3	5	4	4	3	19	0	2	30	3	0	6	0	2	5	1	1	0	3	0	1	3	2	0	0	0	3	0	0	0	0	1	0	2	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	2846	1331	1186	672	463	898	265	452	184	162	141	134	134	99	161	147	204	66	54	54	85	28	31	50	44	17	72	17	25	30	9	12	44	11	6	11	9	8	3	12	7	6	30	5	3	9	4	7	3	2	3	3	4	2	1	2	3	1	2	0	3	0	1	2	0	0	0	3	0	0	2	1	5	0	0	0	1	4	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	990	375	749	353	126	774	48	358	63	45	34	82	75	34	121	112	169	36	17	24	66	3	9	39	35	10	67	6	9	14	2	4	40	6	1	7	4	2	2	10	1	3	26	1	0	5	0	0	3	0	1	0	3	1	0	2	3	0	0	0	3	0	1	0	0	0	0	2	0	0	0	0	4	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	2818	1354	1286	675	460	898	263	422	188	167	134	138	124	97	150	150	186	67	50	61	88	32	31	61	50	25	79	20	20	24	12	14	43	14	4	16	12	7	3	10	3	2	37	4	4	4	6	3	7	4	4	4	2	2	1	1	4	0	2	0	3	2	1	2	0	0	1	2	0	0	2	4	5	0	1	0	1	4	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0
0.03	north10_active	80	967	370	808	338	135	771	41	330	62	40	35	87	69	34	106	109	158	36	13	28	66	5	9	44	41	14	74	4	5	14	5	3	41	6	1	10	6	1	1	8	1	1	33	0	0	1	0	0	6	1	1	1	1	1	0	1	3	0	0	0	3	2	1	0	0	0	1	1	0	0	0	0	4	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0
0.03	north11_all	80	2929	1375	1447	774	440	1634	275	826	202	172	145	159	141	103	288	206	263	57	57	60	133	43	40	65	76	30	99	23	23	29	20	9	94	8	12	18	12	13	7	27	6	4	41	1	6	7	8	4	12	4	2	3	7	2	2	2	1	4	1	1	3	3	0	0	1	1	0	0	1	0	0	2	5	0	0	1	1	1	0	0	0	0	0	0	2	0	0	1	0	0	1	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	1176	489	1040	491	134	1519	80	740	92	43	28	92	78	54	257	174	251	38	12	35	102	10	17	54	63	10	92	13	9	17	15	3	93	2	4	11	6	4	2	21	1	0	41	1	3	3	2	2	10	1	2	1	4	1	0	0	0	1	0	0	3	2	0	0	0	1	0	0	0	0	0	2	5	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	2856	1411	1490	802	431	1739	283	847	207	180	134	151	122	105	290	212	250	63	52	73	133	44	42	67	80	32	111	22	19	26	19	11	69	10	8	12	13	5	7	21	8	5	43	1	7	4	4	3	13	4	2	2	6	2	2	2	1	2	1	2	1	6	0	0	2	0	0	0	1	2	0	2	0	0	0	1	1	3	0	0	0	0	0	0	5	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0
0.03	north12_active	80	1210	511	1106	505	143	1624	84	740	94	49	23	79	68	53	264	186	239	48	14	40	107	10	18	57	67	12	102	12	9	17	16	3	68	4	4	8	7	0	2	14	4	1	42	1	4	2	0	2	10	1	2	1	4	1	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	1	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0
0.03	north13_all	80	2880	1361	1469	842	432	1805	283	820	234	170	136	144	119	119	230	193	250	58	53	64	125	33	51	73	73	32	125	30	17	19	21	12	94	12	7	10	13	4	9	15	9	7	28	2	9	4	4	3	23	4	3	1	6	2	2	4	1	2	2	1	2	5	0	1	2	1	0	0	1	2	0	3	0	0	2	1	0	4	0	1	0	0	0	0	5	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0
0.03	north13_active	80	1259	504	1066	552	143	1682	90	719	104	48	21	76	69	59	208	167	234	40	14	38	112	6	22	64	59	16	117	16	7	15	17	4	93	6	4	5	8	1	3	9	5	2	26	0	4	2	1	1	21	1	1	0	4	2	0	2	0	0	0	1	1	5	0	1	0	0	0	0	0	1	0	3	0	0	2	1	0	2	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0
0.03	north14_all	80	2979	1387	1469	888	453	1752	251	776	211	175	136	146	125	112	243	188	236	76	49	60	127	33	51	70	71	34	115	29	11	15	17	10	148	12	4	6	15	7	8	13	11	8	36	5	8	3	6	3	24	5	5	1	5	3	2	5	2	2	2	1	2	4	0	1	1	1	0	1	0	3	0	1	0	0	2	3	0	3	0	1	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0
0.03	north14_active	80	1309	502	1057	578	136	1639	69	672	87	50	20	79	76	51	222	171	220	47	10	35	114	6	24	60	58	17	108	16	7	13	13	4	146	4	2	4	10	4	2	8	6	2	34	1	3	2	1	0	21	2	0	0	1	2	1	3	0	1	0	1	1	4	0	1	0	0	0	1	0	1	0	1	0	0	2	3	0	2	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0
0.03	north15_all	80	2970	1432	1468	862	449	1806	265	764	210	172	149	145	127	115	222	185	253	74	52	55	117	24	58	85	57	27	90	26	13	21	19	11	153	10	6	5	16	8	10	13	7	7	52	5	6	3	4	3	17	5	6	2	6	3	1	4	2	2	2	2	6	1	0	2	0	1	0	1	1	1	1	1	3	0	3	7	0	1	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north15_active	80	1258	508	1089	546	144	1695	68	680	79	49	27	83	74	46	198	171	237	48	8	35	107	7	28	73	42	16	85	16	8	18	12	6	150	3	3	2	11	4	1	9	3	2	50	1	2	2	1	0	16	2	0	0	1	2	1	3	0	1	0	1	5	1	0	1	0	0	0	1	0	0	1	1	3	0	2	7	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north16_all	80	3041	1440	1406	814	467	1689	272	771	208	170	153	146	128	107	215	183	260	83	50	62	83	30	50	77	58	30	86	24	19	22	18	15	138	13	8	9	13	9	7	18	6	8	48	6	4	4	5	4	12	6	5	3	5	3	1	3	2	2	1	2	12	0	0	1	0	2	0	1	2	1	1	2	4	0	1	17	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	1292	504	1011	513	152	1581	73	687	82	53	32	86	74	39	191	170	245	58	9	38	76	7	27	66	47	16	82	13	10	19	8	7	132	1	3	5	7	4	0	14	3	2	48	1	1	3	1	0	11	3	0	0	0	2	1	2	0	1	0	1	11	0	0	0	0	0	0	1	0	0	1	2	4	0	0	17	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	3053	1404	1466	747	479	1682	289	778	204	180	140	162	113	95	196	194	252	62	47	70	104	34	39	72	69	27	88	26	26	32	18	19	107	12	11	13	10	8	9	17	4	6	33	3	4	3	4	3	13	4	3	4	1	0	1	1	1	2	1	2	13	3	1	1	0	2	0	1	2	0	2	1	4	0	1	15	0	3	0	0	0	0	0	0	1	0	0	0	0	1	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	1273	504	1083	454	166	1585	79	693	80	53	31	96	59	41	169	179	237	44	10	42	95	7	18	62	58	9	85	11	13	24	8	10	100	1	5	8	5	1	0	14	1	1	32	0	2	2	2	0	12	2	0	0	0	0	1	0	0	1	0	1	12	3	1	0	0	0	0	1	0	0	1	1	4	0	0	15	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	3039	1373	1355	683	506	1351	285	685	217	175	136	158	106	91	159	177	242	61	49	68	105	41	34	55	55	28	82	24	21	30	17	22	93	10	13	18	6	9	6	10	4	5	9	4	5	3	5	1	13	2	2	4	5	0	1	0	0	1	0	1	8	3	1	0	1	2	0	1	1	0	2	1	3	0	1	15	0	3	0	0	0	0	0	0	1	0	0	0	0	1	2	11	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north18_active	80	1195	467	947	408	153	1237	82	587	83	53	33	89	55	39	127	152	228	39	13	34	94	7	14	43	46	11	76	8	9	18	7	9	84	1	5	11	2	1	0	9	2	1	8	1	2	2	2	0	11	1	0	0	3	0	1	0	0	0	0	0	8	3	1	0	1	0	0	1	0	0	0	1	3	0	0	15	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	2930	1336	1315	679	503	1142	281	585	214	172	141	149	104	87	154	176	201	65	46	66	98	52	27	66	47	30	107	22	21	32	15	22	69	7	10	18	3	8	6	14	4	6	6	2	5	1	5	0	4	3	1	2	4	1	2	0	0	1	0	0	6	4	2	1	4	1	1	2	1	0	2	1	2	1	0	10	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	11	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
0.03	north19_active	80	1082	430	904	381	151	1024	78	479	81	48	37	74	49	36	115	147	184	32	13	30	86	9	13	51	34	10	98	6	7	19	7	10	57	0	3	8	2	2	0	12	3	1	4	1	1	1	3	0	2	1	0	0	3	0	2	0	0	0	0	0	6	3	1	0	4	0	1	1	0	0	0	0	2	0	0	10	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north20_all	80	2834	1373	1187	677	467	847	246	463	214	173	135	156	109	94	157	153	164	73	44	50	94	48	26	63	42	28	88	23	18	26	9	17	44	11	11	18	5	6	4	14	3	6	6	3	5	2	2	1	9	3	2	1	5	3	4	1	1	1	0	0	0	5	2	1	4	0	1	3	1	0	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	11	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
0.03	north20_active	80	970	410	764	373	117	724	58	339	79	47	37	75	49	35	117	115	143	40	12	19	80	9	13	44	28	9	80	7	4	14	3	5	35	3	2	6	3	1	1	12	2	1	5	1	2	1	1	0	7	0	0	0	4	0	2	1	1	0	0	0	0	3	1	0	4	0	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	11	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south21_all	80	2982	1362	1361	784	447	1461	282	583	222	159	136	160	118	87	253	174	225	65	63	45	115	35	43	65	77	26	132	20	27	18	15	20	52	10	13	15	4	11	7	21	4	5	27	3	4	3	4	3	12	1	5	3	1	4	1	2	1	1	3	1	1	2	2	1	0	3	6	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south21_active	80	1267	464	1004	469	148	1365	71	500	81	39	31	91	66	43	215	148	205	40	12	24	108	11	22	57	64	12	122	11	17	9	8	10	47	4	3	12	2	3	2	19	2	1	27	0	1	0	1	2	10	1	1	2	1	2	1	1	0	0	2	0	1	2	1	0	0	1	5	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south22_all	80	2999	1373	1460	824	454	1561	291	628	234	169	139	148	129	96	253	192	263	61	59	56	135	29	43	63	71	36	155	23	26	18	14	14	101	10	11	19	5	8	7	23	4	7	30	4	5	4	4	4	7	1	4	4	1	3	2	3	1	1	4	1	2	2	2	1	1	3	6	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south22_active	80	1276	505	1076	516	145	1463	74	545	98	40	31	86	75	49	225	169	241	45	14	26	126	4	18	53	61	19	146	13	15	12	8	6	96	4	4	18	3	2	0	22	1	1	30	1	1	1	1	2	6	1	1	2	1	1	1	1	0	0	2	0	2	2	1	0	1	1	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south23_all	80	3034	1381	1537	802	428	1664	284	693	231	185	140	154	137	96	244	224	320	61	46	60	130	26	40	71	82	33	168	20	27	27	20	13	98	16	12	22	6	5	9	24	5	10	45	4	3	4	3	5	3	1	5	3	2	3	2	2	1	2	2	0	2	0	1	3	1	2	4	0	1	1	0	0	2	0	0	0	0	1	0	0	2	0	1	0	0	1	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south23_active	80	1296	514	1147	492	131	1569	74	596	89	49	31	85	67	50	221	203	296	43	13	30	118	4	17	62	69	16	159	12	13	17	13	7	94	7	6	18	3	4	1	23	1	1	45	1	0	2	0	1	3	1	2	2	2	1	0	0	0	1	0	0	2	0	1	0	1	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south24_all	80	2993	1394	1481	786	455	1758	265	780	226	174	135	147	130	93	233	241	322	61	47	59	163	29	28	64	94	29	237	18	27	27	21	9	134	14	12	31	9	4	6	19	5	9	37	5	4	5	5	4	2	1	3	2	2	1	3	1	0	1	2	0	2	0	0	2	1	1	4	0	1	1	0	1	3	0	0	0	0	1	0	0	4	0	1	0	2	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	1231	537	1102	480	143	1663	64	678	88	47	23	81	69	50	206	220	298	42	9	32	149	6	12	57	82	13	227	9	14	18	12	5	130	8	7	25	4	4	1	17	0	1	37	2	2	4	0	0	1	1	1	1	2	1	0	0	0	1	0	0	2	0	0	0	1	0	4	0	0	0	0	1	2	0	0	0	0	0	0	0	4	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	2912	1361	1383	769	452	1782	249	751	204	173	138	146	145	75	239	226	312	62	50	57	159	32	26	55	123	22	222	17	28	26	20	11	100	15	12	26	8	3	6	16	5	7	35	5	4	7	6	6	10	1	4	1	2	1	5	2	0	2	0	1	2	0	1	2	0	1	2	0	1	1	1	1	3	0	0	0	0	0	0	0	6	0	1	0	2	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	1194	511	1017	462	149	1666	58	667	77	47	27	79	79	41	209	198	290	41	13	35	143	5	14	44	110	10	212	9	14	19	9	7	96	7	4	19	4	3	2	12	0	1	35	1	2	4	0	0	9	1	1	1	2	1	0	1	0	1	0	1	2	0	0	0	0	0	2	0	0	0	1	1	2	0	0	0	0	0	0	0	6	0	0	0	2	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	2922	1369	1328	754	450	1537	251	676	200	150	131	150	130	76	218	227	242	53	50	52	139	32	37	60	98	25	197	24	25	22	15	13	78	14	12	17	9	0	8	15	3	4	27	9	5	7	7	5	15	1	4	3	1	0	3	4	2	1	0	1	1	1	1	1	0	0	1	0	0	0	1	1	2	1	0	1	0	0	0	0	4	0	1	0	2	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	1128	475	930	435	139	1421	50	590	77	35	27	81	79	35	183	193	224	32	11	34	125	6	17	46	91	13	188	13	12	17	7	6	74	6	4	12	4	0	3	11	0	2	27	2	3	3	0	0	13	1	1	1	1	0	0	3	2	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	4	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	2901	1403	1268	755	431	1345	251	615	197	151	127	136	128	84	197	165	217	52	55	43	118	34	34	50	96	31	129	28	29	18	13	16	60	15	9	12	10	2	9	14	4	4	28	9	5	5	7	4	15	2	4	5	1	1	3	4	2	1	2	1	2	2	1	1	0	0	1	0	0	0	2	1	1	1	0	3	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	1064	454	856	425	122	1202	47	505	82	38	31	81	74	32	164	135	199	31	15	21	103	5	17	33	89	16	123	16	13	14	6	7	55	7	1	8	6	0	3	10	2	2	28	2	4	1	0	0	14	1	1	2	1	1	0	3	2	0	0	1	1	2	0	0	0	0	0	0	0	0	1	1	1	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	2962	1398	1283	743	445	1283	260	598	209	160	134	144	135	98	202	166	193	51	54	40	135	38	25	44	92	36	109	24	28	15	15	17	97	12	8	9	7	4	10	19	4	5	28	8	5	3	7	2	9	1	4	7	0	2	1	3	4	1	2	0	5	4	1	2	0	1	2	0	0	0	2	0	0	1	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
