label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84
0.03	north7_all	80	2461	1375	852	648	545	264	253	178	159	288	165	166	169	64	79	41	58	35	27	22	14	36	20	24	22	18	13	15	8	9	4	8	1	7	4	12	5	5	0	4	6	1	3	2	0	0	3	0	4	1	0	0	0	0	1	0	1	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
0.03	north7_active	80	1045	627	382	287	268	115	103	72	69	146	76	73	91	26	40	16	26	11	14	10	5	18	8	12	5	13	12	8	3	6	1	5	0	4	1	5	4	3	0	2	3	0	1	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	2454	1374	887	645	545	270	253	173	175	298	163	199	162	55	71	48	56	40	34	29	17	44	16	24	21	19	11	15	7	10	4	9	1	10	6	14	3	5	2	2	6	2	3	1	1	1	2	0	3	2	0	0	0	1	0	0	2	0	2	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north8_active	80	1032	642	417	291	263	119	112	66	77	155	76	94	88	24	32	15	24	14	19	11	7	18	10	12	6	12	7	7	3	5	1	7	0	4	1	7	2	4	1	0	3	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	2440	1369	887	677	538	253	257	145	172	298	138	215	167	57	49	49	51	45	29	28	21	40	21	19	17	20	19	11	5	6	5	6	5	8	5	11	5	4	3	2	1	2	3	1	1	1	1	0	1	3	0	0	0	1	1	0	1	0	2	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	1011	634	420	322	251	116	115	54	79	154	63	110	94	28	25	15	24	19	13	13	8	16	11	10	4	9	13	3	2	2	1	3	3	5	3	8	2	4	1	0	0	0	2	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	2429	1323	913	702	542	250	234	147	168	277	138	200	157	58	46	40	47	42	35	28	19	38	25	15	16	19	23	10	4	5	7	5	7	7	7	11	5	5	4	3	2	1	2	0	1	1	0	0	0	3	2	0	0	2	1	0	1	0	1	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	995	611	424	335	249	108	112	65	76	143	62	99	93	27	23	10	22	18	14	12	5	14	13	6	6	9	15	4	2	1	2	2	5	1	3	9	1	3	2	0	1	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	2362	1438	906	713	535	225	274	186	167	301	159	191	186	89	85	41	44	39	30	28	21	26	22	28	8	13	11	11	17	7	9	9	6	8	3	5	3	3	4	5	4	2	2	3	0	1	0	0	1	2	3	2	2	1	1	0	0	0	0	0	0	4	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	1024	673	462	343	261	102	127	88	87	166	81	91	88	44	44	15	18	16	10	11	8	14	11	11	3	5	5	6	7	2	6	5	1	3	0	2	3	1	2	2	1	1	1	2	0	0	0	0	0	0	3	0	1	1	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	2384	1434	916	681	515	224	270	186	161	293	152	169	179	78	84	34	46	34	40	23	17	24	16	26	9	9	19	11	16	8	7	8	7	6	3	6	2	3	6	5	4	3	1	2	1	0	1	0	0	1	1	0	1	1	2	3	0	0	0	0	1	4	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	1020	652	445	332	253	90	117	81	87	163	83	71	89	34	47	11	17	15	16	11	5	10	5	13	3	4	9	6	6	2	2	4	3	3	0	2	2	1	4	2	2	1	0	2	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	2465	1385	918	700	508	234	264	187	145	267	154	174	168	67	90	30	40	39	47	30	18	37	16	31	13	11	15	13	14	8	8	13	8	2	4	5	1	3	4	5	4	3	1	2	1	0	1	0	1	1	0	0	1	1	1	3	0	0	0	0	2	4	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north13_active	80	1075	622	445	346	239	94	117	84	75	146	76	73	89	30	57	8	12	18	19	16	4	14	5	12	4	3	8	7	6	2	3	6	3	1	0	2	1	2	4	1	2	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north14_all	80	2434	1339	846	674	511	248	254	190	164	282	144	182	169	55	79	31	52	31	50	29	18	51	15	35	14	16	20	10	18	6	7	12	5	3	3	6	1	3	4	4	4	3	2	2	1	0	2	0	1	1	1	0	1	0	2	3	0	0	0	0	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north14_active	80	1066	602	377	337	238	98	114	88	84	165	70	88	91	21	51	12	21	17	21	12	6	17	6	17	6	4	9	3	6	0	3	5	2	1	0	3	0	2	4	1	2	0	0	0	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north15_all	80	2473	1309	817	698	504	239	241	176	177	294	164	179	169	55	70	29	59	34	42	33	17	51	20	39	12	20	25	7	20	7	5	13	3	1	3	6	5	3	4	2	1	5	4	4	0	1	1	0	1	2	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north15_active	80	1095	585	371	345	232	98	119	89	88	167	85	93	97	20	44	14	30	19	19	18	7	14	9	18	6	4	14	3	9	1	2	7	1	0	0	3	1	2	4	1	1	2	0	2	0	1	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north16_all	80	2441	1340	780	739	496	241	241	169	177	316	178	186	159	55	67	40	57	24	51	30	20	45	20	46	12	23	31	7	16	6	2	11	4	9	6	5	7	5	3	2	2	4	3	7	0	1	2	0	2	1	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	1063	625	363	376	237	97	124	83	81	180	98	100	83	22	35	20	32	14	23	13	10	11	10	25	7	6	24	4	7	1	1	7	1	6	2	2	1	3	3	1	1	2	0	2	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	2411	1349	814	762	462	231	239	167	177	337	172	205	145	54	58	45	50	37	39	29	18	41	21	46	12	27	45	5	15	8	3	15	6	9	6	4	9	4	4	1	2	3	5	5	0	5	1	1	1	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	1039	633	390	388	230	89	115	69	77	200	91	108	79	22	27	20	26	17	18	12	8	13	11	26	7	8	28	3	7	2	1	7	2	6	2	1	2	2	3	0	1	2	0	2	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	2370	1340	794	728	453	222	254	156	153	298	151	202	150	61	55	48	47	30	37	21	21	34	16	44	10	20	48	6	12	8	3	13	10	9	7	6	5	10	3	4	1	0	3	3	0	5	1	2	1	0	0	0	0	2	0	0	0	0	0	1	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	1051	639	374	383	230	89	118	66	59	172	79	116	73	26	28	20	22	10	16	6	6	19	6	20	5	8	22	4	7	2	1	6	2	6	3	4	1	4	2	1	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	2408	1320	815	700	420	218	266	144	164	306	142	220	170	63	56	47	43	42	37	23	18	37	17	44	10	18	37	5	9	6	2	10	11	2	3	8	3	10	3	4	2	0	3	0	1	5	0	3	0	0	1	0	0	2	0	0	0	0	0	1	1	0	2	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	1062	613	392	386	216	90	132	58	67	177	67	109	76	29	31	18	22	14	17	9	4	21	6	24	4	7	9	2	6	2	1	5	2	0	1	6	1	3	2	1	0	0	0	0	1	1	0	1	0	0	1	0	0	2	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	2462	1259	867	712	431	242	257	148	146	290	144	212	168	68	66	38	45	43	38	23	17	37	21	40	18	20	40	3	10	6	2	8	10	3	2	7	2	11	3	3	3	0	2	0	2	1	0	2	1	0	1	1	1	1	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	1052	566	432	377	218	98	132	60	67	161	71	112	64	33	38	16	21	20	20	10	6	24	7	20	9	8	11	1	4	3	0	4	1	0	1	6	0	5	3	1	1	0	1	0	1	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	2370	1374	858	701	541	245	261	178	163	262	152	201	179	65	56	43	44	45	31	24	9	40	16	24	8	17	14	4	8	6	3	9	8	5	3	6	4	10	2	7	5	1	0	0	3	3	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	977	613	414	332	269	92	117	70	79	125	77	115	102	28	27	15	17	23	15	7	3	23	6	9	3	5	5	3	0	1	0	5	1	4	1	6	1	3	1	2	2	1	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	2395	1374	875	677	538	229	275	192	154	261	143	213	181	57	60	45	44	47	32	29	18	50	22	21	7	17	18	5	11	7	3	8	7	9	2	8	4	9	2	8	1	0	1	0	2	3	2	0	0	0	1	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south22_active	80	988	618	401	339	271	92	116	72	77	128	74	126	89	26	36	15	14	24	16	11	4	30	8	8	4	6	8	4	1	1	0	4	1	6	1	7	3	3	1	3	1	0	0	0	0	3	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south23_all	80	2398	1400	881	691	523	242	266	195	155	276	148	241	181	57	63	51	40	38	33	33	21	48	24	30	11	13	18	5	13	9	3	4	4	6	0	8	5	4	1	7	7	0	3	0	3	5	2	1	0	1	1	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south23_active	80	1017	643	400	353	246	104	123	70	80	125	77	145	84	23	38	20	17	22	16	12	6	33	7	14	7	4	7	2	4	3	0	2	1	4	0	5	3	2	1	3	6	0	0	0	0	3	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south24_all	80	2414	1420	923	700	496	239	266	199	156	255	143	233	176	64	62	56	48	43	29	31	23	39	19	35	14	14	20	7	11	7	3	2	7	8	2	4	6	4	1	8	7	0	6	1	2	3	0	1	0	1	2	0	1	1	1	0	2	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0
0.03	south24_active	80	1041	650	415	345	227	102	112	71	85	109	77	130	83	22	40	22	23	23	12	12	9	22	6	20	9	4	6	4	4	3	1	2	4	4	0	1	5	4	0	4	6	0	1	0	0	1	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
0.03	south25_all	80	2325	1361	920	707	489	240	257	177	162	255	132	208	178	67	50	53	54	32	27	32	20	37	17	33	18	13	19	12	10	6	4	2	8	6	4	4	4	3	2	3	6	0	6	1	1	5	0	2	0	1	1	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south25_active	80	997	632	404	334	229	100	116	65	90	111	75	112	88	25	23	27	29	19	12	17	9	18	4	17	8	3	6	5	3	4	1	2	6	2	0	1	2	3	1	2	5	0	1	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south26_all	80	2271	1299	921	692	466	250	265	163	150	227	122	185	173	63	57	42	54	46	25	26	18	37	13	23	18	13	19	10	7	4	4	4	11	8	5	1	3	3	2	4	2	0	5	2	0	6	0	1	0	0	1	0	1	1	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south26_active	80	941	580	396	305	209	103	113	65	70	103	62	92	93	24	24	19	29	26	8	12	10	18	3	14	8	3	4	4	4	2	2	3	8	2	0	0	2	3	1	3	0	0	2	1	0	3	0	0	0	0	1	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south27_all	80	2173	1214	864	660	465	260	245	139	150	225	103	175	175	64	59	46	54	40	27	25	17	24	13	17	19	10	15	10	4	7	5	3	10	8	5	4	3	4	4	3	1	0	2	3	0	5	0	1	0	0	0	0	0	0	0	1	0	0	0	0	4	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	874	541	373	290	213	120	97	56	68	114	40	86	93	24	27	19	26	22	8	11	7	9	6	11	9	2	7	4	1	2	3	2	6	2	0	1	1	3	3	1	0	0	1	1	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	2167	1246	810	636	458	267	215	128	131	221	106	168	133	63	55	35	48	41	29	23	18	29	14	15	17	13	18	7	8	10	5	8	6	5	2	6	2	3	3	5	1	1	3	2	1	3	0	0	0	0	0	1	0	0	0	1	0	0	1	0	4	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	864	558	346	264	218	122	86	48	48	121	42	90	81	25	30	14	19	21	8	6	8	12	6	13	6	5	8	3	1	4	2	5	2	2	0	1	1	2	3	3	0	1	2	1	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	2185	1242	811	619	471	275	209	149	131	237	112	178	120	58	53	33	47	44	32	26	21	37	11	22	13	21	17	6	13	10	6	11	6	9	4	11	3	6	3	4	4	2	1	1	1	4	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	880	555	357	274	239	122	83	50	48	129	45	92	67	22	26	12	17	22	7	10	10	19	6	16	5	8	9	4	3	4	2	6	1	5	2	2	1	4	3	2	3	1	1	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	2250	1306	805	667	462	266	202	183	132	265	113	171	124	51	59	38	49	49	37	27	17	50	16	24	7	20	19	6	13	8	7	10	7	6	8	12	1	6	3	3	6	2	2	1	2	3	2	0	0	1	0	2	0	0	0	2	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	926	554	366	297	225	111	75	60	61	135	56	90	58	19	31	16	16	23	13	10	8	17	6	13	0	8	7	2	3	5	1	6	1	3	4	3	0	5	1	2	4	1	1	0	1	2	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	2312	1317	844	752	504	259	243	155	152	311	123	189	169	61	85	47	67	34	24	23	28	55	17	41	11	8	31	12	7	7	6	6	3	4	7	4	3	2	4	5	5	2	3	1	2	2	1	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south31_active	80	941	593	382	355	241	115	100	66	76	153	62	86	92	34	38	15	39	22	14	10	7	35	10	22	8	4	14	3	3	5	5	2	1	1	2	2	1	1	2	3	2	2	3	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south32_all	80	2345	1338	856	748	487	257	241	157	145	305	136	195	148	50	83	49	79	41	23	21	20	68	14	40	9	4	30	10	10	9	4	3	3	3	6	5	3	3	3	3	5	3	3	0	1	2	1	0	0	0	1	2	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	969	591	407	348	224	106	108	69	69	144	67	91	85	27	34	17	48	22	15	8	3	45	6	21	5	2	17	3	3	5	3	2	0	2	1	2	1	2	1	2	1	2	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	2329	1344	859	727	484	254	231	149	141	326	144	199	119	62	88	59	75	43	30	27	21	58	12	32	6	11	33	8	12	5	4	3	3	4	6	4	2	3	2	3	4	3	2	0	1	1	1	0	0	0	1	2	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	959	602	421	343	221	103	109	65	66	161	68	99	72	26	30	26	44	24	17	11	3	33	4	15	2	7	18	2	5	3	2	1	1	3	2	0	1	2	0	2	2	2	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	2376	1320	904	704	469	248	231	152	159	325	151	188	152	77	81	62	61	42	27	26	18	59	12	32	10	12	24	6	12	6	4	5	3	3	5	4	0	1	3	2	3	3	0	0	2	0	0	0	0	1	1	2	0	0	1	0	0	2	0	2	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	1004	588	444	335	226	107	109	70	77	149	67	103	85	40	26	24	33	18	13	11	4	32	2	12	4	6	12	0	6	2	2	2	1	2	1	0	0	1	2	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	2379	1374	900	682	457	251	227	159	155	348	134	177	163	87	69	59	48	36	34	25	17	41	21	33	13	15	29	3	11	8	3	9	3	3	5	5	3	1	2	2	3	2	1	0	2	0	0	0	0	1	1	1	0	0	1	0	0	2	1	2	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south35_active	80	1021	630	428	334	224	105	100	72	66	171	58	101	86	49	21	23	26	14	13	11	3	24	7	19	6	7	15	1	5	3	1	4	2	2	1	0	3	1	2	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south36_all	80	2360	1362	864	706	449	252	255	157	169	363	161	185	185	80	61	48	43	29	31	19	13	36	21	30	17	14	30	5	8	8	4	10	5	4	4	5	4	3	4	2	3	2	1	0	2	0	0	0	0	2	1	1	0	0	0	0	0	2	1	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south36_active	80	1001	625	389	370	209	99	115	67	82	185	70	100	89	42	19	16	24	12	9	9	2	21	7	21	8	5	17	2	4	3	2	5	1	4	1	0	4	1	2	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
