label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96
0.03	north11_active	80	6749	1934	2364	678	869	718	249	202	450	344	129	123	129	147	104	44	75	80	61	121	41	111	23	100	25	23	38	11	33	12	9	38	4	8	8	24	20	4	5	4	15	2	1	2	2	1	3	1	5	0	3	6	3	0	0	2	2	0	0	1	1	1	0	0	0	1	0	3	1	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north12_all	80	11045	3491	3664	1330	1473	1148	563	426	765	546	285	222	251	247	191	101	141	141	110	184	84	146	45	123	48	47	56	23	68	25	24	36	13	16	22	35	29	9	4	8	12	5	5	4	4	4	4	3	6	2	4	16	2	1	0	4	3	0	0	1	0	2	0	0	0	2	1	2	1	0	1	1	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
0.03	north12_active	80	6820	1909	2340	649	888	724	258	200	472	340	150	112	132	130	119	45	79	76	60	125	46	109	22	95	23	22	34	12	43	12	10	24	4	9	7	25	16	5	3	4	7	4	1	3	1	1	3	3	4	1	2	9	2	1	0	3	3	0	0	0	0	2	0	0	0	1	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north13_all	80	11151	3500	3674	1298	1483	1157	566	427	775	536	290	226	247	232	191	106	145	129	118	203	73	141	53	132	45	45	50	28	58	30	25	33	12	19	20	37	24	5	4	5	8	7	6	4	6	4	2	5	3	2	4	13	0	2	1	8	3	0	1	0	1	2	0	0	1	2	2	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north13_active	80	6899	1890	2396	634	922	732	263	208	485	326	157	131	128	130	115	49	85	74	68	136	44	100	21	104	21	21	32	17	38	15	11	22	3	12	7	22	17	3	2	2	4	6	1	2	2	1	2	3	2	1	4	7	0	2	0	7	2	0	0	0	0	2	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	11230	3507	3630	1269	1451	1188	566	402	743	570	286	242	225	254	198	124	146	135	116	180	81	147	50	104	48	40	50	35	66	34	24	31	13	17	15	28	17	8	7	3	11	5	6	3	4	4	3	6	4	4	9	11	1	2	3	7	3	1	1	3	1	1	0	0	1	0	3	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	6902	1870	2294	606	886	734	266	203	491	347	157	143	120	151	110	50	85	88	64	126	53	83	22	80	23	19	30	16	50	16	8	23	3	11	8	15	8	4	1	2	5	5	2	2	1	0	2	4	2	2	9	5	0	2	0	7	1	0	0	0	0	1	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	11216	3487	3653	1323	1476	1216	540	416	788	557	289	249	231	254	183	123	156	133	103	161	80	150	55	104	45	38	41	31	85	26	28	38	13	15	10	19	18	8	8	5	10	5	5	2	4	4	2	4	5	3	11	10	1	1	3	6	3	1	1	3	2	0	0	0	1	0	2	0	0	1	0	1	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	6929	1888	2316	636	896	731	256	213	538	327	156	149	121	144	99	54	87	83	57	117	46	85	22	78	23	16	25	15	71	15	11	22	3	10	7	7	13	2	1	4	7	3	2	0	1	0	0	1	4	2	9	9	0	1	0	5	1	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	11335	3466	3731	1322	1487	1251	542	406	776	551	274	246	236	268	191	126	154	142	92	143	80	140	43	126	46	41	53	33	80	29	31	36	16	13	11	16	25	10	10	5	13	4	3	1	4	4	2	3	8	3	8	4	2	1	3	4	3	1	1	3	1	2	0	0	0	1	1	0	0	0	0	0	3	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	6920	1877	2329	637	881	763	251	199	521	336	134	140	129	148	106	49	86	83	52	89	45	77	19	94	25	24	34	14	60	18	14	17	6	9	8	7	17	4	2	3	8	2	1	0	0	0	0	1	6	1	6	4	0	0	0	2	1	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	11233	3439	3702	1339	1488	1204	553	434	817	542	280	241	233	249	195	116	137	136	90	157	70	102	35	126	49	44	63	31	72	27	30	50	18	15	8	19	37	6	7	9	16	3	3	2	2	3	9	9	8	1	12	5	2	2	1	4	2	1	1	1	1	2	2	0	0	1	0	1	0	1	0	0	3	0	0	1	0	0	0	1	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	6835	1853	2316	637	861	739	255	204	515	330	133	132	128	132	120	49	74	79	55	83	40	68	13	89	27	23	42	18	50	18	16	30	7	6	5	11	25	3	2	5	14	1	1	1	0	2	4	6	6	0	10	4	0	0	0	2	1	1	1	0	1	0	2	0	0	1	0	0	0	1	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	11099	3490	3617	1311	1534	1170	518	440	797	562	263	238	264	263	198	119	127	133	81	157	74	106	31	136	53	44	66	38	47	30	23	59	18	17	15	18	37	5	4	9	14	1	5	2	3	3	11	11	8	3	6	4	1	3	2	2	2	2	1	0	1	2	3	2	2	1	0	1	0	1	0	0	3	0	0	1	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	6706	1852	2254	654	895	728	227	206	479	341	125	131	138	146	124	51	69	75	50	87	31	69	12	103	28	26	46	22	28	23	15	32	10	5	8	11	26	2	2	3	10	1	3	1	1	2	7	9	6	1	6	3	0	1	2	1	1	2	1	0	1	0	2	2	1	1	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	11034	3489	3626	1296	1579	1184	526	428	814	537	277	245	254	250	184	131	105	130	100	159	80	106	32	115	45	44	66	39	56	26	28	59	17	20	18	31	31	5	4	12	17	2	6	3	4	2	12	13	6	5	11	4	2	3	2	6	0	3	1	0	0	2	3	2	2	1	0	1	0	1	0	0	1	0	1	1	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	6690	1797	2304	666	942	741	240	193	508	338	135	127	125	141	101	52	60	79	60	99	37	74	14	85	27	21	39	23	38	19	18	34	9	10	8	17	21	2	3	5	13	0	5	2	1	2	7	11	4	3	11	3	1	1	2	5	0	3	1	0	0	0	2	2	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	11176	3506	3714	1235	1573	1256	517	406	812	580	259	232	248	255	182	135	109	135	110	173	90	122	40	118	41	49	59	34	58	34	26	44	18	18	17	34	23	7	4	18	13	2	5	5	4	2	11	7	9	5	13	4	2	3	2	5	0	2	0	0	0	0	1	2	2	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	6801	1852	2359	633	918	793	251	175	511	351	127	124	120	133	95	56	61	79	66	122	41	86	15	88	23	24	34	17	41	22	19	21	11	8	7	20	16	2	2	8	9	0	5	2	2	2	8	6	5	3	11	3	1	2	2	5	0	2	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	11229	3437	3769	1258	1545	1162	517	439	728	595	266	258	210	253	176	134	138	149	115	125	80	123	37	116	35	49	72	24	55	27	19	51	16	21	10	27	28	16	13	9	13	5	14	11	7	1	8	8	8	0	9	3	3	3	2	1	0	0	0	2	0	1	1	1	0	0	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	6937	1839	2573	631	915	696	238	212	475	377	139	140	120	149	91	61	76	80	72	74	49	91	15	85	13	24	56	9	36	17	12	34	8	9	6	12	16	9	6	0	11	2	10	6	5	0	1	4	1	0	6	0	2	1	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	11132	3438	3846	1286	1519	1141	506	425	736	601	272	256	205	251	194	113	136	150	109	145	81	133	37	143	36	43	56	28	46	24	13	41	15	22	9	22	24	13	9	12	18	7	11	10	8	4	7	2	5	0	7	2	2	2	2	2	0	1	1	1	2	0	1	1	0	0	2	0	0	1	0	2	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	6897	1864	2606	652	886	686	245	202	480	375	147	125	110	158	102	48	78	84	63	88	49	96	15	92	10	20	46	12	26	14	7	25	7	6	6	7	15	8	4	2	14	2	9	3	5	2	2	1	4	0	4	0	1	1	2	0	0	1	1	1	1	0	0	1	0	0	1	0	0	1	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	11086	3439	3848	1295	1515	1132	501	443	757	589	277	264	198	270	204	109	136	130	113	122	82	127	39	139	37	51	64	28	49	17	17	43	10	21	9	23	35	15	9	13	23	9	10	9	11	4	4	0	5	1	4	2	6	2	3	3	0	2	2	2	2	2	1	2	0	0	1	0	0	0	0	2	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	6807	1872	2512	671	899	676	232	205	482	364	145	120	100	170	116	45	70	77	63	84	48	86	17	92	15	34	52	12	34	8	10	28	4	5	4	10	20	8	6	2	15	3	8	3	5	2	1	0	4	0	2	0	5	1	3	0	0	1	1	2	1	0	0	2	0	0	1	0	0	0	0	1	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	11259	3469	3816	1290	1509	1132	504	440	823	561	272	260	232	253	208	105	128	150	118	136	85	128	40	128	41	57	63	35	62	26	25	37	10	20	6	22	41	11	6	7	19	12	10	9	10	7	2	1	5	1	2	1	6	1	1	5	0	2	2	2	3	2	0	1	0	0	1	0	0	0	0	1	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	6974	1901	2448	671	898	673	243	194	530	343	146	117	122	167	125	45	68	83	68	93	45	86	18	74	21	36	41	15	43	13	17	22	4	9	3	8	24	7	5	3	10	4	8	4	4	4	1	0	4	0	1	0	5	0	1	1	0	1	1	2	2	0	0	1	0	0	1	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	11355	3450	3735	1293	1476	1150	520	418	829	562	268	261	246	263	203	121	132	145	119	138	76	114	35	92	42	59	59	34	52	32	26	37	10	30	9	31	43	11	7	5	18	9	8	3	8	6	3	1	6	4	2	4	5	0	2	7	0	1	2	3	2	2	0	2	0	2	1	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south25_active	80	7019	1859	2326	674	890	707	229	184	524	327	146	124	132	168	117	60	68	79	69	92	42	73	16	56	21	40	36	16	38	16	16	24	4	17	4	18	25	7	4	1	9	4	7	2	3	3	1	0	5	1	1	0	5	0	2	1	0	0	1	3	2	0	0	2	0	2	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south26_all	80	11422	3466	3858	1287	1508	1133	534	455	812	562	262	251	244	246	184	114	146	163	108	133	68	130	40	98	48	66	54	26	46	37	27	42	8	30	9	39	35	12	12	5	13	10	7	4	9	5	8	3	1	4	3	6	5	0	2	9	0	0	1	5	1	1	0	1	0	3	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south26_active	80	7114	1848	2453	664	909	687	245	207	523	330	138	125	140	146	100	52	81	92	67	84	36	88	19	63	25	39	30	15	33	21	13	26	4	19	6	24	21	7	9	1	5	3	6	2	6	3	3	1	1	1	2	0	5	0	1	1	0	0	0	2	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south27_all	80	11186	3471	3801	1276	1477	1144	510	445	774	559	252	251	233	234	174	120	155	156	107	145	70	116	48	123	49	58	44	22	34	35	30	51	13	32	13	44	24	14	12	4	15	11	8	4	9	3	8	4	6	6	5	6	3	0	3	8	0	1	1	4	2	0	1	3	0	3	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south27_active	80	6942	1883	2433	652	887	725	223	204	509	320	127	128	127	136	91	56	84	97	59	95	36	75	21	77	20	29	28	14	23	20	15	37	7	22	7	29	14	8	9	0	5	4	3	2	7	2	4	2	6	3	5	0	1	0	1	0	0	0	0	1	1	0	0	3	0	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south28_all	80	11090	3506	3755	1278	1535	1123	517	457	757	548	258	243	215	241	179	107	161	153	106	138	62	129	47	111	62	61	44	29	43	38	25	54	12	20	14	31	23	10	12	5	18	7	9	4	10	5	7	5	6	6	7	5	3	1	2	11	0	2	1	3	1	0	1	3	0	1	2	0	1	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	6873	1889	2393	640	911	687	219	212	484	331	132	120	111	141	95	53	91	99	57	87	30	85	20	76	26	32	30	14	28	20	13	41	6	13	8	20	17	5	10	2	8	4	3	2	7	2	3	2	6	4	6	2	1	0	0	3	0	1	0	0	0	0	0	2	0	0	2	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	11033	3484	3754	1275	1546	1184	533	448	735	550	266	233	251	239	183	102	152	165	118	163	74	132	44	113	63	57	51	23	55	40	28	60	17	15	15	54	26	7	11	5	21	7	9	4	9	5	7	7	7	4	8	8	3	1	3	5	0	2	1	2	2	0	1	3	1	2	3	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	6832	1841	2422	649	937	706	240	201	470	337	135	120	140	143	101	51	83	107	62	115	34	89	16	71	26	26	35	10	37	17	19	42	10	11	7	23	19	5	5	2	14	4	1	2	7	2	3	2	7	3	6	4	1	0	1	3	0	1	1	2	1	0	0	2	1	0	3	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	11102	3470	3673	1311	1555	1163	554	443	723	593	279	234	246	257	184	113	138	134	121	153	90	126	32	96	68	55	54	29	49	39	27	69	19	17	23	50	29	5	10	5	22	3	10	7	7	5	5	7	3	2	7	6	2	1	3	6	0	1	1	4	2	0	1	1	1	1	2	0	1	1	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	6830	1808	2332	664	931	694	250	209	463	373	139	110	141	142	103	58	73	80	63	105	35	87	11	68	30	24	34	8	32	15	15	53	11	8	11	16	21	4	3	2	14	2	3	3	5	1	1	2	3	2	3	4	1	0	1	3	0	1	1	4	2	0	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	10779	3500	3739	1292	1527	1163	535	457	726	595	252	203	252	254	202	117	138	139	131	151	56	103	52	111	50	60	53	20	69	39	28	57	13	16	11	29	40	13	11	8	14	7	9	5	4	2	8	3	5	3	5	6	2	5	6	5	2	1	5	1	1	0	0	1	0	1	1	0	5	2	0	2	0	0	0	1	0	1	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1
0.03	south31_active	80	6488	1817	2349	624	944	666	274	217	456	334	124	103	139	156	99	59	70	74	76	94	25	56	27	63	29	35	38	7	51	23	14	30	8	3	6	10	25	6	1	3	7	3	6	2	4	0	5	2	1	2	2	4	1	2	6	2	1	0	3	1	1	0	0	1	0	1	1	0	2	0	0	2	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1
