label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103
0.03	south29_all	80	28017	16465	8223	5409	3972	6663	2321	5299	3353	1372	1954	923	2216	1146	509	1085	600	348	289	314	245	443	398	358	169	137	112	150	68	71	102	51	46	79	51	36	34	28	23	56	28	19	30	22	17	21	7	13	11	5	6	6	5	6	1	8	4	7	1	5	4	0	0	0	0	1	1	1	0	2	0	1	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	7445	9740	3273	1832	820	5606	563	4732	2865	582	1540	270	1994	911	189	932	433	100	65	142	114	374	336	311	68	76	46	111	12	15	63	32	16	53	24	14	13	13	5	47	14	7	13	16	6	5	0	12	3	1	1	0	5	0	0	3	3	7	0	3	2	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	27822	16376	8274	5407	3935	6553	2323	5444	3492	1397	1975	887	2131	1174	549	1060	572	379	285	290	264	430	439	405	157	131	107	151	58	74	106	45	50	73	49	34	32	28	27	49	27	17	24	26	16	18	10	13	10	8	8	9	7	5	1	9	9	26	2	3	6	1	1	2	0	2	0	1	0	3	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	7462	9654	3310	1800	792	5495	595	4849	2984	588	1551	268	1907	920	201	904	397	116	62	131	129	358	370	361	62	78	40	113	16	11	65	31	13	53	20	9	16	14	8	42	13	5	12	18	6	5	1	11	4	2	2	1	6	1	0	1	8	25	1	2	3	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	27638	16356	8292	5412	3940	6656	2285	5375	3650	1423	2085	872	1896	1118	624	1138	754	357	301	315	240	440	400	359	148	178	121	138	83	79	89	77	52	72	49	24	44	38	27	27	16	22	31	25	8	21	11	7	7	10	7	6	5	2	7	9	12	17	5	20	0	2	2	5	2	0	4	1	3	1	5	0	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	7236	9702	3302	1752	897	5546	564	4779	3132	600	1592	242	1668	864	241	983	571	95	73	139	88	377	350	297	56	110	50	92	20	14	53	39	18	48	15	9	20	14	7	21	5	12	26	19	1	5	3	2	3	4	1	4	0	0	1	4	9	16	0	20	0	1	0	5	2	0	2	1	2	0	5	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	27556	16393	8297	5428	3920	6484	2312	5468	3806	1407	2042	880	1986	1099	623	1095	700	372	313	320	230	459	420	320	142	197	134	144	76	87	91	58	55	73	60	31	39	36	23	30	21	25	34	33	7	19	11	6	6	11	8	11	4	3	7	6	12	24	5	1	0	3	2	4	3	0	3	1	2	0	3	0	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	7131	9680	3277	1786	892	5403	560	4876	3283	604	1574	235	1760	849	222	955	539	103	76	145	83	397	374	256	51	131	62	93	20	14	53	27	20	48	25	13	17	10	6	26	5	14	30	25	1	5	3	1	2	4	2	5	0	0	2	3	9	24	0	1	0	0	0	4	2	0	1	1	2	0	3	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	27590	16351	8371	5420	3903	6231	2278	5455	3733	1363	2028	891	1981	1071	624	1156	684	368	308	308	241	455	381	325	141	179	118	134	72	85	102	47	56	86	59	42	36	29	26	36	18	28	25	31	10	20	13	8	7	9	11	8	1	6	4	6	6	17	5	0	0	3	2	5	2	0	2	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south33_active	80	7093	9657	3223	1779	873	5137	553	4863	3207	583	1569	229	1749	830	206	1015	509	100	72	144	88	400	328	268	49	113	59	83	25	13	60	20	20	57	32	13	16	8	12	32	5	17	17	24	2	7	5	5	1	2	4	3	0	0	2	4	4	17	0	0	0	0	0	5	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	27711	16308	8332	5397	3853	6325	2274	5494	3665	1376	2010	921	2042	1019	586	1218	665	367	310	310	236	438	375	344	135	161	130	133	73	86	104	54	52	87	48	37	34	24	27	38	14	28	30	35	11	15	15	5	10	7	10	8	5	6	7	2	4	20	3	12	2	3	1	5	1	0	2	1	0	0	1	0	3	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
0.03	south34_active	80	7206	9737	3269	1759	825	5242	562	4870	3138	578	1573	227	1793	780	202	1077	468	95	77	155	97	382	323	295	53	104	63	86	28	12	67	27	14	58	27	10	16	8	13	31	4	15	23	27	3	8	3	5	7	2	4	3	1	0	2	1	2	20	2	11	1	0	0	5	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	27842	16179	8258	5395	3923	6269	2236	5678	3542	1366	2068	898	2086	1104	563	1200	727	372	310	314	239	476	372	336	127	152	135	148	80	83	95	63	62	82	39	35	41	27	28	49	13	30	33	36	18	17	13	7	13	7	10	3	7	7	7	5	7	13	4	16	2	2	1	1	3	1	1	0	2	0	1	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
0.03	south35_active	80	7325	9577	3190	1743	862	5170	581	5101	3047	575	1626	233	1841	859	180	1061	523	102	79	158	96	414	314	289	46	102	63	105	26	14	57	33	20	57	22	8	15	10	15	40	1	17	25	31	6	10	3	7	9	2	4	1	3	1	0	2	3	13	3	15	1	0	0	1	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	27808	16283	8101	5451	3965	6476	2244	5749	3470	1342	1975	919	2106	1067	575	1157	725	381	326	302	232	542	444	322	125	161	132	142	94	81	88	73	58	81	47	36	38	25	32	67	11	32	25	29	20	13	7	5	12	6	8	1	9	8	8	5	12	13	4	16	2	3	1	2	3	1	2	0	3	0	1	0	3	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0
0.03	south36_active	80	7341	9658	3198	1755	869	5388	582	5175	2996	549	1553	227	1877	822	196	1013	519	99	84	150	95	478	389	277	52	107	62	110	30	17	47	39	15	67	28	7	10	11	13	56	2	15	20	24	5	7	2	5	9	2	4	1	5	2	1	2	5	10	3	15	1	1	0	2	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0
0.03	south37_all	80	27876	16293	8134	5535	3975	6542	2307	5683	3489	1391	1939	906	2079	1155	559	1144	673	373	325	325	242	567	498	308	148	165	125	147	92	77	76	69	55	84	41	42	42	29	32	68	18	24	27	40	26	12	7	10	11	8	4	4	8	7	7	5	11	6	5	15	0	2	1	3	3	2	2	0	3	3	3	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0
0.03	south37_active	80	7352	9623	3222	1799	878	5454	589	5152	3027	570	1543	220	1861	907	183	1006	496	105	78	166	98	501	438	260	59	106	62	119	27	15	39	34	15	68	22	11	11	15	10	58	3	11	18	37	8	6	2	10	7	2	1	3	4	2	1	1	5	3	3	14	0	1	0	2	0	0	0	0	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0
0.03	south38_all	80	27769	16349	8072	5487	3933	6526	2294	5535	3562	1390	1935	948	2023	1184	561	1171	621	379	295	306	238	542	447	297	141	155	110	147	85	75	74	68	54	68	45	48	45	25	34	71	21	18	30	34	25	9	9	19	8	7	3	4	7	8	5	4	14	6	4	0	2	4	1	3	3	3	3	0	2	3	2	0	0	1	0	0	0	0	0	0	0	1	0	3	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0
0.03	south38_active	80	7308	9716	3209	1813	871	5449	553	4991	3110	594	1523	236	1815	914	198	1031	444	99	70	148	98	475	391	251	59	97	44	119	29	20	44	35	16	55	23	18	12	12	11	62	6	8	18	29	6	3	2	18	4	1	1	2	3	1	3	0	10	3	2	0	0	2	0	2	0	0	0	0	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0
0.03	south39_all	80	27534	16407	8150	5408	3903	6494	2323	5412	3390	1442	2024	958	2043	1186	520	1183	575	372	275	302	242	518	446	322	161	157	105	135	74	75	84	60	57	66	40	40	44	28	28	56	21	23	34	25	22	12	12	33	8	9	6	8	6	7	2	2	9	22	4	3	2	4	0	1	0	4	3	1	1	3	2	0	0	1	0	0	0	0	3	0	3	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south39_active	80	7204	9731	3334	1780	853	5438	553	4871	2941	631	1584	260	1832	920	183	1041	417	101	62	142	119	451	376	278	74	99	41	102	24	22	53	35	15	49	17	14	16	15	10	47	6	11	21	21	9	3	2	30	5	1	0	3	2	0	2	0	7	20	2	3	0	2	0	0	0	1	0	1	1	3	2	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south40_all	80	27834	16439	8221	5432	3976	6400	2297	5390	3451	1395	2040	955	2072	1172	542	1225	628	378	278	276	250	468	393	325	168	161	120	150	78	76	97	56	57	67	43	38	38	28	30	48	26	23	30	14	17	12	11	30	7	9	7	6	7	8	4	2	7	19	4	3	3	4	1	3	0	3	2	2	0	3	0	0	1	0	0	1	0	0	6	1	3	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south40_active	80	7353	9836	3322	1780	846	5330	554	4834	2980	623	1553	268	1833	906	199	1064	467	115	68	118	128	409	322	278	75	109	49	105	16	23	64	32	23	53	17	17	18	13	9	40	6	15	17	8	8	2	1	27	4	3	0	2	2	1	2	0	7	18	1	3	1	2	0	3	0	1	0	1	0	2	0	0	1	0	0	0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
