label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60
0.03	north7_all	80	9120	3086	5667	1231	964	545	456	610	300	564	262	539	185	93	152	115	84	38	33	29	44	14	30	12	40	6	14	8	24	14	7	4	0	5	3	0	4	4	1	0	1	0	1	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
0.03	north7_active	80	5660	1282	5075	445	575	144	198	464	152	485	198	518	139	53	128	97	61	13	17	10	27	8	24	6	39	1	11	3	19	12	2	0	0	5	2	0	3	4	1	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north8_all	80	9128	3103	5698	1242	1021	490	444	579	296	565	250	503	190	94	151	109	76	36	30	32	44	13	31	13	23	4	10	6	24	15	7	4	0	5	2	0	3	4	1	0	1	0	0	2	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
0.03	north8_active	80	5692	1265	5101	432	631	121	193	427	149	484	189	481	139	56	123	95	51	12	20	10	28	6	21	5	22	1	7	2	21	14	2	1	0	5	1	0	2	4	1	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north9_all	80	9100	3103	5663	1242	983	517	443	587	285	635	253	436	177	102	136	106	100	41	34	27	34	15	24	12	28	6	10	5	30	20	4	4	2	8	2	1	3	4	2	0	1	0	0	2	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	5746	1276	5053	420	584	138	188	436	146	556	199	408	127	59	109	93	77	14	21	6	19	7	15	4	25	3	7	1	26	20	2	1	0	8	0	0	2	4	2	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	8893	3099	5556	1245	956	537	435	572	271	604	254	400	175	104	138	105	100	40	30	28	33	22	25	17	35	7	10	5	23	18	3	3	3	7	3	2	2	1	2	0	0	0	1	1	2	1	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0
0.03	north10_active	80	5628	1259	4966	409	563	138	184	423	136	536	201	367	125	55	110	91	78	13	19	9	22	11	16	5	30	4	10	0	20	18	2	1	0	7	0	0	1	1	2	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	north11_all	80	9141	3022	5424	1129	982	580	440	548	314	558	306	521	199	96	161	77	106	52	44	29	35	16	14	16	26	8	17	12	12	5	3	5	2	3	3	2	1	1	5	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
0.03	north11_active	80	5759	1236	4859	403	566	162	191	411	161	493	240	480	150	52	141	58	88	21	26	14	27	7	11	4	24	3	14	4	11	5	0	4	0	2	1	2	1	1	5	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north12_all	80	9121	3045	5561	1128	997	550	446	574	320	579	285	511	214	107	153	97	115	45	43	31	38	15	17	14	26	8	13	14	11	7	3	4	3	7	2	2	1	1	5	1	0	0	1	1	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0
0.03	north12_active	80	5714	1266	4975	406	573	150	191	435	157	507	217	468	158	58	135	75	98	18	28	14	23	6	14	3	23	3	11	4	10	5	0	3	0	4	1	1	1	1	5	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north13_all	80	9012	3087	5737	1167	1066	565	443	571	306	555	284	516	196	110	172	94	93	40	38	29	44	15	21	11	27	7	16	10	10	11	5	9	4	6	2	3	1	0	6	0	0	0	0	1	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north13_active	80	5684	1294	5169	422	628	143	193	433	145	469	212	472	147	62	148	77	76	17	24	13	29	7	14	3	25	2	15	2	9	9	0	4	0	4	2	1	1	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	9018	2974	5691	1193	1067	574	465	575	305	555	278	518	161	119	153	103	97	36	41	32	45	17	29	13	32	10	16	11	16	13	4	7	3	6	2	2	0	1	2	0	0	0	0	2	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north14_active	80	5710	1237	5119	431	626	153	202	449	152	474	210	474	119	71	125	81	77	13	26	15	30	8	18	4	31	1	12	0	15	9	1	3	0	4	2	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	9059	2975	5773	1186	1019	592	460	513	304	576	281	507	161	108	140	90	92	38	34	33	39	16	40	15	28	11	16	7	22	11	3	8	1	2	1	2	3	1	3	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	5762	1239	5187	435	587	159	196	389	152	474	219	461	125	66	105	67	70	16	21	12	26	8	28	4	26	1	11	1	20	9	1	4	0	1	1	0	2	1	3	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	9047	3028	5632	1166	942	614	458	515	276	588	282	494	167	103	131	95	87	43	36	32	23	16	33	12	26	13	18	8	17	9	4	4	1	4	1	1	4	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	5744	1217	5032	400	529	174	193	392	131	501	212	453	124	62	94	65	64	16	23	10	15	6	22	4	24	2	11	2	14	7	2	2	1	3	1	0	2	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	9095	3098	5424	1130	949	610	444	506	285	587	255	443	198	94	122	92	87	46	39	31	24	11	23	10	24	9	10	5	9	11	3	4	1	5	2	2	4	1	3	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0
0.03	north17_active	80	5739	1255	4824	389	540	170	180	379	143	505	183	404	141	50	89	58	65	17	26	8	16	4	14	2	20	2	4	3	6	9	1	1	1	3	1	1	2	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0.03	north18_all	80	9133	3170	5255	1113	949	587	424	541	274	581	257	427	186	89	150	94	89	43	41	31	33	14	19	10	24	11	15	7	4	9	4	4	1	9	2	2	2	0	3	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	2	0	0	0
0.03	north18_active	80	5716	1252	4630	370	527	159	176	420	132	500	187	399	134	50	118	67	72	19	25	10	26	4	16	4	21	1	8	3	0	7	1	0	1	7	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0
0.03	north19_all	80	9022	3095	5211	1123	943	581	465	618	290	531	281	430	173	85	165	89	89	36	43	31	34	13	16	11	19	8	13	4	3	9	6	3	1	7	2	2	1	0	5	1	2	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	2	0	0	0
0.03	north19_active	80	5613	1200	4622	381	525	149	187	461	147	463	204	401	128	46	141	64	74	13	26	10	28	5	13	4	17	0	6	2	0	7	1	0	0	6	1	1	1	0	3	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0
0.03	north20_all	80	9147	3182	5284	1209	968	602	482	626	279	527	303	453	185	88	169	91	87	40	36	31	29	14	18	16	20	8	10	5	9	6	6	4	1	5	0	2	1	2	4	1	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0
0.03	north20_active	80	5743	1296	4688	404	543	156	207	447	143	470	234	424	142	51	146	68	69	17	22	11	23	3	14	10	19	1	6	1	6	5	1	0	0	5	0	1	1	1	3	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0
0.03	south21_all	80	8994	3241	5324	1126	948	635	468	539	276	548	315	536	198	113	180	112	65	30	30	40	22	21	21	10	18	4	4	6	13	6	2	3	3	0	2	4	3	5	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	5682	1286	4759	408	522	182	207	401	134	470	238	500	169	50	155	86	50	11	17	10	18	9	15	5	15	2	3	2	10	5	0	2	3	0	0	1	0	5	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	9009	3171	5506	1031	950	619	458	578	282	560	326	487	175	112	171	113	73	39	27	41	34	21	17	6	22	6	4	5	20	4	3	3	0	5	1	3	1	2	0	1	0	1	0	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	5742	1236	4963	356	526	175	203	428	136	483	239	452	148	59	143	91	55	15	10	12	31	10	12	3	20	4	3	2	18	3	1	2	0	5	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	9085	3214	5386	1063	932	592	426	541	280	529	345	504	163	108	154	102	83	39	30	32	22	22	19	10	28	9	4	3	21	3	5	3	2	5	2	1	2	5	2	1	0	1	0	2	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	5811	1233	4825	354	507	158	192	384	129	451	264	464	129	59	130	81	62	16	15	9	17	9	15	5	27	5	4	0	19	2	1	2	1	5	1	0	1	3	2	0	0	1	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	9077	3213	5435	1088	948	593	467	553	278	514	334	528	149	99	158	118	80	43	33	32	25	17	26	15	25	13	2	5	31	10	4	6	3	7	3	0	2	6	2	0	1	0	1	2	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	5754	1258	4864	368	529	147	208	394	126	445	266	489	119	61	134	95	57	15	15	7	19	6	19	7	24	7	2	0	29	10	1	3	2	6	1	0	2	3	2	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	9033	3150	5275	1144	965	585	455	558	258	487	313	507	160	101	153	121	82	35	38	31	27	14	28	18	38	13	5	6	27	10	3	7	5	5	5	2	3	4	2	1	1	0	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	5684	1272	4685	393	542	137	211	420	123	421	258	461	122	62	131	100	65	12	20	6	18	4	21	8	36	6	4	0	24	10	0	4	3	4	3	1	2	2	2	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	9030	3144	5237	1172	1000	556	482	593	263	506	276	458	153	93	169	129	95	41	44	32	25	11	25	21	30	13	11	8	28	19	4	5	3	7	5	2	2	1	0	1	2	0	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	5681	1269	4662	436	559	139	212	453	134	436	219	409	111	51	153	106	82	17	21	7	17	2	19	8	28	6	9	0	26	19	0	2	2	6	2	1	1	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	9103	3139	5307	1165	1015	542	479	612	262	555	240	530	175	90	149	129	100	41	49	27	44	17	19	18	32	13	15	6	20	12	3	5	3	7	3	2	2	1	0	1	2	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south27_active	80	5775	1274	4751	431	577	138	213	465	144	482	182	487	126	42	129	100	87	16	23	8	34	4	12	6	28	7	12	0	17	12	0	1	1	7	2	1	1	1	0	1	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	9092	3131	5318	1148	992	541	472	601	301	569	265	556	180	94	145	117	97	37	52	29	45	17	12	12	17	9	15	6	16	16	5	2	4	7	1	1	1	1	0	0	1	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0
0.03	south28_active	80	5830	1274	4771	434	554	143	212	450	167	500	203	515	129	43	131	87	74	13	27	11	39	6	6	5	14	4	11	0	14	15	0	1	2	6	0	1	0	1	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
0.03	south29_all	80	9191	3166	5445	1171	976	572	449	562	299	539	267	542	186	88	164	125	80	29	44	29	37	18	16	10	17	4	13	4	29	11	3	1	6	8	0	0	1	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0
0.03	south29_active	80	5935	1307	4875	432	560	146	199	418	164	479	204	494	137	37	144	95	57	9	21	10	32	5	9	3	14	3	9	0	26	10	0	0	2	7	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
0.03	south30_all	80	9097	3145	5585	1168	953	583	440	526	296	545	269	470	170	86	173	117	75	27	50	24	30	21	17	11	21	2	12	6	23	18	4	0	5	9	0	0	2	0	0	0	0	0	0	5	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0
0.03	south30_active	80	5778	1298	4984	429	535	142	203	389	158	499	198	421	124	43	155	85	56	12	27	8	22	12	11	4	18	1	8	0	21	16	0	0	2	8	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
0.03	south31_all	80	9120	3116	5458	1138	992	586	444	554	273	637	302	526	181	98	160	86	75	37	38	22	32	18	19	22	19	10	12	2	12	34	4	6	3	1	0	2	1	0	7	0	0	0	2	0	3	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south31_active	80	5753	1232	4874	396	580	147	191	416	128	571	235	485	140	48	137	65	51	16	24	7	18	3	13	8	15	3	11	2	11	32	1	1	1	1	0	0	1	0	7	0	0	0	2	0	3	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south32_all	80	9205	3122	5466	1149	981	589	452	538	270	699	319	528	200	101	127	104	89	44	38	23	32	21	17	20	19	10	11	2	21	33	4	6	3	0	1	0	1	0	7	0	0	0	3	0	3	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south32_active	80	5887	1227	4895	390	580	156	190	384	134	626	255	488	152	51	107	85	59	16	20	5	21	5	13	8	13	4	10	2	18	32	0	1	1	0	1	0	1	0	7	0	0	0	3	0	3	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south33_all	80	9297	3134	5441	1154	966	579	440	592	288	615	304	476	188	103	134	96	93	40	39	22	32	22	16	20	35	3	11	4	27	36	3	3	1	0	2	0	2	1	1	0	0	0	1	0	3	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south33_active	80	5931	1218	4825	397	556	154	185	421	139	545	245	442	143	50	111	76	73	13	18	3	21	8	13	7	29	1	9	2	24	34	0	1	1	0	1	0	1	0	1	0	0	0	1	0	3	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south34_all	80	9253	3117	5329	1172	980	565	463	572	292	572	293	459	184	95	124	123	86	42	45	20	41	22	14	15	44	5	12	3	31	33	1	2	4	2	2	0	2	1	3	0	0	0	1	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	5838	1252	4741	400	578	144	188	405	135	503	235	430	134	50	100	98	69	11	24	4	29	9	12	7	38	3	6	1	29	31	0	1	2	2	1	0	1	0	3	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	9229	3117	5674	1206	960	573	465	575	299	520	300	430	187	102	127	112	70	43	40	16	42	24	15	18	34	7	13	3	28	4	0	2	5	7	2	0	1	1	3	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	5813	1259	5066	426	560	151	179	414	144	458	238	395	141	57	106	84	59	14	24	5	32	11	10	10	32	3	7	1	27	3	0	1	1	7	0	0	0	0	3	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	9155	3058	5697	1158	928	563	482	591	299	500	315	470	179	100	161	116	67	47	45	14	34	20	19	18	18	11	19	3	33	0	1	3	7	7	3	0	1	0	3	1	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	5779	1258	5122	422	526	158	193	448	147	421	235	431	135	58	138	89	50	16	31	4	24	8	14	9	15	4	12	3	31	0	0	2	1	7	2	0	0	0	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	9059	2985	5617	1134	903	589	479	633	283	532	321	451	193	108	132	101	57	46	46	16	26	20	28	16	9	13	27	5	20	1	1	3	5	6	4	1	1	0	2	1	0	2	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	5769	1236	5050	405	504	172	192	491	136	461	238	407	155	61	107	78	43	15	29	5	18	9	17	7	7	4	22	4	18	1	0	1	1	6	3	0	1	0	2	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	8989	3050	5433	1134	922	598	482	612	283	582	290	466	166	88	146	85	80	42	42	22	27	19	33	18	5	10	21	6	19	5	1	3	4	3	3	2	1	0	5	0	0	2	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	5658	1255	4853	398	508	173	205	465	135	520	215	430	128	47	114	66	60	10	24	5	18	8	22	9	3	2	16	3	17	4	0	1	1	3	3	0	1	0	5	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	8873	3052	5492	1170	921	581	452	603	276	623	291	490	198	92	127	92	99	35	45	21	29	17	29	19	12	9	21	7	24	18	1	6	2	4	1	2	1	0	9	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	5593	1224	4887	407	532	167	197	457	135	567	215	455	161	54	99	64	83	10	28	6	23	5	20	10	9	1	15	4	23	17	1	2	1	4	1	0	1	0	9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	8794	3078	5477	1182	928	558	459	527	284	625	293	521	193	90	133	97	104	29	46	24	27	14	20	20	20	6	10	5	29	22	1	5	4	3	1	2	2	1	9	0	1	5	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	5513	1212	4888	418	519	148	213	378	143	571	222	483	150	54	104	70	89	12	25	6	20	4	13	11	19	2	4	2	28	19	1	2	1	3	1	1	1	1	9	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
