label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52
0.03	north8_active	80	3930	4799	1043	987	406	345	442	273	83	77	55	93	95	28	80	24	15	12	29	15	9	5	8	14	3	2	2	0	1	1	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	8138	7551	2129	1725	820	649	720	470	188	173	124	182	181	57	132	46	26	24	40	27	14	12	9	12	5	4	4	3	3	1	1	1	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	3937	4776	1046	944	398	345	424	267	83	76	59	103	105	28	91	30	12	16	33	16	8	3	6	8	1	3	2	1	1	1	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	8096	7490	2076	1774	839	655	745	464	200	166	118	162	168	65	119	50	32	15	40	39	11	11	8	8	5	3	3	5	3	2	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	3880	4777	1025	1000	421	364	441	272	93	77	52	95	109	33	80	29	17	12	33	25	7	4	5	6	1	3	2	1	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	8217	7902	1963	1685	810	689	721	464	202	145	133	194	149	70	119	39	39	23	27	31	14	17	7	14	4	5	3	2	1	4	0	1	0	0	0	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	north11_active	80	3972	5030	971	991	411	393	430	300	86	70	62	117	94	34	77	23	21	13	15	12	6	9	6	10	3	2	2	2	1	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north12_all	80	8043	7642	2001	1637	816	697	739	476	198	144	129	169	163	56	124	36	38	27	39	22	18	19	2	8	3	2	2	2	1	2	1	1	0	0	1	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north12_active	80	3932	4842	965	971	413	374	454	307	89	74	59	102	104	28	89	21	19	16	25	9	11	10	1	4	3	1	1	2	1	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north13_all	80	7999	7444	2019	1648	871	656	748	499	202	146	118	173	184	51	121	34	32	23	44	26	21	14	4	10	3	1	2	2	1	2	1	1	1	0	2	0	1	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	3893	4755	995	959	426	346	448	318	88	78	46	115	118	21	83	22	13	14	29	10	13	7	2	10	2	1	1	2	1	1	1	1	1	0	2	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	8006	7511	2006	1610	881	658	757	503	189	164	130	160	173	47	87	34	35	19	49	28	22	11	6	8	6	1	3	2	1	1	1	0	2	1	2	0	1	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	3846	4779	962	930	424	344	460	303	80	88	58	108	116	21	55	20	17	11	37	12	17	6	4	8	2	0	1	2	1	0	1	0	2	0	2	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	8050	7524	1996	1564	880	631	767	513	189	167	125	167	158	54	96	44	38	22	53	34	16	11	8	9	5	1	4	2	1	2	1	0	2	1	2	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	3861	4884	949	888	437	322	483	307	83	81	58	110	102	26	56	31	20	13	37	15	11	5	6	8	1	0	2	2	1	0	0	0	2	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	7950	7690	1951	1534	888	650	785	504	199	179	135	157	135	59	107	39	43	26	38	31	12	14	8	8	7	1	3	2	1	3	1	2	1	1	1	1	0	0	4	0	1	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north16_active	80	3761	4932	939	853	455	331	510	297	95	85	67	98	88	30	61	25	22	17	24	12	10	8	7	4	2	0	1	2	1	1	0	2	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north17_all	80	8034	7556	1984	1599	837	665	760	485	202	184	125	153	144	63	122	36	41	26	43	35	13	12	6	9	3	4	2	5	1	3	1	2	1	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1
0.03	north17_active	80	3764	4881	961	909	450	335	490	294	93	89	63	92	96	34	78	22	22	14	30	15	9	8	5	2	1	1	1	3	1	1	0	2	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1
0.03	north18_all	80	8040	7563	2057	1645	865	680	815	463	215	179	112	155	171	68	116	34	40	25	45	30	17	12	4	21	4	4	2	5	1	2	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1
0.03	north18_active	80	3789	4786	1031	963	435	376	513	280	96	88	59	88	108	38	78	22	20	12	30	15	14	9	3	10	2	2	2	2	1	2	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1
0.03	north19_all	80	8166	7547	2151	1642	852	665	817	455	203	165	134	162	186	62	109	36	35	23	29	29	15	7	5	29	2	4	4	4	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1
0.03	north19_active	80	3852	4813	1048	950	392	365	516	270	86	86	66	86	129	29	83	19	19	8	19	19	11	4	3	20	1	2	2	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1
0.03	north20_all	80	8220	7595	2170	1670	883	664	842	452	206	155	138	149	175	59	91	50	28	23	27	30	15	6	5	29	4	3	4	1	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
0.03	north20_active	80	3929	4802	1075	960	394	362	533	259	90	78	68	80	123	23	71	27	13	11	16	17	9	4	1	21	2	1	2	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south21_all	80	16116	5561	1762	1316	959	1512	1001	430	601	150	261	99	94	80	46	30	30	37	32	30	20	8	35	7	4	6	2	1	1	8	2	0	4	1	2	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	10048	3394	766	689	525	1000	659	282	360	79	153	43	46	41	19	17	14	18	18	25	17	5	22	3	4	4	1	1	1	2	2	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	16255	5535	1776	1315	984	1424	1000	450	595	151	264	93	88	81	34	34	22	40	35	25	19	8	37	7	5	5	4	3	0	9	2	1	1	3	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	10198	3354	784	669	528	903	655	292	359	75	161	46	44	44	15	18	9	14	25	20	17	5	20	3	5	3	3	3	0	1	2	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	16383	5528	1796	1350	979	1396	948	461	622	137	269	103	77	85	35	25	28	34	30	19	19	8	30	6	1	0	9	4	0	9	1	1	1	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	10378	3303	785	713	520	892	583	277	394	65	166	57	33	49	20	15	16	15	21	15	14	6	24	3	1	0	7	4	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	16293	5426	1747	1411	963	1448	924	461	652	148	295	114	85	78	35	28	30	31	24	21	15	5	20	7	4	0	7	5	2	3	1	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south24_active	80	10401	3204	784	718	488	923	571	266	409	72	189	64	45	49	22	14	19	12	19	15	9	3	15	3	4	0	6	3	2	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	16247	5472	1734	1393	947	1469	942	440	646	160	311	103	90	94	42	36	27	27	24	36	21	6	13	8	3	4	8	4	4	0	4	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south25_active	80	10339	3240	787	726	464	967	575	255	404	73	221	52	50	62	25	12	17	15	17	26	10	3	11	3	3	4	6	2	4	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	16150	5483	1781	1352	966	1482	992	440	659	184	340	106	82	103	45	33	26	28	25	37	16	9	17	7	5	6	10	2	5	0	5	2	4	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south26_active	80	10123	3278	801	695	482	937	647	256	412	95	242	55	46	66	25	11	17	15	15	26	6	4	14	4	4	6	6	0	5	0	2	0	2	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	16138	5518	1813	1309	1000	1489	1010	446	622	178	326	97	89	94	43	33	21	24	22	45	21	10	17	5	4	6	9	2	6	1	4	1	3	0	5	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	10118	3334	806	695	501	937	684	243	404	83	234	44	49	55	18	10	14	11	11	32	8	4	12	4	2	6	6	0	5	0	2	0	0	0	3	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	16046	5588	1722	1311	953	1504	1019	436	613	176	309	111	97	98	40	27	26	26	29	38	21	9	16	4	7	8	12	2	4	2	1	1	2	1	5	0	0	0	0	2	0	0	2	0	0	0	0	1	0	0	0	0	0
0.03	south28_active	80	9965	3287	779	672	491	940	694	225	421	79	213	54	50	51	16	10	16	9	14	26	8	4	12	3	3	4	8	1	3	1	1	0	0	1	3	0	0	0	0	2	0	0	2	0	0	0	0	1	0	0	0	0	0
0.03	south29_all	80	15898	5555	1713	1294	957	1532	963	416	560	173	282	113	96	93	40	32	22	23	28	38	15	5	15	4	5	7	12	2	3	5	1	0	2	1	1	0	0	0	0	2	0	0	2	0	2	0	0	1	0	0	0	0	0
0.03	south29_active	80	9964	3208	780	652	511	982	624	218	395	82	189	56	55	50	17	14	9	9	13	26	7	2	10	3	2	2	8	1	2	4	1	0	0	1	0	0	0	0	0	2	0	0	2	0	0	0	0	1	0	0	0	0	0
0.03	south30_all	80	15183	5258	1699	1277	938	1512	903	388	547	169	255	111	92	85	45	28	26	31	24	29	17	5	17	4	4	7	13	3	1	5	0	0	1	1	0	0	0	0	0	0	0	0	2	0	2	0	0	1	0	0	0	0	0
0.03	south30_active	80	9364	2994	775	622	490	976	600	206	387	72	166	56	54	43	18	14	11	14	10	17	9	1	11	2	2	0	11	2	0	4	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0
0.03	south31_all	80	15775	5208	1712	1338	916	1363	926	424	565	165	239	85	88	84	34	47	26	32	25	27	14	5	14	3	6	4	12	3	4	4	0	0	3	0	1	0	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	9772	3043	788	671	485	904	600	249	346	69	140	36	46	50	15	16	11	17	12	19	9	2	12	2	0	2	8	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	15138	5137	1730	1300	909	1336	898	417	569	155	307	81	96	83	40	40	30	24	19	22	14	6	11	5	6	3	14	3	3	0	1	1	0	2	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0
0.03	south32_active	80	9274	3019	795	632	485	864	571	257	328	67	174	30	46	48	14	14	15	13	11	15	11	2	9	2	0	2	7	3	3	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
0.03	south33_all	80	14946	5119	1734	1262	865	1333	816	400	511	164	293	87	86	78	39	37	27	24	17	20	16	6	6	7	6	3	11	3	0	0	1	3	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
0.03	south33_active	80	9116	2986	818	605	446	880	497	251	303	80	180	40	39	51	11	12	15	10	9	14	11	2	4	3	1	1	5	2	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
0.03	south34_all	80	14989	5078	1751	1280	827	1363	832	374	518	153	274	86	86	88	41	35	29	23	20	19	14	6	5	7	6	2	8	2	5	0	1	3	1	2	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0
0.03	south34_active	80	9232	2941	848	637	420	888	501	229	331	73	169	42	39	57	10	10	14	8	13	14	8	3	3	4	2	0	3	1	5	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
0.03	south35_all	80	15186	5251	1773	1285	831	1398	829	389	569	154	261	98	73	98	40	38	28	30	31	20	11	6	13	5	5	3	10	1	6	1	1	2	3	2	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	9431	3025	846	658	435	913	485	239	368	73	164	43	31	59	13	13	12	16	24	15	4	2	10	4	2	0	9	0	6	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	15396	5445	1799	1259	864	1447	905	404	563	148	272	100	71	91	42	37	20	31	28	18	13	5	17	5	3	3	13	0	7	1	1	1	3	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	9488	3188	840	650	453	906	547	244	376	68	175	41	32	52	14	16	9	17	19	11	3	2	13	5	2	0	12	0	6	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	15877	5522	1841	1286	905	1472	952	450	589	158	289	108	77	87	48	24	27	30	28	23	15	6	22	4	1	5	14	2	7	3	2	0	2	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	9835	3241	844	675	493	943	608	267	396	68	184	41	35	52	20	14	16	18	19	15	4	1	18	3	0	2	12	0	6	1	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	16163	5546	1815	1290	938	1497	940	480	590	156	307	100	90	70	53	23	23	27	23	23	17	4	30	4	3	5	10	2	5	3	2	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	10040	3287	828	663	511	981	623	283	414	70	195	42	46	40	23	14	15	15	12	13	7	0	25	3	1	2	9	0	4	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	15974	5442	1798	1304	962	1537	941	462	576	146	279	96	93	68	45	29	29	26	31	20	17	7	29	6	4	3	6	2	5	4	3	0	1	3	0	0	1	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	9876	3248	835	655	499	1025	636	263	390	69	197	41	49	47	21	16	16	14	13	12	9	3	23	4	1	2	5	0	4	2	2	0	1	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	15002	5246	1755	1311	934	1456	891	429	556	138	269	101	98	65	39	42	23	22	27	17	12	10	33	6	8	4	5	3	5	3	2	0	3	2	0	0	0	0	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south40_active	80	9207	3114	826	645	481	969	589	232	365	62	185	44	51	40	18	21	13	11	14	8	6	6	24	4	5	1	4	0	4	2	1	0	3	1	0	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0
