label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106
0.03	north6_all	80	931	1434	292	208	150	194	207	155	73	52	62	50	34	56	54	52	64	24	17	23	33	14	18	22	47	11	14	7	11	23	4	11	14	6	8	19	8	0	5	4	3	1	2	4	3	3	6	2	3	3	1	0	0	0	0	0	4	0	1	2	1	1	4	0	0	0	0	0	0	1	2	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north6_active	80	432	916	147	94	58	103	129	86	31	23	28	32	19	38	35	29	37	9	10	15	18	8	10	13	35	4	10	4	8	17	3	5	10	4	5	14	7	0	3	2	2	0	2	4	2	0	3	2	3	1	0	0	0	0	0	0	0	0	0	1	1	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	936	1401	288	193	157	178	199	151	75	51	66	52	39	50	56	44	42	19	20	21	28	15	18	16	37	12	16	6	11	33	3	8	14	5	8	13	10	1	1	4	3	5	2	3	3	2	5	1	3	3	1	0	0	0	0	0	1	0	1	2	0	1	2	0	1	0	0	0	1	2	2	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north7_active	80	431	867	146	84	62	90	126	86	33	22	32	29	17	27	37	28	23	8	13	15	19	9	7	8	27	4	8	2	7	21	2	3	10	4	6	8	9	0	0	2	2	3	2	2	2	0	3	1	3	1	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	0	0	1	2	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	956	1299	302	201	162	163	185	149	72	63	65	50	40	49	53	43	37	20	24	23	23	13	15	21	35	11	19	9	12	25	7	13	15	3	5	10	8	3	3	4	3	9	3	2	2	5	1	2	3	2	4	0	0	0	1	0	1	0	1	0	0	2	1	0	1	0	0	0	1	2	2	0	0	2	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north8_active	80	452	800	139	90	69	84	119	81	33	23	32	25	18	26	39	32	19	8	12	17	15	5	7	13	25	5	6	3	6	15	2	8	12	2	4	4	6	1	0	1	1	3	3	1	1	2	0	1	3	1	2	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	1	2	1	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	929	1200	303	212	155	168	192	126	75	56	69	45	45	55	54	35	51	16	26	19	26	12	18	21	47	15	18	5	9	23	7	12	8	3	5	7	6	4	2	3	4	9	1	3	1	6	1	2	2	1	3	0	0	0	1	0	1	0	1	0	0	1	0	0	2	0	0	0	1	2	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north9_active	80	426	712	129	93	73	98	111	65	35	21	38	21	21	31	35	23	29	9	12	14	15	5	9	16	36	8	5	1	4	12	2	6	7	2	4	3	4	1	0	1	1	3	1	1	1	5	0	1	2	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	1	2	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north10_all	80	925	1209	292	223	151	186	183	132	80	59	60	49	50	56	56	44	50	17	21	32	35	10	15	25	45	17	15	9	6	18	9	15	8	7	8	7	6	3	2	4	6	8	3	3	3	7	3	1	3	0	3	0	0	1	2	0	0	1	1	1	0	1	1	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north10_active	80	421	759	120	102	70	121	104	77	35	25	36	21	22	30	35	28	34	7	9	17	17	6	6	17	33	8	5	3	4	14	4	8	7	4	5	5	4	1	0	2	2	3	3	1	2	6	3	0	2	0	2	0	0	1	0	0	0	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north11_all	80	944	1334	320	229	132	178	196	132	65	59	64	39	25	50	61	40	42	17	18	36	30	12	9	30	39	19	12	9	24	13	8	9	5	16	1	11	9	2	8	3	2	4	0	3	4	5	13	1	2	2	4	0	3	2	2	1	1	1	4	11	2	2	0	1	0	6	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	2	0	0
0.03	north11_active	80	416	871	145	107	63	97	109	79	34	30	24	22	10	34	44	23	23	6	9	22	22	6	8	19	28	9	5	4	15	10	4	6	5	7	1	9	8	1	0	2	2	4	0	3	3	1	5	1	0	2	3	0	2	1	2	1	1	0	4	10	1	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0
0.03	north12_all	80	938	1325	306	213	132	173	175	129	68	71	59	43	33	61	57	35	55	19	14	46	39	17	8	33	37	20	10	14	20	12	9	8	4	10	3	17	9	2	3	2	2	5	0	3	3	8	14	1	2	3	3	0	1	1	0	4	4	1	3	7	2	1	0	2	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0
0.03	north12_active	80	426	872	134	100	62	97	100	69	35	34	20	24	10	44	38	23	30	6	6	21	28	9	7	22	26	12	4	9	10	6	3	5	4	2	1	12	7	1	0	1	2	5	0	2	2	2	5	1	1	2	2	0	1	0	0	2	4	0	2	6	2	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0
0.03	north13_all	80	933	1363	287	203	145	165	164	111	79	69	70	41	45	55	75	37	53	19	17	33	51	17	8	24	32	18	8	17	18	18	8	5	12	11	4	21	6	2	5	3	4	3	0	3	2	8	5	0	4	4	2	0	1	0	0	3	3	0	3	7	1	1	0	2	0	3	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0
0.03	north13_active	80	420	923	139	93	63	91	92	64	38	32	26	25	19	36	47	21	26	6	6	13	32	8	6	17	18	10	3	9	10	10	2	3	10	3	2	16	3	1	2	1	3	3	0	2	2	2	3	0	2	2	1	0	1	0	0	1	3	0	2	6	1	1	0	0	0	3	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0
0.03	north14_all	80	967	1387	263	206	153	167	145	123	75	67	66	53	50	50	70	37	43	17	22	36	46	15	12	16	38	16	5	10	14	21	10	7	11	6	7	38	6	1	4	3	3	3	2	3	4	8	3	0	5	3	2	1	0	0	0	4	3	0	2	2	1	1	0	1	0	0	0	0	1	0	0	0	3	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	444	937	124	90	69	94	81	76	41	33	25	29	24	33	41	22	21	6	12	18	25	5	5	9	26	9	1	5	8	12	6	4	8	3	2	33	2	1	2	1	2	3	2	2	2	2	1	0	2	0	2	1	0	0	0	2	3	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	997	1387	255	196	158	163	147	131	74	70	57	56	53	47	79	41	45	22	29	30	32	15	16	14	47	11	6	10	17	25	13	7	14	6	6	43	4	2	8	2	3	3	3	2	5	3	0	1	4	4	1	2	0	0	0	3	0	0	1	2	0	0	0	1	0	1	1	0	2	0	1	0	3	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	461	928	123	87	69	91	83	77	41	31	24	29	28	25	48	25	21	10	18	21	17	5	7	9	37	5	3	3	12	16	9	4	11	3	2	38	1	2	6	1	2	3	2	2	3	2	0	1	1	0	1	2	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	2	0	0	0	3	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	983	1418	268	223	148	162	154	127	72	74	55	56	51	49	77	42	50	23	28	30	36	17	19	21	50	7	8	5	11	22	13	13	8	5	4	39	5	1	7	4	2	1	3	2	6	1	1	1	2	3	1	2	1	0	0	3	1	0	1	2	0	0	0	0	0	1	1	0	1	3	1	0	3	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	455	939	129	99	63	91	96	76	47	34	27	32	27	24	51	27	24	9	20	18	22	4	11	13	38	3	3	2	8	18	10	4	6	3	1	34	1	1	7	2	2	1	2	2	3	0	0	1	0	0	1	2	1	0	0	2	1	0	0	1	0	0	0	0	0	1	0	0	1	3	0	0	3	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	993	1366	293	216	166	147	161	127	72	73	56	57	49	62	75	48	48	28	20	33	39	16	21	17	43	7	11	7	11	24	9	17	6	6	3	19	5	3	16	3	3	4	1	2	3	2	2	1	1	1	1	1	1	0	0	3	1	0	0	1	1	0	0	0	0	1	1	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	451	896	151	94	73	83	107	74	43	36	29	32	24	34	50	32	26	13	13	21	29	6	11	10	31	3	4	4	6	17	5	5	5	3	1	13	1	3	14	1	2	2	0	2	1	1	1	1	0	0	0	1	1	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	991	1379	305	201	160	153	159	118	72	62	65	53	45	59	68	52	46	22	16	38	40	16	18	16	39	7	11	6	13	16	9	18	7	6	1	15	4	2	19	4	2	6	1	1	2	1	6	0	2	2	1	0	2	0	1	2	1	0	1	1	1	0	0	0	0	0	0	0	0	3	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	429	877	152	86	76	89	98	74	39	33	28	27	24	33	45	35	23	12	10	18	30	4	12	11	25	3	5	4	7	11	6	7	6	4	1	10	0	2	14	1	1	2	0	1	0	1	5	0	1	2	0	0	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	1000	1258	321	196	159	146	139	126	69	63	65	50	35	64	68	46	42	17	14	29	33	14	14	12	32	5	11	5	10	20	9	12	6	7	2	16	4	2	21	2	3	8	1	2	2	4	5	0	1	2	1	0	2	1	1	3	1	0	1	1	2	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	427	774	154	81	82	88	79	76	35	34	27	23	18	37	42	27	25	10	7	15	27	4	9	9	21	3	4	3	4	15	4	7	3	5	0	10	1	2	13	1	2	4	1	1	0	1	5	0	1	2	0	0	1	1	0	2	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	1007	1194	303	197	147	163	144	130	65	61	56	48	34	53	51	46	43	17	21	30	23	17	17	12	34	4	11	8	11	23	11	10	8	9	3	17	3	1	15	1	1	11	2	2	5	6	4	0	1	2	0	0	4	1	3	3	0	0	1	1	1	0	0	0	0	1	0	0	1	1	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	441	756	134	88	76	93	80	73	30	30	24	20	14	30	29	25	23	10	8	12	10	7	9	9	23	2	3	6	6	21	5	5	5	6	1	13	2	0	9	0	1	6	2	1	0	1	4	0	1	2	0	0	3	1	0	2	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	1012	1003	284	197	173	159	146	110	56	67	62	48	42	33	50	31	33	30	23	27	14	16	10	25	22	13	7	5	18	23	6	11	7	3	3	7	6	5	5	2	3	3	1	2	2	6	8	1	1	1	1	6	1	0	2	0	4	1	0	0	0	1	0	0	1	4	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0
0.03	south21_active	80	457	636	125	98	76	80	71	57	26	33	28	23	18	18	28	15	22	14	11	15	5	4	6	11	16	6	3	1	8	18	4	5	4	1	3	5	0	1	1	0	1	1	0	1	1	5	5	1	1	1	0	4	1	0	1	0	4	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
0.03	south22_all	80	972	1089	284	190	168	160	154	122	58	52	59	45	47	44	53	33	43	30	24	27	13	18	11	23	25	12	10	8	19	18	4	15	5	5	4	3	6	6	2	2	1	2	1	1	3	5	5	2	2	0	0	6	1	0	2	0	4	1	1	0	2	1	0	0	2	4	0	0	0	0	1	1	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	4	2
0.03	south22_active	80	439	676	129	91	71	79	84	62	26	25	27	23	18	29	31	18	24	13	13	15	6	7	7	13	17	6	6	3	9	12	3	9	3	2	3	3	1	1	0	0	0	0	0	0	1	4	4	1	2	0	0	4	1	0	1	0	4	1	1	0	2	0	0	0	1	1	0	0	0	0	1	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	2
0.03	south23_all	80	964	1047	271	187	181	155	139	130	71	50	56	39	46	52	56	38	40	28	23	21	16	20	14	22	25	5	13	10	21	14	10	13	5	6	4	5	4	6	0	2	3	1	0	1	6	4	4	1	1	0	0	10	2	1	1	0	6	4	1	0	2	1	0	0	1	1	0	0	1	0	1	1	0	4	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
0.03	south23_active	80	426	633	133	80	76	73	71	62	35	22	26	15	18	36	35	21	21	12	12	13	9	8	8	12	16	3	9	4	9	9	6	9	4	4	2	3	1	1	0	0	1	0	0	0	4	3	2	0	1	0	0	7	1	1	1	0	6	3	1	0	2	0	0	0	1	0	0	0	0	0	1	0	0	4	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
0.03	south24_all	80	978	1053	284	201	195	142	135	116	69	40	52	37	44	52	55	37	33	28	18	19	17	18	17	20	23	2	13	9	18	17	8	12	4	4	5	10	2	5	0	0	5	1	0	0	4	1	7	1	1	1	0	9	1	1	1	1	9	4	2	1	2	1	0	0	2	1	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	2
0.03	south24_active	80	441	653	139	92	82	65	71	62	30	21	23	14	15	36	34	18	16	13	9	12	9	6	11	14	13	2	8	4	8	10	5	9	4	3	3	7	1	0	0	0	1	0	0	0	3	0	5	0	1	1	0	7	0	1	1	0	5	3	1	0	2	1	0	0	1	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
0.03	south25_all	80	974	996	280	224	177	145	127	107	74	53	51	39	37	62	59	40	37	23	21	22	18	22	22	21	22	4	15	7	21	18	11	8	9	3	3	14	1	2	1	0	7	0	1	1	4	1	8	2	0	1	1	7	1	1	0	1	9	5	1	1	0	1	0	2	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south25_active	80	443	614	132	100	70	69	64	55	33	32	26	16	14	33	36	22	23	14	11	15	11	9	15	12	12	2	9	3	8	10	5	5	7	2	2	8	1	0	0	0	2	0	1	0	3	0	6	0	0	1	0	6	0	1	0	0	5	4	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	997	1036	283	208	173	139	144	105	65	63	51	48	34	54	50	49	36	29	16	25	21	22	17	32	56	9	10	7	22	18	8	8	10	1	3	14	3	5	1	1	7	0	2	2	5	0	7	2	0	4	3	3	1	1	0	2	8	4	1	1	0	1	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south26_active	80	464	649	130	92	79	69	80	60	25	34	27	22	12	28	30	30	21	18	7	20	10	9	12	19	37	3	4	4	11	11	5	3	6	0	3	8	2	3	0	1	1	0	1	0	3	0	6	0	0	2	1	3	1	1	0	0	2	3	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	1001	1115	280	206	155	158	155	115	65	65	55	41	32	54	48	47	50	27	17	26	24	15	14	30	63	13	12	6	21	23	7	5	7	2	2	9	4	4	4	3	10	1	4	3	4	1	2	3	1	6	3	1	3	1	1	1	4	3	1	1	0	1	0	2	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south27_active	80	470	704	126	93	71	75	98	71	24	35	28	21	13	28	29	31	32	17	9	18	15	8	11	18	47	4	6	5	11	16	4	2	3	0	1	5	2	3	1	3	2	0	3	1	2	1	2	1	0	3	1	1	2	1	0	0	2	3	0	0	0	1	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	971	1268	292	204	168	158	176	135	66	69	59	41	36	46	52	45	48	28	23	30	35	17	7	37	68	13	12	8	23	30	6	5	12	3	2	13	5	5	9	7	6	2	3	2	4	6	3	3	6	6	2	1	3	2	1	1	6	1	0	0	2	0	0	0	0	0	0	0	1	5	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	455	797	134	86	75	82	110	81	25	26	30	22	14	27	35	29	31	17	13	19	22	8	6	19	49	3	5	5	12	18	5	2	8	1	1	12	3	4	5	5	2	0	2	1	2	2	3	1	1	3	1	1	2	2	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	5	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	966	1374	304	210	155	188	189	160	69	64	51	40	35	40	48	45	49	26	32	32	36	12	7	34	57	12	14	7	17	30	5	9	14	3	4	13	9	4	9	7	6	3	2	1	4	7	3	2	6	5	2	0	4	1	1	2	6	0	1	0	2	0	0	4	0	0	0	1	1	5	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
