label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82
0.03	north11_all	80	10954	2583	1965	1156	1004	971	709	366	575	271	302	184	155	117	108	80	77	65	48	45	53	42	29	22	23	18	20	13	20	24	11	8	7	6	7	5	9	3	4	4	2	0	0	0	3	1	6	2	3	0	0	2	2	0	2	0	0	0	1	0	0	3	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	8680	692	1172	482	598	710	516	88	447	132	206	113	80	52	59	24	45	37	13	9	33	25	12	3	7	7	13	2	13	19	4	2	5	3	4	2	4	0	1	1	2	0	0	0	3	0	6	2	0	0	0	1	2	0	2	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	11151	2624	1962	1151	1012	941	696	391	561	264	295	188	158	115	103	83	70	73	49	47	48	40	27	19	23	18	24	13	19	25	9	6	8	6	8	10	10	4	1	3	1	3	0	0	7	1	0	1	3	0	1	0	2	0	2	0	0	0	1	0	0	3	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	8856	699	1203	480	599	698	491	85	446	122	197	110	89	52	56	22	35	39	13	8	28	22	13	4	8	7	17	3	13	18	3	3	5	5	5	6	4	0	1	0	1	3	0	0	7	0	0	1	0	0	1	0	2	0	2	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	11156	2631	1950	1128	1020	954	689	376	524	276	292	189	152	123	99	83	81	68	53	47	40	28	32	15	25	17	24	15	20	23	11	9	7	5	9	8	7	2	1	1	4	4	0	0	7	2	2	1	1	0	1	0	1	0	3	0	0	0	0	0	0	2	0	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	8862	701	1219	449	599	722	484	79	412	128	205	116	89	56	53	26	50	30	19	9	23	18	17	4	8	4	17	3	13	16	5	3	4	3	5	6	2	1	1	0	2	4	0	0	6	0	2	1	0	0	1	0	1	0	3	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	11083	2604	1997	1143	988	958	666	391	477	275	294	211	152	119	109	86	89	74	51	44	35	38	31	17	26	19	18	17	14	26	9	8	8	5	13	11	5	2	1	3	6	4	0	1	7	3	3	1	0	0	1	0	1	0	3	0	1	2	0	1	0	0	0	0	1	0	0	0	1	0	1	2	1	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	8745	705	1240	455	566	736	479	91	378	130	198	121	85	55	67	28	53	40	16	10	19	16	16	8	7	4	12	3	7	16	5	3	5	2	6	7	1	1	1	1	3	4	0	0	6	0	3	0	0	0	1	0	1	0	3	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	10963	2542	2019	1166	923	1001	694	373	507	254	282	181	153	117	107	90	84	72	44	42	39	42	33	23	27	14	15	16	20	19	8	9	5	5	11	7	2	5	0	4	7	2	2	2	7	4	6	1	0	1	1	0	2	0	3	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	8650	714	1238	472	548	767	509	102	401	121	197	103	89	52	65	27	44	44	15	11	20	22	16	10	8	3	9	3	10	10	4	1	3	2	6	5	1	4	0	1	3	2	2	1	6	0	5	0	0	1	1	0	2	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	10945	2459	2047	1167	884	1049	697	393	526	243	284	208	172	116	120	84	77	76	52	38	51	67	36	33	27	18	25	13	18	18	7	11	4	4	10	5	1	4	1	7	7	1	3	2	6	2	7	2	0	1	0	0	2	0	1	0	2	3	0	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	8621	678	1244	472	513	812	506	113	419	110	197	120	105	54	66	26	43	45	18	12	22	47	12	15	8	8	7	1	9	11	4	2	3	2	5	2	1	3	0	3	3	1	3	1	6	0	5	0	0	1	0	0	2	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	10757	2475	2118	1156	938	1046	715	380	523	238	297	226	162	124	108	74	73	74	50	42	48	65	32	26	19	15	26	8	22	18	5	12	6	8	7	4	1	4	2	7	5	1	4	1	4	1	5	2	1	1	0	1	2	1	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	8414	681	1313	483	554	799	504	109	406	109	213	123	100	56	60	21	38	43	15	12	18	49	12	11	8	10	10	1	15	10	2	2	2	6	5	1	1	3	0	3	3	1	3	1	4	0	2	0	1	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	10707	2420	2018	1158	961	1029	638	378	519	261	291	238	170	117	101	65	88	74	45	46	51	69	33	24	14	17	29	7	16	9	3	12	8	8	12	2	2	2	3	5	3	1	4	0	5	0	5	2	1	1	0	1	1	1	0	0	0	8	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	8371	666	1247	474	564	755	434	101	396	127	201	137	106	45	51	18	49	36	13	15	23	54	10	7	3	10	14	2	12	6	2	3	2	7	10	0	1	1	0	3	2	1	2	0	4	0	2	1	1	1	0	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	10653	2438	2037	1118	931	979	644	376	514	265	285	229	160	111	92	62	89	66	40	52	48	58	35	23	12	22	29	10	17	11	4	8	7	7	14	4	3	1	3	1	3	0	2	2	8	1	3	3	1	0	1	1	1	1	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north19_active	80	8318	662	1254	464	531	718	431	97	386	124	191	126	95	46	53	17	51	37	13	9	23	42	13	4	4	10	12	2	12	7	1	1	0	6	12	1	1	1	0	1	2	0	0	1	7	0	1	1	1	0	0	0	1	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	10144	2441	1892	1080	878	877	608	379	469	256	271	204	139	116	91	57	85	72	34	61	47	55	37	24	11	19	20	16	18	12	8	4	10	7	16	4	5	3	4	0	3	0	2	2	7	1	1	3	2	0	1	0	2	1	0	1	1	8	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
0.03	north20_active	80	7628	640	1086	403	468	622	400	91	337	116	173	110	73	42	52	14	52	39	7	12	23	37	16	5	2	6	12	4	9	10	2	1	1	5	12	1	2	3	1	0	1	0	0	1	6	0	1	1	1	0	0	0	2	0	0	0	1	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	6185	9773	1591	1439	759	581	830	528	357	233	928	155	131	129	95	106	79	77	67	40	46	57	45	71	26	17	15	22	14	13	24	18	8	9	15	9	10	5	6	5	4	2	2	3	3	3	0	1	0	0	1	4	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	2671	9004	506	948	201	163	633	362	210	58	850	62	42	52	32	80	31	52	37	21	34	50	32	58	12	6	10	14	5	11	16	17	8	4	11	5	2	4	2	4	0	2	0	3	1	1	0	0	0	0	1	4	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	6108	10162	1571	1438	726	614	792	516	336	244	1037	142	153	127	81	127	66	77	60	42	49	80	44	70	22	20	20	24	12	10	26	16	10	7	18	8	7	7	4	6	4	3	3	2	4	3	10	1	1	0	1	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	2662	9353	500	973	175	152	628	346	197	51	973	55	52	46	31	100	27	58	34	24	31	75	27	65	8	7	12	16	3	9	20	13	10	1	14	5	1	5	2	5	0	2	2	2	1	1	9	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	6025	9421	1626	1392	715	607	773	499	323	241	941	149	150	126	74	140	76	87	48	46	51	66	36	65	22	20	15	22	11	6	31	12	8	8	10	9	6	6	1	5	3	4	5	2	3	1	10	5	1	1	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	2535	8591	493	902	166	144	606	333	178	52	879	49	47	45	31	109	25	63	22	25	26	56	22	57	8	6	8	13	2	5	26	8	8	0	7	5	1	4	1	4	0	3	3	2	2	0	9	3	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	5832	7812	1606	1292	725	595	747	459	307	248	768	157	139	122	79	115	71	85	42	45	51	60	43	71	18	17	20	16	7	7	28	12	12	9	12	6	4	7	1	4	2	4	5	3	3	1	10	5	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	2239	6903	447	767	183	148	540	280	154	59	710	45	38	34	26	82	22	55	19	21	22	49	27	63	4	5	9	8	1	3	23	8	11	0	10	2	1	6	1	2	2	3	3	3	2	0	9	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	5804	6143	1576	1241	729	580	653	410	307	243	615	164	123	109	96	90	73	82	46	52	54	48	48	63	22	17	17	10	11	7	29	9	13	6	7	7	2	5	0	3	3	5	6	3	2	0	10	5	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	1936	5203	391	684	194	156	434	224	146	63	545	45	29	33	31	58	19	46	16	25	18	36	28	57	4	4	8	2	2	2	25	6	11	1	7	4	0	5	0	2	2	5	4	1	2	0	9	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	5664	4871	1535	1214	724	584	628	377	322	235	443	162	131	107	88	82	63	67	52	47	50	36	51	58	26	14	18	14	14	10	25	9	12	9	7	6	2	4	0	2	4	3	2	4	2	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	1720	3871	366	600	199	164	385	188	146	65	371	47	31	33	21	46	21	29	17	21	19	26	32	52	9	3	5	5	2	3	17	6	8	3	7	4	0	4	0	1	2	3	1	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	5709	5001	1535	1225	696	568	624	350	310	247	424	162	133	96	86	81	68	59	53	55	46	38	47	55	27	16	14	12	14	9	19	14	10	10	5	3	1	6	2	1	4	6	1	3	0	2	1	0	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	1719	3939	371	602	187	149	366	160	137	71	355	52	31	36	23	51	13	29	17	21	18	28	30	44	12	3	3	5	3	4	10	9	7	3	5	2	0	4	1	1	2	3	1	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	5770	6535	1541	1247	737	577	685	385	336	231	548	177	135	106	93	95	70	63	49	61	39	58	51	46	25	15	16	13	13	12	31	14	19	10	6	1	2	9	3	1	6	7	3	1	0	2	2	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	1962	5529	410	657	211	160	456	217	162	59	483	67	35	40	24	64	17	40	20	28	21	47	35	37	12	4	3	6	3	6	22	8	14	3	6	0	0	6	1	0	3	4	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	5855	8061	1528	1310	765	571	718	434	329	239	723	181	123	119	94	109	65	58	45	66	35	90	40	44	25	15	15	15	8	15	30	16	21	9	9	0	2	8	3	2	5	5	3	0	0	2	3	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	2266	7128	443	793	213	151	517	263	176	59	661	71	34	46	33	76	12	36	20	36	18	81	26	33	15	4	5	9	3	9	22	11	16	3	6	0	0	5	1	1	4	2	0	0	0	1	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	6041	9585	1558	1403	772	568	826	471	335	231	910	176	119	122	106	138	64	60	50	59	36	113	50	49	22	19	15	16	8	15	30	23	23	9	7	2	6	8	2	3	6	7	5	0	0	1	3	3	1	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south30_active	80	2602	8703	515	932	212	148	640	315	194	54	853	68	43	48	38	104	19	39	23	37	19	104	36	40	11	6	5	7	2	8	28	18	19	3	3	1	1	6	0	1	4	5	1	0	0	0	3	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south31_all	80	6178	9436	1520	1376	779	589	884	541	341	212	813	157	116	113	97	133	52	90	44	56	42	89	32	54	22	20	19	12	18	21	15	26	9	10	17	3	9	7	6	6	3	1	1	5	2	2	3	2	0	0	2	0	0	0	1	0	0	2	1	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south31_active	80	2696	8615	508	857	215	167	669	352	181	56	759	76	35	51	38	96	11	60	18	38	30	78	23	45	17	8	7	5	7	16	14	18	6	3	13	1	2	4	1	2	2	0	0	4	1	2	3	1	0	0	1	0	0	0	1	0	0	1	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	6103	9234	1573	1430	758	613	823	563	352	211	786	155	107	119	85	135	62	92	42	59	43	67	37	57	18	27	16	10	21	18	15	11	7	8	16	7	6	6	5	3	2	3	1	5	3	3	3	1	0	0	10	0	0	0	1	0	0	2	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south32_active	80	2625	8412	524	896	214	181	626	387	188	54	732	66	33	49	26	97	14	62	15	35	28	55	28	48	7	10	6	4	8	13	12	7	6	4	12	1	0	2	1	2	1	0	0	3	1	2	3	0	0	0	9	0	0	0	1	0	0	1	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	6145	9335	1602	1404	755	595	829	557	353	218	812	182	123	124	90	135	65	91	48	56	54	75	37	56	24	29	20	8	17	15	26	8	6	9	11	7	4	12	5	2	4	7	1	5	2	1	4	1	1	0	10	0	0	0	0	0	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
0.03	south33_active	80	2632	8491	531	881	199	174	633	383	198	49	751	68	38	53	26	102	17	64	21	34	34	61	29	48	10	9	10	3	6	11	22	5	4	5	8	1	0	8	0	1	3	3	0	3	1	0	4	0	1	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
0.03	south34_all	80	6107	9479	1618	1394	759	590	818	539	376	230	864	193	132	133	76	139	63	94	52	55	49	70	36	58	26	29	16	7	12	20	28	10	7	10	5	7	3	11	3	1	7	7	1	2	3	1	2	3	1	0	11	0	0	0	0	0	1	1	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
0.03	south34_active	80	2615	8624	530	874	180	157	629	374	220	54	803	63	43	59	20	104	17	67	21	31	26	59	29	50	9	5	8	4	5	15	25	8	5	3	2	1	0	8	0	0	6	3	0	0	1	0	1	1	1	0	11	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
0.03	south35_all	80	6007	9626	1634	1365	741	580	808	522	362	232	1038	166	141	124	78	135	64	97	49	58	51	89	38	84	23	21	12	6	8	15	23	12	7	8	3	6	4	11	3	1	6	6	0	3	2	1	3	3	1	1	11	0	0	0	0	0	3	1	1	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
0.03	south35_active	80	2674	8809	549	866	189	161	622	366	217	59	971	59	49	52	28	99	15	59	22	32	30	78	30	76	11	5	7	3	4	10	21	11	5	2	2	2	0	10	0	0	5	4	0	1	1	0	2	1	1	0	11	0	0	0	0	0	2	1	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
0.03	south36_all	80	5945	9783	1615	1407	713	554	845	527	369	242	1041	157	138	111	84	143	55	90	57	54	36	105	41	91	16	23	11	10	7	16	27	15	7	8	6	7	3	6	3	4	8	3	0	3	2	0	3	3	0	1	3	0	0	1	0	0	2	1	1	0	0	1	0	0	1	0	2	0	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0
0.03	south36_active	80	2712	8987	539	911	186	148	651	354	219	64	973	56	36	48	31	101	16	56	24	32	20	97	30	84	9	9	7	5	2	11	26	13	6	2	4	4	0	6	0	0	7	1	0	1	1	0	2	2	0	0	3	0	0	0	0	0	2	1	0	0	0	1	0	0	1	0	2	0	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0
