label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65
0.03	north16_active	80	636	892	143	221	340	70	41	39	30	54	15	39	76	18	25	23	4	10	11	9	8	10	4	16	0	6	2	3	0	1	1	6	0	5	4	3	1	0	0	2	1	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	1277	1318	313	361	515	144	92	96	57	103	53	92	106	33	48	46	9	20	18	14	15	10	4	12	1	8	4	9	1	2	2	7	3	6	1	2	1	0	1	5	1	0	0	1	0	0	1	0	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	616	825	130	216	328	72	42	47	30	74	20	54	71	16	30	25	4	9	14	5	6	6	1	8	0	4	0	2	0	1	1	7	0	5	1	1	0	0	1	4	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	1310	1266	327	378	486	163	90	92	57	112	38	93	83	32	54	42	13	17	26	9	11	15	6	12	2	5	4	14	1	1	1	2	5	3	1	2	0	1	1	4	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north18_active	80	621	798	130	230	307	88	39	40	33	71	15	62	53	14	32	22	6	9	19	1	7	10	3	9	0	3	1	4	0	1	1	2	1	3	1	2	0	1	1	3	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	1321	1302	341	362	505	144	94	77	62	128	42	94	94	36	43	47	18	12	29	10	7	15	5	16	3	5	2	12	1	1	0	3	2	0	0	2	0	2	1	7	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north19_active	80	629	817	141	224	330	78	44	36	34	73	18	69	62	21	26	29	6	6	22	3	4	9	3	9	1	3	1	5	0	0	0	2	1	0	0	2	0	1	1	4	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	1307	1284	347	366	489	157	86	76	68	107	50	110	106	28	34	49	19	21	27	10	7	20	10	18	3	5	1	13	2	3	0	2	2	0	1	1	0	2	1	4	1	1	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north20_active	80	643	784	148	218	298	85	43	36	32	52	23	80	72	15	17	25	6	16	18	5	3	11	8	8	1	2	1	6	1	2	0	1	1	0	0	1	0	1	1	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	1326	1245	360	316	489	158	84	93	63	126	53	88	113	30	41	59	15	11	18	7	14	14	15	4	5	14	5	9	5	4	2	4	1	8	0	0	0	2	0	2	0	0	0	1	0	2	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	609	760	166	175	326	79	41	42	20	73	23	55	80	16	24	40	7	5	4	4	8	9	9	4	3	9	4	4	4	2	2	4	1	8	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	1296	1290	356	346	509	146	95	82	70	133	48	87	90	38	40	66	18	14	18	7	14	13	17	7	7	13	4	10	2	5	4	7	0	8	0	0	1	1	2	2	0	0	0	0	1	2	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	590	822	168	201	358	74	42	38	22	68	20	52	66	24	24	48	9	8	10	3	8	8	14	4	5	8	3	4	2	2	3	6	0	8	0	0	1	0	1	2	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	1295	1318	374	333	521	153	100	90	71	126	51	96	91	36	35	59	15	14	16	9	13	11	22	10	9	12	2	10	4	2	2	10	2	2	0	0	1	1	2	2	0	0	1	0	1	1	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	585	830	164	187	346	70	41	44	23	67	19	66	65	22	21	38	8	10	13	5	6	6	15	6	5	7	2	4	2	0	1	8	2	1	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	1315	1338	364	346	530	157	99	81	69	126	45	93	84	40	20	49	16	15	19	7	12	7	20	10	5	8	2	6	3	2	4	9	2	3	1	0	1	0	2	2	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	601	871	161	194	347	70	40	42	24	75	18	64	61	24	11	34	8	10	16	4	6	5	14	6	2	6	2	1	1	1	1	7	2	2	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	1318	1304	348	350	500	180	87	88	66	114	46	90	93	33	17	38	16	17	15	12	10	8	13	8	4	6	3	5	3	1	4	6	3	3	2	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	600	846	146	198	318	95	39	56	29	73	20	67	58	19	7	24	10	12	11	10	5	6	7	4	2	2	1	1	1	1	0	4	2	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	1362	1304	324	336	520	184	86	85	70	114	45	89	97	40	29	40	15	18	15	13	13	11	10	6	5	9	2	5	2	1	3	5	3	3	2	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	626	818	138	184	334	96	35	51	33	74	20	62	56	24	16	28	10	10	10	9	5	8	6	5	3	5	0	4	1	1	0	2	2	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	1323	1321	323	370	541	173	79	84	78	105	44	85	108	36	31	45	16	16	10	16	11	16	12	8	8	11	3	6	3	0	4	5	1	0	1	1	1	4	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	599	869	148	209	366	93	36	48	37	59	22	64	63	20	18	29	10	9	7	12	6	13	9	7	4	4	0	6	0	0	1	2	0	0	0	0	1	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	1332	1220	320	347	526	158	95	72	77	102	37	96	84	36	31	58	19	10	9	17	16	15	13	11	8	13	4	7	5	1	4	2	0	0	0	1	1	4	1	0	0	1	1	0	0	0	2	3	0	0	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
0.03	south28_active	80	611	777	157	194	367	80	38	34	37	64	19	70	49	20	19	40	11	5	5	12	7	9	9	9	4	4	0	7	1	0	1	0	0	0	0	0	1	4	1	0	0	0	0	0	0	0	2	3	0	0	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
0.03	south29_all	80	1313	1237	322	342	534	161	92	62	80	113	34	111	94	36	28	56	19	7	13	16	19	14	13	13	8	12	3	6	5	1	3	1	2	1	0	1	1	4	1	0	0	3	0	0	0	0	2	3	0	0	2	1	0	0	0	0	0	0	4	0	0	0	1	0	0	0
0.03	south29_active	80	630	771	156	194	389	81	35	26	40	73	17	88	58	17	17	36	8	3	5	12	8	7	11	10	5	3	1	6	1	0	1	0	2	0	0	1	0	4	1	0	0	0	0	0	0	0	2	3	0	0	2	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0
0.03	south30_all	80	1328	1200	310	333	486	164	92	68	72	113	43	124	78	37	22	60	21	8	11	19	20	9	18	10	6	8	3	3	5	1	0	0	3	2	3	1	2	3	1	0	1	3	0	1	0	0	2	4	0	0	2	1	0	0	0	0	0	0	4	0	0	0	1	0	0	0
0.03	south30_active	80	641	743	144	189	349	81	34	28	43	70	19	96	47	14	15	37	9	5	4	13	8	2	13	6	4	3	1	1	1	0	0	0	3	1	1	1	1	3	1	0	1	0	0	0	0	0	2	3	0	0	2	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0
0.03	south31_all	80	1402	1347	326	292	474	148	103	83	62	120	47	86	94	35	37	35	11	15	13	13	12	10	22	11	4	10	2	6	2	5	5	6	1	1	4	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	666	807	144	166	309	84	53	37	31	75	26	56	60	12	21	22	4	7	7	6	8	5	15	8	3	7	2	5	1	4	4	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	1363	1350	332	307	478	145	83	78	56	128	42	93	100	41	40	32	14	16	14	10	13	9	16	13	7	12	3	5	3	3	4	5	1	3	1	1	1	1	0	2	1	0	0	0	0	1	1	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	639	833	155	185	293	73	37	35	26	78	21	68	64	17	22	18	7	5	6	4	8	5	10	7	5	9	2	4	1	3	4	4	0	1	0	1	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	1323	1331	333	351	463	173	94	76	49	113	39	110	97	45	46	49	16	13	13	13	8	8	7	18	6	9	4	2	4	0	4	4	1	4	1	1	2	0	0	3	1	0	0	0	0	1	1	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south33_active	80	619	853	147	209	277	83	37	34	18	72	15	80	76	23	24	35	9	3	7	7	4	5	5	11	4	7	2	1	2	0	2	3	0	1	0	1	1	0	0	3	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south34_all	80	1298	1240	343	355	458	150	99	79	57	103	32	112	103	38	45	49	19	14	15	9	6	9	10	15	8	10	4	6	7	1	4	3	0	4	1	1	1	0	0	3	1	0	0	1	0	1	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south34_active	80	645	781	155	209	287	70	37	35	22	59	7	88	82	20	28	37	11	3	6	5	4	7	9	6	2	9	2	3	4	1	2	1	0	1	0	1	1	0	0	3	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south35_all	80	1301	1284	321	366	463	162	101	81	58	108	41	107	105	42	53	48	20	9	16	11	6	12	11	13	6	8	4	6	8	1	2	4	1	11	1	1	2	0	0	1	0	0	0	1	0	0	0	0	0	1	0	3	0	0	0	1	0	0	0	0	0	0	0	1	0	0
0.03	south35_active	80	612	794	144	209	288	76	43	40	28	66	14	77	80	23	36	38	11	5	8	9	5	9	10	5	1	6	1	2	5	1	0	2	1	9	0	1	2	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south36_all	80	1274	1290	325	335	475	150	106	95	62	131	49	100	84	38	44	33	16	10	13	11	8	10	13	8	5	9	4	7	5	1	0	8	1	9	1	2	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0
0.03	south36_active	80	600	773	147	181	302	71	44	44	30	85	19	75	59	18	30	26	9	6	6	6	7	8	9	2	1	7	1	2	4	1	0	3	1	9	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south37_all	80	1314	1286	319	353	505	171	99	96	55	128	47	94	77	38	39	27	16	9	15	10	11	8	9	3	1	13	3	3	7	2	0	9	1	11	0	2	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	589	788	149	182	316	73	36	49	27	81	23	73	52	19	21	19	6	7	6	5	9	6	5	1	1	9	0	0	3	2	0	5	1	11	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	1321	1254	328	350	498	190	98	88	58	125	48	98	72	46	32	38	15	9	11	12	10	6	15	10	2	7	4	4	7	1	1	6	1	5	1	2	0	0	0	2	0	0	1	0	0	0	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south38_active	80	590	773	144	189	317	82	42	40	25	68	27	71	51	26	16	27	8	7	4	4	7	5	11	9	2	4	0	1	2	1	0	3	1	5	1	2	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	1335	1243	342	362	504	184	95	69	54	109	38	110	81	50	27	43	16	13	16	16	11	9	17	11	4	5	2	2	8	1	1	6	0	4	1	0	1	1	0	4	0	0	2	0	0	0	4	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south39_active	80	625	760	166	198	330	74	40	34	27	60	21	73	59	30	12	34	8	8	7	6	8	7	13	9	2	2	0	2	3	1	0	3	0	4	1	0	0	1	0	1	0	0	0	0	0	0	4	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	1343	1227	338	367	499	181	96	66	56	94	38	108	94	49	31	39	16	14	15	15	5	10	18	12	3	4	1	3	4	0	2	4	1	3	1	0	1	1	0	5	0	0	1	0	0	0	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south40_active	80	626	762	151	208	320	88	44	32	26	43	23	67	66	32	13	29	8	7	8	6	4	9	12	8	1	2	0	2	2	0	0	4	1	3	1	0	0	1	0	1	0	0	0	0	0	0	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
