label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43
0.03	north6_active	80	1958	3504	986	1231	326	1988	124	147	135	34	60	23	19	12	103	4	33	14	2	3	5	11	32	1	3	9	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	7261	4925	1905	1719	712	2241	326	261	200	128	123	77	57	45	110	29	61	15	7	9	9	10	32	5	5	9	4	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	2028	3630	1003	1281	315	2090	106	144	121	34	73	23	26	12	98	6	42	8	3	3	4	7	29	4	5	8	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	7211	5005	1838	1701	705	2306	318	277	219	124	127	82	60	52	114	26	51	17	14	10	7	9	5	5	3	16	7	1	1	1	0	1	0	0	0	0	4	0	0	0	0	0	0	0
0.03	north8_active	80	2001	3656	998	1288	296	2171	123	144	138	30	70	23	32	17	106	3	43	9	8	2	2	8	3	4	3	15	2	1	1	1	0	1	0	0	0	0	4	0	0	0	0	0	0	0
0.03	north9_all	80	7366	4974	1898	1710	682	2201	309	284	221	135	133	80	57	48	132	21	56	21	18	11	4	5	13	10	2	15	6	1	1	1	0	1	0	0	0	0	4	0	0	0	0	0	0	0
0.03	north9_active	80	2069	3618	1033	1294	262	2055	120	155	130	35	74	21	32	17	122	4	47	12	10	3	0	5	13	8	2	13	2	1	1	1	0	1	0	0	0	0	4	0	0	0	0	0	0	0
0.03	north10_all	80	7440	5054	1933	1750	672	2242	330	303	232	142	137	84	67	49	155	22	57	25	15	9	2	10	18	9	3	15	4	1	1	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0
0.03	north10_active	80	2052	3690	1077	1334	273	2087	126	172	140	43	78	26	38	18	144	9	49	15	7	2	0	10	18	7	2	13	2	1	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
0.03	north11_all	80	7376	4140	1827	1379	649	1572	358	228	199	127	108	87	40	49	106	20	42	16	17	9	4	6	10	2	3	2	2	0	1	0	1	2	2	4	0	0	0	0	0	1	0	0	0	0
0.03	north11_active	80	1646	2726	828	889	252	1382	123	108	108	27	55	27	18	16	94	5	31	7	5	3	1	5	8	0	2	2	0	0	0	0	0	1	1	4	0	0	0	0	0	1	0	0	0	0
0.03	north12_all	80	7262	3858	1818	1403	652	1304	357	243	197	132	120	83	46	42	99	23	31	16	15	8	3	8	12	2	3	2	2	0	1	0	1	3	1	4	0	2	1	0	0	1	0	0	0	0
0.03	north12_active	80	1546	2393	777	872	238	1123	111	101	102	37	57	24	20	14	87	3	21	7	4	1	0	7	11	0	2	1	0	0	0	0	0	2	1	4	0	2	0	0	0	1	0	0	0	0
0.03	north13_all	80	7149	3865	1774	1338	663	1210	357	244	207	131	106	89	55	39	106	26	28	13	10	6	2	7	16	3	3	2	3	1	1	0	1	2	2	3	0	2	1	0	0	0	0	0	0	0
0.03	north13_active	80	1526	2383	725	845	219	1038	111	98	109	39	49	19	18	11	93	3	19	7	2	3	1	7	15	0	1	0	0	1	0	0	0	2	1	3	0	2	0	0	0	0	0	0	0	0
0.03	north14_all	80	7128	3887	1717	1348	692	1170	356	244	210	135	97	85	63	41	107	24	18	14	9	9	4	7	17	4	3	4	3	1	0	0	1	1	1	0	0	2	1	0	0	0	0	1	0	0
0.03	north14_active	80	1559	2419	691	853	222	995	102	111	117	39	52	19	24	13	91	4	12	10	2	2	1	6	16	1	2	2	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0
0.03	north15_all	80	7170	4005	1660	1301	692	1248	348	246	194	135	96	71	72	50	108	27	36	14	8	18	7	10	16	5	5	3	3	1	0	1	2	1	1	0	0	0	0	0	0	0	0	1	0	0
0.03	north15_active	80	1558	2554	649	836	227	1081	104	109	109	35	49	17	27	13	95	4	27	11	2	4	2	9	15	2	4	2	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	7239	4257	1766	1404	688	1587	316	262	212	133	101	74	67	52	107	20	41	14	13	20	10	12	12	3	4	4	2	0	2	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north16_active	80	1718	2869	777	942	244	1431	101	129	122	33	58	21	27	15	94	2	31	10	5	7	3	11	10	2	4	4	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	7293	4644	1835	1608	681	1884	303	256	225	122	98	74	70	46	122	22	48	24	16	24	14	10	7	2	6	5	0	0	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	1832	3338	883	1145	258	1734	108	127	134	31	55	24	29	15	111	4	39	18	6	9	5	10	5	1	4	5	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	7280	4902	1900	1744	691	2231	294	281	244	122	113	74	60	49	134	25	51	32	18	15	13	6	8	3	4	8	0	0	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	1980	3642	977	1293	278	2092	109	152	148	31	69	25	25	11	123	9	39	23	8	8	6	5	7	2	2	8	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	7321	4993	1926	1773	700	2172	319	276	273	122	120	68	66	42	153	32	36	35	17	12	9	7	5	2	3	14	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north19_active	80	2015	3714	1006	1327	281	2037	121	157	176	34	76	26	34	10	141	11	24	24	6	7	4	5	5	1	1	14	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	7301	4909	1928	1713	718	2290	327	269	260	128	133	68	69	35	155	33	35	32	12	8	7	7	7	2	1	12	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north20_active	80	2014	3602	1007	1249	307	2148	125	158	174	37	86	30	30	7	144	9	22	26	6	3	4	4	6	1	0	12	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	7398	4943	1877	1691	694	2207	351	281	272	131	125	67	60	40	124	24	47	21	10	10	5	15	7	3	5	3	1	6	1	1	0	0	0	4	0	0	5	0	0	0	0	0	0	0
0.03	south21_active	80	2054	3607	1010	1263	305	2083	148	142	169	41	68	21	22	17	116	5	39	17	2	6	3	13	4	1	4	3	1	5	0	0	0	0	0	4	0	0	5	0	0	0	0	0	0	0
0.03	south22_all	80	7424	4922	1879	1634	680	2050	343	294	257	121	104	82	57	34	142	27	44	14	13	8	7	16	4	1	6	2	2	12	1	6	0	0	0	4	0	0	4	0	0	0	0	0	0	0
0.03	south22_active	80	2027	3625	1027	1182	304	1918	142	157	158	38	63	25	23	17	131	6	38	13	4	4	5	14	3	0	4	2	1	9	0	3	0	0	0	4	0	0	4	0	0	0	0	0	0	0
0.03	south23_all	80	7413	4894	1919	1587	719	2074	357	292	242	124	113	85	53	33	151	27	42	13	15	8	6	16	8	1	7	2	2	11	1	6	0	0	0	0	0	0	4	1	0	0	0	0	0	0
0.03	south23_active	80	2059	3597	1040	1154	299	1944	151	175	145	33	70	27	22	12	141	6	39	10	4	3	5	15	7	0	5	2	0	9	0	3	0	0	0	0	0	0	4	1	0	0	0	0	0	0
0.03	south24_all	80	7356	4874	1880	1596	713	1979	352	276	245	117	118	94	41	38	168	25	39	11	15	7	9	16	12	1	5	1	3	12	0	5	0	0	0	0	0	0	4	1	0	1	0	0	0	0
0.03	south24_active	80	2080	3545	1005	1157	301	1839	152	161	144	29	70	36	20	16	159	3	38	8	3	2	7	14	11	0	4	1	1	10	0	3	0	0	0	0	0	0	4	1	0	0	0	0	0	0
0.03	south25_all	80	7398	4926	1884	1615	698	2102	376	278	217	118	116	84	48	43	179	24	41	14	12	10	9	9	12	1	2	1	2	9	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0
0.03	south25_active	80	2088	3574	1009	1188	283	1966	159	158	132	25	63	30	26	16	170	4	37	8	1	2	6	7	11	0	2	1	1	9	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
0.03	south26_all	80	7419	5024	1876	1683	707	2156	352	286	214	121	125	91	56	43	207	20	38	21	12	14	9	11	13	1	0	2	3	6	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south26_active	80	2119	3666	999	1235	317	2022	156	162	141	30	64	33	32	20	196	3	34	13	1	3	6	8	12	0	0	2	1	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south27_all	80	7388	5047	1883	1670	722	2056	359	288	193	122	136	78	64	39	190	17	36	29	11	18	12	4	11	4	2	5	3	0	0	0	0	0	0	0	3	0	0	0	0	4	0	0	0	0
0.03	south27_active	80	2091	3712	1003	1231	312	1924	147	168	126	34	74	29	34	17	182	5	30	19	0	3	8	2	11	2	2	5	1	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0
0.03	south28_all	80	7410	5049	1899	1708	715	2109	360	295	212	122	138	78	66	41	196	21	35	27	12	17	16	4	13	4	2	8	4	0	0	1	0	1	0	0	3	0	0	0	0	3	0	0	0	0
0.03	south28_active	80	2095	3744	1026	1265	313	1967	145	176	135	31	72	24	29	19	189	5	28	18	1	3	10	3	12	2	2	8	1	0	0	0	0	1	0	0	3	0	0	0	0	3	0	0	0	0
0.03	south29_all	80	7264	5062	1903	1732	720	2174	339	286	232	118	133	57	61	45	153	28	38	19	7	15	19	4	15	4	2	17	2	0	0	2	1	1	0	1	3	0	0	0	0	3	1	0	0	0
0.03	south29_active	80	2027	3687	1036	1312	306	2011	131	169	141	27	75	15	22	13	147	7	30	14	2	4	11	2	13	3	2	17	1	0	0	0	0	1	0	1	3	0	0	0	0	3	0	0	0	0
0.03	south30_all	80	7299	5010	1941	1780	719	2113	319	266	221	123	131	63	55	42	179	33	48	12	10	11	14	4	12	3	3	19	2	0	0	3	1	1	1	1	1	0	0	0	0	3	1	0	0	0
0.03	south30_active	80	2002	3660	1041	1357	310	1942	114	167	131	27	74	22	18	12	173	7	39	8	5	5	7	2	10	3	1	19	1	0	0	1	0	1	0	1	1	0	0	0	0	3	0	0	0	0
0.03	south31_all	80	7208	5036	1856	1630	709	2062	341	273	258	123	117	59	48	36	171	22	67	14	18	8	12	11	16	7	8	3	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	2000	3645	991	1177	305	1933	125	145	158	27	71	23	24	12	160	5	57	10	5	4	3	9	12	5	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	7247	5096	1865	1671	696	2115	350	277	278	124	116	54	47	42	163	18	70	13	16	9	13	12	27	3	4	4	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	1982	3759	1005	1205	291	1993	128	144	182	26	68	19	22	14	154	5	58	10	4	3	3	10	22	3	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	7354	5073	1888	1641	711	2217	361	290	268	124	130	57	40	39	169	23	68	15	11	8	5	11	38	3	4	3	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	2048	3784	1019	1216	314	2094	136	164	186	32	77	20	15	14	165	6	56	13	3	3	0	7	35	2	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	7336	4968	1897	1686	721	2190	352	261	271	128	121	63	45	45	150	26	47	16	10	8	6	10	33	4	4	7	1	1	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	2085	3686	996	1257	317	2069	152	142	185	32	71	16	22	21	145	7	36	10	4	3	3	7	32	2	4	7	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	7357	5017	1946	1669	740	2164	344	263	258	122	124	63	57	47	144	25	35	16	7	7	4	6	32	6	5	10	2	1	0	1	3	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south35_active	80	2164	3725	1019	1231	330	2042	149	145	171	29	76	15	29	20	135	7	25	8	3	3	3	3	32	2	4	10	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south36_all	80	7312	5100	1887	1694	754	2102	366	250	243	134	122	69	67	40	146	24	48	20	6	8	6	15	30	6	4	11	3	2	0	0	3	1	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south36_active	80	2101	3787	974	1224	313	1970	155	136	164	33	83	19	32	18	136	4	40	8	4	3	4	12	29	3	2	10	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south37_all	80	7376	5157	1900	1666	760	2095	367	268	252	119	126	62	67	33	154	26	56	29	5	9	4	13	30	6	6	11	3	3	1	0	2	2	1	0	0	1	1	1	0	0	0	0	0	0
0.03	south37_active	80	2121	3842	1002	1200	311	1958	151	146	171	30	88	24	30	13	143	4	50	16	3	3	2	13	29	4	2	10	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south38_all	80	7325	5120	1924	1680	733	2094	365	258	241	135	127	61	58	36	181	19	51	29	8	12	4	12	22	4	5	3	2	2	1	0	0	2	1	0	0	1	5	2	0	0	0	0	0	0
0.03	south38_active	80	2078	3758	1025	1246	307	1943	132	141	160	35	78	21	27	13	173	3	45	16	4	4	2	12	20	3	2	2	0	1	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0
0.03	south39_all	80	7319	5044	1912	1628	733	2081	350	295	232	109	122	71	54	42	183	20	60	27	7	13	2	10	18	3	4	5	1	1	2	0	0	2	0	0	0	1	4	2	0	0	0	0	0	0
0.03	south39_active	80	2068	3685	987	1217	329	1931	123	160	151	26	76	24	30	11	176	4	54	18	3	4	1	10	17	3	1	5	0	1	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0
0.03	south40_all	80	7327	4958	1886	1655	681	2136	338	304	251	112	108	76	49	54	170	21	58	17	7	11	2	5	8	2	1	4	0	2	2	0	0	2	0	0	0	1	4	1	0	0	0	0	0	0
0.03	south40_active	80	2056	3652	1002	1248	310	1982	137	167	158	30	65	20	29	18	167	3	52	10	3	4	2	4	5	2	1	4	0	2	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0
