label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43
0.03	north13_all	80	8993	6353	4150	2185	1276	1019	499	730	477	241	143	116	98	58	40	28	50	37	17	17	10	15	9	10	9	0	1	3	3	3	1	2	1	1	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	4076	3714	2593	1340	744	621	226	477	314	139	73	62	58	33	23	15	28	21	6	11	6	10	5	6	5	0	1	3	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	8974	6343	4254	2162	1279	1020	506	715	467	243	142	113	101	58	45	24	42	47	19	11	8	15	9	7	5	1	2	5	3	6	0	2	0	1	0	0	0	0	0	0	0	0	0	1
0.03	north14_active	80	4032	3720	2642	1310	757	629	241	463	295	142	72	55	61	30	25	14	20	25	9	6	5	11	5	4	2	1	1	3	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	8974	6275	4192	2160	1314	1033	575	702	453	251	148	119	99	61	52	25	44	42	21	12	7	8	6	10	4	1	1	3	2	4	0	2	0	1	0	0	0	0	1	1	0	0	0	1
0.03	north15_active	80	4044	3673	2614	1295	795	647	312	453	290	149	76	63	57	29	27	15	20	22	13	4	4	6	4	4	2	1	0	1	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	8913	6413	4186	2241	1341	1035	567	703	438	256	150	122	96	67	61	24	61	59	30	19	8	11	8	10	2	1	1	2	1	3	0	2	0	1	0	0	1	0	1	1	0	0	0	1
0.03	north16_active	80	4051	3752	2591	1340	806	633	333	440	266	143	77	60	51	35	31	14	33	34	17	7	3	7	3	4	2	1	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north17_all	80	8997	6459	4161	2240	1335	964	581	686	460	249	125	115	85	61	67	31	63	42	36	34	11	7	6	11	2	0	1	2	2	2	0	3	0	0	0	0	1	0	1	1	0	0	0	0
0.03	north17_active	80	4107	3793	2532	1335	823	574	328	440	291	135	64	58	47	34	33	15	34	27	23	21	4	3	2	5	2	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north18_all	80	9002	6537	4135	2198	1284	967	556	719	476	221	128	119	81	56	63	30	63	38	42	40	12	10	8	10	4	1	3	0	1	2	0	4	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north18_active	80	4088	3815	2511	1334	791	566	307	458	290	126	62	52	40	31	31	12	38	25	27	29	5	4	3	6	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north19_all	80	9057	6486	4131	2186	1225	900	537	720	452	223	128	113	95	44	62	32	46	34	39	37	7	13	5	11	5	5	3	0	3	3	1	3	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	4080	3807	2534	1304	753	526	290	465	269	135	69	53	42	18	29	12	27	21	25	27	2	8	3	5	1	5	1	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	9017	6465	4243	2217	1233	948	529	686	489	227	134	110	110	50	60	30	42	28	29	24	4	19	6	16	4	7	4	0	2	2	2	1	1	0	0	0	0	0	1	0	1	2	1	0
0.03	north20_active	80	4054	3830	2677	1346	717	591	272	451	283	139	66	52	48	18	30	9	27	17	20	15	1	12	4	9	0	5	1	0	2	1	1	0	0	0	0	0	0	0	0	0	1	2	0	0
0.03	south21_all	80	22296	3661	3506	2602	1187	699	706	307	225	238	200	120	81	56	76	81	20	26	19	5	14	14	6	5	2	2	2	2	1	3	1	1	0	1	0	1	0	2	0	0	0	0	0	0
0.03	south21_active	80	14410	1615	2060	1592	681	373	437	155	105	127	116	62	41	25	53	51	9	6	10	5	7	10	3	3	1	2	1	1	1	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0
0.03	south22_all	80	22351	3588	3510	2620	1201	759	702	337	234	237	199	123	73	56	80	96	21	29	21	8	13	16	6	5	4	2	3	3	1	3	1	2	0	1	0	0	0	2	0	0	0	0	0	0
0.03	south22_active	80	14373	1572	2070	1592	675	405	428	160	102	131	119	68	40	27	55	62	13	9	12	5	6	9	4	2	2	2	0	1	1	1	0	1	0	1	0	0	0	2	0	0	0	0	0	0
0.03	south23_all	80	22538	3629	3543	2710	1215	753	645	340	209	262	200	128	71	57	71	96	23	25	28	9	12	15	5	5	4	1	2	3	1	3	1	3	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	14552	1570	2121	1685	674	402	407	160	94	148	109	73	38	31	43	62	14	9	10	5	5	8	4	2	2	1	0	1	1	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	22595	3705	3413	2634	1181	743	684	345	209	272	222	130	80	66	75	78	23	27	26	10	11	24	4	6	5	2	3	4	1	1	4	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	14524	1621	2052	1640	632	410	444	163	89	155	140	71	47	34	47	46	13	11	10	5	6	15	3	3	2	2	1	3	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	22486	3759	3311	2674	1158	726	666	334	213	278	216	129	76	59	70	83	22	21	22	13	12	22	4	8	6	3	2	3	2	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	14485	1650	1994	1701	630	394	419	162	101	160	141	76	44	31	41	48	9	9	6	7	6	14	3	5	3	3	1	3	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	22514	3765	3293	2636	1150	741	682	305	227	270	224	149	94	56	77	85	26	22	16	11	12	18	6	7	5	3	4	3	2	0	4	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	14470	1704	1940	1684	647	401	415	154	116	157	140	100	59	24	43	41	9	8	5	6	7	10	5	5	2	3	3	3	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	22645	3722	3358	2554	1130	728	699	312	231	270	200	142	106	51	68	84	26	20	14	14	13	13	7	5	4	3	6	1	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	14600	1674	1941	1617	631	372	404	149	122	148	123	94	63	18	41	45	10	10	5	7	7	8	4	4	2	2	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	21425	3778	3311	2397	1173	736	680	305	221	237	197	118	103	55	72	55	32	23	12	13	12	10	6	3	3	5	5	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	13636	1734	1896	1518	646	381	384	138	118	140	117	73	46	19	46	33	16	15	6	8	7	4	4	3	2	2	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	19354	3853	3130	2212	1099	695	649	312	196	227	184	105	101	59	68	50	35	31	13	15	11	10	6	5	3	3	7	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	12121	1778	1798	1374	571	354	370	148	96	129	110	61	45	22	39	33	19	22	8	8	4	3	4	5	2	0	6	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	17165	3938	2901	2012	1056	664	626	313	186	209	173	100	96	60	54	47	44	30	12	20	7	10	4	7	2	3	6	1	0	1	1	0	0	1	2	0	0	0	1	0	0	0	0	0
0.03	south30_active	80	10489	1884	1613	1245	550	344	354	140	88	111	110	48	44	27	31	34	24	22	7	14	2	4	2	6	1	0	4	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	18530	3797	3047	2244	1041	717	608	310	207	242	171	114	85	55	59	65	17	26	21	9	14	11	5	5	1	6	2	1	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	11624	1794	1721	1328	574	370	358	159	93	131	103	53	50	28	28	37	10	14	9	6	5	3	1	1	0	2	2	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	19243	3788	3118	2262	1086	739	633	309	219	243	174	107	77	58	63	77	18	29	21	13	12	16	8	5	3	5	3	2	2	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0
0.03	south32_active	80	12079	1779	1789	1376	612	381	380	166	103	128	101	49	37	32	33	43	9	14	10	6	4	7	4	0	1	2	2	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	20360	3777	3236	2376	1099	708	663	290	224	225	193	108	85	55	82	66	18	29	18	13	13	13	6	5	3	1	3	3	6	0	0	3	0	0	1	0	0	0	1	0	0	0	0	0
0.03	south33_active	80	12970	1707	1877	1482	608	381	404	148	102	128	101	53	48	32	50	38	8	16	10	6	5	5	3	1	1	0	2	2	5	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	21609	3702	3337	2458	1110	738	681	321	227	194	221	113	96	54	81	72	19	25	13	17	11	22	10	4	4	1	2	2	5	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0
0.03	south34_active	80	14024	1662	1945	1525	590	396	422	166	95	118	125	60	52	32	48	37	10	11	6	9	3	14	5	1	1	0	1	1	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	22418	3669	3454	2495	1156	747	715	325	229	192	216	122	107	46	78	77	18	21	12	13	12	24	10	2	2	1	1	2	4	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0
0.03	south35_active	80	14622	1619	2037	1560	637	413	424	158	97	119	125	62	64	18	41	43	9	11	6	9	4	18	4	1	0	0	1	1	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	22115	3631	3356	2613	1122	793	709	348	222	236	210	133	101	46	80	90	29	22	9	12	16	29	14	2	3	1	3	2	2	0	2	1	0	0	0	0	0	1	1	0	0	0	0	0
0.03	south36_active	80	14393	1629	2002	1614	597	435	419	164	103	147	128	70	58	18	50	52	15	11	3	9	6	21	9	1	1	0	3	2	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south37_all	80	22256	3672	3350	2674	1172	767	700	315	238	242	207	141	90	46	77	104	26	21	14	11	15	23	14	5	3	1	4	2	3	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south37_active	80	14426	1627	2008	1656	650	424	404	140	125	145	126	79	59	17	52	61	12	9	7	8	6	17	10	3	2	1	3	2	3	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south38_all	80	22305	3676	3347	2638	1199	773	664	334	245	253	202	141	89	39	77	101	23	17	16	13	14	14	11	7	3	1	7	3	3	0	2	0	0	1	0	1	0	2	0	0	0	0	0	0
0.03	south38_active	80	14422	1638	1955	1621	657	424	386	152	134	153	112	85	51	21	52	67	10	8	7	5	7	9	9	5	2	1	6	3	3	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south39_all	80	22487	3641	3355	2630	1224	781	654	322	250	236	195	132	90	41	74	80	20	16	19	13	14	6	10	8	3	1	5	1	2	1	1	0	1	1	1	1	0	2	0	0	0	0	0	0
0.03	south39_active	80	14533	1656	1991	1642	673	420	395	143	138	146	97	80	56	23	50	52	8	6	10	5	9	2	7	5	2	1	4	1	2	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0
0.03	south40_all	80	22825	3606	3377	2619	1249	778	679	323	236	243	186	119	105	43	68	87	18	19	17	16	16	5	8	7	2	1	6	1	3	1	0	1	1	1	1	1	0	1	0	0	0	0	0	0
0.03	south40_active	80	14672	1630	1988	1643	706	404	404	148	123	145	88	71	59	20	44	57	7	5	7	9	10	1	5	4	1	1	5	1	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
