label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81
0.03	north6_all	80	36300	20318	7387	5950	9831	2871	2066	2525	1352	2127	845	956	621	508	683	593	293	234	218	188	378	146	234	130	143	65	77	53	47	77	22	28	29	85	22	21	14	19	14	6	12	9	4	4	4	8	11	5	0	3	1	3	3	2	3	0	2	0	3	1	1	0	0	1	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1
0.03	north6_active	80	22051	14787	1996	3405	8763	1266	451	1774	381	1761	159	626	204	268	534	457	118	47	95	89	330	76	194	95	106	33	29	24	14	69	6	15	10	71	11	5	3	14	6	3	5	2	2	3	4	7	9	4	0	2	1	1	1	0	2	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	36321	20434	7369	5912	9900	2803	2098	2566	1341	2057	819	982	621	517	710	621	321	242	226	208	343	150	231	149	123	65	78	52	44	92	25	26	25	104	24	20	11	19	12	6	10	8	3	2	9	20	4	3	2	10	0	1	2	2	2	1	3	2	2	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	22049	14930	2011	3326	8816	1229	465	1838	387	1667	145	657	203	261	555	491	142	54	106	89	295	72	195	114	90	28	26	24	10	84	6	13	8	88	10	4	3	18	4	2	4	3	2	1	8	18	3	2	1	10	0	0	0	0	2	1	1	2	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	36099	20214	7297	6008	10080	2755	2071	2660	1280	2079	844	927	612	523	688	573	318	239	232	211	346	154	211	159	148	65	67	49	42	73	19	31	24	94	21	21	15	36	13	8	10	7	0	4	8	12	3	6	6	9	0	2	0	1	3	1	3	2	4	1	2	1	0	0	2	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	21828	14758	1995	3288	9000	1220	453	1855	360	1698	148	596	206	265	520	449	136	48	112	87	306	64	169	129	105	27	19	20	11	68	3	17	9	81	6	4	7	35	6	2	2	3	0	2	7	11	3	2	5	9	0	1	0	0	3	1	1	2	4	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	36092	20291	7267	6028	10362	2820	2098	2604	1268	2085	851	961	599	537	716	644	321	237	253	201	397	143	190	156	114	72	66	48	38	98	25	33	24	89	21	20	16	30	18	8	6	4	2	3	9	12	1	6	8	8	0	3	3	0	4	1	1	2	5	0	2	1	1	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	21813	14871	1971	3274	9280	1245	481	1838	373	1692	143	631	200	258	562	520	139	48	140	83	351	68	147	133	76	29	20	19	10	92	4	16	6	80	4	5	9	28	9	3	2	1	0	2	8	11	1	3	6	8	0	2	1	0	4	1	0	2	5	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	35774	19724	7203	6037	10223	2848	2010	2506	1227	1967	838	935	592	505	681	638	283	224	254	198	392	127	177	164	108	83	67	38	37	126	33	34	23	56	14	17	16	37	20	8	4	8	8	14	6	4	1	4	6	2	1	3	3	0	2	1	0	0	4	0	2	0	2	1	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	21675	14442	1974	3287	9140	1238	450	1775	362	1588	152	612	214	257	531	513	116	45	148	89	348	68	140	138	75	33	18	12	12	120	8	17	5	52	3	5	12	34	12	4	1	2	1	13	6	3	1	1	5	2	1	2	1	0	2	1	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	36994	20616	7611	6149	10561	3045	2081	2506	1348	2129	829	977	648	573	742	547	331	234	260	190	362	142	220	143	116	63	54	49	46	150	35	29	25	33	23	25	20	36	12	10	11	8	4	9	19	3	3	3	0	1	4	4	3	1	3	3	1	2	1	0	2	1	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	22363	15112	2047	3530	9441	1225	463	1765	387	1754	144	587	199	267	587	406	128	48	128	80	318	73	172	119	82	30	13	23	8	139	6	13	9	28	12	5	13	30	5	2	5	1	2	7	16	3	2	2	0	0	3	2	1	0	1	3	0	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	37041	20815	7650	6294	10720	3051	2092	2506	1328	2188	841	966	633	555	701	575	330	249	253	189	415	142	215	182	125	73	54	54	41	82	41	36	15	32	19	26	16	34	22	10	9	9	4	12	20	3	5	4	0	1	5	4	1	1	3	3	0	1	1	0	3	1	0	1	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north12_active	80	22417	15241	2101	3667	9618	1257	463	1808	368	1793	133	579	189	279	556	431	131	48	134	78	361	62	168	151	91	37	19	28	10	74	5	17	4	20	13	5	12	29	11	2	6	4	2	9	17	3	3	2	0	0	4	2	0	0	1	3	0	0	1	0	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	37028	20579	7698	6205	10780	3014	2095	2529	1309	2308	831	919	649	550	706	560	310	260	252	195	411	146	199	174	125	87	56	65	50	105	44	50	13	33	18	25	15	32	18	11	11	9	11	13	22	2	7	2	7	1	6	2	1	1	10	3	1	1	0	1	2	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north13_active	80	22492	15039	2133	3537	9708	1230	448	1808	369	1907	147	556	215	290	563	434	131	46	126	84	348	63	159	140	82	42	22	34	13	96	3	27	4	17	13	4	8	27	11	4	8	5	7	11	19	1	4	1	7	0	5	0	0	0	8	2	1	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	37371	20781	7717	6360	10786	2962	2152	2622	1306	2322	859	918	643	569	705	598	315	262	238	199	422	129	192	173	131	86	58	77	55	129	36	53	19	32	20	22	14	23	20	9	10	10	12	11	10	2	10	2	10	1	4	1	1	1	8	1	1	1	0	1	1	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north14_active	80	22780	15177	2158	3569	9722	1193	461	1899	380	1923	163	589	221	294	539	461	122	50	120	84	347	55	157	136	85	38	19	38	18	118	1	28	6	16	15	4	5	18	9	3	6	5	7	8	8	1	4	0	10	0	3	0	0	0	7	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	37649	20702	7668	6451	10696	2988	2132	2701	1269	2306	849	987	629	580	723	576	306	279	231	209	385	139	169	147	119	91	67	79	54	131	38	48	22	39	18	21	16	11	20	7	13	8	11	13	12	3	9	1	11	0	2	1	0	0	7	2	1	1	3	1	3	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	22766	15141	2157	3661	9629	1243	465	1946	375	1912	173	664	213	317	541	440	120	52	125	94	309	70	136	113	74	40	21	38	14	125	5	22	8	27	11	5	7	8	7	2	5	4	7	11	10	1	3	0	11	0	1	0	0	0	7	0	1	0	3	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	37623	20600	7678	6481	10733	3020	2120	2580	1278	2274	841	985	621	603	737	615	317	258	235	198	348	126	167	165	125	91	67	69	57	142	34	37	27	43	21	23	17	16	12	4	12	9	16	18	18	7	4	4	31	0	1	1	2	0	9	1	0	1	3	0	3	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	22678	15086	2125	3690	9672	1260	474	1854	380	1887	166	672	204	290	553	482	129	49	138	87	278	67	133	132	82	44	14	29	13	133	6	16	9	33	12	5	10	12	2	0	5	3	10	17	17	3	0	2	30	0	0	0	2	0	9	0	0	0	3	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	37468	20443	7762	6516	10481	2991	2022	2547	1287	2246	832	999	659	591	788	590	328	270	238	201	305	121	151	178	120	86	65	61	49	116	31	34	25	38	24	23	21	20	13	5	9	9	13	21	23	7	0	4	25	1	3	3	4	1	3	1	0	1	5	1	4	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	22589	14947	2123	3717	9401	1274	454	1888	368	1842	161	674	215	282	596	463	139	50	147	88	254	65	114	149	76	42	15	31	10	105	6	16	7	33	16	4	11	13	5	2	5	3	9	21	22	3	0	2	23	1	2	0	3	0	3	0	0	0	4	0	4	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	37284	20503	7706	6355	10538	3026	2002	2446	1324	2255	849	973	605	570	766	613	358	252	232	184	310	119	194	161	140	71	63	61	53	113	25	26	21	54	25	19	18	23	12	4	6	9	13	18	20	8	1	3	24	6	4	2	4	1	3	0	0	0	5	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	22507	15001	2054	3540	9420	1271	438	1784	370	1831	157	627	187	267	571	481	156	51	146	91	264	65	158	130	94	40	15	31	9	103	5	16	4	47	15	6	9	14	4	2	4	2	10	16	19	5	0	2	22	6	2	0	3	0	3	0	0	0	4	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	37095	20626	7676	6226	10355	3014	1991	2495	1327	2339	885	988	614	546	784	617	343	257	248	200	336	122	203	161	144	76	62	58	51	115	32	29	23	43	31	16	15	21	15	9	4	7	11	11	17	9	3	3	25	7	3	2	2	1	1	0	1	0	2	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	22506	15156	2057	3426	9257	1229	440	1809	364	1921	161	641	208	270	600	470	140	47	141	93	286	61	162	127	102	40	15	29	8	106	5	17	4	35	19	8	7	12	7	4	3	0	9	9	16	7	0	1	23	7	2	0	1	0	1	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	35816	19700	7522	5952	9301	2847	1983	2286	1293	2110	915	915	590	513	702	574	348	228	246	205	342	127	192	139	143	75	56	58	56	106	31	26	27	43	28	12	14	21	11	9	3	7	5	11	7	6	7	2	2	7	2	2	1	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	21093	14191	1904	3132	8186	1086	424	1564	354	1710	169	576	198	262	527	439	140	40	132	92	284	58	157	104	111	36	11	28	11	95	4	9	5	33	13	7	9	12	4	5	1	0	3	9	6	6	0	0	1	7	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	28646	13190	9689	10608	4929	2784	2743	2551	1310	2894	885	773	983	628	661	667	298	299	212	162	160	160	106	95	167	86	54	62	62	46	39	20	36	24	23	26	10	7	13	14	12	5	4	12	3	2	1	1	4	2	2	3	1	4	0	2	0	0	1	2	4	2	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	1	2	0	0
0.03	south21_active	80	7043	3650	5319	8714	3073	695	1806	1781	264	2586	332	377	730	370	504	551	65	163	102	27	75	91	26	43	134	30	24	23	40	21	27	11	6	11	4	12	7	2	9	10	7	1	2	7	0	0	1	0	3	2	0	1	0	2	0	1	0	0	1	1	3	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0
0.03	south22_all	80	28769	13342	10027	11443	5126	2719	2766	2732	1353	2876	894	779	1092	607	785	736	282	344	209	160	175	152	117	106	157	93	56	52	76	45	33	33	33	24	18	24	16	10	15	11	15	6	7	9	9	2	3	2	5	1	1	4	1	4	0	1	1	0	6	2	4	2	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	1	2	0	0
0.03	south22_active	80	7637	4050	5801	9676	3396	714	1867	1994	247	2596	341	383	841	388	644	635	66	202	117	33	85	81	31	42	124	41	32	15	55	22	17	18	5	12	3	10	13	5	11	8	11	2	4	8	4	0	2	1	3	1	0	1	0	2	0	1	0	0	6	2	3	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0
0.03	south23_all	80	28649	13336	10005	11641	5177	2768	2844	2840	1303	3088	916	764	1134	585	828	743	270	354	212	163	180	175	119	105	194	93	64	58	104	36	38	24	31	21	18	21	19	9	17	10	12	6	6	7	11	2	3	2	6	3	1	3	1	3	0	2	1	0	6	2	5	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	2	0	0
0.03	south23_active	80	7775	4190	5976	9977	3464	756	1929	2131	234	2799	385	380	893	366	695	655	68	215	101	35	87	99	42	35	162	40	35	19	84	17	20	13	8	13	3	6	12	5	11	6	10	1	3	6	5	1	2	2	4	1	0	1	0	2	0	1	0	0	6	2	3	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0
0.03	south24_all	80	28596	13348	9867	11847	5146	2779	2954	2817	1303	3219	933	780	1195	583	784	775	261	350	227	183	195	153	110	96	230	99	62	54	111	35	47	29	32	26	13	21	21	7	17	17	13	4	6	16	11	2	6	4	5	3	2	3	1	2	4	1	1	1	6	2	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0
0.03	south24_active	80	7774	4234	5871	10132	3401	755	1993	2141	257	2919	394	394	958	370	645	691	66	211	113	38	103	81	39	26	204	50	33	15	91	17	26	12	8	16	2	11	13	5	11	12	11	1	3	10	6	1	5	2	3	0	0	0	0	2	2	0	0	0	6	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south25_all	80	28639	13284	9842	11981	5106	2782	3029	2872	1269	3417	947	780	1151	601	780	827	256	311	238	200	189	147	114	90	275	84	61	57	99	37	45	23	28	31	12	26	18	10	15	14	9	4	4	24	4	1	4	5	5	3	2	3	2	4	4	1	0	1	4	3	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south25_active	80	7791	4222	5932	10246	3338	767	2064	2194	254	3086	397	412	910	360	628	736	66	183	118	40	98	88	39	23	249	43	30	20	78	15	25	6	10	18	2	15	6	5	8	11	7	1	2	18	2	1	3	2	3	0	0	0	1	0	2	0	0	0	3	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	28682	13299	9761	11926	5186	2773	3168	2753	1271	3311	933	811	1122	619	833	868	252	323	226	184	179	136	123	96	243	85	60	61	105	43	57	25	32	27	17	29	22	13	14	15	9	5	5	21	4	1	7	5	7	2	3	3	3	5	5	1	1	1	1	1	4	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south26_active	80	7842	4300	5860	10128	3406	747	2207	2095	252	2986	386	436	879	407	664	758	55	193	111	43	96	83	35	26	219	50	24	22	83	19	39	8	11	14	3	16	12	8	9	12	7	0	2	15	2	1	3	1	4	1	0	0	2	0	2	1	0	0	0	0	3	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	28575	13241	9633	11809	5222	2714	3094	2738	1316	3137	943	835	1144	631	843	836	272	327	201	194	168	131	135	91	194	86	56	54	102	37	58	26	28	26	18	26	23	19	17	4	10	5	20	20	4	0	5	2	7	2	1	3	3	5	2	1	1	1	1	1	3	1	0	4	10	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south27_active	80	7811	4221	5820	10003	3462	704	2147	2103	255	2814	385	457	899	395	688	721	59	196	88	50	97	78	40	26	175	44	25	24	82	15	37	11	11	14	4	15	15	11	10	3	4	0	13	17	4	0	0	0	4	1	0	0	2	0	1	1	0	0	0	0	3	0	0	4	10	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	28430	13112	9679	11438	5167	2712	3128	2695	1319	2828	934	799	1149	645	812	796	280	361	213	197	160	131	144	82	187	92	78	54	98	47	56	30	31	19	22	15	18	16	12	9	12	8	17	11	4	1	5	3	3	1	2	5	2	4	1	1	1	0	0	0	3	1	0	4	10	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0
0.03	south28_active	80	7769	4249	5762	9647	3417	711	2147	2067	248	2523	383	420	928	415	674	668	60	238	92	50	87	81	46	25	163	49	41	18	78	22	37	11	13	10	5	5	13	8	6	4	4	1	12	8	4	1	0	1	2	1	0	0	1	2	0	1	0	0	0	0	3	0	0	4	10	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south29_all	80	28454	13056	9790	11574	5177	2674	3101	2722	1306	2853	945	805	1102	659	850	716	295	346	213	195	157	135	124	85	198	88	82	48	75	44	68	31	27	29	23	15	32	14	15	20	16	6	16	11	4	2	3	5	4	2	4	3	3	3	4	0	0	5	0	1	2	1	0	2	10	0	0	0	1	0	0	0	1	3	0	0	1	0	0	0	0	0
0.03	south29_active	80	7681	4290	5844	9804	3389	728	2123	2096	244	2542	393	434	897	413	704	592	67	235	99	50	88	79	43	26	173	37	50	12	59	21	46	9	13	15	4	7	24	5	7	6	6	1	12	9	4	1	0	1	3	2	1	0	2	2	2	0	0	4	0	1	2	0	0	2	10	0	0	0	1	0	0	0	0	3	0	0	1	0	0	0	0	0
0.03	south30_all	80	28269	12877	9686	11328	5212	2715	3035	2693	1263	2923	884	802	1060	619	810	760	279	327	210	184	164	131	107	95	183	87	99	51	94	49	59	26	32	26	23	14	23	9	16	19	18	7	8	9	5	5	1	4	2	1	3	4	2	2	4	0	0	5	0	1	0	1	0	1	0	0	0	0	1	0	0	0	1	3	0	0	1	0	0	0	0	0
0.03	south30_active	80	7663	4209	5748	9594	3451	732	2061	2051	231	2602	364	442	846	379	666	646	77	211	105	47	84	77	37	30	156	46	62	15	78	22	41	6	15	14	4	8	17	1	8	5	6	1	4	9	4	4	0	1	2	1	1	0	1	2	3	0	0	4	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	3	0	0	1	0	0	0	0	0
0.03	south31_all	80	27814	12400	9168	10474	4883	2655	2786	2705	1224	2751	888	736	1044	568	785	603	275	300	201	190	134	125	109	100	213	66	53	51	96	51	41	21	16	22	16	19	22	14	10	23	11	6	19	1	17	7	2	3	4	1	2	1	3	5	1	0	1	0	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south31_active	80	7144	3675	5220	8622	3142	660	1806	1960	256	2419	363	360	790	311	644	486	66	164	90	56	65	57	37	45	191	27	23	20	79	23	27	8	3	13	6	11	16	3	4	15	5	1	18	1	15	2	2	0	4	1	0	0	1	4	0	0	1	0	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south32_all	80	27992	12499	9517	11279	5105	2717	2913	2756	1261	3071	881	779	1103	592	856	738	261	316	223	181	173	121	107	107	258	61	57	47	87	49	33	26	23	22	13	17	18	16	13	26	7	7	18	4	12	5	1	4	3	1	2	2	2	3	1	0	1	0	1	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0
0.03	south32_active	80	7711	3905	5636	9499	3382	706	1959	2039	247	2778	373	390	862	334	690	630	65	186	110	51	87	70	36	52	239	24	28	18	73	21	20	9	6	13	3	9	12	5	6	17	2	1	16	4	11	2	1	0	2	1	0	0	0	1	0	0	1	0	1	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0
0.03	south33_all	80	28054	12481	9481	11220	5066	2738	2993	2685	1252	2976	893	837	1102	597	835	764	256	297	204	162	165	126	101	105	257	61	57	43	106	38	42	27	20	21	11	14	21	21	20	27	7	5	21	9	6	6	2	4	4	2	0	3	2	3	1	0	2	0	1	4	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0
0.03	south33_active	80	7824	3947	5624	9460	3340	722	2030	1990	256	2701	349	439	876	337	684	645	64	186	96	41	86	84	36	48	232	22	27	19	91	15	25	9	10	13	1	6	8	6	17	19	2	1	14	8	4	2	1	0	2	2	0	1	0	1	0	0	1	0	1	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0
0.03	south34_all	80	28150	12555	9462	11256	5060	2725	3011	2710	1281	2898	916	871	1195	602	800	792	267	286	242	166	169	140	111	102	237	60	68	44	109	44	38	22	22	19	9	17	18	17	23	26	7	2	11	14	4	2	2	2	4	1	2	5	1	2	1	1	3	0	1	4	0	0	0	0	1	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
0.03	south34_active	80	7819	3996	5654	9491	3378	727	2056	2035	252	2633	378	455	970	350	644	663	59	183	118	34	85	99	43	43	193	24	35	13	96	17	21	7	9	12	1	5	5	5	19	19	2	1	3	13	3	1	1	0	0	1	0	2	0	1	0	0	2	0	1	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0
0.03	south35_all	80	28182	12779	9363	11180	5046	2644	3094	2711	1250	2670	940	867	1183	612	753	777	289	293	253	165	162	152	105	103	247	55	66	41	101	36	36	30	23	26	13	20	21	14	20	20	5	1	13	13	3	4	2	0	4	4	3	5	1	1	1	1	3	0	0	4	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south35_active	80	7825	4137	5561	9451	3346	721	2120	2032	243	2393	395	462	976	353	625	651	72	192	120	35	85	107	35	33	199	23	36	17	87	16	20	18	8	15	4	8	7	3	18	17	2	1	5	11	1	1	1	0	0	2	1	3	0	0	0	0	2	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	28141	12803	9317	11569	5054	2582	3015	2826	1269	2597	933	813	1151	631	799	691	280	294	266	172	159	142	116	108	221	63	75	44	83	45	39	36	21	27	15	23	32	13	23	16	10	3	13	9	8	5	1	0	4	4	4	4	1	0	1	1	4	0	0	0	1	3	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
