label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79
0.03	north6_all	80	24744	10770	10143	4521	4959	3586	2087	1400	1319	1441	816	813	528	1000	357	506	271	227	227	138	146	132	120	163	71	130	48	41	47	39	41	28	70	23	18	23	22	13	12	17	8	8	9	11	6	3	2	4	3	3	6	0	1	3	0	0	1	0	0	1	1	0	1	1	1	1	1	0	0	0	0	1	1	0	0	3	0	0	0	0
0.03	north6_active	80	11529	4867	5901	2152	2916	2010	1091	664	661	836	386	444	264	609	160	292	133	105	123	70	73	78	72	78	27	85	30	16	24	12	23	12	49	15	9	10	14	6	7	13	3	6	4	7	3	2	1	3	1	2	4	0	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0
0.03	north7_all	80	25387	10887	10471	4524	5115	3781	2256	1425	1361	1493	806	802	525	999	346	538	278	219	243	147	157	155	141	143	66	143	56	44	45	42	38	26	87	25	19	18	28	14	13	9	11	10	11	10	4	6	3	7	2	6	6	0	0	1	0	0	0	0	0	1	0	2	1	1	0	1	1	0	0	0	0	1	0	0	0	3	0	0	0	0
0.03	north7_active	80	12092	5031	6097	2202	3000	2186	1206	690	730	849	417	449	272	581	156	300	137	98	131	71	84	86	82	67	29	90	32	22	19	18	20	15	62	13	9	8	18	9	7	6	3	8	5	6	3	3	1	3	0	4	4	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0
0.03	north8_all	80	25267	11016	10676	4499	5055	3803	2232	1436	1367	1469	826	812	536	994	332	538	272	194	232	143	141	158	138	147	65	143	67	48	50	37	34	26	84	24	16	32	26	17	8	17	13	7	9	10	2	7	3	4	10	7	5	0	0	1	0	0	0	0	0	2	0	2	1	1	0	1	1	0	0	0	0	0	0	0	0	3	0	0	0	1
0.03	north8_active	80	12032	5119	6265	2191	2940	2253	1228	668	718	824	443	451	282	608	143	307	129	85	137	71	80	86	87	80	32	99	40	23	20	16	16	16	60	12	7	15	17	8	3	10	7	5	4	4	2	5	1	0	0	4	4	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north9_all	80	24684	10781	10223	4364	4798	3731	2225	1396	1417	1391	785	830	563	912	334	510	269	191	215	152	134	159	124	124	76	130	67	46	48	38	27	29	84	19	20	27	28	25	8	14	13	11	8	7	1	7	10	4	10	7	2	0	1	3	0	0	0	0	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
0.03	north9_active	80	11624	5003	5882	2082	2729	2242	1243	643	756	770	404	480	290	565	145	276	129	85	122	69	79	82	79	71	36	96	39	23	17	19	12	14	63	7	11	13	20	16	2	8	7	8	4	3	1	4	9	1	0	4	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north10_all	80	24082	10485	9623	4267	4456	3539	2091	1414	1292	1308	762	797	548	776	358	472	273	180	211	145	116	151	111	110	89	123	63	41	41	37	34	28	74	17	20	25	26	21	9	14	10	21	6	5	3	6	13	9	12	5	1	0	1	2	0	0	1	3	0	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north10_active	80	11152	4813	5491	2001	2502	2067	1129	629	665	721	360	446	276	478	162	257	123	77	115	71	69	80	65	65	42	88	37	22	15	23	18	11	58	8	9	10	16	14	3	9	8	17	3	3	2	3	12	1	2	4	0	0	1	1	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	26266	11374	10946	4626	5291	4069	2336	1460	1437	1529	807	889	581	963	307	503	316	210	235	157	138	144	115	131	77	165	60	42	43	38	37	20	66	24	19	50	23	15	20	19	4	19	7	6	6	3	16	6	2	1	9	4	0	2	0	3	0	0	1	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	12560	5285	6469	2214	3128	2432	1257	683	763	856	404	504	280	615	132	297	166	107	129	74	58	80	63	76	38	101	32	18	24	15	18	11	47	14	10	33	17	3	11	10	3	13	3	5	3	1	9	4	2	1	8	3	0	1	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	25893	11149	10745	4544	4951	3831	2340	1426	1390	1490	841	879	540	885	279	462	326	195	234	155	140	134	103	117	88	158	64	38	46	41	33	19	54	23	24	45	29	14	25	28	5	21	5	6	5	3	15	9	3	1	5	3	1	2	0	3	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	12055	5132	6325	2155	2900	2256	1232	663	710	837	427	487	263	532	120	280	174	97	129	73	73	77	51	70	50	93	33	13	25	19	15	9	42	12	14	29	17	3	18	17	5	14	1	6	2	2	9	5	2	1	4	2	1	1	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	25332	10973	10250	4445	4792	3583	2274	1366	1289	1427	850	866	542	836	278	466	326	185	252	170	140	116	107	147	80	128	59	36	37	39	34	18	41	22	28	35	23	12	25	29	3	26	9	5	2	2	17	6	3	1	4	6	2	1	0	3	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	11577	4945	5932	2048	2759	2054	1189	618	645	804	433	471	270	527	131	274	161	84	139	80	78	57	51	78	44	86	34	12	24	20	16	9	25	10	17	23	11	4	17	20	3	12	5	5	0	2	11	2	2	1	4	5	2	1	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	24727	10772	9878	4392	4679	3430	2130	1360	1299	1394	833	829	534	818	294	474	313	192	247	173	147	109	110	146	76	108	67	41	37	34	36	20	50	27	24	32	30	22	22	25	5	16	7	5	3	4	5	6	1	2	4	7	2	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north14_active	80	11230	4756	5562	1987	2666	1942	1083	615	648	802	415	442	267	515	137	288	158	84	141	74	86	51	56	76	44	62	37	15	19	19	21	11	35	12	11	23	15	6	17	16	4	6	4	3	2	2	4	2	0	1	3	5	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north15_all	80	25090	10827	10039	4520	4853	3666	2159	1395	1320	1382	820	857	559	900	306	501	324	195	241	189	149	119	110	152	72	120	81	37	40	30	49	29	46	28	29	44	53	28	21	23	5	16	7	4	4	3	6	4	2	2	1	10	1	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north15_active	80	11651	4854	5620	2093	2773	2080	1110	630	663	807	396	462	276	550	143	295	169	86	127	73	80	58	59	77	38	77	50	14	19	17	29	21	33	14	16	23	35	13	16	14	4	7	4	2	2	1	5	1	0	1	0	7	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north16_all	80	25641	11000	10460	4676	5030	3805	2256	1373	1393	1463	812	839	550	908	325	575	337	203	230	172	166	129	117	132	79	130	89	38	43	41	53	28	43	19	31	39	61	29	16	36	6	29	3	5	5	4	5	7	4	2	1	15	3	0	1	1	1	2	0	1	0	1	0	0	0	1	1	0	0	1	2	0	0	0	0	0	1	0	0	0
0.03	north16_active	80	12143	5053	5962	2232	2899	2154	1178	642	706	885	400	457	281	554	149	347	178	90	118	72	87	81	69	61	33	73	55	16	18	19	31	19	35	9	19	14	35	16	10	6	5	21	1	2	3	2	4	4	0	1	0	12	3	0	0	0	1	2	0	1	0	1	0	0	0	0	1	0	0	1	2	0	0	0	0	0	1	0	0	0
0.03	north17_all	80	26056	11190	10895	4782	5170	3939	2261	1434	1454	1507	871	886	563	958	335	631	322	224	224	161	151	145	113	153	82	120	83	37	41	42	49	32	38	14	24	40	68	22	14	40	7	25	3	4	3	3	3	8	4	4	1	11	2	4	1	1	1	2	0	1	0	1	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	12458	5217	6344	2309	2990	2272	1197	670	767	919	410	517	299	578	144	372	178	104	117	61	70	94	65	72	31	62	58	14	20	17	26	20	30	7	17	15	41	19	8	8	5	21	2	3	1	3	2	4	0	1	0	7	2	4	0	0	1	2	0	1	0	1	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	26473	11313	11156	4872	5464	4040	2345	1445	1477	1535	835	887	576	964	346	666	313	214	256	152	150	151	113	182	89	109	65	40	42	41	51	29	58	6	30	28	34	18	13	38	8	31	3	3	2	6	3	7	7	5	5	8	14	4	2	2	1	2	0	1	0	0	1	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	12659	5289	6629	2371	3226	2311	1246	671	792	934	387	519	304	605	152	380	166	101	142	65	85	96	63	95	32	68	34	16	24	15	25	16	35	2	23	15	20	15	8	7	5	24	2	2	2	6	2	4	5	3	5	5	14	4	0	1	1	2	0	1	0	0	1	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	26174	11364	11102	4843	5436	4008	2257	1468	1469	1558	865	894	590	984	381	608	291	219	249	147	141	144	111	157	72	95	63	42	42	34	39	25	57	8	26	29	18	18	16	20	8	16	4	5	2	7	9	4	5	5	9	2	13	19	1	1	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	12409	5253	6618	2292	3222	2303	1197	675	806	942	387	513	307	629	169	350	147	103	133	67	82	85	59	83	30	63	33	20	27	13	24	13	28	3	19	17	13	13	11	11	5	9	4	3	1	6	8	1	5	3	9	0	12	18	0	1	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	25814	11307	10876	4745	5442	4001	2244	1461	1445	1535	833	890	596	1040	362	571	275	217	256	142	138	147	125	173	78	122	67	43	46	26	47	25	58	12	33	35	26	20	12	14	9	19	5	9	2	8	10	7	8	4	10	1	13	20	1	1	6	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	12256	5177	6510	2275	3191	2298	1158	680	753	911	375	487	301	686	165	343	132	109	140	74	81	75	65	99	38	88	36	19	32	9	28	12	30	5	25	15	22	14	8	7	2	9	5	4	1	5	9	4	5	3	9	0	12	19	0	1	6	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	60625	11583	13278	5212	3454	2833	2284	1554	2993	1095	878	1390	543	675	753	310	370	347	169	174	306	223	93	66	76	186	49	77	48	31	40	51	26	23	11	21	28	26	26	24	22	14	29	8	8	4	3	9	2	1	0	0	1	1	4	0	0	0	0	0	1	1	1	0	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	38502	5411	8109	2549	1674	1483	1173	769	1872	587	440	912	258	362	490	143	225	212	70	73	203	118	36	28	43	144	26	39	15	12	27	38	6	15	4	11	14	14	22	17	15	7	25	7	2	2	0	1	2	0	0	0	1	0	4	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	62910	11656	13767	5376	3462	2985	2285	1612	3195	1119	906	1509	557	676	769	296	390	357	182	186	339	243	103	81	85	183	54	81	45	26	35	60	28	22	10	25	26	36	37	26	24	20	34	6	6	3	1	6	2	1	3	1	1	1	3	1	0	0	1	0	1	1	1	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	40070	5505	8562	2671	1695	1553	1188	798	2034	590	450	1005	259	381	478	140	247	221	71	76	220	127	44	36	45	137	29	38	14	9	20	45	7	11	3	14	11	26	29	20	16	11	30	5	2	1	0	1	2	0	2	1	1	0	3	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	63068	11659	13945	5426	3486	3050	2281	1595	3092	1150	906	1582	577	682	796	318	416	379	174	189	316	222	101	74	83	162	52	80	39	26	36	66	25	17	13	34	15	38	25	28	22	17	15	8	7	2	0	8	3	1	3	2	1	0	3	1	0	3	2	0	1	1	0	0	1	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0
0.03	south23_active	80	39976	5510	8644	2705	1714	1597	1220	795	1996	594	439	1040	273	365	476	159	253	233	65	81	177	121	45	32	44	105	28	40	10	11	22	50	7	6	3	20	7	30	19	22	13	8	7	5	5	0	0	3	2	0	2	1	1	0	3	0	0	3	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south24_all	80	63020	11944	14038	5422	3453	3003	2256	1620	3088	1138	948	1638	580	689	727	314	417	389	173	178	308	185	104	83	71	179	52	77	33	27	37	67	22	17	16	48	13	31	38	17	18	27	17	6	6	4	0	11	1	1	3	4	2	0	1	1	0	3	3	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south24_active	80	39672	5646	8672	2755	1688	1563	1222	790	2012	589	456	1084	285	366	425	159	257	249	70	68	170	112	48	31	38	116	26	48	11	10	21	47	10	5	3	34	8	25	27	11	11	16	9	4	4	2	0	3	0	0	2	2	1	0	0	0	0	3	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south25_all	80	63078	12136	14139	5459	3486	2925	2278	1614	3041	1136	940	1607	553	666	763	312	451	394	168	190	308	176	95	73	71	176	50	67	35	34	29	62	24	16	22	44	13	28	34	13	17	26	13	6	12	5	1	11	1	0	0	4	1	1	1	2	0	4	4	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0
0.03	south25_active	80	39947	5833	8681	2755	1683	1534	1207	808	1950	581	468	1037	280	340	446	152	268	253	68	77	186	106	45	29	42	105	21	39	16	17	20	41	12	5	6	31	8	26	27	11	10	18	6	4	8	2	0	5	0	0	0	2	0	0	0	1	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0
0.03	south26_all	80	63149	12201	14147	5529	3416	2846	2278	1612	3169	1107	919	1607	565	682	784	300	446	369	165	181	295	186	90	73	59	198	60	59	35	38	28	53	27	14	24	44	15	13	24	13	8	23	11	3	7	6	5	10	3	1	0	3	2	3	1	1	1	1	3	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0
0.03	south26_active	80	39924	5843	8638	2886	1686	1498	1174	798	2027	554	457	1060	274	374	477	136	267	234	70	76	196	116	45	28	36	124	28	36	14	15	15	32	14	4	7	33	9	10	15	7	3	17	6	1	4	3	3	3	2	0	0	1	1	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0
0.03	south27_all	80	63037	12192	14043	5568	3410	2855	2314	1594	3197	1110	890	1512	552	651	805	319	432	377	163	182	309	176	85	75	77	189	61	54	33	39	27	57	27	10	24	53	18	10	20	15	7	13	6	6	11	7	7	5	4	4	0	2	2	4	0	1	1	1	3	1	0	1	0	6	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0
0.03	south27_active	80	40008	5910	8613	2944	1692	1482	1183	780	2055	555	451	985	272	344	507	152	252	235	65	84	207	102	45	34	47	122	34	33	11	15	14	34	13	6	9	38	11	7	11	9	1	8	4	1	9	3	4	3	3	0	0	1	1	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0
0.03	south28_all	80	63108	12203	13940	5613	3418	2909	2314	1622	3233	1102	920	1560	551	639	749	309	378	388	155	153	334	199	81	77	74	210	59	65	41	46	30	68	30	10	21	40	22	18	25	33	9	6	4	5	10	5	8	3	5	5	0	2	2	4	1	0	1	1	1	1	0	1	1	9	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south28_active	80	39821	5840	8559	3028	1707	1484	1215	803	2083	561	468	997	250	356	475	152	225	238	65	67	203	123	44	36	36	138	32	39	13	20	15	41	15	5	9	28	15	12	15	25	4	2	2	0	8	1	4	1	3	0	0	1	2	2	0	0	1	0	0	1	0	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south29_all	80	62724	12199	14019	5605	3391	2943	2322	1566	3099	1174	939	1564	526	592	735	314	371	399	163	138	341	220	89	78	80	200	55	71	42	41	36	72	30	9	18	33	19	25	33	31	10	7	5	7	14	3	7	5	7	6	1	2	3	3	1	0	0	0	2	0	0	1	3	9	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south29_active	80	39655	5897	8644	2994	1647	1497	1230	765	2006	629	481	1016	242	325	469	154	229	229	65	61	218	123	45	35	42	137	29	44	14	21	18	43	14	4	7	21	14	16	22	24	5	3	4	1	11	0	2	3	4	1	0	1	2	1	0	0	0	0	1	0	0	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south30_all	80	61952	11955	13657	5397	3367	2947	2204	1545	3128	1145	926	1471	558	604	664	290	349	396	167	148	356	218	99	74	75	185	52	85	46	41	33	75	29	20	16	31	19	28	44	26	9	12	7	6	9	3	4	4	8	5	3	1	3	2	2	1	0	6	1	1	0	0	3	9	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	39255	5778	8400	2868	1611	1464	1174	757	2072	628	491	964	280	327	399	140	203	221	69	73	230	112	50	34	37	120	25	54	18	24	15	41	12	9	7	21	16	17	21	22	5	3	5	1	6	0	1	2	5	1	2	0	2	2	1	1	0	6	1	0	0	0	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	60820	11562	13158	5113	3423	2867	2142	1530	3156	1153	831	1508	541	648	769	346	412	399	159	167	320	170	97	75	78	144	51	50	33	39	37	47	32	17	19	57	31	16	44	17	5	13	12	4	8	3	3	7	4	3	2	1	2	2	0	1	0	2	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
0.03	south31_active	80	38907	5669	8168	2612	1636	1520	1120	728	1984	636	425	938	256	353	508	168	237	254	70	79	191	91	52	32	34	84	24	20	17	22	21	28	19	4	13	40	13	8	34	13	2	9	5	4	7	1	3	5	3	2	1	0	2	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	60681	11712	13510	5128	3439	2929	2113	1512	3088	1131	900	1568	572	611	762	357	400	435	163	152	336	167	94	72	77	138	43	53	29	34	34	44	22	15	18	48	30	17	52	23	8	22	16	4	3	1	3	12	8	2	2	1	1	0	0	1	0	2	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	38766	5763	8310	2584	1648	1544	1090	758	1932	625	463	942	277	321	479	179	233	274	66	72	200	76	42	29	38	87	22	23	10	21	19	21	12	4	12	38	16	5	43	18	2	17	13	4	2	0	3	10	6	1	1	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	61069	11683	13288	5231	3418	2874	2143	1533	3085	1165	871	1514	569	592	761	347	427	400	177	151	337	180	91	76	70	158	35	45	32	25	30	40	20	15	14	38	26	19	36	20	10	16	16	4	7	0	3	10	6	2	2	1	1	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	39027	5783	8166	2690	1678	1510	1103	758	1975	620	442	925	274	325	468	182	274	248	69	66	206	88	38	29	40	112	14	23	12	18	14	22	10	6	8	22	17	10	28	17	7	12	14	4	6	0	3	10	4	1	1	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	61457	11761	13431	5367	3319	2879	2178	1558	3251	1131	890	1550	571	606	775	332	404	358	177	157	365	183	89	80	64	191	38	47	31	21	26	55	18	19	11	28	24	27	37	16	12	25	16	3	6	0	6	10	9	0	1	1	0	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south34_active	80	39300	5800	8238	2743	1646	1487	1139	747	2074	594	443	961	281	347	477	163	250	205	77	75	250	89	34	35	37	150	15	25	12	14	15	32	10	8	4	8	16	17	34	11	9	12	15	2	5	0	5	10	6	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	61469	11621	13551	5449	3277	2866	2230	1543	3166	1104	870	1528	546	636	739	339	407	318	168	169	336	191	87	79	57	222	48	61	30	20	25	60	26	18	15	24	12	50	29	5	13	25	20	2	15	4	3	2	8	0	0	2	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south35_active	80	39272	5628	8309	2806	1643	1512	1149	736	2056	593	436	958	261	375	436	169	259	187	79	79	229	104	40	40	34	171	20	39	14	11	13	32	15	7	6	4	6	35	23	1	9	11	13	1	14	2	2	1	6	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	61341	11705	13775	5319	3300	2856	2283	1601	3088	1098	884	1533	516	649	785	325	425	355	173	157	342	191	99	77	64	188	53	72	27	30	22	71	24	21	18	26	11	55	34	14	9	24	11	1	9	5	4	1	6	2	1	2	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south36_active	80	39035	5629	8490	2756	1651	1505	1187	748	2052	586	425	933	256	371	443	163	247	213	79	74	247	116	49	38	38	142	21	45	12	18	13	31	14	8	6	11	5	40	27	9	4	11	5	0	9	3	3	0	4	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	61051	11756	13936	5253	3327	2854	2271	1592	3076	1064	928	1536	520	694	796	321	443	442	160	157	366	187	101	84	61	179	57	80	30	30	22	109	30	23	16	29	14	54	27	27	9	22	13	0	11	7	1	9	5	3	2	2	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
