label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68
0.03	north16_all	80	36882	17424	11033	6620	3889	3401	3995	1564	1502	1006	783	602	729	443	375	335	422	277	165	126	160	157	66	96	53	31	27	48	22	31	23	13	7	9	10	10	7	2	0	3	5	1	4	4	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	15518	9394	6917	3596	1189	1882	3207	375	847	457	306	122	531	197	214	189	343	175	39	70	115	129	32	72	31	7	6	39	9	20	12	6	2	6	7	7	3	0	0	3	2	0	3	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	36166	16913	10718	6488	3766	3286	3912	1557	1417	975	789	605	731	425	346	346	386	286	149	121	168	191	75	83	51	40	23	64	20	21	19	22	12	13	12	12	5	6	2	0	3	2	3	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north17_active	80	14279	8642	6403	3283	1081	1710	3072	357	763	407	272	111	532	183	191	192	305	178	38	54	124	165	37	59	30	10	6	52	6	12	9	13	6	6	8	11	1	4	0	0	1	0	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	36515	17548	11013	6655	3838	3283	4084	1569	1516	1036	766	592	772	438	412	311	381	307	152	118	177	188	78	82	55	39	23	67	18	20	24	25	15	10	28	15	5	17	4	1	4	5	3	5	1	3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
0.03	north18_active	80	15224	9438	6795	3514	1210	1773	3291	390	839	488	268	128	569	201	260	171	299	196	41	50	132	159	34	56	35	9	8	53	8	8	9	16	9	6	25	13	1	17	1	1	2	3	2	1	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	37181	18088	11677	6914	3861	3447	4267	1634	1622	1052	775	592	844	457	402	318	333	289	156	120	185	206	66	92	63	43	20	69	25	25	23	28	14	8	31	12	5	17	4	1	5	5	3	3	1	7	0	1	1	0	0	0	1	1	0	0	0	0	2	0	0	0	1	0	0	0	1	0	0
0.03	north19_active	80	16565	10241	7524	3861	1285	1971	3564	434	946	538	291	121	650	222	264	179	250	209	45	64	136	182	30	66	45	10	8	56	9	12	8	18	8	2	28	11	1	17	1	1	2	3	1	1	1	6	0	1	1	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	37754	18580	12244	7046	3977	3580	4637	1636	1677	1097	840	582	878	469	406	304	402	271	153	116	199	188	72	106	69	50	28	79	29	17	19	21	13	9	45	13	4	16	8	1	3	6	3	2	1	8	0	1	1	0	0	0	1	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0
0.03	north20_active	80	17771	11076	8206	4131	1413	2139	3955	496	1019	580	341	131	678	244	272	191	322	207	41	64	151	162	32	79	50	12	9	67	10	11	6	13	7	5	44	12	1	16	4	1	1	3	1	0	1	7	0	1	1	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	38079	18853	12354	7128	4058	3651	4786	1490	1554	1041	803	580	842	435	382	399	479	317	155	154	207	170	78	98	67	41	31	81	19	22	13	21	19	17	9	26	5	19	13	1	2	2	5	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	17925	11160	8414	4243	1457	2224	4113	462	965	548	305	153	678	218	254	276	399	250	43	84	164	140	36	85	39	15	7	68	14	15	7	13	12	12	6	24	1	7	7	1	1	1	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	38304	18741	12435	7163	4037	3659	4957	1542	1597	1060	825	572	876	416	382	337	473	316	153	146	192	191	68	97	68	48	35	88	27	22	13	13	16	7	10	23	5	20	15	19	2	2	5	0	0	3	0	0	0	0	0	1	0	0	38	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	18028	11072	8379	4321	1423	2225	4246	493	982	559	314	136	713	210	252	222	390	244	41	87	154	159	37	81	46	15	9	76	16	13	9	9	11	2	6	22	0	9	8	18	1	1	4	0	0	2	0	0	0	0	0	1	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	38522	18773	12580	7232	4035	3636	5124	1521	1597	1073	832	600	844	422	409	310	459	341	152	161	178	182	69	96	59	56	33	109	32	16	14	21	13	3	9	20	6	25	9	19	3	5	4	0	0	3	0	0	0	0	1	1	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	18166	11139	8506	4444	1400	2197	4426	482	950	564	334	142	672	220	266	196	378	255	45	91	140	146	32	81	42	20	9	97	19	7	9	15	8	1	7	19	1	22	8	18	1	2	3	0	0	2	0	0	0	0	0	1	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	38387	18737	12443	7436	4092	3621	5038	1550	1551	1142	833	611	854	393	459	357	388	330	152	169	158	183	67	105	57	52	34	101	34	12	14	20	10	9	9	35	5	24	6	30	3	4	2	0	1	2	0	0	0	0	1	1	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	18192	11228	8403	4613	1421	2150	4349	510	899	607	347	144	688	202	313	233	302	240	40	101	127	159	35	92	41	16	11	92	19	5	7	16	6	5	7	33	1	20	4	28	1	2	1	0	1	2	0	0	0	0	0	1	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	38450	18761	12291	7378	4016	3594	5016	1546	1539	1187	772	619	904	402	491	359	384	334	146	152	146	180	70	96	60	49	35	59	33	25	12	20	12	10	8	31	2	18	5	27	4	3	2	1	1	1	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	18205	11302	8374	4532	1423	2174	4310	514	914	633	329	149	723	211	343	243	296	246	35	86	116	163	25	83	38	19	8	49	22	16	3	14	6	6	6	29	1	16	3	25	1	1	1	0	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	38481	18875	12242	7315	3989	3619	4712	1586	1517	1209	796	621	914	421	496	360	371	316	138	152	139	159	66	78	62	52	34	51	23	21	14	12	14	10	5	20	3	13	9	15	2	0	4	1	1	1	1	8	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south26_active	80	18278	11352	8346	4517	1416	2168	4040	520	902	650	337	151	731	216	350	244	285	238	31	82	114	146	23	62	37	18	10	43	17	15	3	6	7	6	3	18	2	10	7	12	0	0	4	0	1	1	1	8	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south27_all	80	38447	18802	12470	7168	3968	3662	4771	1650	1560	1174	783	610	966	440	460	342	372	305	137	139	130	211	56	66	56	53	33	56	20	23	16	12	10	7	16	22	1	15	8	19	1	0	5	1	1	1	1	8	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
0.03	south27_active	80	18207	11335	8529	4383	1443	2184	4098	512	956	644	323	155	752	219	316	216	295	237	30	77	106	193	20	47	34	18	7	48	16	16	7	5	4	4	14	19	1	14	6	16	0	0	5	0	1	1	1	8	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south28_all	80	38092	19103	12522	7163	3938	3567	4604	1691	1543	1107	799	603	940	463	433	337	430	300	136	172	156	218	66	67	54	53	30	69	17	15	18	9	9	6	22	7	2	18	6	9	0	0	5	1	0	0	0	8	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0
0.03	south28_active	80	17895	11486	8505	4384	1436	2106	3922	545	952	600	328	148	706	230	285	205	346	236	27	95	127	195	28	46	37	14	8	61	12	6	9	3	3	4	20	5	1	16	5	6	0	0	5	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south29_all	80	38088	18977	12634	7044	3952	3643	4673	1640	1503	1048	800	639	988	480	441	350	472	287	137	186	161	238	80	85	62	41	29	61	19	17	20	7	8	9	25	8	4	19	9	11	3	2	6	0	0	2	1	9	4	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south29_active	80	18027	11389	8612	4328	1436	2155	3976	509	923	533	317	159	757	239	279	208	394	220	19	125	132	213	36	63	47	11	6	54	11	4	8	1	2	7	24	5	1	17	9	9	2	2	5	0	0	2	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	37797	18870	12338	7045	3991	3670	4623	1620	1510	1029	778	608	918	482	414	349	492	269	135	177	172	187	80	97	62	40	26	57	27	23	18	8	9	10	25	10	7	12	13	6	3	3	3	0	5	2	1	1	4	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0
0.03	south30_active	80	17756	11262	8416	4248	1474	2193	3904	520	927	495	320	140	721	249	249	217	412	200	17	122	143	161	34	76	45	13	7	53	17	8	5	0	3	7	23	8	3	9	12	5	2	2	2	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	38029	18935	12245	7350	4038	3594	4652	1617	1579	1104	849	659	906	435	411	369	406	252	130	185	186	181	77	94	69	42	44	55	22	22	14	14	11	9	14	12	5	3	1	12	5	3	4	4	2	2	0	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	18153	11299	8177	4541	1434	2188	3966	488	1013	582	351	174	704	219	277	240	320	165	36	119	164	156	35	70	44	7	14	45	9	11	8	7	8	5	11	10	4	3	1	11	0	2	3	0	2	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	37812	19029	12233	7183	4040	3526	4531	1657	1520	1123	840	646	913	436	434	339	461	226	141	171	194	202	69	77	73	39	40	60	25	30	14	10	10	8	9	12	4	3	0	12	5	2	1	3	2	2	0	0	0	0	1	1	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	18013	11373	8206	4429	1386	2149	3824	497	959	584	348	156	709	217	293	201	354	147	41	119	162	172	24	64	49	10	16	52	10	15	8	5	7	7	6	9	3	2	0	11	1	1	1	0	1	2	0	0	0	0	0	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	37745	18995	12221	7189	3928	3482	4649	1635	1546	1080	809	615	822	441	437	344	443	230	142	157	188	186	62	84	55	36	33	75	20	34	21	11	10	15	10	7	5	7	3	4	6	1	2	2	2	0	0	1	0	0	1	1	3	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south33_active	80	17948	11344	8204	4447	1341	2090	3946	505	945	568	322	146	626	226	293	195	341	154	42	103	150	166	22	65	34	10	15	63	9	18	8	4	6	12	8	3	3	4	3	3	1	1	0	0	1	0	0	0	0	0	0	1	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south34_all	80	37751	18935	12146	7198	3905	3560	4784	1629	1596	1088	798	597	826	450	427	336	421	220	137	133	155	206	69	74	51	39	28	77	20	28	18	11	9	12	14	7	3	5	3	6	2	1	5	1	3	0	0	1	0	0	1	0	3	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south34_active	80	17814	11391	8260	4466	1351	2124	4060	503	972	569	323	146	646	232	282	197	335	151	41	77	119	186	25	59	35	13	11	66	11	17	8	4	4	9	12	1	1	2	3	4	1	1	2	0	2	0	0	0	0	0	1	0	2	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south35_all	80	37527	18971	12220	7132	3932	3517	4830	1599	1619	1056	805	604	841	456	451	351	359	220	143	138	135	246	75	95	44	44	22	68	17	30	18	16	13	12	18	7	6	5	4	7	5	2	5	0	5	0	3	1	0	0	1	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south35_active	80	17768	11541	8304	4336	1452	2079	4108	483	993	561	325	142	648	244	303	220	287	147	34	77	101	228	31	60	31	13	9	60	10	20	7	9	5	7	17	1	2	3	4	5	2	1	2	0	3	0	1	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south36_all	80	37641	18999	12128	7205	3965	3562	4673	1583	1612	1079	771	595	891	434	420	327	372	271	141	156	159	248	70	91	47	42	30	57	21	22	10	19	13	8	15	6	5	11	4	6	7	3	4	0	5	4	4	1	0	3	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south36_active	80	17860	11550	8212	4376	1467	2079	3936	486	1018	550	306	139	681	219	285	214	303	183	28	91	123	223	28	51	33	11	11	53	12	10	3	11	3	6	14	1	1	9	4	4	5	2	2	0	3	4	1	0	0	3	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south37_all	80	37930	18879	12241	7182	3970	3537	4687	1573	1632	1054	793	594	965	410	416	343	387	292	137	141	158	222	73	97	52	42	25	56	22	25	10	20	16	9	16	5	5	9	4	4	8	3	2	0	6	4	6	0	0	4	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south37_active	80	18108	11417	8266	4334	1477	2056	3997	483	1039	514	331	142	753	210	272	226	312	210	25	92	119	197	29	59	37	11	8	53	14	12	2	12	2	6	16	1	1	9	4	1	5	2	0	0	3	4	1	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	38188	18818	12312	7250	4016	3572	4818	1576	1696	1065	769	588	903	395	413	372	418	330	131	153	172	218	72	78	60	39	26	71	25	24	11	22	13	11	9	3	9	11	4	2	6	3	1	0	3	4	3	0	2	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south38_active	80	18097	11207	8271	4363	1488	2055	4147	498	1095	521	319	145	687	191	255	241	318	264	24	101	130	189	31	55	45	12	5	65	16	13	3	13	2	7	8	1	0	11	4	1	5	2	0	0	1	4	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	38127	18904	12321	7052	4041	3607	4719	1590	1718	1106	811	583	868	419	451	381	396	293	141	138	172	173	80	105	59	40	24	65	20	25	12	22	15	6	8	4	5	16	6	3	2	2	1	1	3	0	2	0	4	5	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south39_active	80	18059	11250	8326	4244	1488	2141	4049	485	1073	561	316	132	673	207	285	256	296	225	29	87	132	146	35	82	43	11	3	60	12	14	3	9	4	3	7	3	0	15	6	1	1	2	0	0	1	0	0	0	2	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south40_all	80	38316	18875	12545	7068	3995	3653	4727	1565	1618	1118	798	585	830	427	477	369	354	269	133	146	166	210	70	107	61	41	26	67	21	28	14	18	16	8	14	5	8	14	6	7	1	2	1	1	1	8	2	0	4	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south40_active	80	18187	11230	8450	4282	1440	2184	4075	490	985	573	323	146	625	221	278	242	265	203	29	82	126	177	35	81	40	15	5	60	8	20	4	6	7	3	10	3	2	13	6	6	1	2	0	0	0	8	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
