label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65
0.03	north10_active	80	17120	6749	4468	2611	1677	3226	2076	1415	1481	1055	824	403	256	137	115	106	152	192	122	85	46	64	50	22	36	15	20	10	12	11	6	8	5	4	14	2	10	4	1	3	1	2	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0
0.03	north11_all	80	33591	13446	8626	5403	3556	4900	3156	2237	2244	1569	1184	721	459	348	274	221	231	309	195	122	101	93	66	48	44	39	31	25	16	29	12	13	13	10	11	8	14	4	3	5	2	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
0.03	north11_active	80	16791	6428	4355	2584	1618	3083	1847	1270	1365	964	709	383	201	173	107	105	126	171	122	73	47	60	30	27	23	25	14	9	8	21	4	7	8	4	9	5	12	1	1	4	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north12_all	80	33284	13300	8515	5340	3447	4817	3173	2183	2188	1488	1154	715	438	313	276	228	232	337	181	129	96	112	57	40	49	32	28	25	22	33	13	10	15	9	13	4	16	3	2	5	2	3	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north12_active	80	16560	6319	4213	2559	1606	2988	1893	1220	1380	934	689	375	187	145	107	103	132	197	117	72	46	62	31	17	23	19	12	13	11	26	6	6	9	3	13	2	12	0	1	4	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north13_all	80	33274	13305	8548	5245	3491	4978	3257	2216	2158	1531	1117	712	456	315	279	248	258	296	179	139	84	107	58	52	63	28	29	24	25	29	16	20	13	6	17	6	21	3	3	7	3	4	0	2	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	16519	6356	4172	2509	1633	3047	1915	1277	1340	976	671	389	206	150	104	119	147	177	116	71	41	57	33	23	38	14	12	16	11	18	10	13	8	1	13	2	16	0	2	7	0	4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	33583	13384	8640	5228	3516	4907	3270	2287	2204	1597	1180	712	454	316	277	245	252	283	186	137	91	119	71	56	61	33	22	32	21	26	18	22	23	9	20	8	9	3	3	3	2	7	0	3	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	16733	6408	4258	2528	1678	3059	1941	1371	1377	1001	781	391	222	154	115	116	143	160	118	65	45	65	46	23	37	14	9	22	11	18	11	15	17	1	12	1	4	1	2	3	0	3	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	34036	13707	8800	5224	3605	5076	3418	2357	2317	1636	1277	744	443	310	276	230	271	268	190	126	102	117	83	58	80	37	33	36	24	18	15	34	26	6	28	10	16	4	4	11	2	7	0	14	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	17243	6527	4489	2529	1759	3175	1984	1423	1434	963	835	417	231	148	125	112	162	147	125	65	55	67	52	24	59	14	15	21	11	8	7	23	17	1	18	2	12	1	3	11	0	1	0	13	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	35072	13953	8877	5420	3695	5174	3502	2398	2570	1735	1314	775	480	316	273	218	273	290	188	114	106	125	87	54	86	34	35	37	22	19	14	41	29	9	28	8	16	4	4	14	2	8	0	14	1	3	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north16_active	80	17920	6726	4644	2685	1777	3321	2013	1481	1592	993	797	437	258	144	128	119	170	164	117	64	58	74	56	24	59	14	21	20	9	12	7	28	19	2	20	1	12	2	3	9	1	0	0	13	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north17_all	80	35485	14073	8990	5582	3718	5443	3565	2449	2585	1844	1369	740	460	322	264	204	263	322	187	112	114	133	67	48	109	34	43	31	30	21	12	32	18	6	20	8	15	8	4	15	2	6	0	14	1	3	3	1	1	0	0	0	0	0	0	3	0	0	1	0	0	0	0	1	0	0
0.03	north17_active	80	18326	6852	4792	2808	1798	3515	2101	1472	1583	1065	789	410	222	147	126	102	161	193	115	70	59	78	44	18	71	15	24	15	13	11	5	20	9	1	16	3	11	7	3	10	1	2	0	13	0	3	1	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	1	0	0
0.03	north18_all	80	35300	14191	8881	5654	3771	5265	3479	2363	2487	1819	1322	773	480	347	272	214	271	349	181	123	120	104	74	46	104	36	38	29	32	21	15	34	15	5	21	4	17	8	5	8	1	5	0	13	0	7	3	1	1	0	0	1	0	0	0	3	0	0	1	0	0	0	0	1	0	0
0.03	north18_active	80	18164	6964	4610	2842	1794	3384	2052	1428	1539	1078	773	432	237	157	125	96	172	225	117	73	61	60	41	14	59	20	21	12	13	13	7	19	10	1	17	2	15	7	3	2	1	2	0	13	0	7	1	0	0	0	0	1	0	0	0	3	0	0	1	0	0	0	0	1	0	0
0.03	north19_all	80	34641	14003	8864	5552	3699	5080	3372	2310	2242	1817	1253	751	466	343	267	210	242	306	181	130	113	99	57	48	100	40	32	30	33	19	9	35	11	3	9	3	12	7	2	3	2	4	0	1	1	6	1	2	1	0	0	1	0	0	0	3	0	0	1	0	0	0	0	0	0	0
0.03	north19_active	80	17681	6891	4524	2755	1783	3186	2053	1416	1385	1123	743	420	234	152	114	85	142	203	107	67	57	56	29	14	53	28	15	14	18	13	5	24	8	1	4	2	9	6	0	2	1	4	0	1	0	6	1	1	0	0	0	1	0	0	0	3	0	0	1	0	0	0	0	0	0	0
0.03	north20_all	80	33706	13869	8591	5472	3557	4764	3233	2269	2137	1736	1215	741	479	335	256	214	225	269	183	111	112	87	74	48	91	34	26	30	27	20	10	35	15	2	11	3	11	5	4	2	2	3	1	0	2	5	1	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	16894	6749	4269	2686	1722	2943	1920	1358	1379	1038	725	417	252	151	93	84	135	178	106	50	63	52	34	19	38	24	8	14	13	14	5	19	11	1	6	3	9	2	1	1	1	3	0	0	0	5	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	35609	14241	9071	5669	3780	5638	3581	2451	2472	1847	1265	844	542	348	289	220	300	354	249	160	127	100	104	53	61	42	51	33	31	25	13	25	40	9	34	10	18	5	1	6	2	1	2	1	0	1	2	0	1	2	0	1	0	1	0	0	0	2	0	0	0	1	0	0	0	0
0.03	south21_active	80	18597	6922	4683	2833	1862	3565	2193	1500	1513	1140	826	485	270	163	150	102	170	231	123	81	69	71	57	23	47	27	31	14	18	19	7	18	31	3	9	5	7	3	0	6	0	1	1	1	0	1	2	0	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south22_all	80	34878	14146	8938	5518	3631	5340	3391	2336	2396	1700	1240	806	525	350	289	207	281	318	228	164	110	99	102	49	57	43	52	32	34	20	13	18	46	8	19	7	14	6	0	6	2	1	3	2	0	4	2	0	2	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south22_active	80	17903	6874	4559	2716	1749	3364	2004	1382	1493	1053	791	468	254	146	154	99	165	192	117	90	53	60	57	22	34	28	31	14	18	14	8	13	37	5	7	4	3	4	0	5	0	0	2	1	0	4	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	34072	13823	8660	5367	3552	5170	3254	2232	2296	1654	1207	803	517	345	277	219	236	319	199	162	103	89	89	50	59	44	53	34	28	15	13	18	37	10	16	7	10	3	2	6	0	1	4	1	0	10	0	0	2	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0
0.03	south23_active	80	17073	6603	4393	2532	1674	3203	1938	1313	1417	1061	740	483	254	140	144	110	123	192	110	85	51	46	53	21	34	22	32	16	16	11	8	12	29	6	7	4	3	2	0	5	0	0	4	0	0	10	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	33594	13625	8546	5181	3466	4959	3242	2195	2279	1533	1128	747	470	372	278	233	236	296	173	157	86	102	61	42	90	45	45	30	18	12	9	19	30	7	3	5	8	7	5	5	2	2	6	1	1	10	0	0	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0
0.03	south24_active	80	16805	6528	4305	2433	1633	3052	1919	1258	1441	960	656	455	245	155	122	113	124	160	110	81	33	54	36	14	52	22	27	15	9	10	3	12	23	5	2	4	7	5	1	2	1	0	4	0	0	10	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	33966	13688	8597	5329	3475	5010	3275	2310	2278	1610	1118	813	480	375	290	244	234	289	168	152	94	100	64	40	102	37	36	29	20	12	11	26	14	10	2	8	9	7	6	24	3	1	7	2	1	11	0	0	1	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
0.03	south25_active	80	17021	6614	4402	2542	1649	3097	2018	1359	1466	985	630	495	252	166	122	101	121	153	109	76	37	50	35	16	67	14	19	16	9	9	6	17	10	5	2	5	8	5	1	6	2	0	5	0	0	11	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	35059	13936	8763	5447	3627	5265	3426	2337	2320	1754	1321	845	488	374	286	236	280	295	187	136	102	109	76	40	114	33	27	33	18	22	14	23	14	9	7	7	6	6	4	31	3	2	4	3	2	2	0	0	1	1	1	1	0	0	1	1	2	0	1	0	0	0	0	0	0	1
0.03	south26_active	80	17984	6813	4517	2665	1766	3280	2126	1374	1477	1070	783	494	259	184	116	87	160	177	118	66	47	60	41	18	78	13	12	19	9	10	8	18	10	4	6	3	5	4	1	5	2	0	2	0	0	2	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	35683	14325	9055	5538	3703	5355	3563	2352	2352	1807	1384	825	516	368	274	233	294	330	183	116	101	97	78	42	94	30	33	27	21	27	11	22	13	11	11	8	13	3	2	31	3	1	4	3	2	2	1	1	1	2	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	1
0.03	south27_active	80	18394	7090	4714	2727	1798	3430	2202	1350	1434	1108	836	478	274	189	121	83	171	223	110	55	49	56	45	21	68	16	17	15	12	14	7	16	9	5	6	4	11	2	0	7	1	0	4	0	0	2	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	35818	14477	9183	5572	3697	5323	3568	2386	2379	1897	1378	815	497	365	272	224	299	335	188	114	117	125	82	44	90	33	27	29	22	28	13	13	12	13	18	6	15	6	2	27	4	2	5	3	3	0	1	1	0	1	0	3	0	0	1	2	1	0	1	0	0	0	0	0	0	0
0.03	south28_active	80	18357	7105	4788	2784	1810	3388	2206	1365	1370	1134	845	465	263	190	123	80	172	234	111	58	71	81	45	21	65	16	12	16	12	11	8	9	8	7	12	3	9	2	1	6	1	0	5	0	1	0	1	0	0	1	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	35831	14404	9171	5583	3680	5379	3677	2436	2391	1846	1304	799	506	387	258	226	294	357	203	131	112	110	82	59	88	37	31	28	25	27	12	10	15	13	20	4	19	7	2	11	3	1	3	5	3	0	1	1	0	1	0	3	0	0	1	2	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	18373	7073	4796	2789	1783	3446	2275	1400	1365	1097	806	433	276	189	125	86	163	256	128	63	67	70	45	21	64	22	17	13	15	13	6	5	9	5	13	3	14	1	1	6	0	0	3	2	1	0	1	0	0	1	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	35862	14319	9248	5624	3672	5422	3710	2448	2442	1854	1340	741	479	397	270	225	256	333	213	153	118	125	73	58	85	39	36	27	31	22	16	7	18	12	18	4	20	7	3	5	6	1	4	7	2	0	0	2	1	1	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	18466	7051	4841	2877	1776	3409	2276	1477	1441	1143	805	398	269	189	127	92	146	232	125	77	72	79	34	19	62	21	17	10	18	10	9	3	13	4	16	2	9	0	1	4	1	0	3	4	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	34945	14002	8855	5486	3678	5350	3369	2376	2560	1799	1231	716	485	331	267	193	268	283	217	110	125	98	87	50	71	42	33	22	25	22	13	24	18	11	24	6	11	14	4	8	3	2	2	5	3	3	0	0	0	2	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	17838	6870	4482	2781	1770	3289	2119	1409	1633	1179	734	391	240	149	125	79	144	165	131	55	60	48	61	23	49	26	17	9	12	3	2	16	9	5	12	4	9	10	3	7	2	0	2	4	1	3	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	34027	13770	8589	5318	3602	5076	3344	2221	2393	1742	1207	724	450	333	243	204	245	314	173	102	117	111	77	46	62	37	34	17	25	17	15	20	22	12	24	6	6	11	3	8	3	1	0	5	1	3	0	0	0	2	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	17169	6643	4302	2621	1685	3090	2034	1295	1490	1141	716	414	201	152	111	94	131	203	102	53	58	57	48	24	33	24	20	7	14	3	4	16	11	8	15	3	3	10	2	6	2	0	0	3	0	3	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	32719	13447	8427	5137	3565	4751	3077	2121	2182	1556	1196	734	438	357	261	220	226	299	179	100	110	111	81	47	65	40	31	26	26	20	17	13	19	9	21	6	10	7	3	2	3	2	1	5	0	3	0	0	0	2	0	2	0	0	1	1	0	0	1	0	0	0	0	0	0	0
0.03	south33_active	80	16230	6387	4150	2462	1684	2947	1824	1234	1320	943	683	423	202	165	107	101	119	196	103	49	58	59	46	23	34	21	17	12	11	6	4	11	11	7	15	2	8	5	2	0	2	1	1	4	0	3	0	0	0	1	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0
0.03	south34_all	80	32141	13311	8264	5080	3514	4646	2929	2053	2085	1556	1232	710	452	339	252	236	214	277	173	112	99	119	69	51	73	43	38	21	25	21	13	21	20	7	17	7	8	7	3	3	3	1	2	3	0	0	1	0	0	2	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south34_active	80	15698	6216	4068	2396	1638	2842	1722	1182	1243	944	706	411	213	167	101	109	123	174	104	52	42	70	38	31	33	21	22	11	16	7	4	19	13	6	14	2	6	5	1	1	3	1	2	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south35_all	80	32446	13448	8424	5075	3441	4684	2895	2036	2170	1584	1217	696	466	342	270	235	216	272	175	125	112	103	66	48	72	44	35	29	29	22	16	27	23	5	10	6	11	5	3	13	2	2	2	3	0	0	4	1	0	1	0	1	1	0	2	0	0	0	1	0	0	0	0	0	0	0
0.03	south35_active	80	15876	6347	4180	2449	1678	2916	1739	1185	1297	935	706	391	227	170	106	112	118	155	99	58	52	63	32	27	35	19	17	18	16	14	2	21	12	4	4	1	10	3	1	11	2	2	2	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south36_all	80	33497	13731	8662	5293	3438	4968	3116	2239	2131	1587	1230	702	482	344	242	230	245	284	190	116	104	102	56	46	66	39	41	25	28	22	16	32	26	5	10	5	9	7	3	13	2	3	4	2	1	0	4	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	16734	6595	4413	2601	1618	3088	1891	1368	1301	960	746	371	236	168	107	107	142	162	118	51	49	52	31	23	38	16	25	16	16	15	3	24	14	2	3	1	7	4	1	12	2	1	2	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	34619	14021	9034	5444	3487	5245	3380	2409	2196	1673	1236	688	452	358	261	214	252	331	224	119	111	93	70	47	78	34	43	24	32	29	15	32	29	6	13	5	12	5	2	14	0	5	4	0	2	0	3	2	1	1	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	17568	6801	4735	2723	1647	3303	2087	1479	1354	1001	768	351	216	176	114	111	147	208	124	55	59	41	41	22	51	13	23	16	20	21	4	21	19	2	4	1	10	3	0	12	0	3	1	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	35730	14234	9329	5710	3653	5728	3565	2565	2348	1804	1321	770	462	376	250	203	272	396	254	144	100	94	68	45	84	42	37	23	31	25	12	28	32	4	16	2	11	7	2	14	0	7	4	2	2	3	4	1	1	1	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	18419	7041	4970	2895	1776	3618	2213	1600	1486	1104	818	411	212	176	110	102	148	271	137	81	56	48	41	22	58	16	21	14	17	16	6	16	23	1	5	1	8	4	1	12	0	5	1	1	1	3	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	35605	14161	9338	5712	3668	5627	3533	2571	2504	1844	1343	750	501	374	255	209	297	380	275	162	103	96	74	53	86	45	35	26	27	27	13	22	26	8	13	2	11	7	3	5	0	8	5	3	1	4	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	18354	7043	4973	2906	1815	3612	2174	1601	1623	1131	802	437	239	183	112	103	171	265	152	90	58	48	46	24	53	21	21	12	14	21	9	11	20	4	6	1	9	3	2	2	0	6	0	1	0	3	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	35495	14162	9248	5731	3682	5591	3513	2454	2725	1881	1368	788	507	370	271	209	301	367	242	189	108	104	73	53	68	52	40	27	20	22	15	19	18	8	17	2	10	8	4	7	1	6	4	3	1	4	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
0.03	south40_active	80	18303	7017	4888	2914	1857	3557	2157	1497	1785	1170	839	470	247	176	119	100	177	245	148	112	60	66	47	22	36	23	27	10	12	14	11	10	12	5	8	1	9	4	3	1	0	4	0	1	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
