label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66
0.03	north8_all	80	49066	14925	10052	12607	5095	3369	2208	3863	2064	1001	728	1120	484	478	376	548	251	208	142	112	110	84	65	49	40	28	35	87	19	20	19	29	17	8	12	8	17	11	8	4	6	4	8	2	3	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	33630	4500	5244	10819	3199	1859	998	3312	1571	431	190	913	101	300	220	461	148	118	53	40	57	26	18	14	9	11	7	76	5	12	6	21	9	4	8	3	14	11	2	2	2	2	7	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	49147	14862	10082	12810	5130	3367	2215	3741	1982	1007	747	1162	511	460	366	524	244	198	152	112	111	87	54	62	34	34	39	95	31	14	20	26	13	11	13	13	9	5	7	4	4	5	8	4	4	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	33703	4478	5227	11058	3240	1847	984	3214	1478	451	207	973	101	274	211	443	144	112	55	42	60	30	12	20	8	15	8	84	16	8	4	17	8	6	6	7	6	5	2	2	1	2	6	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	49200	14762	9879	12974	5159	3374	2221	3653	1952	983	771	1190	510	455	397	509	257	207	160	118	115	90	51	63	39	38	34	114	30	21	18	36	7	11	23	10	5	5	4	3	1	4	10	3	6	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	33659	4443	5109	11201	3246	1894	962	3161	1439	448	211	1011	88	270	242	430	148	119	59	37	60	31	15	19	11	15	7	100	14	11	2	26	4	6	7	6	2	4	2	2	1	1	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	49101	14938	9680	12997	5042	3424	2219	3749	2056	1050	783	1134	486	587	437	561	233	217	143	97	105	66	61	52	46	42	36	80	17	20	13	23	12	6	15	7	10	9	1	2	4	1	2	6	1	0	1	4	3	0	1	0	2	1	0	0	3	0	0	0	0	0	0	1	0	0	0
0.03	north11_active	80	33305	4419	4925	11177	3149	1868	920	3230	1524	460	218	922	108	379	266	468	120	120	49	29	43	20	15	13	13	17	5	66	7	13	1	20	5	2	8	2	8	6	1	0	2	1	2	2	0	0	0	3	3	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	47737	15052	9575	12500	4900	3289	2198	3656	1968	999	821	1094	478	548	384	482	228	214	149	109	86	70	61	51	45	48	38	88	18	26	19	20	11	8	16	15	10	9	5	0	4	2	0	4	1	0	1	3	4	0	1	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0
0.03	north12_active	80	31260	4224	4702	10606	2929	1768	889	3154	1417	422	220	874	103	337	207	383	116	123	49	32	32	15	17	11	14	12	7	74	5	18	4	17	9	3	9	7	8	6	3	0	2	1	0	0	0	0	0	3	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	47565	15036	9625	12351	4962	3292	2209	3462	1948	1000	817	1189	481	508	369	549	240	222	152	119	98	71	65	43	49	50	39	81	19	29	14	14	7	8	16	14	7	8	6	0	3	2	0	3	1	0	2	2	1	0	2	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	31163	4194	4700	10438	3006	1787	899	2982	1374	417	215	948	106	306	207	455	120	130	57	37	31	19	19	10	17	9	7	66	7	19	3	11	6	3	7	8	5	5	2	0	1	1	0	0	0	0	0	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	47688	15163	9831	12325	5021	3407	2232	3522	1931	978	812	1142	447	458	398	569	252	201	149	121	103	69	71	50	49	48	34	71	21	32	14	18	7	11	14	13	13	15	7	1	2	2	3	3	1	0	1	3	1	0	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	31343	4293	4776	10364	3042	1830	965	3019	1373	405	216	915	99	261	237	490	136	123	55	31	40	17	18	17	15	7	8	60	8	20	5	15	5	4	8	7	11	13	2	1	0	1	3	0	0	0	0	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	49020	15050	10110	12654	5178	3413	2288	3687	2040	999	811	1137	434	455	424	593	246	196	145	120	118	64	68	49	56	50	35	58	21	33	12	21	10	11	13	7	12	11	4	2	3	1	3	2	0	3	1	2	0	0	2	1	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	33179	4603	5119	10782	3218	1897	1039	3179	1516	430	228	931	89	263	258	516	135	123	60	31	44	16	14	17	13	12	8	44	11	21	3	17	8	2	9	4	10	11	0	1	3	1	3	0	0	2	0	0	0	0	2	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	49009	15024	10090	12775	5192	3454	2288	3870	1971	1015	802	1140	433	491	433	547	236	207	135	127	118	67	66	59	54	48	29	39	22	34	14	22	7	10	13	7	13	14	3	3	3	1	3	2	1	3	0	2	0	1	2	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	33415	4652	5108	10895	3235	1927	1060	3336	1490	443	231	939	82	298	267	453	142	122	56	41	51	12	8	23	10	13	6	29	11	23	5	17	5	2	11	6	11	13	0	1	3	1	3	0	0	2	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	49284	15066	9943	12867	5187	3385	2288	3795	1953	993	778	1151	425	484	404	557	224	216	146	133	112	69	57	64	49	45	29	44	30	30	15	22	14	8	19	7	11	15	3	3	3	1	0	0	2	3	0	1	0	2	0	1	0	3	7	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	33582	4647	5006	10938	3234	1893	1065	3255	1453	445	225	955	92	298	236	461	122	132	58	48	41	16	7	23	8	16	6	32	17	20	3	15	14	1	15	6	9	14	0	0	3	1	0	0	0	2	0	0	0	0	0	0	0	3	7	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	48878	15112	9862	12830	5104	3429	2285	3725	1990	963	746	1187	415	490	386	517	229	225	135	141	106	72	65	60	42	40	29	45	30	23	15	23	17	7	16	6	6	13	2	3	2	2	1	0	2	0	0	1	1	2	1	2	0	3	7	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	33251	4569	4973	10939	3161	1927	1061	3211	1522	438	216	987	102	315	238	426	127	137	58	55	39	16	10	21	8	14	7	35	15	16	3	14	17	1	13	6	6	12	0	0	2	1	0	0	0	0	0	0	1	0	1	1	0	3	7	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	49614	15070	9774	12462	5063	3455	2256	3789	1931	963	742	1234	447	493	397	563	239	235	149	128	100	84	61	52	39	37	31	45	34	23	14	19	23	7	19	7	7	16	2	3	0	1	2	1	2	2	0	3	2	1	2	2	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	33797	4480	5011	10594	3144	1939	1008	3255	1436	413	215	1033	104	329	253	487	123	154	63	44	39	19	16	21	9	11	8	37	18	14	4	13	22	2	14	5	6	14	1	1	0	0	1	1	0	1	0	1	2	0	1	1	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	50129	14967	9803	12366	5155	3434	2268	3612	1932	972	742	1243	460	489	398	513	245	243	153	122	92	84	72	49	48	39	39	40	27	19	14	18	21	7	14	4	11	12	8	4	2	1	6	1	1	2	1	2	12	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	34155	4456	5036	10547	3228	1929	987	3082	1434	400	208	1037	93	314	260	445	131	151	65	36	40	21	22	20	11	9	12	33	15	10	5	15	19	3	11	1	10	11	5	1	2	0	5	1	0	1	1	1	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	48622	14634	8641	5950	4883	2802	2731	1891	1363	928	1356	603	536	977	612	378	234	170	359	174	111	73	89	55	44	39	43	29	21	23	19	19	14	16	11	16	6	1	3	10	9	2	5	0	2	0	7	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0
0.03	south21_active	80	32660	3397	2240	2491	2675	623	1725	1005	676	251	1040	219	266	848	467	257	121	67	307	119	76	22	36	36	10	19	23	13	2	15	8	9	4	15	2	12	5	1	0	9	8	1	3	0	0	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
0.03	south22_all	80	48545	14578	8668	5922	4843	2809	2740	1914	1392	897	1364	591	521	1036	588	360	215	166	381	176	106	81	91	52	48	32	47	34	16	21	18	23	14	16	8	11	6	10	4	6	14	3	5	1	1	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0
0.03	south22_active	80	32549	3432	2274	2469	2662	604	1709	1014	692	244	1048	201	262	906	469	254	101	60	335	120	74	26	46	31	8	16	26	12	1	13	7	10	4	15	2	8	5	9	1	5	12	2	4	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
0.03	south23_all	80	48458	14707	8711	6036	4770	2799	2733	1897	1392	899	1357	599	510	928	560	342	210	167	360	182	93	78	87	50	47	39	48	23	22	21	28	18	15	10	8	6	12	10	5	8	13	2	1	7	1	2	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	32404	3490	2348	2504	2669	589	1682	980	707	228	1049	210	230	807	448	226	102	59	317	120	57	21	46	24	10	16	31	7	5	9	18	7	3	7	2	5	11	9	3	7	12	1	1	5	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	48520	14824	8681	5975	4736	2827	2697	1856	1362	903	1322	610	502	883	585	316	203	188	325	167	109	84	87	54	46	36	47	34	25	19	37	13	16	7	6	3	10	25	7	2	12	3	1	9	1	3	0	1	0	1	0	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0
0.03	south24_active	80	32581	3547	2333	2459	2670	599	1618	962	688	239	1011	215	239	759	474	201	99	63	292	111	59	25	43	25	9	15	32	9	4	9	24	5	3	3	3	2	10	24	4	2	11	1	1	5	1	3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	48446	14854	8590	6007	4630	2843	2719	1840	1365	925	1314	601	491	786	621	316	219	169	290	174	119	84	81	54	43	31	49	35	25	26	34	12	17	18	9	8	12	19	7	3	0	5	0	9	1	4	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south25_active	80	32524	3558	2271	2475	2600	629	1659	943	697	222	1000	208	237	663	477	198	111	59	263	116	62	22	38	23	10	10	34	17	6	16	26	5	2	14	7	7	12	18	4	3	0	2	0	5	1	3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	48058	14835	8556	5865	4703	2815	2772	1831	1338	940	1319	613	509	711	627	332	216	173	259	178	126	88	81	52	49	33	54	37	29	33	29	11	13	22	12	11	12	16	6	3	0	6	0	8	2	4	1	0	0	0	0	0	1	0	0	1	0	0	0	3	0	1	0	0	0	0	0
0.03	south26_active	80	32322	3592	2212	2377	2643	636	1724	972	683	215	1013	201	253	594	478	209	118	62	221	119	64	21	34	28	11	13	39	17	4	20	20	5	2	18	11	10	10	16	3	3	0	1	0	5	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0
0.03	south27_all	80	48223	14721	8523	5958	4686	2794	2726	1807	1357	962	1426	591	534	730	627	376	225	179	290	173	127	96	68	60	47	29	53	34	34	36	20	17	10	38	14	16	10	9	8	11	0	6	0	4	2	4	1	2	0	1	0	0	0	0	0	1	0	0	0	3	0	1	0	0	0	0	0
0.03	south27_active	80	32438	3538	2153	2425	2616	640	1728	975	663	228	1109	208	259	609	472	236	113	59	251	116	68	31	32	37	10	9	33	18	7	23	15	7	4	35	11	14	8	9	5	10	0	1	0	3	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
0.03	south28_all	80	46770	14788	8584	5950	4645	2785	2721	1832	1329	946	1386	604	527	755	586	389	211	180	305	152	119	97	61	52	50	35	49	22	32	36	11	13	10	33	11	16	28	19	8	28	0	3	1	3	1	4	0	2	0	1	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	1	0
0.03	south28_active	80	30674	3577	2114	2327	2547	628	1662	956	638	231	1067	210	240	630	435	245	106	62	262	100	60	32	26	33	14	13	30	10	8	20	6	5	4	31	7	13	23	18	5	26	0	0	0	3	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0
0.03	south29_all	80	45400	14954	8694	5852	4527	2763	2609	1797	1341	941	1285	583	514	699	523	399	236	174	271	155	99	86	59	54	46	33	41	21	24	32	11	19	10	23	9	16	23	19	7	27	3	1	2	2	1	3	2	3	0	1	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	1	0
0.03	south29_active	80	28630	3509	2015	2161	2397	631	1496	885	590	220	957	196	218	566	379	245	120	52	225	99	55	28	27	31	12	7	22	8	8	16	5	5	3	22	4	13	18	18	3	24	2	0	1	2	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0
0.03	south30_all	80	43715	15044	8729	5804	4364	2820	2529	1814	1374	939	1162	572	515	669	479	345	216	182	247	152	82	80	61	57	47	29	38	22	20	23	13	15	10	7	5	14	21	11	5	22	4	2	3	2	1	1	4	1	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south30_active	80	26280	3479	1869	2009	2206	639	1360	847	589	220	826	166	210	531	336	221	103	59	197	94	39	20	27	29	14	10	20	10	8	10	5	2	3	5	2	9	17	10	1	20	2	2	2	2	0	1	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south31_all	80	48656	14808	8473	6002	4679	2856	2700	1840	1424	1006	1299	580	551	864	553	368	222	161	367	185	110	60	80	66	57	40	31	24	21	25	22	18	14	23	8	27	16	7	2	7	1	4	1	2	2	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	32809	3576	2147	2401	2635	640	1642	1013	680	250	1019	200	232	744	434	251	113	71	322	112	65	16	39	41	15	17	25	6	6	14	11	3	5	21	4	26	15	5	1	7	1	3	0	1	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	48511	14823	8470	6047	4705	2816	2656	1833	1435	1051	1305	608	525	854	543	382	227	179	358	179	123	66	81	62	66	43	27	26	20	26	29	18	12	27	10	31	21	7	1	6	1	4	1	1	4	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	32599	3491	2196	2413	2613	664	1589	1014	710	254	1019	211	225	737	413	264	114	73	314	105	74	22	35	37	18	14	19	10	7	13	20	4	5	23	6	30	19	6	1	6	1	3	1	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	48496	14685	8478	6049	4762	2673	2587	1843	1430	1027	1368	644	514	861	600	396	238	180	331	191	145	74	79	60	58	39	30	21	26	27	21	14	9	34	13	22	20	6	2	6	5	4	6	0	4	0	0	1	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	32550	3483	2196	2422	2618	625	1551	983	717	251	1071	231	212	724	456	279	129	67	290	129	90	25	32	39	14	10	21	8	7	13	14	3	3	30	7	20	18	5	1	6	4	4	2	0	1	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	48356	14545	8489	6000	4844	2721	2644	1809	1384	1004	1335	654	522	864	544	413	241	198	322	169	136	76	76	64	59	36	33	22	24	25	24	15	9	33	13	18	13	4	2	9	5	4	7	0	5	0	1	1	0	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	32453	3437	2228	2420	2693	605	1600	953	693	246	1009	237	222	731	414	301	123	72	279	110	81	25	28	38	16	8	17	11	7	8	17	3	2	29	5	16	10	4	0	9	4	4	3	0	1	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	48464	14689	8640	5970	4803	2766	2681	1823	1389	990	1355	654	518	831	600	381	238	184	329	166	124	83	66	75	47	34	32	21	20	24	21	17	11	32	11	20	13	1	4	5	6	4	7	0	5	1	1	2	0	1	1	8	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	32653	3478	2227	2421	2657	622	1639	974	667	236	1035	233	234	702	485	269	122	57	283	116	76	23	22	50	14	8	15	11	5	10	14	5	3	29	2	19	12	1	1	4	5	4	2	0	0	0	1	0	0	0	0	8	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	48557	14832	8723	6033	4716	2801	2696	1775	1457	998	1453	626	530	878	541	392	229	186	375	155	122	81	64	76	45	32	44	21	15	22	19	17	16	16	8	29	8	2	5	7	3	2	4	1	4	3	2	1	0	1	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	32680	3551	2222	2465	2606	613	1695	940	708	234	1135	231	272	742	435	282	112	67	324	112	65	26	24	51	13	12	26	15	4	10	13	4	4	12	1	29	7	2	1	6	2	1	1	1	0	1	2	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	48767	15000	8590	5959	4708	2810	2715	1809	1430	970	1475	637	503	855	573	398	227	181	398	149	124	83	59	67	43	34	38	31	10	21	20	14	14	15	10	32	6	4	5	7	1	2	1	2	3	3	1	2	0	2	0	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south37_active	80	32732	3561	2207	2417	2584	628	1722	924	713	232	1156	219	257	719	469	284	112	66	346	108	71	22	24	40	11	12	26	17	3	11	13	5	3	10	6	32	6	3	1	5	1	1	0	2	0	1	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	47367	14927	8449	5865	4497	2805	2582	1755	1432	988	1400	632	515	830	545	402	230	175	349	144	123	85	64	68	42	39	49	42	9	13	19	14	15	20	8	18	3	5	3	17	3	3	0	13	3	4	1	1	0	2	2	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south38_active	80	30862	3492	2073	2220	2331	677	1573	878	683	239	1104	201	243	680	427	274	112	59	297	99	70	25	28	38	7	14	35	18	3	6	11	4	3	12	6	18	2	4	0	15	2	1	0	10	1	2	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	45212	14705	8538	5805	4422	2813	2531	1730	1373	973	1226	635	515	811	538	356	242	166	297	146	111	78	67	54	41	43	43	41	14	18	13	12	8	15	12	12	6	5	5	17	3	2	0	12	3	2	2	2	0	2	3	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0
0.03	south39_active	80	28363	3397	1997	2041	2228	704	1453	812	581	226	929	183	211	650	395	229	120	50	248	97	62	18	33	20	8	9	22	15	5	9	8	3	1	9	8	11	4	4	0	15	2	1	0	9	2	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	42977	14741	8605	5706	4292	2771	2483	1724	1350	980	1165	637	540	782	496	345	226	175	328	147	108	76	61	58	38	41	48	28	21	17	13	12	13	25	12	15	7	9	2	23	3	4	0	16	3	2	10	1	0	1	3	0	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0
0.03	south40_active	80	25582	3340	1895	1840	2002	703	1346	777	560	218	827	174	198	625	345	198	100	50	247	93	52	17	24	27	9	5	21	10	7	8	8	4	4	20	5	14	4	8	0	22	2	0	0	13	2	1	9	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
