label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168	Otu169	Otu170	Otu171	Otu172	Otu173	Otu174
0.03	north17_all	80	27471	15527	9454	10221	4220	3868	3462	2845	4106	1671	3196	1245	1880	971	1689	1592	687	1223	670	1177	571	462	447	443	493	275	619	256	204	381	187	338	195	167	166	162	118	96	92	96	93	124	81	78	87	60	46	72	42	121	80	60	40	74	35	27	33	32	34	42	27	16	22	17	15	37	15	16	7	7	15	13	10	14	16	15	11	4	9	6	8	6	10	4	5	2	1	4	7	5	1	3	3	3	0	7	31	1	1	1	2	5	1	2	2	0	3	0	2	3	1	2	1	0	2	3	3	0	2	0	0	0	1	0	1	0	0	0	0	0	2	1	2	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north17_active	80	12515	9499	5478	8256	1436	1985	2167	1723	3380	394	2750	292	1511	204	1449	1353	178	994	382	988	355	275	268	288	374	100	549	111	47	315	68	276	131	99	122	58	27	27	25	24	48	93	22	41	49	16	15	50	13	107	67	38	22	50	11	9	23	16	28	24	9	7	15	8	4	32	6	7	3	2	10	3	2	6	16	12	7	1	6	3	5	4	7	1	1	2	1	2	6	5	1	2	2	0	0	6	31	1	0	0	1	3	1	1	2	0	0	0	1	2	1	1	1	0	1	1	2	0	2	0	0	0	1	0	1	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north18_all	80	27392	15401	9641	10041	4218	3832	3502	2843	4151	1655	3112	1280	1757	974	1809	1582	681	1277	682	1268	562	491	449	490	519	277	633	255	200	428	191	345	212	151	174	133	112	95	104	92	94	131	72	67	86	59	53	63	44	141	90	59	36	67	35	32	42	29	27	36	28	14	15	12	16	14	15	18	17	8	13	16	8	11	10	12	12	6	8	6	9	5	7	8	7	4	2	0	0	5	0	3	7	2	1	3	13	2	1	1	1	5	1	2	2	0	3	0	2	2	1	2	1	0	1	16	3	0	2	0	1	0	2	0	1	1	0	0	0	0	2	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0
0.03	north18_active	80	12556	9464	5614	8144	1444	1959	2214	1731	3399	393	2656	294	1364	199	1550	1344	178	1039	382	1089	345	294	272	316	397	101	562	109	40	359	69	287	145	91	135	43	29	24	30	26	49	98	19	36	53	21	11	40	12	128	73	38	17	43	13	11	33	16	21	21	9	6	11	6	3	8	7	8	10	3	8	4	1	7	9	8	9	4	5	3	5	4	6	5	2	4	1	0	0	4	0	1	7	0	0	3	13	1	0	0	0	3	1	1	2	0	0	0	2	2	1	1	1	0	1	15	2	0	2	0	0	0	2	0	1	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0
0.03	north19_all	80	27657	15280	9644	10199	4325	3778	3573	2886	4089	1648	3107	1210	1747	952	1755	1591	698	1251	693	1264	553	513	419	497	532	280	673	262	204	387	205	387	223	145	193	126	116	100	104	102	104	128	73	61	81	64	46	68	44	137	115	53	35	58	33	33	40	23	21	38	24	16	15	17	18	15	14	28	18	7	15	20	7	14	11	15	9	4	7	7	4	5	11	10	7	2	3	1	0	4	5	2	8	2	3	3	7	2	2	1	2	2	1	1	0	0	1	0	2	1	1	2	1	0	1	15	1	0	0	0	1	0	2	0	0	1	0	0	2	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0
0.03	north19_active	80	12705	9304	5623	8336	1488	1974	2240	1760	3358	384	2641	278	1354	202	1483	1342	193	1018	390	1099	342	311	233	333	407	106	582	115	43	331	76	326	150	87	153	49	39	25	29	23	51	96	19	31	49	26	13	47	14	125	92	30	13	45	14	9	31	12	14	25	8	6	11	8	6	12	5	14	11	3	12	5	2	8	10	8	8	4	6	2	2	5	7	6	1	2	1	0	0	3	4	0	7	0	1	3	7	1	0	0	1	1	1	1	0	0	0	0	2	1	1	1	0	0	1	15	1	0	0	0	0	0	2	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0
0.03	north20_all	80	27601	15354	9541	10056	4328	3804	3544	2908	4012	1669	3284	1216	1819	950	1792	1565	704	1431	663	1178	568	502	451	475	565	287	677	264	221	393	179	343	223	160	200	126	130	117	102	102	93	145	66	67	82	64	59	64	44	139	112	65	37	57	34	39	35	23	20	58	18	13	17	23	16	18	15	27	25	7	15	19	5	15	9	13	6	7	10	5	4	2	13	11	4	7	3	4	2	5	7	2	6	3	3	2	2	2	3	0	1	1	0	1	2	0	2	0	1	1	2	3	1	1	0	15	1	0	0	0	1	0	2	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0
0.03	north20_active	80	12716	9307	5537	8218	1481	1995	2200	1788	3340	373	2789	271	1439	209	1515	1315	196	1185	378	1015	354	286	265	299	442	106	577	120	57	335	73	288	151	84	152	46	41	31	28	23	38	117	18	35	50	25	18	44	17	125	88	41	19	48	15	9	25	8	10	48	4	6	12	9	7	13	5	16	16	4	11	4	1	10	7	8	4	5	9	2	1	2	9	8	1	5	1	3	0	4	6	0	5	1	1	2	2	1	0	0	1	1	0	1	2	0	0	0	1	1	1	3	0	1	0	15	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0
0.03	south21_all	80	24977	25258	8667	5399	4161	8074	2684	3528	1818	3140	1685	2354	1916	992	833	1006	1106	608	562	1166	577	430	744	889	347	290	303	260	288	410	328	403	150	158	197	128	221	128	159	133	87	149	159	86	124	166	53	77	72	44	53	55	65	37	40	39	37	38	11	35	18	16	22	14	19	52	15	14	8	21	10	12	23	18	17	8	7	5	5	6	6	6	13	5	6	7	5	3	1	2	4	2	2	2	3	2	3	6	0	2	5	0	2	1	4	2	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	2	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	5284	21121	4094	1243	1204	7072	770	2566	579	2624	914	1958	1498	482	246	629	858	242	220	998	335	136	613	799	132	86	164	88	167	319	278	363	46	88	149	47	171	66	103	95	33	126	126	31	90	145	21	22	54	26	40	38	55	25	25	19	28	26	6	29	8	5	10	7	10	47	6	1	5	17	6	4	21	15	16	4	4	1	2	5	3	0	4	3	3	6	1	1	0	0	1	1	1	0	3	2	2	3	0	1	4	0	2	0	3	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	25117	25204	8617	5324	4183	8253	2707	3580	1836	3189	1631	2367	1874	1018	832	1021	1067	611	582	1112	587	433	840	783	349	260	319	255	285	352	363	393	152	163	201	131	213	116	144	136	95	136	195	90	84	198	56	78	59	42	59	56	77	45	44	31	43	35	13	31	21	14	21	16	17	47	23	13	9	17	8	12	36	20	6	12	8	7	3	5	4	9	14	6	6	19	4	5	2	1	5	2	1	2	1	7	2	7	0	1	3	0	2	3	0	3	2	0	1	2	0	2	0	0	1	0	0	1	0	0	0	1	0	1	0	1	1	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	5364	21151	4028	1213	1200	7260	740	2591	607	2676	882	1962	1445	518	239	645	819	239	237	929	347	133	701	691	134	83	183	86	167	262	314	352	62	88	148	53	172	59	98	96	35	108	166	34	53	179	22	23	45	19	43	38	65	31	29	14	35	24	7	26	5	5	9	6	10	43	10	1	6	15	4	3	32	18	4	10	6	2	1	4	2	1	4	5	1	18	1	2	1	0	1	0	1	1	1	7	1	4	0	0	2	0	2	1	0	2	2	0	1	1	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	25271	24950	8547	5374	4184	8226	2685	3551	1841	3291	1664	2469	1891	1033	808	999	1077	602	613	1039	563	428	820	693	348	256	298	253	282	332	334	342	165	152	182	131	200	135	146	148	92	148	210	86	75	206	54	67	66	58	60	63	68	44	50	32	58	36	16	28	23	17	17	16	16	28	20	10	10	14	6	12	31	13	6	12	11	6	5	4	12	7	14	5	3	21	5	9	5	1	4	3	1	2	12	9	1	3	0	1	2	1	1	2	0	5	2	3	1	3	1	2	1	1	1	0	1	1	1	0	0	2	0	1	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	5432	20883	4027	1226	1196	7181	746	2552	617	2777	882	2038	1485	527	236	647	821	253	256	868	310	135	678	600	146	84	170	93	174	236	279	293	72	78	124	48	162	78	98	108	37	111	184	29	42	184	19	26	46	36	42	42	56	26	36	17	48	24	9	24	5	4	10	6	9	23	8	2	8	11	4	2	27	12	4	9	8	2	1	3	4	1	3	4	0	20	1	4	3	0	0	0	1	1	12	9	0	1	0	0	1	0	1	1	0	3	2	3	1	2	1	2	0	1	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	25216	25162	8468	5299	4144	8449	2749	3479	1882	3354	1668	2361	1907	1044	821	987	1102	601	606	983	581	430	797	742	335	274	317	253	283	336	357	323	168	176	165	139	191	152	140	167	84	144	212	82	89	179	64	53	83	58	71	53	60	46	40	26	56	33	18	39	22	16	22	14	20	21	20	9	11	11	10	11	18	17	9	9	11	6	4	3	11	4	8	7	5	22	6	9	5	2	3	5	3	3	12	9	1	2	0	0	2	2	0	2	5	4	7	3	0	3	3	2	1	1	2	0	1	2	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	5501	21004	3969	1215	1183	7380	741	2526	614	2818	897	1935	1485	525	243	651	845	246	255	816	327	144	659	644	141	90	176	89	165	257	290	263	72	96	104	55	155	90	96	115	34	110	170	30	54	162	24	18	60	35	50	36	45	28	27	12	46	26	10	32	3	4	15	5	13	16	8	2	8	9	7	3	14	17	8	7	10	2	1	2	3	1	4	6	1	20	2	4	3	0	0	1	3	2	12	9	0	1	0	0	1	0	0	1	5	3	6	3	0	2	3	2	0	1	1	0	1	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	25147	25315	8504	5333	4079	8351	2677	3447	1903	3411	1716	2387	1909	996	819	971	1077	624	577	963	601	417	749	780	333	304	307	238	294	359	344	326	165	182	169	120	175	140	144	169	78	139	215	84	91	143	57	51	101	63	77	50	63	50	34	25	48	38	27	41	27	18	25	13	18	21	18	9	12	10	13	9	7	10	12	11	13	7	3	4	10	1	4	9	4	8	6	9	6	4	2	5	5	3	11	4	1	2	0	0	1	2	0	1	5	3	5	3	1	2	3	0	1	1	1	0	1	2	2	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south25_active	80	5458	21128	4023	1243	1187	7310	707	2530	596	2850	941	1960	1502	483	265	621	804	248	245	796	341	142	585	685	133	100	183	85	172	288	274	262	65	93	111	49	139	88	97	116	30	103	180	27	58	132	26	20	75	41	60	28	51	31	24	13	36	28	17	36	5	5	15	5	10	15	5	1	8	6	7	2	6	10	9	8	12	3	0	3	3	0	3	6	1	5	2	5	4	0	0	1	4	3	11	4	0	1	0	0	1	0	0	1	5	2	4	3	0	1	3	0	0	1	1	0	1	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south26_all	80	25160	25414	8552	5305	4125	8116	2599	3436	1916	3261	1707	2364	1835	999	812	1005	1109	618	585	972	621	397	738	830	301	312	271	203	285	412	332	322	154	218	183	121	163	141	140	156	79	149	171	74	91	105	55	47	106	56	68	46	74	45	29	26	40	40	28	45	23	18	24	14	21	18	15	14	19	11	15	11	12	10	18	8	12	7	5	4	8	4	3	8	4	7	3	6	8	6	1	2	6	2	4	2	0	4	1	0	0	4	1	0	7	1	5	1	2	0	2	0	2	0	2	0	0	1	1	0	1	1	3	0	1	0	1	1	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south26_active	80	5441	21280	4063	1234	1228	7116	690	2570	616	2697	925	1939	1457	474	239	644	793	250	237	806	369	134	591	735	114	108	139	65	171	341	256	260	57	119	116	54	127	86	90	115	29	118	144	21	56	95	28	19	81	33	53	27	59	32	22	10	31	28	17	40	5	4	13	7	11	12	7	2	14	7	5	5	10	10	15	5	11	2	2	4	3	1	2	4	1	3	1	3	7	0	0	1	3	2	4	2	0	4	0	0	0	1	0	0	7	1	4	0	1	0	2	0	1	0	1	0	0	1	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south27_all	80	25317	24813	8641	5348	4109	8000	2625	3415	1960	3294	1689	2450	1777	975	817	980	1119	645	579	991	622	414	767	783	302	309	269	232	278	379	342	348	163	221	188	110	166	136	113	148	91	156	154	68	89	141	47	46	93	62	64	48	89	57	40	30	34	37	28	61	24	20	26	19	17	14	13	12	28	9	11	11	15	12	16	12	7	12	6	4	3	5	4	9	4	2	3	4	6	5	2	1	7	2	5	5	0	4	1	0	0	2	2	0	2	0	0	1	2	0	0	0	1	0	2	0	0	0	0	0	1	2	3	0	1	0	1	1	0	0	0	1	1	2	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south27_active	80	5456	20683	4103	1235	1227	7018	727	2548	619	2717	932	2011	1387	441	235	604	794	257	227	838	371	126	624	689	110	111	142	86	177	313	277	296	61	120	122	50	129	85	68	113	35	122	131	24	57	127	30	24	75	38	51	24	74	46	29	12	27	23	13	57	6	5	13	9	11	6	7	1	23	6	2	4	9	12	13	6	7	2	4	3	1	1	2	5	1	0	0	1	6	0	0	0	2	2	4	4	0	4	0	0	0	1	0	0	2	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south28_all	80	25358	24849	8509	5373	4086	8157	2634	3392	1967	3222	1666	2574	1772	1024	832	983	1142	655	567	1009	585	392	771	841	315	301	265	231	259	342	329	344	155	237	190	136	215	135	137	136	93	153	173	68	92	151	40	56	96	65	64	51	88	60	34	40	42	38	30	56	24	24	22	23	10	13	18	13	33	14	12	12	27	27	13	12	5	10	6	4	2	5	4	11	4	3	3	3	5	3	3	1	6	1	5	5	0	4	2	0	0	3	2	2	2	0	0	1	1	1	0	0	2	1	1	0	0	0	0	0	0	1	3	0	1	0	1	1	0	0	0	1	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0
0.03	south28_active	80	5499	20639	4083	1207	1231	7194	755	2505	623	2650	926	2119	1381	465	248	597	845	281	236	868	347	120	647	738	128	108	130	87	166	283	261	299	63	137	127	65	179	81	83	91	36	128	151	27	57	138	26	31	80	40	52	27	73	48	24	25	36	25	12	54	6	5	11	11	5	5	12	1	28	8	3	6	19	26	13	6	3	0	4	3	0	1	2	9	1	1	0	0	4	0	0	0	2	0	4	4	0	4	1	0	0	1	0	0	2	0	0	0	1	1	0	0	2	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0
0.03	south29_all	80	25409	24638	8416	5355	4128	8119	2712	3373	1934	3186	1624	2544	1899	1091	842	965	1146	670	584	975	542	383	796	813	335	298	287	240	246	324	375	353	162	200	192	143	236	119	133	139	86	154	166	64	80	150	40	53	108	62	69	59	91	57	42	39	42	35	25	54	18	18	19	23	11	29	18	7	33	14	11	10	39	28	14	7	9	9	6	3	2	3	4	10	7	3	3	4	1	0	4	2	5	1	6	5	1	5	2	0	1	1	1	2	2	0	0	1	0	1	0	1	4	1	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	1
0.03	south29_active	80	5535	20382	4062	1257	1222	7130	778	2525	640	2591	928	2076	1478	472	243	572	865	289	244	831	313	117	670	696	139	101	139	99	162	265	310	305	60	111	124	73	197	70	88	86	29	126	138	27	55	134	24	27	95	38	57	26	78	46	30	25	33	26	7	47	4	2	9	11	5	21	10	2	27	7	8	3	31	27	13	3	6	1	3	2	0	0	1	9	4	2	0	1	0	0	1	0	2	0	5	4	0	5	2	0	1	0	0	0	2	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	1
0.03	south30_all	80	25393	24607	8305	5347	4127	8529	2717	3379	1913	3213	1647	2366	1899	1098	825	965	1130	672	577	1000	523	405	773	929	337	294	266	234	268	392	403	356	151	180	207	135	255	117	125	142	79	121	166	64	79	134	48	62	92	73	83	56	70	73	34	36	51	23	24	31	17	13	19	22	9	42	24	9	21	24	12	8	46	24	12	7	10	3	6	5	2	3	4	11	6	7	3	3	6	1	4	3	3	2	3	4	1	4	4	0	2	1	1	5	0	0	0	1	0	1	0	1	3	2	1	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	2	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	18	1
0.03	south30_active	80	5581	20429	4045	1260	1230	7460	787	2479	645	2619	957	1917	1478	504	249	573	892	287	245	862	318	136	651	815	150	108	138	97	173	306	332	301	52	105	147	65	218	63	80	92	23	98	135	24	49	116	28	28	81	49	66	26	58	56	23	25	39	16	11	25	4	1	7	12	6	35	14	2	16	17	7	3	29	22	11	3	6	1	4	3	0	0	1	11	4	4	0	2	4	1	2	0	1	0	1	4	0	3	3	0	1	0	0	3	0	0	0	0	0	1	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	1
0.03	south31_all	80	25244	24331	8461	5323	4160	8565	2668	3443	1954	3133	1681	2301	1790	1062	820	886	1150	603	589	978	558	393	783	855	349	299	270	223	278	345	369	321	158	186	223	125	169	159	158	160	78	112	143	56	83	126	62	60	106	55	60	42	59	37	51	33	44	23	18	39	23	13	18	13	33	30	19	11	27	20	10	6	13	29	13	12	8	5	9	3	9	7	8	12	6	4	2	2	2	2	5	4	2	3	2	1	3	1	3	1	5	2	2	0	3	1	3	1	0	0	0	2	1	1	0	0	1	10	0	2	1	2	0	0	0	0	1	3	7	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
0.03	south31_active	80	5462	20181	4046	1248	1194	7525	752	2479	627	2542	918	1854	1407	486	230	534	878	235	252	813	304	128	647	747	140	112	145	88	172	272	309	273	63	107	154	56	123	70	114	118	24	92	113	26	64	114	28	26	86	36	49	24	48	21	36	13	37	15	4	32	9	2	12	4	24	20	9	2	23	14	4	1	5	26	8	10	4	3	5	2	1	2	6	10	4	3	0	0	1	1	2	2	1	1	1	0	0	0	1	1	3	0	1	0	3	1	3	1	0	0	0	2	0	0	0	0	1	10	0	2	0	0	0	0	0	0	0	3	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
0.03	south32_all	80	25148	23224	8338	5371	4219	7897	2700	3303	1939	2879	1673	2189	1734	1076	760	918	1193	568	608	1000	533	415	721	846	323	278	263	234	263	321	383	315	135	169	231	116	186	144	166	149	89	109	158	61	81	123	59	61	105	50	55	42	76	37	56	33	45	21	22	31	19	18	23	17	33	26	19	8	20	15	11	6	25	30	12	13	10	4	8	2	5	7	7	14	7	2	1	3	2	3	6	3	2	2	5	2	2	1	1	0	5	1	3	0	4	0	6	0	0	2	1	2	1	1	0	0	6	10	0	2	0	2	0	0	0	0	0	3	7	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
0.03	south32_active	80	5651	18978	3817	1234	1158	6848	705	2317	577	2277	889	1716	1301	476	186	537	881	198	242	827	294	144	580	729	123	80	130	80	160	243	320	263	56	87	168	46	134	61	121	108	28	88	129	26	61	111	26	23	84	32	43	21	63	18	40	11	34	9	5	26	8	3	14	5	25	19	8	3	16	10	3	1	17	25	7	10	6	3	2	2	1	2	3	12	5	1	0	1	1	2	2	0	1	1	5	0	0	0	0	0	3	0	1	0	3	0	6	0	0	2	0	2	0	0	0	0	6	10	0	2	0	0	0	0	0	0	0	3	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
0.03	south33_all	80	25198	22236	8244	5337	4155	7363	2651	3146	1915	2747	1555	2149	1680	1055	786	924	1079	618	579	949	540	403	684	745	291	287	269	237	281	314	315	306	130	170	218	128	175	120	140	116	93	112	150	68	78	130	68	57	118	43	44	43	72	27	61	29	46	28	20	31	16	17	21	20	35	27	13	9	13	16	11	9	30	13	9	14	12	6	9	4	4	10	9	13	6	4	5	3	0	3	2	4	3	2	6	2	1	0	0	6	2	2	4	1	4	1	6	0	0	3	1	2	1	1	0	0	7	9	0	2	0	1	0	0	0	3	1	3	8	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	1	0	0	0	0	0
0.03	south33_active	80	5911	17798	3592	1199	1067	6309	631	2122	526	2134	806	1651	1221	439	183	528	747	215	216	791	291	125	542	617	95	86	128	78	165	227	258	258	52	85	156	54	111	53	93	80	29	88	123	26	58	113	34	20	97	27	30	21	60	14	39	11	35	14	5	26	6	4	12	7	30	21	6	4	10	12	3	1	23	10	4	10	10	3	2	2	0	3	4	13	4	4	1	2	0	2	0	0	2	0	5	0	0	0	0	6	1	0	0	0	3	1	6	0	0	3	0	2	0	0	0	0	7	9	0	2	0	0	0	0	0	0	1	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0
0.03	south34_all	80	25352	21852	8194	5282	4196	7159	2612	3098	1903	2649	1492	2167	1662	1037	811	917	1010	588	566	869	494	381	586	709	270	268	268	235	267	301	311	317	130	192	176	129	190	101	139	107	86	106	131	60	87	151	60	49	114	50	52	47	81	31	47	34	56	28	22	30	16	17	21	23	21	30	17	10	12	11	10	12	27	11	6	13	10	4	11	3	4	5	6	7	4	3	7	3	1	1	3	5	1	3	11	3	1	2	1	6	2	3	3	1	2	1	3	0	0	3	2	0	0	1	0	0	6	2	0	0	0	0	0	0	1	3	1	0	1	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0
