label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45
0.03	north7_all	80	8949	3980	2265	1073	1015	510	498	214	405	120	116	115	39	41	67	34	35	33	24	14	9	13	6	4	7	3	2	0	3	0	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0
0.03	north7_active	80	5129	2376	1292	584	621	281	294	93	261	66	79	59	15	22	44	14	23	21	16	9	6	9	1	0	4	1	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	8914	3959	2231	1090	998	525	490	211	389	124	98	114	43	40	78	26	29	24	21	18	7	8	3	3	7	3	2	1	2	1	1	3	1	1	1	0	0	0	0	1	0	0	0	0	0	0
0.03	north8_active	80	5151	2334	1291	599	589	285	293	92	230	67	61	65	18	18	53	11	20	19	13	10	4	7	0	0	5	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	8951	3968	2241	1101	957	521	472	207	375	116	94	105	48	40	83	33	32	25	17	17	7	9	1	4	4	5	1	3	2	2	3	3	1	0	1	0	0	0	0	1	0	0	0	0	0	0
0.03	north9_active	80	5177	2339	1306	596	579	278	278	100	210	66	54	66	23	17	57	16	24	20	8	10	3	8	0	0	3	3	1	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	8888	3970	2288	1093	1010	517	446	196	359	93	103	101	47	43	98	25	21	17	15	18	5	6	3	4	4	4	2	3	3	2	3	2	0	1	1	0	0	0	0	1	0	0	0	0	1	0
0.03	north10_active	80	5161	2360	1353	592	617	273	275	103	216	49	54	60	19	18	70	10	14	11	5	10	2	4	3	1	4	3	1	1	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	8971	4095	2196	1121	1066	519	438	209	352	117	104	104	62	55	62	34	21	17	19	8	11	13	7	4	2	3	1	5	2	0	4	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1
0.03	north11_active	80	5327	2389	1297	624	659	276	259	90	221	44	62	61	23	29	32	15	13	9	12	5	5	9	3	2	1	3	1	4	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1
0.03	north12_all	80	8746	4018	2214	1148	1098	538	460	230	307	116	100	113	65	43	67	30	27	19	20	6	10	13	7	3	2	3	1	5	2	1	4	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
0.03	north12_active	80	5189	2340	1282	628	690	276	270	105	192	49	59	66	21	20	34	12	15	7	14	3	4	9	3	1	1	3	1	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
0.03	north13_all	80	8862	4025	2304	1138	1135	578	452	225	306	115	96	116	69	47	84	28	22	21	17	9	10	17	7	2	3	4	1	6	1	1	2	1	0	2	1	0	0	0	0	0	0	0	0	0	1	1
0.03	north13_active	80	5210	2344	1355	621	707	305	269	106	198	45	56	63	27	24	49	12	13	7	12	4	4	12	4	0	2	4	0	4	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	1	1
0.03	north14_all	80	8759	4066	2326	1120	1119	547	452	218	311	127	99	116	64	34	92	25	32	22	18	10	9	18	10	2	4	5	2	3	2	1	2	1	0	2	1	0	0	0	1	0	0	0	0	1	1	0
0.03	north14_active	80	5074	2366	1358	619	698	272	278	110	196	53	58	64	25	19	65	12	18	8	14	4	5	15	7	1	2	4	0	1	1	0	0	1	0	2	1	0	0	0	1	0	0	0	0	1	1	0
0.03	north15_all	80	8612	3941	2246	1105	1093	528	433	213	335	126	99	116	60	35	95	21	26	24	15	14	10	15	11	1	4	2	3	5	2	1	0	2	1	1	1	0	0	0	1	0	0	0	0	1	1	0
0.03	north15_active	80	4920	2287	1322	595	662	286	259	104	210	59	57	64	26	19	61	11	17	9	8	6	6	12	8	1	2	1	0	2	1	0	0	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0
0.03	north16_all	80	8610	3994	2280	1080	1025	528	446	224	355	109	104	108	52	27	78	26	37	23	21	14	12	12	10	2	3	4	2	5	3	0	0	2	2	0	0	0	0	0	1	0	0	0	0	1	0	1
0.03	north16_active	80	4867	2318	1314	610	619	265	261	118	224	45	60	56	21	14	40	16	22	10	13	9	7	9	7	1	2	2	0	3	1	0	0	1	2	0	0	0	0	0	1	0	0	0	0	1	0	0
0.03	north17_all	80	8652	4029	2160	1009	1064	491	410	226	371	104	93	105	50	41	73	27	33	30	24	17	8	9	7	2	4	7	1	3	3	1	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	1
0.03	north17_active	80	4962	2340	1240	536	647	262	226	113	234	45	47	55	22	23	39	17	18	11	15	9	4	4	6	1	2	3	0	2	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north18_all	80	8931	4145	2232	1023	1074	479	447	207	382	102	88	101	52	39	68	26	39	26	24	15	6	12	8	2	4	7	1	2	2	2	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
0.03	north18_active	80	5138	2424	1291	542	644	258	237	104	236	44	45	56	26	18	25	14	21	10	16	6	2	9	6	1	2	3	1	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north19_all	80	8922	4239	2258	1035	1037	465	398	203	366	97	94	102	54	35	65	32	34	25	19	15	4	11	10	3	5	6	3	1	1	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north19_active	80	5140	2544	1356	557	643	253	216	85	229	46	48	59	29	18	35	12	18	9	9	5	1	7	8	2	2	2	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north20_all	80	8963	4198	2250	1049	1067	473	409	189	376	106	94	96	52	36	70	31	30	16	25	13	2	14	11	5	2	2	6	1	1	1	1	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0
0.03	north20_active	80	5159	2509	1357	547	651	265	234	75	230	51	49	59	26	14	32	9	20	7	14	4	1	9	8	3	0	2	4	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0
0.03	south21_all	80	8213	3774	2243	1016	954	497	409	215	318	97	88	106	47	57	72	22	37	10	22	8	12	12	6	4	3	4	4	1	1	2	3	1	0	0	1	2	0	1	0	0	0	0	0	0	0	0
0.03	south21_active	80	4582	2182	1332	564	569	280	241	90	213	41	45	64	21	21	47	8	15	3	13	3	6	9	3	2	2	2	1	0	0	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south22_all	80	8349	3735	2196	997	990	498	421	204	323	97	89	108	51	58	69	16	24	6	11	10	12	11	6	5	2	5	3	1	3	0	2	1	0	0	1	2	0	1	0	0	0	0	1	0	0	0
0.03	south22_active	80	4638	2208	1276	547	600	280	248	83	211	43	44	65	25	22	42	8	11	1	8	3	6	7	3	2	2	3	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0
0.03	south23_all	80	8455	3845	2188	973	1035	513	434	184	368	113	98	120	50	57	68	18	19	8	15	7	10	9	9	4	4	4	1	5	3	2	0	1	0	0	0	1	0	1	0	0	0	1	1	0	0	0
0.03	south23_active	80	4741	2266	1241	533	654	282	250	78	247	47	52	79	24	27	43	11	8	1	10	3	4	5	5	2	2	1	0	5	1	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0
0.03	south24_all	80	8717	4014	2240	1033	1053	513	448	188	382	109	96	121	47	54	65	28	21	10	22	7	5	8	10	2	6	4	1	8	2	3	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0
0.03	south24_active	80	4935	2380	1293	553	698	284	260	75	262	49	55	81	26	25	43	12	13	4	14	3	2	3	5	1	3	1	0	8	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south25_all	80	8784	4036	2294	1083	1079	535	437	209	364	110	104	119	56	50	75	25	26	12	28	9	9	11	10	2	6	2	0	10	3	3	1	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0
0.03	south25_active	80	5067	2376	1326	577	706	305	243	96	250	54	60	81	32	27	53	12	14	7	17	5	3	5	4	1	2	0	0	9	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	8855	4030	2358	1109	1059	577	442	210	343	104	98	112	45	54	67	29	28	21	23	12	9	14	13	2	5	1	3	5	2	1	3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south26_active	80	5084	2429	1400	605	661	336	239	92	230	50	57	67	24	26	42	12	13	12	14	5	4	9	5	1	2	0	1	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	8903	3935	2316	1133	1093	572	433	222	327	106	100	98	41	49	70	26	29	25	26	16	9	14	12	2	5	3	4	3	4	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	5114	2317	1367	626	659	327	228	91	208	46	53	52	21	22	48	11	14	14	10	5	3	9	6	0	2	3	1	2	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	8892	3998	2371	1095	1084	579	454	202	342	113	101	93	36	51	69	35	31	23	22	13	8	9	13	3	3	3	5	4	4	3	3	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	5155	2361	1413	605	640	317	252	78	213	46	52	50	23	20	44	16	13	11	9	4	3	7	9	0	1	3	1	2	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	9030	4082	2330	1082	1079	536	448	199	352	112	107	110	55	41	74	41	28	15	22	11	8	5	14	3	3	3	3	3	3	3	0	2	1	0	0	0	1	0	0	0	0	0	0	0	1	0
0.03	south29_active	80	5252	2423	1407	609	664	292	246	83	212	52	49	58	29	14	48	19	12	8	6	5	3	3	12	0	2	3	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	8898	4113	2272	1050	1031	540	422	210	360	105	105	114	65	43	81	39	22	15	15	14	12	14	12	2	8	5	3	7	3	3	0	2	0	0	0	0	1	1	0	0	0	0	0	0	1	0
0.03	south30_active	80	5178	2436	1349	578	640	299	233	94	225	52	41	55	33	22	55	18	9	8	5	7	6	10	9	1	4	4	2	4	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south31_all	80	7995	3709	2059	1087	943	472	371	204	339	113	94	94	50	45	66	28	22	10	14	13	10	23	7	3	5	4	1	1	2	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	4423	2214	1147	570	554	233	217	93	219	49	47	44	25	22	47	13	11	1	7	8	6	15	5	2	2	2	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	8021	3727	2072	1094	977	503	407	187	318	120	95	87	44	49	75	29	25	16	13	11	9	20	10	4	5	2	2	1	0	0	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	4477	2202	1205	558	594	264	236	85	199	47	48	40	23	20	50	15	12	5	6	6	7	10	7	2	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	8218	3805	2101	1085	1026	528	416	178	335	111	104	83	42	42	78	26	27	20	10	14	5	16	8	3	3	1	2	1	0	0	3	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1
0.03	south33_active	80	4641	2249	1207	575	612	284	233	83	225	42	53	43	26	21	50	12	13	7	6	6	4	9	5	1	2	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south34_all	80	8636	3853	2163	1093	1040	582	428	167	323	114	102	81	58	49	76	26	29	25	17	12	8	18	14	6	2	1	2	1	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
0.03	south34_active	80	4979	2286	1283	596	629	318	236	89	224	42	50	43	34	27	53	11	16	12	11	5	4	9	9	2	1	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south35_all	80	8958	3997	2252	1084	1091	541	421	186	334	107	103	85	55	48	73	18	31	21	24	12	11	28	10	6	3	1	3	3	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south35_active	80	5222	2351	1353	612	644	296	227	95	219	48	51	45	30	28	53	6	18	11	12	6	5	18	6	2	1	0	0	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south36_all	80	9023	4110	2238	1108	1057	555	438	197	367	105	108	76	50	44	71	19	34	20	21	9	13	23	14	8	3	1	2	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
0.03	south36_active	80	5354	2463	1352	609	599	306	233	99	249	49	58	44	29	27	56	7	21	10	10	5	7	12	8	3	0	0	0	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south37_all	80	8903	4110	2322	1111	1087	532	456	213	372	115	94	78	46	46	74	19	30	21	22	13	11	22	12	5	4	1	2	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south37_active	80	5256	2472	1426	586	639	300	257	110	255	52	52	50	26	25	50	8	13	13	11	9	6	12	7	3	1	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	8837	4157	2331	1119	1143	509	437	197	414	115	105	82	47	43	75	22	31	15	11	12	8	10	9	6	3	1	3	5	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0
0.03	south38_active	80	5179	2508	1418	599	708	296	255	100	300	50	68	54	25	18	49	10	14	8	5	8	6	4	5	4	1	0	1	3	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	8983	4070	2311	1109	1103	512	443	215	449	118	118	100	52	41	77	22	31	19	17	12	7	10	8	2	4	2	2	3	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south39_active	80	5266	2436	1386	611	679	302	271	110	321	50	73	61	29	17	45	11	14	7	8	9	2	4	5	2	2	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	8751	4004	2256	1067	1045	483	404	202	421	112	102	106	46	53	78	26	26	12	18	10	9	10	11	2	10	2	2	4	1	1	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0
0.03	south40_active	80	5001	2323	1361	591	645	271	244	98	298	49	62	68	25	22	47	12	12	3	8	8	3	3	3	1	8	1	1	3	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0
