label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46
0.03	north6_all	80	31329	14567	6969	2587	1704	1839	1695	772	501	279	259	171	193	176	71	97	48	42	38	45	25	12	25	10	8	10	10	9	9	0	2	2	3	1	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	26162	12409	5753	1507	1015	1430	1442	528	324	67	125	75	124	132	19	81	22	10	23	30	18	4	14	4	3	9	2	7	6	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	31089	14525	6945	2590	1662	1918	1666	801	516	267	270	167	204	189	80	97	50	47	42	59	22	12	28	10	8	9	9	12	7	0	1	1	2	1	1	1	1	0	0	0	0	0	1	0	0	0	0
0.03	north7_active	80	25895	12292	5752	1519	1005	1502	1417	554	320	62	136	84	148	146	24	85	19	12	24	45	17	4	15	4	2	9	1	10	6	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	31478	14596	7012	2539	1626	1809	1635	838	493	277	244	169	212	170	76	133	59	48	51	49	22	13	25	13	11	15	8	12	6	1	4	4	3	1	1	1	0	0	0	0	0	0	1	0	0	0	0
0.03	north8_active	80	26330	12370	5779	1451	982	1428	1407	587	295	68	133	86	145	126	23	119	20	15	31	38	17	6	12	4	5	14	2	11	5	0	2	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	31751	14175	7006	2535	1647	1842	1596	792	500	283	231	180	196	165	73	149	65	47	44	66	21	13	12	9	10	14	4	10	3	5	4	3	3	0	1	2	0	0	0	0	0	0	1	0	0	0	0
0.03	north9_active	80	26631	11968	5778	1440	972	1466	1361	535	309	69	123	85	131	121	20	128	18	18	32	57	15	4	4	3	4	12	1	10	2	2	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	31846	14220	7090	2534	1669	1812	1560	765	510	286	232	211	157	155	71	172	66	45	35	53	24	9	16	8	10	14	3	10	3	6	3	4	1	0	1	2	0	1	0	0	0	0	1	0	2	0	0
0.03	north10_active	80	26801	12088	5872	1435	1003	1473	1335	510	324	67	125	93	97	111	17	154	21	16	23	42	18	4	5	4	3	11	1	10	2	2	1	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	32061	14016	7180	2549	1793	1830	1525	712	465	296	262	182	198	153	67	166	58	40	40	49	30	12	9	18	7	15	4	6	6	4	3	0	1	1	7	1	1	0	0	1	0	0	1	0	0	0	0
0.03	north11_active	80	26859	11942	5990	1436	1029	1474	1243	483	313	65	126	98	137	109	16	153	18	19	24	39	19	2	6	8	3	14	2	5	2	3	1	0	1	0	6	1	1	0	0	1	0	0	0	0	0	0	0
0.03	north12_all	80	32223	14072	7254	2536	1732	1885	1588	747	452	249	258	196	190	179	59	141	62	31	43	40	28	12	8	16	8	10	7	7	8	2	4	4	1	2	5	1	1	0	0	1	0	3	1	0	0	0	0
0.03	north12_active	80	27017	11970	6041	1430	1035	1519	1314	498	305	53	123	100	126	135	18	129	21	12	25	33	20	3	6	6	3	8	2	5	5	1	2	4	1	1	3	1	1	0	0	1	0	2	0	0	0	0	0
0.03	north13_all	80	31950	14217	7242	2580	1772	1868	1595	737	480	247	250	201	191	170	63	125	56	32	43	52	24	20	10	18	9	8	8	9	9	2	5	18	0	2	5	2	0	1	0	0	0	4	3	0	0	0	0
0.03	north13_active	80	26805	12116	6022	1459	1039	1498	1335	490	331	58	120	102	128	120	17	114	17	12	26	44	17	7	8	7	2	5	2	8	4	1	4	17	0	1	3	0	0	1	0	0	0	2	2	0	0	0	0
0.03	north14_all	80	31840	14344	7397	2585	1769	1878	1630	693	499	241	250	192	164	157	69	125	51	37	46	61	29	22	12	12	9	14	8	14	9	1	5	20	2	1	3	2	0	4	0	0	0	4	3	0	0	1	0
0.03	north14_active	80	26759	12206	6174	1498	1029	1498	1367	463	350	54	125	89	114	115	19	112	15	12	30	54	23	7	9	4	1	12	2	13	7	0	4	19	1	1	2	0	0	1	0	0	0	2	2	0	0	0	0
0.03	north15_all	80	31564	14504	7331	2501	1684	1789	1616	710	509	266	240	186	152	141	79	138	53	41	44	68	26	24	14	14	11	18	5	10	9	1	5	19	2	4	3	2	1	4	0	0	0	1	2	0	0	1	0
0.03	north15_active	80	26459	12364	6119	1453	955	1410	1356	478	359	60	122	96	109	94	17	124	15	17	25	59	18	11	11	6	2	17	0	8	6	0	4	18	1	4	2	0	1	1	0	0	0	0	2	0	0	0	0
0.03	north16_all	80	31766	14615	7216	2507	1692	1787	1553	715	486	268	248	182	152	149	86	156	54	40	43	63	28	19	18	14	11	21	5	10	11	0	3	6	2	4	2	1	1	3	0	0	1	0	2	0	0	1	0
0.03	north16_active	80	26590	12512	5975	1419	943	1392	1276	479	343	60	123	99	104	101	17	141	13	15	26	54	20	8	14	6	4	18	2	8	9	0	1	6	1	3	2	0	1	0	0	0	1	0	2	0	0	0	0
0.03	north17_all	80	32109	14552	7072	2471	1742	1831	1610	699	488	311	242	195	179	161	88	157	59	42	53	67	27	18	12	13	12	20	7	8	9	4	4	5	1	4	2	0	1	1	0	1	1	1	0	0	0	0	0
0.03	north17_active	80	26824	12504	5855	1367	969	1421	1331	459	335	71	123	105	119	117	17	142	21	14	32	53	21	6	9	5	4	14	4	5	8	3	3	5	1	3	2	0	1	0	0	1	1	1	0	0	0	0	0
0.03	north18_all	80	32084	14495	6994	2525	1747	1816	1583	682	514	316	239	200	207	179	81	134	57	43	37	55	23	12	13	10	11	13	7	9	13	4	3	1	1	1	2	0	0	0	0	1	3	1	0	1	0	0	0
0.03	north18_active	80	26830	12452	5772	1392	1009	1418	1308	454	344	82	123	112	140	130	18	115	21	10	23	46	17	3	9	4	2	7	4	7	13	3	2	1	0	0	2	0	0	0	0	1	1	1	0	1	0	0	0
0.03	north19_all	80	31738	14367	7010	2539	1782	1774	1611	693	498	323	232	213	211	165	80	140	53	45	40	62	19	12	14	10	9	29	5	10	10	6	3	2	2	0	1	0	0	1	0	1	3	1	0	1	0	0	0
0.03	north19_active	80	26583	12255	5829	1443	1051	1400	1349	479	328	78	130	110	138	120	17	117	19	14	26	52	12	2	8	4	1	25	2	9	10	4	2	0	1	0	1	0	0	1	0	1	0	1	0	1	0	0	0
0.03	north20_all	80	31585	14148	7026	2501	1759	1810	1562	684	493	305	246	186	192	160	83	144	51	45	36	54	16	12	12	13	9	29	5	6	10	4	2	3	2	2	2	0	0	1	0	0	3	0	0	1	0	0	0
0.03	north20_active	80	26471	12022	5849	1424	1054	1450	1276	483	326	74	150	95	125	115	17	120	15	15	23	46	8	3	8	7	3	27	2	6	9	2	1	0	1	2	1	0	0	1	0	0	0	0	0	1	0	0	0
0.03	south21_all	80	29924	13665	6784	2566	1738	1679	1533	703	483	265	239	182	193	137	81	118	44	45	28	35	22	16	19	9	8	11	9	9	6	0	3	4	2	2	14	1	1	0	0	1	0	1	1	0	0	0	0
0.03	south21_active	80	24617	11503	5615	1433	964	1311	1281	474	315	67	125	83	137	93	13	83	12	16	17	25	10	3	13	5	4	7	2	8	4	0	2	3	0	2	14	1	0	0	0	1	0	0	1	0	0	0	0
0.03	south22_all	80	28774	13103	6728	2485	1693	1658	1352	733	476	273	237	170	191	160	75	106	41	44	29	33	25	19	17	6	9	17	5	8	5	0	1	4	2	2	10	3	1	0	0	1	0	1	0	0	0	0	0
0.03	south22_active	80	23279	10883	5497	1377	942	1254	1094	476	305	74	124	73	134	109	16	74	15	12	19	25	12	7	13	3	3	11	1	7	3	0	0	3	0	2	10	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south23_all	80	27401	12391	6384	2425	1666	1589	1283	729	471	280	233	168	185	167	70	111	43	37	42	41	29	15	12	4	10	9	4	8	3	0	3	3	1	1	9	3	1	1	0	0	0	1	0	0	0	0	0
0.03	south23_active	80	21842	10130	5107	1294	883	1146	1027	456	298	78	115	74	131	119	22	77	14	10	23	34	17	9	8	2	3	5	0	8	2	0	1	2	0	1	9	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	27588	12228	6463	2400	1633	1714	1337	705	429	289	235	167	159	165	71	109	44	29	47	55	27	19	16	3	6	13	4	5	3	1	5	3	1	0	3	3	1	3	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	22068	9946	5173	1295	874	1261	1083	436	262	84	116	77	102	116	23	76	14	10	24	49	16	10	12	2	1	10	2	5	1	1	2	2	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	29581	12978	6771	2435	1651	1797	1465	643	456	295	236	171	175	183	77	121	41	35	41	54	26	15	19	4	5	11	6	7	3	2	4	4	3	2	0	2	1	3	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	24264	10729	5504	1346	875	1358	1212	411	298	83	109	87	114	141	26	96	15	11	20	49	14	9	14	2	2	10	3	7	2	1	2	2	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	31368	13948	7171	2517	1686	1864	1538	624	460	298	252	179	170	188	73	124	37	31	42	63	26	17	21	5	5	7	8	8	3	4	3	3	3	2	0	0	1	2	0	0	1	0	0	0	0	0	0
0.03	south26_active	80	26247	11835	5948	1441	924	1458	1318	426	302	86	115	87	115	138	21	102	12	10	25	57	14	10	15	0	4	7	4	7	2	2	2	2	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	31808	14281	7302	2550	1713	1805	1500	660	493	297	259	192	167	183	74	140	35	35	36	50	29	13	23	7	4	8	6	9	2	4	1	5	2	2	0	0	2	0	1	0	1	0	0	0	0	0	0
0.03	south27_active	80	26701	12183	6080	1471	968	1409	1281	455	321	82	130	91	119	134	18	116	12	12	23	45	17	6	16	1	3	8	3	7	1	1	1	4	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	31525	14315	7511	2569	1700	1781	1574	677	471	301	262	194	166	165	74	131	46	34	35	54	26	15	21	7	6	3	3	12	2	6	1	3	1	0	4	0	3	0	1	0	1	0	0	0	0	0	0
0.03	south28_active	80	26414	12211	6298	1510	1003	1398	1366	466	308	83	141	94	119	115	19	113	12	15	23	49	15	6	14	2	2	3	1	9	1	1	1	3	1	0	4	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	31143	14305	7544	2589	1650	1799	1628	738	499	294	261	178	170	155	77	141	47	35	32	51	28	13	19	4	7	9	5	8	4	4	1	3	0	0	4	0	2	0	1	0	0	0	1	0	0	0	0
0.03	south29_active	80	26025	12178	6331	1509	980	1428	1385	505	327	80	145	86	117	110	17	121	11	18	22	46	17	3	13	3	1	9	2	6	3	1	1	3	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	31257	14309	7259	2650	1638	1912	1614	745	507	308	252	174	162	194	86	129	59	39	34	41	20	16	19	5	9	7	2	7	4	4	2	3	0	2	6	1	1	0	1	0	1	0	1	0	0	0	0
0.03	south30_active	80	26048	12152	6054	1574	980	1535	1363	511	346	87	140	86	113	155	17	107	14	17	25	34	11	4	7	5	2	7	1	3	3	2	1	3	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	29063	13116	6463	2488	1644	1682	1424	719	467	283	230	177	186	169	75	111	51	39	37	37	35	17	12	15	4	14	12	6	12	6	6	1	2	0	0	0	0	1	0	2	0	0	0	1	0	0	1
0.03	south31_active	80	23672	10963	5200	1392	927	1269	1170	482	279	74	125	78	116	106	19	92	18	11	23	30	21	7	6	6	0	9	6	4	9	2	3	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
0.03	south32_all	80	30860	14108	6957	2585	1692	1739	1593	761	485	279	248	184	187	179	80	124	47	39	43	47	36	13	12	13	6	11	10	11	9	4	6	2	1	0	3	0	0	2	0	2	0	1	0	1	0	0	0
0.03	south32_active	80	25656	12012	5734	1458	992	1349	1348	515	311	75	137	81	131	120	17	105	16	10	26	39	25	6	4	5	1	6	4	9	7	1	3	2	0	0	3	0	0	1	0	1	0	1	0	0	0	0	0
0.03	south33_all	80	31679	14452	7186	2581	1749	1762	1628	783	500	288	249	179	191	166	89	145	52	32	34	59	36	13	12	12	5	15	9	15	3	2	4	2	2	1	3	0	0	2	0	1	0	1	0	1	0	0	0
0.03	south33_active	80	26538	12372	5929	1466	1034	1368	1385	521	319	90	143	72	144	125	19	122	17	10	20	52	29	4	7	6	1	11	4	13	2	1	3	2	0	1	3	0	0	1	0	1	0	1	0	0	0	0	0
0.03	south34_all	80	31531	14405	7185	2567	1722	1779	1639	795	532	289	253	193	187	178	92	151	48	29	36	55	28	18	12	12	8	20	4	18	8	2	4	4	1	3	3	1	0	1	0	0	0	2	0	0	0	0	0
0.03	south34_active	80	26405	12263	5936	1460	1017	1389	1398	538	334	83	151	83	152	143	25	131	13	9	22	47	20	5	7	7	3	17	2	17	5	1	3	4	0	3	3	1	0	0	0	0	0	1	0	0	0	0	0
0.03	south35_all	80	31423	14452	7242	2535	1710	1730	1642	802	508	289	254	185	187	181	85	184	48	28	37	54	28	18	15	11	7	35	6	14	10	3	2	7	2	3	3	1	0	0	0	0	1	1	0	0	0	0	0
0.03	south35_active	80	26277	12263	5996	1448	984	1359	1396	561	324	82	158	86	145	140	29	165	15	9	22	49	22	6	10	7	2	33	3	13	7	2	1	7	1	3	3	1	0	0	0	0	1	0	0	0	0	0	0
0.03	south36_all	80	31195	14367	7079	2586	1692	1710	1577	763	527	307	256	184	190	191	74	174	43	34	42	44	26	17	21	15	11	34	4	10	15	5	1	6	1	4	1	1	0	0	0	0	1	1	1	0	0	0	0
0.03	south36_active	80	26173	12167	5885	1460	966	1343	1323	522	337	87	158	92	130	147	21	155	12	11	29	37	19	6	12	10	3	33	3	9	13	3	0	6	1	3	1	1	0	0	0	0	1	0	1	0	0	0	0
0.03	south37_all	80	31333	14274	7002	2627	1709	1668	1685	713	496	297	246	174	186	190	75	168	47	35	44	35	29	11	20	12	11	34	7	6	14	4	1	7	1	3	1	0	0	0	0	0	1	0	1	0	0	0	0
0.03	south37_active	80	26266	12156	5822	1494	981	1326	1420	481	321	80	147	96	123	138	21	146	15	13	31	25	24	3	11	9	5	34	2	5	12	2	0	7	1	1	1	0	0	0	0	0	1	0	1	0	0	0	0
0.03	south38_all	80	31185	13984	7007	2558	1735	1699	1642	696	509	307	253	172	178	165	72	149	43	36	38	35	35	15	15	11	13	13	6	6	13	2	3	5	0	3	1	0	0	0	0	0	0	0	1	0	0	0	1
0.03	south38_active	80	26170	11921	5787	1452	1034	1341	1373	448	338	88	135	97	117	121	17	124	16	15	28	26	29	5	7	8	7	12	2	4	11	1	1	5	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1
0.03	south39_all	80	31087	14120	6954	2606	1751	1794	1675	706	508	299	246	185	186	166	72	161	43	34	48	38	37	17	10	9	15	3	5	7	6	2	5	1	1	2	0	0	0	0	0	0	1	0	0	0	0	0	1
0.03	south39_active	80	26008	12091	5753	1487	1035	1442	1398	449	349	85	122	101	137	116	15	138	15	14	34	31	28	4	6	6	8	2	1	5	4	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south40_all	80	31195	14606	7089	2489	1707	1795	1686	737	483	307	268	190	172	163	73	183	40	34	43	51	41	16	10	11	13	4	2	8	1	0	4	0	1	2	4	0	0	0	0	0	1	0	0	0	0	0	1
0.03	south40_active	80	26033	12593	5853	1446	1015	1436	1404	478	328	87	134	97	126	122	19	159	15	14	30	41	32	3	6	5	5	3	0	7	1	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1
