label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43
0.03	north19_active	80	2730	3227	940	418	299	626	141	79	133	57	70	75	20	35	19	7	8	10	9	7	3	2	4	3	2	0	3	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0
0.03	north20_all	80	5207	5055	1595	841	569	977	244	175	253	115	130	116	52	52	40	20	20	17	14	11	6	5	7	4	6	2	6	2	3	1	0	1	1	0	0	2	0	0	0	0	1	0	0	0
0.03	north20_active	80	2728	3244	930	436	318	654	138	87	136	58	66	80	20	30	24	13	8	11	7	5	3	2	3	1	2	1	3	1	0	0	0	1	0	0	0	2	0	0	0	0	1	0	0	0
0.03	south21_all	80	4532	6445	1057	737	486	352	438	355	247	130	115	139	55	60	110	22	24	5	11	8	12	10	5	1	4	5	1	0	2	0	1	0	1	0	0	0	0	0	2	0	0	2	0	1
0.03	south21_active	80	2150	4256	492	337	233	193	245	204	136	74	70	84	25	44	70	9	11	1	5	4	10	4	3	1	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1
0.03	south22_all	80	4541	6357	1081	698	479	342	473	354	248	134	114	158	55	53	97	21	19	5	13	11	13	8	9	4	7	4	1	0	3	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	south22_active	80	2151	4150	525	316	212	187	280	205	133	77	72	97	28	32	71	8	10	1	6	4	12	4	4	3	3	1	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	south23_all	80	4514	6133	1085	652	452	363	477	313	228	135	108	167	50	55	52	25	20	8	12	11	17	9	10	4	7	4	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	2	0	0
0.03	south23_active	80	2167	3964	535	309	205	204	289	187	125	83	67	102	27	34	34	6	12	3	5	4	15	6	5	3	3	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	2	0	0
0.03	south24_all	80	4579	6207	1098	649	453	361	475	319	244	127	118	148	47	47	57	25	16	11	12	14	18	8	10	5	9	2	0	1	2	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south24_active	80	2164	4056	532	298	212	195	296	205	140	76	71	83	22	27	40	8	9	6	3	7	17	4	5	4	3	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south25_all	80	4644	6266	1130	682	460	397	473	339	215	133	111	152	49	48	59	21	17	14	11	12	25	5	12	3	10	2	1	2	2	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0
0.03	south25_active	80	2179	4133	555	320	218	206	300	224	117	67	67	81	22	32	35	9	9	9	5	7	19	2	6	3	4	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0
0.03	south26_all	80	4628	6372	1152	703	457	412	467	357	189	141	107	133	48	58	67	18	15	16	13	10	22	5	10	3	9	2	2	2	2	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0
0.03	south26_active	80	2147	4237	562	324	222	203	288	260	112	72	69	65	18	36	41	9	8	8	8	6	17	2	6	1	2	2	2	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0
0.03	south27_all	80	4620	6003	1139	693	466	402	444	356	174	140	104	126	47	65	57	18	18	13	11	9	18	2	9	2	8	2	2	3	2	1	1	1	0	0	1	1	0	1	1	0	0	0	0	0
0.03	south27_active	80	2133	3912	536	331	227	202	267	254	104	71	66	64	15	44	32	8	9	6	9	3	12	2	3	0	4	2	2	1	0	1	0	1	0	0	1	1	0	1	0	0	0	0	0	0
0.03	south28_all	80	4478	5510	1091	642	429	381	430	333	149	133	86	112	41	68	65	18	22	14	8	8	19	4	12	2	6	2	3	2	1	1	1	1	0	0	1	1	0	0	1	0	0	0	0	0
0.03	south28_active	80	2001	3522	501	290	207	186	252	233	94	67	50	64	14	52	36	8	12	4	6	2	10	4	4	0	2	2	3	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south29_all	80	4409	5415	1053	629	433	353	396	320	164	128	79	108	40	67	47	17	16	10	12	14	15	4	12	2	4	0	2	4	0	4	5	1	0	0	1	0	0	0	1	0	0	0	0	0
0.03	south29_active	80	1939	3466	486	274	200	168	246	226	95	67	40	70	11	45	22	7	9	5	8	4	10	4	6	0	2	0	2	1	0	2	4	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	4471	5720	1039	666	449	347	407	337	164	151	82	120	38	50	71	19	12	14	10	11	25	5	9	4	10	0	2	3	0	4	4	0	0	0	1	0	1	0	1	0	0	0	2	0
0.03	south30_active	80	2002	3715	475	303	213	167	250	213	94	85	40	81	15	30	49	7	7	7	6	3	19	5	4	1	8	0	2	1	0	2	4	0	0	0	1	0	0	0	0	0	0	0	2	0
0.03	south31_all	80	4638	6382	1143	730	528	378	491	423	181	128	105	134	46	38	78	20	20	18	8	8	20	2	6	5	5	0	1	4	3	3	3	0	0	1	1	0	0	0	1	0	0	0	0	0
0.03	south31_active	80	2209	4317	541	337	267	205	312	271	98	67	73	99	26	23	57	8	5	10	2	5	14	2	3	3	2	0	1	2	2	3	2	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	4601	6445	1152	739	497	404	536	434	173	134	98	144	44	39	84	19	18	16	5	7	21	2	5	5	7	1	1	3	2	3	2	0	1	1	0	0	0	0	1	0	0	0	0	0
0.03	south32_active	80	2188	4328	555	333	251	223	360	269	99	75	64	108	22	24	61	10	6	11	2	6	17	1	2	3	6	0	1	2	1	3	2	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	4652	6617	1143	758	500	382	531	423	169	139	101	132	42	52	82	23	14	15	11	9	19	3	5	3	8	2	0	2	2	7	2	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	2269	4445	539	334	246	214	362	258	94	83	60	89	26	32	59	13	4	9	8	7	14	0	3	2	7	1	0	1	1	5	2	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	4690	6579	1094	713	503	378	506	399	168	144	117	138	38	44	87	23	13	17	18	8	18	5	5	4	7	2	1	1	0	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	2258	4426	494	318	254	216	333	247	97	86	68	92	24	28	52	14	6	9	11	5	13	0	4	1	7	1	1	1	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	4731	6507	1048	683	482	388	475	401	184	127	133	148	37	41	75	19	12	13	15	10	13	6	8	5	4	1	2	0	0	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	2267	4295	466	314	235	225	301	254	100	78	81	96	19	26	42	13	6	5	9	5	7	1	6	1	3	1	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	4695	6358	1083	669	509	425	474	373	198	115	129	160	40	38	78	21	13	13	15	7	15	5	15	4	7	2	2	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	2186	4152	505	305	235	231	282	243	115	74	76	106	14	19	50	11	7	5	9	4	8	1	13	1	4	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	4630	6221	1093	704	504	426	508	339	200	111	115	172	36	41	77	22	9	9	14	12	8	4	14	3	6	3	2	0	0	0	2	1	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	2142	4056	513	327	250	230	315	224	116	73	65	124	9	22	54	10	4	4	7	8	5	1	12	2	3	1	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	4580	6398	1128	734	499	402	530	298	208	111	110	190	34	53	63	23	14	9	14	10	10	2	15	5	5	3	3	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	2119	4192	535	342	257	206	333	209	129	70	60	127	11	28	38	11	6	3	8	8	7	0	13	2	2	1	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	4723	6408	1086	754	484	370	516	340	186	111	97	192	33	48	64	25	17	7	16	9	9	3	11	6	3	4	2	2	1	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	2247	4161	506	375	259	192	341	226	117	65	54	128	14	31	40	11	8	2	7	6	5	2	11	3	2	2	2	2	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	4736	6514	1051	703	463	366	493	365	189	119	101	177	39	56	54	20	18	9	13	6	25	8	6	4	1	3	1	3	1	2	1	0	0	2	1	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	2245	4272	469	336	217	183	314	248	120	71	60	115	24	26	36	10	7	4	6	2	15	6	6	1	0	1	1	2	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
