label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57
0.03	south27_active	80	30713	14907	5281	3420	1782	1333	761	616	407	475	627	221	233	185	203	162	70	69	52	38	45	21	25	19	9	15	6	6	4	5	5	8	2	3	4	2	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	52742	24742	10004	6438	3685	2721	1710	1359	928	894	1059	438	415	324	313	245	156	126	94	78	62	46	59	24	22	33	14	12	7	12	7	11	2	4	3	4	1	1	1	1	1	1	1	1	3	0	3	1	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	30696	14792	5254	3459	1762	1370	788	644	408	489	656	221	217	189	187	147	79	67	57	39	40	29	32	15	10	18	6	6	3	7	4	8	2	3	3	1	0	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	52783	24611	9944	6365	3713	2773	1727	1336	945	896	1003	481	422	314	341	228	150	123	97	82	71	54	62	21	25	43	12	14	10	11	4	8	2	5	4	5	3	1	2	1	1	1	0	1	3	0	3	1	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	30633	14749	5240	3398	1794	1416	812	641	431	485	612	244	208	180	195	132	73	57	60	50	51	34	40	12	10	30	6	8	7	6	1	4	1	4	3	1	1	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	52839	24429	10037	6293	3786	2733	1714	1342	920	867	943	511	420	323	310	257	126	122	102	78	76	57	51	21	21	36	9	9	12	16	5	12	4	2	5	3	2	1	2	2	0	0	0	1	2	0	3	1	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	30613	14605	5317	3300	1864	1373	781	655	416	440	587	262	222	175	167	145	57	59	60	44	49	35	30	9	10	27	6	6	9	10	1	7	2	2	4	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	52814	24600	10331	6429	3869	2757	1746	1275	876	857	981	528	382	337	413	276	145	142	84	93	63	46	48	26	23	58	19	16	9	6	6	7	3	4	1	0	5	4	3	0	1	2	0	0	1	0	0	0	3	0	0	0	1	0	0	0	1	0
0.03	south31_active	80	30548	14492	5493	3510	1894	1422	778	599	408	440	581	271	195	176	264	160	73	78	46	51	35	19	23	9	11	35	6	13	3	1	4	2	1	2	1	0	2	4	1	0	1	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	1	0
0.03	south32_all	80	52736	24538	10239	6396	3810	2712	1727	1291	871	862	918	525	380	330	386	313	147	137	81	88	62	45	48	24	28	44	16	11	8	9	7	4	4	5	2	13	5	4	2	0	1	2	0	0	1	0	0	0	3	0	0	0	1	0	0	0	0	0
0.03	south32_active	80	30392	14633	5462	3446	1879	1397	779	626	387	429	535	268	198	158	240	189	69	82	48	46	33	28	28	8	12	24	5	8	3	4	4	2	2	1	1	13	2	4	0	0	1	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0
0.03	south33_all	80	53058	24672	10200	6445	3844	2669	1697	1281	898	874	893	516	398	324	355	317	141	156	91	92	81	45	55	25	28	56	11	9	4	10	11	2	3	4	5	14	3	5	1	0	1	0	0	1	1	1	0	0	3	0	0	0	1	0	0	0	0	0
0.03	south33_active	80	30631	14660	5505	3446	1877	1364	750	606	403	457	516	264	225	157	208	206	80	86	54	46	45	23	38	10	13	32	4	5	2	6	4	2	2	1	1	14	1	4	0	0	1	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0
0.03	south34_all	80	53099	24843	10082	6452	3816	2685	1652	1257	877	857	916	496	419	316	381	324	160	140	90	90	83	49	63	21	28	50	8	13	3	11	8	3	3	5	6	14	5	2	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south34_active	80	30567	14849	5494	3461	1874	1364	723	585	383	453	560	235	231	159	223	213	81	79	48	45	47	30	45	10	12	35	3	7	2	9	3	3	2	3	2	14	3	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	52882	25074	9981	6360	3750	2733	1668	1282	913	886	965	511	426	298	408	324	178	147	86	83	77	47	59	26	22	46	8	15	5	14	7	4	1	5	5	1	5	2	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south35_active	80	30445	14885	5517	3368	1849	1386	719	583	403	486	582	235	243	163	256	206	91	82	46	42	50	28	43	16	8	33	3	8	2	11	2	3	1	4	1	1	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	52932	25112	9964	6294	3757	2797	1678	1300	930	881	1000	515	420	317	399	283	175	139	95	77	63	47	54	27	28	44	11	23	7	13	4	7	5	6	4	0	4	6	1	0	1	0	1	4	0	2	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south36_active	80	30316	15019	5503	3272	1857	1419	722	589	412	484	619	237	235	180	236	183	83	75	57	36	46	29	36	18	14	35	4	11	1	12	2	3	3	5	1	0	3	4	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	52794	25232	10076	6347	3770	2771	1709	1345	948	930	999	515	434	316	403	269	158	131	94	83	51	70	37	29	27	25	21	21	10	10	7	12	6	4	1	0	0	8	2	0	1	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	30255	15010	5449	3269	1881	1424	740	601	421	506	595	234	258	177	249	171	81	75	51	38	29	41	16	18	14	13	10	9	3	8	1	4	3	3	0	0	0	6	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	52666	25425	10141	6296	3816	2816	1714	1315	944	909	940	522	437	304	396	239	162	122	91	66	53	67	45	33	27	29	19	19	14	12	8	18	5	6	2	0	0	7	3	0	6	0	0	4	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	30292	15221	5384	3240	1858	1410	769	595	425	487	556	239	259	170	239	150	80	71	51	35	32	35	23	17	17	14	10	9	7	7	2	9	2	5	1	0	0	6	2	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	52414	24997	10146	6388	3780	2757	1701	1317	930	881	954	512	428	291	395	251	158	121	81	67	66	71	54	26	21	64	24	10	13	9	7	18	5	3	2	0	0	2	2	0	5	0	0	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	30285	14963	5326	3320	1859	1387	750	638	408	469	593	245	237	158	240	145	78	78	41	42	36	41	28	13	14	46	12	4	7	5	1	11	3	2	1	0	0	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	52321	24810	10170	6266	3705	2772	1702	1298	946	899	875	542	408	276	413	313	157	135	77	69	67	67	48	28	25	74	14	10	13	8	4	11	2	3	2	1	0	2	1	0	5	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south40_active	80	30340	14790	5378	3290	1832	1405	757	616	394	485	524	261	216	153	257	194	76	76	37	46	43	38	25	13	18	56	6	7	8	5	3	7	1	2	1	1	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
