label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57
0.03	south26_active	80	37992	6966	3624	5730	2813	1420	1466	1079	1336	304	499	203	137	109	176	121	88	28	60	35	21	39	23	9	24	9	21	11	15	12	5	1	1	1	3	7	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	62914	14870	8037	9385	5097	2771	2555	1906	1896	664	881	439	333	257	326	200	149	83	118	75	51	91	42	31	35	17	22	22	21	23	10	2	4	2	5	7	1	0	0	2	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south27_active	80	38038	6969	3627	5728	2900	1419	1445	1073	1188	290	544	197	132	122	183	112	76	35	74	45	20	49	25	10	23	6	16	15	16	17	6	1	1	1	4	7	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	63371	14977	8003	9226	5189	2846	2549	1882	1881	636	902	424	345	244	362	194	148	85	136	81	58	86	56	29	37	12	20	22	13	24	10	2	7	2	3	4	1	0	0	2	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south28_active	80	38299	6964	3604	5549	2955	1440	1432	1041	1186	281	560	193	144	122	212	107	73	39	87	46	21	45	33	10	26	5	15	17	10	19	6	1	0	0	2	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	63701	14820	7975	9321	5219	2820	2508	1888	1786	661	857	451	359	225	365	204	156	83	138	74	62	75	50	31	38	23	21	20	18	17	6	7	7	4	2	7	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south29_active	80	38494	6933	3645	5633	2997	1444	1453	1071	1107	298	523	215	149	110	208	122	71	43	95	42	27	38	29	12	22	13	16	15	15	12	3	5	2	2	1	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	63687	14803	7942	9364	5299	2786	2499	1829	1854	647	831	455	354	235	315	209	153	82	140	63	59	80	49	27	36	26	21	13	25	16	9	8	7	3	1	8	0	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south30_active	80	38587	6866	3618	5650	3091	1391	1469	1015	1151	280	496	217	150	107	178	117	80	41	96	31	25	49	28	10	19	15	15	7	16	12	6	5	2	2	0	4	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	63524	14545	7949	9073	5196	2749	2454	1817	1917	708	809	451	322	224	331	197	157	91	119	57	45	85	48	20	44	18	33	8	22	12	4	10	2	2	7	2	3	2	2	0	0	0	1	1	1	7	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south31_active	80	38726	6854	3593	5481	2913	1409	1334	1009	1137	329	476	220	161	87	191	110	80	46	60	23	26	57	28	11	23	5	21	5	11	5	2	3	2	1	5	1	0	0	1	0	0	0	0	0	0	7	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south32_all	80	63912	14661	7947	9215	5190	2690	2496	1785	1989	706	836	434	326	216	335	209	149	93	113	67	46	86	45	19	34	23	33	9	22	17	6	11	1	0	3	4	1	3	1	0	0	0	1	1	0	7	0	1	0	0	0	1	0	0	0	0	0	0
0.03	south32_active	80	38878	6837	3600	5637	2939	1383	1392	1013	1200	318	489	196	169	93	195	128	71	40	52	29	22	54	23	10	18	9	21	4	13	5	2	4	0	0	3	4	0	1	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	63619	14657	7847	9529	5274	2757	2573	1795	2012	694	903	443	330	224	361	238	165	100	120	78	58	59	41	18	34	20	39	12	12	17	6	10	2	0	3	3	2	2	0	0	2	1	1	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0
0.03	south33_active	80	38599	6821	3546	5938	3057	1419	1466	1022	1254	299	527	204	164	91	198	142	79	43	58	31	26	25	21	8	19	10	29	7	6	4	1	6	1	0	3	3	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	63080	14657	7895	9370	5236	2714	2544	1814	2078	699	928	441	328	226	364	230	154	103	127	84	50	65	42	20	48	17	42	14	9	16	5	8	4	0	3	4	1	1	0	0	2	2	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
0.03	south34_active	80	38036	6834	3569	5784	3028	1367	1489	1022	1315	307	540	203	164	107	207	141	78	45	65	39	15	36	22	7	29	8	38	9	7	5	1	6	1	0	2	4	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	63213	14717	7863	9228	5249	2809	2545	1852	2060	720	903	452	333	239	384	219	148	101	135	83	49	117	40	21	46	16	47	15	8	10	6	6	5	1	5	2	2	2	2	0	2	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south35_active	80	38013	6831	3559	5632	3039	1395	1472	1051	1278	330	518	218	159	115	229	127	70	53	72	43	16	80	20	11	32	8	40	11	5	5	1	5	3	1	2	1	1	1	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	63241	14584	7930	9142	5240	2906	2524	1913	2043	703	883	462	338	225	366	223	120	98	158	80	49	125	41	19	42	17	45	19	14	7	9	4	4	2	6	3	1	1	2	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	38087	6830	3584	5438	3037	1475	1450	1102	1264	326	510	225	154	107	230	120	51	50	103	42	18	80	21	10	23	10	38	10	7	4	1	2	2	2	2	1	1	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	63649	14751	7918	9131	5063	2853	2575	1956	2027	704	837	460	338	249	394	225	133	95	141	68	52	123	37	23	42	25	34	16	17	8	12	8	7	3	5	4	1	1	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	38734	6922	3576	5362	2888	1482	1494	1165	1266	335	466	231	141	120	236	119	58	44	91	40	23	77	20	12	21	22	24	9	8	8	2	6	5	3	1	2	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	63710	14607	8000	9245	5022	2804	2557	1906	1930	666	822	464	334	251	382	234	136	102	145	67	54	99	34	27	49	22	23	16	16	14	10	9	5	6	3	4	0	1	5	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0
0.03	south38_active	80	39087	6876	3604	5544	2851	1480	1478	1146	1190	301	470	230	143	121	223	129	70	45	103	38	25	63	19	12	31	17	15	9	10	9	3	6	5	2	1	3	0	1	5	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0
0.03	south39_all	80	63465	14598	7980	9269	5038	2794	2518	1926	2004	676	791	443	320	253	394	211	133	106	119	66	52	71	28	29	57	24	25	12	16	14	9	14	7	6	2	3	0	2	4	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0
0.03	south39_active	80	39096	6932	3628	5700	2816	1458	1415	1152	1206	302	446	228	134	123	222	115	71	41	77	38	22	40	14	11	41	14	16	4	12	9	4	9	5	2	1	3	0	1	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south40_all	80	63532	14488	7991	9373	5070	2782	2549	1858	1964	665	821	410	306	243	348	208	127	91	137	63	52	69	36	30	48	23	21	16	10	11	5	12	4	6	0	2	1	3	5	0	0	2	0	0	3	0	0	0	0	0	1	0	1	0	1	1	0	0
0.03	south40_active	80	38994	6787	3660	5823	2834	1457	1403	1118	1182	296	448	201	129	116	194	113	73	33	90	35	22	38	23	13	35	14	12	7	9	6	3	5	2	2	0	1	0	1	5	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0
