label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56
0.03	north6_all	80	38455	32888	9218	12524	4657	2651	1849	2143	1285	851	611	521	382	480	262	201	134	135	192	108	56	53	41	100	20	17	26	11	14	2	5	10	8	3	6	1	1	9	3	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
0.03	north6_active	80	9541	27102	2799	10572	2785	628	398	1547	662	352	162	237	143	376	137	139	30	79	153	86	17	37	14	87	7	7	22	4	4	0	1	10	6	1	1	0	0	8	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north7_all	80	38414	32916	9240	12502	4747	2681	1917	2138	1299	893	626	526	362	501	294	221	125	134	184	126	51	58	38	90	22	21	23	8	16	3	4	13	9	2	3	4	3	6	2	1	1	3	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north7_active	80	9555	27235	2752	10602	2876	603	416	1562	688	378	160	233	130	411	156	152	33	74	148	97	15	40	14	80	10	9	20	3	4	1	0	13	8	1	1	2	0	5	1	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	38206	32431	9153	12557	4819	2698	1939	2248	1277	893	619	565	373	506	301	243	120	140	148	131	55	62	35	76	27	16	16	12	16	3	8	14	5	2	1	4	4	6	4	1	1	2	0	2	0	4	0	0	0	0	0	0	0	1	0	0	0
0.03	north8_active	80	9416	26839	2743	10711	2969	587	456	1645	678	401	160	250	131	397	166	163	27	86	113	99	15	44	11	67	15	7	14	4	5	1	0	14	3	2	0	2	1	5	3	0	0	2	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	38197	32450	9193	12634	4915	2699	1960	2243	1265	891	625	530	378	491	310	247	113	116	149	115	49	57	35	70	26	19	17	13	13	7	8	9	9	2	1	3	4	2	2	0	1	2	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	9349	26993	2775	10758	3038	580	457	1654	686	392	147	257	136	387	164	156	23	72	113	85	11	37	12	57	14	8	15	3	4	2	0	7	5	2	0	2	1	2	2	0	0	2	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	38056	32359	9197	12887	4867	2739	1968	2235	1222	880	641	516	384	490	288	247	129	123	145	116	49	57	36	63	28	16	24	17	10	8	7	9	6	3	1	3	4	0	2	0	0	2	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	9255	26876	2858	10960	3004	600	437	1634	654	381	159	267	146	385	159	162	23	74	102	77	10	33	8	47	12	5	21	5	3	1	0	7	2	2	0	2	1	0	2	0	0	2	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	38505	33179	9349	12972	4987	2726	1896	2206	1260	830	580	525	377	537	237	226	135	125	158	133	59	74	43	100	23	26	37	11	10	5	8	12	8	3	3	4	1	4	4	1	0	2	0	0	0	1	0	0	0	1	1	0	0	1	1	2	0
0.03	north11_active	80	9530	27565	2821	11098	3098	626	439	1573	635	343	140	239	162	427	136	136	32	63	131	111	15	61	13	93	16	13	33	3	5	0	5	10	6	1	3	1	1	4	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	2	0
0.03	north12_all	80	38131	33369	9180	13015	4992	2661	1843	2250	1265	828	590	554	378	503	266	230	134	128	157	107	66	84	40	96	21	30	51	8	9	6	7	13	5	2	0	3	1	5	4	1	0	1	0	0	1	0	0	0	0	1	1	0	0	1	1	2	0
0.03	north12_active	80	9477	27711	2796	11126	3045	599	439	1637	665	343	150	259	150	405	164	144	30	75	124	84	19	69	12	86	14	17	48	3	6	1	5	9	3	1	0	1	1	5	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	2	0
0.03	north13_all	80	38044	33117	9081	12868	4949	2628	1801	2216	1261	846	595	575	379	456	262	244	124	117	115	112	60	71	38	81	24	35	62	8	10	6	6	15	7	1	1	1	1	4	5	2	1	0	0	0	1	0	0	0	0	3	1	0	0	1	0	0	0
0.03	north13_active	80	9275	27540	2807	11041	3022	566	432	1643	661	372	167	261	161	358	163	161	24	68	87	83	16	50	19	70	17	21	57	3	7	2	4	11	5	0	0	1	1	4	2	0	1	0	0	0	1	0	0	0	0	3	1	0	0	1	0	0	0
0.03	north14_all	80	38098	32998	9019	12821	4968	2598	1806	2186	1295	838	616	588	402	454	258	225	121	121	102	106	47	68	42	74	31	26	70	6	10	6	2	7	6	1	2	1	1	2	2	2	1	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0
0.03	north14_active	80	9266	27492	2858	10953	3026	559	435	1618	704	375	166	279	165	360	153	157	23	72	70	78	14	44	16	59	19	15	64	3	6	2	1	5	4	0	0	1	1	2	1	0	1	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0
0.03	north15_all	80	38409	32993	9020	12767	4911	2688	1847	2111	1337	837	616	570	384	424	271	233	121	120	121	119	44	52	46	65	42	22	57	6	14	6	2	4	7	2	3	0	1	2	1	2	1	1	0	5	1	0	0	0	0	3	0	0	0	0	0	0	0
0.03	north15_active	80	9330	27507	2878	10862	3009	584	434	1548	724	369	171	272	152	330	163	162	29	71	86	94	11	24	16	53	23	12	51	2	5	3	1	4	4	1	1	0	0	2	1	0	1	0	0	5	0	0	0	0	0	3	0	0	0	0	0	0	0
0.03	north16_all	80	38419	33487	8968	13080	4906	2669	1840	2107	1321	842	574	537	376	462	281	239	135	119	145	139	51	56	41	59	36	19	39	7	13	4	5	3	9	3	2	1	2	1	0	2	1	1	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	9366	27934	2838	11106	2993	575	436	1553	737	378	148	257	139	365	166	156	29	62	116	113	15	32	10	49	18	8	34	4	2	2	1	3	6	1	1	0	1	1	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	38611	33115	8953	13476	4838	2663	1921	2127	1230	826	567	535	359	526	273	245	138	126	145	134	50	54	34	62	27	21	41	8	14	5	6	1	9	3	2	1	2	0	1	1	0	1	0	6	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north17_active	80	9509	27496	2826	11499	2953	570	427	1569	685	383	150	257	131	412	153	155	33	66	117	110	14	34	9	50	9	11	37	3	2	2	1	0	6	2	1	0	1	0	1	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north18_all	80	38390	33077	9002	13324	4870	2649	1884	2131	1189	843	586	526	363	540	252	255	147	127	139	155	51	67	36	60	20	23	41	11	11	6	8	2	7	6	3	2	6	1	1	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north18_active	80	9534	27467	2800	11440	2992	545	418	1566	656	384	153	272	152	434	132	158	33	62	116	131	13	46	10	50	3	12	38	4	2	2	0	1	6	2	1	0	4	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north19_all	80	38645	32975	8980	13318	4858	2650	1935	2010	1163	816	591	515	361	551	249	248	134	138	153	130	48	67	39	64	19	23	30	11	9	11	7	3	2	5	3	6	5	3	2	1	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	north19_active	80	9689	27347	2703	11445	2993	570	413	1471	630	358	145	255	148	434	140	161	35	77	128	111	12	48	11	50	4	15	24	2	2	4	0	1	1	2	0	5	4	3	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	north20_all	80	38359	33076	9057	13025	4919	2687	1907	1966	1280	825	611	517	350	564	256	261	124	139	142	121	54	70	43	73	20	21	30	15	8	14	10	2	6	5	5	7	6	5	3	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north20_active	80	9606	27510	2746	11186	3034	589	403	1386	706	341	151	265	141	464	138	179	37	77	114	100	17	51	13	62	4	12	25	4	1	5	0	1	5	1	0	6	5	5	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south21_all	80	38112	27190	8973	10342	4502	2747	1963	1951	1153	871	626	513	359	425	251	199	139	123	142	99	47	51	32	70	26	24	27	9	11	9	7	6	5	4	2	1	6	2	3	1	1	2	2	8	2	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	8418	20805	2334	8300	2346	696	427	1325	542	320	121	198	116	297	123	106	32	59	93	70	11	36	8	62	7	13	17	0	4	2	2	6	4	0	1	1	4	2	3	0	0	1	2	8	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	37979	27324	8946	10316	4453	2684	1954	1902	1181	832	604	516	365	426	238	217	128	125	148	94	46	60	43	84	27	10	24	6	11	9	8	9	4	6	2	3	6	5	3	0	1	1	1	8	2	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	8393	20919	2300	8277	2330	675	449	1255	570	289	113	200	118	312	114	130	25	63	92	65	13	47	9	74	10	3	13	0	4	2	4	9	4	0	1	3	4	5	3	0	0	1	1	8	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	37814	27021	8930	10375	4412	2703	1973	1927	1187	799	588	519	372	408	253	229	120	122	139	100	44	63	47	67	36	10	31	4	12	12	4	10	6	2	3	6	2	5	4	0	1	1	0	2	3	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	8257	20657	2210	8351	2261	680	452	1246	568	271	109	191	109	294	127	130	21	54	91	64	16	50	12	61	11	4	21	0	5	3	2	9	5	0	0	6	2	5	4	0	0	1	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	37881	27236	9036	10658	4485	2663	1969	1915	1172	818	574	518	389	447	269	232	130	117	109	84	43	64	58	70	35	11	21	9	12	11	5	10	9	3	3	6	0	3	3	1	1	1	0	2	1	3	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	8342	20883	2199	8547	2280	646	469	1210	545	278	110	201	123	315	131	136	29	54	67	53	14	49	10	62	11	7	15	1	5	2	2	8	8	0	0	6	0	3	2	0	1	1	0	2	1	3	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	37775	27448	8970	10701	4532	2627	2012	1881	1142	806	604	504	382	453	280	212	122	130	103	101	46	59	52	74	37	17	14	8	11	14	7	5	8	3	3	4	1	4	2	2	1	0	0	4	1	3	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	8284	21125	2209	8594	2337	633	484	1189	520	298	125	205	120	321	140	113	33	59	73	68	12	41	11	68	10	10	11	1	5	3	0	2	7	0	0	4	1	3	1	0	1	0	0	2	1	3	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	37913	27799	9080	10658	4540	2670	2008	1959	1200	793	602	516	373	439	275	221	129	133	123	100	53	60	55	74	33	19	14	12	13	15	12	5	7	4	3	1	1	1	3	2	1	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	8400	21509	2280	8522	2399	674	503	1294	547	295	125	218	123	313	134	133	37	65	89	74	10	43	15	63	11	10	12	1	6	1	3	2	7	0	1	1	1	0	1	0	1	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	38050	29640	9163	11519	4551	2657	1939	1985	1217	829	638	524	374	463	269	229	127	132	132	104	49	62	51	55	29	17	21	11	12	14	9	3	3	4	2	1	2	1	1	2	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south27_active	80	8758	23561	2436	9515	2465	628	492	1350	590	327	151	227	121	348	139	140	38	71	94	85	8	46	14	43	10	8	17	1	7	2	3	2	3	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	38003	31072	9159	12239	4642	2667	1904	2040	1259	831	647	523	384	485	256	230	140	128	133	109	50	61	45	45	29	25	27	10	11	13	5	5	3	5	3	1	4	16	1	2	0	0	0	5	0	0	0	0	0	0	1	0	2	0	0	0	0
0.03	south28_active	80	9052	25272	2578	10337	2653	603	452	1413	638	350	161	242	131	369	136	149	44	70	99	91	10	47	11	31	11	9	21	1	6	2	3	5	2	0	1	0	3	15	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south29_all	80	38000	32292	9243	12715	4758	2693	1929	2176	1237	890	662	574	369	503	245	225	137	124	151	117	51	61	36	59	32	23	35	11	9	11	4	12	8	4	1	2	4	15	2	1	0	0	0	2	0	0	0	0	0	0	1	0	2	0	0	0	0
0.03	south29_active	80	9347	26688	2716	10931	2772	580	436	1567	657	386	178	278	129	399	142	150	39	68	116	99	15	44	5	46	16	9	28	2	5	1	3	12	6	0	0	0	3	15	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south30_all	80	37767	32528	9111	12881	4892	2668	1979	2184	1242	931	671	585	365	518	238	214	131	128	148	127	54	57	36	43	30	28	26	12	14	10	3	13	9	3	2	4	3	16	3	1	0	1	0	1	2	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south30_active	80	9443	26987	2756	11067	2946	574	444	1582	656	419	184	294	126	420	137	148	38	69	114	107	18	40	5	37	16	12	20	3	7	1	1	13	6	0	0	2	3	16	1	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south31_all	80	37932	32814	9049	13039	4945	2645	1986	2345	1254	903	625	505	386	499	222	230	127	132	131	127	61	65	33	74	23	23	31	15	10	9	5	26	12	5	1	2	0	1	1	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	9308	27051	2735	11040	2985	580	435	1734	678	398	158	250	157	395	132	155	27	82	100	101	21	43	10	66	7	15	25	5	4	2	0	23	9	3	0	2	0	1	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	38083	31725	9062	12981	4887	2681	1961	2266	1218	874	567	518	392	503	240	249	123	121	123	125	56	62	42	73	23	17	25	17	11	10	4	42	12	5	1	2	3	1	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	9205	25927	2615	11001	2931	637	446	1674	642	376	136	254	155	399	139	166	27	71	83	100	13	38	16	66	9	9	17	7	3	1	1	36	9	3	0	2	3	1	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	37908	30337	9035	12098	4616	2700	1965	2142	1155	850	579	505	377	480	246	261	123	127	140	121	60	55	46	61	21	14	42	19	10	10	4	31	6	4	3	1	4	0	0	0	5	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south33_active	80	8893	24315	2425	10119	2673	638	459	1517	582	350	141	243	134	382	142	173	26	70	98	93	16	34	14	54	9	8	33	7	2	0	1	27	4	3	0	1	3	0	0	0	3	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south34_all	80	38172	28729	8985	11278	4463	2729	1935	2015	1161	820	590	482	368	488	243	233	137	125	136	122	60	55	40	63	22	13	38	16	13	14	3	29	4	7	4	4	4	0	0	0	4	1	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south34_active	80	8654	22521	2268	9253	2431	661	463	1366	562	308	132	217	133	396	129	136	29	62	92	98	13	33	12	56	11	8	29	5	6	2	1	25	4	5	0	4	3	0	0	0	2	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south35_all	80	38391	27622	8903	10652	4336	2708	1981	2037	1129	819	630	463	345	470	225	229	143	113	124	110	59	62	42	53	17	21	34	10	15	11	4	13	5	6	3	3	2	0	0	0	2	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south35_active	80	8581	21340	2150	8584	2263	645	487	1368	511	289	128	180	112	361	111	129	33	51	85	79	13	36	10	44	8	13	24	2	8	2	1	11	4	5	0	3	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south36_all	80	38168	27491	8945	10577	4392	2691	1933	1995	1151	833	606	483	336	458	213	235	140	114	124	124	54	68	38	50	17	24	33	10	21	15	5	8	4	8	2	4	1	0	0	1	2	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	8486	21086	2245	8477	2249	629	489	1345	527	280	123	169	105	351	102	136	31	50	88	93	13	38	9	39	8	14	25	2	9	3	1	6	3	5	0	3	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	38088	27558	9045	10509	4455	2718	1877	1979	1141	821	639	465	353	451	225	220	144	107	125	103	47	83	35	53	22	25	27	12	20	13	6	9	4	5	1	5	1	0	0	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	8498	21249	2246	8438	2292	644	476	1331	513	288	123	168	102	328	107	126	30	49	88	74	8	46	6	45	11	13	18	4	6	2	2	7	3	3	0	3	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	37759	28939	9050	11272	4616	2658	1885	1992	1180	846	651	467	393	462	235	222	136	132	139	104	44	85	28	52	22	24	29	15	17	10	6	11	1	6	2	3	2	0	0	2	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
0.03	south38_active	80	8640	22779	2393	9227	2527	610	457	1393	516	312	135	187	104	358	115	131	25	71	96	73	6	54	8	46	9	11	22	6	6	1	2	9	1	4	1	1	2	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
0.03	south39_all	80	38060	30712	9054	11906	4646	2615	1918	2068	1158	852	654	483	417	483	258	214	133	126	178	96	47	79	45	59	27	22	29	18	12	11	3	11	2	4	5	2	1	0	0	1	2	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	2
0.03	south39_active	80	9100	24754	2578	9983	2664	591	429	1481	558	338	151	204	112	378	131	126	24	77	135	66	8	55	14	52	10	11	23	9	5	2	2	8	2	4	3	1	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	south40_all	80	38149	32479	9042	12610	4879	2651	1911	2213	1228	853	626	513	415	484	254	243	140	136	187	104	55	78	44	53	25	20	23	20	12	7	3	8	10	5	8	1	2	0	0	2	2	0	2	2	0	0	0	1	1	0	0	1	0	0	0	0	2
0.03	south40_active	80	9290	26813	2695	10702	2917	590	408	1647	636	341	167	229	126	393	132	159	27	88	138	72	14	54	13	48	7	11	20	10	5	1	2	7	10	4	7	1	2	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2
