label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70
0.03	north7_all	80	7679	5543	2834	1071	786	543	400	378	260	225	231	143	134	97	149	82	97	66	33	51	23	22	49	16	12	15	11	10	8	5	1	1	7	11	1	1	0	5	8	4	2	2	5	2	6	6	1	1	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north7_active	80	4294	3582	1762	536	426	275	198	201	131	109	118	71	80	47	81	48	65	43	14	34	10	8	38	10	5	5	7	6	4	1	1	0	3	9	0	0	0	2	6	3	2	2	5	0	0	5	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north8_all	80	7792	5702	2774	1104	769	541	422	413	278	243	231	147	132	86	121	80	82	74	24	62	23	21	55	18	12	13	14	11	8	6	3	3	3	16	2	2	1	5	4	2	1	2	1	2	7	6	1	2	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north8_active	80	4352	3601	1696	547	428	259	212	216	141	119	132	65	78	46	68	43	52	47	13	43	12	11	40	9	4	5	8	6	5	2	3	1	2	13	1	0	0	2	3	2	1	2	1	0	1	4	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north9_all	80	7877	5711	2861	1064	776	570	431	408	280	245	214	159	148	86	130	81	77	78	27	69	24	15	58	15	9	18	10	11	5	13	3	3	3	14	1	3	4	3	4	2	0	7	1	1	2	3	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	4434	3598	1785	499	407	277	218	229	147	123	123	62	91	44	79	44	48	49	11	51	11	7	44	8	3	11	6	5	3	7	2	1	2	10	1	1	1	2	3	2	0	6	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	7907	5646	2887	1080	805	555	434	395	273	236	228	148	154	82	144	92	74	77	35	79	24	14	51	17	8	25	11	10	2	16	4	2	4	13	2	2	4	1	3	0	0	5	1	0	2	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	4419	3497	1811	495	386	265	217	229	140	117	121	68	94	42	97	50	45	47	14	57	11	7	35	9	2	16	5	5	1	9	3	1	3	10	2	1	1	1	3	0	0	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	7277	4880	2514	1046	693	531	399	332	297	191	193	128	128	71	153	100	77	79	38	52	24	20	39	27	16	17	8	8	6	4	4	3	8	8	3	4	0	1	7	2	2	3	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	3953	3048	1508	538	334	248	210	179	161	81	114	66	68	28	95	61	48	44	18	29	14	7	26	17	11	12	3	5	2	1	3	2	4	4	1	2	0	1	4	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	7003	4773	2442	994	691	521	420	339	313	198	189	124	117	82	124	93	82	67	38	40	30	21	24	24	18	18	16	13	4	5	4	3	7	4	4	3	1	1	6	2	1	3	2	2	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	3677	2928	1433	504	338	255	225	187	168	106	108	66	61	45	87	48	51	34	21	23	21	7	11	16	10	11	8	9	3	3	3	2	4	2	1	2	1	0	3	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	7018	4884	2473	982	738	550	444	342	311	207	200	125	116	89	133	74	91	74	34	54	33	25	30	20	19	18	16	14	4	3	2	3	5	8	3	2	2	1	5	4	0	3	2	2	1	0	1	0	1	2	0	1	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	3695	3031	1457	479	358	268	225	174	168	109	122	67	69	52	82	38	57	45	14	32	24	8	19	10	9	11	9	10	4	2	2	2	3	6	1	1	1	0	3	3	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	7264	5060	2522	988	786	588	433	363	301	224	199	126	127	84	151	80	90	73	35	49	32	23	37	18	14	11	14	13	10	6	1	2	2	5	4	2	3	3	4	5	0	2	1	2	0	1	1	0	1	2	1	1	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	3823	3170	1491	490	393	296	217	181	161	116	123	67	72	53	94	44	50	46	13	34	22	6	25	10	7	6	7	9	7	3	1	1	0	5	1	1	1	1	3	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	7540	5240	2661	1048	810	595	441	359	285	220	203	121	141	88	165	90	92	67	33	45	30	20	50	14	14	13	13	14	9	8	1	4	1	8	4	5	2	4	0	6	2	3	1	0	0	1	0	0	1	3	1	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	4040	3288	1574	517	416	288	206	180	156	104	124	59	86	55	109	50	57	41	12	30	16	7	33	6	6	7	7	9	5	4	1	1	0	7	1	3	0	1	0	6	1	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	7840	5390	2832	1051	830	588	429	367	285	220	211	130	156	95	173	107	76	68	42	47	34	19	58	14	12	12	14	25	12	8	1	4	2	8	2	4	2	5	0	5	2	3	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	4308	3398	1692	535	430	284	210	193	147	108	129	65	83	52	114	56	47	45	16	29	16	6	38	5	4	9	7	19	5	3	1	1	0	7	0	2	1	2	0	5	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	7841	5547	2914	1037	807	562	413	362	294	224	219	148	166	91	174	109	83	61	38	46	36	20	51	8	11	12	18	22	7	8	0	6	2	4	2	4	2	4	0	3	5	2	0	1	3	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	4341	3483	1746	514	421	266	206	201	150	117	135	76	90	45	110	50	60	35	17	23	17	8	36	3	4	8	8	15	2	3	0	3	1	2	1	2	1	1	0	3	4	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	7819	5705	2875	1035	774	518	410	383	314	225	228	167	156	83	184	111	75	72	39	53	29	21	56	12	15	9	19	24	9	7	2	4	3	2	2	5	1	4	2	1	4	5	0	2	4	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	4353	3587	1733	487	394	252	210	199	160	121	137	84	84	40	112	55	49	49	18	26	13	5	42	6	6	6	10	19	3	2	1	3	2	0	1	3	1	1	1	1	4	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	7783	5821	2848	1050	778	493	425	389	305	225	201	154	148	68	193	90	73	77	30	51	22	18	48	18	15	11	16	16	8	10	2	6	3	3	3	3	2	5	2	0	5	4	1	1	4	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	4269	3727	1748	512	410	251	230	191	161	122	123	79	81	35	108	52	48	51	14	27	13	4	34	13	5	5	8	11	4	4	1	5	2	1	1	2	0	2	1	0	4	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	7782	5773	2822	1101	790	528	452	392	306	229	210	144	159	80	191	86	65	75	27	44	23	17	56	20	13	12	14	16	7	11	3	6	1	6	2	4	3	5	6	1	4	8	1	2	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	4248	3679	1748	526	396	263	239	184	167	120	131	67	87	39	115	52	39	48	15	21	14	4	35	15	4	7	6	9	3	7	1	3	1	4	0	2	1	2	3	0	3	7	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	7679	5580	2752	1107	808	588	426	386	276	218	214	150	196	92	184	97	79	76	40	86	33	23	52	20	13	18	13	5	3	6	7	3	2	8	2	5	0	0	3	2	4	1	1	0	3	2	0	2	1	3	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	4123	3536	1642	562	407	284	203	195	145	116	121	82	118	38	115	61	54	46	14	48	17	13	31	12	6	12	9	2	2	1	4	2	0	4	0	4	0	0	3	0	2	0	0	0	0	2	0	2	1	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	7673	5633	2820	1084	824	587	423	388	290	223	209	146	211	78	214	103	108	80	39	79	30	27	47	20	16	16	15	6	4	6	7	4	1	13	1	5	0	1	4	0	3	2	1	0	2	2	0	2	0	3	3	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	4135	3545	1675	553	435	282	202	203	152	124	116	77	124	34	134	59	66	45	16	44	13	14	25	11	6	13	9	4	2	4	3	2	0	6	0	4	0	0	4	0	1	0	0	0	0	2	0	2	0	3	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	7790	5478	2834	1070	846	596	417	378	286	229	205	142	197	78	169	97	96	78	40	64	29	27	39	23	12	13	16	6	8	8	8	4	0	13	4	3	1	1	4	1	2	3	2	1	1	2	0	2	0	2	0	0	0	0	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0
0.03	south23_active	80	4257	3460	1715	527	443	280	205	196	156	120	105	67	123	33	116	54	57	39	20	37	15	10	18	18	5	8	7	3	4	5	3	1	0	6	0	2	0	0	3	0	0	0	0	1	0	2	0	2	0	2	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	7756	5377	2761	1095	827	567	418	358	272	237	200	144	165	87	186	105	97	74	29	49	35	24	40	27	8	15	12	9	11	9	7	2	0	13	4	1	4	1	4	2	1	3	1	1	0	1	0	0	0	2	2	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0
0.03	south24_active	80	4306	3417	1711	522	437	265	195	185	146	122	114	61	104	32	136	61	48	42	16	26	23	8	21	20	2	7	3	7	4	6	4	0	0	5	0	0	2	0	3	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	7498	5286	2635	1057	815	578	403	347	264	240	196	132	159	86	149	101	82	83	33	47	36	17	38	30	5	15	10	10	12	11	9	4	2	11	5	1	4	1	2	2	2	4	3	1	1	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
0.03	south25_active	80	4147	3355	1605	487	396	265	186	179	141	126	106	57	92	31	109	58	39	55	16	23	18	3	22	20	3	6	4	8	3	5	4	1	1	5	0	0	2	1	1	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	7259	4991	2547	995	790	561	389	355	259	220	210	136	150	86	176	85	88	74	37	48	36	18	45	27	8	15	12	11	10	11	6	2	2	7	4	1	3	2	3	2	1	3	2	1	1	1	0	1	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	3945	3104	1542	458	360	252	179	176	138	116	112	66	73	37	133	46	48	50	16	25	22	3	30	15	4	7	5	8	4	5	3	1	1	4	0	1	2	1	1	0	1	2	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	7370	5022	2559	980	769	568	384	350	252	219	212	146	156	85	164	87	87	88	41	53	41	19	39	26	9	16	9	14	5	10	5	4	2	11	3	1	0	3	3	2	1	4	2	1	2	0	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	3998	3102	1563	453	354	257	172	166	122	115	113	76	81	42	116	51	51	64	14	33	24	5	23	14	4	7	5	5	3	6	2	1	1	8	2	1	0	2	1	1	1	2	0	1	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	7574	5178	2726	1020	763	560	406	368	271	218	219	143	166	86	187	82	78	85	43	49	37	20	57	23	14	15	12	19	6	10	5	2	0	14	2	1	1	2	5	2	1	3	0	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south28_active	80	4173	3245	1698	488	377	250	191	177	136	116	114	70	95	36	133	48	48	63	18	32	25	8	44	11	7	6	6	6	4	5	2	0	0	9	2	1	1	1	2	1	1	2	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south29_all	80	7748	5425	2757	1082	767	586	441	373	265	207	214	155	163	87	178	92	82	81	44	50	35	19	52	28	15	22	12	23	7	10	6	3	2	14	2	4	1	2	3	3	0	6	2	1	1	0	1	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
0.03	south29_active	80	4306	3477	1724	536	408	280	212	197	132	108	119	79	97	30	122	54	45	56	17	35	21	10	40	15	7	13	8	10	4	5	2	0	2	8	2	4	1	1	1	1	0	5	2	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south30_all	80	7716	5434	2803	1129	744	565	421	356	278	188	209	131	172	88	152	90	74	76	38	45	27	20	54	22	15	18	10	19	10	13	7	3	3	11	2	3	1	1	3	1	0	5	2	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1
0.03	south30_active	80	4313	3500	1737	558	402	260	209	191	148	84	112	57	105	25	98	56	42	55	19	32	16	10	39	11	9	14	7	11	4	6	3	1	3	6	2	3	1	1	1	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
0.03	south31_all	80	7747	5649	2847	1136	834	548	398	385	252	230	235	147	160	99	176	91	125	89	32	49	39	26	38	22	12	26	14	10	8	12	3	7	1	10	2	2	4	2	1	3	1	1	4	3	4	1	0	0	0	2	0	0	2	1	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0
0.03	south31_active	80	4320	3582	1730	551	427	243	204	219	131	114	129	70	89	47	109	50	84	53	17	24	27	12	23	14	2	13	9	7	3	6	2	3	1	2	0	2	1	2	0	3	1	1	3	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0
0.03	south32_all	80	7835	5512	2844	1115	791	553	400	386	251	218	211	132	162	97	174	95	116	78	26	58	43	21	39	19	15	17	22	11	10	12	4	5	2	6	2	2	5	2	2	4	0	2	1	3	0	1	0	0	1	2	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
0.03	south32_active	80	4376	3490	1742	547	402	256	195	217	131	103	117	58	88	50	116	59	75	46	11	33	30	8	22	13	6	8	17	8	5	7	2	2	1	3	1	2	2	2	1	3	0	2	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	7875	5458	2882	1086	776	588	423	411	268	209	201	139	173	94	177	91	89	66	21	75	42	14	43	15	13	14	22	12	11	9	3	5	3	6	2	0	3	1	2	4	3	3	1	3	0	1	0	1	1	2	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0
0.03	south33_active	80	4435	3444	1819	553	379	276	204	238	149	100	109	59	98	49	118	54	49	47	9	52	28	8	25	8	7	7	17	10	4	3	1	3	1	3	1	0	1	1	1	2	0	2	1	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	7949	5581	2959	1087	770	564	410	409	285	208	195	143	169	90	183	93	82	63	23	79	42	13	51	16	18	15	18	11	12	7	5	3	2	6	2	0	2	0	1	3	3	3	0	0	0	0	0	1	2	4	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south34_active	80	4484	3466	1842	551	372	277	188	230	142	99	103	66	91	39	123	55	47	43	10	60	20	7	35	10	13	8	13	9	6	3	1	1	0	3	1	0	1	0	1	1	0	2	0	0	0	0	0	0	2	2	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	7858	5534	2892	1096	763	560	407	409	285	219	215	145	147	78	190	79	79	73	30	76	38	10	46	21	18	22	9	11	10	8	5	6	2	4	3	0	1	1	4	4	4	2	1	0	0	0	0	1	1	2	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	4432	3465	1777	540	387	270	195	233	149	110	122	76	83	31	119	46	47	49	16	57	20	6	35	12	11	17	7	8	5	5	1	2	1	2	2	0	1	1	4	2	0	1	1	0	0	0	0	0	1	2	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	7896	5601	2812	1091	781	544	419	383	268	220	229	143	147	78	192	66	79	81	33	53	32	12	54	16	14	20	8	10	15	10	4	9	1	3	3	1	0	1	4	3	2	2	1	0	1	1	0	1	1	2	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south36_active	80	4475	3516	1676	529	404	258	205	214	131	114	134	75	84	33	117	35	47	52	20	37	18	4	39	10	8	16	5	6	9	4	1	3	1	1	2	0	0	1	4	3	0	0	1	0	0	0	0	1	1	2	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	7945	5633	2731	1066	793	524	435	383	260	220	242	140	160	73	174	60	86	91	31	48	29	17	51	20	11	21	10	10	14	10	3	8	2	3	3	2	1	1	5	3	3	3	1	0	1	1	0	1	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south37_active	80	4531	3630	1635	521	416	223	214	215	124	109	138	73	98	35	104	32	55	56	17	30	16	7	33	12	6	14	7	5	9	4	1	3	2	1	2	1	0	1	5	2	0	1	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	7857	5708	2690	1084	806	546	429	397	258	212	243	130	173	84	156	91	104	80	35	48	31	21	46	18	14	17	15	7	13	10	2	8	1	3	2	6	4	3	1	2	2	4	1	0	1	2	0	1	0	1	4	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south38_active	80	4424	3649	1613	518	408	241	213	226	123	106	142	64	110	42	93	54	64	42	19	25	16	12	20	9	6	9	8	3	10	5	1	5	1	2	2	4	1	1	1	1	0	1	1	0	0	1	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	7972	5703	2714	1105	788	560	453	424	269	219	252	146	176	89	152	93	107	66	35	53	25	16	47	20	18	11	18	6	10	15	4	4	1	5	3	6	4	4	2	1	2	2	1	0	1	2	0	0	0	1	4	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	4506	3618	1627	517	379	262	213	238	133	114	147	69	103	38	90	57	64	32	16	29	10	11	20	12	9	5	7	3	6	6	1	3	1	2	1	4	1	0	2	0	0	1	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	8065	5653	2724	1063	800	577	444	412	267	207	239	147	161	93	157	114	102	57	38	57	31	17	45	19	21	10	21	8	9	12	5	4	2	8	3	6	5	4	2	0	0	2	1	0	0	1	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south40_active	80	4550	3594	1618	482	379	275	201	239	131	111	138	80	96	40	101	72	63	26	17	29	15	14	15	10	8	6	8	3	4	6	1	2	1	4	1	4	1	0	1	0	0	1	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
