label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68
0.03	north12_active	80	3713	2433	852	405	2133	459	1256	1027	134	57	113	203	128	157	68	36	29	26	46	9	10	100	6	6	31	11	2	3	9	2	11	32	2	8	2	5	0	2	7	4	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	8039	4249	2049	1359	2373	793	1390	1161	348	262	255	279	202	184	127	89	68	58	67	49	34	115	18	24	29	16	12	8	5	8	5	27	8	6	5	6	2	2	7	5	3	0	1	4	2	1	4	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	5	0	0	0	1	0
0.03	north13_active	80	3630	2426	821	408	2053	451	1209	1008	139	65	125	214	131	139	74	44	30	25	44	6	14	107	4	7	25	8	3	3	5	3	4	25	3	6	2	5	1	1	7	4	2	0	0	4	0	0	4	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
0.03	north14_all	80	8116	4154	2134	1358	2353	778	1327	1160	349	257	257	264	191	194	137	98	69	71	63	50	34	100	22	22	36	19	14	11	11	7	4	34	7	7	5	6	6	3	3	4	3	3	0	4	0	1	4	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0
0.03	north14_active	80	3645	2369	846	395	2033	434	1145	1021	130	65	128	199	123	148	88	50	29	36	46	9	13	95	8	5	30	8	4	5	9	3	3	32	2	6	2	4	3	2	2	2	2	1	0	4	0	0	4	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
0.03	north15_all	80	8069	4071	2141	1301	2286	793	1321	1062	315	265	257	281	195	152	148	102	78	62	60	46	31	91	26	25	41	13	15	15	15	7	9	18	4	7	5	3	8	3	4	5	5	5	0	6	0	4	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
0.03	north15_active	80	3678	2322	819	384	1957	421	1149	940	109	66	136	207	128	108	87	58	33	33	39	11	12	83	14	7	37	4	4	7	12	2	8	14	2	6	2	1	3	2	2	2	4	1	0	6	0	2	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
0.03	north16_all	80	8168	4064	2091	1305	2314	812	1306	1120	310	264	260	297	214	169	139	95	77	72	58	41	32	96	27	18	48	13	14	12	17	6	21	20	2	6	2	7	10	3	7	4	4	5	0	5	5	4	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
0.03	north16_active	80	3707	2359	801	390	1996	418	1120	989	104	58	132	222	144	118	78	56	32	38	38	13	9	85	16	7	42	5	4	5	14	2	19	18	1	5	1	3	4	1	5	1	3	1	0	5	5	3	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north17_all	80	8148	4035	2079	1280	2414	829	1267	1127	320	280	246	300	235	189	139	93	66	72	72	41	33	96	27	17	54	10	18	11	11	7	21	18	1	5	2	6	6	5	5	3	5	3	1	3	11	4	0	0	1	0	1	0	1	0	1	0	0	1	9	0	0	0	0	0	0	1	0	0	0
0.03	north17_active	80	3714	2398	813	396	2080	424	1074	999	112	52	116	221	164	136	80	58	23	37	51	10	8	85	14	7	51	6	8	4	7	2	19	16	0	3	1	3	3	2	3	1	5	1	0	3	11	3	0	0	1	0	1	0	1	0	0	0	0	0	9	0	0	0	0	0	0	1	0	0	0
0.03	north18_all	80	8067	4018	2100	1272	2432	837	1229	1155	340	259	230	310	238	194	134	85	65	63	69	38	45	93	26	14	33	8	18	10	14	6	18	22	5	7	3	6	6	5	5	2	3	1	1	4	11	2	0	0	1	0	2	0	0	0	1	0	0	1	9	0	0	0	0	0	0	1	0	0	0
0.03	north18_active	80	3672	2347	813	391	2116	439	1036	992	118	42	108	232	176	148	85	48	23	27	47	7	10	82	13	7	29	6	10	3	8	3	14	21	0	4	2	4	2	2	4	1	2	0	0	4	11	1	0	0	1	0	1	0	0	0	0	0	0	0	9	0	0	0	0	0	0	1	0	0	0
0.03	north19_all	80	8043	4078	2124	1259	2457	841	1222	1090	336	247	210	288	253	191	139	94	80	59	84	42	45	91	20	19	32	11	17	12	21	5	13	23	7	8	2	3	4	4	2	0	3	0	3	3	7	0	0	0	0	5	4	0	0	0	1	1	0	1	9	0	0	0	0	0	0	1	0	0	0
0.03	north19_active	80	3676	2355	842	389	2153	456	1044	927	109	47	100	219	192	142	93	45	29	26	65	11	12	80	7	8	29	8	9	6	15	2	9	22	0	5	1	1	1	2	1	0	2	0	0	3	7	0	0	0	0	5	2	0	0	0	0	1	0	0	9	0	0	0	0	0	0	1	0	0	0
0.03	north20_all	80	8114	4103	2124	1270	2426	819	1255	1115	315	242	213	271	227	197	147	96	85	52	77	43	44	74	16	21	33	10	13	13	20	6	14	14	8	7	2	2	4	4	2	0	3	0	2	3	1	1	0	0	0	5	5	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	3722	2390	822	394	2122	445	1095	948	104	46	99	207	181	146	99	45	38	20	59	12	15	65	4	8	26	7	5	5	16	1	10	13	0	5	2	2	0	2	1	0	2	0	0	3	0	1	0	0	0	5	3	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	10577	3370	2058	1260	1153	963	591	406	325	276	204	226	169	125	99	91	85	92	37	40	29	25	20	21	21	18	12	15	8	6	2	4	5	8	1	4	6	3	2	1	4	5	1	2	0	0	5	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	7003	803	805	339	722	640	269	150	74	113	55	130	100	38	30	33	16	68	7	11	9	12	5	5	5	11	2	6	3	0	1	1	2	2	0	0	1	1	1	0	4	4	0	0	0	0	3	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	10349	3359	2034	1304	1109	940	578	428	336	245	213	242	178	118	93	79	74	87	35	37	28	32	22	22	19	20	6	12	9	5	2	8	2	8	3	3	3	1	0	2	3	1	1	2	0	0	3	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	6668	806	782	350	637	616	259	149	77	92	56	147	103	33	28	24	15	61	5	10	8	12	9	6	3	14	2	5	5	0	0	4	2	3	1	1	2	0	0	1	3	1	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	11669	3325	2066	1334	1274	1027	668	449	329	261	203	281	197	120	81	80	66	105	37	38	28	35	28	19	27	30	6	10	13	7	5	8	3	4	3	5	3	3	0	2	0	0	1	5	0	0	2	1	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	8106	837	890	337	790	710	332	169	95	107	44	198	114	38	24	26	16	75	8	13	7	13	11	8	7	25	2	4	9	0	0	4	2	1	2	2	2	0	0	2	0	0	0	3	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	13350	3261	2113	1326	1429	1168	694	482	314	273	207	285	195	114	83	83	64	124	41	43	27	37	31	18	23	34	9	16	14	8	7	9	2	3	4	5	2	3	2	3	0	2	1	4	0	0	2	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	9994	885	1002	363	965	870	403	202	106	119	45	215	114	35	30	25	21	96	10	15	6	16	12	8	6	28	4	8	13	2	0	6	1	2	3	2	2	0	2	3	0	2	0	3	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	14910	3286	2243	1328	1510	1352	763	478	331	291	215	290	195	105	85	99	69	139	43	41	21	41	35	17	22	32	11	18	17	10	7	7	1	3	4	3	3	4	2	5	1	3	1	4	1	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.03	south25_active	80	11776	950	1178	364	1107	1059	481	221	131	129	50	233	114	33	32	40	30	113	15	20	4	18	8	5	7	26	4	10	16	2	0	6	0	1	3	2	2	1	2	3	0	3	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	15939	3319	2255	1308	1583	1379	777	482	347	302	208	302	198	107	85	96	69	162	46	44	23	38	34	22	19	26	12	20	21	10	6	12	3	5	2	1	3	3	3	3	3	6	0	4	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.03	south26_active	80	12905	986	1242	352	1188	1081	505	237	136	150	52	241	123	41	34	44	27	138	15	20	7	18	8	5	5	21	4	12	17	5	0	10	1	2	1	0	1	1	3	1	1	6	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	15913	3368	2238	1297	1558	1376	767	448	356	296	195	275	224	99	80	92	72	172	50	35	28	30	33	24	15	18	12	21	18	11	5	10	3	5	3	1	5	2	6	2	4	6	0	2	5	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0
0.03	south27_active	80	12983	1028	1228	331	1172	1096	494	209	144	147	55	217	140	40	34	40	23	153	15	16	11	12	8	5	5	15	4	18	15	6	0	9	2	2	0	1	0	1	5	0	2	6	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	16007	3401	2220	1268	1599	1308	720	412	334	296	185	289	223	99	92	95	68	165	52	37	31	23	29	19	14	19	11	16	15	10	8	7	3	3	4	1	5	1	7	2	5	5	0	1	5	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south28_active	80	13122	1066	1245	322	1183	1021	467	190	136	162	55	224	146	44	43	32	13	149	15	11	14	9	5	4	6	17	3	12	12	5	3	6	2	2	0	1	0	1	6	2	4	5	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south29_all	80	15944	3386	2304	1277	1609	1363	684	392	305	290	185	274	224	94	100	86	70	161	72	42	31	17	25	12	14	29	18	21	13	11	7	9	4	3	6	2	5	2	6	2	4	4	0	2	5	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south29_active	80	13011	1094	1267	312	1196	1087	449	173	112	160	57	207	154	41	53	23	17	142	32	16	14	4	5	3	5	22	5	19	11	5	3	6	2	2	0	1	0	2	5	2	4	4	0	2	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south30_all	80	15653	3349	2341	1281	1619	1398	669	393	302	278	174	284	209	99	112	81	68	161	70	44	28	25	22	11	12	27	16	19	14	9	10	10	1	4	7	2	2	4	4	3	2	0	0	2	4	0	4	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
0.03	south30_active	80	12707	1062	1297	339	1200	1118	437	180	115	142	55	215	146	43	57	25	19	144	32	14	13	9	4	2	3	18	5	14	12	2	3	6	0	2	1	1	0	3	3	3	2	0	0	2	4	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
0.03	south31_all	80	10143	3358	1996	1336	1110	883	543	398	358	260	208	231	166	122	111	83	70	116	45	31	29	32	14	13	17	23	13	8	10	8	6	11	5	5	7	4	4	2	4	0	3	4	0	2	0	1	1	0	0	1	0	3	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south31_active	80	6629	784	772	374	643	548	246	138	88	80	37	142	93	31	23	22	12	80	12	4	3	15	2	3	2	16	3	2	7	2	3	6	1	1	0	1	0	0	3	0	1	4	0	0	0	1	1	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south32_all	80	10765	3338	1964	1321	1186	980	599	408	357	239	213	241	185	128	107	82	59	112	45	32	27	32	15	19	13	22	13	12	13	8	9	11	4	7	7	8	2	0	4	0	2	4	1	0	0	0	1	0	0	1	0	3	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south32_active	80	7257	824	823	347	733	646	290	146	98	72	43	157	102	33	35	20	14	75	10	4	3	19	2	7	2	15	4	3	10	3	3	7	1	1	0	2	0	0	3	0	1	4	0	0	0	0	1	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south33_all	80	12347	3350	2099	1310	1289	1164	634	444	343	249	220	265	199	130	99	86	65	117	44	38	26	31	17	18	10	29	12	14	10	7	12	11	7	6	4	7	4	1	2	0	1	5	1	5	0	2	1	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south33_active	80	9029	863	945	337	855	837	341	167	109	89	56	188	109	40	39	25	17	79	11	10	7	21	2	6	4	23	4	5	8	3	3	8	2	0	0	1	0	0	2	0	0	5	0	5	0	1	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south34_all	80	13917	3313	2187	1333	1460	1272	694	448	329	276	223	296	192	137	109	89	69	130	47	38	25	34	22	17	11	28	14	16	13	9	9	14	6	7	2	8	4	2	0	0	4	1	1	5	0	2	1	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	10728	930	1066	352	1047	968	420	185	116	108	63	225	113	54	52	25	21	98	13	10	7	21	3	5	4	22	4	7	10	2	1	11	2	1	0	1	0	0	0	0	3	1	0	5	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	15312	3282	2296	1338	1564	1430	744	443	309	285	228	333	215	133	109	97	78	130	53	44	32	39	21	12	15	37	17	16	13	8	7	14	9	3	3	5	5	5	4	0	4	3	0	5	1	2	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	12348	981	1192	352	1160	1153	479	188	118	124	73	265	143	52	53	34	28	103	17	13	11	23	4	2	5	30	5	8	11	1	1	12	4	1	0	0	1	2	4	0	3	3	0	5	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	15352	3308	2279	1365	1589	1347	756	460	297	296	217	325	179	144	103	103	68	131	47	46	33	38	21	18	15	50	20	10	9	8	4	14	6	3	4	3	3	4	4	0	7	3	0	2	1	1	1	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0
0.03	south36_active	80	12430	1023	1188	370	1196	1058	484	200	120	133	71	241	121	56	48	42	24	113	13	13	14	19	4	4	4	37	4	6	8	0	0	12	3	2	0	0	1	2	4	0	6	3	0	2	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	15485	3368	2289	1328	1537	1396	780	446	312	265	211	311	183	130	102	96	64	120	43	36	33	37	21	17	15	49	14	9	10	5	5	15	5	4	4	3	2	4	6	1	7	6	0	0	2	0	1	0	0	0	0	1	2	1	0	1	0	1	1	1	1	1	0	0	1	0	0	0	0
0.03	south37_active	80	12610	1069	1215	355	1132	1117	521	195	126	129	71	234	126	46	39	44	25	104	13	10	13	17	7	4	4	36	2	6	9	0	2	12	2	3	1	0	1	2	5	1	6	6	0	0	2	0	0	0	0	0	0	1	2	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0
0.03	south38_all	80	15481	3408	2287	1353	1534	1351	805	455	293	260	195	297	165	144	102	86	70	106	34	41	33	38	24	23	8	44	10	12	12	9	5	14	3	5	3	2	4	3	6	3	3	6	0	1	3	0	1	0	1	0	0	1	2	1	0	1	0	1	1	0	1	1	0	0	1	0	0	0	0
0.03	south38_active	80	12676	1074	1210	360	1125	1070	540	203	115	131	71	231	111	52	34	48	21	95	12	13	14	14	7	5	1	35	2	9	10	2	2	13	0	4	1	0	0	0	5	3	3	6	0	1	2	0	0	0	0	0	0	1	2	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0
0.03	south39_all	80	15568	3346	2280	1353	1539	1319	761	450	309	277	201	277	182	144	105	84	79	108	38	40	32	34	22	22	10	27	6	19	20	9	9	17	2	7	5	3	8	3	2	4	3	6	0	2	3	0	1	0	1	1	0	0	2	1	0	1	0	0	1	0	1	1	0	0	1	0	0	0	0
0.03	south39_active	80	12725	1080	1216	352	1107	1047	512	212	119	138	71	207	128	49	34	46	27	93	15	18	9	11	7	4	1	20	2	14	17	2	6	16	0	5	3	0	1	0	1	3	3	6	0	2	2	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
0.03	south40_all	80	15333	3340	2284	1331	1618	1306	763	440	292	298	195	278	206	131	98	84	83	124	44	41	33	31	21	23	12	19	6	19	16	12	9	12	1	7	4	5	8	4	2	4	1	7	0	6	2	1	1	0	3	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
0.03	south40_active	80	12456	1056	1227	333	1197	1056	515	199	107	146	64	209	137	56	34	43	28	110	14	19	10	9	6	4	2	19	2	14	13	2	4	12	0	6	2	1	1	0	2	2	0	7	0	6	1	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
