label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104
0.03	north8_all	80	41012	18131	7773	5439	5804	2998	3354	3975	2443	1643	1144	945	768	760	855	729	454	764	328	407	287	295	408	304	223	190	145	106	98	78	126	117	87	78	51	47	65	38	31	29	19	14	15	15	25	14	11	9	15	17	7	14	1	5	3	3	9	4	1	3	2	7	3	3	1	2	2	0	2	2	1	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	28439	12383	1947	1488	4012	663	2234	3347	1764	1020	440	221	181	375	572	523	183	613	136	286	136	210	332	237	174	137	65	28	23	23	113	78	68	65	12	8	47	11	13	8	7	4	8	6	21	6	3	4	10	13	2	6	0	1	3	0	3	3	0	0	1	3	2	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	40899	18108	7712	5341	5842	2969	3307	4091	2446	1669	1185	917	783	790	853	747	463	824	346	404	268	291	392	283	228	215	153	109	92	80	108	107	100	51	51	48	62	39	35	24	15	19	22	15	46	21	14	11	21	24	6	14	4	8	7	3	9	4	4	2	2	7	3	6	1	0	1	0	1	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	28248	12308	1903	1462	4083	649	2203	3457	1790	1028	465	218	177	389	550	523	187	678	153	289	130	207	317	229	183	151	60	28	27	23	92	75	79	39	10	7	39	14	13	9	7	5	12	8	41	14	3	4	16	20	0	6	1	3	4	1	3	2	1	0	1	3	3	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	41056	18302	7723	5322	5741	2992	3394	4096	2341	1630	1195	884	795	809	868	740	440	825	343	417	258	312	418	306	247	208	123	102	91	91	115	86	103	65	50	35	69	33	39	28	15	19	30	18	46	23	18	16	27	14	8	9	6	10	7	3	8	5	4	2	1	2	2	6	1	0	2	0	0	1	0	1	0	1	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	28314	12464	1890	1484	3998	658	2281	3477	1687	1005	474	220	163	401	554	506	184	667	148	300	122	224	340	257	197	146	46	28	27	30	98	62	77	51	12	6	47	13	19	12	8	5	13	9	41	17	4	4	21	10	1	2	1	4	4	1	4	2	1	0	0	1	2	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	45360	20491	7999	5554	6681	3054	3729	4937	2867	1863	1190	902	821	808	892	851	454	931	404	376	296	406	391	416	271	219	126	110	73	89	175	108	89	124	48	36	116	39	27	18	17	28	30	15	25	19	14	15	22	4	8	16	4	5	12	6	8	10	5	3	4	5	1	2	3	0	2	0	0	0	1	0	4	1	1	1	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	34121	15110	2414	1786	5094	712	2704	4313	2265	1221	553	211	200	445	658	634	205	810	206	278	153	319	323	345	221	167	63	29	25	43	148	64	68	112	17	7	110	16	9	4	11	9	16	7	22	11	2	11	20	3	1	12	1	3	10	3	2	9	3	0	3	4	1	0	2	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	46080	20871	8062	5490	6708	2970	3801	5221	2781	1850	1158	884	801	842	906	858	450	830	382	404	293	420	404	437	289	250	147	112	72	88	182	111	95	182	46	41	86	40	25	15	17	31	31	17	29	17	22	7	25	11	4	13	2	3	8	6	6	3	5	3	3	4	2	2	1	0	0	0	0	0	2	0	3	2	4	1	2	0	1	0	1	0	0	0	3	1	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0
0.03	north12_active	80	35151	15562	2567	1816	5091	679	2768	4615	2217	1231	555	206	209	475	673	640	215	718	195	314	152	343	340	367	240	203	77	39	34	34	137	71	74	169	17	12	83	17	8	3	12	11	19	7	24	10	4	3	21	9	1	10	1	2	7	3	2	2	3	0	2	3	2	0	0	0	0	0	0	0	1	0	1	1	3	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north13_all	80	46249	20708	8002	5481	6576	2990	3775	4996	2696	1798	1174	901	792	863	890	866	432	861	375	411	289	414	360	386	286	237	133	117	77	86	196	112	116	169	46	39	90	32	29	21	17	35	26	17	27	23	18	8	17	15	5	11	1	4	9	6	5	4	4	3	9	3	1	0	2	1	0	0	0	0	1	1	2	1	4	0	2	0	2	0	1	0	0	1	3	2	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
0.03	north13_active	80	35191	15564	2552	1865	4921	701	2743	4402	2130	1183	535	210	192	468	652	637	197	750	188	320	157	340	304	322	240	191	75	49	34	31	152	86	95	157	11	9	88	14	11	5	13	10	13	7	24	15	3	4	13	12	3	8	0	4	6	3	3	3	2	0	9	2	1	0	1	0	0	0	0	0	0	0	0	1	3	0	0	0	1	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north14_all	80	46702	20788	7991	5402	6417	3024	3915	5035	2721	1871	1160	961	786	872	837	839	443	974	372	434	295	363	359	386	280	234	142	103	82	81	186	130	104	166	44	43	69	36	32	23	19	36	26	14	25	27	20	7	17	15	8	19	4	3	10	8	2	2	3	3	8	0	1	1	2	1	0	0	2	0	1	1	2	1	6	0	1	0	2	1	2	0	1	1	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
0.03	north14_active	80	35581	15619	2500	1859	4847	718	2887	4444	2144	1273	528	205	198	481	616	621	227	854	188	329	177	291	303	330	237	183	75	48	38	26	148	108	84	152	9	11	64	21	11	5	14	9	15	5	20	22	4	2	12	13	5	17	1	2	7	4	1	1	1	0	8	0	1	0	1	0	0	0	2	0	0	0	0	1	5	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north15_all	80	45967	20444	8026	5475	6270	2968	3909	4852	2755	1908	1161	940	803	887	840	775	428	982	404	444	288	352	317	368	262	231	129	104	77	74	155	130	116	111	48	40	65	29	29	29	19	32	24	20	23	32	13	6	15	14	14	20	4	5	9	5	3	3	3	2	7	2	3	1	4	4	0	0	3	0	1	2	0	0	3	0	2	0	2	1	1	0	1	1	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
0.03	north15_active	80	34597	15168	2418	1893	4685	710	2895	4236	2152	1294	523	207	200	490	598	559	214	875	200	330	153	280	272	318	226	178	68	39	33	25	120	113	96	96	11	11	56	17	13	8	13	10	13	8	17	28	2	2	10	11	4	17	1	3	6	3	1	2	1	0	7	0	3	0	3	0	0	0	3	0	0	1	0	0	2	0	1	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north16_all	80	44043	19681	8016	5438	6071	2995	3774	4630	2675	1879	1143	940	814	881	804	725	436	933	407	434	273	326	342	328	296	193	123	120	80	73	110	126	93	107	50	41	89	31	29	31	26	22	25	16	27	27	15	6	16	14	17	22	4	7	8	4	2	1	6	3	7	4	3	1	4	4	0	1	4	0	0	2	1	0	3	0	2	0	2	1	1	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	32255	14177	2256	1751	4429	701	2733	4002	2022	1252	488	212	189	460	543	492	212	831	199	306	130	250	294	279	253	137	62	45	25	28	84	105	71	92	16	9	79	15	13	11	15	7	15	7	22	22	3	2	11	13	3	19	1	2	6	2	0	1	1	0	7	1	2	0	3	1	0	0	3	0	0	1	0	0	2	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	42293	18835	7941	5386	5995	2977	3547	4244	2445	1814	1131	948	785	816	798	703	424	814	397	425	255	324	335	324	275	184	129	116	68	65	127	116	87	97	51	41	88	28	24	24	25	17	22	17	22	16	13	5	9	21	16	16	2	6	17	4	2	5	6	3	1	4	10	2	5	6	2	1	6	1	1	3	2	0	4	0	2	0	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	30225	13141	2127	1621	4282	700	2471	3573	1784	1169	486	233	163	418	553	471	185	703	161	296	109	235	287	275	232	137	58	37	22	23	98	88	65	84	13	8	80	13	12	8	10	8	10	6	17	10	3	1	6	17	1	13	0	1	16	1	0	4	1	0	0	1	9	0	4	1	1	0	4	1	0	2	0	0	3	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	40643	18201	7823	5361	5818	3035	3360	4021	2410	1683	1093	908	766	745	791	677	424	783	345	409	247	325	339	276	271	197	132	112	71	76	140	101	79	101	48	37	95	23	31	24	25	15	25	11	21	15	12	5	6	21	14	16	4	6	15	3	3	4	9	2	1	3	10	1	4	4	2	1	5	1	2	3	4	0	2	0	1	0	1	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	28272	12433	2013	1477	4064	718	2261	3330	1731	1028	438	228	159	357	540	450	178	665	144	279	113	230	282	224	226	149	57	38	27	27	118	74	56	90	8	6	86	10	15	7	12	7	15	1	16	7	3	2	3	16	2	13	0	0	13	0	0	3	2	0	0	1	9	0	3	1	1	0	3	1	0	2	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	41279	18404	7796	5411	5976	3059	3404	4250	2390	1674	1119	931	767	729	785	696	455	794	347	409	254	329	364	287	251	208	127	102	73	77	147	95	77	102	46	31	86	25	25	25	28	19	29	16	23	22	14	7	14	23	9	13	4	4	15	3	2	6	8	2	1	2	7	3	3	4	2	0	4	1	2	3	3	0	3	0	0	0	0	0	0	1	1	0	4	1	0	0	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	28939	12734	2015	1481	4282	718	2307	3594	1754	1035	467	221	179	364	541	500	200	667	158	286	124	229	299	238	204	157	57	36	28	24	131	69	55	86	4	3	77	13	8	5	15	8	21	4	17	13	6	3	11	18	2	11	0	0	12	1	0	4	2	1	0	1	7	2	2	0	1	0	3	1	0	2	2	0	2	0	0	0	0	0	0	0	0	0	4	1	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	43213	19150	7775	5495	6033	3018	3615	4479	2444	1661	1098	944	758	758	835	766	490	820	367	441	277	338	417	343	242	199	115	105	81	83	167	84	95	77	40	29	100	25	27	29	35	27	24	15	25	30	12	7	15	15	7	10	3	4	14	4	5	8	5	3	2	3	0	2	15	2	2	0	1	1	1	2	3	0	2	0	0	1	0	0	1	0	0	0	4	1	0	0	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	31081	13561	2128	1599	4389	737	2543	3861	1825	1097	450	219	187	389	597	554	221	686	187	322	146	233	347	281	198	152	51	37	27	27	152	61	74	60	4	2	92	12	10	3	22	11	17	4	19	22	6	3	11	10	3	7	0	1	11	2	2	4	1	2	1	1	0	2	14	0	0	0	0	1	0	2	2	0	1	0	0	1	0	0	0	0	0	0	4	1	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	45472	20043	7890	5596	6503	2989	3490	4714	2803	1904	1170	911	777	792	897	779	476	1044	338	469	306	339	351	419	285	216	116	118	84	88	135	143	118	101	42	33	60	35	37	25	24	27	25	17	20	22	11	15	13	11	11	8	6	6	6	4	5	13	5	6	3	5	2	0	6	2	2	1	1	1	1	1	0	0	1	0	1	0	1	3	0	0	3	6	8	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1
0.03	south21_active	80	34041	14688	2316	1863	4908	716	2492	4088	2194	1267	543	198	233	416	687	568	245	922	164	353	167	256	294	367	233	167	48	31	19	34	108	111	92	86	15	9	46	13	6	7	15	7	17	4	16	13	4	5	10	5	3	6	1	0	5	1	2	12	3	0	1	3	2	0	6	0	0	1	1	1	1	0	0	0	0	0	1	0	0	2	0	0	2	6	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	45429	19997	7834	5411	6434	2946	3618	4609	2863	1891	1167	896	778	750	867	814	472	957	367	482	293	326	350	388	282	222	127	107	73	87	141	150	121	106	38	38	66	39	38	30	18	25	27	19	12	20	10	20	8	13	12	13	8	7	9	8	5	13	3	8	1	5	2	1	6	2	2	4	1	1	1	2	0	0	1	0	1	0	1	3	1	0	3	0	8	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1
0.03	south22_active	80	34087	14697	2295	1780	4839	725	2590	3992	2238	1284	547	179	228	399	644	618	256	829	167	364	161	247	302	331	233	184	56	28	21	37	119	115	95	94	12	12	54	19	7	5	9	9	17	6	9	9	3	8	8	7	3	11	1	0	7	4	1	12	2	0	0	3	2	0	6	1	0	1	1	1	1	0	0	0	0	0	1	0	0	2	0	0	2	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	44024	19617	7879	5433	6298	2808	3581	4583	2785	1879	1129	900	772	754	856	787	475	795	366	451	314	296	343	357	286	198	115	95	70	79	152	156	128	116	35	33	76	32	28	24	21	23	29	18	11	18	10	21	10	10	7	9	9	8	12	12	6	4	2	5	1	3	6	1	6	2	3	3	3	1	3	2	0	0	1	0	0	0	1	3	1	0	2	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0
0.03	south23_active	80	32495	14174	2195	1719	4667	701	2468	3957	2124	1262	504	178	210	384	630	600	231	673	165	343	167	224	293	303	238	162	58	29	19	37	128	121	105	103	8	12	62	19	4	4	9	5	15	6	8	11	3	7	8	5	0	8	2	1	11	5	1	3	2	0	0	1	4	0	6	1	0	0	3	1	2	1	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	44333	19738	7846	5408	6327	2826	3622	4341	2693	1850	1083	876	761	765	856	778	475	774	380	399	297	310	372	390	319	232	125	94	71	72	175	137	146	101	39	41	76	39	26	28	28	29	28	10	14	12	7	24	9	10	9	22	11	8	11	11	5	5	0	4	1	1	7	1	3	2	2	4	2	0	2	2	2	2	0	1	0	0	0	0	1	2	2	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south24_active	80	32684	14206	2167	1741	4654	707	2526	3703	2031	1279	462	165	206	425	609	586	233	657	173	292	160	235	324	333	272	183	56	29	23	29	153	106	119	88	14	13	63	20	7	8	14	7	17	5	12	5	3	11	7	8	1	19	2	3	9	4	2	4	0	0	1	0	5	0	3	2	0	0	2	0	1	1	1	2	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	44717	19985	7798	5477	6486	2839	3755	4366	2699	1895	1115	920	788	783	867	763	488	806	360	382	331	347	386	409	347	242	133	96	66	77	192	118	132	104	41	37	78	36	26	27	30	35	26	16	29	10	8	18	7	5	8	19	8	9	19	10	5	4	2	2	4	1	5	1	4	3	2	4	2	0	3	1	2	2	1	1	0	2	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	33227	14489	2242	1784	4747	681	2682	3725	2063	1309	481	193	216	425	620	552	250	684	172	263	194	279	324	357	294	193	59	26	22	34	171	85	103	89	11	10	65	17	6	9	10	11	19	5	27	4	2	10	4	5	1	15	2	3	17	4	2	3	0	0	3	1	3	0	3	2	0	0	2	0	2	1	1	2	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	46884	20908	7835	5503	6677	2868	3848	4567	2822	1959	1101	962	806	767	891	808	475	827	346	401	328	371	366	385	363	265	137	98	74	93	189	95	130	107	39	36	86	39	28	30	32	31	27	20	31	7	9	18	8	7	9	21	4	8	19	4	5	5	4	2	4	1	2	1	9	3	1	1	0	0	2	1	2	2	1	1	1	2	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	35736	15645	2388	1894	4996	662	2810	3968	2209	1373	488	204	223	444	654	609	260	708	175	291	188	303	315	340	308	219	69	27	26	39	165	72	105	93	14	9	73	23	8	8	14	12	20	7	29	4	2	10	4	6	2	16	0	2	17	2	3	4	0	0	3	1	1	0	8	2	0	0	0	0	1	1	1	2	1	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	47156	20885	7847	5477	6663	2976	3869	4528	2759	1918	1153	972	785	774	903	764	501	896	349	377	320	388	387	340	306	230	130	93	70	101	164	74	108	105	41	36	90	48	31	27	30	27	25	25	36	8	9	13	14	9	11	19	5	5	13	7	5	3	5	0	4	4	2	1	6	4	2	1	0	0	2	0	0	0	1	1	1	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	36061	15697	2440	1871	4997	686	2866	3951	2161	1341	522	228	197	438	664	560	294	770	184	270	169	312	327	295	245	186	75	31	22	38	141	53	83	89	11	10	81	32	7	9	11	11	20	12	34	2	2	5	9	7	2	15	1	0	12	2	2	3	1	0	2	2	1	0	5	3	1	0	0	0	2	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	47360	20892	7822	5489	6635	2930	3763	4696	2761	1913	1135	990	808	761	866	755	470	879	339	413	296	378	404	324	308	211	135	97	74	94	173	76	111	128	46	33	90	43	30	25	32	19	27	22	30	18	6	13	15	13	11	10	7	4	10	8	6	2	3	0	1	3	4	2	10	5	1	1	6	0	2	0	0	0	0	1	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
