label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44
0.03	north9_active	80	33	20	19	11	9	4	6	2	5	1	2	4	1	2	0	4	3	7	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	77	46	23	22	21	8	8	4	10	3	5	3	1	6	8	5	13	4	8	1	1	3	1	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0
0.03	north10_active	80	35	18	15	13	11	6	5	1	6	2	2	1	1	4	4	4	9	3	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	88	60	21	12	16	11	11	5	14	9	10	9	0	4	9	1	10	6	6	2	2	3	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	49	26	11	5	9	7	5	3	8	3	6	4	0	2	7	1	9	6	2	1	2	2	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	77	56	21	13	14	9	10	4	13	9	10	10	0	3	8	2	5	6	3	1	2	3	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	34	25	11	6	10	5	5	3	7	4	5	5	0	1	4	2	3	6	2	1	2	2	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	84	50	24	21	18	10	7	6	12	5	10	7	1	3	6	3	12	6	2	3	2	3	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	34	26	14	11	13	5	4	6	8	2	5	2	1	1	3	3	5	6	0	2	2	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	74	44	26	20	18	14	9	4	6	4	6	6	1	3	5	3	8	0	1	3	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	31	23	16	11	14	8	5	4	4	1	3	4	1	1	2	3	2	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	84	40	22	24	15	14	6	7	4	1	3	5	2	2	3	2	9	0	1	3	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	41	20	12	13	11	8	4	4	3	0	0	4	1	1	0	2	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	86	33	22	19	18	13	8	5	6	3	5	10	3	3	1	2	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
0.03	north16_active	80	40	13	8	9	12	8	4	2	3	0	1	9	2	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	90	38	20	19	13	11	6	4	5	2	7	7	2	2	4	2	3	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north17_active	80	40	15	8	7	7	7	2	1	1	0	3	7	1	1	2	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	80	38	24	20	19	6	5	3	5	2	6	6	2	3	7	2	3	1	2	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north18_active	80	34	17	9	9	7	4	2	2	1	0	4	6	2	2	5	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	84	41	24	20	24	8	3	4	4	1	7	1	2	2	12	2	6	1	2	1	1	0	4	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	48	21	10	12	11	5	1	2	1	0	6	1	1	2	10	2	3	0	1	0	1	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	94	40	28	20	28	5	4	5	5	3	6	1	2	3	9	4	9	2	1	2	1	0	4	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north20_active	80	52	23	10	13	14	4	1	3	2	2	5	1	1	2	9	0	6	1	0	0	1	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	104	44	17	10	21	5	9	10	3	1	7	4	2	6	3	1	6	2	2	1	3	0	0	0	0	2	0	1	0	0	0	0	0	0	1	0	1	0	0	2	1	0	0	0	0
0.03	south21_active	80	63	15	7	3	13	3	6	4	1	1	6	1	0	3	2	1	4	1	0	0	3	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
0.03	south22_all	80	88	33	20	11	25	7	13	7	2	2	7	1	4	7	5	2	3	1	2	0	3	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	1	0	0	2	1	0	0	0	0
0.03	south22_active	80	48	12	8	4	15	3	9	4	1	2	6	0	1	5	4	2	2	1	0	0	3	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
0.03	south23_all	80	79	34	26	11	33	8	11	9	2	3	5	0	5	9	13	5	7	1	7	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0
0.03	south23_active	80	45	9	12	4	25	2	5	5	1	2	4	0	2	6	6	4	2	1	6	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south24_all	80	86	36	30	16	32	7	12	8	1	5	1	0	6	9	17	5	6	1	6	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	1	0	0
0.03	south24_active	80	50	13	13	9	23	1	5	5	0	2	1	0	2	7	10	4	1	1	6	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
0.03	south25_all	80	101	40	32	19	24	7	8	6	2	5	2	0	3	7	19	10	5	1	6	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0
0.03	south25_active	80	56	21	15	12	19	4	2	3	0	1	1	0	2	4	12	6	1	0	6	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
0.03	south26_all	80	109	44	28	16	16	6	8	3	4	5	3	0	1	6	16	6	16	1	8	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	1
0.03	south26_active	80	64	25	12	11	13	4	4	1	3	1	1	0	0	3	8	2	15	0	8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	1
0.03	south27_all	80	97	48	23	13	10	7	12	3	4	4	4	1	1	7	3	6	22	2	5	1	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
0.03	south27_active	80	50	28	11	10	8	5	8	1	3	1	2	0	1	3	2	3	21	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
0.03	south28_all	80	90	44	23	13	7	9	11	6	6	4	7	4	4	6	4	3	22	1	8	1	0	1	1	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
0.03	south28_active	80	45	26	11	9	4	4	8	2	5	2	4	1	4	3	3	3	20	0	8	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
0.03	south29_all	80	92	41	19	13	12	11	11	6	8	3	9	5	4	4	4	1	9	2	4	1	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
0.03	south29_active	80	46	22	10	9	7	5	8	2	3	1	5	2	4	3	3	1	7	1	4	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
0.03	south30_all	80	92	46	17	15	18	13	4	5	8	2	12	5	7	3	4	1	7	1	4	2	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south30_active	80	41	27	8	10	14	6	2	2	3	1	8	2	6	1	3	1	6	1	4	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south31_all	80	76	38	20	19	21	5	11	2	5	4	8	1	5	9	7	1	13	1	12	3	1	0	1	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0
0.03	south31_active	80	38	19	7	6	13	0	8	1	3	2	4	0	3	5	5	0	2	0	8	2	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0
0.03	south32_all	80	81	45	18	21	33	6	6	2	4	4	9	0	3	7	5	1	12	1	12	3	2	0	1	0	0	2	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0
0.03	south32_active	80	45	19	7	7	16	2	5	1	3	2	4	0	1	3	4	0	7	0	8	2	2	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0
0.03	south33_all	80	73	43	18	18	33	9	7	2	0	3	9	1	2	9	4	0	13	0	4	3	2	1	0	1	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
0.03	south33_active	80	39	16	9	7	18	3	5	1	0	2	5	1	1	5	3	0	7	0	4	1	2	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
0.03	south34_all	80	72	50	26	12	32	9	5	3	1	4	8	1	2	9	3	1	9	7	2	1	1	1	0	2	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
0.03	south34_active	80	37	16	13	6	20	3	2	1	0	2	5	1	1	6	2	0	5	3	2	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
0.03	south35_all	80	69	48	22	17	20	11	8	4	3	4	2	4	1	9	0	2	1	7	2	2	0	3	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south35_active	80	35	20	12	8	13	5	4	1	1	2	1	1	1	5	0	1	0	3	2	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south36_all	80	88	43	26	17	23	10	8	4	4	3	1	3	3	2	1	3	3	7	2	2	0	3	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south36_active	80	52	22	13	5	14	6	3	1	1	2	0	0	2	1	0	2	3	3	1	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south37_all	80	99	33	23	17	29	16	9	4	5	2	2	4	3	1	3	4	5	0	5	3	0	2	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0
0.03	south37_active	80	57	18	12	5	20	10	5	1	2	2	0	1	2	0	0	3	4	0	2	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south38_all	80	113	38	21	14	36	17	6	4	6	2	3	1	2	1	5	2	6	0	5	2	1	1	6	1	0	0	1	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south38_active	80	61	17	12	6	25	12	4	0	2	2	0	1	1	1	1	2	4	0	2	1	1	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	108	39	16	15	32	15	8	5	7	3	5	1	3	1	5	1	16	0	7	2	1	0	6	1	0	0	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
0.03	south39_active	80	57	15	9	9	21	10	6	1	4	3	3	1	2	1	2	1	12	0	5	1	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	94	45	21	16	37	11	9	6	8	2	6	1	2	2	4	0	14	0	5	3	1	0	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south40_active	80	47	19	10	12	24	7	6	1	6	1	5	0	1	1	3	0	11	0	5	3	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
