label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81
0.03	north11_all	80	43446	17952	9804	6383	3636	4691	2655	2674	1260	1388	954	1370	785	971	526	340	374	359	400	226	171	114	186	184	62	119	79	52	50	46	29	31	30	19	19	30	8	4	13	27	5	4	3	1	2	2	6	0	0	2	1	1	3	0	0	1	0	0	1	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	24231	9880	5110	3297	1689	2796	1377	1591	549	706	470	863	403	623	289	176	215	210	240	111	79	58	128	120	28	85	51	36	30	23	13	10	16	5	9	23	5	3	9	13	2	3	1	1	2	0	2	0	0	0	1	1	3	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	43598	17946	9780	6366	3618	4636	2631	2611	1228	1390	940	1289	800	891	522	329	380	335	396	232	159	144	194	195	68	130	72	55	56	45	35	30	24	20	24	39	6	6	12	30	4	5	2	1	9	4	4	2	0	2	1	0	2	0	0	0	0	1	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	24404	9863	5010	3324	1678	2756	1397	1545	538	728	463	845	424	582	288	172	216	214	245	134	76	76	130	125	29	94	46	35	37	24	17	12	12	9	15	29	3	4	10	15	2	3	0	0	8	2	1	1	0	0	1	0	2	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	41560	16943	9433	6156	3648	4495	2539	2504	1258	1341	897	1223	752	804	463	325	341	301	357	202	149	146	191	157	63	120	65	50	58	37	37	27	16	26	19	41	6	10	9	30	3	4	4	1	8	4	2	6	0	3	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	22755	9083	4720	3182	1678	2621	1369	1429	565	694	422	745	390	497	240	166	185	200	211	110	74	79	120	91	30	84	45	31	38	18	19	13	6	18	13	31	1	6	5	19	1	2	1	0	7	2	0	4	0	2	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	39679	16094	9038	6035	3774	4184	2478	2383	1264	1256	849	1157	702	739	426	328	329	273	369	216	138	144	174	147	68	97	65	49	43	34	30	26	10	24	20	30	8	8	7	29	5	3	4	1	10	4	2	7	0	2	0	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	21323	8390	4405	3046	1806	2410	1288	1327	601	649	399	663	363	455	223	155	181	175	228	124	67	78	100	72	33	54	43	26	28	18	20	13	3	19	12	19	1	4	5	19	1	1	1	0	7	2	0	4	0	2	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	37583	15370	8707	5819	3863	3912	2339	2188	1307	1187	846	1160	640	685	396	342	288	274	353	228	145	121	176	128	69	103	61	38	38	53	20	23	20	24	13	18	8	10	6	19	5	1	5	1	4	2	0	9	0	3	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north15_active	80	19648	7783	4187	2808	1836	2189	1150	1167	630	601	409	673	307	426	187	156	158	160	219	128	71	62	100	69	39	59	41	17	23	30	15	9	12	17	7	11	1	4	2	12	1	1	1	0	1	0	0	7	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north16_all	80	36693	15151	8525	5702	3897	3653	2310	2089	1334	1170	800	1151	639	664	407	341	298	277	356	225	140	124	151	122	69	99	59	40	47	53	22	29	23	24	13	11	10	10	10	25	9	5	5	1	5	2	1	11	2	1	0	1	1	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north16_active	80	18874	7618	4075	2750	1871	2025	1136	1113	638	618	376	675	301	419	199	158	159	143	238	121	70	57	92	65	35	55	34	17	27	32	12	14	14	18	4	4	5	4	6	6	3	4	1	0	1	0	1	9	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north17_all	80	36769	15371	8599	5732	3875	3663	2294	2053	1345	1166	785	1120	667	695	422	318	305	300	358	205	143	122	151	123	71	85	62	36	39	57	24	32	24	25	11	14	11	11	13	27	8	7	6	2	3	1	1	8	2	1	0	0	1	0	0	0	1	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north17_active	80	18927	7798	4104	2760	1878	2029	1115	1129	636	590	403	652	334	435	202	152	168	165	245	103	81	59	91	72	34	51	34	16	23	38	11	19	14	16	3	9	10	5	10	8	3	5	1	0	0	0	1	7	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north18_all	80	37928	15508	8764	5636	3867	3843	2335	2144	1319	1207	789	1118	727	738	442	295	321	309	329	193	145	134	155	133	69	67	51	35	51	58	29	32	29	27	11	19	16	14	19	24	6	11	4	2	2	1	3	4	3	0	0	0	1	0	1	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north18_active	80	19831	7935	4239	2787	1834	2168	1165	1181	618	615	384	641	394	459	233	138	173	181	225	96	79	71	103	87	28	42	25	15	27	40	13	19	20	21	4	13	12	6	14	7	4	7	1	0	0	0	2	4	2	0	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north19_all	80	39080	15941	8997	5708	3800	4015	2338	2287	1292	1225	827	1081	752	720	438	289	338	333	340	219	144	144	165	149	71	87	58	45	52	51	31	40	31	23	11	20	14	11	17	13	3	10	3	1	2	1	3	3	4	0	0	5	0	1	1	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	20860	8259	4386	2848	1777	2303	1170	1282	607	618	416	616	439	434	234	136	191	208	221	100	80	75	101	96	22	65	31	22	26	36	15	25	17	18	6	17	11	5	11	8	3	7	0	0	0	0	2	3	3	0	0	3	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	39927	16279	9058	5795	3745	4146	2349	2390	1233	1233	880	1191	738	709	434	316	328	346	337	246	136	154	184	143	65	89	77	39	47	51	27	45	43	25	12	24	12	9	13	10	5	5	2	0	3	1	2	0	3	0	1	6	1	1	1	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north20_active	80	21664	8604	4515	2940	1683	2391	1178	1351	565	623	443	735	438	430	237	162	189	219	211	133	77	77	115	99	20	53	47	20	19	31	14	26	19	19	7	22	6	4	7	6	3	3	0	0	1	0	1	0	3	0	0	3	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south21_all	80	64620	23447	8374	5210	6360	5259	2167	2131	1658	1131	800	1095	653	581	355	427	551	216	210	127	169	105	126	123	78	107	73	70	67	46	22	24	21	42	15	9	25	10	6	14	6	13	7	1	6	4	3	22	5	0	1	0	2	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0
0.03	south21_active	80	40237	13930	3865	2357	3756	3162	994	1123	923	556	373	643	371	302	164	240	328	116	106	60	99	50	60	71	40	74	42	44	33	22	11	18	9	21	5	4	12	4	1	11	3	4	3	0	4	4	1	0	5	0	1	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south22_all	80	64924	23088	8363	5239	6431	5323	2187	2115	1669	1096	803	1081	620	578	379	433	554	217	217	140	165	116	117	138	84	96	73	75	72	46	25	27	21	38	17	13	22	6	6	17	7	6	4	2	5	3	3	20	6	0	1	2	1	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
0.03	south22_active	80	40681	13774	3884	2419	3827	3213	1037	1123	932	537	376	617	343	314	174	253	333	109	111	67	91	54	58	82	41	66	36	44	41	25	12	18	9	20	9	7	9	2	0	14	5	2	2	1	3	2	1	0	6	0	1	0	1	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south23_all	80	65084	23280	8369	5215	6552	5388	2230	2088	1695	1058	830	1106	625	594	375	437	515	223	204	133	190	114	120	130	68	99	74	80	72	43	21	25	25	41	14	11	13	6	7	18	4	7	2	4	1	5	3	20	4	1	3	3	0	5	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
0.03	south23_active	80	40770	13908	3917	2350	3977	3217	1060	1117	934	526	385	622	342	315	171	262	311	112	100	74	115	51	67	73	37	66	35	32	44	24	11	13	14	20	8	6	4	2	0	14	3	3	2	2	0	2	1	0	4	0	2	0	0	4	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	64706	23388	8404	5306	6708	5502	2182	2027	1693	1074	857	1075	633	596	387	438	510	218	198	139	186	113	117	136	63	95	71	105	89	38	28	24	24	22	13	14	12	11	6	13	2	4	1	6	1	12	3	22	3	1	4	3	0	4	2	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south24_active	80	40326	13891	3962	2403	4089	3343	1030	1095	904	518	405	605	347	333	176	244	324	103	101	74	101	57	70	73	34	61	39	46	49	23	14	10	15	10	9	7	6	6	1	9	2	2	1	4	0	9	1	2	3	0	3	0	0	4	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	64488	23428	8299	5253	6754	5373	2154	2058	1727	1089	867	1104	655	560	387	426	486	212	190	138	186	110	136	132	58	90	81	108	89	44	30	24	22	23	10	15	16	13	6	11	3	3	2	8	1	11	3	2	9	1	4	1	0	6	3	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
0.03	south25_active	80	40146	13919	3914	2369	4154	3247	990	1134	943	519	397	639	362	305	185	231	293	105	95	70	109	56	81	68	31	52	46	51	60	25	17	10	16	12	7	7	7	7	1	7	3	1	2	5	0	8	0	2	7	0	3	0	0	6	1	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	64833	23623	8353	5213	6630	5416	2113	2088	1655	1098	866	1113	694	567	400	408	517	218	198	143	201	113	134	123	67	102	69	93	76	43	27	26	18	27	9	12	23	10	5	16	6	3	6	9	2	11	2	2	7	0	3	0	1	2	2	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south26_active	80	40307	14087	3915	2340	3960	3262	984	1148	914	535	406	654	385	303	196	219	306	108	102	67	118	64	80	66	39	63	35	47	36	19	15	14	11	17	6	4	11	6	1	11	6	1	4	5	0	8	0	2	5	0	2	0	0	2	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	64901	23350	8314	5199	6567	5310	2112	2131	1680	1013	820	1136	686	622	403	438	496	208	209	151	195	101	134	132	62	100	64	66	61	43	27	27	21	30	11	16	22	5	5	13	9	4	6	8	2	2	3	4	7	0	1	0	1	2	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south27_active	80	40540	13921	3890	2353	3900	3149	962	1171	930	491	389	661	364	330	205	237	295	103	107	67	121	54	77	76	30	72	35	40	38	18	14	12	13	17	6	3	10	3	0	9	7	0	4	3	0	0	0	3	5	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	64386	23350	8326	5277	6527	5264	2112	2069	1599	1075	805	1161	678	644	380	437	550	222	216	147	226	96	123	124	67	117	66	76	73	42	28	30	14	50	10	13	22	9	5	16	9	2	5	8	3	2	3	4	7	0	2	0	1	0	1	1	2	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	40166	13996	3901	2390	3929	3172	955	1139	865	535	401	680	361	334	188	235	347	103	123	58	140	53	74	67	28	83	34	52	39	19	11	18	7	27	4	2	14	7	1	11	7	0	3	2	1	0	0	3	6	0	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	64343	23227	8329	5259	6521	5236	2054	2058	1630	1094	820	1143	687	627	348	415	559	228	250	149	231	109	137	119	71	136	68	79	75	29	35	26	14	52	14	14	39	8	6	20	7	2	3	6	4	1	2	4	5	2	1	0	0	1	3	0	2	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	0
0.03	south29_active	80	40311	13861	3946	2389	3926	3168	924	1097	855	554	386	689	364	328	154	224	339	108	158	62	151	64	77	62	25	87	43	62	43	14	12	14	8	25	6	3	30	6	5	7	4	0	2	2	2	0	0	3	4	2	1	0	0	0	3	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
0.03	south30_all	80	63858	23340	8185	5200	6680	5237	2090	2104	1669	1158	808	1155	731	600	356	406	537	230	255	136	225	112	127	136	82	144	99	84	67	37	34	33	14	51	14	9	33	7	6	19	5	4	2	3	3	2	0	4	5	3	1	0	0	1	4	1	1	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
0.03	south30_active	80	40154	14024	3892	2334	4033	3220	942	1119	894	609	375	719	389	305	163	221	349	106	153	60	147	59	65	79	31	87	57	65	42	21	12	20	8	24	6	4	28	5	5	6	3	1	1	1	2	1	0	2	4	3	1	0	0	0	3	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
0.03	south31_all	80	64571	23515	8271	5091	6671	5225	2121	2116	1664	1151	835	1146	635	634	394	409	520	211	229	141	171	108	106	163	59	136	69	80	79	35	33	35	27	39	14	5	22	15	6	12	8	4	9	6	5	2	4	7	1	2	1	3	1	0	1	1	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
0.03	south31_active	80	40159	14081	3963	2286	4017	3143	994	1150	892	595	390	661	315	333	198	228	337	86	113	61	86	51	56	114	31	81	34	56	61	20	18	23	13	25	5	1	13	5	1	3	7	1	5	4	4	0	0	5	1	1	0	2	1	0	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	64543	23704	8313	5090	6578	5328	2114	2043	1664	1150	854	1147	632	626	387	413	513	222	202	144	165	103	121	139	57	123	71	76	69	34	28	36	28	35	18	5	22	13	4	11	9	6	7	5	4	2	4	6	4	3	3	1	1	6	0	2	0	0	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south32_active	80	40336	14336	3978	2273	3893	3263	997	1113	893	571	420	663	308	342	195	224	325	96	99	64	94	50	54	96	27	81	35	57	54	16	12	21	11	18	3	3	13	5	2	1	8	3	5	0	1	0	0	4	3	1	1	1	0	5	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	64704	23784	8232	5130	6548	5407	2159	2029	1710	1147	851	1130	643	633	382	415	512	219	201	149	166	98	130	119	61	108	69	79	77	37	30	30	25	41	19	4	15	13	4	11	6	5	7	6	7	1	4	3	9	8	3	1	1	6	0	3	0	0	2	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south33_active	80	40513	14338	3926	2286	3919	3309	1028	1115	930	592	416	665	317	347	183	233	328	94	99	73	102	54	56	75	27	63	35	50	54	14	9	14	9	23	5	2	9	6	3	4	5	4	6	1	4	0	0	1	5	6	1	1	0	5	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	64197	23726	8251	5063	6523	5511	2120	2063	1697	1117	841	1085	657	631	378	399	517	218	190	143	166	89	147	93	56	103	67	66	79	36	26	30	17	41	16	8	14	9	4	10	6	6	7	6	5	2	2	4	9	12	5	1	1	6	0	3	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south34_active	80	39897	14237	3913	2262	3920	3399	981	1107	928	580	405	638	322	336	172	225	351	92	89	68	102	46	65	53	29	49	33	40	52	15	10	16	7	22	5	4	7	6	4	4	4	4	6	2	3	1	0	1	5	9	2	1	0	5	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	64476	23483	8367	5139	6521	5485	2134	2043	1720	1104	826	1140	645	622	374	418	557	235	200	145	161	88	121	100	68	149	69	84	70	42	31	29	17	28	16	10	15	7	3	13	7	6	9	6	3	2	2	4	8	11	7	1	1	5	0	2	0	2	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	40131	14020	3961	2335	3968	3344	1030	1069	940	548	375	661	337	327	171	256	383	104	87	65	104	41	62	56	40	82	34	44	43	21	12	14	10	13	7	4	8	3	2	6	2	4	7	4	3	1	0	1	5	9	2	1	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	63928	23230	8403	5080	6435	5365	2114	2065	1707	1171	838	1177	645	607	369	403	574	229	206	128	168	86	119	116	86	139	68	85	65	33	30	29	17	29	21	10	14	10	6	9	11	7	10	4	2	5	0	4	0	5	4	4	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
