label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79
0.03	north14_active	80	39843	3739	2405	9518	1011	1123	2517	417	363	863	833	170	142	213	285	259	101	238	124	225	73	71	32	48	85	55	21	82	7	23	11	3	20	5	5	4	3	3	1	3	14	3	4	0	4	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	55458	15207	8972	11766	4172	3279	3644	1771	1398	1502	1176	729	572	492	499	438	293	333	248	309	157	137	103	99	121	85	39	81	37	34	33	22	27	12	12	15	14	7	10	5	16	4	6	4	0	4	7	3	1	4	0	2	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	41323	3745	2346	9706	992	1147	2652	436	356	928	809	182	136	229	279	276	98	232	138	245	72	69	34	52	91	64	13	60	10	16	13	3	21	6	4	5	9	4	1	1	14	3	4	0	0	1	1	1	0	1	0	1	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	59196	15323	8995	12479	4082	3322	3741	1798	1433	1532	1252	737	590	529	536	436	282	324	249	292	172	146	111	103	124	79	47	73	46	33	39	18	37	21	11	14	14	9	12	6	11	3	4	3	2	3	8	0	2	3	1	1	4	3	1	1	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	45549	3829	2206	10420	998	1303	2825	477	345	974	885	208	154	245	298	280	101	240	139	234	86	79	35	56	103	60	20	53	10	16	13	2	29	12	2	6	9	6	2	2	9	2	3	0	0	1	1	0	0	1	0	1	4	0	1	1	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	62456	15276	8940	13247	4195	3300	3957	1818	1427	1620	1393	746	584	589	543	471	273	369	256	292	179	150	113	104	134	88	57	67	46	35	37	16	39	31	10	9	12	10	10	5	10	1	3	3	2	2	7	1	2	3	1	2	4	2	0	2	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	49075	3831	2145	11232	1088	1407	3060	505	342	1068	1024	207	165	283	288	320	104	286	157	242	89	88	39	63	112	71	24	54	11	21	17	5	30	23	1	4	9	6	1	1	8	0	2	0	0	1	1	1	0	1	0	2	4	0	0	2	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	65115	15326	8979	14103	4229	3355	4274	1875	1443	1602	1483	768	592	593	570	442	280	392	238	323	183	147	124	97	125	81	59	78	44	34	41	22	45	31	11	11	6	10	9	8	7	4	3	4	3	2	3	6	3	0	1	4	3	2	0	2	0	0	0	0	2	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	52261	3871	2018	12136	1142	1520	3380	544	364	1088	1120	210	168	300	310	294	104	298	144	272	97	94	50	56	102	68	25	64	8	21	16	9	32	24	2	7	2	5	2	2	5	2	3	1	0	0	1	4	2	0	0	4	3	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	64770	15205	8991	14590	4248	3413	4150	1831	1443	1572	1552	761	578	560	517	445	267	355	249	317	192	172	115	96	122	83	68	88	35	39	35	25	38	30	11	12	9	5	7	9	8	3	4	6	1	2	2	6	3	0	1	4	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	52072	3836	2061	12600	1148	1530	3209	519	370	1061	1154	197	162	292	291	295	102	256	152	266	93	114	46	59	103	71	35	72	8	27	17	8	25	25	1	6	2	2	1	3	7	2	3	1	0	0	1	4	2	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	64618	15240	9019	14484	4263	3403	4186	1791	1410	1515	1481	745	583	539	524	400	275	333	256	321	161	194	108	111	111	85	62	115	35	40	39	23	36	20	11	11	14	4	7	7	17	6	5	9	4	1	0	7	4	0	1	3	0	5	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	1	0	0	0	0	0
0.03	north20_active	80	51924	3816	2049	12571	1168	1500	3273	513	367	1014	1097	186	146	282	313	240	118	235	158	273	69	126	39	69	92	72	30	100	7	29	15	5	26	15	2	6	2	2	1	2	16	3	4	2	3	0	0	3	2	0	1	3	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	58822	15800	14749	5995	5942	4298	3095	3289	2008	1306	1084	1161	1189	648	425	717	447	267	264	166	140	105	135	110	86	70	57	49	46	52	26	16	18	22	11	17	6	9	9	9	5	2	15	11	3	2	4	3	2	0	1	0	3	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
0.03	south21_active	80	45089	5883	10895	2153	4050	2809	1972	2591	1380	671	665	843	978	411	184	605	314	121	197	54	61	34	62	56	57	32	29	27	12	42	12	6	14	8	4	7	0	8	7	5	2	0	11	11	1	1	4	2	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south22_all	80	58786	15901	14901	6066	5995	4239	3096	3357	1966	1274	1091	1110	1273	678	441	708	442	261	271	169	158	106	130	121	86	57	62	61	41	51	26	16	18	22	18	17	5	10	11	8	10	3	16	10	6	2	2	2	3	3	1	0	3	0	3	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	45123	5889	11032	2240	4057	2720	1978	2675	1358	628	646	787	1043	432	208	598	303	119	194	54	78	34	63	66	61	28	37	34	9	40	13	4	14	6	6	7	0	7	9	6	6	0	12	10	2	1	0	1	2	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	58320	15882	14800	6154	6034	4220	3095	3227	2023	1270	1090	1133	1202	666	410	702	424	268	303	176	158	111	129	110	97	52	57	60	37	49	27	22	17	16	15	18	4	9	6	8	8	3	12	21	4	3	3	3	4	3	1	0	1	1	4	1	0	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	44696	5960	11000	2302	4128	2710	1985	2569	1396	611	636	820	995	412	174	592	291	119	232	58	84	31	67	65	67	23	31	33	12	36	16	8	16	3	4	6	2	6	5	6	6	0	10	21	1	2	1	1	3	0	0	0	0	0	4	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	58272	15901	14538	6083	5940	4191	3071	3189	2097	1293	1094	1127	1244	689	425	723	454	261	325	181	174	111	127	95	91	57	56	57	30	81	22	32	22	15	14	19	4	3	7	7	8	8	9	16	4	4	5	2	3	3	0	0	1	1	4	1	1	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	44574	5876	10818	2272	4024	2724	1947	2549	1464	602	594	819	1025	441	174	604	314	120	245	65	101	35	73	52	65	26	30	25	9	67	14	12	20	1	4	8	2	1	3	2	6	1	9	16	1	3	2	1	2	0	0	0	0	0	4	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	58408	15919	14325	5965	5974	4197	3043	3155	2127	1298	1135	1130	1140	670	419	781	484	280	323	190	153	114	117	84	99	59	57	54	31	89	30	32	25	15	15	19	7	3	6	7	6	11	9	15	4	3	4	2	5	2	1	0	1	1	1	0	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	44711	5901	10743	2240	4024	2759	1928	2504	1464	604	644	823	943	419	166	658	344	146	242	68	90	33	58	43	69	20	35	23	11	71	18	11	21	2	5	8	4	3	3	3	5	1	7	15	1	3	2	1	5	0	0	0	0	0	1	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	58358	15815	14227	5980	5949	4245	3089	3233	2072	1330	1133	1188	1183	709	423	818	487	266	299	195	164	111	106	83	73	65	66	60	36	96	24	34	25	13	13	15	5	8	9	7	5	12	6	3	6	2	5	1	4	0	1	0	7	2	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	44620	5843	10621	2188	4020	2773	1945	2543	1442	618	641	858	987	442	163	706	359	141	217	70	95	29	47	43	45	23	45	31	14	81	15	13	20	2	6	7	2	5	4	2	4	3	4	3	0	2	3	0	4	0	0	0	6	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	58143	15678	14628	6040	5930	4334	3115	3303	2051	1334	1144	1148	1197	679	432	802	457	271	264	156	151	107	85	98	77	62	79	57	36	90	28	24	16	21	13	16	8	14	7	6	8	10	8	3	8	1	5	2	4	1	1	0	6	1	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south27_active	80	44497	5837	10927	2251	4029	2814	1979	2602	1424	622	659	833	1004	442	164	674	338	145	188	54	83	28	26	48	43	16	55	30	12	77	15	7	12	4	6	8	4	8	3	3	6	2	6	2	1	0	4	0	4	1	0	0	6	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	58548	15606	14626	6160	5884	4257	3165	3224	2003	1287	1170	1112	1161	669	427	766	459	278	274	157	161	93	90	100	93	62	79	58	35	89	42	20	20	16	14	13	10	14	13	7	4	8	6	3	7	3	5	2	5	3	3	0	6	2	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
0.03	south28_active	80	44793	5849	10892	2296	4001	2762	2042	2496	1395	596	665	795	965	429	150	654	360	149	192	58	96	24	28	49	63	18	48	32	9	78	26	7	11	4	8	4	4	8	8	3	3	2	5	0	1	0	4	0	4	3	2	0	6	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	58826	15653	14884	6185	5937	4241	3179	3292	2046	1300	1173	1109	1125	679	457	738	464	276	287	157	171	108	88	104	89	64	73	49	28	77	42	21	23	19	14	14	9	11	11	9	6	7	5	21	6	3	4	1	1	3	3	1	3	4	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	3	0	0	0	0
0.03	south29_active	80	45053	5853	11037	2349	4039	2771	2033	2560	1444	624	690	795	938	446	167	626	357	142	210	62	95	42	31	56	61	23	36	23	6	70	21	8	14	6	5	5	3	5	7	6	5	1	5	18	1	0	4	0	0	3	2	0	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
0.03	south30_all	80	59086	15737	14640	6200	5981	4267	3108	3302	2072	1240	1158	1118	1149	652	439	714	490	288	332	178	186	100	97	92	102	54	64	52	34	72	44	15	29	20	17	13	10	5	15	9	7	5	9	22	3	2	4	0	1	2	4	1	4	3	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0
0.03	south30_active	80	45456	5825	10935	2354	4041	2794	1950	2570	1475	618	663	808	961	416	166	597	394	143	249	64	109	42	39	48	74	20	25	29	4	65	24	7	17	7	6	1	1	4	10	6	7	0	7	19	1	0	4	0	0	2	2	0	4	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
0.03	south31_all	80	58484	15783	14651	6199	6200	4292	3090	3206	2019	1276	1087	1127	1451	628	435	805	481	272	289	153	160	127	105	107	87	59	59	65	44	43	22	35	27	20	11	10	9	15	7	4	10	9	8	3	6	5	2	1	3	1	3	0	1	0	3	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	45030	5734	10863	2296	4303	2816	1998	2519	1364	563	614	841	1202	412	151	710	351	127	217	60	84	48	48	56	60	17	28	36	17	30	14	13	17	3	5	4	3	11	4	3	4	6	4	2	2	2	2	0	3	1	3	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	58075	15707	14666	6222	6244	4244	3079	3036	2042	1253	1051	1071	1474	682	431	734	490	277	315	162	162	124	90	88	95	68	54	71	45	52	29	34	23	13	14	8	7	14	5	3	10	3	8	3	8	4	3	1	2	1	3	2	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	44659	5763	10896	2336	4323	2774	1935	2387	1372	575	606	775	1220	462	160	632	356	130	240	75	86	46	39	40	65	25	31	38	14	43	19	10	14	1	7	5	3	7	3	3	6	1	3	2	3	1	2	0	2	1	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	58075	15791	14729	6331	6192	4211	3096	3131	1938	1312	1043	1046	1425	690	428	783	514	283	342	175	158	120	96	87	106	61	49	61	46	63	34	33	20	14	13	11	7	14	8	4	15	4	7	0	4	2	3	1	2	2	4	2	3	0	0	0	1	4	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	44475	5828	10941	2394	4267	2756	1929	2437	1289	628	631	731	1206	464	176	676	384	134	262	79	87	38	44	38	71	23	29	34	12	54	22	13	14	2	4	6	3	4	6	4	13	1	3	0	1	0	2	0	0	2	3	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	58037	15957	14590	6331	6119	4101	3177	3245	2004	1284	1072	1096	1368	659	403	768	515	281	307	188	162	113	98	89	92	57	55	42	40	70	35	26	23	13	16	11	3	11	10	4	15	4	6	3	6	4	3	2	2	2	1	2	3	0	1	1	1	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	44340	5959	10925	2357	4129	2661	2014	2528	1387	632	636	780	1153	426	161	663	392	139	225	96	84	31	44	44	60	22	26	21	9	64	23	11	20	2	3	5	1	4	9	4	14	0	3	3	1	1	2	1	0	2	0	0	2	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	58370	16075	14584	6191	6094	4043	3136	3270	2020	1229	1095	1191	1289	652	413	791	513	280	312	191	171	123	105	96	111	67	57	48	32	60	43	20	33	17	13	15	6	8	14	6	11	4	9	4	4	4	3	3	4	3	2	3	2	0	1	2	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	44532	6040	10862	2267	4143	2580	2007	2552	1386	619	663	864	1084	420	162	703	389	139	235	94	93	33	49	45	75	27	27	24	7	52	23	7	24	3	1	6	2	3	9	4	9	1	8	4	1	2	3	1	2	1	0	1	2	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	58299	15963	14338	6142	6174	4049	3147	3238	2074	1199	1094	1211	1275	635	398	718	529	275	302	200	171	133	102	96	107	68	60	54	25	47	43	17	40	21	15	22	5	6	11	7	11	8	7	6	4	4	3	2	2	2	3	5	2	0	1	2	0	3	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0
0.03	south36_active	80	44459	5942	10705	2227	4186	2604	2055	2543	1437	593	617	876	1072	401	152	624	407	124	232	84	90	41	48	48	71	26	26	29	5	40	17	3	28	4	4	10	3	3	6	5	8	2	6	6	1	2	2	1	2	0	1	3	2	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
