label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76
0.03	north6_all	80	29422	20428	10799	5292	7872	3264	2484	2891	2644	1097	844	651	710	752	712	475	275	443	217	143	225	117	72	134	83	91	49	40	31	58	34	23	40	25	23	5	7	12	9	0	4	4	3	3	1	1	2	2	2	3	1	0	2	5	0	1	1	2	3	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	13344	11653	5933	2487	4931	1764	1307	1781	1686	581	411	303	378	441	456	267	142	246	110	67	142	46	40	77	50	49	31	25	13	40	19	12	32	16	11	3	2	6	6	0	1	4	1	3	0	0	0	1	2	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	29588	21374	10932	5381	8362	3363	2601	3113	2623	1127	882	669	729	853	789	480	277	515	200	132	247	111	92	132	82	113	47	39	33	57	41	26	29	21	21	16	7	11	12	1	8	3	11	5	1	1	2	1	2	1	0	0	2	3	1	2	2	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	13371	12534	6017	2617	5283	1840	1370	1932	1675	593	416	320	369	507	522	255	141	316	115	60	156	43	48	78	47	71	31	22	14	32	21	14	20	15	10	12	3	5	8	0	6	2	10	4	0	0	0	0	2	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	29565	22067	11171	5411	8597	3366	2655	3095	2831	1118	884	684	748	869	825	506	298	490	197	134	258	113	87	137	70	107	48	41	25	43	43	28	29	19	21	20	9	8	14	3	8	3	13	4	1	2	2	2	4	5	0	0	1	3	1	2	7	2	3	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
0.03	north8_active	80	13322	13102	6153	2633	5464	1877	1392	1904	1808	576	431	335	405	518	561	290	153	320	106	61	175	44	42	79	38	69	35	21	13	23	20	19	16	11	10	13	3	4	11	1	6	2	12	3	1	1	0	1	2	3	0	0	0	1	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north9_all	80	29466	22152	11217	5395	8638	3430	2547	3168	2741	1121	872	686	671	815	832	510	292	476	200	151	291	98	88	158	94	118	59	34	25	47	46	31	28	24	16	25	9	11	18	3	10	4	12	4	6	4	3	1	2	6	0	0	0	2	1	1	12	1	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north9_active	80	13421	13117	6158	2673	5398	1911	1336	1933	1683	582	424	331	339	486	574	314	140	317	119	69	196	41	42	95	52	86	37	19	14	16	22	19	14	13	6	15	4	4	13	1	9	3	11	2	1	2	1	1	0	3	0	0	0	0	1	0	12	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north10_all	80	29195	21507	10835	5319	8225	3313	2440	3060	2795	1081	848	660	621	749	770	503	295	455	225	165	250	95	70	131	115	98	69	32	34	51	44	34	33	20	12	18	10	9	17	4	8	6	13	5	6	5	2	1	2	5	0	0	0	0	0	2	12	1	3	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north10_active	80	13245	12557	5954	2631	5112	1807	1281	1877	1715	535	410	307	336	440	499	330	142	284	137	76	164	50	35	73	60	74	40	20	21	23	23	20	17	8	4	7	5	3	14	1	6	6	12	1	1	2	1	1	0	3	0	0	0	0	0	1	12	0	3	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north11_all	80	29113	22281	11602	5529	8649	3628	2424	3229	2709	1081	881	640	685	814	797	533	314	476	228	155	279	98	68	140	97	140	58	46	30	59	34	22	40	32	16	18	15	8	7	5	14	1	6	3	3	1	2	3	2	2	0	0	0	2	0	1	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
0.03	north11_active	80	13173	13280	6633	2657	5545	1977	1277	2024	1719	517	408	320	373	495	496	347	160	302	137	82	178	47	28	91	49	95	33	23	14	35	15	9	27	25	6	13	9	5	4	2	8	1	1	0	1	0	0	2	0	1	0	0	0	1	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north12_all	80	29255	21270	11118	5369	8267	3518	2430	3122	2538	1056	829	661	691	819	748	505	298	518	205	157	274	103	74	128	80	134	56	39	31	67	32	19	32	41	20	17	16	7	5	5	13	3	7	6	2	1	4	1	3	3	0	0	0	2	0	1	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	13143	12470	6193	2553	5203	1938	1240	1889	1601	496	393	310	365	488	469	336	142	325	117	79	173	51	35	85	37	82	30	18	12	39	13	9	20	31	8	10	10	4	2	2	9	3	2	3	1	1	1	0	0	2	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	29430	20497	10657	5236	7895	3446	2404	2929	2495	1022	799	680	662	798	664	468	304	507	204	155	219	107	65	132	71	115	60	33	33	63	31	18	38	34	27	23	19	6	4	6	13	3	7	5	3	1	4	1	5	2	0	3	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	13311	11875	5805	2469	4970	1862	1205	1721	1520	483	376	298	342	464	421	299	145	300	108	66	134	50	32	82	38	69	35	13	10	37	16	9	20	26	12	17	9	3	1	3	9	3	2	4	1	1	2	0	1	2	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	29552	20212	10435	5277	7950	3402	2479	3016	2544	1006	852	714	668	785	642	492	307	472	217	157	234	92	63	121	69	98	54	33	30	53	25	21	40	39	28	25	11	6	6	4	8	3	6	5	3	2	4	2	5	1	0	3	1	1	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0
0.03	north14_active	80	13413	11674	5654	2499	4875	1833	1246	1865	1556	479	412	307	359	461	372	305	155	293	116	69	150	42	30	72	36	60	33	12	9	27	13	9	22	25	16	19	4	4	2	2	6	3	4	4	2	1	2	1	1	1	0	1	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north15_all	80	29753	20872	10708	5399	8180	3495	2540	3059	2670	1010	851	694	678	780	700	524	333	414	223	149	235	92	60	128	72	74	58	33	32	56	29	21	37	33	22	42	8	9	7	5	10	1	4	5	4	4	4	2	2	1	0	3	1	0	0	0	1	1	17	2	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0
0.03	north15_active	80	13533	12032	5907	2570	5074	1873	1307	1933	1710	515	422	293	378	464	403	317	183	260	119	65	145	45	25	82	41	42	37	19	15	24	18	10	18	22	15	25	2	7	3	4	8	1	3	3	3	3	2	1	1	0	0	1	1	0	0	0	1	0	17	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north16_all	80	29630	21762	11241	5478	8614	3572	2578	3100	2896	1021	890	678	714	824	739	542	315	463	217	156	237	87	61	130	74	74	47	37	32	51	36	20	28	43	18	44	2	11	12	4	8	1	5	2	4	4	1	3	1	1	1	0	1	0	0	0	1	0	17	2	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0
0.03	north16_active	80	13546	12745	6344	2618	5366	1968	1341	1967	1894	515	447	306	412	505	427	313	179	324	119	68	140	40	25	99	46	39	28	25	18	28	22	9	18	32	12	24	1	7	5	3	6	1	3	1	3	3	0	3	0	0	1	0	1	0	0	0	1	0	17	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north17_all	80	29489	22094	11487	5450	8927	3659	2581	3100	2943	1022	863	668	736	821	803	551	293	525	212	145	246	90	70	137	76	81	63	44	40	54	33	18	32	37	16	37	5	11	8	6	8	1	7	2	4	3	1	3	1	1	1	0	1	0	0	0	1	0	18	2	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0
0.03	north17_active	80	13461	12928	6528	2586	5706	2095	1351	1951	1976	514	435	312	421	483	451	295	169	344	119	63	152	39	32	97	46	49	37	26	23	35	20	7	21	32	12	17	3	7	5	5	6	1	6	0	2	3	0	3	0	0	1	0	1	0	0	0	1	0	18	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	29420	22119	11631	5325	9046	3702	2533	2914	2870	1040	865	658	744	857	762	519	282	574	217	147	267	91	84	156	74	91	63	49	36	55	39	16	33	28	19	23	8	9	13	9	4	1	8	2	4	3	5	3	9	1	2	1	0	0	0	0	0	0	22	1	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	13352	13023	6565	2559	5774	2141	1332	1793	1813	512	425	310	414	505	409	273	145	391	124	71	159	35	38	105	45	59	34	23	20	37	28	5	18	25	13	7	3	4	8	7	3	1	7	0	1	2	4	2	8	1	2	0	0	0	0	0	0	0	22	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	29230	22007	11384	5396	8764	3631	2470	2950	2916	1053	813	635	721	826	735	533	280	607	216	145	288	102	101	140	77	96	60	44	32	50	47	22	34	12	20	18	10	5	13	8	6	2	6	1	4	1	7	1	8	2	3	1	0	0	0	1	1	0	5	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	13248	13002	6338	2610	5511	2079	1290	1828	1830	499	397	309	379	498	391	286	143	384	126	73	181	40	46	90	50	67	35	21	16	31	32	9	16	10	14	14	4	1	7	6	3	2	6	0	1	0	6	0	8	1	3	0	0	0	0	0	0	0	5	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	28915	21757	11432	5448	8588	3692	2491	2984	2786	1053	823	652	719	843	772	510	285	568	201	153	307	108	104	162	80	120	55	41	28	41	52	24	43	8	16	18	15	7	15	7	7	4	14	1	5	2	7	1	10	2	2	1	0	1	0	1	1	1	5	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	13107	13003	6263	2624	5334	2073	1306	1842	1716	505	384	323	367	524	430	292	136	331	114	80	192	41	44	104	53	73	29	20	14	21	31	11	26	4	8	13	7	1	11	5	4	4	6	0	1	1	6	0	10	1	2	0	0	0	0	0	0	0	5	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	29177	22214	11320	5344	8676	3631	2562	3227	2930	1100	844	666	728	939	778	566	275	477	220	155	269	94	114	126	92	94	50	40	43	49	46	23	40	31	22	31	15	8	7	9	7	3	10	5	6	4	5	0	2	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	13022	13032	6405	2576	5399	1991	1317	1965	1860	570	426	302	376	548	472	363	124	288	129	74	171	48	56	63	54	70	27	17	16	30	30	10	32	14	12	21	10	4	4	6	3	1	6	1	4	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	29082	22219	11343	5410	8869	3612	2592	3300	2953	1105	838	645	747	913	792	603	279	497	194	162	269	118	119	126	87	78	45	44	47	47	49	22	34	31	30	23	15	7	8	12	7	5	6	6	2	2	8	0	2	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south22_active	80	12945	13009	6387	2595	5646	1964	1353	1971	1877	562	421	300	387	517	470	381	132	317	110	82	167	57	58	63	47	54	24	21	21	31	31	11	24	17	17	14	12	2	4	7	3	3	3	3	1	1	5	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south23_all	80	29231	22176	11283	5476	9165	3506	2536	3110	2839	1123	853	622	772	854	693	608	273	504	190	146	260	111	101	131	94	89	49	49	39	51	47	20	28	25	29	15	19	4	8	14	5	11	7	8	6	2	7	0	2	1	6	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south23_active	80	13142	13111	6255	2648	5812	1908	1308	1847	1810	571	429	285	403	470	396	368	128	318	103	73	154	52	54	71	52	53	34	30	15	32	31	11	20	14	13	6	16	0	4	9	3	5	4	6	3	1	6	0	0	1	5	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south24_all	80	29131	22194	11457	5481	8984	3513	2531	3193	2850	1149	866	645	780	791	747	583	286	467	183	143	254	111	91	152	104	82	42	55	27	58	33	16	20	24	29	19	15	7	11	11	4	9	11	8	7	3	5	0	3	2	8	0	2	1	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0
0.03	south24_active	80	13235	13156	6375	2637	5739	1934	1320	1912	1792	584	436	304	415	443	433	375	136	314	96	63	142	48	41	72	60	49	27	35	14	31	22	7	12	13	11	9	11	1	7	6	2	5	6	7	3	2	5	0	2	2	7	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south25_all	80	29287	22287	11322	5495	8697	3539	2496	3003	2741	1214	868	635	723	787	728	561	292	514	196	143	275	108	86	151	87	98	57	46	27	70	22	21	46	26	23	24	14	5	9	9	4	13	9	10	7	2	2	0	5	2	8	0	2	1	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	13371	13217	6297	2657	5436	1919	1313	1832	1707	612	425	307	389	472	444	375	141	333	99	67	172	38	36	75	52	59	33	30	10	37	16	12	34	13	5	16	10	1	8	4	2	7	4	7	2	1	1	0	4	1	7	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	29156	22058	11408	5510	8640	3586	2486	3174	2727	1221	853	666	741	793	752	523	291	480	219	150	270	99	81	130	72	101	51	44	26	63	27	28	48	23	27	31	13	6	10	6	4	9	9	13	6	3	1	3	4	3	7	0	2	2	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	13281	13010	6437	2653	5552	1918	1343	2046	1651	597	404	330	388	494	458	366	146	328	121	73	182	40	29	60	44	67	25	22	9	36	12	15	35	10	12	22	9	2	9	1	0	6	4	9	2	2	0	1	4	1	7	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	29114	22238	11270	5511	8781	3655	2450	3239	2658	1221	867	671	755	859	727	527	302	504	227	136	258	101	86	137	61	123	60	39	26	59	33	29	55	27	23	29	8	9	5	8	7	13	2	14	5	3	4	3	4	3	1	0	3	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	13318	13101	6371	2646	5650	1962	1348	2095	1625	594	418	338	394	571	444	352	163	365	114	69	173	46	31	70	38	85	30	20	6	32	14	15	37	15	13	24	5	4	5	3	1	9	0	10	2	2	3	1	4	0	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	29028	22224	11213	5500	8649	3565	2488	3322	2747	1222	908	688	728	931	684	551	287	523	229	141	238	103	76	137	61	114	61	36	32	54	37	26	37	22	23	31	12	12	7	6	8	10	3	7	9	3	3	4	0	2	1	1	3	2	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	13195	13138	6308	2633	5482	1901	1329	2090	1695	591	440	351	391	618	392	338	165	392	108	64	159	53	33	81	34	75	33	19	9	36	19	10	23	12	16	26	8	7	5	3	1	8	0	6	5	2	3	2	0	0	0	1	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	29251	22249	11394	5480	8736	3585	2509	3316	2772	1185	915	692	728	909	706	575	283	536	227	135	277	107	77	133	70	113	66	35	33	47	41	22	33	20	22	30	9	10	9	6	4	7	4	6	9	3	4	2	0	1	2	1	3	1	2	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	13219	13040	6344	2645	5463	1984	1308	1998	1785	586	448	346	398	601	381	332	152	396	113	61	164	51	40	74	36	68	32	21	13	30	28	8	19	11	14	25	6	6	3	3	1	5	1	5	5	1	3	2	0	0	1	1	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	29266	22018	11411	5559	8425	3494	2542	3246	2810	1136	895	696	696	843	742	545	284	520	241	158	277	109	72	124	78	106	73	35	43	57	34	21	34	29	27	25	13	11	9	1	5	11	4	9	9	6	6	1	2	0	1	1	0	0	1	1	2	0	10	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	13056	13010	6393	2676	5207	1879	1297	1922	1805	561	448	353	389	538	421	303	143	381	122	73	171	44	37	82	43	66	39	21	21	42	23	9	19	15	16	20	10	6	1	0	1	10	2	8	6	4	5	1	0	0	1	1	0	0	1	1	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	29183	22098	11462	5439	8601	3626	2485	3142	2694	1081	835	673	730	818	676	525	289	405	222	143	327	91	82	146	89	89	63	41	33	55	27	20	41	24	32	29	10	6	14	6	8	8	2	10	5	3	5	3	3	2	1	1	1	2	1	1	1	0	1	1	1	5	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0
0.03	south31_active	80	13222	13086	6467	2708	5324	1946	1289	1886	1726	539	436	319	405	486	416	312	174	243	118	72	181	37	34	89	47	67	32	17	20	32	16	15	23	12	14	20	4	3	8	3	3	7	1	9	3	0	5	2	3	1	0	1	1	0	0	1	1	0	1	1	0	3	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0
0.03	south32_all	80	29380	22096	11270	5487	8689	3493	2425	3224	2675	1108	858	678	724	820	694	515	278	469	236	152	295	83	86	139	92	102	64	51	33	50	27	22	37	27	31	16	8	6	16	7	14	8	5	13	4	5	5	4	4	1	2	2	1	2	1	1	1	0	1	3	1	4	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0
0.03	south32_active	80	13298	13031	6223	2694	5481	1867	1264	2011	1711	551	431	319	381	482	438	308	169	286	126	76	182	38	36	94	54	69	32	24	17	15	15	15	18	13	18	10	5	3	11	4	5	8	3	10	2	1	5	2	4	0	0	0	1	0	1	1	0	0	1	0	0	3	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0
0.03	south33_all	80	29346	21965	11282	5513	8516	3435	2517	3206	2634	1177	866	673	728	784	655	508	287	518	266	149	325	96	84	144	83	103	66	50	34	49	35	22	22	29	28	21	11	11	15	8	21	10	20	12	5	4	9	3	5	1	1	2	1	1	1	1	1	0	1	3	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south33_active	80	13271	12927	6169	2631	5365	1827	1294	1927	1652	571	432	321	397	461	405	310	172	321	145	77	212	42	31	101	49	65	33	28	15	17	17	15	13	18	16	15	5	8	11	5	13	10	18	8	2	1	9	1	4	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south34_all	80	29479	22004	11306	5487	8580	3402	2533	3245	2612	1171	828	692	743	819	681	501	299	612	260	150	328	98	76	151	76	99	50	45	30	39	31	27	27	19	17	27	7	7	12	9	17	10	20	11	4	6	7	2	2	1	2	2	0	2	1	0	2	0	0	3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	13208	12973	6236	2637	5459	1780	1291	2007	1585	576	419	339	421	485	439	292	161	370	143	73	231	44	33	106	50	62	28	24	12	14	15	16	16	11	10	20	4	6	7	5	12	10	18	7	1	3	6	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	29480	22037	11493	5454	8855	3499	2513	3172	2736	1148	852	662	760	816	710	522	305	622	254	146	353	112	76	134	67	98	47	38	30	43	32	26	30	19	21	20	7	9	6	9	18	7	19	5	3	5	9	2	3	0	1	2	0	1	1	0	1	0	1	2	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0
0.03	south35_active	80	13283	12915	6430	2645	5690	1800	1303	1937	1676	563	431	335	442	494	455	312	161	424	134	69	238	52	31	91	44	61	29	21	12	20	18	13	23	14	14	15	3	6	5	4	17	5	18	2	0	2	8	1	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	29407	22087	11480	5413	9142	3541	2485	3168	2779	1089	851	682	777	834	686	508	311	539	230	151	293	106	84	147	78	96	50	40	32	40	28	30	35	19	25	16	7	15	10	9	12	8	5	7	2	5	3	1	1	0	2	0	0	3	3	0	1	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0
0.03	south36_active	80	13146	12966	6414	2623	5890	1884	1320	1963	1720	557	443	341	460	528	406	288	160	341	117	69	198	61	44	87	53	54	28	23	12	20	18	14	25	12	14	11	3	10	9	3	12	6	4	5	0	3	2	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	29287	21901	11381	5476	9108	3550	2523	3191	2733	1157	848	693	763	829	633	548	289	508	221	155	293	114	87	133	77	100	53	46	35	43	31	28	29	12	21	17	8	14	11	7	8	10	4	7	3	4	4	1	3	0	1	0	1	3	3	1	0	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south37_active	80	13142	12834	6459	2703	5803	1904	1339	2013	1681	581	420	344	448	534	380	312	145	351	125	69	189	66	45	79	51	53	28	24	14	23	20	13	20	5	12	11	4	8	10	2	7	8	4	5	0	3	2	0	1	0	0	0	0	0	2	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	29314	21686	11363	5548	8916	3482	2519	3143	2786	1175	816	675	766	870	624	546	309	474	229	153	243	108	96	130	83	116	60	48	35	39	27	27	28	15	25	19	9	14	13	5	3	10	7	12	2	4	3	0	3	1	1	4	1	2	3	1	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
