label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74
0.03	north12_active	80	59728	23223	14935	2175	4113	1407	2134	474	1000	1290	1296	1026	376	654	381	127	90	230	295	147	91	180	190	21	45	22	13	63	34	27	10	4	11	7	6	6	2	9	4	7	4	7	3	1	0	4	1	0	2	0	2	3	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	72043	29017	17823	6134	5974	3174	3255	1812	1773	1796	1687	1310	702	877	596	348	268	353	430	247	170	232	186	87	80	70	39	84	40	46	22	22	24	15	10	13	10	11	13	9	9	9	3	2	8	3	2	2	3	0	2	7	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	59951	23397	14762	2156	4063	1331	2153	490	1024	1321	1391	1042	369	689	391	123	86	252	359	147	104	185	151	16	45	18	15	61	24	26	10	4	9	5	5	6	2	6	5	6	4	2	1	0	1	3	2	2	2	0	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	72443	28679	17788	6137	6056	3195	3283	1823	1765	1771	1711	1349	685	864	583	354	257	338	408	226	190	237	193	104	88	72	46	80	39	47	20	23	20	13	10	10	10	11	11	5	8	10	1	3	6	3	2	2	4	1	3	6	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	60355	23154	14663	2161	4056	1336	2180	487	1041	1306	1403	1081	370	668	385	118	80	258	336	145	125	195	157	22	44	17	13	57	19	24	9	3	6	4	4	4	4	7	3	3	3	2	0	0	1	3	1	2	2	1	2	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	72791	28597	17664	6016	6098	3214	3436	1828	1796	1813	1704	1405	695	906	621	356	256	355	381	208	211	193	211	105	90	69	50	92	42	39	21	23	26	11	12	8	13	11	13	2	6	7	3	4	7	3	3	2	4	2	2	6	2	0	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	60931	23039	14495	2181	4089	1333	2340	490	1084	1333	1381	1131	363	704	435	122	80	261	316	139	138	157	172	27	49	13	19	74	25	19	8	3	10	6	3	2	11	6	4	1	3	2	2	1	1	3	2	2	2	1	1	5	0	0	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	73459	28433	17787	6081	6067	3269	3372	1875	1783	1852	1709	1402	710	905	615	353	267	332	364	210	213	208	210	112	90	64	61	92	50	45	20	25	24	15	11	8	15	13	12	3	5	6	3	3	6	3	4	0	5	3	2	1	2	0	2	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	61483	23053	14605	2160	4094	1383	2330	522	1060	1364	1380	1106	372	713	432	127	88	240	299	136	134	167	168	39	47	19	23	75	27	21	6	3	10	9	1	1	13	7	1	2	3	2	2	1	1	2	1	0	3	1	1	0	0	0	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	72291	28540	17869	6010	6017	3303	3283	1897	1815	1826	1652	1431	699	950	629	356	295	335	355	195	196	218	215	101	91	62	61	107	54	45	24	25	22	18	9	9	14	11	13	7	7	4	3	4	5	1	4	1	2	4	2	2	0	1	1	1	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	60321	23125	14692	2143	4084	1389	2290	524	1071	1323	1339	1146	363	770	425	141	100	245	288	121	119	169	170	41	55	21	30	89	31	25	7	2	11	11	1	1	11	6	1	6	5	3	2	1	1	0	1	1	2	2	1	1	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	72317	29025	17874	6082	6014	3302	3256	1857	1793	1843	1687	1417	666	985	625	360	299	353	344	216	179	240	208	115	87	66	64	82	45	37	24	23	22	16	9	8	19	15	14	7	6	3	3	2	2	1	5	2	2	2	1	1	0	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	60306	23556	14715	2141	4090	1402	2238	501	1057	1360	1364	1131	350	803	432	148	91	261	272	124	102	183	168	48	48	19	29	62	22	23	6	3	6	9	1	1	9	9	2	6	3	3	2	0	1	0	2	1	2	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	71855	28824	18131	6158	6098	3257	3223	1858	1840	1723	1666	1387	671	937	549	349	277	391	401	203	166	235	202	109	67	70	57	87	39	28	17	24	30	15	10	9	13	13	10	9	8	1	3	2	1	0	5	2	1	1	1	1	0	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	59839	23274	14916	2186	4138	1367	2182	507	1089	1278	1355	1108	374	751	367	150	78	287	322	112	93	175	162	44	38	16	25	72	22	20	7	4	9	6	3	2	4	10	2	6	6	1	3	0	0	0	2	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	71525	28588	17829	6183	6070	3302	3320	1853	1771	1770	1684	1326	682	903	539	369	267	396	416	222	183	192	191	100	56	73	46	97	35	26	17	22	32	16	13	11	18	11	13	7	13	3	4	1	2	5	4	5	2	0	1	0	0	0	1	1	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	59556	23037	14645	2230	4103	1407	2239	478	1047	1331	1333	1066	368	730	389	158	77	291	341	122	109	139	147	45	32	15	19	82	22	18	4	6	14	5	4	5	7	7	4	4	11	2	3	0	0	5	4	4	1	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	72852	28232	18278	6039	6088	3365	3289	1851	1736	1798	1643	1250	640	827	588	383	285	408	354	201	195	238	148	88	101	70	51	136	31	58	27	30	21	19	12	13	11	13	10	6	5	5	5	3	7	2	8	0	1	0	2	5	7	0	0	1	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	60957	22675	15057	2171	4093	1401	2186	458	1010	1344	1315	985	339	660	386	159	93	315	283	135	119	186	122	38	64	11	24	119	14	28	10	6	12	9	2	4	5	6	4	3	4	2	2	2	2	2	8	0	0	0	2	3	7	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	72483	28625	18407	6037	5974	3438	3439	1835	1748	1851	1683	1283	639	795	555	385	294	436	344	218	191	223	156	97	101	55	61	129	28	47	23	32	18	19	12	17	14	13	8	7	8	4	3	4	5	4	6	8	1	0	2	1	6	0	1	0	2	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	60633	23029	15213	2137	4023	1477	2337	450	1030	1393	1364	988	336	634	350	162	96	335	264	134	123	172	126	38	70	7	23	109	11	23	10	9	8	12	3	9	3	10	3	4	7	2	2	4	1	4	5	8	0	0	2	1	6	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	72227	28926	18371	6119	5968	3440	3412	1817	1720	1766	1648	1229	681	806	589	364	298	447	327	219	168	209	179	86	99	49	59	92	21	39	18	29	20	18	13	16	13	11	7	8	9	6	4	4	6	6	7	8	1	1	1	0	6	1	1	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	60285	23366	15197	2178	4031	1473	2308	453	1030	1316	1329	926	345	649	372	149	90	341	257	141	107	167	137	34	69	7	22	78	10	20	7	8	7	12	5	9	4	7	2	6	8	1	3	4	1	5	5	8	0	1	1	0	6	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	72182	28832	18107	6149	5907	3382	3388	1815	1713	1776	1730	1320	695	883	573	352	279	440	323	201	191	213	197	85	89	53	65	79	35	33	26	23	21	17	11	18	12	11	6	6	10	7	4	5	5	5	4	8	0	2	0	0	1	1	2	1	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	60287	23310	14927	2115	3988	1449	2289	450	1027	1299	1409	1015	344	722	356	141	79	336	255	123	127	167	150	27	60	10	29	69	17	15	7	4	5	8	4	11	2	8	1	5	9	1	3	5	0	4	2	8	0	1	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	72785	28921	18155	6198	5854	3342	3373	1826	1712	1809	1678	1335	660	910	575	328	288	427	359	174	227	197	186	83	92	59	66	66	35	26	24	15	22	17	9	17	9	16	7	5	7	9	4	6	4	4	3	9	0	2	1	0	2	1	1	1	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1
0.03	south25_active	80	60804	23416	14946	2165	3955	1419	2299	430	1018	1332	1367	1027	331	732	352	127	86	317	294	113	148	156	142	33	51	13	29	62	17	15	4	0	7	9	2	9	4	9	0	4	6	3	3	2	1	3	2	9	0	1	1	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south26_all	80	72828	29197	17918	6147	5956	3292	3315	1842	1771	1786	1691	1343	659	958	547	340	278	412	345	191	222	211	184	81	99	66	64	72	43	34	26	19	23	12	10	10	13	12	8	4	6	13	4	8	2	5	2	2	2	2	1	1	2	0	3	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south26_active	80	60863	23641	14740	2195	4013	1407	2231	464	1036	1324	1384	1039	341	785	337	134	91	295	269	135	148	166	143	31	54	19	27	64	16	19	4	0	11	6	4	5	6	8	1	3	4	3	3	4	1	3	1	2	0	1	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south27_all	80	73265	28857	17985	6176	5999	3352	3420	1862	1774	1817	1641	1365	689	951	543	342	295	396	362	198	219	216	173	82	121	72	50	68	39	41	29	17	23	14	8	10	19	15	10	11	7	11	4	8	2	4	3	3	3	2	1	2	1	0	3	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south27_active	80	61381	23340	14895	2234	4062	1423	2315	478	1022	1363	1321	1049	351	776	344	128	102	278	289	138	143	174	135	29	77	25	16	59	17	24	7	2	9	9	2	5	11	11	2	9	4	3	3	2	1	2	1	2	1	1	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south28_all	80	72334	28651	18033	6190	6059	3368	3459	1829	1758	1854	1673	1346	708	901	574	341	286	407	320	219	189	231	180	71	129	67	43	76	35	42	31	20	21	16	8	9	31	12	7	11	9	8	6	9	2	2	4	5	4	1	0	5	0	0	2	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	60519	23172	15030	2159	4105	1468	2388	465	1018	1396	1357	1042	362	734	363	121	89	301	249	146	115	190	136	23	90	29	14	67	14	25	8	2	8	11	2	6	14	11	2	9	7	2	5	3	1	0	2	3	1	1	0	3	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	73161	28533	17997	6175	6184	3391	3434	1838	1708	1821	1631	1377	716	845	586	350	293	412	315	218	190	261	178	67	112	59	48	83	45	39	40	18	19	23	7	8	25	11	7	14	11	4	5	6	3	2	3	4	3	1	0	5	1	2	3	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	61256	23075	14940	2120	4206	1451	2365	446	953	1365	1309	1080	343	661	368	122	91	311	248	150	120	208	126	21	76	23	12	75	23	21	11	4	9	15	1	5	11	11	2	13	7	1	5	3	2	0	2	2	2	1	0	3	1	2	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	72531	28453	18105	6130	6158	3393	3439	1866	1661	1734	1721	1423	701	860	598	359	295	398	313	214	184	228	173	63	101	44	35	109	41	40	32	18	20	25	14	14	19	11	8	10	10	3	4	6	3	1	5	5	3	1	2	3	1	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	60578	23053	15034	2118	4217	1457	2392	438	933	1290	1401	1121	349	664	388	129	96	304	239	136	112	174	123	18	62	12	13	97	21	24	7	5	8	16	5	6	7	11	3	9	7	2	4	2	2	0	4	4	2	0	1	3	1	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	72808	28844	18070	6200	6112	3414	3288	1836	1822	1858	1739	1280	765	874	561	407	270	396	349	207	199	170	190	96	91	69	61	97	37	33	27	28	21	18	12	23	11	17	9	9	7	6	7	2	1	6	3	6	3	0	4	2	4	2	1	4	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0
0.03	south31_active	80	60808	23206	14875	2233	4173	1415	2242	479	1029	1373	1433	1030	401	694	377	168	78	279	276	138	131	129	139	22	53	15	31	75	25	15	9	8	10	11	6	13	5	15	1	5	5	3	2	1	0	4	2	5	0	0	3	1	4	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	72946	29192	18088	6289	5995	3340	3322	1851	1836	1852	1704	1351	762	903	586	400	275	386	387	215	186	190	192	91	76	76	60	109	32	36	26	27	18	25	15	17	11	13	9	8	3	5	5	1	3	5	2	6	2	1	5	3	8	1	1	3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0
0.03	south32_active	80	60813	23546	14910	2234	4129	1382	2262	486	1045	1360	1380	1104	416	705	385	156	89	278	314	142	121	144	146	29	50	17	31	92	17	13	9	11	5	17	6	8	6	10	2	3	1	1	1	1	1	5	0	6	0	1	3	1	8	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	72558	29070	18088	6281	5981	3274	3416	1833	1813	1769	1619	1410	734	909	601	367	286	340	404	237	175	181	200	84	85	72	61	118	35	34	24	22	15	25	12	11	8	11	8	6	3	5	5	1	4	6	5	3	3	1	3	3	8	1	2	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0
0.03	south33_active	80	60513	23463	14960	2182	4039	1352	2308	476	1022	1287	1282	1155	402	730	413	142	105	250	342	160	119	130	155	31	52	17	34	101	14	12	8	10	6	15	2	5	4	6	1	3	2	1	1	1	2	5	3	3	0	1	1	1	8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	72198	29084	18129	6341	5885	3295	3466	1828	1751	1727	1644	1355	712	923	600	380	280	372	400	235	173	205	177	89	93	65	60	116	38	27	24	23	13	27	12	12	21	11	10	7	2	3	2	5	6	3	6	3	4	2	2	1	8	2	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	60191	23534	14954	2184	3955	1317	2332	464	999	1265	1307	1083	382	735	409	149	104	282	341	159	115	156	141	37	61	16	29	93	16	9	8	9	5	20	2	5	15	5	2	3	2	1	0	2	2	2	3	2	0	1	1	0	8	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	71888	29022	18148	6274	5982	3316	3400	1800	1674	1775	1589	1259	701	937	569	351	258	372	394	262	172	236	193	94	94	61	64	89	39	26	23	21	18	25	11	13	16	11	9	6	5	3	3	7	8	2	10	2	4	1	1	0	0	2	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0
0.03	south35_active	80	59830	23486	15031	2189	4038	1326	2272	429	944	1308	1252	973	370	765	398	150	94	280	332	180	107	184	152	38	64	18	29	68	20	12	8	8	12	20	2	6	11	8	1	1	3	2	1	4	6	1	7	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	south36_all	80	71639	28604	18141	6191	5925	3288	3367	1802	1690	1784	1614	1246	687	931	550	355	279	358	430	275	167	210	192	92	85	69	54	92	49	28	25	24	19	21	10	15	18	11	11	8	5	3	3	9	8	2	10	2	2	1	1	0	0	2	0	1	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0
0.03	south36_active	80	59573	23108	15052	2208	4000	1298	2280	440	961	1323	1303	957	349	759	370	151	95	250	361	177	90	169	144	34	49	16	23	70	24	13	10	8	12	15	3	6	13	7	2	2	2	2	3	3	5	1	8	1	0	0	1	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	south37_all	80	71829	28940	18148	6212	5979	3235	3235	1781	1697	1792	1633	1263	670	932	569	348	290	367	419	276	150	185	191	81	91	76	54	93	58	28	26	23	14	25	12	15	11	11	9	5	10	4	3	6	6	1	7	2	2	2	1	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	south37_active	80	59773	23359	15090	2251	4053	1266	2124	439	951	1321	1309	974	336	761	374	148	100	261	348	168	79	153	144	28	50	19	25	74	28	18	9	10	9	17	6	7	9	8	3	1	3	2	3	2	4	0	6	1	2	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	south38_all	80	72573	28973	17914	6194	5898	3270	3276	1853	1728	1695	1676	1289	645	973	543	351	283	372	367	263	148	207	203	75	95	78	52	103	66	29	23	24	9	29	15	15	10	11	6	4	13	6	2	5	4	1	8	2	2	1	1	5	0	0	0	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	south38_active	80	60425	23388	14868	2245	3973	1339	2192	477	981	1251	1342	1010	318	796	356	152	91	265	305	155	89	177	155	27	44	22	23	88	32	17	7	8	3	20	5	6	9	4	2	1	5	2	2	1	2	0	6	1	2	0	1	3	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
