label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94
0.03	north6_all	80	506	204	167	265	171	69	52	50	45	41	43	19	27	14	23	20	11	12	21	16	19	14	5	4	6	3	3	11	1	3	2	4	0	2	0	8	0	1	4	2	0	0	1	0	1	0	0	2	5	6	0	0	4	1	0	2	0	2	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	253	84	81	163	113	33	23	31	27	25	24	13	10	8	13	11	4	3	14	10	17	8	3	1	1	3	1	5	1	1	1	4	0	2	0	5	0	0	3	1	0	0	1	0	1	0	0	2	5	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	518	215	175	291	175	74	60	49	49	31	44	22	23	14	23	21	14	10	23	13	17	15	8	5	6	5	5	11	0	2	2	4	3	4	2	6	0	1	3	3	0	0	1	0	1	0	0	2	5	6	1	1	4	0	0	2	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	264	89	87	190	108	34	29	34	33	20	25	12	10	6	13	14	6	3	15	9	16	7	5	1	1	5	2	5	0	0	1	4	3	4	0	4	0	0	3	1	0	0	1	0	1	0	0	2	5	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	515	216	182	275	183	81	62	49	42	41	45	28	30	17	19	22	11	6	16	14	22	18	10	8	3	6	6	7	3	2	3	4	3	2	4	2	1	1	4	2	0	0	2	1	0	0	0	2	4	6	1	1	4	1	0	2	1	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	265	87	102	179	113	43	30	35	34	30	26	13	17	8	12	16	4	2	10	9	17	6	6	3	2	4	2	3	1	0	1	4	3	2	2	1	0	0	4	1	0	0	1	0	0	0	0	2	4	3	1	0	0	1	0	0	1	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	499	207	201	304	194	64	57	79	46	47	44	26	26	15	14	28	13	6	9	15	16	12	9	8	6	6	4	4	3	0	1	3	3	2	5	1	1	2	1	1	0	0	1	1	1	0	0	2	0	2	1	1	2	1	0	0	1	3	0	0	1	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	259	86	113	190	122	31	25	51	39	35	27	13	16	6	7	20	6	2	7	8	9	2	6	3	5	4	2	1	1	0	0	3	3	2	2	1	0	1	1	0	0	0	0	0	0	0	0	2	0	1	1	0	2	1	0	0	1	0	0	0	1	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	521	194	180	295	180	71	69	84	46	56	48	15	27	7	16	29	15	8	10	14	16	9	4	9	6	5	3	1	4	1	2	2	1	4	3	1	1	2	3	0	0	0	1	1	1	0	0	2	0	2	0	1	3	1	0	0	1	3	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	271	81	100	176	127	39	38	47	35	38	23	9	18	3	8	19	7	2	5	7	9	0	2	4	5	2	1	0	2	1	0	2	0	3	2	1	0	1	1	0	0	0	0	0	0	0	0	2	0	1	0	0	2	1	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	526	199	188	290	162	52	68	73	53	39	42	23	27	13	12	22	8	6	12	8	8	5	7	10	6	3	5	3	5	3	1	0	1	3	1	1	0	2	1	0	0	1	1	0	1	1	0	0	1	2	0	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north11_active	80	282	93	99	185	100	26	36	41	33	19	28	14	11	5	8	13	4	2	5	3	5	2	4	7	2	2	2	2	5	2	0	0	1	3	0	0	0	2	0	0	0	1	1	0	1	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north12_all	80	531	213	179	296	156	46	63	83	47	43	42	25	34	13	11	16	7	9	20	6	12	1	9	7	8	3	5	2	6	2	2	0	1	2	0	1	0	2	1	1	0	1	1	0	1	1	0	1	1	1	0	1	1	1	0	0	4	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
0.03	north12_active	80	287	94	99	191	94	24	29	40	33	18	29	13	14	6	8	11	4	3	10	1	10	0	6	5	4	2	3	1	6	2	1	0	1	2	0	0	0	0	0	1	0	1	1	0	1	0	0	0	1	1	0	1	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north13_all	80	524	214	166	282	169	45	60	77	42	41	59	22	31	18	22	17	8	9	20	8	9	2	9	7	10	4	8	3	2	2	3	0	1	0	0	1	0	2	1	2	0	1	0	0	1	1	0	1	5	1	0	1	1	2	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north13_active	80	284	99	85	172	94	28	28	38	26	21	43	11	13	11	15	8	5	2	14	2	7	0	6	1	6	3	4	1	2	1	1	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	5	1	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	514	219	156	292	175	49	57	78	52	40	62	20	34	22	19	11	8	8	19	11	8	2	6	7	7	5	6	4	2	1	4	1	0	0	1	0	0	3	0	2	0	1	0	0	0	0	0	1	4	0	0	1	0	3	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north14_active	80	283	92	88	189	100	29	26	44	30	20	42	7	14	12	13	4	4	3	13	5	7	0	3	2	5	4	3	1	2	0	2	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	512	215	175	302	207	54	50	76	63	39	64	16	23	20	15	12	12	7	15	13	8	4	4	9	4	7	6	4	1	2	2	1	2	1	1	2	0	2	0	1	2	2	0	0	1	0	0	0	6	0	1	0	0	2	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	259	94	102	205	120	30	19	47	36	25	45	5	11	12	9	3	4	3	11	5	4	1	2	2	4	4	3	1	1	1	1	1	2	0	1	2	0	0	0	0	2	0	0	0	1	0	0	0	5	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	503	199	183	288	185	53	53	72	67	41	61	14	25	16	11	11	11	7	9	15	9	3	6	7	2	5	6	4	3	2	3	4	3	1	1	7	0	1	2	0	2	2	0	0	2	0	0	0	3	0	1	0	0	1	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	249	83	110	189	104	24	24	46	38	27	42	3	12	8	8	2	3	3	4	8	4	1	3	2	2	3	1	2	2	2	2	2	3	0	1	6	0	0	1	0	2	0	0	0	1	0	0	0	2	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	513	195	186	276	183	62	58	76	64	42	55	20	23	15	12	15	10	7	10	12	10	3	8	8	6	8	8	5	3	3	1	4	3	5	0	7	2	0	3	0	3	2	1	0	2	0	0	0	6	0	1	0	1	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	1	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	246	77	112	178	107	28	28	47	39	29	34	9	12	8	6	6	4	3	4	7	6	1	4	4	4	5	2	4	2	2	1	2	3	3	0	6	1	0	1	0	2	0	0	0	1	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	515	195	183	261	154	60	77	60	62	49	56	23	18	13	23	16	9	6	10	13	10	4	8	14	6	8	9	5	4	3	1	6	2	5	0	7	2	0	3	1	1	1	4	0	2	0	0	0	5	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	265	79	108	162	98	27	43	34	39	34	37	11	9	7	11	7	7	4	4	8	9	2	4	10	4	5	4	4	2	2	1	2	1	3	0	6	1	0	1	0	0	0	2	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	519	171	162	288	187	58	72	61	61	46	53	29	18	17	30	13	18	8	11	15	8	4	10	14	8	6	9	5	5	3	0	4	2	5	0	2	2	0	5	1	1	0	5	0	1	0	0	0	7	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	290	70	88	173	121	30	41	32	38	30	29	12	7	7	16	6	13	3	7	9	8	1	5	10	5	5	4	4	2	2	0	1	0	3	0	1	1	0	2	0	0	0	3	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	537	192	144	314	161	65	80	60	59	45	64	34	18	17	33	16	18	8	13	13	20	6	7	14	6	1	10	3	4	3	0	3	2	3	0	0	0	0	6	1	1	1	5	0	0	1	0	0	7	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	303	81	81	210	103	40	51	30	39	27	37	13	7	4	16	6	12	2	9	7	12	1	4	9	3	1	7	1	1	1	0	1	0	2	0	0	0	0	4	0	0	1	3	0	0	1	0	0	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	526	195	198	294	167	74	55	74	50	35	41	17	23	17	23	20	16	13	15	13	11	2	8	6	4	8	6	4	2	4	3	1	1	2	2	3	0	0	3	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	south21_active	80	263	85	109	195	112	36	30	56	31	25	25	9	14	7	13	12	7	7	12	6	7	0	3	4	1	4	2	3	0	2	1	1	1	2	2	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	513	185	201	290	177	65	48	65	44	37	38	14	24	14	27	22	14	11	11	16	12	4	8	5	6	7	7	5	2	4	4	1	0	2	1	2	1	0	2	1	1	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	262	87	119	191	116	28	27	44	28	26	18	10	15	7	16	16	6	5	9	7	8	0	3	3	2	4	1	4	0	2	1	0	0	2	1	2	0	0	1	0	1	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	521	171	184	285	162	57	50	68	42	41	42	20	29	14	24	20	15	11	15	18	16	5	8	9	4	8	7	5	2	2	6	3	0	2	2	1	1	0	2	1	1	0	2	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	278	84	110	182	95	23	29	38	21	28	23	16	19	6	13	16	6	5	13	9	12	0	3	4	3	4	1	5	1	2	2	1	0	2	1	1	0	0	1	0	1	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	515	170	172	280	154	63	61	71	42	39	49	27	26	12	25	20	8	13	18	15	15	7	8	10	4	8	8	7	2	2	4	4	0	0	1	0	1	1	3	0	1	0	3	2	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	268	86	99	182	88	29	39	39	20	25	29	18	13	5	12	15	3	7	14	7	12	2	2	4	3	5	4	5	1	2	2	1	0	0	0	0	0	0	1	0	1	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	532	198	173	249	163	66	76	71	47	37	53	27	24	17	26	25	12	12	19	14	16	9	11	11	8	4	7	3	2	3	7	4	0	0	1	3	1	1	1	0	0	0	2	1	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south25_active	80	280	85	102	159	97	31	46	35	21	21	29	17	10	9	10	19	7	6	14	8	11	3	4	4	6	1	4	1	1	2	4	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	518	195	164	250	157	75	80	64	48	44	43	26	23	14	18	27	11	17	12	13	18	10	8	6	6	3	5	4	1	3	5	3	0	3	0	5	0	1	1	2	0	0	2	2	2	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south26_active	80	270	85	99	138	103	37	48	38	27	25	21	13	10	8	6	20	6	10	9	7	14	5	4	4	4	1	4	0	0	2	4	1	0	1	0	3	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	540	207	173	249	164	88	77	60	43	43	48	17	19	14	16	24	10	14	10	16	9	9	6	7	13	1	6	3	2	4	3	0	0	4	3	6	0	1	1	2	0	0	2	1	2	0	0	2	1	0	0	1	0	0	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
0.03	south27_active	80	278	90	102	131	120	50	41	36	27	25	26	9	11	9	8	13	6	7	9	8	7	4	5	5	10	0	4	0	1	1	2	0	0	2	1	4	0	0	0	1	0	0	2	0	2	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	518	204	185	296	173	91	70	74	52	41	45	18	15	16	22	25	9	15	10	13	9	6	6	11	14	1	4	3	2	5	1	3	1	5	4	5	0	0	3	2	0	0	2	3	2	0	0	2	3	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0
0.03	south28_active	80	266	89	112	168	120	47	37	37	37	26	27	10	10	9	12	16	4	9	7	6	9	3	4	9	10	1	1	0	1	2	0	1	1	3	1	4	0	0	2	1	0	0	2	0	2	0	0	2	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	500	210	190	316	169	79	54	77	48	37	45	19	18	13	26	27	11	10	12	8	13	8	9	12	10	4	4	3	2	5	0	3	1	8	4	4	0	0	5	0	0	0	3	2	3	0	0	2	4	0	1	1	0	0	0	1	0	3	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0
0.03	south29_active	80	255	96	108	199	109	40	27	40	29	25	26	7	12	6	16	15	5	5	7	4	11	6	3	9	7	2	1	0	1	2	0	1	1	4	1	4	0	0	3	0	0	0	2	0	2	0	0	2	2	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	492	221	177	307	179	81	68	79	58	41	40	24	22	14	23	27	19	9	12	7	10	6	11	9	5	10	4	3	1	3	1	4	1	4	3	2	0	1	4	0	0	1	1	2	2	0	0	0	4	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1
0.03	south30_active	80	260	95	99	206	109	38	33	39	30	29	24	13	16	5	12	15	8	4	5	4	8	5	4	5	3	6	1	0	0	1	1	1	1	2	0	1	0	0	3	0	0	1	0	0	1	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south31_all	80	540	216	159	314	173	66	64	95	54	34	43	20	34	17	36	20	12	13	14	13	10	5	8	5	6	3	6	1	3	2	4	3	2	3	2	2	1	2	2	0	3	1	0	2	0	0	0	0	5	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	266	93	85	224	112	30	42	61	36	24	26	12	22	10	21	10	5	9	8	8	7	1	4	3	1	1	2	0	1	2	3	1	2	2	1	2	1	1	1	0	2	1	0	2	0	0	0	0	5	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	554	212	152	352	191	62	59	82	52	33	43	21	35	15	33	25	15	14	13	18	9	6	10	11	6	7	5	0	1	1	3	3	2	2	1	0	1	1	1	0	3	1	0	2	0	0	1	2	2	0	1	0	1	0	1	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south32_active	80	272	97	88	267	130	30	40	52	36	18	27	14	24	10	15	13	7	9	7	12	7	1	3	7	3	5	2	0	0	1	2	2	2	2	1	0	1	1	1	0	2	1	0	2	0	0	1	0	2	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
