label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125
0.03	south22_all	80	45737	18046	6639	5893	6988	4034	2969	4199	1757	1777	1031	1292	975	741	787	549	726	391	340	585	300	492	394	305	264	239	214	163	125	141	172	95	204	142	139	132	100	41	88	86	48	47	31	33	25	25	41	26	30	25	37	36	14	14	12	17	27	13	11	10	8	13	3	5	13	4	4	3	8	6	3	6	2	2	5	2	2	1	1	3	1	0	1	0	0	2	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	28351	10786	3092	3197	4287	2286	1616	2605	916	1001	482	731	525	346	450	254	428	191	165	375	137	315	257	166	143	120	123	75	56	81	110	46	111	98	91	82	43	27	48	53	23	23	17	20	9	11	24	11	16	17	21	22	10	7	3	11	13	7	5	4	2	6	0	4	9	1	1	2	2	2	1	3	1	0	4	1	1	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	45272	18108	6639	5896	6965	4018	3015	4352	1784	1816	1045	1250	962	754	764	563	710	393	360	596	295	499	404	320	285	204	228	157	113	129	177	90	190	194	114	126	100	48	89	77	47	46	39	32	23	25	36	20	24	30	30	26	17	13	14	15	27	16	13	13	8	13	3	8	6	5	5	1	8	5	2	6	2	4	5	6	1	1	1	4	1	1	1	0	0	3	0	0	0	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	27916	10854	3123	3199	4212	2313	1661	2705	930	1039	469	702	510	352	412	255	426	196	178	359	140	331	257	174	151	103	133	70	48	65	104	42	114	132	69	83	44	31	51	49	22	25	21	19	9	11	24	9	11	23	16	14	11	7	3	8	15	10	7	4	3	7	1	6	4	3	1	1	2	2	0	3	2	2	4	6	0	0	0	2	1	1	1	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	45413	18183	6497	5917	6925	4039	2901	4227	1809	1876	1080	1198	941	760	744	560	715	377	376	602	294	495	406	331	290	181	226	156	121	131	180	94	205	224	130	124	86	42	71	69	44	40	42	35	26	24	30	19	28	19	23	32	16	11	12	10	15	14	12	11	9	4	4	6	5	4	9	0	7	4	1	5	2	5	1	7	1	3	1	4	0	1	1	0	0	4	0	0	0	0	1	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	28141	10985	3046	3230	4251	2340	1621	2593	958	1103	482	674	456	340	403	263	434	188	182	362	131	304	248	191	168	100	134	74	53	66	101	46	120	149	76	82	37	22	31	43	18	20	21	21	11	9	18	13	14	13	16	16	10	5	5	5	11	10	6	3	5	3	1	3	3	3	4	0	0	2	0	3	2	2	1	6	0	2	0	2	0	1	1	0	0	2	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	45590	18319	6490	5926	6948	3986	2870	4160	1850	1854	1074	1240	926	737	792	541	685	398	379	622	283	547	396	336	301	188	225	153	121	127	165	98	183	229	125	100	81	46	80	72	41	42	43	38	31	20	27	17	23	20	27	30	15	13	13	12	7	18	9	16	9	8	5	6	5	4	10	1	2	5	1	4	2	4	1	7	1	3	0	4	0	1	5	0	0	3	0	0	0	1	0	4	1	3	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	28285	11132	3049	3157	4231	2322	1596	2609	979	1075	498	700	433	334	415	266	405	178	189	386	124	321	235	190	177	89	130	75	51	64	100	48	115	158	66	65	44	23	46	46	20	24	26	23	15	7	15	10	11	11	20	15	8	9	5	4	5	13	5	6	5	8	3	3	3	4	4	0	0	4	0	2	2	3	1	6	0	3	0	2	0	1	5	0	0	1	0	0	0	0	0	4	1	2	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	45827	18421	6562	5881	7010	3961	2903	4233	1820	1871	1068	1318	934	682	822	537	716	409	409	672	284	585	393	343	304	194	188	158	133	127	148	98	172	200	130	111	81	48	65	74	34	45	30	36	27	22	27	23	21	17	33	27	12	16	9	16	20	14	5	15	10	10	6	3	6	1	11	2	4	7	2	3	1	4	3	2	1	5	0	1	0	0	7	0	0	3	0	1	1	2	0	4	1	4	1	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	28561	11057	3042	3169	4358	2282	1607	2742	953	1092	503	741	424	316	452	266	415	183	189	445	138	355	235	211	175	103	100	83	56	71	81	50	105	131	75	78	47	25	40	44	15	22	17	21	12	5	14	13	12	5	21	9	5	12	6	7	18	12	2	5	3	9	3	1	3	1	8	1	0	6	1	1	1	3	2	1	0	3	0	0	0	0	6	0	0	0	0	0	1	0	0	4	1	2	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	45976	18182	6596	5987	7113	3951	2918	4183	1866	1806	1076	1313	901	710	884	552	722	406	377	731	293	592	367	311	336	226	194	153	120	131	146	90	185	162	135	105	78	50	80	68	30	48	27	39	32	30	28	26	19	21	31	23	10	15	16	20	22	16	6	11	7	11	4	2	5	3	6	2	4	8	2	5	2	3	5	2	1	3	0	1	5	0	7	0	0	3	0	1	1	2	0	5	1	3	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	28646	10876	3087	3246	4503	2240	1640	2735	972	1024	500	748	417	342	487	257	404	181	191	476	141	375	224	188	205	129	107	76	50	77	92	43	113	91	77	71	51	22	46	37	16	21	16	22	13	9	15	16	15	5	20	6	4	12	9	11	17	8	3	5	1	9	2	2	3	1	4	1	0	7	1	1	2	2	4	1	0	1	0	0	4	0	6	0	0	0	0	0	1	0	0	4	1	2	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	45545	17999	6678	6024	7109	4030	2926	4256	1877	1739	1071	1315	886	694	883	559	731	405	393	697	299	596	406	311	327	241	205	158	132	155	133	70	162	171	140	132	71	43	68	58	40	60	42	41	28	31	33	24	22	18	30	23	7	21	15	16	25	16	5	8	6	12	2	3	4	4	9	1	5	6	2	3	4	5	7	3	0	5	0	4	6	0	2	0	0	2	0	1	1	1	1	4	0	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	28153	10654	3158	3317	4450	2326	1611	2738	1005	972	489	756	431	355	497	253	401	186	195	428	151	361	262	179	202	141	103	80	64	80	67	33	102	70	91	99	47	18	35	30	21	33	19	22	13	9	19	14	16	7	20	14	3	14	9	10	20	3	2	4	0	10	0	2	1	1	6	1	1	6	1	0	1	4	4	1	0	0	0	2	5	0	1	0	0	0	0	0	1	0	1	3	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	44325	17697	6608	6035	6952	4016	2898	4026	1839	1705	1084	1224	906	709	860	550	705	392	359	651	285	598	469	283	299	250	204	153	116	164	152	79	154	128	125	122	78	50	71	56	38	58	44	47	35	28	28	19	32	16	33	20	8	13	19	13	17	15	7	7	5	7	2	7	4	4	8	3	4	3	2	3	6	5	6	7	2	3	0	5	7	0	2	0	0	0	0	1	0	2	2	4	0	7	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	27208	10463	3126	3290	4333	2270	1570	2584	1006	947	528	694	461	363	481	239	387	167	169	386	133	397	312	149	198	155	105	70	57	79	82	31	95	61	84	94	55	24	37	34	17	30	20	27	15	10	15	12	16	7	23	14	5	6	12	9	8	4	3	4	1	6	1	3	1	1	6	2	1	3	2	0	2	4	2	5	0	0	0	3	6	0	1	0	0	0	0	0	0	1	1	3	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	42666	17188	6437	5861	6615	3957	2839	3820	1772	1606	1087	1183	899	710	819	541	651	380	360	579	290	549	454	258	251	236	195	160	115	153	159	89	162	133	102	113	93	52	66	55	36	47	51	45	32	21	27	17	27	14	31	22	15	15	14	10	13	8	5	9	11	8	5	6	4	5	6	3	3	2	2	1	8	7	4	9	2	3	0	4	5	0	1	0	0	0	0	0	0	1	3	5	0	7	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
0.03	south30_active	80	25953	10101	3006	3116	3957	2256	1516	2404	940	885	527	664	463	364	452	248	337	157	171	347	138	349	305	136	158	141	100	75	59	71	92	38	105	74	67	76	62	28	34	39	17	28	27	27	18	7	15	9	11	6	19	17	9	7	10	7	7	2	2	5	3	8	1	2	2	2	5	2	1	2	2	0	1	4	0	8	0	0	0	3	4	0	0	0	0	0	0	0	0	1	1	4	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	45493	18161	6597	6046	6940	3983	3029	4096	1795	1879	1027	1263	920	723	848	560	614	368	377	624	273	532	402	259	292	231	212	154	115	133	177	89	162	175	130	104	99	48	138	65	35	65	49	44	26	37	22	28	27	15	23	36	20	20	11	23	19	14	7	14	5	12	2	6	8	4	7	4	4	4	1	2	1	2	5	0	1	0	1	2	6	1	3	4	1	0	0	2	2	1	0	0	2	1	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	28337	10706	3134	3267	4222	2272	1677	2638	965	1126	483	686	494	334	488	272	351	176	180	395	121	349	245	130	163	125	110	77	59	78	109	37	102	100	87	63	61	17	84	34	15	42	24	23	8	18	9	4	10	7	17	23	8	15	7	18	10	8	2	3	4	6	1	2	6	1	2	2	1	3	1	1	0	1	4	0	0	0	0	2	4	1	3	2	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	45699	18042	6614	5967	7114	3999	2977	4273	1757	1877	1087	1284	928	727	835	592	714	394	358	620	277	528	410	263	285	221	218	146	123	139	161	87	157	162	130	107	101	56	140	64	35	52	48	43	29	34	20	25	25	11	28	17	24	18	13	22	17	13	9	15	7	16	3	6	6	7	7	5	3	5	2	4	2	3	3	0	0	0	3	2	6	1	3	5	1	0	0	2	2	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	28249	10654	3074	3181	4331	2291	1672	2769	945	1092	511	698	475	332	480	275	425	177	163	388	132	348	237	134	151	123	115	83	49	80	91	38	106	98	83	67	63	24	96	36	17	34	27	20	12	15	6	5	10	5	21	6	15	10	8	16	10	8	3	3	4	9	3	3	4	2	2	2	1	4	2	2	1	1	3	0	0	0	1	2	4	1	3	3	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	46128	17825	6550	5937	6986	4005	3077	4497	1819	1883	1079	1290	968	706	826	568	710	389	358	644	259	476	434	257	288	232	214	151	113	131	143	85	182	161	120	124	99	54	133	66	42	57	45	42	33	30	25	20	27	11	24	12	25	18	15	21	17	15	9	11	10	15	3	5	0	5	5	6	4	6	3	2	2	2	0	0	1	0	3	3	6	2	2	4	1	0	1	2	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	28536	10433	3098	3141	4321	2317	1766	2879	1003	1073	497	724	470	327	445	269	417	180	167	411	127	298	240	126	157	126	122	84	46	70	73	33	110	93	71	76	55	24	87	42	22	37	31	22	18	13	11	9	14	6	16	8	18	10	11	14	15	10	2	2	7	8	2	4	0	2	2	2	1	3	3	1	1	0	0	0	0	0	2	2	4	2	2	3	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	46215	17745	6625	5988	7120	4113	3152	4326	1816	1857	1086	1316	921	652	786	539	708	391	351	595	257	469	420	273	284	229	200	161	107	139	163	96	187	224	119	125	100	47	105	71	52	70	52	35	28	25	23	25	20	16	31	27	20	17	16	22	17	13	8	10	11	11	6	5	1	6	5	7	3	4	5	3	5	2	0	0	1	3	3	3	1	2	1	2	1	0	1	1	2	1	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	28549	10356	3131	3169	4460	2406	1805	2757	994	1019	495	773	424	302	417	251	418	187	166	375	119	293	252	146	153	135	112	93	37	77	83	41	121	169	69	73	55	24	72	44	22	43	30	15	16	11	10	18	13	9	21	16	15	6	12	13	15	9	2	1	5	5	3	4	0	3	3	2	0	1	5	2	4	0	0	0	0	1	2	2	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	46080	17676	6600	5966	7082	4075	3121	4378	1818	1755	1060	1280	934	648	740	552	686	380	372	602	249	456	391	280	281	233	191	158	113	131	140	103	194	234	94	139	99	51	112	68	47	81	48	31	22	17	31	23	20	23	29	25	21	15	20	14	41	15	7	11	8	8	5	5	4	4	8	6	3	4	3	3	4	1	0	1	2	4	3	2	2	2	1	0	2	0	1	0	1	0	4	0	0	0	1	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	28443	10326	3104	3142	4489	2373	1793	2802	925	963	477	736	436	290	388	280	405	191	185	375	111	268	228	136	159	136	104	91	46	66	65	52	131	172	54	81	45	25	74	40	21	50	28	15	13	7	17	17	14	13	17	11	15	5	13	6	29	10	3	1	3	2	2	3	2	2	3	2	0	1	3	1	3	0	0	1	1	1	2	1	2	1	0	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	46232	17611	6648	5951	7107	3965	3057	4292	1780	1780	1019	1313	940	701	719	542	657	389	356	549	244	489	362	303	253	232	194	162	123	136	156	101	158	244	108	132	79	50	112	65	58	80	56	34	21	14	26	32	21	24	31	34	10	10	15	15	41	14	5	10	5	5	5	7	5	4	7	5	6	4	3	3	5	0	3	1	1	6	0	1	3	1	1	0	2	0	0	0	1	0	3	0	0	1	2	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	28669	10291	3102	3164	4488	2274	1703	2673	908	1010	470	746	435	304	389	271	387	202	175	341	106	308	216	165	140	145	105	98	50	72	68	52	119	185	65	81	39	26	69	39	30	43	32	15	12	6	15	20	13	12	21	16	5	3	10	6	30	10	4	2	1	4	2	4	2	2	2	2	4	1	3	1	3	0	2	1	1	3	0	1	2	0	0	0	1	0	0	0	0	0	2	0	0	1	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	46304	17733	6680	5892	7031	3873	2962	4215	1742	1748	1018	1292	971	702	755	542	682	405	386	568	271	516	365	303	254	233	175	169	134	136	145	87	174	189	121	119	79	60	107	59	47	71	39	35	16	20	28	26	28	21	27	27	18	12	11	11	42	15	9	8	1	7	3	8	6	4	12	5	5	2	3	4	2	0	6	2	1	4	1	0	5	0	0	1	2	0	0	1	1	1	3	0	1	1	2	3	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south37_active	80	28712	10485	3113	3131	4376	2225	1623	2642	875	1024	485	726	474	321	413	254	403	189	200	344	113	314	200	169	132	140	95	98	64	72	69	49	133	130	80	67	33	27	73	38	26	40	27	18	8	8	17	16	18	9	15	15	12	5	4	3	29	11	3	2	0	5	1	5	2	1	5	3	4	1	2	1	1	0	4	1	1	3	1	0	2	0	0	0	1	0	0	1	0	1	2	0	1	1	1	3	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south38_all	80	46227	17654	6712	5991	6956	3858	2981	4155	1705	1795	1045	1279	920	706	802	526	685	425	373	575	275	517	408	312	281	240	160	164	142	148	177	82	147	165	125	106	59	55	84	68	47	67	43	35	22	20	35	26	26	17	26	26	21	16	10	11	26	17	9	14	4	4	4	9	11	4	14	6	7	4	4	7	3	1	7	2	0	2	1	0	4	0	1	1	1	0	0	1	0	1	1	1	1	1	2	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	1	0	0	0	0	0	0
0.03	south38_active	80	28433	10430	3119	3142	4321	2181	1606	2579	908	1037	500	716	463	329	455	240	414	195	192	324	115	320	228	190	153	138	86	94	78	73	97	44	103	102	76	58	27	21	62	44	27	41	29	17	12	11	21	15	17	7	15	16	9	8	2	3	22	14	3	9	1	3	2	7	5	1	6	2	5	2	2	3	2	1	4	1	0	2	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0
0.03	south39_all	80	45571	17428	6739	5993	6966	3770	2927	4005	1698	1753	1054	1214	890	702	824	519	689	412	350	602	263	553	425	315	280	236	166	165	129	136	183	93	140	137	123	103	63	55	97	72	48	56	31	41	23	27	44	21	23	21	25	15	21	21	11	9	18	16	10	11	8	4	4	8	9	6	11	7	8	3	5	7	4	2	8	1	0	1	2	0	5	0	1	1	1	1	0	1	0	1	2	1	2	0	0	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	1	0	0	0	0	0	0
0.03	south39_active	80	27869	10319	3090	3178	4344	2085	1589	2494	920	1027	511	701	463	339	472	237	413	183	181	352	109	338	252	182	162	130	88	84	73	60	120	48	92	83	79	53	28	22	69	48	16	32	18	23	10	16	26	13	15	9	12	10	10	13	3	3	14	9	2	8	2	1	2	7	5	3	6	1	5	2	3	4	3	1	5	0	0	0	2	0	2	0	0	0	0	0	0	1	0	1	0	0	2	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0
0.03	south40_all	80	43723	16807	6623	5839	6586	3680	2876	3799	1653	1766	1066	1195	861	688	801	500	677	411	341	613	263	537	400	295	310	226	186	158	108	125	175	91	119	122	105	99	57	51	72	79	47	60	33	38	28	26	48	18	23	21	36	16	17	17	11	10	19	14	8	15	11	6	6	5	8	6	7	7	4	4	3	7	4	2	6	0	0	3	1	0	3	0	1	0	1	1	0	0	0	0	2	1	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0
0.03	south40_active	80	26401	9826	3020	3096	4074	2076	1541	2338	877	1004	524	696	424	326	457	230	388	195	164	386	113	328	240	162	201	115	98	72	55	52	115	46	80	75	69	58	31	21	38	49	15	35	15	21	13	13	31	11	9	9	14	9	6	10	3	4	9	7	4	12	4	3	3	5	6	4	4	1	2	2	2	4	3	1	3	0	0	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0
