label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124
0.03	south21_all	80	27361	13965	9425	8611	6287	5953	2959	2048	2348	1733	1336	1068	860	1216	814	749	916	576	418	451	351	470	451	217	296	223	165	148	143	135	99	128	126	136	79	148	67	63	57	109	84	57	43	30	19	30	14	22	23	26	14	38	9	19	30	24	16	5	12	15	12	5	11	6	7	5	6	7	3	11	10	2	5	2	3	2	4	1	3	3	2	1	1	1	2	9	4	2	0	1	1	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0
0.03	south21_active	80	12319	7710	5558	6530	4736	4927	1681	836	1645	970	680	460	223	889	493	452	720	335	185	267	196	366	329	52	194	131	41	63	49	74	32	81	78	98	21	133	48	10	24	88	69	39	27	9	0	4	4	17	13	13	2	31	2	6	25	22	16	0	7	14	7	2	5	6	3	0	1	0	3	6	9	0	4	0	1	1	3	0	1	3	2	0	1	0	1	8	3	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south22_all	80	28233	14283	9777	9263	6598	6423	3043	2079	2363	1762	1394	1089	883	1340	858	762	960	653	416	452	367	503	414	230	340	243	163	135	139	122	97	123	121	186	79	128	84	68	54	125	67	55	51	36	15	34	15	32	27	36	15	40	13	22	34	22	18	5	11	19	17	10	8	5	4	7	7	5	4	11	7	5	2	2	3	1	2	1	2	4	2	1	4	1	1	4	1	0	3	0	1	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0
0.03	south22_active	80	13491	8310	6077	7274	5106	5422	1818	888	1651	1066	776	506	257	1019	521	473	788	404	197	261	212	400	304	59	231	153	44	58	41	70	32	72	78	143	25	110	66	15	25	106	56	42	40	16	2	4	5	27	11	17	3	35	4	8	28	19	18	0	6	17	7	8	4	3	0	2	1	0	2	6	7	1	2	0	1	0	1	0	0	3	2	0	4	0	1	3	0	0	3	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	28692	14969	10022	9835	6980	6610	3141	2153	2549	1826	1490	1120	911	1359	880	817	952	674	465	494	407	448	417	240	334	236	177	164	139	122	115	130	95	210	71	120	99	59	62	116	65	53	57	36	13	37	18	35	22	34	13	30	13	17	30	19	23	4	8	22	16	8	6	13	3	4	5	1	5	12	6	5	3	1	4	2	1	2	2	5	1	1	4	1	0	3	0	0	4	0	2	0	0	1	0	0	1	1	2	0	0	1	3	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0
0.03	south23_active	80	14401	9058	6450	7911	5557	5652	1911	989	1844	1164	900	555	275	1048	546	531	805	422	248	313	251	353	315	73	243	163	47	81	46	71	40	78	64	168	23	101	85	13	29	98	53	43	47	19	5	5	5	26	8	15	4	26	5	7	25	17	23	0	3	20	5	7	1	11	0	2	1	0	1	8	6	1	2	0	1	2	1	0	0	3	1	0	4	0	0	3	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	1	3	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	29523	15607	10353	10641	7361	6891	3190	2150	2649	1895	1563	1153	945	1318	966	853	1107	660	472	483	419	485	429	246	357	245	159	172	115	120	120	127	116	227	71	133	113	52	65	84	74	60	80	36	20	35	20	40	27	33	15	22	15	11	20	29	21	4	8	21	14	10	7	16	3	6	4	2	6	2	1	5	2	1	2	2	2	2	2	2	7	1	3	1	0	2	0	1	4	0	1	0	0	0	0	0	0	1	2	0	0	1	3	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
0.03	south24_active	80	15657	9741	6916	8750	6031	5940	1992	1030	1971	1259	978	606	314	1046	634	586	955	441	261	313	272	391	337	80	281	166	42	91	39	76	41	80	86	194	26	116	96	14	34	70	61	43	67	20	6	8	8	31	9	18	5	20	8	7	17	24	20	0	4	18	4	9	4	13	1	2	1	0	2	2	1	1	1	0	0	2	2	0	1	0	7	0	3	0	0	2	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	29547	15833	10448	10538	7420	6960	3299	2189	2689	1933	1582	1155	877	1242	968	849	1134	653	475	440	426	498	484	239	334	237	163	181	118	142	135	136	97	194	72	144	128	50	59	62	92	67	86	43	27	27	20	37	24	19	11	18	14	14	12	32	24	8	5	29	11	13	10	14	3	5	4	3	4	2	2	1	5	0	1	2	2	2	2	2	6	2	0	1	0	0	0	2	3	0	1	0	1	0	0	0	0	1	2	0	0	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	15905	10068	7020	8627	6124	6005	2086	1098	2037	1291	978	591	305	969	660	609	960	446	283	297	277	398	395	81	262	156	40	98	43	84	54	86	79	171	25	130	116	15	31	45	78	51	75	22	10	8	8	26	7	11	3	15	7	10	10	28	22	0	2	25	5	12	6	13	1	1	0	1	1	2	2	1	2	0	0	2	2	0	1	0	6	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	29461	15735	10468	10732	7214	7395	3292	2145	2692	1926	1557	1207	859	1182	993	800	1122	625	453	418	417	527	501	231	286	211	156	176	116	156	119	140	134	191	75	162	118	55	52	50	91	74	70	35	29	27	19	37	22	17	12	30	17	21	9	35	26	9	6	19	6	13	13	12	4	7	2	5	4	4	6	0	7	4	2	0	4	2	2	6	6	1	0	2	0	0	4	2	3	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	15799	10014	7080	8814	5938	6449	2087	1055	2061	1279	944	619	305	931	682	549	949	419	250	285	272	422	416	69	223	136	42	100	38	98	51	83	110	156	20	151	99	18	27	37	74	52	54	15	9	8	7	28	8	7	5	26	8	16	9	32	23	1	1	17	3	13	12	11	2	2	0	1	1	4	6	0	4	0	0	0	2	0	1	4	6	1	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	29631	15678	10425	10659	7359	7223	3283	2192	2714	2001	1580	1180	840	1247	924	805	1010	646	497	483	414	566	506	217	251	237	175	176	132	181	136	166	156	181	77	145	127	56	44	71	86	79	75	37	28	23	21	26	21	20	14	31	18	19	13	23	20	13	6	20	8	13	15	8	4	9	2	4	2	4	7	1	7	4	2	0	3	1	2	5	0	1	0	2	0	0	4	1	2	0	0	0	2	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	15814	10014	7020	8725	6039	6258	2083	1086	2054	1324	968	595	285	991	625	559	828	445	270	342	280	465	412	62	181	156	42	100	43	117	62	106	127	151	23	135	108	18	20	58	68	60	56	15	10	3	6	19	9	11	7	25	6	15	13	21	17	2	1	19	5	13	14	7	3	4	1	1	0	4	7	0	4	0	0	0	1	1	1	4	0	1	0	0	0	0	4	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	29481	15508	10417	10362	7323	7118	3296	2211	2789	1968	1508	1139	874	1291	928	807	1035	640	514	499	417	563	477	230	258	253	172	152	141	186	122	146	169	155	77	176	110	57	52	81	109	79	68	41	22	17	24	30	17	24	18	32	19	16	15	18	22	12	11	24	10	15	13	3	6	7	1	4	1	5	9	1	5	7	3	0	3	1	1	5	1	1	0	2	0	0	5	1	2	0	0	1	1	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	15719	9898	6979	8522	5990	6166	2064	1071	2086	1286	939	588	302	1025	610	548	866	458	263	355	285	464	398	70	191	176	40	88	46	123	54	90	141	126	25	167	91	16	23	65	90	54	47	11	6	1	9	24	12	14	7	26	7	13	10	16	20	3	7	24	6	14	12	2	3	4	1	1	0	5	8	0	2	2	1	0	1	1	0	4	0	1	0	0	0	0	5	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	29503	15485	10368	10302	7591	7134	3257	2208	2774	1950	1518	1171	905	1428	906	818	1037	652	552	498	408	631	484	246	274	252	173	148	141	164	124	159	175	151	70	147	146	49	46	89	87	84	71	36	28	14	29	32	24	29	17	29	19	11	16	13	14	15	12	12	9	19	10	5	8	4	1	3	4	4	10	2	2	5	2	2	2	4	0	4	1	2	0	1	1	1	1	1	0	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	15715	9838	6907	8499	6198	6163	2035	1081	2105	1265	942	617	330	1182	592	548	851	457	292	355	276	532	404	74	198	167	38	79	47	108	51	104	141	125	26	138	129	12	19	76	72	64	52	9	8	2	10	25	15	22	4	24	8	8	7	10	13	5	9	11	7	15	8	4	4	3	1	1	2	3	8	0	0	2	1	2	2	2	0	4	0	2	0	0	1	1	1	1	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	29660	15326	10373	10131	7736	7136	3271	2212	2735	1931	1479	1154	871	1500	889	822	1103	653	542	458	387	617	455	241	289	247	141	137	152	156	119	134	164	169	72	151	140	58	57	76	89	82	85	33	23	15	27	27	28	24	18	29	17	16	14	15	18	10	20	9	7	15	10	8	7	5	2	2	4	6	8	2	1	3	3	2	2	4	2	0	1	3	0	0	1	7	1	1	0	0	2	3	0	1	1	2	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	15906	9743	6903	8329	6326	6164	2022	1061	2092	1261	899	630	328	1218	596	566	911	469	304	330	262	514	375	72	211	150	39	63	58	100	44	89	130	143	26	143	122	13	24	65	73	66	66	10	9	2	9	20	16	18	5	25	6	11	4	11	16	4	12	8	5	9	7	7	2	3	0	1	2	4	5	0	0	2	1	2	2	2	1	0	0	2	0	0	1	7	1	1	0	0	2	2	0	1	1	2	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	29339	15159	10373	10532	7371	6974	3144	2260	2655	1782	1420	1148	869	1374	872	877	987	560	465	504	417	558	490	227	359	242	155	172	133	167	102	119	125	171	62	153	165	53	59	100	69	62	73	40	28	30	19	41	20	16	14	52	18	12	15	22	16	18	9	24	4	17	3	3	6	8	5	1	4	7	13	2	8	4	1	0	1	5	3	0	5	3	2	1	1	4	1	1	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	15388	9530	6931	8690	5964	6007	1994	1013	1976	1151	834	626	260	1063	590	612	799	367	247	336	260	450	391	44	269	176	49	83	48	111	35	80	96	139	13	137	145	18	18	85	55	42	66	16	8	9	4	28	8	8	3	41	8	7	10	18	13	8	3	22	0	12	1	1	1	5	3	0	2	5	12	1	6	0	0	0	1	1	3	0	5	3	1	1	1	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	29725	15530	10519	10763	7699	7243	3246	2208	2741	1819	1478	1207	891	1384	978	897	1081	606	448	534	427	544	505	241	368	254	154	183	116	159	98	117	110	169	59	143	166	51	66	100	71	62	60	52	28	25	24	39	21	19	14	46	20	13	16	24	14	15	12	17	5	13	13	3	5	9	5	1	2	7	11	2	3	3	1	0	3	5	2	0	2	2	1	0	1	4	1	1	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	15846	9903	7112	9007	6298	6281	2149	1026	2107	1179	911	639	275	1097	687	612	898	421	245	359	288	435	405	57	285	178	42	94	42	106	37	73	81	140	12	127	142	13	25	87	56	46	51	25	7	7	4	26	9	10	3	40	7	10	12	20	9	3	5	15	0	9	8	2	2	6	3	0	0	5	11	1	0	0	0	0	2	1	2	0	2	2	1	0	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	29535	15553	10432	10745	7510	7246	3163	2174	2761	1857	1526	1251	890	1411	995	854	1099	611	468	538	419	506	474	238	333	243	172	175	133	147	100	121	137	152	67	182	182	54	59	128	85	64	48	45	31	31	29	38	22	15	15	43	13	13	19	48	16	13	10	10	8	12	13	11	6	10	7	2	1	12	7	1	6	3	1	0	8	4	1	0	3	3	1	0	2	4	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	15828	9914	7061	8972	6137	6260	2051	979	2095	1240	962	679	290	1131	696	581	908	441	260	360	279	408	376	65	264	164	49	95	48	97	39	80	101	125	19	164	159	14	24	112	73	43	36	22	10	8	5	19	8	9	5	35	5	12	15	44	12	3	4	7	1	8	8	9	3	7	2	0	0	8	7	0	1	0	0	0	7	1	1	0	3	3	1	0	1	4	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	29520	15604	10457	10613	7536	7103	3261	2182	2811	1926	1495	1226	873	1329	1004	882	1101	634	449	534	440	499	424	241	307	262	185	180	135	168	121	112	138	205	79	197	155	55	63	134	57	79	41	45	34	34	29	25	22	21	18	36	20	22	24	50	14	11	11	11	10	19	14	16	9	8	6	4	2	12	13	0	5	4	2	0	10	3	0	2	3	2	0	1	1	2	0	1	0	0	9	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	15804	9845	7119	8749	6137	6127	2099	1038	2150	1262	927	659	306	1055	713	592	922	462	243	349	282	402	321	71	234	186	55	100	47	105	46	77	107	179	20	181	130	12	28	114	46	56	29	21	13	6	8	11	9	12	3	31	8	21	22	47	12	2	4	8	1	16	8	15	4	6	2	0	0	9	13	0	2	0	0	0	9	1	0	2	2	2	0	0	0	1	0	0	0	0	9	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	29371	15738	10400	10383	7461	7115	3211	2198	2830	1910	1535	1162	862	1315	940	845	1049	630	463	521	453	495	448	235	325	241	179	177	138	154	118	112	155	233	85	186	137	50	65	131	48	88	42	33	39	38	24	25	22	18	17	25	19	23	35	41	27	10	18	11	13	17	11	19	9	7	5	4	3	15	18	0	6	6	1	2	7	1	0	3	2	1	0	1	1	1	0	5	0	1	21	1	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	15847	9960	7037	8558	6063	6133	2033	1036	2144	1249	955	636	301	1044	649	595	874	437	249	360	289	415	357	70	247	170	53	102	47	98	45	80	107	209	21	171	120	14	31	110	37	74	34	10	14	7	8	13	11	11	4	19	9	21	30	38	27	3	9	8	2	13	6	15	4	6	1	0	1	12	17	0	4	0	0	1	7	1	0	3	1	1	0	0	0	0	0	5	0	0	21	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	29100	15618	10474	10505	7424	6883	3144	2156	2838	1882	1551	1173	880	1347	948	835	1086	707	446	471	453	560	410	247	326	258	181	165	167	157	123	102	182	227	99	181	100	49	53	114	45	109	45	25	32	38	26	19	26	21	20	22	18	20	46	23	28	8	18	5	14	21	5	20	7	4	4	3	5	11	17	2	6	3	1	2	3	2	0	3	2	0	0	2	1	1	0	8	2	1	21	1	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	15705	9955	7087	8639	6023	5909	1968	1059	2140	1215	945	649	284	1055	653	583	901	512	252	318	287	457	327	78	243	189	51	87	60	101	45	72	130	204	30	170	85	12	27	95	34	91	40	6	14	5	10	9	13	12	2	18	9	18	38	17	27	3	8	3	1	18	3	15	4	3	0	0	1	9	16	0	6	0	0	1	3	1	0	3	1	0	0	1	0	0	0	8	1	0	21	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	29089	15698	10362	10421	7517	7113	3177	2162	2788	1816	1551	1146	904	1372	874	813	1046	691	427	484	461	576	397	243	331	255	175	177	160	148	117	133	191	209	94	151	118	51	51	69	50	92	51	28	29	33	20	20	31	18	21	23	19	19	44	25	26	10	20	12	11	12	7	10	4	2	2	2	4	10	28	3	7	4	3	2	3	4	0	1	0	0	0	1	1	2	2	8	2	1	12	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	15691	10021	7003	8591	6107	6170	2018	1055	2111	1172	940	606	285	1093	574	572	855	486	227	346	294	475	304	82	241	182	47	94	57	104	45	98	137	188	33	137	101	15	28	56	41	80	46	7	11	7	7	12	16	10	5	18	9	16	37	19	23	4	12	8	2	10	5	5	3	1	0	0	1	9	26	0	7	1	0	1	2	3	0	1	0	0	0	1	0	2	2	8	1	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	29122	15684	10513	10457	7657	7157	3130	2122	2701	1840	1535	1139	916	1371	827	819	1119	714	426	490	424	561	400	245	313	257	181	171	148	137	112	154	188	186	88	175	120	57	42	52	68	66	50	27	33	36	23	18	38	20	23	37	17	24	41	25	13	10	9	25	9	11	9	6	2	2	2	4	3	3	12	4	6	2	4	0	1	4	0	1	1	2	4	1	9	2	2	3	2	0	14	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	15581	10021	7234	8594	6244	6231	1980	1058	2029	1189	904	600	291	1091	516	580	918	526	229	352	259	453	310	90	226	183	47	82	55	93	37	117	132	159	39	163	106	17	26	36	58	53	43	9	11	9	9	11	18	14	5	32	5	20	35	18	9	4	5	22	5	10	4	3	2	1	0	2	0	2	11	0	5	1	1	0	0	2	0	0	1	0	3	1	8	2	2	3	1	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	29454	15654	10463	10605	7661	7188	3223	2142	2621	1851	1548	1126	937	1355	840	829	1071	716	438	527	422	546	407	234	325	259	164	169	137	153	117	154	140	182	83	161	146	59	42	71	89	59	54	31	36	32	19	24	36	21	23	31	16	23	39	18	14	11	15	27	10	13	10	6	3	4	2	4	1	3	13	3	4	1	4	0	2	3	0	2	2	2	4	1	8	2	2	0	3	0	2	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0
0.03	south39_active	80	15803	9967	7230	8768	6263	6265	2034	1048	2031	1208	936	588	310	1077	531	587	895	530	230	395	257	441	314	80	240	179	44	79	51	99	40	114	110	158	33	149	130	15	24	56	76	48	45	10	14	9	8	15	14	12	4	27	7	19	36	12	11	4	6	23	6	12	5	4	3	2	0	2	0	2	12	0	2	1	1	0	1	2	0	0	1	0	3	0	8	2	2	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south40_all	80	29541	15781	10432	10321	7665	7236	3206	2238	2584	1913	1527	1175	896	1363	905	863	972	685	450	525	432	513	428	225	317	241	180	157	135	151	121	146	122	188	63	170	150	59	40	79	85	60	41	33	34	28	23	26	28	26	21	41	17	28	24	18	18	11	10	25	9	7	7	5	3	7	4	6	1	3	2	4	3	1	2	1	3	2	0	3	2	2	6	1	9	2	0	0	3	0	2	0	0	4	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south40_active	80	15795	10030	7132	8490	6326	6318	2010	1075	2021	1290	948	626	296	1090	590	620	813	508	238	373	285	415	329	74	231	164	48	73	53	99	40	101	91	163	22	156	133	17	19	62	68	47	34	14	15	11	8	16	10	14	4	36	8	23	20	10	17	4	4	23	5	7	3	3	3	3	1	2	0	2	2	1	1	0	1	0	2	1	0	0	1	0	5	0	9	1	0	0	3	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
