label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168	Otu169	Otu170	Otu171	Otu172	Otu173	Otu174
0.03	north6_all	80	3053	2816	940	1860	1575	1272	374	589	246	667	369	156	161	124	183	105	116	138	70	150	150	149	159	149	52	63	57	69	60	39	42	76	41	59	33	47	36	33	25	51	15	17	42	43	10	17	19	22	14	41	29	13	10	13	7	7	8	7	6	10	8	6	6	7	11	4	2	10	5	16	5	16	3	5	2	6	3	3	5	4	4	6	4	2	0	3	2	1	1	1	2	2	13	2	3	1	2	0	1	0	2	0	6	0	1	4	0	2	0	11	0	0	1	1	2	0	0	2	0	1	1	0	1	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	1432	1719	459	1179	1008	794	176	370	116	397	232	65	79	63	112	48	67	87	35	101	92	94	99	89	24	29	29	43	41	24	30	51	25	38	12	29	21	22	15	28	2	6	29	34	5	12	4	13	8	28	15	3	10	7	0	3	3	4	3	8	6	4	2	3	6	3	1	6	4	9	1	15	3	1	0	4	2	3	0	3	4	2	2	0	0	2	2	1	0	0	2	1	8	0	2	0	1	0	1	0	0	0	3	0	1	3	0	0	0	11	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	2978	2639	993	1821	1412	1204	395	553	263	637	357	165	151	134	175	100	118	128	74	134	145	135	137	154	57	51	51	74	61	46	38	83	34	51	34	46	31	31	18	45	11	17	49	26	11	13	16	13	7	35	30	11	14	14	6	7	4	7	5	6	8	5	9	10	13	7	1	10	5	16	7	7	0	8	3	8	4	2	2	5	4	8	3	1	0	2	3	2	2	1	2	1	13	2	3	1	3	1	1	1	4	0	6	0	1	4	0	2	0	3	0	0	2	1	2	0	0	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
0.03	north7_active	80	1375	1596	476	1175	914	788	173	347	132	388	221	72	76	61	96	42	63	77	34	91	90	83	80	89	29	26	28	48	42	23	22	46	22	33	12	23	16	16	13	28	3	6	39	21	5	8	5	9	4	24	15	3	11	9	3	3	1	3	3	4	6	5	5	4	6	3	0	7	4	10	4	7	0	2	0	7	3	2	0	4	4	5	1	0	0	1	3	1	2	0	1	0	8	0	2	0	1	1	1	0	2	0	3	0	1	3	0	0	0	2	0	0	2	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
0.03	north8_all	80	2940	2530	986	1749	1340	1100	396	507	252	561	338	137	150	131	188	104	123	116	74	135	137	124	113	159	64	45	46	65	65	41	41	74	32	47	34	40	29	39	18	43	14	19	51	21	14	12	11	19	7	20	23	10	13	12	4	8	5	11	7	5	9	5	8	11	10	7	1	7	5	15	10	1	1	7	2	6	4	2	1	3	4	8	2	1	2	2	3	4	3	1	9	1	13	1	2	1	3	1	1	3	4	1	3	0	7	2	0	2	0	4	0	0	2	1	2	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1
0.03	north8_active	80	1291	1495	462	1151	859	712	175	303	131	347	209	62	71	59	104	47	64	72	36	90	83	71	60	94	32	23	26	42	45	19	24	38	21	28	15	25	17	23	10	32	4	9	38	15	6	7	5	13	4	8	10	3	9	8	3	6	2	6	4	1	7	4	5	5	4	3	0	5	4	9	4	1	1	2	0	5	3	2	0	3	3	5	1	0	2	0	3	2	3	0	8	0	8	0	1	0	1	1	1	2	2	0	2	0	7	1	0	1	0	3	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1
0.03	north9_all	80	2997	2569	992	1754	1378	1045	381	531	251	595	334	166	146	135	205	107	128	103	71	122	139	115	100	168	54	42	50	61	68	46	41	67	35	40	31	34	27	32	19	43	11	22	39	22	15	15	14	26	9	30	25	15	14	11	9	8	10	12	7	6	6	7	11	7	5	6	3	7	5	12	12	2	2	5	2	15	2	2	4	3	2	6	2	2	5	2	3	5	3	1	10	0	7	0	2	0	1	3	1	3	2	2	4	0	8	1	0	2	0	2	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1
0.03	north9_active	80	1317	1553	498	1147	884	668	178	318	126	353	189	73	58	57	119	47	56	55	31	76	83	70	60	110	27	22	26	36	48	19	20	35	22	25	17	21	13	21	10	33	3	11	26	13	7	8	8	20	6	19	15	6	7	9	5	5	7	6	3	3	4	6	9	4	2	1	2	4	4	7	7	2	2	2	1	13	1	2	2	2	1	6	1	0	5	0	3	2	3	0	8	0	5	0	2	0	0	1	1	2	2	0	3	0	8	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1
0.03	north10_all	80	3056	2682	1038	1821	1535	1109	363	564	239	654	361	161	163	122	184	106	126	102	74	130	148	124	116	192	56	40	67	59	80	36	39	67	39	37	41	40	27	38	22	48	21	21	35	24	14	14	17	21	11	29	32	16	8	9	13	9	10	9	11	5	6	10	10	6	4	3	3	4	2	9	10	3	2	3	2	14	4	1	6	3	3	2	1	2	6	1	2	5	1	1	10	0	2	0	3	3	1	2	0	2	0	3	3	0	8	1	0	1	0	1	0	0	1	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north10_active	80	1354	1646	530	1204	995	726	162	343	118	394	205	71	71	57	110	45	59	58	31	77	83	80	71	136	29	18	34	28	58	14	19	47	24	22	28	25	13	25	11	36	6	14	22	13	5	8	10	15	7	19	24	6	4	6	6	5	7	5	6	3	5	9	9	2	2	0	2	0	2	7	6	2	2	1	2	12	1	1	3	2	2	2	0	0	5	0	2	2	1	0	8	0	0	0	2	1	0	0	0	2	0	0	3	0	8	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north11_all	80	2961	2959	1092	2019	1620	1443	373	546	256	831	340	157	160	137	196	141	131	123	83	183	171	142	135	176	54	49	65	66	64	40	52	80	33	51	20	39	55	59	22	60	19	16	29	36	16	42	19	26	9	41	31	10	8	8	10	17	12	1	7	9	10	18	8	4	11	8	5	3	3	23	8	10	4	6	3	3	6	7	4	1	4	5	4	2	10	3	1	3	2	1	6	1	4	0	3	3	0	3	2	1	3	1	4	0	1	0	1	5	1	0	2	1	2	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north11_active	80	1340	1784	555	1289	1082	935	169	345	113	518	205	72	79	69	109	63	69	76	42	110	121	89	76	123	20	25	45	25	42	18	27	51	21	32	18	29	34	38	10	44	8	6	16	19	8	26	10	17	7	19	25	4	6	6	4	10	7	1	5	4	7	14	6	1	7	1	2	2	0	16	5	5	2	3	1	0	3	4	4	0	0	4	1	0	8	1	1	1	1	1	6	0	3	0	2	1	0	2	1	0	3	1	1	0	0	0	0	5	0	0	1	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north12_all	80	2956	2895	1052	2093	1624	1447	358	549	255	814	348	177	156	138	200	136	110	121	80	175	155	149	138	185	57	55	79	72	67	42	45	90	34	58	23	26	49	74	18	49	19	16	40	37	15	24	24	27	16	63	31	12	9	10	6	14	13	6	6	11	9	23	14	7	8	5	5	4	4	26	8	7	3	3	2	7	4	7	3	2	6	6	4	2	5	2	1	4	1	2	1	1	5	0	2	3	1	5	2	1	3	1	4	0	0	0	0	6	1	0	2	1	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0
0.03	north12_active	80	1356	1761	523	1355	1060	908	164	345	109	539	201	85	79	69	111	65	58	76	33	109	107	89	88	141	21	25	54	29	43	26	24	60	22	35	17	18	29	47	7	38	6	5	26	22	8	16	14	18	13	31	24	5	6	7	4	6	7	4	5	4	6	19	12	2	6	0	3	4	0	21	5	5	1	1	1	4	3	4	3	0	0	5	1	0	3	1	1	2	0	1	1	0	3	0	1	1	0	4	1	0	3	1	1	0	0	0	0	6	0	0	1	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0
0.03	north13_all	80	2961	2867	1048	2106	1643	1422	353	544	243	784	372	187	155	121	192	133	89	125	94	165	143	146	151	174	60	60	70	68	67	36	47	96	31	64	24	23	38	60	16	59	23	15	44	41	15	17	21	22	17	64	26	14	9	8	8	14	10	9	10	8	6	22	15	7	5	4	4	5	2	9	9	4	3	1	3	9	0	7	1	2	3	8	3	2	5	4	1	7	1	1	3	1	4	0	2	1	1	4	1	1	3	1	3	1	0	0	0	6	1	0	2	0	4	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
0.03	north13_active	80	1360	1754	506	1392	1079	885	157	337	104	519	224	92	73	59	115	64	42	76	40	90	99	83	100	126	26	31	45	28	43	20	27	67	19	37	17	17	19	36	7	42	9	6	33	24	9	12	12	14	13	39	22	7	7	4	5	4	4	4	7	4	5	18	14	2	1	1	2	5	0	7	6	3	1	1	2	4	0	4	1	0	0	3	0	0	5	3	0	5	0	0	1	0	3	0	1	1	0	4	0	0	3	1	1	0	0	0	0	6	0	0	1	0	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
0.03	north14_all	80	3028	2824	1029	1932	1572	1314	349	538	247	788	387	185	155	132	199	127	81	134	82	155	146	133	166	168	53	58	71	73	79	36	39	90	27	54	28	26	34	49	21	51	13	19	41	38	15	19	27	23	18	60	21	13	9	7	9	13	7	13	6	8	4	12	19	5	3	4	5	6	4	8	6	5	3	0	4	11	5	2	1	2	5	9	1	1	2	4	1	6	0	1	4	1	3	1	2	0	1	2	2	0	4	1	5	1	0	0	0	6	1	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
0.03	north14_active	80	1398	1741	490	1261	1023	859	160	319	106	536	236	90	69	65	124	60	34	76	34	94	94	73	110	117	22	32	45	30	55	19	23	70	14	28	16	18	16	28	8	34	7	11	34	23	9	13	13	12	13	36	13	6	6	4	5	1	2	6	4	2	3	9	17	2	1	2	3	5	2	7	4	3	1	0	2	4	0	0	0	0	1	2	0	0	2	3	0	4	0	0	2	0	2	1	0	0	0	2	1	0	3	1	5	0	0	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
0.03	north15_all	80	3021	2632	1005	1782	1410	1231	369	499	266	742	382	189	155	142	194	125	95	112	94	148	143	137	147	158	53	64	64	67	66	33	42	79	29	48	34	32	36	31	28	68	10	17	48	32	15	21	23	14	12	34	18	12	8	5	10	11	8	11	8	6	2	8	14	6	3	4	3	6	3	4	7	4	4	0	4	5	6	1	2	0	3	8	0	2	3	5	1	5	0	0	3	0	2	2	4	1	2	1	2	0	1	1	4	1	0	0	0	1	1	0	0	0	3	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0
0.03	north15_active	80	1362	1592	489	1119	913	797	164	287	125	526	228	92	68	69	126	69	48	56	41	89	94	73	92	113	20	40	36	29	45	13	21	60	15	31	19	19	18	15	9	47	5	11	35	18	7	13	10	5	7	22	10	6	7	2	5	3	3	4	5	1	1	6	9	1	1	2	1	4	2	3	5	3	2	0	1	0	0	0	0	0	2	2	0	1	2	4	0	3	0	0	1	0	2	2	0	1	2	0	1	0	0	1	4	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	3037	2476	961	1597	1285	1193	363	491	269	689	339	180	151	164	204	111	105	126	95	145	143	122	159	148	58	57	58	58	67	28	43	80	39	54	32	39	32	47	32	64	10	18	36	26	14	24	21	16	12	42	15	6	7	6	8	13	6	10	8	4	3	5	16	5	4	5	2	7	4	4	13	5	6	1	5	4	6	2	3	1	4	3	1	3	2	4	1	2	1	1	1	0	7	2	4	1	4	1	2	0	1	0	4	0	3	0	0	0	1	0	0	1	3	2	1	2	0	0	1	0	1	0	0	0	0	1	0	0	2	0	1	1	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0
0.03	north16_active	80	1386	1473	474	964	846	784	169	280	128	500	199	89	65	77	126	56	64	63	45	92	99	73	88	92	19	34	29	23	48	9	21	66	16	36	14	20	15	29	12	46	2	11	20	10	5	16	10	8	5	27	9	3	5	4	3	4	3	3	6	1	0	5	10	2	1	3	1	5	2	3	12	2	2	0	2	0	0	0	1	0	2	1	0	1	1	4	0	0	0	0	1	0	7	2	0	1	4	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	3061	2444	944	1528	1262	1166	353	457	276	644	314	161	152	149	185	99	124	121	96	138	140	118	137	149	62	62	60	64	52	30	40	76	40	50	35	34	34	57	29	61	18	12	34	21	17	15	18	15	12	39	12	6	9	7	7	14	4	7	6	3	4	8	15	6	2	3	3	7	3	6	15	6	5	1	6	3	6	3	3	1	4	2	1	3	2	1	0	2	1	1	0	2	7	3	4	1	5	4	0	0	2	1	2	0	3	0	0	1	0	1	1	1	1	2	1	2	0	0	1	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0
