label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44
0.03	north14_all	80	9175	12331	2041	1235	2883	546	1288	645	577	137	122	85	199	54	40	38	20	21	11	11	7	6	5	3	4	1	1	3	3	0	1	2	4	1	1	0	0	0	0	0	0	0	0	1	0
0.03	north14_active	80	2867	11130	645	347	2627	196	1175	549	514	45	64	32	174	34	22	25	6	5	6	6	3	6	1	3	4	0	0	1	3	0	1	2	3	1	1	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	9245	12146	2046	1196	2843	582	1174	598	537	148	129	90	192	51	46	37	24	18	15	10	9	4	5	6	6	1	2	2	2	0	1	2	4	1	1	0	0	0	0	0	0	0	0	1	0
0.03	north15_active	80	2950	10975	633	327	2579	223	1070	505	475	52	60	38	168	28	24	25	7	4	9	6	5	2	0	6	6	0	1	0	2	0	1	2	3	1	1	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	9199	11858	2086	1187	2996	576	1227	579	519	152	126	81	217	55	37	44	25	15	14	8	9	11	4	10	4	3	1	2	2	0	0	1	4	1	1	0	0	0	0	0	0	0	0	1	0
0.03	north16_active	80	2947	10645	656	349	2723	215	1102	485	461	50	44	27	195	32	18	31	12	3	11	4	3	9	1	10	3	1	1	0	2	0	0	1	3	1	1	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	9285	11140	2081	1194	2751	611	1066	520	468	159	108	84	181	55	39	39	19	12	13	10	14	14	4	9	3	2	1	2	1	1	0	1	4	0	1	0	0	0	0	0	0	0	0	1	0
0.03	north17_active	80	2810	9851	606	331	2475	227	940	435	403	52	36	24	158	28	19	27	13	3	9	4	6	12	1	9	2	1	1	0	1	1	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	9204	10131	2068	1251	2552	570	990	491	400	153	112	76	180	62	36	44	22	13	11	9	11	18	5	15	3	4	0	3	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	2611	8746	546	333	2274	195	853	391	332	44	44	18	151	31	19	31	18	3	6	4	4	17	3	15	2	1	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	9214	9503	2090	1222	2314	552	974	457	408	134	113	69	147	56	28	38	20	19	12	11	11	20	5	12	5	5	0	3	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	2493	8098	537	314	2035	172	841	358	333	28	51	17	117	28	16	26	17	5	5	2	3	16	3	12	2	2	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	9150	10166	2095	1235	2378	539	1135	504	449	133	124	71	168	54	22	34	23	18	15	11	4	18	7	11	5	4	0	2	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	2604	8793	571	338	2106	173	1007	395	362	27	59	17	135	28	11	23	14	5	6	2	0	14	3	10	2	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	14010	13361	2641	3400	821	551	487	275	364	215	126	167	127	47	43	25	13	13	17	15	9	4	0	2	1	2	0	4	7	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0
0.03	south21_active	80	9729	12132	1621	2951	208	141	284	86	284	129	44	139	99	23	23	15	4	2	10	8	3	1	0	1	1	0	0	4	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south22_all	80	13840	13604	2660	3502	827	546	439	264	364	205	119	148	124	50	36	21	17	9	13	10	7	5	1	2	1	2	0	2	8	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0
0.03	south22_active	80	9599	12386	1624	3030	189	141	253	76	283	120	46	117	105	24	19	11	5	2	8	6	3	1	1	1	1	0	0	2	8	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south23_all	80	13729	13832	2659	3558	810	544	426	246	345	198	109	146	122	48	36	23	21	8	7	5	4	5	1	1	1	2	0	2	1	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0
0.03	south23_active	80	9470	12613	1628	3072	168	135	235	72	260	110	40	114	105	25	19	11	11	1	5	3	2	1	1	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south24_all	80	13672	13836	2683	3570	830	554	419	238	316	198	115	135	114	48	26	23	23	10	5	3	5	7	3	1	2	3	1	2	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south24_active	80	9399	12583	1636	3101	167	130	222	62	234	121	40	104	92	24	13	12	11	3	5	3	3	1	1	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	13862	13713	2698	3448	797	552	465	255	295	188	113	177	141	51	27	23	27	13	5	2	5	6	3	1	7	4	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	9567	12483	1643	3010	168	145	241	57	215	123	37	143	113	30	16	12	10	4	3	1	3	0	1	0	7	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	13981	13536	2652	3524	818	557	482	285	284	185	112	174	135	51	27	23	18	15	11	4	2	6	3	3	7	3	4	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	9770	12274	1598	3062	183	152	252	75	209	129	38	139	112	30	16	14	4	5	5	1	1	0	1	0	7	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	13643	12853	2574	3347	797	520	488	281	274	186	115	174	127	56	31	29	16	18	16	4	2	4	3	4	7	4	3	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	9397	11581	1505	2866	186	145	251	73	200	127	30	139	103	34	17	14	7	5	6	1	1	0	1	1	7	1	1	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	12902	11595	2430	3044	795	546	473	301	244	169	109	157	104	42	46	34	18	18	14	7	2	1	2	6	5	3	4	4	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	8557	10261	1356	2529	202	152	242	85	166	110	30	125	82	23	24	10	13	7	5	2	0	0	0	2	5	0	1	4	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	12273	10092	2355	2693	803	557	457	289	240	172	97	147	101	48	41	39	17	16	16	13	4	4	4	5	1	2	2	3	6	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	7800	8709	1269	2191	223	154	219	86	156	102	28	114	76	27	20	9	12	5	8	4	1	0	2	2	1	0	0	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	11798	9119	2242	2486	824	573	433	262	239	166	89	127	109	49	42	36	16	10	8	16	8	6	7	3	1	2	1	1	6	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	7144	7695	1145	1993	232	148	193	70	153	88	25	93	85	20	16	9	9	3	6	5	4	1	2	1	1	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	13723	13312	2705	3199	819	563	452	263	327	205	89	174	147	64	41	30	33	13	20	9	6	6	3	3	4	2	4	1	3	0	1	2	2	0	0	1	0	0	0	0	1	0	0	0	0
0.03	south31_active	80	9491	12066	1633	2751	195	164	270	77	241	128	19	139	123	33	17	14	14	5	14	4	5	3	1	1	3	1	1	0	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	13816	13771	2677	3306	812	546	461	275	305	167	100	196	144	69	44	29	27	10	22	12	8	6	4	4	4	1	5	0	3	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	9515	12592	1615	2886	192	153	276	75	219	90	22	160	121	40	18	16	13	5	14	6	6	2	2	1	3	0	2	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	13857	13798	2661	3469	807	551	489	282	301	169	104	240	143	70	51	25	26	8	16	6	10	4	5	6	4	1	4	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	9568	12621	1572	3039	197	166	291	86	224	103	23	199	115	37	26	13	17	5	7	3	8	2	2	2	4	0	2	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	13734	13531	2663	3504	786	551	478	288	301	164	106	218	132	71	49	27	28	9	9	8	11	5	4	5	4	1	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	9473	12345	1603	3089	182	169	275	85	235	109	31	189	106	37	27	16	19	5	4	3	10	2	1	1	4	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	13499	13512	2678	3532	811	548	479	286	317	188	117	195	113	66	54	29	29	10	7	7	11	4	5	5	5	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	9307	12326	1647	3134	184	166	277	95	253	131	38	171	89	39	30	14	16	4	3	3	11	1	2	1	5	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	13419	13084	2651	3360	800	540	481	272	325	205	128	142	112	51	40	32	32	17	10	5	6	3	6	5	3	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	9268	11892	1649	2980	182	168	282	86	249	135	35	121	86	30	18	12	15	6	5	2	6	0	2	0	3	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	13486	13232	2599	3443	833	544	480	253	345	199	122	156	118	48	39	32	23	21	13	9	11	2	5	7	3	2	0	1	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south37_active	80	9360	12023	1600	3037	192	150	277	80	256	126	31	133	99	32	18	9	9	8	6	3	7	0	2	1	3	2	0	1	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south38_all	80	13314	12409	2561	3136	820	551	456	254	334	212	120	149	122	49	36	29	22	22	14	8	10	2	4	9	3	3	3	1	3	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0
0.03	south38_active	80	9092	11139	1567	2702	201	153	264	71	249	136	26	121	104	27	16	7	9	8	4	3	6	1	1	1	3	2	3	1	3	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0
0.03	south39_all	80	12745	11203	2456	2820	819	550	446	257	294	199	100	161	105	48	40	25	18	24	12	6	11	5	4	7	3	4	3	2	3	2	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0
0.03	south39_active	80	8324	9847	1417	2325	207	148	253	70	212	116	22	120	89	25	18	4	8	6	4	1	7	3	0	1	1	1	3	1	3	1	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0
0.03	south40_all	80	12293	10187	2373	2486	799	544	406	253	260	199	100	164	122	49	35	20	23	19	9	8	6	5	3	5	6	4	3	2	2	2	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	7675	8774	1329	1977	216	143	205	66	176	111	20	120	93	27	14	5	9	4	1	1	4	3	0	1	4	1	3	1	2	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0
