label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42
0.03	north18_all	80	9053	8967	7496	1280	870	568	415	643	500	164	276	87	62	56	30	29	17	18	9	10	4	8	2	3	1	1	0	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	3326	7719	6852	483	476	227	263	537	439	114	242	51	18	36	10	10	4	14	2	1	2	8	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	9071	9281	7569	1260	862	561	453	612	509	177	270	96	57	54	30	34	19	16	10	4	11	10	2	3	1	4	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	3314	8029	6923	475	435	221	277	518	449	121	237	52	19	35	11	15	5	12	1	1	5	8	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	9194	9409	7310	1245	893	552	492	581	478	178	296	89	61	68	32	29	19	16	14	3	12	6	4	2	1	4	3	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0
0.03	north20_active	80	3367	8142	6647	473	434	215	287	491	424	122	261	48	16	49	13	11	4	11	3	1	6	4	3	2	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0.03	south21_all	80	8976	8694	7319	1185	876	569	460	565	492	208	297	110	69	66	31	35	21	17	15	8	4	20	10	10	4	1	0	2	3	0	0	1	0	0	0	1	0	0	1	0	0	0	0
0.03	south21_active	80	3277	7481	6696	480	453	239	290	480	423	137	256	56	20	41	10	14	4	13	4	2	4	17	5	7	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	8958	8750	7543	1203	809	555	465	548	528	206	339	86	57	72	29	31	26	20	16	10	6	10	10	6	3	2	2	2	2	0	0	2	0	0	0	0	0	0	1	0	0	0	0
0.03	south22_active	80	3261	7482	6894	483	410	223	290	463	458	126	306	47	15	47	9	11	5	15	7	2	3	8	5	4	0	1	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	9108	8899	7703	1226	842	541	494	560	526	215	339	78	50	71	26	34	26	25	13	8	8	33	3	6	4	3	3	1	3	0	0	1	0	0	0	0	0	0	1	0	0	0	0
0.03	south23_active	80	3270	7652	7055	476	441	211	301	474	468	129	306	46	15	46	7	15	4	14	6	2	4	32	1	3	1	3	3	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	9042	9075	7755	1256	870	531	506	599	532	198	348	72	40	71	26	28	23	26	7	9	12	38	4	2	2	3	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	3196	7833	7102	487	463	213	306	515	477	117	311	39	12	43	4	13	4	11	4	2	4	35	0	1	1	3	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	9043	8947	7875	1255	899	516	509	621	538	181	307	64	47	66	26	24	14	26	7	10	12	41	5	3	3	2	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	3248	7704	7208	493	488	221	317	535	481	114	259	36	11	40	4	13	4	12	2	2	5	37	0	1	2	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	8914	8984	7592	1201	903	534	473	642	505	172	283	70	45	67	29	20	10	22	8	9	8	41	8	2	4	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south26_active	80	3190	7716	6929	478	483	223	306	552	437	111	229	34	11	44	5	11	2	9	0	2	3	37	3	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	9022	9052	7748	1198	914	559	444	597	448	166	270	80	51	73	31	20	12	23	8	8	7	12	6	1	3	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south27_active	80	3278	7776	7097	474	473	211	279	512	385	106	226	40	12	50	10	9	3	15	0	4	4	9	3	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	9056	9070	7560	1179	876	562	422	578	403	165	336	88	53	77	36	15	20	20	8	5	6	8	6	1	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south28_active	80	3305	7798	6928	446	440	201	256	488	346	103	299	44	13	52	11	4	3	10	1	5	4	7	4	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	9098	9179	7466	1215	860	579	437	560	400	183	328	91	52	63	34	20	18	21	10	6	4	5	7	2	1	0	4	0	2	1	0	0	0	0	0	0	0	0	0	0	2	0	1
0.03	south29_active	80	3288	7959	6846	462	447	209	257	478	343	113	295	46	15	44	9	7	3	13	1	6	2	4	5	1	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south30_all	80	9150	9128	7316	1221	831	542	473	578	452	213	332	94	60	53	38	25	20	22	12	8	3	5	6	2	1	3	9	0	1	2	0	0	0	0	1	0	0	0	0	0	1	0	1
0.03	south30_active	80	3307	7904	6694	467	443	206	290	493	385	123	288	48	17	32	7	11	4	14	2	4	2	4	4	1	1	2	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
0.03	south31_all	80	8941	9209	7577	1325	914	529	487	619	488	201	306	94	53	60	33	30	23	16	11	7	2	5	7	3	2	5	20	2	1	2	1	1	0	0	1	0	3	0	0	1	0	0	0
0.03	south31_active	80	3299	7906	6966	511	477	212	314	514	412	136	273	61	17	39	7	14	8	13	0	2	2	3	3	3	2	4	16	0	0	0	1	0	0	0	1	0	3	0	0	0	0	0	0
0.03	south32_all	80	9013	8963	7197	1310	933	549	486	617	492	188	280	93	61	61	32	29	26	20	11	10	3	11	7	4	5	5	18	2	1	3	1	1	0	0	3	0	0	0	0	1	0	1	0
0.03	south32_active	80	3236	7654	6584	501	477	221	313	507	415	124	246	59	22	42	12	12	11	17	1	4	3	9	2	4	5	4	13	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0
0.03	south33_all	80	9012	9198	7284	1282	903	561	472	606	527	183	276	95	67	58	31	20	23	15	12	10	2	14	7	6	6	5	7	1	0	4	0	1	0	0	3	0	2	0	1	1	0	1	0
0.03	south33_active	80	3231	7841	6654	500	481	223	298	499	450	114	239	64	27	39	10	10	8	11	1	3	1	13	3	5	6	5	4	1	0	1	0	0	0	0	1	0	2	0	0	0	0	1	0
0.03	south34_all	80	8920	9089	7380	1271	882	570	476	607	481	188	256	83	61	50	29	19	21	25	12	13	5	16	5	5	13	6	6	2	0	2	0	0	1	0	2	0	2	0	1	0	0	1	0
0.03	south34_active	80	3217	7751	6723	507	474	225	287	497	422	122	227	47	24	33	10	9	8	18	1	2	2	16	1	4	12	5	4	1	0	1	0	0	1	0	0	0	2	0	0	0	0	1	0
0.03	south35_all	80	9097	9361	7548	1277	877	544	459	617	517	199	224	72	57	54	37	20	19	26	14	9	6	16	4	6	11	2	2	4	0	2	0	0	2	0	1	0	2	0	1	0	0	0	0
0.03	south35_active	80	3306	8019	6868	505	490	219	273	506	457	135	193	33	22	34	12	10	7	20	2	1	2	15	1	3	10	1	1	2	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0
0.03	south36_all	80	9019	9253	7682	1225	871	553	439	576	480	187	234	88	55	52	44	25	18	21	15	8	8	19	7	5	14	2	2	3	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0
0.03	south36_active	80	3316	7948	7031	477	485	211	275	481	421	130	206	40	17	28	10	10	7	14	3	0	2	17	3	1	11	1	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	9157	9263	7594	1225	864	564	462	557	520	178	261	82	52	50	40	30	21	18	17	6	6	13	5	4	10	0	2	2	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0
0.03	south37_active	80	3345	7973	6945	462	467	229	288	475	453	114	232	39	12	27	10	13	6	12	3	0	2	11	2	1	7	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	9185	9259	7618	1223	873	556	453	581	481	189	281	99	54	58	37	29	18	24	12	6	6	18	8	5	8	0	4	1	0	1	0	3	1	0	1	0	0	1	0	0	0	0	0
0.03	south38_active	80	3398	7980	6961	468	451	215	288	502	406	120	250	55	12	33	6	12	6	17	2	0	3	15	2	2	6	0	4	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south39_all	80	9043	9246	7625	1247	879	555	487	626	522	180	337	99	56	59	40	27	19	32	12	5	6	17	4	2	9	0	4	1	0	0	0	3	1	0	1	0	0	0	0	0	0	0	0
0.03	south39_active	80	3371	7985	6958	498	442	227	306	534	432	114	298	65	15	34	11	12	7	27	2	0	5	15	0	2	9	0	4	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south40_all	80	9037	9125	7518	1227	878	531	514	630	513	206	307	101	60	70	32	28	23	31	11	6	8	23	5	4	5	3	2	3	0	0	0	3	1	0	1	0	0	1	0	0	0	0	0
0.03	south40_active	80	3376	7855	6854	508	439	205	322	526	434	134	266	67	15	42	11	13	9	27	1	1	5	21	1	3	5	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
