label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94
0.03	north6_all	80	6020	4670	1554	1580	1434	1497	774	748	326	493	322	306	191	146	108	173	136	79	131	77	93	52	46	53	31	34	21	17	26	10	13	17	13	9	10	12	3	6	3	4	6	5	8	6	3	4	1	1	1	1	0	1	1	1	0	2	2	1	0	1	1	1	0	0	1	0	0	2	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	2765	2822	731	850	876	940	453	440	158	332	162	184	108	70	57	88	79	44	73	27	53	26	26	25	17	14	8	10	10	6	7	7	7	2	8	6	1	1	1	3	5	2	7	1	3	3	1	1	1	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	6083	4619	1578	1599	1465	1418	743	786	318	497	307	313	208	156	114	157	125	97	122	73	100	50	45	46	30	41	21	14	29	13	16	18	15	14	9	11	6	12	5	3	5	3	11	8	3	4	1	1	1	0	0	2	1	1	1	1	1	3	1	1	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	2910	2812	721	847	881	878	433	464	151	332	161	188	121	71	59	88	72	51	69	31	51	26	25	20	16	19	7	5	14	9	8	7	11	4	7	7	1	4	4	1	3	2	10	4	3	3	1	1	0	0	0	1	0	0	1	1	0	3	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	6269	5082	1699	1638	1618	1562	845	897	316	477	353	331	189	157	117	170	116	105	138	64	104	45	43	41	34	49	27	18	28	13	19	22	16	17	9	14	4	11	7	5	9	5	9	7	3	4	2	1	1	0	0	2	0	1	1	2	0	3	2	0	1	1	0	0	0	0	0	3	0	0	0	0	0	0	1	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	3068	3162	797	891	1003	998	505	551	140	299	202	183	99	72	56	106	68	57	89	28	49	25	24	15	20	25	11	7	14	10	11	8	11	7	7	8	1	3	5	3	5	3	8	5	2	3	1	1	0	0	0	1	0	0	1	2	0	3	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	6573	5590	1702	1774	1758	1776	992	985	321	520	379	367	198	181	114	211	118	118	168	75	100	54	43	41	36	40	27	25	24	19	17	19	11	12	15	13	7	19	8	5	8	8	10	8	2	5	2	0	2	1	0	2	0	1	1	3	0	2	2	0	1	1	0	0	0	1	0	2	0	0	1	0	0	0	1	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	3269	3534	814	979	1098	1177	610	621	135	304	232	216	103	94	56	145	70	60	104	32	44	30	23	20	23	23	15	9	12	12	10	6	8	6	8	7	3	10	6	3	3	7	9	7	0	4	1	0	1	0	0	1	0	0	1	3	0	2	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	6491	5768	1733	1724	1799	1946	1026	1005	317	537	385	376	203	184	118	243	128	123	153	74	104	57	50	41	41	40	25	26	27	16	21	22	6	13	16	13	6	18	8	5	9	9	12	6	4	4	2	1	5	1	0	3	1	2	0	4	0	1	2	0	1	0	0	0	0	2	0	2	0	1	1	0	0	0	1	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	3258	3630	817	975	1136	1353	621	637	135	311	235	227	105	93	57	162	80	71	100	32	53	31	25	24	23	19	15	13	12	10	13	11	3	7	8	6	4	10	6	2	4	8	10	5	1	3	1	0	5	0	0	2	0	1	0	3	0	1	1	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	6516	5617	1856	1769	1788	1935	983	936	354	725	380	462	235	180	102	202	108	92	192	84	146	68	41	47	48	35	20	21	22	16	18	22	12	15	6	11	11	10	4	7	6	6	6	4	2	5	0	3	1	2	6	2	1	1	0	2	1	2	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	1	0	0	0	0
0.03	north11_active	80	3267	3480	915	990	1120	1284	629	595	165	483	227	299	138	89	47	110	47	51	126	38	92	37	23	31	22	18	9	6	12	3	8	9	9	9	2	6	8	8	2	2	3	2	5	2	1	4	0	2	1	1	3	0	1	0	0	1	0	1	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
0.03	north12_all	80	6514	5719	1776	1860	1771	1928	977	979	342	706	390	421	225	188	115	213	96	83	159	82	155	60	51	44	55	30	27	23	23	19	17	17	13	12	10	13	7	5	4	6	3	4	9	4	3	6	3	1	1	2	7	2	0	0	0	2	3	2	3	3	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
0.03	north12_active	80	3298	3530	857	1037	1113	1286	620	639	167	476	227	256	128	97	50	116	49	46	106	38	97	33	31	27	27	16	14	4	10	4	5	9	9	9	5	8	5	2	1	1	0	1	6	2	2	4	0	1	1	0	4	0	0	0	0	1	2	0	2	3	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	6310	5273	1728	1824	1702	1667	969	902	343	629	373	396	223	184	121	197	96	83	163	76	135	49	45	42	47	28	26	19	30	16	16	17	13	8	14	12	7	6	2	5	4	0	7	7	3	5	5	3	1	3	5	3	0	0	1	3	2	1	2	2	0	3	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	3110	3246	806	1027	1067	1065	618	589	167	409	214	237	126	92	64	115	43	48	108	38	87	27	28	27	23	13	15	5	16	3	7	8	7	7	7	8	4	4	1	0	0	0	4	4	2	3	0	3	1	0	2	0	0	0	0	1	2	0	2	2	0	3	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	6095	4809	1643	1708	1533	1503	898	826	332	536	337	351	209	173	128	186	102	83	151	60	86	50	48	38	34	25	26	22	33	17	18	10	17	6	15	10	6	9	3	6	7	3	7	5	4	4	5	2	1	4	2	2	0	0	1	1	2	1	2	1	0	2	1	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	2964	2938	741	927	948	935	558	522	162	336	187	192	116	92	64	117	48	45	90	30	55	25	32	20	17	12	17	9	16	6	9	6	9	4	8	4	4	6	2	2	1	2	3	3	3	2	0	2	1	1	2	0	0	0	0	0	2	0	2	1	0	2	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	5904	4318	1551	1586	1417	1273	841	706	330	459	303	319	195	176	124	179	108	104	134	59	65	52	48	34	33	18	26	19	35	11	16	15	19	7	14	6	6	15	3	8	6	7	5	3	3	4	4	3	0	3	3	2	2	1	1	1	1	1	1	0	0	2	1	0	1	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	2717	2592	692	830	848	768	500	434	161	278	172	184	98	97	66	112	52	54	73	28	37	22	27	20	16	7	17	13	16	4	10	10	11	5	6	1	4	9	1	4	1	5	2	2	2	3	0	3	0	1	3	1	1	1	0	0	1	0	0	0	0	2	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	5766	4012	1548	1460	1259	1157	751	634	337	436	291	301	195	166	114	177	108	96	113	57	68	52	44	34	36	25	26	23	29	16	13	15	18	9	13	5	7	16	3	8	8	8	5	1	3	5	3	4	0	1	2	2	3	1	1	3	1	5	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	2627	2308	692	746	707	714	443	384	180	256	157	175	104	84	55	109	56	44	58	31	35	20	20	15	16	10	14	17	14	7	7	9	10	4	8	0	4	7	2	6	4	6	1	0	3	2	2	2	0	1	2	1	1	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	5960	4336	1556	1518	1369	1267	784	686	336	439	275	306	213	175	114	183	101	82	109	65	90	47	49	37	34	26	25	17	21	23	11	18	16	12	10	5	8	16	4	9	5	8	8	0	2	4	5	5	1	0	2	1	3	1	0	4	1	5	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	2769	2508	708	793	792	815	456	407	167	261	159	181	122	80	56	112	53	40	63	35	49	22	21	18	12	14	12	12	8	11	6	10	10	5	6	2	5	5	3	5	4	6	3	0	2	1	3	3	0	0	1	1	1	1	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	6197	4787	1638	1592	1545	1490	831	727	334	506	297	331	205	173	118	213	104	84	128	60	94	48	43	38	41	27	24	15	17	22	12	14	10	11	11	9	6	11	4	11	7	2	7	1	1	6	5	6	3	0	2	1	2	0	0	5	1	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	2968	2821	741	868	914	996	509	436	155	315	179	192	119	79	56	136	65	45	80	36	44	25	20	20	21	14	8	8	6	12	6	6	5	4	8	3	4	1	3	6	6	2	2	0	1	0	3	4	1	0	1	1	0	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	6434	5253	1668	1687	1660	1649	899	840	321	532	311	405	198	170	120	205	111	89	145	56	106	50	55	46	41	31	18	15	13	20	13	14	13	11	10	9	9	11	4	10	5	5	6	4	0	5	4	4	3	0	2	4	0	0	0	4	0	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	3183	3195	785	974	1021	1114	546	508	137	318	189	241	107	77	53	127	66	50	93	39	54	26	24	27	19	13	6	7	3	12	9	7	9	4	8	3	5	3	2	5	4	4	4	0	0	0	3	3	1	0	1	3	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	6507	5715	1695	1795	1782	1799	930	880	332	592	351	403	204	189	115	213	113	96	166	59	107	46	55	51	38	31	18	13	16	22	12	14	9	12	10	9	10	8	3	10	8	7	6	5	2	8	2	4	4	2	1	5	1	1	1	2	0	3	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	3287	3567	822	1064	1113	1225	571	547	145	372	213	257	97	92	54	131	72	52	116	41	56	24	28	32	21	13	9	4	6	10	5	10	5	6	8	3	4	3	0	4	7	6	5	0	1	3	0	3	2	2	1	3	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	6242	5765	1685	1696	1675	1910	1046	820	274	708	399	359	200	156	115	238	131	110	167	71	109	50	41	41	27	38	26	18	21	15	14	14	12	13	15	11	10	13	4	5	6	9	11	8	4	3	8	9	4	6	2	2	1	2	3	1	0	0	0	0	1	2	0	0	1	1	0	1	1	0	1	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
0.03	south21_active	80	3059	3602	808	953	1040	1285	678	476	124	459	249	191	109	83	50	172	71	64	109	42	69	21	19	27	12	19	14	5	13	5	4	5	6	7	7	4	6	4	3	1	2	3	9	5	2	3	3	3	1	3	0	0	1	2	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south22_all	80	6349	5741	1677	1780	1741	1904	1009	808	301	657	387	359	193	170	114	238	140	108	156	60	102	53	40	50	29	42	27	18	19	11	10	21	10	12	15	12	8	16	3	3	4	9	14	8	4	5	7	7	4	4	2	2	1	2	3	2	1	0	0	0	1	1	1	0	1	2	0	0	1	0	1	0	2	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
0.03	south22_active	80	3125	3565	784	1025	1090	1262	627	474	133	415	236	205	103	98	45	153	81	67	95	38	62	22	15	30	12	21	17	5	11	3	3	7	4	6	9	6	5	8	2	2	1	5	9	5	2	5	3	1	1	3	0	0	1	1	2	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south23_all	80	6430	5784	1682	1751	1660	1840	996	822	319	622	357	359	209	175	121	206	131	101	153	77	101	56	40	50	28	45	25	14	16	14	11	20	12	11	16	11	6	12	3	2	6	8	14	5	2	7	8	8	4	3	2	1	1	1	2	2	2	0	0	1	1	1	2	1	1	2	0	0	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
0.03	south23_active	80	3232	3600	796	1015	1036	1176	626	497	150	398	209	207	119	101	47	119	64	56	92	45	59	27	17	27	15	20	14	6	9	5	3	7	3	6	9	7	4	6	1	2	2	4	5	2	1	6	3	2	3	3	1	0	0	0	1	0	1	0	0	1	0	0	1	1	0	2	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south24_all	80	6520	5931	1731	1801	1677	1789	983	873	321	638	325	378	193	189	122	215	134	91	153	70	89	54	45	51	32	42	26	27	9	14	13	23	14	11	11	11	7	16	5	7	4	12	12	0	3	7	5	1	4	4	1	2	2	1	1	2	4	0	0	1	0	1	2	1	0	1	1	0	2	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	3277	3734	820	1017	1053	1114	610	549	149	407	177	230	106	115	46	121	68	54	101	36	53	31	24	28	16	20	13	12	5	6	7	12	10	6	8	7	3	12	2	6	2	7	3	0	2	6	1	1	3	4	1	0	0	0	0	0	3	0	0	1	0	0	1	1	0	1	0	0	2	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	6382	5989	1740	1760	1708	1819	991	967	335	656	318	394	180	182	116	239	112	91	186	70	78	54	37	51	37	38	29	26	10	16	10	13	16	9	12	11	7	16	4	9	7	10	7	1	3	5	4	6	5	4	1	2	3	1	0	2	5	0	0	1	1	1	1	1	0	0	1	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
0.03	south25_active	80	3180	3817	849	996	1092	1164	632	622	159	427	182	241	101	113	54	144	59	57	129	31	44	27	24	26	18	17	15	11	6	7	7	9	9	5	9	8	3	14	2	5	4	5	1	1	3	4	1	2	3	3	1	0	1	1	0	0	3	0	0	1	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	6346	5940	1742	1749	1775	1832	1004	941	329	685	337	376	184	178	111	242	110	77	194	70	86	51	42	48	41	33	29	22	11	19	12	13	15	7	11	12	7	17	6	10	8	11	3	1	7	2	4	7	6	3	0	2	2	1	0	0	3	1	0	0	1	1	1	0	0	1	1	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
0.03	south26_active	80	3128	3778	843	988	1099	1216	624	593	151	454	198	231	91	112	55	160	69	46	134	35	58	25	32	25	18	17	15	9	3	11	9	8	9	5	8	7	2	15	3	4	6	5	1	1	5	0	1	3	4	2	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	6282	5878	1720	1773	1817	1823	950	970	322	656	349	427	187	177	116	252	104	95	184	71	92	60	40	52	38	25	22	20	16	21	5	9	12	6	11	10	6	14	5	7	16	12	4	3	7	3	3	6	6	4	0	2	1	1	0	0	1	3	0	1	1	1	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
0.03	south27_active	80	3077	3725	842	1008	1155	1200	587	601	143	423	213	276	98	108	62	167	68	54	128	39	63	28	28	25	17	12	11	7	7	9	5	7	6	3	7	5	3	11	2	1	9	7	2	3	5	0	2	2	4	3	0	0	1	1	0	0	0	2	0	1	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south28_all	80	6258	5650	1749	1713	1818	1879	937	926	319	686	364	413	208	192	121	236	100	92	178	73	107	65	44	61	31	18	32	22	17	19	9	11	8	7	7	7	2	13	8	7	15	11	3	3	9	3	3	1	4	1	1	2	1	0	1	1	1	4	0	1	1	1	1	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south28_active	80	3048	3519	844	993	1142	1249	571	575	134	440	213	274	98	108	60	157	61	48	111	43	70	28	27	25	13	8	13	9	8	10	6	8	3	3	4	2	1	8	4	0	10	6	1	2	6	0	1	1	4	1	1	1	1	0	1	1	0	2	0	1	0	1	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south29_all	80	6378	5657	1772	1748	1814	1834	926	925	338	678	386	420	209	198	119	280	107	96	174	71	107	69	49	48	28	18	36	25	20	24	11	15	9	9	10	4	2	8	6	5	17	9	3	5	5	2	3	2	2	2	2	1	1	1	2	1	0	3	0	1	1	1	2	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south29_active	80	3124	3550	863	1033	1124	1214	559	592	147	435	217	268	112	121	55	175	69	47	96	42	69	28	23	22	11	9	15	8	12	17	7	10	3	2	5	1	2	5	4	1	11	6	1	2	2	0	1	2	1	2	2	1	0	1	1	1	0	2	0	1	0	1	2	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south30_all	80	6474	5671	1765	1757	1841	1797	964	959	331	679	366	378	217	209	122	262	119	93	184	67	98	62	45	46	26	25	42	24	25	17	17	27	10	8	10	6	3	10	5	4	9	2	7	4	4	0	2	4	1	3	2	1	2	1	3	1	0	1	0	0	1	1	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	3174	3574	836	1033	1135	1218	574	631	144	439	204	232	120	131	56	171	73	48	100	37	57	27	21	25	12	11	17	9	14	14	8	21	6	2	6	2	2	5	3	1	6	2	5	1	3	0	1	4	0	3	2	1	1	1	2	1	0	0	0	0	0	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	6640	5800	1818	1713	1642	1861	981	876	315	618	366	396	198	201	160	203	140	99	203	71	133	61	56	58	53	43	25	20	18	18	18	17	12	10	15	12	7	7	5	5	10	6	5	6	6	4	4	12	1	3	2	4	3	0	0	2	0	0	0	1	1	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south31_active	80	3350	3653	866	1016	1025	1210	593	537	145	395	212	237	95	107	81	137	79	51	140	38	91	31	28	32	31	21	7	8	9	11	8	7	8	4	6	7	1	5	0	5	5	3	4	4	4	4	1	10	1	2	1	2	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south32_all	80	6582	5837	1772	1726	1634	1846	920	862	299	637	373	366	209	179	145	193	152	102	173	63	138	63	48	52	42	41	32	18	13	19	12	16	10	13	10	9	6	6	7	6	10	6	7	6	5	3	4	3	2	2	2	3	4	3	0	1	0	7	0	1	1	0	1	0	0	1	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
