label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168	Otu169	Otu170
0.03	north18_all	80	3395	1434	889	954	686	632	1477	1818	326	207	550	162	141	195	127	188	93	87	414	284	109	61	56	200	41	37	59	62	105	34	28	23	24	29	23	62	20	33	26	12	11	59	17	13	43	11	14	10	13	25	17	12	12	13	64	5	4	11	18	6	18	5	27	2	4	3	2	3	31	6	4	2	2	5	2	9	4	3	6	2	2	5	3	4	5	2	1	3	4	0	1	0	1	1	4	0	0	1	0	2	0	1	2	1	4	0	0	1	2	3	2	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	1779	535	293	699	446	448	1341	1727	201	84	482	47	52	128	38	143	24	37	365	263	76	21	23	176	14	6	38	32	100	16	15	10	10	8	8	54	14	28	10	5	2	54	10	6	37	5	5	2	9	15	12	8	5	5	61	2	1	7	15	2	16	3	22	1	1	1	1	3	30	4	2	0	0	3	0	5	2	1	6	1	0	3	3	3	4	1	1	2	4	0	1	0	1	0	3	0	0	0	0	1	0	1	2	1	3	0	0	0	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	3325	1415	863	989	708	623	1474	1809	321	201	548	159	144	198	124	194	104	99	380	304	97	59	48	192	41	40	53	71	159	32	25	27	25	22	20	64	22	35	24	13	11	57	18	16	52	15	20	8	10	25	16	15	19	11	52	8	16	14	23	13	18	6	21	0	4	5	5	4	31	6	3	1	2	5	4	7	4	4	3	2	2	4	1	4	2	4	4	6	2	1	2	2	2	2	4	1	0	1	1	0	1	1	1	1	1	1	0	0	1	2	3	0	1	0	1	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	1749	526	296	686	475	445	1338	1722	191	84	479	48	50	131	33	155	32	43	339	278	70	19	14	173	11	10	30	38	153	16	15	9	7	7	5	55	12	29	7	4	3	52	11	6	44	5	9	0	7	14	11	9	11	5	48	3	10	9	18	6	17	3	17	0	2	2	3	3	29	5	3	0	1	3	0	4	2	2	3	1	0	2	1	3	1	3	2	5	2	0	1	1	2	0	3	0	0	0	0	0	0	1	1	1	0	1	0	0	1	1	1	0	1	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	3278	1419	861	1052	688	655	1534	1738	327	229	528	162	162	203	114	196	99	108	338	291	89	57	48	152	51	48	56	71	149	32	26	28	27	19	21	75	24	32	23	17	9	59	17	16	58	18	17	8	13	23	21	10	20	8	50	8	17	15	18	11	15	3	11	1	7	4	5	2	18	2	5	0	1	6	5	8	5	4	2	1	1	2	3	5	3	5	3	5	0	1	2	2	1	2	4	1	0	1	1	0	2	3	0	1	0	2	3	0	1	2	2	0	0	0	1	0	1	0	1	3	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	1721	541	295	717	458	465	1431	1649	216	104	459	47	59	143	28	151	31	50	302	264	65	18	12	132	13	12	28	42	144	16	13	8	8	4	5	63	10	26	7	4	3	56	14	9	49	9	10	1	9	13	16	5	12	4	47	4	10	11	13	6	13	1	7	0	4	3	3	0	16	2	5	0	1	5	2	7	4	3	1	1	0	0	1	4	2	5	1	5	0	0	0	1	1	0	3	0	0	0	0	0	1	1	0	1	0	2	2	0	1	1	0	0	0	0	1	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	4486	1626	1241	902	579	498	365	658	539	1197	158	163	171	151	148	113	104	88	191	66	183	114	55	149	101	303	51	50	50	40	87	38	46	180	87	57	22	35	81	31	24	29	11	18	22	8	8	7	7	4	19	5	18	13	3	3	14	5	10	9	3	7	7	15	16	2	3	4	27	2	6	3	8	4	2	5	4	2	2	1	1	4	2	0	4	2	2	3	2	4	0	2	1	0	3	2	0	1	1	0	2	0	2	0	1	1	2	0	3	0	0	2	0	3	1	0	0	0	0	0	7	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
0.03	south21_active	80	3168	816	830	570	240	258	67	538	436	1130	36	37	75	50	91	70	44	28	161	17	155	88	19	130	72	287	5	28	20	23	77	19	31	166	75	42	6	17	75	21	14	17	1	15	16	2	2	2	3	2	12	4	12	4	2	0	7	0	5	5	1	5	4	13	14	0	1	2	25	1	2	0	8	3	2	2	3	2	0	0	0	2	1	0	3	0	0	3	0	2	0	0	0	0	3	2	0	1	0	0	2	0	1	0	0	1	1	0	1	0	0	0	0	3	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south22_all	80	4843	1675	1370	972	571	496	355	736	617	1371	159	168	173	140	153	134	104	83	215	59	204	130	52	166	107	322	45	47	52	45	89	40	48	185	109	68	21	32	102	26	25	29	12	20	28	10	14	6	9	6	19	8	22	12	4	3	12	7	9	9	4	10	3	20	13	1	3	4	24	2	2	4	11	17	4	6	13	4	1	6	1	3	3	2	4	1	5	3	2	4	1	2	0	1	2	0	0	4	2	0	2	0	2	0	0	0	1	0	3	0	0	2	0	1	1	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
0.03	south22_active	80	3494	869	949	625	237	279	73	606	524	1301	38	44	91	51	95	83	45	31	183	11	173	100	19	146	82	307	4	31	21	24	78	23	30	173	99	55	5	16	99	18	19	18	1	17	23	3	3	1	5	3	13	4	12	5	1	0	6	0	5	6	1	6	1	18	12	0	1	1	22	1	0	0	9	17	3	4	13	3	0	5	0	2	1	0	3	0	2	3	0	3	0	0	0	0	2	0	0	4	1	0	2	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south23_all	80	4779	1668	1484	946	558	472	343	760	645	1351	170	163	194	124	161	125	103	76	232	55	187	112	57	206	114	288	40	51	51	35	99	33	51	144	110	74	18	33	95	24	34	27	12	24	25	9	14	6	11	8	16	8	23	10	6	3	10	9	10	10	4	12	4	15	10	1	2	7	30	2	3	7	8	20	4	5	17	4	0	6	1	2	2	3	1	0	5	2	1	4	2	5	0	1	2	0	0	4	2	0	5	0	2	1	1	0	1	0	2	0	1	0	0	1	1	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
0.03	south23_active	80	3463	852	1048	631	234	247	79	643	554	1277	39	44	98	41	106	74	39	28	193	11	154	93	18	190	92	279	3	28	20	19	87	19	33	137	99	63	3	19	93	16	22	18	0	19	20	2	5	1	6	3	11	4	13	4	1	1	4	1	4	10	1	7	2	14	9	0	0	2	28	1	0	3	6	20	3	3	17	3	0	5	0	1	1	1	1	0	2	2	0	3	1	2	0	0	1	0	0	4	1	0	5	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south24_all	80	4698	1668	1518	950	534	483	309	741	694	1425	174	156	204	114	173	127	89	79	208	59	189	114	55	215	119	302	29	49	40	34	90	27	47	153	115	74	13	33	76	32	30	21	9	25	22	10	14	6	13	13	9	9	22	8	7	5	5	11	11	9	2	10	6	13	3	3	3	5	22	3	5	7	7	33	3	5	16	6	1	6	1	2	1	4	1	0	4	1	3	2	3	4	1	2	2	0	0	4	1	0	7	0	0	3	2	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south24_active	80	3381	863	1099	653	228	254	74	631	605	1360	41	41	115	36	108	71	34	30	174	16	160	95	16	200	100	292	4	27	12	16	72	18	28	147	107	69	2	20	74	21	21	13	0	19	16	3	5	0	5	2	7	3	12	2	0	2	2	1	5	8	0	5	3	11	2	0	0	2	20	1	1	3	5	32	1	4	16	5	0	5	0	1	0	1	1	0	2	1	0	1	2	2	0	0	1	0	0	4	1	0	7	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	4645	1594	1507	963	535	465	323	748	666	1391	197	153	201	117	173	132	93	87	185	63	194	96	58	236	116	303	29	50	46	40	100	35	43	139	94	77	12	30	70	27	31	20	8	29	18	11	13	8	12	14	9	8	20	11	8	5	5	11	12	12	3	11	6	10	3	4	3	6	17	4	5	7	5	21	4	5	7	2	2	1	4	2	1	4	1	0	1	1	3	2	2	6	2	1	1	0	1	6	0	1	6	0	0	4	2	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	5	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1
0.03	south25_active	80	3383	825	1116	683	231	246	82	641	587	1328	52	45	116	35	108	81	35	39	153	17	170	78	16	228	96	291	5	30	17	19	81	22	23	134	85	72	2	21	66	17	19	10	1	23	10	5	8	0	4	1	7	4	12	2	0	2	1	1	5	11	0	8	3	7	2	1	0	3	16	2	1	4	4	20	1	3	7	2	0	1	1	1	0	2	1	0	0	0	0	1	2	4	0	0	0	0	0	6	0	0	6	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	4687	1547	1466	988	577	494	329	692	668	1345	209	170	202	127	161	148	99	86	181	62	209	100	45	232	97	301	39	51	48	46	100	38	41	142	82	69	12	26	82	28	24	16	10	22	14	9	15	6	11	11	9	8	20	19	10	5	7	11	13	8	4	10	6	10	3	4	3	2	15	4	4	6	5	21	3	5	8	4	2	5	4	3	0	4	1	2	2	5	3	2	3	3	2	1	0	1	2	3	0	1	2	1	0	3	2	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1
0.03	south26_active	80	3400	799	1076	685	242	267	77	582	590	1290	50	46	125	43	96	88	33	35	151	17	181	77	14	222	74	287	13	37	17	23	84	23	20	131	76	63	1	21	78	17	14	8	1	15	10	4	5	1	5	1	7	3	16	4	1	1	3	0	6	5	0	7	4	7	2	1	0	2	13	2	1	3	2	20	0	4	7	3	0	2	1	2	0	1	1	1	0	4	1	1	2	2	0	0	0	0	0	3	0	0	2	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	4678	1606	1478	994	556	489	322	701	638	1326	204	158	178	134	166	158	97	86	172	62	220	104	44	239	87	260	48	57	46	50	92	47	37	143	43	70	17	28	89	27	17	16	12	33	14	7	16	11	9	10	20	10	20	17	7	4	8	10	10	13	4	9	5	22	5	4	4	2	26	3	2	3	6	10	3	8	9	2	1	5	3	2	0	3	1	2	4	6	1	1	3	3	2	0	0	3	3	3	0	1	4	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1
0.03	south27_active	80	3373	835	1081	671	229	270	68	598	551	1260	48	45	112	50	100	90	36	34	142	15	186	79	15	224	68	247	12	41	18	25	82	28	18	132	39	67	1	24	82	14	10	8	3	21	11	2	5	3	7	1	17	3	14	5	1	0	2	1	4	9	0	7	2	20	5	2	0	2	24	2	1	1	3	10	1	6	7	1	0	2	1	2	0	1	1	1	2	5	1	1	2	3	0	0	0	1	0	3	0	0	4	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	4730	1619	1484	984	563	510	309	745	621	1308	194	149	196	141	171	154	111	80	168	70	192	112	48	241	80	216	52	56	43	50	98	46	43	154	56	58	20	32	91	25	12	21	17	34	20	13	13	13	9	12	19	11	19	14	5	4	13	10	14	16	6	7	4	19	6	5	5	3	28	3	2	3	11	9	5	8	17	4	0	5	1	4	0	3	0	3	5	6	2	2	3	3	2	0	0	4	3	1	1	1	2	2	0	0	0	1	0	0	0	2	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
0.03	south28_active	80	3390	824	1063	652	220	292	71	634	521	1241	44	40	116	50	111	78	46	35	136	13	164	89	15	225	64	200	16	40	20	26	88	31	22	139	51	52	3	27	83	14	8	8	4	19	15	2	2	3	8	1	15	4	11	3	1	0	5	1	8	12	0	4	2	19	6	2	1	1	27	2	1	0	4	9	3	5	14	2	0	2	0	3	0	0	0	1	3	5	2	0	2	3	0	0	0	1	0	1	1	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	4761	1588	1467	992	503	511	320	753	611	1276	192	143	208	140	149	144	103	74	168	89	184	111	60	302	88	184	43	62	36	49	81	48	42	114	50	55	22	32	76	26	16	26	19	42	17	14	15	16	6	12	13	9	21	10	9	5	11	6	8	13	5	13	7	19	11	6	7	3	30	5	3	2	8	18	6	6	14	3	1	3	1	4	0	1	2	1	5	3	2	2	5	4	2	0	1	3	1	1	1	1	2	1	1	0	0	1	0	0	0	2	0	1	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
0.03	south29_active	80	3402	817	1054	671	187	275	74	638	518	1212	45	34	120	53	105	71	51	28	137	19	160	91	22	284	69	174	10	48	16	27	72	31	25	106	46	47	5	26	70	18	7	12	5	27	14	2	3	7	5	3	11	4	12	3	3	0	5	1	5	11	0	9	4	19	10	1	1	1	29	2	3	0	3	18	5	3	11	1	0	2	1	2	0	0	2	0	3	2	1	0	3	4	0	0	0	1	0	1	1	1	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	4819	1589	1425	957	504	491	325	728	626	1302	192	149	213	143	149	140	101	78	184	93	213	110	63	299	100	215	38	54	42	42	98	44	40	115	67	52	22	30	67	19	23	25	14	50	20	18	15	14	6	14	11	12	18	7	9	3	10	3	10	17	7	13	5	9	12	7	7	2	7	4	3	2	8	20	5	5	10	2	1	3	3	3	0	1	3	1	2	1	3	2	3	4	3	0	1	2	0	0	2	1	1	1	1	0	0	1	0	1	0	1	0	1	1	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
0.03	south30_active	80	3459	847	1013	659	194	266	78	628	533	1238	44	41	127	58	95	80	44	32	155	16	188	90	26	284	78	201	8	40	17	27	84	27	25	108	59	42	5	20	63	14	12	8	3	40	14	2	4	6	6	5	9	6	9	1	4	0	3	1	6	15	1	9	3	8	8	2	1	0	7	2	3	1	3	19	4	0	9	1	0	3	3	1	0	0	2	0	2	0	1	0	2	4	1	0	0	1	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	4148	1552	1219	854	503	465	294	544	503	828	191	196	174	128	157	144	101	93	133	77	146	69	56	166	67	228	51	55	35	38	73	34	40	98	62	57	19	17	77	14	25	20	15	21	17	12	10	12	15	2	21	14	15	4	6	4	7	6	5	9	10	10	3	6	13	4	2	3	3	4	1	2	3	13	7	4	5	4	5	3	2	3	1	4	3	2	0	7	1	2	2	0	1	1	2	3	1	5	2	0	0	0	1	0	0	3	1	0	0	0	0	0	0	1	3	1	1	1	0	1	1	0	0	1	0	0	4	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south31_active	80	2657	681	827	510	178	204	77	411	388	750	57	47	92	27	86	76	39	39	92	16	122	43	12	147	41	213	12	26	11	15	61	14	19	92	54	52	3	7	69	9	18	8	2	12	12	2	3	5	8	1	10	5	6	1	0	0	4	2	3	3	3	9	1	4	12	1	1	1	3	3	1	2	0	13	4	4	1	1	2	3	0	1	1	2	3	0	0	5	1	1	1	0	1	0	1	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	1	0	0	4	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	4455	1589	1301	926	526	516	321	625	517	1039	197	206	182	122	166	147	97	101	142	70	164	82	54	167	90	286	54	55	30	42	80	38	51	110	70	50	15	19	83	21	31	23	17	20	17	9	10	13	12	6	21	11	18	7	7	7	7	7	4	11	11	11	3	5	25	6	1	3	5	4	1	3	1	34	5	4	8	3	4	2	3	3	2	3	1	3	1	11	1	3	0	2	2	1	2	3	1	4	1	0	0	0	2	1	0	3	1	0	0	0	0	0	1	0	1	0	0	1	0	1	1	0	0	0	0	0	4	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	3040	758	920	597	226	246	81	502	409	957	56	49	101	31	99	85	41	46	107	13	142	59	9	150	61	271	14	34	8	25	69	18	31	106	63	47	2	9	77	15	25	11	4	14	10	3	3	7	7	3	10	3	12	2	1	2	2	4	3	4	3	10	2	4	24	2	0	2	5	3	0	2	0	33	1	3	5	1	2	1	1	1	1	2	1	1	0	9	1	2	0	1	1	0	0	1	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	4751	1636	1438	970	513	512	328	684	599	1139	186	186	187	120	182	140	95	92	159	77	166	110	60	178	105	307	60	50	29	51	97	37	43	169	81	55	12	20	91	24	43	16	17	26	19	11	8	13	8	13	19	14	21	6	8	10	10	9	5	9	9	12	3	7	27	4	2	3	9	6	1	5	3	38	3	1	8	5	4	2	7	2	2	1	1	5	2	9	2	2	0	2	2	0	3	3	0	2	1	3	0	0	1	2	0	2	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	4	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	3384	808	1045	656	232	257	83	589	501	1075	40	45	107	37	112	84	39	35	133	16	138	78	9	159	74	292	13	33	12	34	86	21	28	162	76	49	4	10	84	19	35	7	6	19	13	3	3	9	4	5	10	5	17	2	1	4	4	4	3	5	1	10	3	4	25	1	1	2	9	3	0	3	2	34	2	0	5	1	2	1	2	1	1	1	0	4	0	7	1	1	0	1	1	0	1	1	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	4684	1642	1471	952	515	500	332	686	627	1207	185	180	189	106	182	135	92	86	176	77	195	124	63	163	105	294	55	50	34	52	97	34	44	184	92	66	17	21	82	25	37	17	17	26	15	12	5	13	7	17	15	7	22	6	6	15	8	8	5	10	4	9	2	9	24	7	5	3	27	4	4	5	7	40	3	1	9	4	2	2	7	2	2	1	3	4	2	7	1	1	0	3	2	0	3	1	1	1	3	3	0	1	1	2	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	3307	830	1082	654	248	250	75	594	535	1126	36	45	112	38	121	85	32	32	152	11	166	90	13	142	75	278	14	31	15	37	89	24	32	177	83	60	5	15	74	22	28	7	7	20	8	5	2	10	2	6	11	2	19	1	2	6	3	3	3	7	0	7	2	7	22	3	2	2	27	1	2	3	6	36	2	0	8	1	2	1	3	1	1	1	2	4	0	4	0	1	0	1	1	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	4664	1622	1502	880	507	502	340	669	636	1171	173	145	197	99	189	146	97	81	178	70	220	117	62	180	92	242	48	48	32	44	119	34	48	200	76	66	26	28	76	20	34	25	13	28	22	13	5	16	9	18	19	10	22	5	6	14	13	8	6	7	6	11	3	7	22	7	9	3	25	5	4	8	7	37	3	5	13	4	1	5	5	2	2	1	8	4	2	2	1	1	0	2	1	1	4	2	2	0	2	4	1	1	1	1	1	2	0	13	1	0	0	1	0	0	0	0	0	0	0	0	17	0	0	0	0	0	3	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	7	0	0	1	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	3315	833	1101	590	223	260	83	576	555	1089	33	37	116	38	118	94	31	29	157	11	191	91	16	162	72	228	11	29	15	29	107	23	30	194	66	57	8	19	70	18	28	15	4	24	14	6	2	14	2	5	14	2	19	1	2	6	5	2	3	6	0	9	1	5	20	2	5	1	24	1	3	5	6	34	1	3	13	2	0	5	2	1	1	1	7	4	1	1	0	1	0	0	0	1	2	0	0	0	0	1	1	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	3	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	7	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
