label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59
0.03	north6_all	80	8900	3536	2331	1266	1025	684	474	486	266	256	178	208	113	168	68	82	51	41	38	39	23	13	9	10	20	8	9	11	12	8	10	2	5	1	3	4	8	1	2	3	0	2	3	0	2	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north6_active	80	4969	1958	1337	643	558	336	267	280	133	156	95	130	64	103	31	42	35	17	18	19	9	9	2	7	11	4	6	9	9	3	5	0	0	0	2	2	6	1	2	1	0	2	3	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	8928	3540	2439	1258	1019	734	498	478	263	262	188	208	111	154	63	83	50	46	33	33	22	14	9	9	21	4	23	7	10	8	8	4	5	2	3	4	8	2	1	1	0	4	3	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	5058	1963	1403	653	571	391	283	279	137	157	99	138	65	92	32	43	32	19	17	19	10	10	2	5	13	1	17	6	7	3	3	2	0	1	2	2	6	1	1	1	0	3	3	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	9124	3511	2374	1277	1024	713	510	485	242	279	188	224	100	146	67	62	46	50	27	28	20	15	9	7	19	4	24	6	12	7	5	5	8	1	4	4	6	2	0	2	1	3	3	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	5240	1948	1348	643	581	393	283	286	131	155	96	152	60	79	32	32	24	24	14	17	12	10	1	3	12	1	17	5	9	4	2	2	1	1	3	2	5	1	0	0	0	2	3	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	9090	3517	2316	1246	1014	734	497	478	258	283	200	213	115	143	63	45	48	44	40	20	18	16	11	8	17	6	23	5	9	5	1	6	6	2	2	0	1	1	1	2	1	2	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	5211	1982	1319	637	566	412	280	280	136	163	108	126	65	85	35	20	23	22	25	15	13	11	2	3	10	1	17	5	7	2	0	3	1	2	1	0	1	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	9081	3528	2262	1234	986	705	499	452	252	304	198	219	129	138	64	40	51	34	56	23	26	17	13	9	12	8	14	10	13	3	2	5	6	2	2	0	0	1	1	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	5107	1967	1245	660	554	408	275	260	137	171	107	130	79	83	37	24	29	19	37	15	18	12	3	2	7	3	10	8	8	1	1	3	2	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	7921	3150	2064	1096	888	592	461	377	238	248	165	205	110	103	59	59	48	39	32	17	20	11	15	10	8	7	9	7	6	1	3	5	2	2	0	1	0	2	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	4343	1640	1162	554	486	294	244	211	118	145	88	127	55	59	32	33	27	16	20	5	11	1	8	6	4	4	7	5	3	0	1	2	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	7997	3149	2072	1111	905	615	455	413	256	243	195	224	95	104	62	60	48	42	45	18	22	11	14	11	8	8	7	7	6	2	2	4	2	3	0	0	1	5	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	4340	1621	1158	579	497	308	239	229	131	143	116	139	52	60	33	33	26	19	29	7	10	2	6	8	2	4	3	6	3	1	1	1	1	2	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	8392	3199	2144	1115	960	620	453	425	252	243	195	241	97	119	55	67	59	37	51	22	20	15	16	11	11	6	9	12	9	4	2	2	2	2	0	0	3	10	2	10	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	4700	1677	1191	590	540	311	243	244	132	143	112	140	47	65	31	38	29	18	35	14	10	5	8	6	6	2	3	11	6	2	2	1	1	1	0	0	0	9	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	8748	3372	2194	1166	981	649	468	451	245	257	211	224	93	124	55	64	57	48	55	27	26	14	13	12	18	6	14	14	5	6	1	3	2	2	1	0	3	8	2	10	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	4958	1766	1247	627	570	347	240	268	132	135	126	127	45	73	33	36	29	23	43	18	15	5	6	8	9	2	6	13	4	3	1	1	2	1	1	0	0	7	1	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	9089	3525	2268	1227	1057	664	493	447	254	273	205	254	91	122	62	57	61	49	47	28	28	17	12	15	17	7	15	14	8	6	2	6	2	1	1	0	2	8	2	10	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	5188	1881	1326	657	629	369	244	259	131	145	121	154	38	70	36	31	31	27	37	20	17	6	5	7	12	3	8	13	6	3	2	3	2	0	1	0	0	7	1	2	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	9210	3498	2272	1238	1019	684	531	439	249	282	205	247	98	119	68	55	64	48	34	26	36	16	13	17	16	9	17	16	13	5	1	6	4	1	1	0	1	0	1	2	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	5280	1850	1333	659	598	392	264	257	124	151	130	169	46	66	36	30	35	27	29	17	22	5	8	8	11	4	9	12	11	2	1	3	4	0	1	0	0	0	1	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	9156	3501	2302	1243	975	712	518	441	257	301	211	242	95	143	75	53	49	45	32	28	32	15	13	16	10	8	11	16	23	4	1	5	8	0	2	0	5	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	5223	1902	1325	692	573	405	270	248	121	186	120	173	45	82	37	28	30	27	22	18	16	6	7	8	8	3	8	11	22	2	1	3	4	0	2	0	5	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	9061	3492	2299	1236	989	700	511	436	271	259	213	237	113	152	69	58	52	43	29	27	26	17	12	19	11	7	11	14	25	1	0	5	8	5	2	1	5	0	1	1	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
0.03	north18_active	80	5241	1932	1297	673	577	392	270	250	125	165	112	171	54	89	35	29	33	27	17	15	15	8	7	9	6	3	6	8	21	1	0	3	3	5	1	0	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	9057	3491	2279	1206	956	696	489	423	278	246	203	199	104	159	67	61	48	30	31	27	26	16	12	20	14	7	10	7	22	2	1	1	8	7	2	2	8	0	1	2	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0
0.03	north19_active	80	5212	1902	1267	646	539	392	256	243	132	162	102	118	50	99	35	30	32	14	17	14	12	11	7	10	7	4	5	4	17	1	1	0	2	6	1	1	8	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	8960	3453	2297	1238	1004	676	476	435	307	241	203	201	125	153	73	76	49	32	31	34	22	14	14	22	13	6	13	4	9	2	1	1	4	8	4	4	4	0	0	3	0	0	3	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0
0.03	north20_active	80	5159	1829	1286	664	552	379	242	269	159	144	104	123	69	88	35	39	32	11	16	20	14	10	7	12	5	4	9	1	4	0	1	0	2	6	0	2	4	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	8290	5864	2328	1508	996	843	1195	645	321	187	178	136	123	79	86	49	100	48	19	19	34	18	14	10	8	9	7	9	3	8	3	7	5	1	10	1	3	0	0	1	3	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south21_active	80	4541	3761	1394	873	554	486	779	394	163	84	97	75	59	36	49	21	73	34	11	10	21	10	9	7	3	5	0	5	2	4	0	4	4	0	4	0	1	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	8179	5850	2397	1573	992	861	1203	647	302	161	205	131	121	71	78	59	93	56	26	20	38	21	13	5	7	8	12	5	4	4	6	8	4	2	5	0	2	0	1	1	1	0	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
0.03	south22_active	80	4453	3710	1455	908	553	496	756	397	155	60	113	62	55	32	45	27	69	35	15	12	26	11	7	3	3	6	2	2	3	1	1	4	4	1	3	0	1	0	1	1	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	8079	5816	2351	1577	1014	872	1216	635	280	171	199	136	113	75	76	68	98	52	30	22	41	20	14	8	8	5	14	5	3	4	8	4	1	2	2	0	4	0	1	1	0	0	3	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
0.03	south23_active	80	4388	3663	1437	896	581	513	744	399	136	69	113	60	49	36	43	36	78	30	16	12	26	10	9	4	5	3	3	3	2	1	4	1	1	1	2	0	1	0	1	1	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	8186	5800	2378	1602	1042	865	1257	655	276	162	189	125	96	74	73	87	92	54	29	21	43	13	14	8	8	6	14	6	4	4	12	3	0	3	0	6	6	0	1	2	0	0	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
0.03	south24_active	80	4487	3646	1419	908	587	512	795	419	139	63	115	51	47	35	44	46	71	28	14	10	28	6	8	3	4	3	5	5	3	1	5	1	0	2	0	4	3	0	1	1	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	8215	5864	2367	1538	1065	842	1277	663	285	169	185	119	91	80	69	86	95	46	27	19	40	10	16	13	8	7	9	3	5	5	9	5	0	3	1	6	5	0	1	2	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	4545	3723	1375	876	600	489	819	431	143	66	93	56	43	36	45	51	71	23	13	9	23	5	9	7	3	4	5	3	4	2	4	2	0	2	0	4	2	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	8305	5957	2355	1568	1036	871	1334	617	269	171	170	116	87	93	74	79	95	45	26	15	39	14	20	15	9	10	8	4	6	3	8	5	0	2	2	6	2	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south26_active	80	4606	3780	1351	927	592	509	899	413	142	75	87	63	41	44	46	45	69	25	12	8	28	8	13	10	3	5	4	2	6	1	4	2	0	2	1	4	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south27_all	80	8314	5845	2374	1532	1029	864	1317	626	264	175	174	135	115	89	70	73	116	44	29	18	40	21	21	20	7	8	7	4	6	2	2	4	5	2	3	7	0	0	1	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0
0.03	south27_active	80	4657	3754	1313	913	595	489	875	416	141	78	89	79	54	44	46	44	85	28	16	9	26	14	12	13	2	4	3	2	5	2	2	2	3	2	2	6	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
0.03	south28_all	80	8245	5835	2380	1543	1018	862	1314	604	270	164	176	145	101	86	82	61	107	44	33	22	33	20	22	19	9	11	5	7	6	3	1	4	5	1	8	3	0	0	2	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	2	1	0	1	0	0
0.03	south28_active	80	4680	3695	1320	892	601	497	892	377	144	73	91	75	43	42	56	23	71	28	17	7	23	15	13	13	3	5	1	3	4	3	1	2	3	1	7	2	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0
0.03	south29_all	80	8243	5891	2372	1499	1039	840	1251	611	286	155	169	134	107	88	83	62	111	37	38	25	29	17	23	18	9	7	6	8	7	5	1	7	6	1	6	6	1	0	2	0	3	0	0	1	1	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0
0.03	south29_active	80	4691	3742	1329	849	612	475	787	392	148	71	94	68	44	46	53	27	67	24	21	9	22	15	12	10	5	4	3	4	5	5	1	5	3	0	6	5	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south30_all	80	8301	5859	2359	1496	1090	844	1210	619	295	153	179	131	102	91	88	62	85	44	36	21	26	12	17	13	7	5	7	7	3	4	3	6	2	4	6	4	1	0	1	0	4	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0
0.03	south30_active	80	4682	3720	1314	852	635	483	766	390	159	68	104	66	40	51	52	29	42	26	18	7	19	8	9	4	4	3	4	4	2	4	3	4	0	1	6	3	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south31_all	80	8152	5860	2408	1517	1040	854	1288	669	305	174	207	120	100	76	91	75	98	40	34	29	25	28	26	9	13	3	10	4	5	3	3	6	5	1	3	2	3	3	1	0	1	1	1	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	4501	3716	1338	869	572	498	862	448	178	80	96	63	45	34	55	45	62	25	17	11	13	23	11	4	7	1	8	2	3	1	3	5	2	0	0	2	2	2	1	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	8270	5897	2358	1532	1072	868	1234	686	282	193	189	119	104	77	88	62	117	44	31	31	23	33	26	9	10	4	11	7	3	2	6	7	3	0	2	2	6	2	1	0	4	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
0.03	south32_active	80	4558	3748	1299	892	590	495	822	482	162	99	83	60	51	38	48	37	86	28	14	11	11	25	11	5	5	1	8	1	1	0	6	6	0	0	0	2	4	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
0.03	south33_all	80	8316	5710	2362	1622	1095	892	1249	688	276	188	185	110	109	70	95	63	98	48	29	25	21	27	18	10	7	6	13	11	1	2	6	7	3	0	3	3	6	1	1	1	4	3	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south33_active	80	4569	3665	1282	963	617	518	819	469	152	85	97	56	57	35	57	36	70	28	15	9	9	20	9	6	2	2	10	3	0	0	6	6	0	0	0	2	3	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south34_all	80	8356	5789	2328	1577	1079	892	1182	675	290	173	170	124	105	72	90	55	109	50	27	24	23	29	17	7	6	7	6	11	3	2	7	2	1	0	3	3	6	1	0	1	4	3	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south34_active	80	4545	3680	1292	947	598	532	757	467	148	78	86	66	58	35	52	34	74	31	12	9	13	16	11	3	2	3	4	2	2	1	6	2	1	0	1	2	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south35_all	80	8331	5983	2348	1578	1053	881	1209	683	272	178	176	141	96	65	86	61	113	44	31	19	25	29	19	7	4	11	6	10	5	2	5	3	4	0	4	2	2	1	0	2	3	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	4530	3785	1362	937	601	537	808	447	130	87	80	67	48	33	48	37	82	26	15	9	15	15	14	4	3	4	3	4	4	1	3	2	4	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	8438	5940	2357	1533	998	830	1222	718	295	157	184	154	82	72	81	55	113	40	33	22	33	35	21	10	6	6	6	12	5	4	4	3	5	1	3	3	0	1	0	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	4558	3688	1413	882	576	498	812	457	148	75	95	81	39	36	41	33	79	27	12	12	23	18	15	7	3	3	3	8	4	1	2	2	4	1	1	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	8483	5976	2360	1480	975	843	1194	668	263	168	187	132	81	88	78	55	110	35	34	26	38	28	23	11	5	5	6	8	5	5	4	2	6	2	1	7	0	0	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	4595	3678	1428	861	584	504	825	418	133	78	96	61	41	46	40	32	74	21	15	16	25	16	14	8	3	2	1	6	2	1	1	1	4	2	0	5	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	8498	5830	2302	1503	1017	853	1213	638	296	175	186	129	80	95	76	54	103	33	26	29	53	27	17	12	9	4	4	6	4	4	4	3	3	3	2	9	1	0	0	0	1	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	4594	3635	1347	864	608	509	827	386	161	75	106	67	41	50	39	32	66	19	10	18	32	16	11	9	6	1	0	5	1	0	2	2	1	2	0	8	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	8343	5840	2318	1519	1040	883	1183	613	294	177	172	121	81	86	79	54	98	34	20	25	56	27	14	8	7	5	7	1	5	5	3	5	4	3	3	9	2	0	0	0	1	3	2	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	4549	3672	1322	890	608	547	792	372	154	84	90	56	46	46	44	29	65	20	8	15	34	16	9	5	4	2	3	1	1	2	1	5	0	1	0	7	1	0	0	0	0	3	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	8211	5831	2333	1483	1082	881	1261	631	291	197	158	133	98	81	83	58	97	37	18	18	52	21	14	7	11	8	5	1	4	4	2	5	2	3	4	4	3	1	0	0	1	0	1	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	4562	3674	1334	861	617	523	859	401	153	100	80	67	57	47	45	34	68	23	9	10	32	13	8	5	7	2	4	1	1	3	2	5	0	1	1	3	2	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
