label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66
0.03	north6_all	80	11331	9001	2295	2267	1328	2561	1210	498	476	308	221	180	139	106	102	156	82	77	62	64	33	34	33	15	12	20	11	7	5	7	6	10	3	9	4	0	3	4	4	1	2	0	2	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north6_active	80	6889	7536	551	1694	781	2320	992	292	316	121	60	88	48	25	64	132	61	44	50	49	13	21	25	9	2	11	3	2	3	2	4	5	0	6	1	0	2	4	3	1	2	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north7_all	80	11485	8971	2248	2300	1283	2480	1123	499	447	300	222	177	147	111	107	155	84	79	65	64	39	25	33	18	12	20	9	4	6	8	5	8	2	2	2	1	1	2	3	2	2	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	7006	7520	538	1685	728	2235	914	299	304	119	59	91	49	23	71	126	61	47	50	44	17	11	26	8	1	12	4	2	4	4	4	4	0	1	1	1	0	1	2	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	11575	8975	2233	2280	1248	2498	1105	523	421	287	213	207	149	120	103	136	102	84	59	61	35	24	36	22	11	14	10	5	7	6	4	5	3	3	2	2	1	2	3	2	2	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	7065	7576	490	1655	723	2242	893	317	285	123	61	110	53	20	65	112	73	54	45	44	14	12	29	10	3	7	6	2	4	4	4	3	1	1	1	2	0	1	2	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	11560	8802	2220	2292	1241	2424	1179	513	417	254	212	185	150	122	102	123	97	81	64	66	29	27	30	20	12	11	9	2	9	8	4	3	6	3	3	3	0	15	1	4	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north9_active	80	6970	7399	467	1668	697	2151	970	321	261	116	61	97	56	25	65	101	64	54	48	46	11	11	25	10	4	5	7	1	5	5	3	3	5	1	3	2	0	13	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north10_all	80	11455	8836	2203	2279	1263	2442	1299	524	407	252	195	185	148	114	115	148	95	85	96	64	26	23	32	20	10	12	8	3	7	6	4	4	6	3	4	3	0	16	2	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north10_active	80	6928	7390	473	1640	734	2186	1066	325	245	116	49	93	44	27	68	124	59	52	82	48	8	10	28	9	4	8	5	2	4	3	3	4	5	1	4	2	0	14	2	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north11_all	80	10540	7095	2257	2026	1226	1857	1004	474	384	287	222	181	170	117	112	111	92	65	85	42	16	16	25	18	15	9	10	12	7	3	3	8	4	3	3	2	3	2	1	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	5619	5492	621	1307	639	1584	770	236	211	113	45	76	47	19	54	85	59	39	71	32	4	8	17	4	4	2	3	5	5	2	1	5	2	2	3	1	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	10929	7802	2272	2131	1238	2013	1062	492	416	287	221	184	160	114	120	122	92	69	79	42	16	24	28	17	15	10	8	10	8	6	2	9	5	5	2	2	4	10	1	0	0	0	2	1	0	1	0	2	0	0	0	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	6194	6174	573	1419	670	1757	832	274	254	114	47	84	50	21	62	96	59	42	63	29	1	13	22	5	3	3	5	5	6	3	0	6	3	3	2	0	3	8	0	0	0	0	1	1	0	1	0	2	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	11250	8283	2267	2273	1245	2280	1123	521	417	267	202	183	146	108	115	132	92	64	83	54	24	22	28	12	14	10	14	8	10	5	4	2	6	4	3	1	3	10	0	1	0	0	2	1	1	1	0	2	0	0	0	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	6575	6709	541	1588	706	2036	906	309	262	113	52	87	49	30	55	107	62	40	70	43	6	12	23	4	2	4	12	5	8	3	2	2	4	2	3	0	2	9	0	1	0	0	1	1	0	1	0	2	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	11606	9046	2221	2439	1285	2459	1241	551	409	270	213	197	137	104	100	156	86	75	73	74	31	19	26	17	15	10	15	9	11	6	6	13	12	3	2	1	2	10	0	1	0	0	1	1	1	2	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	7050	7519	474	1792	758	2214	1026	334	251	113	60	101	41	31	49	134	61	45	62	60	10	11	18	8	4	4	13	8	8	3	2	13	7	1	2	0	2	9	0	1	0	0	0	1	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	11559	9062	2229	2453	1283	2574	1221	572	410	262	203	185	154	104	108	148	74	61	82	78	33	18	35	22	17	14	17	5	11	2	8	13	10	2	1	3	5	1	0	1	0	0	0	0	1	2	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	7030	7593	468	1803	750	2308	1024	338	240	107	57	96	44	29	54	125	47	41	66	62	12	10	26	13	6	5	13	4	7	1	3	13	6	0	1	1	5	1	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	11437	9031	2233	2454	1318	2457	1196	543	418	265	207	202	134	106	101	147	75	66	73	79	29	19	47	25	15	14	8	4	13	5	8	15	12	2	0	3	4	1	0	1	0	0	0	0	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	6938	7612	479	1773	756	2171	1009	318	249	118	52	103	38	27	52	122	49	51	55	63	10	9	35	16	7	6	4	3	8	2	4	15	7	1	0	2	4	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	11386	8896	2243	2432	1295	2425	1210	540	431	266	193	187	130	108	103	145	81	69	89	82	29	27	54	25	9	13	6	7	7	4	7	9	4	2	1	4	4	2	0	1	0	0	0	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	6934	7426	495	1736	735	2153	1009	327	247	138	44	88	36	28	64	121	52	53	71	62	8	14	41	18	5	8	2	6	3	1	4	9	3	1	1	2	4	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	11474	8905	2228	2435	1275	2451	1256	535	432	262	204	173	106	106	107	151	90	74	87	62	26	31	51	15	9	18	4	9	8	5	6	14	4	2	2	4	0	3	1	1	7	0	0	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	7010	7458	504	1753	763	2216	1043	314	258	133	54	73	29	23	64	130	63	54	67	51	9	20	40	11	4	11	1	5	3	3	4	14	3	1	2	2	0	1	1	0	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	11472	9113	2228	2472	1260	2484	1268	513	414	263	211	162	105	106	104	158	98	73	107	51	26	33	52	17	10	19	3	11	7	7	6	12	4	0	5	5	0	3	1	4	7	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	6977	7655	499	1798	761	2258	1066	302	239	136	56	63	35	20	68	129	68	48	91	40	11	21	41	11	3	10	1	6	2	4	4	12	4	0	3	2	0	1	1	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	11499	9030	2170	2431	1249	2536	1215	571	415	273	220	149	122	114	121	170	93	63	105	48	24	32	53	19	14	17	6	8	7	9	2	12	4	2	5	5	5	2	1	4	7	0	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	6985	7590	465	1750	746	2301	1023	334	251	133	62	52	43	29	76	137	67	43	81	39	9	18	42	10	2	7	3	4	2	6	1	12	3	2	3	2	5	0	1	4	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	10505	6790	2261	2024	1125	1866	946	524	389	290	220	181	143	108	81	129	92	63	85	50	34	24	30	13	11	11	12	8	4	9	4	3	6	3	2	2	3	5	3	1	1	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	5565	5172	581	1339	598	1608	700	279	195	99	41	67	44	21	44	99	64	49	64	24	10	13	20	3	5	7	8	4	2	4	3	2	4	1	2	2	0	4	0	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	10532	6738	2254	2044	1184	1887	898	479	376	271	224	181	141	108	71	123	76	59	88	59	31	29	27	17	8	17	15	7	7	7	8	6	10	2	3	2	6	5	4	1	2	1	0	0	1	1	1	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south22_active	80	5545	5189	570	1336	628	1617	681	259	186	96	48	74	43	21	36	93	52	49	69	34	7	11	18	5	2	11	8	3	4	4	4	5	7	0	3	2	4	4	3	1	2	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	10376	6830	2204	2045	1201	1807	912	475	368	235	213	182	134	98	61	147	69	52	85	62	27	22	37	17	8	16	16	7	10	7	12	5	7	4	2	2	6	5	9	0	2	0	0	0	1	1	0	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south23_active	80	5387	5212	554	1320	635	1515	689	265	183	84	45	72	40	22	27	114	50	41	68	41	7	9	27	4	2	10	7	2	7	4	6	4	5	3	2	2	4	4	6	0	2	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	10195	6896	2239	2067	1186	1823	916	451	358	246	215	186	107	103	77	148	63	53	83	57	30	26	41	23	9	18	16	8	11	4	14	7	7	4	1	0	7	4	9	1	1	0	0	0	1	1	0	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south24_active	80	5314	5270	555	1341	638	1537	687	244	175	92	44	78	32	24	44	104	41	42	62	43	11	12	30	10	2	11	6	3	7	4	6	4	4	4	1	0	7	4	6	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	10608	7476	2256	2164	1177	2075	1021	504	389	252	214	183	101	104	96	170	82	60	66	50	31	23	46	19	6	14	13	11	10	7	14	7	1	5	5	1	5	8	9	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south25_active	80	5803	5884	555	1456	654	1794	782	284	197	92	45	75	30	27	59	119	54	39	47	41	12	15	35	8	1	9	5	4	8	7	5	4	0	5	4	0	5	8	6	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	11018	8150	2279	2220	1211	2270	1137	503	418	274	213	185	99	109	133	168	77	80	78	59	33	23	55	16	8	11	14	10	8	6	8	8	3	5	5	1	5	13	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	6389	6589	503	1559	697	2009	901	293	232	83	51	85	27	31	84	126	52	55	62	46	9	17	46	8	2	8	10	5	5	6	2	5	2	5	4	0	5	13	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	11473	8846	2316	2307	1253	2494	1188	501	453	274	219	173	111	120	137	164	90	74	74	65	33	22	64	11	6	7	15	10	11	5	5	8	2	3	5	2	2	15	2	5	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south27_active	80	6975	7417	502	1652	763	2241	968	297	267	84	58	88	33	32	81	138	55	52	59	53	10	15	54	5	1	6	11	5	6	5	1	6	2	2	4	1	2	14	1	4	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south28_all	80	11330	8618	2291	2232	1262	2331	1128	484	448	273	221	170	115	120	118	147	83	64	85	73	32	22	56	13	7	11	13	8	8	5	4	6	4	5	5	2	1	11	2	5	4	0	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
0.03	south28_active	80	6816	7173	538	1596	734	2080	911	266	265	89	66	92	29	31	63	127	50	41	70	56	12	12	50	6	1	7	8	4	4	4	1	5	2	3	4	1	1	9	1	5	2	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south29_all	80	10933	8025	2276	2149	1228	2126	1038	494	431	256	221	169	134	112	108	146	87	55	79	66	30	25	45	12	7	13	15	8	8	2	2	6	4	6	5	1	1	10	2	7	4	1	1	2	1	5	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
0.03	south29_active	80	6333	6525	537	1485	676	1849	818	254	256	94	61	85	44	25	53	118	54	34	60	53	16	12	37	5	0	9	10	4	6	1	1	5	1	4	1	1	1	7	1	7	2	1	1	2	1	5	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
0.03	south30_all	80	10688	7360	2219	2086	1242	1945	964	471	410	244	212	177	124	102	88	132	89	52	70	54	24	21	29	15	9	12	15	7	4	4	2	7	6	7	6	1	4	12	1	3	3	1	1	2	1	4	1	1	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0
0.03	south30_active	80	5818	5799	580	1383	653	1658	750	242	232	97	55	85	39	24	43	93	59	28	51	43	12	6	23	5	1	8	12	3	3	2	1	6	2	5	1	1	4	9	0	3	1	1	1	2	1	4	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south31_all	80	10580	7487	2250	2062	1240	1965	1005	464	391	296	212	170	141	90	123	118	92	67	80	52	27	28	27	18	20	14	11	12	11	5	5	2	4	0	2	0	1	3	0	4	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	5744	5943	584	1385	693	1726	798	235	219	115	49	69	35	29	74	87	63	44	63	34	5	21	24	9	2	8	5	7	6	0	5	1	3	0	1	0	1	2	0	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	10227	6991	2267	2010	1167	1799	949	457	372	310	209	169	134	88	111	109	86	71	69	47	22	32	25	22	14	13	15	14	8	5	6	4	4	2	3	0	1	2	1	2	2	1	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	5412	5379	612	1302	625	1542	725	224	204	105	39	63	30	27	71	69	53	44	52	32	4	22	20	11	2	9	10	7	5	0	5	3	3	1	2	0	1	2	0	2	1	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	10430	6923	2268	1980	1142	1890	992	453	387	318	231	159	141	99	102	122	90	73	65	45	21	38	29	15	15	12	15	11	6	2	7	8	0	3	2	1	2	0	1	1	2	1	1	0	0	1	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0
0.03	south33_active	80	5624	5330	607	1295	618	1632	757	226	208	125	42	51	34	24	58	87	59	42	47	30	4	25	24	5	3	7	12	4	3	0	6	6	0	1	2	0	2	0	0	1	1	0	1	0	0	1	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	10665	7472	2346	2145	1192	2064	1035	453	392	303	222	160	139	103	93	128	97	67	100	48	28	38	31	18	15	14	14	7	7	0	5	7	1	3	2	3	2	0	1	2	1	2	0	0	0	1	0	3	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0
0.03	south34_active	80	6024	5952	576	1471	670	1814	815	219	211	119	54	56	36	22	55	94	69	38	83	38	5	21	27	5	3	9	11	1	4	0	4	5	0	1	2	2	2	0	0	2	0	1	0	0	0	1	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	11050	8076	2373	2264	1238	2252	1121	465	414	279	235	169	137	113	102	111	88	62	106	46	32	34	38	11	17	13	16	7	6	2	9	9	1	1	0	4	1	2	2	1	1	2	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0
0.03	south35_active	80	6476	6642	562	1601	715	1998	927	255	238	126	61	69	44	33	61	84	58	37	96	33	5	19	34	2	4	10	14	1	3	0	6	7	0	0	0	3	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south36_all	80	11461	8751	2332	2358	1300	2584	1166	496	429	254	222	179	148	115	95	113	81	55	110	59	33	35	47	15	18	13	11	5	13	5	9	6	2	1	2	4	0	2	3	1	5	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south36_active	80	6934	7345	525	1724	777	2326	986	285	274	110	63	86	51	40	58	89	53	36	98	45	6	21	40	4	4	10	9	0	9	1	5	5	1	0	2	4	0	0	0	1	4	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south37_all	80	11636	8939	2258	2395	1285	2628	1155	506	436	264	218	165	148	119	96	127	67	48	96	56	26	35	53	14	19	16	9	11	12	6	10	4	4	1	2	2	1	4	3	1	6	0	1	0	0	0	0	1	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south37_active	80	7056	7487	518	1770	742	2371	978	299	298	115	66	79	50	46	53	102	43	27	87	43	6	20	44	6	5	12	7	1	7	2	4	4	4	0	2	2	1	0	0	1	4	0	1	0	0	0	0	1	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south38_all	80	11714	8918	2265	2351	1285	2681	1178	537	462	281	220	165	131	118	110	147	64	63	85	58	22	35	58	15	16	17	10	10	12	7	5	4	7	1	6	5	2	5	4	0	7	0	1	0	0	1	0	1	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	7123	7437	533	1739	733	2432	984	324	310	120	62	83	44	44	61	118	40	40	71	40	7	23	50	9	5	12	6	2	6	3	1	4	6	0	6	4	1	2	0	0	4	0	1	0	0	1	0	1	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	11750	8860	2208	2361	1292	2614	1198	552	460	298	221	177	122	118	112	171	53	66	109	52	23	39	46	16	12	23	7	14	7	6	5	6	10	2	6	5	4	7	1	0	3	0	1	0	0	1	0	2	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	7150	7355	502	1720	716	2384	983	321	297	143	65	89	47	36	67	138	38	47	91	37	7	25	38	11	3	14	2	6	1	3	1	6	9	2	6	3	2	3	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	11458	8287	2271	2248	1252	2383	1134	509	433	291	224	178	119	108	108	153	71	66	111	44	31	33	46	15	10	25	7	13	9	6	2	6	7	2	4	6	3	11	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	6770	6661	515	1598	675	2137	924	271	261	131	63	83	52	29	66	119	51	43	89	31	12	21	42	9	3	15	3	7	2	2	0	6	6	2	4	3	1	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
