label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75
0.03	north6_all	80	73265	18811	8520	12767	4137	2856	2141	1635	1236	1264	1165	731	699	672	386	673	305	246	445	166	151	121	89	91	68	56	47	33	30	33	40	17	21	12	30	14	9	11	5	7	13	11	0	1	11	3	1	1	0	3	2	1	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0
0.03	north6_active	80	62801	11998	2430	11011	1803	815	573	498	290	822	804	389	425	483	153	583	198	142	382	94	83	38	26	56	44	22	27	11	15	7	28	4	10	5	22	4	4	7	4	4	11	9	0	1	11	1	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	74050	18819	8549	12645	4145	2873	2159	1636	1260	1323	1169	749	704	690	389	609	320	239	436	153	138	107	78	81	77	48	52	43	34	26	38	18	23	11	23	12	4	7	4	4	8	13	1	2	11	3	1	0	0	2	2	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	63622	11973	2417	10887	1771	801	603	491	304	857	803	404	433	497	167	526	202	135	378	81	77	30	21	54	53	19	27	15	17	8	26	7	8	4	17	3	1	5	2	2	6	10	0	2	10	2	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	73510	18677	8452	12646	4140	2802	2128	1639	1283	1392	1203	758	705	707	408	566	310	261	406	165	133	102	81	89	75	52	53	43	26	24	31	17	19	11	16	12	3	5	8	4	7	11	2	3	10	4	4	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	63043	11883	2398	10954	1826	768	600	508	309	905	810	419	434	528	167	474	195	160	358	84	72	40	23	63	53	23	31	16	13	8	20	4	7	4	11	2	0	4	6	2	4	9	0	3	9	2	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	72859	18689	8257	12710	4158	2755	2173	1681	1299	1436	1141	807	711	718	388	587	315	257	377	166	134	105	72	113	59	52	60	39	31	21	38	19	24	15	14	12	3	7	11	2	9	8	3	5	8	3	5	1	1	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	62330	11897	2348	10989	1856	743	625	541	301	926	775	441	448	533	155	494	206	159	332	87	80	45	22	80	41	24	36	13	18	9	24	5	9	5	12	2	1	2	7	2	6	6	1	5	7	2	5	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	72130	18992	8206	12844	4119	2702	2125	1647	1291	1404	1174	820	730	693	392	639	327	276	401	174	131	107	78	124	65	60	63	48	26	22	32	22	29	14	15	10	7	8	9	5	6	6	2	3	0	3	6	1	2	2	1	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	61608	12265	2349	11134	1873	753	604	547	309	891	822	439	457	502	146	541	213	176	353	94	72	46	28	91	50	29	39	18	13	8	19	7	10	5	12	1	2	2	6	5	2	5	1	3	0	2	6	0	1	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	73292	19148	8299	12581	4272	2832	2098	1728	1238	1232	1145	758	679	683	376	619	313	262	333	189	143	88	86	102	76	53	63	42	53	18	22	16	19	16	32	12	9	5	7	1	6	3	4	4	3	3	0	1	0	1	1	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	63002	12366	2392	10872	1903	798	607	526	259	791	797	421	428	529	146	522	209	178	282	100	86	31	25	68	44	20	38	13	32	6	9	6	13	1	28	4	3	2	6	1	4	2	3	1	3	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	72890	19179	8251	12803	4267	2854	2076	1734	1286	1256	1150	763	694	750	379	567	335	267	352	189	142	105	87	102	76	51	69	43	53	16	26	10	21	16	30	13	10	8	7	5	5	5	3	4	3	2	0	2	0	0	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	62512	12419	2427	11096	1926	787	598	536	282	805	798	418	448	591	154	464	218	179	303	101	84	38	22	65	48	20	41	14	32	5	13	3	16	1	29	4	2	5	4	2	4	4	2	1	3	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	72851	18825	8263	13122	4189	2848	2042	1705	1289	1234	1166	785	721	718	373	593	318	272	373	161	129	108	70	97	75	51	68	43	53	17	24	13	18	14	22	14	10	7	9	6	8	6	2	3	4	2	0	2	0	1	1	1	0	1	1	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	62508	12198	2461	11368	1856	806	592	503	311	771	821	433	464	549	153	476	213	159	323	86	75	47	23	66	46	18	42	13	32	4	19	3	13	1	21	5	3	4	6	2	6	6	2	0	2	0	0	2	0	1	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	72385	18820	8322	13269	4133	2866	2094	1669	1298	1269	1249	779	703	653	382	625	349	273	366	135	110	100	68	104	75	47	64	35	51	16	23	16	14	14	17	11	9	6	10	6	5	4	1	1	4	2	0	2	0	1	0	3	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	61946	12232	2447	11481	1854	829	584	506	306	774	877	411	451	487	157	517	225	159	309	73	59	40	20	70	52	16	40	14	36	2	18	2	9	1	15	5	3	5	8	1	3	4	1	1	2	0	0	2	0	1	0	0	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	73140	18802	8324	13390	4079	2821	2130	1662	1316	1275	1254	778	700	619	375	677	363	279	352	116	120	82	74	111	78	43	50	40	40	27	26	21	15	13	26	10	7	4	8	7	6	6	2	3	10	2	1	0	0	1	0	2	0	1	0	1	2	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	62690	12266	2422	11566	1825	812	595	521	313	782	874	420	452	446	150	579	240	151	291	63	58	37	18	79	52	13	29	18	20	4	18	3	9	1	24	6	4	3	7	2	3	6	0	1	8	1	1	0	0	1	0	0	0	1	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	73797	18895	8416	12909	4047	2827	2180	1671	1322	1393	1223	750	673	653	381	729	348	296	354	129	116	84	83	126	86	48	34	36	41	26	26	20	12	11	37	9	7	5	8	9	8	4	2	4	10	2	2	1	1	2	0	2	0	1	0	1	2	1	0	0	1	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0
0.03	north16_active	80	63393	12239	2457	11114	1796	806	592	530	294	867	870	407	432	479	149	639	256	172	293	75	52	32	16	89	53	13	18	17	20	3	17	4	7	1	35	5	3	3	6	3	3	4	0	1	8	1	2	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
0.03	north17_all	80	74374	19003	8403	12661	4129	2781	2191	1613	1295	1418	1147	735	658	673	383	694	368	295	349	165	128	94	87	122	77	52	42	44	37	28	21	18	16	8	43	8	7	12	8	8	4	8	2	3	8	1	2	1	2	2	0	1	0	1	0	1	2	2	0	1	1	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0
0.03	north17_active	80	63984	12273	2509	10920	1844	774	638	491	284	905	823	392	417	490	161	590	271	186	303	102	65	34	18	84	43	18	20	15	15	7	14	5	10	2	39	4	3	5	2	3	0	8	0	0	7	1	2	1	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
0.03	north18_all	80	74158	19008	8355	12726	4193	2799	2111	1599	1295	1456	1090	758	646	709	370	655	355	300	330	182	139	111	74	136	70	53	47	42	30	25	22	20	13	11	39	10	8	12	10	5	7	7	1	3	1	2	2	1	3	2	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	4	0	0	1	0	0	0	0
0.03	north18_active	80	63565	12114	2494	11001	1875	781	615	498	290	931	801	435	399	525	141	553	246	200	291	109	83	41	18	104	40	20	25	13	14	8	16	6	7	3	35	5	1	5	4	1	3	6	1	0	0	1	2	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
0.03	north19_all	80	73818	19023	8286	12982	4199	2792	2095	1617	1284	1436	1069	773	681	685	366	668	339	245	361	188	149	116	73	113	68	56	51	41	30	20	23	24	20	12	34	8	8	13	14	4	9	6	4	2	3	1	2	1	3	0	0	0	0	0	0	0	0	1	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	4
0.03	north19_active	80	63195	12178	2421	11254	1857	785	609	488	303	910	774	443	422	512	131	560	214	165	319	111	92	40	17	79	35	23	32	13	12	8	18	4	10	2	31	4	1	6	8	2	5	5	4	2	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4
0.03	north20_all	80	73551	19012	8253	13045	4173	2812	2050	1672	1276	1412	1164	773	686	713	375	613	328	268	348	189	151	109	70	113	58	60	53	39	26	23	24	28	16	20	26	9	6	13	15	3	9	5	5	2	2	1	3	1	1	0	1	0	0	0	1	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	4
0.03	north20_active	80	62960	12194	2405	11304	1855	788	572	523	308	906	831	444	418	520	134	519	190	173	300	96	86	29	13	84	32	27	34	11	12	8	19	3	9	3	19	5	1	6	10	2	6	4	4	2	0	0	1	1	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4
0.03	south21_all	80	54886	15121	9148	8830	7255	5992	2365	1619	2120	1752	793	1224	746	707	576	341	266	184	180	152	136	102	164	79	74	64	47	37	33	46	19	53	14	14	11	16	9	24	5	8	6	8	1	5	4	3	3	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0	1	0	0
0.03	south21_active	80	42335	6422	4327	6544	5805	4988	1138	549	1677	1348	270	999	527	557	451	194	89	52	49	63	54	56	130	35	19	47	27	18	24	38	7	42	9	6	7	12	1	18	1	4	5	7	0	2	3	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south22_all	80	54721	15245	9183	8757	7318	5998	2338	1644	2204	1751	803	1238	766	717	566	332	252	185	161	132	128	106	161	82	77	61	43	33	37	47	23	44	10	15	16	18	9	26	5	8	7	10	2	3	4	2	5	0	3	0	2	1	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	1	0	1	0	0
0.03	south22_active	80	42227	6434	4318	6512	5872	5027	1120	547	1743	1351	260	1013	558	572	421	177	76	50	49	52	49	62	127	36	19	44	23	13	22	41	9	37	6	7	10	13	3	20	1	4	5	8	0	2	3	1	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	54473	15270	9259	8595	7469	5776	2373	1655	2287	1684	828	1218	758	704	571	320	254	209	166	142	133	93	141	77	71	63	42	38	31	45	16	51	11	16	13	16	7	22	5	6	6	13	1	2	4	2	5	2	2	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	41965	6453	4249	6299	6037	4827	1156	553	1836	1300	252	976	565	537	431	171	79	65	49	50	58	58	110	30	18	44	25	13	17	42	6	43	6	6	9	10	4	19	4	2	3	9	0	1	3	1	2	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	53920	15182	9211	8422	7563	5667	2409	1678	2221	1675	810	1277	744	688	598	324	247	204	160	139	128	120	127	76	64	61	43	31	33	39	20	44	12	17	9	23	7	11	7	4	4	13	2	1	1	1	3	2	3	0	1	3	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0
0.03	south24_active	80	41228	6380	4100	6186	6175	4734	1187	535	1729	1284	250	1048	539	495	442	174	86	69	56	54	55	68	103	31	14	40	30	8	21	31	6	38	8	5	6	17	4	8	5	1	2	9	0	0	0	1	0	1	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south25_all	80	52668	15068	8979	8262	7312	5334	2371	1659	2164	1622	823	1232	704	666	596	324	242	193	160	144	115	129	113	68	67	56	57	34	32	35	17	37	13	18	13	20	7	10	7	4	4	14	1	2	1	1	4	7	4	0	1	3	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south25_active	80	39378	6076	3826	5910	5859	4366	1128	497	1670	1208	256	1007	485	470	443	172	85	64	58	50	54	73	87	20	20	30	40	7	27	26	5	28	9	3	9	14	4	9	5	0	2	9	0	1	0	0	0	1	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south26_all	80	51689	14972	8914	8054	7223	5341	2281	1663	2170	1559	789	1250	711	632	597	314	258	184	169	130	127	126	126	70	69	57	66	33	32	28	22	38	21	14	14	20	4	10	6	5	3	11	2	3	1	2	3	6	5	1	0	4	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south26_active	80	38097	5951	3707	5635	5789	4366	1043	494	1663	1158	249	1010	473	428	435	146	90	61	56	37	53	66	97	25	21	31	52	6	28	20	7	31	18	2	8	13	1	9	2	1	1	7	0	1	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south27_all	80	51492	15013	8741	8205	7280	5453	2281	1664	2139	1604	796	1274	748	653	558	313	259	183	171	121	126	114	143	71	65	66	63	35	38	27	29	33	20	12	21	20	6	11	5	7	5	8	1	4	1	2	2	7	4	1	1	3	0	1	3	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south27_active	80	37888	5957	3726	5732	5862	4462	1054	511	1654	1210	263	1052	497	456	411	139	91	58	53	38	54	66	112	25	18	41	48	7	29	23	9	24	17	2	13	15	2	11	1	1	2	7	0	1	0	0	0	1	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south28_all	80	52655	15144	8880	8400	7445	5623	2358	1744	2215	1607	770	1257	733	687	572	328	263	189	195	147	124	103	158	71	58	79	54	34	40	34	26	29	23	10	23	11	7	16	8	10	7	11	4	4	7	1	1	7	2	1	1	1	0	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south28_active	80	39534	6266	3899	5973	6075	4653	1180	567	1751	1240	239	1049	508	479	424	149	92	67	45	50	57	49	132	24	19	55	41	11	28	29	8	22	19	3	16	6	3	15	3	2	4	9	1	0	5	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	54493	15394	8910	8573	7815	5798	2357	1677	2251	1725	796	1226	820	706	613	349	268	194	170	148	125	92	165	67	52	73	58	44	43	45	20	31	18	11	20	14	7	31	9	10	9	5	7	6	8	0	2	2	1	0	1	1	0	2	1	0	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0
0.03	south29_active	80	41699	6662	4093	6201	6426	4847	1220	557	1794	1360	257	1029	608	503	469	176	88	68	36	60	59	44	139	22	15	52	39	15	26	33	5	24	14	4	14	11	3	30	3	3	4	4	1	0	6	0	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south30_all	80	54489	15408	9044	8467	7785	5886	2402	1646	2267	1731	804	1236	842	731	596	343	252	209	164	170	119	112	158	73	48	77	58	45	59	45	18	26	23	15	19	15	10	29	8	12	7	5	7	6	8	0	2	1	0	2	0	0	0	1	1	0	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0
0.03	south30_active	80	41821	6670	4145	6153	6346	4923	1235	562	1789	1342	241	1018	626	517	445	191	77	80	42	70	52	50	127	25	14	54	35	18	35	29	6	21	18	4	12	13	4	28	4	2	4	4	1	2	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south31_all	80	55120	14984	9139	8525	7849	5879	2381	1695	2456	1713	760	1335	762	673	541	337	259	204	178	151	114	122	155	75	66	69	49	34	50	24	18	40	53	14	32	21	18	29	6	9	5	6	4	2	5	4	4	5	3	5	0	2	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south31_active	80	42507	6443	4208	6272	6493	4990	1208	563	2002	1295	257	1116	566	513	412	176	91	70	53	64	58	65	132	20	10	57	32	17	35	20	8	31	47	4	27	19	10	27	1	4	5	5	2	0	5	4	0	5	2	3	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	54796	14948	9016	8471	7797	5899	2374	1657	2336	1732	802	1280	777	689	560	331	255	206	170	156	125	136	131	69	60	73	52	37	38	31	15	38	58	15	31	22	17	18	6	7	6	4	3	2	4	4	3	3	3	3	0	3	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south32_active	80	42162	6420	4151	6237	6408	4956	1199	556	1840	1314	252	1049	570	524	409	181	89	71	50	60	63	72	111	17	9	55	35	13	24	26	8	31	52	5	26	21	9	15	1	4	5	3	2	0	4	4	0	2	2	2	0	2	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	54255	15061	8950	8589	7761	5876	2407	1674	2240	1769	854	1323	796	713	625	302	257	204	159	138	133	141	119	61	61	87	64	42	36	37	18	43	57	9	23	25	11	8	7	6	6	3	2	4	3	2	4	3	4	2	0	2	0	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0
0.03	south33_active	80	41663	6540	4112	6371	6419	4911	1179	586	1748	1339	261	1084	597	540	459	153	96	58	49	57	64	82	99	17	9	66	42	19	19	31	9	37	49	4	17	22	5	5	3	2	4	2	2	0	3	2	1	2	2	1	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south34_all	80	54489	14960	9052	8565	7687	5936	2384	1741	2178	1758	881	1322	770	730	627	319	257	190	159	149	132	141	95	68	59	91	65	40	41	45	15	24	31	7	23	17	8	4	6	3	8	2	3	6	4	2	5	8	2	1	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0
0.03	south34_active	80	41889	6470	4200	6336	6349	4979	1190	627	1672	1317	278	1087	544	561	453	175	96	55	47	57	60	80	78	21	11	73	42	18	22	35	7	20	25	2	18	15	2	3	5	1	4	2	2	2	2	1	2	6	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south35_all	80	54487	15012	9120	8661	7606	5938	2364	1771	2228	1741	866	1351	772	713	638	337	265	208	148	141	126	126	125	74	64	94	61	34	42	50	18	31	28	7	18	13	6	8	6	5	5	3	5	8	3	6	6	5	1	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0
0.03	south35_active	80	41832	6464	4163	6429	6255	4981	1195	636	1723	1323	285	1113	547	552	470	172	95	63	47	55	52	72	101	22	15	79	39	16	27	35	4	25	23	1	12	11	2	8	5	2	1	3	4	2	1	5	5	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south36_all	80	52328	14981	8928	8373	7373	5762	2303	1680	2199	1648	840	1245	742	687	582	344	243	215	167	156	118	113	147	83	66	68	51	36	35	47	21	47	28	8	16	11	4	12	4	6	4	2	5	4	5	7	9	5	1	3	2	1	0	0	1	0	4	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south36_active	80	39112	6122	3935	5989	5987	4789	1104	564	1686	1222	276	1020	488	510	426	172	74	64	48	61	42	63	118	27	19	59	31	17	26	33	3	41	25	1	12	7	2	11	3	1	0	2	3	2	1	6	6	4	0	0	2	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south37_all	80	51732	15044	8872	8272	7230	5626	2287	1624	2215	1551	843	1246	700	657	635	340	236	220	165	155	110	106	190	80	58	84	40	35	39	35	23	47	33	9	12	16	6	15	4	10	5	1	6	3	3	5	7	2	1	2	2	2	0	2	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	38544	6019	3840	5862	5827	4639	1099	530	1708	1145	274	1001	461	485	471	165	78	69	49	65	43	61	164	26	18	75	24	18	27	24	3	40	28	2	7	13	2	12	1	3	2	1	4	1	1	5	4	1	1	0	2	1	0	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	51688	15029	8877	8387	7311	5606	2318	1611	2300	1652	860	1148	718	634	608	333	231	218	170	149	119	114	204	57	53	93	45	35	42	22	24	55	46	9	16	16	8	11	5	10	5	0	8	2	3	1	8	8	3	3	1	2	0	2	3	1	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
0.03	south38_active	80	38625	6132	3878	5996	5872	4628	1088	507	1798	1234	268	904	471	451	461	157	68	63	52	68	47	67	176	19	14	78	26	19	28	12	3	44	37	3	11	13	2	5	2	2	4	0	5	0	1	1	4	7	3	1	1	1	0	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
