label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68
0.03	north6_all	80	59865	15717	8565	4858	3695	2756	1919	2739	1844	1744	1055	564	736	355	324	485	261	163	184	176	153	149	93	90	52	46	51	53	70	25	24	22	31	10	28	11	11	17	4	5	4	5	2	0	6	1	2	4	3	0	0	2	2	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	37187	8408	4394	2199	1853	1356	917	1674	1072	1087	647	272	445	169	143	300	131	77	104	82	76	105	40	57	20	24	31	20	44	16	7	10	23	3	21	1	2	10	1	2	3	2	2	0	1	0	1	4	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	62117	16207	8677	4885	3772	2774	1995	2830	1907	1791	1126	561	787	361	319	506	278	159	187	171	172	141	102	88	51	51	47	44	64	19	24	24	26	5	14	16	7	34	6	8	4	5	2	0	5	1	3	1	8	0	3	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	38886	8740	4473	2229	1889	1387	967	1776	1131	1140	667	267	487	155	146	312	141	78	111	84	95	97	47	47	19	29	29	15	33	7	5	10	22	1	10	7	2	28	2	4	3	2	1	0	1	1	3	1	7	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	64746	16665	8797	4907	3947	2878	2033	2933	1969	1949	1162	568	819	379	305	551	293	164	202	164	174	157	104	109	44	55	46	39	87	22	31	21	26	7	11	16	7	35	8	8	5	2	2	0	5	4	6	1	8	0	3	0	2	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	40618	9062	4571	2263	1987	1442	978	1863	1170	1250	672	263	488	172	145	343	150	76	127	80	97	100	54	67	18	30	32	17	57	8	12	11	21	2	8	9	1	28	3	3	3	0	1	0	2	3	3	1	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	65676	16712	8899	4888	4086	2952	2066	3059	2005	1994	1194	583	786	391	325	572	278	145	220	175	155	179	118	99	43	58	41	43	71	18	21	19	36	6	12	14	5	28	7	7	4	1	4	1	4	4	7	3	11	0	3	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	41642	9055	4557	2304	2070	1490	994	1947	1182	1267	694	270	441	183	150	340	148	61	130	92	84	103	55	63	20	27	23	21	47	5	12	12	29	2	8	9	2	21	3	4	2	0	2	1	1	3	2	2	10	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	66111	16592	8992	4823	4069	3007	2036	2993	2026	2030	1166	619	809	385	337	556	275	168	217	164	142	172	139	97	47	54	44	32	95	15	24	15	43	9	13	15	3	8	6	6	2	4	3	2	3	4	7	4	4	1	2	0	2	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0
0.03	north10_active	80	41910	8965	4675	2223	2022	1493	977	1897	1173	1264	657	298	474	194	155	311	151	76	112	77	72	92	72	68	25	19	25	20	81	7	17	11	34	4	9	12	2	4	2	3	1	4	1	1	1	3	2	3	4	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	60106	15744	8610	4825	3770	2760	1988	2825	1866	1806	1094	613	756	376	322	535	294	180	179	164	132	160	119	96	55	38	64	37	34	26	22	17	20	9	17	6	9	12	3	4	6	6	1	0	2	3	4	0	4	1	1	0	1	1	0	1	1	0	0	1	1	0	0	0	0	0	1	2	0
0.03	north11_active	80	37587	8426	4287	2216	1882	1361	969	1723	1132	1154	652	248	439	166	160	344	148	86	104	78	59	101	67	66	23	20	36	15	16	7	6	9	11	4	9	2	5	9	2	3	5	1	1	0	1	2	1	0	4	1	1	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	2	0
0.03	north12_all	80	56835	15385	8350	4837	3700	2717	1946	2742	1761	1781	1048	631	666	374	308	522	268	168	167	147	134	151	122	87	62	39	56	39	51	25	27	19	19	12	22	11	3	11	6	3	4	5	1	1	1	5	4	4	2	0	0	0	1	1	0	1	0	0	0	1	1	0	0	0	0	0	1	2	0
0.03	north12_active	80	35190	8110	4081	2197	1845	1338	913	1710	1029	1109	614	269	375	167	145	310	120	77	95	77	69	99	65	55	27	21	31	15	22	8	11	10	13	4	12	7	1	8	2	2	3	1	1	0	0	4	1	4	2	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0
0.03	north13_all	80	55989	15207	8293	4857	3585	2680	1918	2698	1700	1720	1070	617	642	381	317	501	242	174	172	161	116	132	107	99	51	30	50	42	58	25	29	19	19	11	21	10	6	12	6	2	3	3	3	1	2	4	4	4	2	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1
0.03	north13_active	80	34475	7886	4098	2220	1729	1300	919	1668	987	1093	627	265	363	176	153	286	104	80	92	90	57	82	71	57	17	15	24	20	23	11	10	10	16	4	12	8	3	6	3	1	2	0	2	0	0	2	1	4	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	55774	15131	8350	4947	3579	2675	1853	2748	1689	1707	1104	610	681	401	308	485	231	173	182	149	110	114	102	92	56	38	46	37	57	22	32	20	20	10	30	19	10	19	6	1	3	2	3	2	2	5	2	4	2	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1
0.03	north14_active	80	34219	7853	4203	2271	1717	1278	881	1704	966	1067	639	272	388	182	152	277	104	89	96	81	54	68	62	43	21	19	23	14	18	13	15	10	14	5	22	16	4	14	3	0	2	0	1	0	1	2	0	4	2	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	55980	15247	8440	4934	3555	2679	1860	2707	1712	1738	1060	582	679	382	329	463	249	168	189	134	133	131	104	98	53	40	49	40	51	16	32	18	36	11	22	20	12	16	8	2	3	1	3	1	2	4	2	6	6	0	0	0	1	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	1
0.03	north15_active	80	34296	7954	4234	2273	1721	1272	897	1645	988	1060	623	268	385	179	162	258	123	84	96	70	72	72	63	44	22	18	22	23	22	10	13	8	26	8	17	15	4	12	5	1	3	1	1	0	1	0	0	5	2	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	59154	15826	8683	4916	3641	2787	1881	2897	1854	1914	1123	578	692	378	326	464	279	179	208	143	153	142	118	95	54	52	62	40	50	20	27	13	46	12	20	27	13	15	6	4	4	4	2	1	3	3	2	4	6	0	1	0	1	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	1
0.03	north16_active	80	36767	8458	4400	2262	1788	1367	878	1844	1092	1162	647	267	382	186	151	274	142	85	118	84	80	87	67	53	22	28	29	23	25	13	10	5	33	7	15	15	5	14	3	1	4	3	0	0	1	0	0	3	2	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	62570	16416	8749	4801	3795	2854	2028	3027	1876	2177	1153	589	776	378	301	514	285	189	216	133	168	145	124	98	50	53	73	41	66	17	27	15	53	17	9	37	8	15	10	6	3	5	1	2	3	4	2	5	5	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north17_active	80	39424	8891	4491	2234	1912	1452	939	1950	1118	1350	663	284	422	179	136	300	149	82	130	81	86	83	71	58	20	27	42	21	46	8	14	8	43	10	6	23	3	14	4	4	3	4	0	1	1	2	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	65486	16921	8907	4782	3914	2927	2097	3194	1932	2223	1233	575	836	383	327	502	297	193	232	143	156	140	143	97	44	57	71	36	63	23	19	8	45	18	7	35	6	18	11	6	4	5	1	2	2	3	2	5	1	2	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	41530	9275	4637	2212	1949	1561	977	2048	1198	1384	698	269	489	184	152	303	158	85	138	80	83	82	88	59	16	28	38	17	42	9	10	6	36	9	4	23	2	14	2	4	4	4	0	1	0	2	1	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	65826	16659	8925	4817	3878	2886	2105	3248	1984	2164	1279	596	860	407	304	517	277	200	243	135	142	126	124	92	47	54	72	37	73	22	19	10	33	15	8	34	3	20	10	6	6	3	2	3	0	3	2	3	1	3	1	2	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	41736	9018	4746	2240	1916	1526	969	2070	1223	1381	751	283	498	212	140	313	147	91	147	71	77	64	79	53	18	28	40	16	55	7	13	7	26	7	5	24	1	12	4	4	4	1	1	1	0	2	2	3	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	65367	16775	8910	4790	3837	2923	2069	3226	2047	2140	1267	601	824	428	335	505	290	197	240	143	138	124	134	95	57	53	69	33	57	26	18	11	34	12	6	38	7	18	7	3	6	4	3	3	0	1	3	1	0	3	1	2	1	0	1	2	2	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north20_active	80	41048	9061	4709	2249	1888	1550	971	1980	1255	1326	739	277	507	212	154	270	160	94	132	62	77	59	93	59	25	28	39	13	47	12	12	5	24	5	3	30	4	10	4	1	4	1	1	1	0	0	2	1	0	1	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	60430	16116	8656	4748	3849	2814	2000	2765	1832	1928	1206	598	674	401	310	515	267	201	215	168	140	106	104	89	39	51	66	33	56	19	21	17	20	8	16	21	7	17	7	4	9	0	2	4	1	2	4	0	2	1	1	0	1	0	1	3	0	3	1	0	0	0	0	0	1	4	0	0	0
0.03	south21_active	80	37463	8535	4458	2178	1897	1362	962	1643	1052	1209	701	292	370	201	146	314	129	94	106	83	85	57	69	48	20	21	31	14	33	9	10	11	11	4	7	14	5	8	0	1	5	0	1	4	1	1	1	0	1	0	0	0	0	0	0	2	0	3	1	0	0	0	0	0	0	4	0	0	0
0.03	south22_all	80	62993	16480	8816	4850	3924	2918	2020	2851	1891	1962	1232	581	710	422	319	515	284	201	216	176	128	130	101	100	49	46	66	37	72	19	16	20	26	14	16	18	4	23	6	3	6	0	0	2	1	4	3	0	2	1	0	0	2	0	1	1	0	9	0	0	0	0	0	0	1	4	0	0	0
0.03	south22_active	80	39598	8948	4633	2248	1941	1440	999	1759	1087	1226	729	275	400	215	147	305	147	98	114	81	77	70	61	52	23	18	27	12	47	10	8	9	12	8	7	11	2	9	1	0	4	0	0	2	1	2	1	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0
0.03	south23_all	80	64899	16874	8978	4861	3984	3019	2102	2971	1943	2009	1243	576	708	421	338	540	293	200	215	155	132	155	100	103	58	51	72	39	83	19	18	18	23	14	16	14	5	21	4	3	7	2	0	6	0	2	3	0	1	3	0	1	2	0	1	1	0	6	0	0	0	0	0	0	1	0	0	0	0
0.03	south23_active	80	41207	9223	4742	2246	1974	1523	1027	1852	1130	1274	752	266	410	221	159	324	152	99	108	66	79	85	59	58	29	18	32	17	56	10	11	9	8	8	9	10	1	11	2	1	4	1	0	2	0	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	64720	16917	8922	4835	3936	2948	2110	3140	2018	1996	1169	565	717	410	363	561	284	200	225	156	147	181	86	104	73	53	75	40	77	23	13	18	23	17	13	11	4	21	6	3	4	7	1	9	2	3	2	0	1	3	1	1	2	0	0	0	0	6	0	1	0	0	0	1	0	0	0	0	0
0.03	south24_active	80	41155	9257	4668	2264	1979	1472	997	2006	1219	1238	725	250	416	209	172	369	150	93	119	75	83	104	49	57	36	16	37	22	59	11	10	6	9	10	8	7	1	8	3	1	1	3	0	5	2	1	1	0	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0
0.03	south25_all	80	64582	16957	9011	4810	3940	2979	2104	3260	2002	1941	1151	582	695	412	371	611	258	196	239	159	142	188	92	108	71	49	88	29	77	28	15	12	16	13	11	7	4	22	5	6	2	7	2	7	3	2	1	0	2	4	2	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0
0.03	south25_active	80	40874	9151	4652	2198	2015	1505	971	2084	1209	1167	719	263	409	209	185	429	131	77	128	76	84	100	48	62	32	16	41	17	62	15	11	4	10	6	7	3	1	8	2	3	0	3	0	3	2	0	0	0	1	1	2	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0
0.03	south26_all	80	65221	16870	9038	4791	3896	2953	2070	3418	1943	1962	1119	587	740	417	355	577	269	203	260	173	144	169	102	95	71	43	94	26	84	31	13	9	19	10	9	10	4	15	4	7	3	9	4	8	3	2	1	0	2	3	3	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0
0.03	south26_active	80	41174	9108	4675	2202	2024	1492	983	2185	1209	1195	681	257	418	213	173	406	137	75	142	92	83	103	54	54	26	16	49	14	71	16	6	2	13	5	4	5	3	5	1	5	1	5	0	4	2	0	0	0	1	0	3	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
0.03	south27_all	80	65433	17079	9040	4788	3914	2898	2059	3427	1966	2094	1123	571	762	433	343	545	271	196	232	185	143	161	97	104	58	35	81	25	90	33	19	16	20	9	21	8	5	7	3	7	2	7	4	6	2	2	1	3	2	3	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south27_active	80	41290	9178	4694	2199	1995	1469	969	2190	1233	1262	665	268	432	216	161	380	143	71	125	100	90	92	50	68	16	16	39	9	77	15	7	5	14	3	12	3	4	2	2	4	1	3	0	2	0	0	0	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	65552	17107	9077	4781	3916	2869	2044	3292	1906	2140	1139	593	795	423	332	512	264	195	216	164	125	149	111	107	52	35	68	28	89	28	21	16	20	8	20	14	6	12	1	5	2	4	5	5	1	2	1	3	1	2	2	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0
0.03	south28_active	80	41242	9279	4757	2208	1968	1492	976	2143	1170	1336	686	269	455	200	145	334	137	82	107	88	77	93	58	69	15	15	36	9	73	13	9	9	13	0	11	8	5	6	1	3	1	3	0	1	0	0	0	2	0	1	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south29_all	80	65807	17090	9140	4769	3879	2877	2006	3168	1989	2238	1144	586	760	396	341	499	267	186	211	171	134	148	108	97	60	43	79	34	81	30	29	19	19	9	23	15	7	15	3	4	3	6	3	2	1	1	1	4	0	3	0	0	0	0	1	1	0	0	0	0	2	0	1	0	0	0	0	0	0
0.03	south29_active	80	41473	9276	4783	2198	1921	1490	963	2086	1224	1392	661	269	436	192	149	329	139	89	117	91	78	89	61	57	22	19	46	10	66	14	9	10	12	1	16	10	6	8	2	3	3	5	0	0	0	0	0	2	0	2	0	0	0	0	1	1	0	0	0	0	2	0	1	0	0	0	0	0	0
0.03	south30_all	80	65857	16870	9124	4786	3836	2969	2006	3120	1893	2264	1136	594	779	416	339	517	252	187	194	158	125	141	106	94	69	44	80	33	59	34	27	15	17	10	19	16	4	18	3	6	3	8	3	1	2	1	1	3	0	2	0	0	1	0	1	1	0	0	0	0	2	0	1	0	0	0	1	0	0
0.03	south30_active	80	41920	9228	4777	2226	1882	1534	986	2067	1133	1424	652	279	458	215	160	325	116	85	110	78	72	77	61	51	32	15	50	11	40	17	11	10	6	2	15	10	4	11	2	4	2	5	0	0	1	0	0	0	0	2	0	0	1	0	1	1	0	0	0	0	2	0	1	0	0	0	1	0	0
0.03	south31_all	80	61605	16282	8611	4908	3846	2839	1998	2840	1907	1814	1087	568	729	404	300	457	286	183	192	155	154	129	111	110	47	46	52	40	85	14	25	8	52	16	16	28	10	10	7	6	7	4	1	2	1	2	2	2	2	3	0	1	1	2	2	0	0	0	1	1	0	0	0	1	0	0	0	0	0
0.03	south31_active	80	38593	8812	4507	2169	1926	1454	933	1757	1158	1143	585	267	409	211	132	285	145	74	103	87	86	71	71	65	16	25	32	20	71	8	8	2	39	10	10	19	4	5	4	3	2	2	0	1	1	2	1	1	0	2	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	64246	16617	8832	4910	3965	2971	2061	3018	2013	2011	1163	579	706	404	314	458	287	194	208	154	157	140	114	113	57	53	55	36	90	11	27	13	44	16	25	37	8	12	7	6	6	4	1	4	3	5	1	3	2	4	1	2	3	2	2	0	0	0	2	1	0	0	0	1	0	0	0	0	0
0.03	south32_active	80	40734	9065	4595	2236	2013	1561	983	1896	1200	1268	660	262	383	216	148	279	142	69	137	86	90	79	78	72	19	32	38	18	73	7	11	4	35	11	19	29	4	8	4	2	2	2	0	3	1	4	1	1	0	2	1	1	2	2	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	66021	17062	8983	4961	3969	3053	2104	3184	2069	2182	1194	584	812	415	327	441	283	186	238	148	174	136	124	114	65	52	55	29	89	12	27	13	45	12	22	28	6	14	13	6	4	5	2	5	4	6	1	2	1	3	1	2	2	1	1	0	1	0	2	1	0	0	0	1	0	0	0	0	0
0.03	south33_active	80	41941	9412	4722	2303	2025	1591	1012	2023	1234	1376	673	267	458	224	163	271	144	66	166	89	95	84	89	78	28	32	43	14	68	7	11	6	34	7	14	17	4	5	6	3	2	3	0	4	1	4	1	0	0	1	1	1	1	1	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	65935	16973	8999	4965	3947	2970	2071	3234	2088	2119	1203	588	779	403	336	450	285	166	258	156	158	139	110	112	72	50	60	23	48	18	20	13	30	13	22	22	7	12	10	7	4	5	3	4	6	5	1	1	2	2	2	1	2	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	41866	9372	4779	2336	2027	1542	1006	2022	1260	1326	688	262	460	203	174	280	154	66	173	100	83	82	72	67	37	29	42	11	29	9	10	8	18	6	14	14	4	4	4	5	2	4	0	4	1	3	0	0	0	0	2	1	1	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	66129	16958	9035	4915	3999	2963	2109	3286	2122	2053	1226	607	805	391	336	513	271	153	247	153	163	139	122	113	66	47	73	25	41	16	25	13	35	11	22	13	6	13	12	7	4	5	2	2	6	4	1	1	1	0	1	0	0	2	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	42145	9314	4783	2328	2027	1532	1037	2082	1271	1247	696	279	489	202	182	325	146	73	157	95	92	87	68	74	41	27	48	12	20	6	14	9	23	5	14	5	3	4	5	6	2	4	0	1	1	2	0	0	0	0	1	0	0	2	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	65613	16913	9048	4844	3990	2948	2022	3159	2089	2074	1223	620	822	384	337	539	269	148	260	166	167	135	124	106	63	51	75	31	32	18	22	14	38	11	11	7	12	24	6	7	3	4	2	2	6	2	2	0	1	0	1	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south36_active	80	41904	9344	4785	2243	2026	1530	1005	1992	1268	1358	700	282	531	189	170	355	143	76	163	96	106	85	63	65	37	25	46	14	16	8	13	9	23	5	7	5	4	4	2	7	1	2	0	1	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south37_all	80	64965	16905	9211	4827	3983	2920	2050	3119	2080	2048	1198	629	822	400	339	557	268	169	250	162	174	149	126	115	59	50	60	35	32	16	25	11	34	11	17	10	12	22	2	6	1	7	1	2	3	2	1	0	5	1	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south37_active	80	41548	9375	4831	2201	1958	1519	1011	2012	1259	1341	697	291	523	191	163	351	144	84	157	88	117	100	64	60	36	23	34	13	15	11	12	5	18	6	11	6	3	4	1	5	0	5	0	0	0	1	0	0	5	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south38_all	80	65136	16829	9079	4707	3981	2994	2029	3169	2003	2023	1177	606	833	413	314	538	273	187	246	170	172	153	113	116	61	58	48	39	35	19	28	12	24	11	19	16	11	23	2	5	1	8	2	3	2	1	1	0	5	1	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south38_active	80	41411	9267	4706	2129	1995	1570	989	1998	1199	1330	699	286	520	187	146	333	148	87	151	94	111	95	67	60	32	26	28	14	19	13	16	4	13	6	13	7	1	5	0	4	0	5	0	1	0	1	0	0	5	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south39_all	80	65606	16827	9182	4750	4000	2949	2057	3192	2002	2085	1170	579	827	402	314	529	313	187	265	167	163	159	121	116	64	56	31	41	46	21	26	12	19	14	23	17	9	16	4	8	0	6	3	4	1	0	5	0	5	1	3	1	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
0.03	south39_active	80	41511	9193	4774	2177	1993	1530	1021	1993	1168	1440	720	265	497	184	141	334	177	85	179	91	98	104	67	65	32	26	14	15	25	11	13	4	11	9	16	7	0	3	2	4	0	4	2	2	1	0	5	0	5	1	3	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
0.03	south40_all	80	66022	16783	9075	4932	4032	2970	2062	3253	1901	2000	1179	578	790	417	335	485	309	191	236	163	156	177	125	112	50	53	37	36	45	26	22	12	25	15	20	18	6	21	5	8	2	6	5	3	1	1	6	0	0	0	3	1	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0
0.03	south40_active	80	41847	9080	4769	2223	1978	1528	1036	2038	1075	1371	718	276	460	191	144	294	177	78	149	89	83	99	74	66	23	26	24	17	27	12	13	3	19	10	13	9	1	18	2	3	0	3	4	2	1	0	5	0	0	0	3	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
