label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76
0.03	north6_all	80	31633	14027	17602	5480	3741	4953	4461	1649	3898	1080	737	647	558	582	788	285	227	185	151	161	122	89	108	96	142	128	54	53	27	49	18	13	30	14	8	23	5	15	7	4	5	3	7	3	5	1	1	2	2	1	1	0	1	0	0	0	2	2	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0
0.03	north6_active	80	9827	3921	14808	1736	863	3836	3679	606	3542	471	199	134	283	417	658	162	70	43	34	61	29	20	23	76	120	110	42	31	14	40	4	9	25	5	2	17	3	14	6	3	3	1	3	0	2	0	1	0	2	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north7_all	80	31665	13815	17674	5380	3771	4875	4497	1678	3792	1057	776	661	572	554	771	307	238	176	150	158	132	91	111	130	123	98	56	50	24	42	20	22	20	13	13	24	3	14	9	4	7	2	7	0	6	1	3	7	2	0	1	0	2	0	0	1	2	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0
0.03	north7_active	80	9802	3882	14895	1715	871	3805	3698	633	3414	452	213	130	279	405	639	165	78	44	48	52	31	23	23	108	105	81	39	30	10	33	4	18	16	7	2	18	2	12	9	1	3	1	3	0	2	0	1	3	2	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north8_all	80	31751	13918	17918	5276	3805	5002	4487	1663	3608	1031	784	648	596	519	731	332	259	186	154	149	121	98	103	147	94	85	57	41	32	42	19	25	31	15	15	17	10	6	19	7	6	4	4	1	4	1	4	8	0	0	2	8	1	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	9664	3941	15135	1668	884	3928	3703	659	3249	420	202	123	309	359	609	166	86	38	47	50	24	20	22	118	81	72	38	23	8	32	4	18	25	7	4	11	4	5	19	3	2	2	1	0	0	0	1	3	0	0	0	8	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	31721	13855	17968	5110	3793	5104	4498	1669	3452	1060	826	646	600	556	679	343	255	206	163	147	115	103	95	147	78	88	49	34	36	28	25	25	32	19	13	13	11	7	30	7	4	3	3	2	3	5	3	8	2	0	1	8	1	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	9723	3932	15172	1604	883	3977	3755	660	3076	439	206	125	313	397	550	163	87	45	46	54	23	16	25	121	64	74	32	21	10	16	4	18	27	10	6	8	5	5	30	4	0	1	1	1	1	3	0	3	2	0	0	8	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	31724	13820	18326	5133	3836	5287	4522	1680	3491	1055	830	621	623	586	630	341	254	203	166	123	103	100	81	119	96	72	55	28	40	43	23	36	34	23	10	20	13	15	28	8	9	5	2	3	3	5	1	3	2	0	1	8	3	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	9731	3950	15460	1570	859	4093	3759	690	3120	428	202	128	357	407	502	160	86	51	45	43	17	14	27	95	82	58	40	16	12	34	3	30	28	14	8	17	6	14	28	3	1	1	1	1	1	3	0	1	2	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	31848	13837	16683	5323	3799	4846	4168	1677	3673	1017	774	651	558	597	614	285	259	211	177	167	117	113	89	129	123	75	58	42	62	40	30	29	24	17	16	25	11	4	15	12	5	10	2	3	1	1	3	2	0	1	1	2	0	0	1	3	0	1	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0
0.03	north11_active	80	9361	3789	13841	1531	827	3651	3378	626	3280	397	176	135	277	399	506	138	83	45	39	74	34	23	21	99	108	57	36	22	33	24	6	21	17	8	8	25	6	3	12	7	2	5	2	2	0	0	2	2	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	31730	14024	17777	5421	3747	5035	4224	1674	3774	1020	765	661	579	609	683	316	245	184	174	168	121	105	96	144	136	89	50	40	55	46	30	32	26	13	17	19	8	3	13	11	5	12	3	4	1	2	4	2	2	1	0	1	0	0	2	3	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
0.03	north12_active	80	9770	4012	15050	1630	839	3928	3495	643	3385	418	173	126	304	420	578	151	85	39	31	78	33	22	27	113	118	72	27	16	35	32	10	24	22	5	10	18	5	3	10	5	2	6	2	2	0	1	2	2	2	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	31932	14128	18346	5500	3692	5053	4233	1665	3972	1018	789	693	557	593	706	337	243	191	177	176	113	112	95	141	128	81	47	43	44	41	30	31	18	11	12	29	8	6	12	9	4	11	2	2	2	3	2	1	3	1	0	0	0	0	2	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north13_active	80	9908	4091	15691	1632	821	3942	3495	645	3578	416	169	125	279	412	569	155	85	49	31	83	32	20	26	111	100	66	29	21	19	32	11	20	17	6	8	26	6	5	9	5	2	5	1	0	0	1	0	1	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	31996	14120	18413	5478	3759	5005	4038	1681	3902	1010	799	688	610	581	690	351	237	187	171	169	123	99	85	132	133	95	47	40	35	39	23	26	23	14	9	23	13	15	8	5	4	7	2	4	5	2	4	2	4	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	9948	4105	15738	1647	859	3917	3345	663	3521	406	168	114	304	407	538	169	80	50	35	81	35	22	22	103	102	78	26	21	20	34	8	16	22	9	4	20	9	14	7	0	2	3	1	1	2	1	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	31955	14137	18328	5465	3817	5168	4044	1684	3999	1042	821	685	621	556	641	360	238	205	164	146	128	105	74	145	123	105	47	38	44	32	21	27	29	15	10	15	13	17	10	4	5	5	2	4	4	3	3	2	2	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	9853	4187	15570	1678	886	4108	3321	655	3624	402	172	126	306	382	489	181	80	51	37	70	39	24	24	110	95	82	31	21	24	28	5	15	29	11	5	13	9	16	6	0	2	2	1	1	2	2	2	2	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	31847	14048	18348	5429	3788	5187	4069	1752	4018	1013	832	648	640	604	602	331	233	202	160	134	129	97	79	159	124	105	52	37	33	40	17	34	54	18	13	18	13	15	22	5	6	1	1	5	4	3	3	2	2	1	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north16_active	80	9762	4116	15492	1685	878	4077	3312	712	3646	367	193	123	331	437	465	157	77	48	37	68	39	25	24	125	97	78	33	22	16	35	3	20	52	13	6	14	8	14	16	3	2	0	1	1	3	2	2	2	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	31856	14127	18161	5531	3773	5141	4242	1675	3923	1034	812	646	630	652	602	331	232	196	156	127	130	90	70	168	124	106	62	32	30	57	22	38	61	11	14	18	15	24	23	4	4	3	1	3	3	4	0	2	0	1	1	0	0	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north17_active	80	9906	4053	15239	1721	824	4018	3489	633	3544	375	191	133	336	460	483	158	78	43	35	57	38	19	18	133	99	76	41	18	16	48	5	25	58	6	6	13	6	23	17	3	0	1	1	1	1	2	0	2	0	0	1	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	31955	14047	18308	5516	3696	5038	4198	1707	3794	1001	834	646	590	618	686	333	227	203	167	130	120	96	78	162	123	84	57	40	36	44	18	33	84	11	7	16	12	19	24	6	1	4	3	3	3	3	1	0	1	2	1	0	0	4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north18_active	80	9923	3963	15444	1703	793	3899	3461	651	3439	380	217	129	311	436	573	151	75	42	39	60	33	20	15	125	95	58	30	23	22	37	5	24	78	5	1	11	5	18	19	5	0	2	1	0	2	1	0	0	1	0	1	0	0	4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	32093	14077	18081	5517	3710	5064	4234	1655	3686	1052	838	682	603	631	670	344	236	201	158	148	131	92	90	143	116	77	48	38	36	34	17	24	72	10	7	12	15	17	13	4	1	5	3	2	2	3	1	2	1	1	0	0	1	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north19_active	80	10006	3942	15308	1708	800	3907	3515	637	3352	440	219	126	321	452	563	145	82	33	34	61	40	18	18	115	92	56	23	22	23	29	5	17	68	5	2	10	7	16	11	3	0	2	1	0	1	1	0	2	1	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	32103	14014	17878	5402	3785	5182	4361	1669	3663	1069	832	663	604	593	693	341	228	208	157	155	133	92	88	125	120	74	42	37	39	25	15	21	62	10	9	8	16	7	6	3	1	5	7	3	2	1	1	2	2	3	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north20_active	80	9920	3964	15196	1721	806	4054	3640	650	3320	463	228	121	325	402	588	153	78	40	34	59	41	21	20	100	91	60	19	22	24	22	5	15	57	6	5	5	8	7	4	3	0	3	3	1	1	0	0	2	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	31503	13740	12164	5391	3843	3685	2974	1574	2335	970	781	629	501	463	468	291	260	202	165	156	131	95	77	79	84	79	48	32	46	31	15	17	26	13	8	14	7	7	8	6	4	7	4	4	2	2	5	5	1	1	2	2	1	3	1	0	5	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	6014	2833	8454	1072	989	2263	2030	370	1842	263	205	174	179	276	304	99	54	56	66	43	30	27	17	43	60	48	25	9	16	17	4	7	20	8	6	10	0	4	7	6	2	1	1	3	0	2	2	4	1	0	0	2	0	3	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	31406	13741	13586	5525	3936	3979	3145	1582	2694	1012	811	613	530	564	498	305	256	210	168	161	124	100	74	82	91	76	50	31	41	24	17	18	24	22	11	14	6	22	11	6	4	8	5	5	2	1	4	5	1	1	2	2	3	3	1	0	4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south22_active	80	6885	3060	10026	1203	1003	2675	2245	429	2241	292	202	175	202	364	336	111	67	51	62	54	26	27	13	57	67	46	28	12	19	13	3	10	17	14	6	11	0	18	9	5	2	1	1	4	0	1	1	4	1	0	0	2	0	3	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south23_all	80	31538	13620	15131	5431	3896	4268	3589	1664	2982	999	782	607	547	595	584	323	259	198	164	160	112	102	76	94	100	86	49	44	35	29	20	16	26	23	11	20	7	26	8	8	4	6	3	4	0	3	3	0	0	1	0	0	2	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south23_active	80	8074	3312	11815	1435	945	3089	2747	527	2599	349	189	160	233	412	435	142	75	39	50	59	27	29	14	73	78	64	28	17	16	12	3	9	20	16	5	18	2	22	6	6	2	1	1	4	0	3	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south24_all	80	31764	13772	16926	5411	3853	4724	4073	1732	3469	972	770	617	582	687	664	333	248	183	171	153	113	99	78	125	98	71	54	42	32	27	23	15	38	27	15	33	9	29	18	14	4	3	3	5	0	2	0	1	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	1
0.03	south24_active	80	9183	3698	13936	1628	889	3567	3296	639	3096	371	191	148	256	494	533	152	77	40	40	56	28	23	9	102	79	57	39	19	15	13	5	8	34	19	10	28	3	25	16	12	1	1	1	4	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	1
0.03	south25_all	80	31955	13776	17884	5413	3918	4954	4361	1734	3677	1001	785	599	602	674	697	305	254	190	168	162	105	91	92	140	109	68	61	40	36	37	22	24	38	24	18	36	10	19	16	12	5	2	2	3	0	3	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	5	0	0	1
0.03	south25_active	80	9871	3901	15031	1734	883	3861	3646	671	3329	401	195	120	291	499	569	152	92	47	37	64	25	24	11	115	93	56	40	18	15	25	6	15	34	14	7	31	5	16	11	10	2	1	2	1	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	0	1
0.03	south26_all	80	31995	13895	18013	5354	3861	4879	4474	1728	3814	984	794	631	638	686	683	284	246	188	183	159	106	90	84	139	102	81	66	40	36	46	17	23	28	22	21	31	10	17	16	9	4	3	1	4	2	3	0	3	0	2	0	0	0	0	0	0	5	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	5	0	0	1
0.03	south26_active	80	9826	3981	15193	1716	876	3793	3765	682	3458	389	202	140	316	505	567	137	84	53	36	65	24	21	10	115	89	65	45	20	16	34	4	13	26	14	13	25	5	13	12	9	3	1	1	2	1	3	0	0	0	2	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	0	1
0.03	south27_all	80	31945	13939	17980	5378	3791	4875	4454	1751	3929	1054	792	641	642	670	653	299	240	189	174	175	108	86	87	149	108	96	58	40	31	47	16	29	20	27	25	30	9	21	11	5	4	2	2	6	2	3	2	5	0	1	0	0	0	0	0	1	5	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	5	0	0	0
0.03	south27_active	80	9806	4047	15177	1649	840	3820	3728	666	3588	400	206	131	344	492	537	144	75	50	37	81	28	19	12	125	96	74	36	19	13	41	6	20	16	18	15	23	4	17	6	4	2	0	2	4	1	3	2	2	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	5	0	0	0
0.03	south28_all	80	31942	13904	17763	5355	3726	4746	4409	1749	3875	1056	770	630	672	659	654	301	237	178	159	164	114	91	74	145	114	105	53	38	21	46	15	30	14	25	24	20	6	14	14	3	2	3	2	3	2	4	2	3	0	2	1	0	0	0	0	1	5	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south28_active	80	9914	3946	14958	1701	826	3730	3646	647	3526	410	200	128	372	470	553	140	68	43	32	76	31	20	14	127	100	80	35	17	11	34	4	19	10	19	16	13	1	11	11	1	1	1	2	3	1	4	2	2	0	2	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south29_all	80	31887	14002	17606	5366	3684	4821	4431	1770	3829	1079	765	621	652	640	699	333	227	186	143	151	128	99	73	169	113	87	63	35	25	49	16	25	28	21	16	11	6	14	16	3	4	3	5	3	0	4	2	3	0	2	1	4	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
0.03	south29_active	80	9858	3977	14864	1648	822	3758	3691	621	3487	420	195	116	355	451	581	155	64	41	30	72	30	22	19	147	96	66	41	16	13	33	5	17	23	13	8	7	1	12	12	1	2	2	5	2	0	3	2	2	0	2	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south30_all	80	31882	14074	17549	5437	3674	4851	4201	1744	3841	1064	763	612	669	603	663	325	244	180	149	145	128	93	82	152	116	68	62	31	36	48	19	30	45	15	16	18	6	6	23	7	6	4	5	2	0	2	0	2	0	2	1	4	0	0	2	2	0	1	0	0	0	0	0	5	0	0	0	0	0	2	0	0	0	0	1	0	0
0.03	south30_active	80	9797	3947	14786	1710	804	3757	3474	612	3510	429	199	109	341	431	528	154	72	43	42	59	25	24	23	131	103	53	40	11	19	27	6	22	42	6	9	16	1	3	21	4	2	2	4	1	0	1	0	1	0	2	0	4	0	0	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south31_all	80	31863	14009	17395	5430	3832	4865	4392	1656	3727	1001	789	605	598	602	670	316	241	201	173	141	116	96	73	131	149	92	67	46	33	39	24	26	15	11	16	18	11	29	9	4	5	6	7	3	4	3	1	5	0	1	1	1	0	1	0	0	0	0	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	9621	3993	14596	1696	838	3798	3652	609	3348	410	206	124	297	411	553	170	78	47	43	64	27	16	18	98	128	77	44	27	12	28	6	18	15	8	6	15	7	25	7	2	2	4	4	0	3	2	1	4	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	31826	13935	17476	5509	3810	4968	4484	1682	3738	1019	777	616	627	620	683	332	230	213	182	134	120	91	77	129	118	110	72	50	33	36	23	36	12	12	17	16	11	23	8	4	5	5	7	3	2	2	2	2	1	0	1	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	9754	3982	14704	1747	820	3920	3731	617	3376	430	197	119	320	424	571	168	86	51	47	67	29	13	16	94	99	95	44	26	11	26	3	28	10	8	5	15	6	20	7	2	2	2	6	0	1	1	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	31653	13863	17484	5495	3821	4995	4654	1673	3689	1049	769	603	618	665	727	336	224	202	174	139	114	94	84	103	90	104	58	43	35	33	22	36	16	14	17	11	12	10	7	3	7	4	8	4	3	2	3	1	1	0	1	4	1	3	0	0	3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	9729	3966	14723	1710	840	3978	3876	597	3327	443	195	117	325	460	629	164	82	45	40	66	24	17	17	76	75	89	32	23	12	23	5	26	14	10	6	8	5	7	7	1	2	1	6	0	1	0	3	0	0	0	1	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	31686	13955	17635	5314	3782	4993	4601	1666	3474	1054	761	606	618	678	752	299	225	206	176	135	124	91	83	120	126	111	48	53	44	26	25	36	30	13	16	10	11	15	2	3	7	5	5	3	1	1	2	0	1	0	0	4	1	3	0	1	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	9722	3972	14892	1685	849	3945	3838	610	3116	440	182	109	331	464	640	134	77	43	38	66	29	16	18	95	110	96	29	30	18	19	8	27	25	10	7	5	4	13	1	1	3	1	4	0	0	0	2	0	0	0	0	4	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	31514	13956	17602	5383	3803	4962	4548	1655	3512	1038	771	608	655	694	765	298	228	203	161	149	123	92	92	113	143	113	50	42	42	35	25	30	41	17	16	9	14	22	6	2	6	3	4	3	1	1	1	0	0	0	1	4	1	2	0	1	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	9749	3992	14896	1687	876	3880	3765	593	3126	445	198	116	336	483	640	134	80	35	39	59	29	18	22	86	131	91	35	21	21	29	11	25	36	12	9	3	5	18	4	0	2	1	2	0	0	0	1	0	0	0	1	4	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	31661	14125	17994	5345	3775	4907	4443	1679	3556	1035	796	621	658	673	714	279	229	204	151	144	119	86	83	114	141	92	54	36	33	36	25	28	50	21	16	14	10	27	6	2	5	4	3	3	1	1	1	0	1	0	1	5	0	0	1	1	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	9726	4037	15287	1663	876	3788	3676	630	3168	441	214	120	331	470	586	126	80	42	36	55	36	19	19	88	125	68	39	17	15	30	13	24	45	14	7	7	4	23	3	0	3	0	1	0	0	0	1	0	0	0	1	4	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	31499	14024	18120	5377	3818	4971	4324	1622	3696	1015	813	597	644	650	681	300	217	215	151	139	115	86	82	111	110	79	58	42	32	46	22	30	45	17	10	11	14	24	8	7	8	6	3	2	0	3	1	2	2	0	1	1	0	0	2	1	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	9703	3942	15392	1680	881	3825	3534	634	3298	437	232	114	324	465	558	148	77	49	44	44	34	14	20	86	94	62	39	22	13	38	8	22	43	9	5	6	7	19	6	3	6	0	1	0	0	1	0	2	1	0	1	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	31497	13858	18114	5426	3820	5029	4401	1672	3947	1041	811	625	634	674	718	312	213	212	161	124	119	97	79	124	95	73	67	33	26	50	24	32	34	15	8	11	12	12	14	7	7	6	1	1	1	3	1	2	2	0	0	1	0	0	2	0	4	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	9710	3873	15368	1677	882	3901	3619	678	3557	446	227	111	327	480	606	149	72	60	45	39	32	18	19	94	79	55	47	16	13	39	9	24	31	8	4	6	5	10	10	3	5	0	0	1	1	1	0	2	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
