label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51
0.03	south28_active	80	6730	2669	2190	1253	710	327	180	267	161	301	128	101	104	25	24	88	7	15	28	12	18	7	13	5	13	1	1	3	0	2	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	11835	4663	3607	2131	1219	645	404	483	304	489	204	147	140	67	45	110	25	27	38	18	19	15	12	9	12	2	1	5	1	4	0	2	0	1	1	0	5	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	6705	2582	2259	1306	694	313	181	292	162	296	134	93	92	29	25	66	10	19	29	11	15	6	11	6	12	2	1	2	0	4	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	11686	4601	3628	2179	1234	633	402	457	297	464	217	125	134	70	50	100	26	20	42	22	18	13	10	12	10	2	6	7	3	4	0	3	0	1	0	0	5	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	6582	2546	2271	1342	699	314	182	261	148	268	153	79	86	32	29	64	9	16	31	11	13	4	5	5	9	2	6	2	0	4	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	11869	4623	3709	2270	1199	665	414	408	367	478	229	151	156	62	62	106	30	26	42	9	14	8	6	10	4	2	10	2	5	3	3	4	2	1	0	1	1	0	2	0	2	0	0	0	0	0	0	0	0	1	0	0
0.03	south31_active	80	6852	2597	2283	1373	684	354	190	244	195	331	129	91	85	39	26	66	9	12	26	6	8	4	3	5	3	1	5	0	3	1	1	4	0	0	0	1	0	0	2	0	2	0	0	0	0	0	0	0	0	1	0	0
0.03	south32_all	80	12003	4632	3729	2256	1156	645	417	395	373	496	228	147	150	52	59	110	29	25	39	18	12	8	7	10	4	3	1	2	4	6	2	3	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	6925	2606	2297	1332	655	329	189	234	197	351	128	92	79	27	29	67	8	10	25	12	8	3	5	5	3	1	1	1	2	3	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	11941	4619	3756	2235	1180	646	403	398	334	486	226	146	118	58	55	115	41	27	37	21	14	10	8	10	4	2	1	2	3	4	2	1	2	0	1	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	6830	2550	2314	1323	695	330	184	225	177	330	124	89	67	26	28	67	18	16	20	18	10	4	4	5	4	0	0	1	2	2	1	1	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	11956	4752	3775	2211	1187	653	399	427	314	452	189	151	119	73	56	103	44	29	29	24	21	13	15	16	5	3	2	1	2	4	1	1	1	1	1	1	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	6831	2653	2327	1335	665	332	186	245	178	298	108	91	77	36	29	58	24	19	17	17	12	5	8	12	4	0	0	1	2	2	1	0	0	1	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	11849	4719	3717	2232	1206	628	381	488	316	448	203	153	126	82	52	86	44	30	27	22	18	11	16	11	7	4	3	1	1	4	1	2	1	1	5	2	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	6816	2666	2323	1387	701	317	177	275	178	300	120	87	84	44	24	58	25	17	19	15	9	5	8	8	4	1	0	1	1	1	1	0	0	1	2	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	11779	4708	3624	2261	1183	634	407	478	296	467	174	151	155	81	56	74	41	27	27	20	15	10	14	16	5	3	4	3	0	4	2	3	0	1	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	6827	2652	2260	1398	680	332	181	278	165	318	97	84	100	44	28	42	25	14	19	11	7	4	7	12	2	1	2	2	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	11712	4639	3628	2318	1173	618	400	459	311	449	217	136	159	84	48	65	39	26	29	24	14	12	17	11	6	5	3	5	2	3	1	2	0	0	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	6842	2641	2276	1426	692	332	185	260	172	291	113	69	102	39	25	38	22	13	18	12	7	3	11	9	4	1	2	3	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	11785	4620	3569	2321	1169	619	385	451	306	463	206	142	152	78	41	78	32	23	31	17	15	13	18	10	7	3	2	6	3	4	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south38_active	80	6844	2586	2231	1442	671	339	177	259	170	294	109	70	91	36	20	40	19	12	20	9	8	6	11	9	5	0	2	4	1	4	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	11840	4654	3577	2228	1208	602	388	458	325	469	223	164	130	77	44	86	27	23	31	17	12	14	21	10	10	3	2	9	5	4	0	1	0	1	1	1	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south39_active	80	6851	2573	2227	1388	707	317	181	256	166	291	131	84	77	37	19	50	15	12	18	8	6	7	13	8	8	0	2	5	2	3	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	12023	4699	3592	2264	1234	593	405	437	324	454	229	170	130	79	54	89	24	22	31	17	15	12	14	9	12	3	3	8	4	6	0	1	2	1	1	1	0	3	0	0	0	0	0	0	0	1	0	1	0	0	1	1
0.03	south40_active	80	6893	2562	2262	1417	722	309	189	249	168	278	125	96	81	47	21	56	10	8	17	8	6	5	11	7	9	0	2	4	3	5	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	1	0
