label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50
0.03	south22_active	80	8496	4720	1141	773	789	795	579	361	248	170	88	40	92	74	49	50	21	9	29	40	3	2	5	5	3	9	8	0	2	3	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	14097	7641	2247	1438	1355	1331	892	568	408	258	175	91	133	115	88	84	39	27	56	45	10	8	8	6	3	21	7	2	3	4	2	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	8485	4829	1149	721	790	808	561	358	237	159	85	44	80	68	51	54	21	9	33	37	4	4	1	3	1	12	5	0	2	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	14177	7583	2267	1495	1324	1292	883	597	390	247	181	97	130	120	75	74	37	31	53	34	9	5	7	5	3	14	10	2	6	3	1	2	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	8511	4800	1189	756	775	807	561	385	209	141	91	45	68	71	46	47	21	12	31	25	3	4	1	2	1	9	9	0	2	2	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	14180	7568	2251	1521	1330	1243	869	554	376	249	189	103	148	108	70	65	36	27	54	32	8	7	2	4	5	12	12	2	7	4	1	3	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	8495	4815	1157	778	790	822	549	350	207	134	104	48	76	60	35	43	15	9	36	23	4	5	1	1	3	8	9	0	4	3	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	14039	7485	2289	1533	1309	1312	860	532	377	237	187	105	141	96	68	64	29	29	52	33	9	11	3	9	4	16	8	2	7	6	1	2	0	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	8437	4673	1158	784	777	861	544	345	214	124	107	51	73	50	38	36	12	11	36	25	5	5	2	1	3	12	6	0	4	3	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	14015	7519	2268	1531	1353	1326	883	555	393	238	155	103	145	95	76	54	32	23	40	29	7	13	7	10	5	14	6	2	6	5	1	2	1	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	8395	4687	1135	785	794	855	559	348	237	136	87	47	80	52	49	27	12	11	28	21	4	4	6	2	3	12	3	0	5	3	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	14158	7595	2222	1514	1392	1382	884	544	355	241	156	94	135	98	93	61	38	30	37	32	9	14	11	10	4	13	7	2	5	4	1	1	1	1	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	8459	4741	1132	775	819	893	548	319	223	140	81	38	83	53	56	27	12	16	29	23	6	4	7	2	2	11	5	1	5	1	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	13885	7212	2243	1477	1400	1281	866	547	354	239	157	102	134	100	92	58	38	28	34	35	13	13	10	11	3	9	13	3	2	2	1	1	1	1	2	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	8224	4451	1113	740	803	842	535	315	241	140	78	41	77	57	59	27	15	14	26	24	8	5	6	5	1	8	11	2	1	1	1	1	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	13159	6925	2191	1452	1395	1162	817	513	353	232	156	106	134	95	84	54	35	24	32	41	18	11	8	11	1	3	12	4	2	1	1	0	0	1	1	1	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	7622	4258	1060	711	795	746	521	295	229	129	82	45	85	53	55	27	15	11	26	25	11	4	4	5	0	1	10	3	1	0	1	0	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	14019	7217	2280	1463	1356	1384	894	606	376	276	167	92	190	103	78	88	44	25	38	28	13	11	6	7	9	9	9	1	8	4	1	1	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south31_active	80	8374	4551	1103	778	783	911	558	376	230	153	98	49	131	63	46	61	25	11	23	17	6	5	1	2	3	4	8	0	7	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south32_all	80	14169	7147	2230	1439	1390	1325	856	605	364	285	170	105	173	117	68	92	35	35	42	29	14	17	7	8	8	9	8	0	4	3	1	1	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	8444	4457	1065	738	769	877	556	367	208	156	94	53	113	73	42	63	21	15	31	17	6	6	1	3	3	2	6	0	3	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	14135	7279	2226	1487	1367	1361	822	621	404	269	173	97	164	122	69	103	44	43	46	32	13	18	5	9	6	7	5	1	4	0	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south33_active	80	8387	4635	1076	766	763	900	520	383	234	150	94	50	105	76	38	67	19	20	34	23	5	7	1	6	1	3	4	0	3	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	14251	7273	2205	1552	1386	1299	837	630	424	254	171	100	162	123	76	101	43	47	48	35	11	19	4	9	6	4	7	1	3	0	2	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south34_active	80	8491	4579	1066	814	782	815	534	383	250	153	96	47	99	71	40	68	20	19	37	23	4	7	1	6	0	1	4	0	3	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	14185	7304	2155	1585	1339	1291	903	635	432	233	176	88	154	122	81	90	47	42	49	45	11	11	3	7	6	6	2	1	4	0	2	2	1	0	2	2	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0
0.03	south35_active	80	8488	4590	1058	814	774	812	569	393	268	143	100	43	99	71	39	59	24	19	33	32	4	5	1	5	0	2	0	0	4	0	2	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	14125	7365	2195	1622	1358	1297	918	598	425	220	180	87	153	116	86	73	39	41	55	44	11	13	3	11	6	5	4	1	4	0	2	2	0	0	2	2	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south36_active	80	8429	4632	1063	839	803	819	580	362	271	139	111	40	98	63	38	42	20	18	35	24	5	5	1	4	0	2	1	0	3	0	2	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south37_all	80	14183	7309	2223	1560	1383	1334	874	573	381	243	165	84	175	103	93	70	31	37	50	50	13	11	5	12	8	6	7	1	5	0	0	1	0	0	2	2	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south37_active	80	8465	4580	1069	800	827	851	523	365	239	145	99	41	112	51	50	36	16	21	24	34	8	4	2	5	2	2	2	0	4	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south38_all	80	13930	7157	2211	1449	1405	1345	856	541	382	255	172	98	172	111	90	72	33	30	43	46	11	10	4	12	8	10	8	1	4	0	1	3	1	1	1	1	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south38_active	80	8273	4504	1068	717	840	870	512	329	235	154	105	53	105	48	49	37	17	16	19	30	6	4	2	5	3	5	3	0	2	0	1	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south39_all	80	13433	6689	2188	1387	1351	1304	787	520	376	255	150	103	196	119	83	67	29	27	47	41	11	6	5	9	7	11	9	2	5	0	3	4	1	1	1	1	3	2	0	0	0	1	0	0	0	0	0	0	0	0	1
0.03	south39_active	80	7788	4167	1068	714	792	827	462	305	224	147	81	61	107	45	46	38	15	11	30	28	5	4	2	6	4	4	5	1	3	0	2	3	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1
0.03	south40_all	80	12995	6430	2122	1347	1321	1204	737	487	352	225	167	106	164	103	71	55	34	20	38	38	12	8	5	7	6	12	4	2	3	0	4	4	1	1	1	2	3	2	0	0	0	1	0	0	0	0	1	0	0	0	1
0.03	south40_active	80	7450	3956	1006	677	752	732	432	282	203	123	92	60	86	45	40	31	18	5	29	30	3	4	2	4	4	4	3	2	2	0	2	3	0	1	0	2	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1
