label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47
0.03	north1_all	80	13044	4985	4605	1786	1459	926	558	436	308	306	219	314	115	100	60	149	33	50	41	26	15	11	12	9	7	13	1	11	5	4	4	0	0	3	0	2	2	0	2	0	0	0	1	0	0	0	0	0
0.03	north1_active	80	7076	2226	3480	838	928	529	179	180	152	196	131	266	49	71	22	135	7	32	29	11	4	6	1	2	2	11	0	8	5	1	4	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0
0.03	north2_all	80	12623	4815	4233	1725	1397	905	541	452	320	307	202	279	103	105	59	104	30	51	45	28	17	18	9	7	6	17	2	13	6	5	5	3	0	3	0	2	1	0	1	0	0	0	0	0	0	0	0	0
0.03	north2_active	80	6572	2056	3130	749	854	497	160	171	143	181	114	235	51	68	18	88	7	35	30	16	6	8	1	2	2	14	1	10	5	2	5	3	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north3_all	80	12386	4725	3935	1677	1326	893	519	412	328	284	184	228	106	103	60	121	35	57	44	23	16	20	7	5	3	13	3	15	5	4	8	4	1	4	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north3_active	80	6092	1897	2787	687	766	461	139	159	131	164	100	181	47	65	14	101	6	38	29	14	8	8	0	1	1	10	1	13	3	2	4	4	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north4_all	80	12160	4711	3838	1674	1301	898	545	402	337	258	180	210	98	104	56	167	34	49	56	24	19	20	7	8	3	15	3	14	5	7	8	4	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north4_active	80	6012	1889	2761	688	746	451	133	136	133	156	97	155	40	65	14	147	7	29	41	16	11	9	0	1	2	12	1	13	1	1	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north5_all	80	12421	4833	4062	1741	1356	937	558	415	353	255	186	232	99	129	58	195	31	45	51	21	16	18	11	12	6	12	1	12	4	7	5	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north5_active	80	6386	1974	3007	811	808	492	142	146	159	159	100	173	42	95	18	176	7	27	38	14	8	8	0	2	3	10	0	10	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north6_all	80	12740	4883	4308	1770	1465	937	546	404	348	244	203	305	122	122	60	200	39	36	47	17	17	14	8	16	9	8	0	15	6	7	3	0	1	2	0	2	11	0	0	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	6950	2126	3315	885	929	533	148	153	171	147	104	253	54	96	22	183	10	20	37	9	9	7	0	4	4	8	0	14	2	1	3	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	13097	5027	4622	1785	1580	937	556	415	372	263	221	331	120	122	65	215	39	43	42	16	13	16	11	17	10	18	2	13	5	7	3	0	0	1	0	1	11	1	1	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	7363	2270	3627	931	1049	573	167	168	198	158	119	282	62	94	29	205	10	28	35	7	9	8	0	6	4	16	1	12	2	2	3	0	0	0	0	0	11	0	1	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	13278	4980	4655	1762	1609	913	550	386	322	279	220	350	114	118	72	215	40	49	35	16	12	19	6	12	8	32	3	20	6	2	6	0	1	1	0	1	11	1	1	1	0	0	0	0	0	0	0	0
0.03	north8_active	80	7527	2293	3682	900	1086	553	181	169	170	169	123	300	58	84	38	203	9	35	31	7	7	8	0	6	3	30	1	20	4	1	5	0	0	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0
0.03	north9_all	80	13443	5101	4662	1788	1609	926	546	405	335	264	211	347	103	131	81	186	42	52	36	32	16	24	11	11	7	34	3	9	4	1	4	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0
0.03	north9_active	80	7586	2350	3680	905	1107	563	174	174	185	169	118	304	50	95	42	175	9	40	31	17	9	11	0	6	3	32	1	9	2	1	3	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	north10_all	80	13312	5040	4717	1808	1595	959	563	400	340	283	217	386	122	129	86	164	43	51	37	49	19	23	11	9	5	25	3	8	4	2	5	0	2	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north10_active	80	7563	2311	3733	890	1101	595	182	171	183	185	125	348	57	86	47	152	10	43	30	35	11	11	0	4	2	25	0	8	2	2	4	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north11_all	80	12785	4900	4571	1769	1463	941	537	395	313	273	217	287	112	134	57	121	32	48	52	22	24	8	10	8	8	22	4	17	5	4	5	1	1	1	0	0	0	2	1	0	1	1	0	0	0	0	0	1
0.03	north11_active	80	7013	2199	3504	806	936	520	143	170	146	158	102	250	44	90	18	106	11	37	39	13	10	3	1	6	5	19	1	15	3	2	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north12_all	80	12394	4805	4135	1746	1383	940	547	362	300	286	211	247	107	128	57	103	43	39	52	20	21	9	9	8	7	9	5	14	4	4	4	2	1	2	0	0	0	2	0	0	0	1	0	0	2	0	0	1
0.03	north12_active	80	6473	2001	3048	774	859	519	140	151	144	165	91	212	35	84	13	86	14	25	41	10	8	4	1	5	5	6	2	9	3	3	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	11999	4722	3788	1650	1353	904	557	380	327	293	215	260	111	112	56	93	42	40	46	15	18	10	11	8	5	8	4	10	2	3	2	2	1	2	0	0	0	0	0	0	0	1	0	0	2	0	0	1
0.03	north13_active	80	5895	1848	2675	685	826	470	132	142	154	160	97	213	38	64	16	77	14	19	33	10	7	4	1	4	3	5	1	4	2	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	11976	4701	3824	1721	1322	901	525	386	339	295	200	251	106	107	57	118	42	47	38	20	11	12	10	9	4	5	3	5	1	3	2	4	2	2	3	1	0	0	0	0	0	2	0	0	2	0	0	0
0.03	north14_active	80	5913	1803	2666	711	768	492	134	145	156	153	102	201	39	62	17	98	10	25	29	15	5	6	2	3	3	4	1	0	1	2	1	2	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	12384	4793	4124	1745	1357	929	553	426	330	312	211	295	119	115	51	140	39	44	40	24	10	14	6	10	6	15	1	7	5	6	2	5	2	1	3	2	0	0	1	0	0	2	0	0	2	0	0	0
0.03	north15_active	80	6466	1982	3008	790	828	518	144	166	156	161	104	246	50	73	21	117	13	24	32	20	4	8	1	3	3	12	0	3	2	3	1	4	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	12792	4860	4599	1811	1370	953	568	434	354	285	213	307	117	120	53	158	35	52	31	35	11	14	10	7	4	19	2	16	5	7	2	13	1	0	4	2	0	0	1	0	0	3	3	0	0	0	0	0
0.03	north16_active	80	7109	2148	3460	841	854	565	160	184	166	167	114	269	59	80	20	135	11	33	23	26	6	9	2	2	2	14	2	13	2	4	1	12	0	0	3	0	0	0	0	0	0	2	3	0	0	0	0	0
0.03	north17_all	80	13175	4909	4879	1804	1451	982	547	439	367	286	228	313	118	125	70	153	42	45	33	36	15	16	13	9	7	28	4	18	5	6	1	11	1	0	4	1	0	0	1	0	0	2	3	0	0	0	0	0
0.03	north17_active	80	7607	2279	3826	920	966	605	164	204	177	175	123	272	58	90	29	133	14	29	26	27	7	11	2	4	1	23	2	15	2	4	0	11	0	0	3	0	0	0	0	0	0	2	3	0	0	0	0	0
