label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72
0.03	north14_all	80	4898	2035	1689	1542	520	372	387	317	154	253	104	167	96	69	68	38	49	45	19	46	13	49	24	19	11	4	6	14	5	6	6	3	9	9	4	13	2	3	2	10	1	1	3	1	0	0	3	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0
0.03	north14_active	80	2832	1142	1025	1021	283	209	198	179	70	166	45	106	50	35	34	21	25	20	10	22	5	32	15	10	6	1	1	8	2	2	4	2	7	5	3	12	1	1	1	5	1	1	2	1	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north15_all	80	4894	2057	1762	1548	515	373	370	324	156	259	99	147	96	66	69	43	44	44	25	38	11	46	25	26	16	6	8	9	3	6	6	7	7	10	3	3	0	2	2	11	1	1	1	0	1	1	1	0	0	0	2	1	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	2780	1140	1122	1026	269	199	179	175	72	169	42	91	42	33	37	24	22	19	14	20	4	31	16	17	8	2	4	5	2	2	5	4	6	5	2	1	0	1	1	5	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	4853	2045	1701	1545	503	375	370	314	170	258	105	140	81	66	61	40	40	41	29	26	11	47	26	29	21	11	12	11	3	7	5	6	8	9	2	3	2	4	1	8	3	1	0	1	1	1	0	0	1	1	3	1	4	0	0	1	0	0	0	1	1	1	2	0	0	0	0	0	1	0	0	0	0
0.03	north16_active	80	2760	1137	1084	1025	262	198	194	173	79	165	41	82	37	33	37	20	23	21	16	16	3	27	14	19	11	5	5	4	1	2	4	3	7	3	2	1	1	3	0	5	1	1	0	1	0	0	0	0	0	1	1	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	4786	2057	1661	1478	447	393	351	283	173	254	108	130	80	68	54	35	30	37	25	20	20	40	27	39	18	13	15	12	4	6	4	7	10	8	0	3	4	3	1	7	4	0	0	2	1	2	0	0	2	1	3	1	4	0	1	0	2	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0
0.03	north17_active	80	2755	1095	1036	972	239	217	192	156	85	155	42	74	35	30	32	16	16	21	11	9	6	18	13	23	8	7	9	5	3	1	3	3	8	1	0	1	2	2	0	3	2	0	0	1	0	0	0	0	0	1	1	0	4	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	4786	2012	1598	1428	456	380	357	285	158	268	108	135	80	67	52	36	26	33	22	17	23	29	24	36	19	14	17	15	6	9	3	11	8	8	2	5	4	3	3	6	8	2	0	2	3	2	0	0	3	1	2	1	5	0	1	0	2	0	1	0	3	1	1	0	0	0	1	0	1	0	0	0	0
0.03	north18_active	80	2762	1096	1005	916	244	222	196	164	77	161	45	75	43	34	35	21	11	17	7	5	9	12	9	25	8	9	12	5	4	4	2	6	6	1	2	3	2	2	2	2	6	2	0	1	2	0	0	0	0	1	0	0	5	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	4863	2018	1601	1428	433	399	313	279	157	258	110	148	83	54	52	38	34	40	19	22	20	32	20	42	15	11	14	13	11	7	3	9	7	8	2	5	5	1	2	15	8	2	0	2	2	2	1	0	4	2	1	0	1	0	1	0	3	0	1	0	3	0	1	0	0	0	1	0	0	0	0	0	0
0.03	north19_active	80	2809	1105	984	888	212	225	169	168	83	160	48	87	45	32	34	23	15	21	4	9	9	18	7	28	5	8	10	8	7	4	1	4	5	4	2	3	2	0	2	12	6	2	0	0	2	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	4961	2036	1533	1482	457	386	326	277	147	262	101	149	72	50	71	46	35	37	28	26	19	28	22	44	11	11	12	10	11	6	5	8	14	8	3	5	2	1	3	13	6	2	1	2	4	2	1	0	3	1	0	0	1	0	0	0	1	0	1	0	3	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north20_active	80	2864	1135	946	906	221	196	175	168	78	168	46	88	36	30	47	27	15	16	10	10	7	18	10	31	3	7	8	6	6	5	2	4	9	6	3	2	0	0	3	10	6	2	0	0	4	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	4542	2008	1442	1254	458	342	316	271	163	239	109	151	59	48	53	50	32	33	26	27	20	36	18	20	16	12	6	8	10	8	6	2	23	2	3	11	4	1	0	10	3	2	1	1	1	1	1	7	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south21_active	80	2558	1116	817	804	238	173	180	143	76	154	44	79	25	18	29	28	14	19	14	12	7	18	10	11	6	4	3	6	6	5	3	1	17	2	0	9	4	1	0	8	2	1	0	0	1	0	1	4	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	4354	1955	1416	1147	440	339	312	287	178	213	116	129	77	48	54	53	29	31	25	26	24	36	14	19	15	7	5	14	10	9	5	3	14	2	4	12	1	2	2	10	2	1	2	2	1	1	1	6	0	1	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south22_active	80	2374	1072	801	721	232	164	174	154	77	125	50	74	33	21	28	29	12	18	16	9	8	20	7	9	7	2	3	9	5	5	3	2	11	2	1	9	1	2	2	7	1	0	0	0	1	0	1	4	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	4524	1982	1448	1222	428	335	323	291	171	245	123	142	72	50	52	51	31	47	21	25	24	37	17	19	17	6	3	17	9	7	4	2	5	8	3	12	1	2	3	6	2	2	1	2	1	0	0	5	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	2476	1105	834	771	227	173	172	171	70	152	55	87	29	25	26	28	12	20	12	14	11	21	8	9	5	0	1	11	4	3	1	1	4	6	2	9	1	2	3	3	0	0	0	0	1	0	0	3	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	4525	1962	1458	1246	457	361	318	280	165	242	127	145	74	58	58	54	33	49	19	25	21	28	19	23	20	3	5	15	8	6	5	6	9	9	3	3	2	1	3	1	2	1	2	2	0	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	2508	1090	862	803	248	181	172	162	76	146	62	95	29	32	31	28	16	21	10	13	12	21	7	10	7	0	3	9	3	2	1	4	6	7	2	1	2	1	3	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	4416	1834	1396	1235	443	356	320	258	172	252	122	150	70	68	55	49	38	49	23	27	18	21	16	22	19	6	7	13	5	8	4	5	9	9	1	6	2	2	1	2	2	1	2	1	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	2445	1026	824	794	231	175	167	143	81	152	56	99	29	36	32	23	17	19	11	16	11	10	6	12	8	3	3	8	2	4	2	3	4	7	1	3	1	2	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	4078	1696	1277	1098	436	336	302	247	155	225	112	131	66	57	54	50	37	45	25	20	17	22	15	20	13	9	10	11	6	5	5	6	15	2	0	3	2	2	0	2	2	2	3	1	0	2	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	2127	887	724	666	227	157	151	137	71	132	48	74	25	28	32	23	17	22	9	10	7	12	7	12	8	5	4	6	2	4	2	4	9	2	0	2	1	1	0	1	0	1	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	3800	1624	1175	960	415	287	283	241	162	179	109	130	59	56	48	38	40	31	24	18	21	22	8	10	12	11	10	12	6	6	5	9	16	2	1	3	2	3	0	2	4	2	2	1	1	2	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	1889	852	635	549	204	130	149	133	70	102	49	71	24	25	25	15	16	17	8	8	8	10	2	6	7	6	4	6	2	4	2	6	8	1	1	2	0	2	0	1	3	1	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	3871	1632	1177	1021	438	284	283	261	165	161	109	111	54	50	43	32	33	23	26	19	23	21	12	9	11	10	7	11	5	9	5	5	14	4	4	3	1	4	0	4	6	4	2	1	1	0	1	0	1	1	2	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	1937	842	651	578	219	134	145	134	71	92	51	54	24	24	20	12	13	14	6	7	7	10	4	6	8	4	4	5	1	3	2	3	8	1	2	1	0	2	0	1	5	1	0	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	4158	1771	1308	1118	478	305	310	276	164	171	103	145	54	62	38	38	37	36	24	29	22	26	21	17	12	7	7	12	11	7	2	4	10	6	5	5	1	3	0	3	6	5	1	1	1	0	0	1	4	0	2	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	2216	919	755	649	239	140	170	145	72	102	51	76	27	29	16	13	17	23	8	13	8	15	9	14	8	1	5	7	6	2	0	2	5	2	3	3	0	1	0	1	5	3	0	0	0	0	0	1	4	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	4568	1935	1417	1351	488	376	328	291	166	194	111	160	71	69	45	43	31	37	26	33	19	31	23	24	18	10	10	15	12	5	2	2	13	13	4	5	2	2	0	3	5	6	0	1	2	0	0	1	3	0	2	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	2528	1046	857	827	250	173	188	158	72	125	49	87	35	30	20	16	13	26	9	16	7	23	11	16	8	3	7	8	6	1	0	0	5	9	2	3	0	1	0	0	5	4	0	0	2	0	0	1	3	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	4432	1849	1327	1164	439	338	313	256	165	194	102	157	63	51	57	31	33	37	22	36	23	20	17	22	13	11	7	18	6	10	6	2	2	9	1	6	2	2	1	4	5	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0
0.03	south31_active	80	2414	937	759	696	211	164	149	144	72	121	52	93	27	24	28	14	21	26	7	23	10	13	9	15	7	6	2	12	4	7	5	1	1	6	0	6	2	0	1	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
0.03	south32_all	80	4544	1981	1437	1282	453	349	308	269	158	228	100	168	60	56	57	34	40	36	21	31	20	25	17	19	11	7	7	16	7	10	5	2	4	10	3	6	3	3	1	7	6	2	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0
0.03	south32_active	80	2514	1056	839	825	236	166	151	159	70	161	50	102	29	28	24	13	23	23	7	21	8	11	12	13	6	4	2	14	4	6	4	2	2	8	2	5	2	1	1	5	3	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0
0.03	south33_all	80	4646	2108	1580	1407	454	355	319	305	136	272	103	188	54	67	56	41	45	37	26	39	18	40	13	34	9	5	8	16	6	10	8	2	3	12	4	6	2	2	1	5	6	1	0	0	2	2	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0
0.03	south33_active	80	2643	1220	959	921	238	179	160	187	63	202	53	116	25	33	28	15	27	24	8	23	11	26	8	25	4	3	3	14	4	5	5	1	1	12	2	5	1	1	1	3	4	1	0	0	2	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	4761	2225	1689	1533	494	374	326	316	129	325	103	183	57	62	61	47	45	45	28	36	25	40	14	26	9	4	5	17	3	5	7	3	18	10	4	3	3	2	1	4	6	4	0	2	4	2	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	2748	1314	1039	995	272	191	184	192	62	242	54	111	25	31	28	17	27	29	13	21	15	25	7	20	3	3	2	12	1	2	3	2	7	8	3	2	2	1	0	3	4	1	0	2	4	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	4618	2135	1604	1416	491	364	343	320	125	286	109	166	58	66	67	46	41	41	27	38	22	42	15	29	15	8	6	15	3	4	6	3	16	10	5	3	1	2	1	4	5	5	0	2	4	1	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	2614	1233	972	892	270	180	192	192	64	192	56	101	20	28	34	18	23	22	14	20	13	26	7	21	6	7	3	8	1	1	2	1	6	8	4	2	1	0	0	3	4	2	0	2	4	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	4350	1982	1432	1248	462	377	327	283	150	257	121	165	57	68	59	41	52	42	23	35	18	33	11	25	15	9	7	12	3	4	5	5	18	6	4	3	2	2	1	1	2	5	0	2	3	1	2	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	2389	1070	846	780	238	179	196	152	74	153	63	90	19	32	29	17	27	24	13	15	10	20	5	19	5	7	4	5	2	2	1	2	8	4	2	2	1	0	0	1	1	1	0	2	3	0	2	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	4025	1755	1269	1056	431	352	320	240	149	208	113	132	59	67	52	35	44	45	24	27	16	30	17	25	13	7	9	12	4	8	3	5	16	4	5	4	1	1	1	1	2	4	1	1	0	0	1	0	0	1	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	2127	909	714	656	217	159	176	121	73	107	56	81	26	32	26	15	23	26	15	13	9	20	8	17	5	5	4	4	3	2	2	2	12	2	3	3	0	0	0	1	2	1	1	1	0	0	1	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	3896	1671	1206	976	434	328	293	214	157	204	102	136	59	76	59	28	43	47	26	24	17	24	16	32	9	8	8	5	4	9	8	7	19	7	4	3	3	2	2	3	2	1	1	2	0	0	1	3	0	1	2	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	2051	862	669	598	203	150	162	103	73	104	44	91	30	35	27	15	21	32	14	12	10	15	9	23	3	3	3	1	3	3	3	4	14	3	2	3	1	0	1	2	2	0	1	1	0	0	1	2	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	3982	1722	1262	1093	455	322	315	219	152	217	103	140	69	73	59	30	37	46	26	24	17	16	16	29	4	7	7	9	6	9	8	7	20	10	5	7	2	1	2	4	1	1	1	2	0	0	0	3	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	2115	885	684	664	219	155	160	111	72	126	42	100	31	33	28	14	17	31	12	8	9	10	8	19	3	1	3	3	5	3	3	4	15	4	2	6	1	0	1	3	1	0	1	1	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	4197	1762	1312	1176	478	335	317	252	161	205	94	146	71	66	61	36	31	39	29	21	19	25	15	21	6	10	7	9	6	6	7	7	22	11	4	7	6	2	2	4	1	2	0	2	0	0	0	4	0	1	0	0	1	1	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	2276	924	726	717	235	162	157	135	70	116	38	95	30	28	28	13	12	22	12	8	9	17	9	13	3	2	3	4	5	3	2	5	15	5	2	6	3	0	2	3	0	1	0	1	0	0	0	3	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
