label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62
0.03	north12_active	80	13650	8775	4404	2025	2843	3210	955	2320	551	886	309	767	305	98	109	155	133	49	145	33	68	39	52	15	48	8	38	13	9	14	22	3	6	0	5	1	1	1	4	2	2	20	0	2	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north13_all	80	30416	16790	8624	4548	5141	5289	1954	3443	1047	1419	596	1206	510	255	223	294	260	98	208	83	111	47	76	35	68	18	63	21	17	23	21	8	10	0	6	4	1	3	1	2	2	20	0	1	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
0.03	north13_active	80	13512	8721	4358	1988	2905	3232	933	2127	526	832	299	784	318	99	98	171	137	49	147	40	74	33	39	21	40	9	37	12	10	15	20	3	7	0	5	1	1	2	1	2	2	20	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north14_all	80	30566	16668	8666	4657	5345	5359	1907	3338	1105	1433	579	1189	491	263	232	268	225	97	209	71	146	48	80	31	87	16	32	25	19	13	24	8	9	0	9	9	2	3	1	1	2	23	1	1	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north14_active	80	13531	8661	4383	2057	3047	3311	887	2116	563	811	294	774	315	113	102	168	124	43	136	36	95	20	43	16	56	9	18	16	6	8	24	3	7	0	6	6	1	3	0	1	2	20	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north15_all	80	30670	16686	8675	4631	5372	5433	1831	3417	1070	1363	613	1067	496	264	238	258	250	100	171	76	169	58	109	29	124	24	20	22	22	12	21	7	8	3	6	7	5	3	1	0	0	3	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north15_active	80	13635	8654	4353	1994	3051	3389	847	2133	546	760	319	686	310	125	106	152	137	40	100	35	114	25	61	15	84	14	8	14	11	4	18	5	4	3	4	6	3	3	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	30597	16782	8784	4593	5399	5558	1786	3323	1075	1367	635	994	512	265	236	261	234	107	165	69	158	63	94	36	133	28	23	13	23	12	21	8	7	4	6	7	4	6	2	1	0	7	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north16_active	80	13818	8790	4367	2015	3085	3548	827	2102	536	786	340	650	289	128	105	163	138	45	94	29	109	29	48	16	92	14	10	9	12	5	18	6	3	4	4	6	2	6	1	0	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	30726	16438	8508	4684	5085	5198	1710	3269	1074	1302	642	1000	503	278	226	277	239	104	159	77	118	60	97	41	115	24	25	15	16	14	14	6	6	6	2	4	5	6	3	1	0	4	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north17_active	80	14065	8546	4180	2058	2855	3316	791	2065	522	762	319	656	263	127	96	163	141	47	93	32	85	37	47	18	73	11	13	10	10	6	11	4	2	5	2	3	3	5	1	0	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	30784	15925	8212	4722	4984	5002	1729	2920	1046	1286	592	889	469	255	220	261	221	120	137	84	106	52	82	40	94	20	30	12	15	15	7	8	4	3	1	4	3	6	2	1	1	5	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north18_active	80	14067	8140	4013	2133	2820	3191	797	1782	494	761	267	577	226	119	91	152	118	57	85	36	64	35	48	19	68	9	20	9	9	9	6	4	1	2	1	2	2	5	1	0	1	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	30841	15302	7991	4828	4713	4857	1747	2903	991	1221	542	840	480	242	212	232	228	128	135	85	119	64	75	38	58	17	28	18	16	15	10	10	5	4	3	6	6	3	2	0	1	1	2	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	14140	7649	3847	2197	2597	3026	819	1775	479	724	234	529	233	116	90	138	132	63	80	36	75	43	44	17	39	9	18	12	9	10	6	7	2	1	2	2	2	1	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	30910	15086	8031	4813	4675	4758	1795	2925	990	1241	541	860	497	243	211	217	217	121	129	79	142	73	76	29	43	17	25	26	23	16	17	9	5	3	4	9	7	2	0	0	1	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	14132	7504	3822	2258	2505	2890	862	1896	471	745	239	527	259	110	92	116	135	60	72	32	82	42	41	8	28	11	14	16	15	11	13	7	3	1	2	5	3	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	30630	15682	8136	4623	4684	4668	1856	2985	971	1261	560	900	533	273	186	261	275	118	171	74	72	54	73	44	44	18	32	27	14	11	21	5	7	3	23	4	1	2	2	0	3	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
0.03	south21_active	80	13703	7947	3950	2080	2599	2929	927	1842	463	736	262	562	318	119	82	149	141	55	106	40	41	30	42	23	26	11	17	13	11	4	5	2	2	2	22	2	0	1	1	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	30695	15862	8200	4674	4756	4684	1861	3048	989	1204	590	955	531	272	199	255	275	118	176	74	88	58	82	42	68	23	33	25	12	9	16	6	4	2	12	6	0	4	1	1	2	1	1	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south22_active	80	13739	8081	3978	2119	2679	2911	897	1957	465	725	291	603	321	116	90	132	150	53	102	38	47	32	53	21	48	11	19	16	9	2	4	2	0	2	10	4	0	1	1	1	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	31014	16009	8255	4746	4882	4706	1877	3023	1005	1185	595	1013	538	260	207	241	275	122	184	73	104	72	75	41	66	21	26	14	23	9	13	10	3	2	2	9	0	4	1	2	1	1	0	0	1	3	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south23_active	80	13915	8331	3984	2187	2764	2935	911	1889	474	733	292	631	309	110	100	118	168	53	107	36	65	41	51	23	41	10	12	9	21	2	7	3	0	2	1	9	0	1	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south24_all	80	31048	16102	8346	4770	4949	4967	1809	3098	1011	1224	633	1013	523	239	207	251	243	120	187	77	113	67	71	27	88	22	20	23	21	4	17	10	3	4	2	9	6	6	1	2	2	1	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south24_active	80	13880	8356	4038	2179	2830	3081	842	2021	481	767	334	640	295	105	90	131	162	54	111	33	66	39	46	15	62	6	9	16	17	0	14	3	0	3	1	9	3	1	0	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south25_all	80	30751	16081	8285	4717	4872	4888	1831	3050	1023	1223	634	1022	485	260	210	222	248	118	184	74	105	77	56	32	90	22	27	26	23	12	18	10	2	4	7	7	10	4	1	1	2	0	0	6	1	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south25_active	80	13776	8384	3927	2136	2784	3050	837	1981	495	752	312	637	259	117	86	117	158	54	107	32	62	42	35	16	54	4	10	17	18	7	14	3	0	2	6	6	3	1	0	0	2	0	0	2	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south26_all	80	30362	15899	8127	4722	4820	4812	1766	3062	989	1275	619	993	465	264	205	242	254	102	159	69	99	67	65	40	78	19	30	31	15	19	17	13	4	4	6	4	10	4	2	0	2	0	0	7	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south26_active	80	13535	8147	3874	2089	2719	3005	781	2010	494	768	297	619	249	118	79	125	162	48	93	30	49	29	38	20	48	4	14	22	10	14	14	8	2	2	6	1	3	1	1	0	2	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south27_all	80	30153	15623	8063	4746	4823	4624	1795	3014	984	1240	609	952	443	256	227	241	251	91	185	69	115	64	56	34	71	23	26	28	15	30	18	11	3	4	20	9	5	3	2	1	1	0	0	8	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south27_active	80	13441	7850	3788	2124	2693	2848	807	1964	461	702	269	602	230	118	87	109	146	39	102	28	66	24	34	15	42	6	15	23	9	25	14	7	2	1	19	6	0	2	1	0	1	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south28_all	80	30280	15660	8094	4835	4687	4703	1746	2874	981	1236	608	885	485	247	222	227	262	96	180	66	130	62	63	28	50	16	29	23	17	26	15	14	3	2	20	13	8	4	2	2	1	0	0	4	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south28_active	80	13680	7856	3842	2150	2596	2932	809	1818	456	702	289	569	256	127	90	110	148	37	101	29	78	29	40	13	24	7	15	14	9	23	12	10	3	1	19	8	2	2	1	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south29_all	80	30348	15718	8241	4813	4798	4813	1821	2893	1021	1244	620	871	502	255	217	220	248	95	192	68	139	44	59	23	57	16	21	12	20	24	11	14	6	5	18	20	4	3	1	2	0	0	0	3	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south29_active	80	13659	7925	3972	2150	2689	3026	892	1788	485	737	292	549	276	122	100	117	139	34	103	29	92	19	41	12	26	8	10	7	12	20	9	11	2	4	16	17	2	2	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south30_all	80	30436	16358	8483	4741	4846	5055	1810	2792	1021	1248	618	877	537	264	204	201	285	108	171	66	167	47	44	27	56	18	25	17	23	14	14	9	8	6	16	21	6	1	1	1	0	0	0	4	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south30_active	80	13724	8327	4162	2151	2761	3158	909	1756	507	784	309	530	293	131	95	111	173	42	95	29	123	23	25	15	25	9	9	10	16	8	13	8	3	5	14	17	4	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south31_all	80	30854	16868	8467	4548	5221	5507	1957	3205	1058	1392	630	937	481	270	221	260	280	114	175	72	105	57	66	34	102	20	41	27	23	6	23	10	4	13	11	6	1	2	2	0	3	0	0	1	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	13704	8885	4194	2007	2969	3436	984	2013	502	842	311	598	263	127	89	151	166	56	99	32	67	27	38	8	68	8	26	20	20	3	17	3	1	11	10	2	1	0	2	0	1	0	0	1	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	30730	17019	8560	4552	5260	5543	1975	3145	1114	1395	639	991	495	250	241	250	258	116	182	89	117	69	62	33	87	18	47	31	30	10	20	11	7	16	13	7	0	2	2	0	7	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	13572	9019	4254	2033	3040	3508	1018	1986	525	856	334	595	283	117	102	150	153	64	113	41	81	29	32	9	68	5	24	20	29	5	11	4	4	13	10	3	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	30714	16888	8604	4541	5259	5635	1992	3273	1114	1353	585	1064	531	247	232	275	281	122	189	80	145	59	71	35	109	18	37	34	23	15	19	14	7	11	13	5	0	1	2	0	7	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	13638	8871	4279	2026	3046	3605	1021	2013	540	845	299	625	306	114	109	168	180	63	121	39	109	24	38	8	77	7	15	24	18	7	13	8	5	8	10	1	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	30515	16753	8562	4606	5218	5469	1920	3173	1083	1393	624	1012	558	243	224	279	286	120	185	84	145	62	68	36	77	31	42	28	23	15	12	9	5	8	3	5	0	1	1	0	7	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	13542	8828	4209	2018	3035	3553	973	1911	532	877	319	575	331	110	109	166	178	66	111	41	111	25	28	12	47	19	25	14	19	9	7	8	5	5	0	1	0	0	1	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	30573	16349	8406	4736	5072	5173	1853	3098	1035	1391	601	970	574	257	209	275	239	111	191	80	127	53	84	37	51	39	45	27	21	13	18	9	7	2	1	1	0	1	0	0	4	0	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south35_active	80	13602	8544	4100	2065	2903	3318	913	1891	500	859	306	593	350	119	99	165	148	62	98	39	90	27	41	16	24	22	25	16	17	9	16	7	3	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south36_all	80	30672	16055	8307	4710	4916	4940	1770	2928	1053	1388	622	950	567	249	200	267	245	107	181	74	110	64	75	37	34	38	40	26	17	11	19	8	6	4	2	3	1	2	0	2	4	5	2	1	2	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
0.03	south36_active	80	13716	8286	4035	2079	2764	3185	874	1841	512	841	323	569	329	111	89	153	145	55	82	39	69	33	42	19	23	21	22	17	9	11	15	4	1	2	0	1	0	0	0	1	0	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
0.03	south37_all	80	30742	15766	8089	4728	4772	4661	1805	2800	1046	1365	576	903	498	241	207	253	216	98	214	63	111	69	72	32	38	30	34	20	18	10	12	9	6	8	2	3	4	2	0	2	3	6	2	0	2	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0
0.03	south37_active	80	13618	8054	3866	2148	2695	2910	871	1812	516	814	301	583	275	105	93	143	123	48	122	34	69	41	37	16	24	12	17	13	11	10	9	5	1	6	0	1	3	0	0	1	1	6	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
0.03	south38_all	80	30680	15612	8055	4703	4797	4661	1811	2963	1075	1310	582	940	512	238	200	257	248	92	188	54	125	72	73	30	49	23	25	23	31	8	3	10	8	8	4	4	7	1	0	3	3	6	2	0	0	0	1	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0
0.03	south38_active	80	13538	7920	3885	2167	2669	2959	859	1886	545	760	280	607	274	92	87	141	135	42	124	32	83	43	44	11	26	8	11	18	21	5	0	5	1	6	0	1	4	0	0	2	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
0.03	south39_all	80	30799	15889	7953	4694	4774	4731	1882	2988	999	1279	589	967	480	227	208	227	248	94	187	60	144	73	70	26	56	21	28	24	29	6	8	6	4	11	9	3	7	0	0	2	3	6	1	0	0	0	0	0	1	0	0	1	0	0	0	0	4	0	0	0	0	0	0
0.03	south39_active	80	13599	8073	3850	2131	2673	2956	889	1858	495	768	262	632	248	97	85	117	133	42	122	32	89	48	34	11	30	8	17	20	21	3	0	5	2	9	6	1	5	0	0	1	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south40_all	80	30693	16210	8106	4706	4924	5027	1889	2952	991	1296	594	970	520	248	203	276	267	93	153	70	158	73	74	30	72	26	38	27	24	3	8	11	5	11	10	5	6	0	1	1	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	4	0	0	0	0	0	0
0.03	south40_active	80	13546	8282	3970	2120	2764	3194	887	1786	504	824	262	632	296	106	88	146	130	45	99	36	104	45	40	14	47	11	20	20	19	0	2	8	2	8	6	4	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
