label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60
0.03	north6_all	80	36837	21141	10316	6350	4272	6105	2242	1512	1168	1466	1356	813	533	317	253	250	290	184	126	133	65	55	53	31	34	27	20	18	4	8	10	3	13	5	0	2	0	3	2	1	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	9012	13524	5443	2852	2019	5218	1034	423	429	1138	1148	580	310	69	47	143	233	128	62	108	17	10	26	4	15	11	4	16	0	3	9	1	7	1	0	0	0	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	36935	21123	10303	6209	4202	6153	2222	1509	1185	1503	1357	793	505	327	243	250	315	160	139	126	70	54	51	27	34	23	24	21	14	8	12	6	9	4	2	2	1	3	2	6	3	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	9002	13611	5407	2827	1961	5255	990	441	436	1186	1151	565	290	79	58	142	257	115	80	101	18	11	27	4	14	8	6	14	2	3	11	3	4	0	0	0	0	1	2	6	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	37278	21298	10334	6109	4220	6379	2254	1478	1178	1434	1382	788	508	327	262	242	308	168	135	118	74	52	57	28	33	22	23	22	16	7	12	7	7	2	3	7	1	3	2	6	2	5	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north8_active	80	9122	13752	5459	2792	1951	5506	992	438	454	1137	1163	548	294	88	63	135	241	118	72	89	23	9	27	6	12	6	5	12	2	3	9	5	5	0	0	5	0	1	2	6	0	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	37287	21371	10432	6075	4342	6385	2214	1450	1183	1438	1328	708	498	315	246	235	293	169	138	138	72	51	47	32	35	25	21	24	18	8	14	9	7	3	3	7	1	3	7	5	3	5	0	2	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0
0.03	north9_active	80	9139	13699	5522	2752	1979	5485	1003	438	443	1127	1109	491	287	77	58	133	243	118	68	105	23	10	22	8	11	7	6	13	3	3	10	5	4	0	0	6	0	2	6	5	0	5	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	37321	21233	10338	6130	4399	6484	2167	1444	1181	1447	1357	677	504	315	255	232	280	188	118	137	70	47	41	31	37	25	14	22	17	10	16	5	12	1	4	8	1	3	9	2	1	5	0	2	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0
0.03	north10_active	80	9110	13608	5407	2798	1985	5607	982	444	443	1131	1132	467	313	72	57	131	225	120	58	96	27	8	20	10	16	9	5	12	2	2	13	3	5	0	0	7	1	2	4	1	0	5	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	37093	21072	10335	6257	4187	6686	2188	1514	1111	1505	1514	777	509	304	230	245	277	179	119	218	81	55	38	41	30	15	21	18	16	11	21	2	8	4	2	3	3	5	4	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1
0.03	north11_active	80	9097	13583	5448	2759	1985	5792	1007	435	459	1157	1339	553	303	83	47	144	224	114	65	179	22	12	18	9	13	3	4	10	7	6	20	0	8	1	0	2	2	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north12_all	80	37043	20909	10388	6284	4200	6592	2141	1466	1160	1524	1527	736	510	289	227	256	304	182	123	202	92	51	40	40	24	19	21	18	14	11	24	1	9	5	1	6	5	5	5	0	2	0	1	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	1
0.03	north12_active	80	8907	13503	5523	2814	1960	5720	937	430	469	1182	1327	514	302	81	49	147	251	119	64	150	25	12	16	9	11	2	6	8	5	7	22	0	7	2	0	5	2	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
0.03	north13_all	80	37054	21060	10271	6262	4263	6575	2174	1515	1161	1465	1577	798	495	289	245	259	311	175	125	156	90	58	47	34	33	24	16	31	14	10	28	2	6	4	1	9	5	4	1	0	1	0	0	0	0	1	2	1	1	0	1	0	0	0	1	0	0	0	1	0	0
0.03	north13_active	80	8800	13635	5562	2843	1968	5701	948	447	455	1140	1358	546	282	74	58	149	248	117	55	107	27	12	25	9	18	2	6	12	5	5	24	1	3	3	0	9	2	4	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	37186	21169	10506	6245	4262	6418	2123	1529	1187	1491	1459	797	501	303	237	268	280	171	130	139	78	52	49	31	36	27	16	33	9	9	10	5	8	4	2	8	5	4	2	5	1	0	0	0	0	1	2	1	1	0	3	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	8935	13744	5626	2840	1948	5509	939	461	458	1145	1225	560	277	76	60	142	206	114	59	105	29	10	26	6	20	4	5	16	0	3	7	3	4	2	0	8	2	3	0	4	0	0	0	0	0	0	1	0	1	0	3	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	37136	21065	10593	6231	4276	6535	2140	1529	1165	1403	1493	771	502	316	229	292	277	170	116	138	74	58	53	34	34	26	14	33	16	12	18	7	7	6	2	7	2	3	1	5	0	0	0	0	1	0	2	0	1	0	2	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	8942	13701	5550	2807	1956	5624	982	451	430	1067	1256	544	276	81	59	169	197	115	56	112	22	10	27	7	21	7	4	17	1	2	14	3	4	3	0	7	1	1	0	4	0	0	0	0	1	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	37202	21227	10598	6237	4332	6506	2116	1486	1161	1456	1470	742	470	315	228	270	273	179	112	183	59	55	58	44	38	22	17	25	16	17	15	9	11	10	4	8	4	6	1	5	2	0	0	0	1	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	9039	13852	5548	2817	1995	5606	976	458	423	1133	1259	511	262	84	62	153	207	121	64	162	13	10	26	13	23	6	4	13	1	4	12	3	10	3	1	8	1	2	0	4	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	37360	21269	10577	6310	4287	6670	2114	1501	1105	1522	1482	720	475	314	226	263	277	173	100	196	63	55	52	40	31	21	17	17	16	18	25	10	14	9	4	8	5	5	1	16	4	0	0	0	1	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	9009	13765	5526	2850	1971	5752	998	440	401	1177	1253	493	265	85	58	155	214	110	52	169	14	10	26	14	16	6	2	7	2	4	21	3	11	3	1	8	1	2	0	16	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	37252	21379	10436	6285	4390	6614	2166	1510	1115	1515	1408	675	466	309	236	248	256	175	115	207	50	60	52	42	31	23	16	12	9	15	16	9	11	9	3	7	5	4	2	12	4	2	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	9005	13837	5539	2840	2008	5711	985	430	418	1164	1171	456	274	87	57	139	193	108	60	184	11	12	25	16	16	7	2	6	2	4	11	3	9	2	1	6	1	2	0	12	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	37091	21128	10554	6256	4289	6523	2175	1555	1130	1567	1315	674	461	305	235	234	262	185	111	194	55	57	53	48	30	20	22	18	8	12	19	7	5	5	3	7	7	2	3	12	5	5	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	9019	13624	5600	2794	1939	5589	990	451	431	1209	1080	467	268	79	49	135	198	113	51	169	13	12	30	11	16	5	3	7	3	2	14	3	3	1	1	6	1	1	0	12	1	5	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	37009	20847	10492	6252	4328	6432	2154	1534	1153	1511	1299	662	462	299	251	226	304	186	108	181	52	66	51	52	31	20	19	17	9	11	11	6	4	5	3	5	5	1	2	0	3	5	3	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north20_active	80	8964	13432	5580	2774	1911	5539	956	456	449	1138	1052	458	260	76	49	140	245	119	47	160	14	14	32	5	17	4	3	5	2	1	8	2	2	1	1	3	1	1	0	0	1	5	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	56749	28269	11435	6346	7499	5097	3325	1489	1151	1041	803	484	420	475	246	215	149	137	104	116	66	69	46	32	37	31	26	27	17	4	6	8	7	7	7	3	5	2	3	2	2	2	1	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0
0.03	south21_active	80	40898	22298	6839	3222	6136	4077	2556	426	503	658	418	112	152	326	129	93	50	44	61	67	27	41	13	15	14	8	13	23	15	2	3	3	5	3	3	1	4	0	0	2	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0
0.03	south22_all	80	54230	26629	10942	6120	7057	4627	3147	1510	1177	1013	766	505	400	473	244	207	149	146	104	113	73	72	44	29	39	32	23	28	25	7	4	7	9	4	5	2	5	2	1	2	3	3	0	1	1	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0
0.03	south22_active	80	37723	20442	6170	2927	5576	3546	2312	373	481	610	383	122	128	318	107	68	52	49	55	62	29	45	15	13	16	11	11	23	22	6	1	2	5	4	2	0	5	0	0	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0
0.03	south23_all	80	51295	24950	10496	6041	6595	4365	3012	1475	1198	982	704	492	419	456	239	206	133	137	109	110	75	78	41	36	44	33	19	20	22	12	8	7	11	5	4	2	3	2	2	0	2	2	0	1	1	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0
0.03	south23_active	80	33865	18409	5528	2683	5054	3209	2123	343	441	559	344	129	131	298	88	55	33	50	53	56	27	48	12	12	16	12	11	14	19	7	3	1	6	4	1	0	3	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0
0.03	south24_all	80	49242	23995	10245	5954	6257	4125	2838	1500	1192	951	651	476	419	460	243	213	130	138	115	107	65	77	39	40	43	30	21	23	27	16	8	7	11	6	4	2	3	2	2	0	3	1	0	1	0	2	2	0	0	0	1	1	0	0	0	0	1	1	0	0	0
0.03	south24_active	80	31375	17221	5178	2518	4693	2919	1894	337	415	531	279	131	130	283	90	58	29	45	49	52	26	50	9	11	19	10	14	16	23	10	3	1	3	4	0	1	3	0	0	0	0	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0
0.03	south25_all	80	50244	24237	10249	6033	6411	4070	2797	1449	1195	1016	626	492	416	458	238	214	139	129	117	108	62	71	37	47	41	22	24	14	13	16	8	5	8	4	5	2	0	2	1	0	2	1	0	2	0	2	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0
0.03	south25_active	80	32560	17621	5284	2635	4830	2895	1903	336	450	592	280	144	126	292	78	56	36	41	48	55	22	47	7	9	14	8	17	8	9	7	3	1	2	2	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
0.03	south26_all	80	53111	26138	10734	6260	6854	4229	2960	1471	1204	1046	640	506	415	437	246	208	154	140	125	99	66	58	30	51	31	25	25	16	17	11	9	7	8	11	6	5	4	2	0	0	1	1	0	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	36073	19736	5911	2907	5366	3146	2116	366	483	647	294	142	121	273	93	66	43	54	60	58	22	40	6	14	10	7	19	11	10	3	4	2	2	9	1	3	4	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	55836	27692	11025	6462	7220	4585	3200	1432	1235	1139	696	501	430	448	245	208	170	140	119	100	70	71	29	43	24	26	21	29	11	12	7	7	4	18	5	6	4	2	0	0	1	1	0	3	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	39400	21564	6402	3130	5822	3592	2378	405	543	745	345	129	130	300	99	72	47	57	64	66	25	49	11	14	8	7	13	25	6	7	3	2	3	17	1	3	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	58101	29384	11394	6517	7659	5067	3344	1458	1243	1225	744	501	409	468	247	206	162	140	121	115	70	75	36	33	22	27	18	32	11	12	8	6	8	18	4	5	4	1	0	0	2	0	0	3	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	42392	23514	6946	3318	6283	4066	2568	432	570	842	378	117	138	335	121	77	39	67	73	85	27	47	13	12	9	7	10	26	6	8	3	1	3	16	1	3	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	58597	29629	11379	6502	7742	5310	3523	1473	1240	1162	721	487	415	493	250	228	156	144	116	123	77	86	45	27	24	18	18	30	12	13	5	8	8	17	3	2	4	2	1	0	2	0	0	3	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	43010	23787	6958	3310	6400	4302	2737	457	569	813	371	107	151	360	125	82	39	64	68	88	29	55	15	8	10	2	8	24	10	9	3	1	3	14	0	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	58262	29656	11346	6498	7764	5232	3410	1551	1240	1139	711	490	397	544	247	226	164	150	109	126	82	87	50	32	21	19	21	25	16	11	8	8	6	4	3	1	4	2	2	1	2	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	42830	23856	6901	3350	6388	4178	2613	450	557	771	379	101	141	416	120	75	51	62	61	88	24	56	16	10	8	2	8	19	14	9	6	1	1	1	1	0	4	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	55567	27722	11128	6295	7382	4658	3125	1431	1216	1140	735	498	447	475	287	214	149	117	100	111	66	73	33	35	25	30	21	27	47	12	12	4	5	8	5	5	5	1	1	1	1	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	39162	21552	6483	3109	5973	3677	2313	384	543	691	350	115	144	337	143	75	45	41	44	65	23	55	9	13	12	6	9	18	40	9	6	1	1	7	0	1	3	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	52351	26222	10743	6222	6991	4324	3006	1436	1204	1115	696	503	447	478	273	200	136	115	95	119	61	71	35	41	29	29	22	20	25	8	10	2	4	2	5	6	5	2	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	35472	19674	6014	2890	5503	3260	2125	358	481	662	320	123	124	324	132	72	34	40	37	64	20	49	11	15	13	5	8	13	18	6	5	1	1	0	0	1	3	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	50494	24530	10350	6139	6581	4249	2832	1493	1167	1031	665	493	400	450	273	223	133	112	96	101	58	55	41	43	25	28	14	26	24	6	10	2	7	1	6	2	4	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	32718	17672	5412	2649	5023	3062	1893	339	419	604	286	137	124	297	128	68	29	44	35	51	13	32	13	18	10	6	3	21	17	4	3	1	1	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	49750	24039	10089	6070	6348	4160	2819	1489	1147	1024	706	487	390	434	254	229	133	116	101	107	46	53	46	39	30	31	13	32	24	5	8	4	6	2	7	2	5	2	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	31771	17137	5146	2577	4790	2979	1897	336	395	597	303	150	120	277	110	70	35	43	40	54	7	27	16	17	10	9	3	28	20	2	1	1	2	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	50169	24041	9989	6065	6372	4117	2815	1516	1116	1039	717	476	391	440	238	233	138	110	109	106	50	51	51	37	26	24	17	37	34	10	7	5	8	5	5	1	3	1	0	3	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	32139	17270	5056	2562	4763	2948	1848	341	372	604	318	145	126	277	101	69	37	36	51	60	10	27	18	16	11	9	6	31	30	6	4	1	3	4	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	52047	25300	10279	6290	6718	4380	2974	1490	1122	1090	780	500	379	442	248	214	149	123	118	111	62	57	43	38	25	21	21	28	30	9	7	12	4	7	7	2	3	2	1	5	1	2	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south36_active	80	34701	18815	5512	2814	5196	3265	2052	363	416	651	364	152	128	294	115	64	37	37	61	67	18	29	15	12	10	7	12	22	27	5	5	6	2	6	0	1	2	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south37_all	80	55075	27351	10717	6303	7277	4714	3205	1499	1142	1130	796	508	401	438	260	212	166	133	116	117	75	81	43	39	27	17	23	20	43	16	8	11	5	9	5	3	2	2	2	5	4	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
0.03	south37_active	80	38363	21179	6020	3028	5800	3634	2309	395	463	693	395	128	142	306	129	61	37	41	63	81	25	60	14	13	12	6	13	14	35	9	4	6	2	8	0	1	2	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south38_all	80	57720	28790	11243	6446	7837	5039	3362	1519	1191	1201	841	505	402	437	279	218	179	137	119	116	78	86	46	44	27	21	17	27	37	18	6	11	4	7	4	2	0	4	3	5	3	1	0	1	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
0.03	south38_active	80	41691	22873	6686	3296	6395	4015	2554	434	524	762	426	119	158	310	153	66	43	50	65	79	29	65	14	16	12	7	10	21	30	11	2	6	2	7	1	1	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south39_all	80	59049	29640	11546	6496	7863	5194	3397	1501	1183	1174	780	508	426	487	283	242	180	140	121	113	80	89	59	39	26	21	19	27	37	20	9	5	7	3	4	3	3	3	3	2	3	1	0	1	1	8	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south39_active	80	43364	23866	7047	3423	6461	4204	2637	437	539	755	409	108	156	344	150	75	51	55	57	69	30	69	18	16	15	6	10	21	31	12	4	2	2	3	1	1	3	1	0	0	0	1	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	59188	29549	11589	6456	7803	5317	3370	1491	1190	1134	779	502	422	506	292	257	191	133	119	109	76	61	65	40	30	22	19	30	32	16	7	3	7	5	3	1	10	3	2	2	2	1	0	1	1	8	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0
0.03	south40_active	80	43267	23733	7098	3379	6391	4338	2616	445	569	717	407	108	161	367	156	83	48	59	58	63	27	42	20	10	19	8	12	24	29	12	4	1	2	4	1	0	10	1	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
