label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119
0.03	south26_all	80	8185	2943	1709	1053	1387	845	615	378	515	633	604	287	165	337	160	123	155	119	119	96	70	73	82	80	42	44	44	34	32	57	36	20	18	39	16	18	39	16	16	21	11	14	20	8	9	13	11	10	8	9	0	8	3	2	4	1	0	7	5	2	3	3	1	3	4	0	2	3	4	5	0	3	0	0	3	0	3	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	5036	1646	866	508	870	504	319	154	290	379	368	164	67	210	75	68	88	53	67	50	32	37	56	46	22	32	19	18	13	31	19	13	10	26	8	9	28	10	11	13	5	7	13	3	3	7	6	4	3	4	0	3	3	1	1	0	0	1	3	1	2	2	0	1	2	0	1	2	3	4	0	2	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	8729	3014	1842	1056	1439	840	631	382	528	648	729	288	190	363	174	115	153	132	117	100	80	69	91	84	48	41	43	32	25	80	33	21	23	33	16	16	38	15	14	19	10	13	21	11	8	13	11	10	9	9	0	8	2	1	2	3	1	5	5	2	5	3	4	4	2	1	1	1	4	0	0	2	1	0	1	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	1	0
0.03	south27_active	80	5421	1683	964	516	962	506	341	158	293	411	442	169	85	231	84	60	94	61	72	54	35	34	60	51	25	27	21	18	13	48	17	15	13	21	9	6	26	6	7	14	6	7	15	6	2	7	6	4	6	3	0	4	1	0	0	2	1	1	3	1	3	1	3	1	2	0	1	1	3	0	0	2	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0
0.03	south28_all	80	9224	3103	1853	1057	1539	869	690	376	527	683	821	293	199	411	171	101	172	138	115	111	88	64	85	80	55	55	48	33	30	91	37	26	26	31	20	14	36	25	16	17	6	10	24	9	10	8	9	8	10	8	1	8	2	2	7	4	2	5	2	4	5	2	5	7	1	3	1	1	3	0	1	1	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0
0.03	south28_active	80	5764	1749	1015	528	1030	526	393	164	294	426	535	180	92	258	90	54	99	76	71	60	41	29	55	51	25	35	19	20	17	55	19	15	14	17	13	7	22	10	9	8	3	3	17	6	4	4	5	5	7	3	1	2	1	0	3	3	2	1	0	2	3	0	5	3	1	1	1	1	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south29_all	80	9376	3209	1875	1111	1531	814	718	351	536	631	783	312	200	418	175	119	185	143	94	108	82	60	87	80	61	62	43	29	30	80	33	28	26	31	17	18	33	32	16	19	3	6	28	8	8	7	7	6	7	7	1	6	1	2	5	4	3	4	2	3	3	2	5	5	1	4	0	1	3	0	3	1	1	1	2	0	2	3	0	0	2	0	0	0	0	2	0	2	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south29_active	80	5900	1824	1034	558	1000	476	431	158	319	393	510	184	100	269	103	51	114	90	61	58	39	34	48	47	30	38	19	14	15	43	14	12	11	17	12	9	17	12	9	9	2	3	19	6	4	4	4	4	6	5	1	2	0	0	3	3	2	0	0	1	2	0	5	2	1	2	0	1	2	0	1	0	1	0	2	0	0	3	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south30_all	80	9410	3230	1892	1106	1515	842	745	367	559	627	781	309	191	399	181	125	180	132	105	95	70	63	92	65	56	61	43	33	29	74	46	30	25	38	21	16	42	40	17	18	2	7	31	8	7	3	5	5	10	6	1	7	2	2	8	3	3	3	1	5	2	1	2	6	2	4	0	1	4	0	4	2	0	1	2	1	2	3	0	0	7	3	0	0	0	2	0	4	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south30_active	80	5838	1839	1066	570	978	503	459	171	332	398	496	187	102	247	104	59	113	78	58	57	35	36	47	37	30	37	20	16	11	38	26	11	12	24	14	7	28	16	11	9	1	3	21	5	4	2	4	3	9	4	1	3	1	0	4	2	1	1	1	1	1	1	2	3	1	2	0	1	4	0	1	1	0	0	2	0	0	3	0	0	7	3	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south31_all	80	9367	3261	1999	1112	1525	906	674	393	565	665	759	431	183	389	200	150	185	128	120	133	73	78	89	82	59	42	50	39	29	55	40	22	24	35	16	12	23	47	15	8	18	9	29	14	12	11	4	6	17	5	10	3	3	4	4	4	3	7	3	3	2	3	4	3	1	4	2	2	3	1	2	0	2	2	4	2	0	2	1	2	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south31_active	80	5815	1824	1147	535	910	548	368	166	340	461	540	249	98	260	112	75	105	72	74	82	40	39	45	50	32	24	32	18	13	34	25	10	15	15	7	5	16	27	11	4	10	4	16	9	6	4	4	6	15	5	5	0	1	3	4	2	1	5	3	2	1	2	3	2	0	1	0	0	3	0	2	0	2	0	3	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	9272	3319	1915	1066	1498	900	651	401	566	649	734	424	186	389	196	143	208	130	119	130	68	80	80	73	56	42	45	43	33	53	34	20	24	30	12	11	38	43	15	10	16	10	20	13	6	7	6	4	12	10	6	1	1	4	1	6	4	6	4	3	2	6	4	3	2	4	2	2	0	2	2	0	1	1	4	2	0	2	0	2	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0
0.03	south32_active	80	5747	1906	1088	525	898	546	355	177	327	457	537	241	97	260	114	74	121	72	72	84	36	37	36	42	32	30	29	20	16	36	19	8	14	12	3	2	26	26	12	4	6	6	10	9	3	2	5	4	12	7	2	0	1	3	1	5	3	4	3	3	1	4	3	2	0	1	0	0	0	0	2	0	1	0	3	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	8857	3177	1884	1054	1424	933	647	402	514	613	677	376	199	350	188	130	211	122	104	113	58	84	69	73	51	45	51	39	32	48	30	22	19	36	15	8	39	45	19	12	13	11	12	19	6	9	9	3	13	12	4	1	2	7	3	5	2	13	5	4	2	7	1	3	2	3	2	2	1	2	0	2	2	0	6	2	2	2	0	1	0	0	0	0	2	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	5436	1828	1043	525	888	575	373	197	290	425	494	214	107	238	114	64	112	63	60	71	33	36	26	41	24	33	32	18	19	33	14	11	9	17	5	2	23	26	14	4	5	8	5	8	3	3	8	3	11	8	1	0	2	3	1	5	2	10	4	3	1	3	1	2	0	0	0	0	0	0	0	2	0	0	5	2	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	8385	2995	1799	1027	1357	846	607	388	517	574	593	342	201	360	189	118	198	99	106	103	60	88	63	65	48	44	48	34	22	40	28	18	23	27	13	8	35	25	25	13	12	15	11	15	5	8	8	10	17	17	2	2	6	7	3	4	3	16	3	3	1	6	0	1	1	1	1	2	3	1	0	4	3	1	4	0	2	0	0	1	0	0	1	0	2	0	0	1	0	0	0	0	0	1	1	0	0	0	1	3	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	5100	1720	992	507	829	524	330	184	301	382	415	189	99	236	113	63	111	52	58	53	24	40	32	30	21	31	25	14	13	27	14	11	12	14	4	3	18	22	12	5	5	8	5	5	4	3	6	7	9	7	1	0	4	3	1	4	3	11	2	2	1	2	0	1	0	1	0	1	2	0	0	3	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	3	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	8106	2960	1797	1054	1272	814	612	375	499	520	572	325	188	339	183	118	177	110	110	102	63	82	60	68	50	39	44	34	23	37	37	26	22	39	17	8	24	31	27	15	14	14	19	17	5	9	9	12	14	18	2	3	7	7	2	1	4	16	2	2	1	4	0	2	1	2	1	2	3	1	0	9	3	1	2	0	3	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	1	1	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	4915	1703	980	510	821	492	342	175	300	342	373	182	85	221	103	64	107	64	52	45	24	42	29	35	24	24	20	17	16	22	16	11	11	18	8	3	10	24	12	5	4	6	8	6	3	5	6	8	5	8	1	1	4	2	0	1	3	11	1	1	1	2	0	2	1	2	0	1	2	1	0	6	0	1	2	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	8463	2959	1886	1085	1435	833	634	374	517	527	605	370	168	366	184	117	191	110	115	107	65	83	67	58	56	38	47	31	32	37	35	25	28	43	17	6	21	22	21	15	13	11	24	10	5	10	9	12	19	15	3	3	8	9	1	3	5	17	1	2	1	2	1	4	2	2	1	1	3	1	0	8	2	1	1	1	2	0	0	0	0	0	1	4	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south36_active	80	5213	1688	1046	502	929	517	351	165	325	315	395	220	75	224	104	56	123	65	50	48	25	51	38	35	28	22	21	15	18	22	18	10	15	26	10	3	11	15	9	6	2	3	16	5	3	6	3	7	11	7	2	1	4	6	0	2	3	12	1	1	1	1	0	3	2	2	0	1	2	1	0	5	0	1	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	8894	3094	1973	1099	1534	878	647	358	538	544	718	382	174	368	163	122	210	127	115	114	75	85	78	75	51	39	40	26	46	49	40	29	30	50	25	8	26	23	13	21	13	10	41	13	4	11	9	7	15	11	5	2	4	6	2	3	6	10	2	0	1	2	2	5	2	2	4	0	1	2	0	6	0	0	1	1	2	1	1	0	0	0	1	4	2	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south37_active	80	5489	1774	1135	529	996	539	365	168	330	336	476	226	88	234	88	52	127	74	54	54	31	46	43	46	26	21	20	15	26	28	24	12	15	30	14	3	20	15	7	11	2	0	31	7	2	7	1	3	9	6	3	1	1	5	1	2	3	7	0	0	1	2	0	3	2	2	2	0	1	1	0	3	0	0	1	0	1	0	1	0	0	0	0	2	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	9434	3157	2040	1078	1604	922	648	339	574	601	744	384	166	399	172	126	228	134	115	120	66	97	74	96	52	32	42	28	50	59	44	27	33	50	28	14	35	17	12	15	12	8	36	9	2	11	6	6	19	10	5	1	4	8	5	3	5	4	2	0	2	3	4	5	3	1	4	0	1	1	0	3	0	0	2	1	3	1	1	0	0	0	3	4	2	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south38_active	80	5842	1815	1182	520	1043	546	350	156	353	385	488	238	91	247	90	50	151	77	57	65	29	50	43	63	25	18	24	16	24	40	28	9	18	32	14	5	26	10	8	8	3	1	27	4	1	5	0	3	18	8	4	1	2	7	3	1	3	2	0	0	2	2	1	2	2	1	2	0	1	0	0	0	0	0	2	0	2	0	1	0	0	0	3	2	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	9458	3163	2012	1037	1561	906	660	340	587	629	710	349	172	407	164	122	213	131	110	124	68	76	74	95	56	30	43	36	49	69	56	24	28	56	33	15	40	20	15	17	11	9	31	9	3	7	5	6	12	11	4	4	4	4	7	3	3	2	2	1	2	7	4	4	2	3	5	0	1	1	0	3	0	1	1	0	4	2	1	0	0	0	3	2	1	0	0	3	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south39_active	80	5839	1793	1157	531	988	515	375	159	341	427	440	220	87	257	91	51	135	64	59	67	28	33	41	59	25	17	25	21	25	44	36	8	14	32	15	4	24	12	11	7	5	1	24	5	1	2	1	3	11	9	2	3	2	4	4	1	2	1	0	1	2	5	1	2	1	1	2	0	1	0	0	2	0	1	1	0	3	1	1	0	0	0	3	0	0	0	0	3	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	9705	3176	2037	1020	1488	886	683	352	646	647	674	341	178	404	179	107	200	119	96	138	55	79	63	87	56	29	38	42	40	68	58	23	31	43	26	16	41	25	18	23	5	8	22	11	5	6	4	8	9	10	4	7	4	3	8	3	2	5	0	1	3	7	3	2	3	3	8	0	0	1	0	2	0	1	1	0	3	1	1	3	0	0	3	0	1	0	0	3	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	6036	1831	1136	517	953	510	402	162	398	435	436	209	95	259	107	45	126	60	52	74	19	39	36	52	29	16	19	24	23	45	34	9	16	20	11	7	20	15	13	14	4	2	13	9	1	3	2	5	9	8	3	5	2	2	5	1	1	5	0	1	2	5	1	0	1	0	6	0	0	0	0	2	0	1	1	0	3	1	1	3	0	0	3	0	0	0	0	3	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
