label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93
0.03	north6_all	80	24874	3723	3188	1535	3272	860	735	568	619	607	324	388	272	251	257	473	140	118	117	79	130	95	93	46	58	55	61	37	42	26	32	23	25	6	21	9	14	11	8	5	16	6	7	7	6	14	3	1	10	3	3	3	1	2	1	3	1	0	2	1	1	2	1	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	22210	976	2223	480	2907	210	205	229	374	439	98	249	132	160	172	425	51	38	66	23	118	57	68	19	39	38	50	12	33	7	8	6	6	1	11	6	9	1	3	2	9	0	5	3	3	13	1	1	7	2	2	2	1	1	0	3	0	0	0	0	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	24606	3736	3281	1552	3320	839	735	558	606	611	330	367	263	255	260	451	148	125	110	88	104	78	91	43	63	55	79	39	43	27	29	22	22	7	18	12	19	11	8	5	17	5	4	9	6	9	4	3	10	1	5	1	2	2	1	3	0	0	2	1	3	1	0	1	1	1	0	0	0	2	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	21967	951	2263	488	2939	203	211	227	376	454	102	233	126	169	180	398	54	37	63	25	86	47	67	19	43	39	68	11	30	8	7	6	3	1	11	8	12	1	3	0	12	0	2	3	3	9	3	1	10	1	2	1	1	1	0	3	0	0	1	0	3	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	24224	3721	3268	1547	3357	857	709	570	603	638	337	369	254	245	230	432	139	130	114	82	109	68	87	44	61	70	76	38	43	23	21	20	17	7	11	13	19	11	5	3	21	4	3	6	6	7	4	4	8	1	6	0	2	2	1	3	0	0	1	1	4	0	0	1	1	1	0	0	1	2	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	21563	971	2253	505	2956	207	199	229	379	469	102	222	126	161	152	383	49	45	58	20	90	47	63	21	46	53	60	9	31	8	5	6	1	1	7	7	14	2	1	0	14	0	2	2	4	7	2	2	8	1	4	0	1	1	0	3	0	0	1	0	4	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	24371	3725	3333	1552	3357	868	701	579	629	618	337	354	261	247	234	421	118	130	110	79	138	75	104	50	67	72	68	39	40	21	17	18	19	9	11	14	15	10	9	8	21	4	4	2	5	12	7	8	9	0	5	0	2	0	0	1	1	0	1	1	3	0	0	2	1	1	0	0	1	2	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	21696	945	2285	469	2930	217	207	220	401	457	100	211	132	170	152	371	42	46	66	21	115	50	74	18	50	57	55	6	30	8	4	6	2	1	7	8	12	3	5	0	13	1	3	0	3	12	6	3	9	0	3	0	1	0	0	1	0	0	1	1	3	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	24405	3756	3341	1567	3360	870	717	595	617	609	306	358	266	260	228	418	119	120	108	82	133	101	94	61	78	71	68	34	39	18	20	19	17	9	14	15	12	8	11	7	17	5	5	1	7	10	11	6	6	0	4	0	0	1	1	1	1	2	2	4	3	0	0	2	1	0	0	0	1	2	0	1	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	21718	955	2304	483	2927	236	206	216	388	444	92	222	131	165	141	365	43	48	62	18	112	75	67	23	58	57	52	6	26	7	3	7	5	1	11	11	8	3	4	0	11	2	3	1	4	10	10	3	6	0	3	0	0	1	0	0	0	2	2	4	3	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	24921	3692	3286	1611	3228	893	712	609	592	565	321	389	258	266	243	433	115	99	102	86	156	94	105	51	67	83	55	30	47	27	22	17	17	16	25	13	9	14	9	6	22	8	11	8	9	3	3	4	7	6	5	0	0	0	4	5	2	1	1	0	1	1	1	1	0	0	1	0	0	3	1	0	1	0	0	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	22215	936	2220	488	2845	203	211	214	334	423	112	258	148	174	158	390	34	37	52	20	127	65	82	21	44	69	40	6	33	11	4	6	6	3	13	6	7	5	2	3	20	4	7	6	6	1	2	1	7	4	5	0	0	0	0	4	1	1	0	0	0	1	1	0	0	0	1	0	0	3	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	25217	3680	3206	1573	3158	882	683	566	598	562	318	368	253	256	230	415	109	104	95	87	160	96	89	53	67	70	56	34	44	30	18	16	13	16	33	15	9	13	5	7	13	5	11	6	12	5	5	4	5	8	4	2	0	1	4	9	1	1	2	0	1	1	1	0	0	0	1	0	0	3	1	0	1	0	1	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	22464	955	2136	469	2796	210	212	198	328	415	107	239	145	169	155	361	33	35	52	21	133	66	67	25	49	58	38	8	32	9	4	4	3	4	22	8	7	5	1	4	11	1	8	4	8	3	4	2	4	5	4	2	0	1	1	6	0	1	0	0	0	1	1	0	0	0	1	0	0	3	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	25042	3724	3173	1578	3138	859	654	589	582	568	323	358	269	251	241	444	114	97	98	80	154	90	107	53	73	81	67	37	48	34	19	18	15	19	31	15	11	9	7	8	15	7	11	2	14	7	2	3	6	5	3	4	0	2	4	10	0	2	2	1	1	1	0	0	0	0	1	2	0	2	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	22352	972	2134	449	2770	205	208	221	314	418	104	235	153	165	168	393	35	32	55	18	128	58	85	24	51	68	49	6	36	11	4	5	4	6	23	11	9	3	4	5	11	2	8	1	9	6	2	2	4	3	2	4	0	1	1	8	0	2	0	1	0	1	0	0	0	0	1	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	25228	3726	3278	1547	3174	844	663	604	529	591	326	413	271	245	237	456	121	90	97	86	151	80	114	56	68	72	84	34	44	28	15	16	19	19	32	16	12	5	5	10	9	6	16	1	15	11	4	2	5	3	2	5	1	2	4	10	1	2	2	2	1	0	0	0	0	0	1	2	3	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	22497	956	2229	467	2787	201	212	226	293	436	110	277	148	163	164	405	42	30	48	19	121	57	94	21	50	63	67	5	30	7	2	5	4	6	24	12	10	1	4	4	4	2	15	0	10	8	2	1	3	1	1	5	0	1	2	7	1	2	0	1	0	0	0	0	0	0	1	1	3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	25278	3678	3246	1573	3318	862	666	607	546	600	324	415	262	261	229	404	139	87	107	88	138	66	113	55	62	66	84	34	49	25	17	14	20	16	32	15	6	8	7	9	10	6	16	2	10	9	4	3	6	3	1	6	1	1	4	14	1	2	1	2	1	0	1	0	0	0	0	2	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north15_active	80	22583	902	2224	487	2919	213	207	231	308	434	109	279	140	195	161	357	48	34	54	21	106	47	92	18	48	60	66	7	33	6	3	4	6	7	22	9	6	2	5	2	5	2	14	1	4	6	2	2	3	3	0	6	0	0	1	12	1	2	0	1	0	0	0	0	0	0	0	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	24872	3704	3314	1573	3427	878	670	613	557	572	322	415	273	272	241	445	140	81	114	91	159	86	86	50	73	71	72	38	67	22	21	15	17	21	35	13	5	10	7	7	11	3	18	3	7	5	3	3	2	2	2	6	2	2	4	10	1	1	2	2	1	0	1	0	0	2	0	2	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north16_active	80	22180	936	2299	480	3010	213	193	238	329	413	108	285	143	193	166	397	46	31	61	25	125	63	66	21	61	62	57	9	51	7	5	6	5	5	23	6	4	2	4	1	9	1	15	1	4	3	1	3	1	2	1	6	0	1	1	8	1	1	1	1	0	0	0	0	0	0	0	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	24338	3692	3321	1533	3396	864	680	616	593	541	317	364	259	267	235	400	142	97	122	87	178	81	88	58	63	77	71	33	60	29	26	10	18	20	30	9	6	10	8	5	9	4	10	3	6	2	2	4	3	4	2	4	1	1	3	13	0	1	1	0	0	0	1	0	0	2	0	1	4	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0
0.03	north17_active	80	21670	888	2290	443	2986	210	197	215	349	389	104	260	136	180	158	350	41	41	70	28	150	57	65	28	51	64	60	10	49	7	8	4	6	4	17	4	4	4	5	2	8	4	7	1	3	2	1	3	1	4	1	4	0	1	0	11	0	1	1	0	0	0	0	0	0	0	0	0	3	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
0.03	north18_all	80	24175	3679	3292	1566	3354	841	692	612	584	571	305	348	267	269	241	420	128	105	116	85	181	89	89	70	59	76	64	32	62	26	27	11	12	20	20	10	5	9	11	3	20	4	14	5	5	2	6	4	3	5	3	6	2	3	1	7	0	2	1	1	0	0	0	0	1	2	0	1	0	2	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	3	0	0	0	0	1	0	0
0.03	north18_active	80	21517	892	2255	449	2956	196	214	205	349	420	101	244	148	168	159	375	41	35	68	32	153	56	66	36	47	61	56	10	48	7	10	4	4	3	10	6	2	3	5	1	19	4	9	2	2	2	5	3	1	5	1	5	1	3	0	6	0	1	1	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0
0.03	north19_all	80	24411	3656	3329	1576	3341	847	714	595	569	617	309	366	270	236	236	399	131	116	122	93	153	88	95	67	56	77	54	30	55	27	28	12	15	16	14	14	6	8	13	6	21	7	11	4	3	4	6	3	3	4	2	4	2	4	1	7	1	2	1	1	0	2	1	0	1	2	0	0	1	3	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0
0.03	north19_active	80	21767	884	2271	468	2937	205	209	207	332	461	109	250	136	143	158	357	37	42	71	29	126	51	62	31	45	66	48	8	39	9	10	5	7	4	9	8	3	3	5	4	19	6	8	2	2	4	4	1	2	4	1	3	1	3	1	7	1	1	1	1	0	0	0	0	1	2	0	0	0	3	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0
0.03	north20_all	80	24414	3631	3314	1623	3208	873	712	575	576	620	316	408	256	228	209	386	126	111	131	77	136	86	93	61	72	71	50	33	37	25	26	15	13	19	12	15	6	12	12	8	18	8	14	6	3	4	6	3	2	4	4	5	1	4	2	3	1	1	0	1	0	3	2	0	4	2	0	0	1	3	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	3	0	0	1	0	1	0	0
0.03	north20_active	80	21764	913	2210	503	2795	210	202	207	338	475	109	274	118	132	145	337	30	40	73	25	113	51	59	28	54	61	41	11	20	9	5	6	7	4	7	9	3	4	4	5	17	4	10	5	2	3	5	0	2	4	2	4	1	3	2	3	1	0	0	1	0	0	0	0	3	2	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	1	0	1	0	0
0.03	south21_all	80	8076	7353	2251	3047	1096	2022	835	1697	939	438	328	269	219	207	172	173	126	122	113	79	72	105	69	77	49	59	58	81	30	28	33	21	25	10	22	11	30	17	14	13	5	5	11	8	12	5	8	3	16	0	8	1	0	1	8	2	1	0	6	0	2	0	0	3	1	1	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0
0.03	south21_active	80	1990	5938	617	2368	382	1720	490	1500	764	220	139	68	76	97	44	86	22	48	36	48	19	73	25	65	14	36	41	77	9	22	30	10	18	4	17	2	20	14	2	8	1	1	8	6	11	4	6	0	15	0	7	0	0	1	6	2	1	0	6	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0
0.03	south22_all	80	8097	7188	2282	2998	1117	2076	826	1721	1001	432	343	267	212	223	175	177	138	115	98	86	83	93	56	82	43	53	54	80	33	27	33	20	28	12	23	15	30	20	11	16	5	8	10	6	3	6	7	7	13	2	5	3	2	1	5	2	1	0	5	0	1	1	0	2	1	2	0	1	0	1	0	1	1	4	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0
0.03	south22_active	80	1977	5748	645	2319	408	1771	467	1524	843	207	156	63	74	96	44	87	28	41	30	52	26	62	21	64	8	33	38	76	8	19	28	8	18	6	18	4	20	19	2	10	0	1	8	5	2	4	5	3	12	1	5	2	0	1	4	2	1	0	5	0	0	0	0	0	0	1	0	1	0	1	0	1	1	4	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0
0.03	south23_all	80	7922	7068	2265	2886	1151	2092	834	1738	967	448	348	271	197	215	188	167	133	104	80	76	89	84	49	82	50	58	47	62	28	23	33	18	25	14	18	17	31	15	8	15	6	9	3	3	10	3	8	5	17	8	9	2	2	1	5	1	4	0	6	0	1	1	0	2	2	1	0	2	0	0	0	1	1	4	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	0	0	0
0.03	south23_active	80	1924	5644	608	2251	402	1768	431	1553	817	222	156	70	64	91	48	86	29	36	25	45	28	49	27	62	8	39	34	57	5	17	26	7	12	6	14	4	24	13	0	11	1	2	2	1	9	1	6	3	15	4	8	2	0	1	4	1	4	0	5	0	0	0	0	0	0	1	0	2	0	0	0	1	1	4	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0
0.03	south24_all	80	7898	7026	2232	2842	1130	2070	828	1714	1053	425	340	261	219	210	183	165	140	97	85	78	83	79	48	80	43	56	56	74	35	28	42	19	23	17	18	18	25	11	5	13	7	8	9	4	14	5	11	6	9	9	15	2	12	1	2	1	4	0	2	0	1	1	0	0	2	1	0	2	0	0	0	1	1	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0
0.03	south24_active	80	1954	5581	610	2186	391	1725	434	1544	897	213	150	65	69	91	49	84	38	41	29	41	29	47	26	62	7	40	36	70	8	21	34	6	9	9	11	4	16	9	1	11	2	1	6	3	13	2	8	4	7	4	14	2	10	1	2	1	4	0	1	0	0	0	0	0	0	1	0	2	0	0	0	1	1	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0
0.03	south25_all	80	7946	7029	2225	2804	1116	2012	840	1675	1017	440	341	266	229	205	175	163	138	101	91	82	72	81	47	82	38	56	46	77	33	21	54	20	13	18	19	17	24	5	5	14	6	9	16	5	16	4	6	4	10	12	20	0	11	1	3	3	4	0	1	0	1	1	2	0	2	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south25_active	80	1953	5586	602	2145	371	1654	450	1495	854	219	143	65	72	95	43	92	36	46	35	43	28	46	24	67	6	42	33	69	12	15	48	6	5	10	10	5	15	2	1	12	2	1	13	4	14	2	5	3	8	4	19	0	10	0	3	2	4	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south26_all	80	7946	7331	2245	2839	1111	2020	846	1718	954	463	322	261	230	191	157	180	149	104	103	89	73	87	48	71	38	59	48	80	34	22	54	16	11	15	21	20	14	18	6	17	7	7	16	8	17	5	7	5	6	9	13	1	10	1	3	3	3	1	0	0	1	0	4	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	1948	5880	604	2182	366	1689	468	1522	799	242	148	67	84	99	44	102	39	46	40	49	27	51	24	50	8	45	30	72	15	15	48	4	5	9	12	6	8	14	1	13	3	1	14	7	15	2	5	3	6	4	12	0	10	0	2	2	3	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	7940	7445	2184	2896	1149	2009	829	1627	935	505	305	288	241	212	154	193	138	118	103	104	71	96	57	75	39	57	52	84	30	25	49	16	12	7	20	21	14	18	4	16	7	8	14	16	14	2	6	5	4	5	13	2	7	8	4	3	0	1	2	2	1	0	4	0	1	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	1971	5967	586	2231	391	1688	473	1436	777	274	140	65	94	112	39	115	35	46	42	64	24	66	28	53	9	43	39	75	10	16	41	5	10	5	13	9	10	14	0	12	4	2	12	15	10	1	5	3	4	2	10	0	7	7	3	1	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	8012	7450	2178	2932	1175	2042	819	1701	913	478	315	280	240	221	146	197	131	118	105	101	82	94	61	93	40	50	62	72	28	23	39	17	18	6	16	18	12	26	6	13	10	7	14	17	8	3	7	3	3	5	5	3	3	7	5	1	0	1	3	2	1	0	4	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	1987	6029	609	2280	392	1721	464	1501	744	256	135	66	95	107	37	121	35	43	41	58	24	64	32	69	9	39	47	65	7	11	29	8	10	4	9	7	10	21	1	11	4	2	14	13	5	0	5	1	2	3	2	0	3	7	2	0	0	0	1	0	1	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	7985	7453	2214	2856	1212	2046	836	1798	939	442	323	278	248	237	157	200	132	113	100	107	81	98	57	109	35	45	72	99	27	30	39	18	21	9	20	17	13	18	7	8	8	9	11	14	12	4	5	2	1	4	6	3	3	7	3	1	0	1	4	2	2	0	1	0	1	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south29_active	80	2017	6027	601	2222	403	1722	489	1603	757	227	134	72	96	115	37	117	33	44	35	61	27	67	24	83	13	29	56	94	6	16	29	8	10	3	11	8	9	14	1	8	2	3	11	11	9	1	4	1	0	2	3	0	3	7	1	0	0	0	2	0	2	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south30_all	80	8004	7420	2263	2855	1238	2085	832	1783	963	414	337	267	248	247	169	197	119	108	99	118	80	89	48	109	37	43	69	90	33	37	49	22	18	13	15	7	12	25	5	10	7	7	9	9	10	6	3	1	3	8	4	2	3	0	6	1	9	0	5	0	1	0	1	0	1	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south30_active	80	2029	5922	639	2236	418	1767	474	1591	783	216	135	72	92	120	41	114	27	44	35	70	24	58	16	88	10	26	52	84	7	19	39	13	7	6	5	4	9	15	1	8	2	2	9	5	8	4	1	1	2	4	4	0	3	0	3	0	9	0	3	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south31_all	80	8072	7035	2295	2862	1170	2020	820	1622	1052	449	306	263	250	218	166	171	130	116	77	101	77	99	54	105	43	68	57	79	29	28	44	21	18	31	13	12	13	12	10	20	7	4	12	3	4	6	3	5	7	11	7	6	2	2	7	1	2	3	7	0	0	0	2	0	1	0	1	1	0	0	0	0	1	1	0	0	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
0.03	south31_active	80	1927	5600	698	2252	422	1696	415	1457	858	201	114	61	81	99	41	97	38	43	23	52	34	61	26	81	14	49	40	64	9	23	36	12	11	11	6	2	7	3	0	18	1	1	10	1	3	5	1	1	5	7	7	3	1	2	7	0	1	2	7	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	8103	6908	2281	2893	1133	1983	806	1614	1025	456	325	257	246	227	168	160	138	133	84	89	77	92	59	106	44	69	50	79	29	26	37	17	21	29	17	13	10	13	10	21	8	5	8	4	10	5	3	5	7	11	3	5	2	4	5	1	1	2	2	0	1	1	1	0	1	0	2	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
