label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90
0.03	north6_all	80	12368	2182	1595	1498	1271	941	580	401	296	276	317	344	157	132	122	170	256	69	60	70	72	64	101	35	24	30	25	17	13	11	48	20	8	12	20	6	32	8	9	3	3	4	8	3	6	2	2	3	2	4	3	3	0	1	5	0	0	1	1	0	0	1	1	0	0	3	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	8093	949	842	905	758	601	317	205	147	148	184	220	88	58	66	118	180	25	27	36	43	42	62	15	12	16	14	7	6	8	38	13	4	7	13	5	24	5	8	0	1	2	5	0	4	2	0	3	1	3	0	1	0	0	4	0	0	1	1	0	0	1	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	12294	2157	1639	1491	1288	942	545	405	286	275	339	352	161	133	130	169	208	74	58	64	79	66	99	39	24	27	24	18	14	15	18	18	10	12	24	6	32	9	11	4	6	2	7	5	5	4	1	2	3	4	2	3	1	1	6	1	0	1	0	0	2	1	1	0	0	2	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	7936	933	870	861	758	594	286	217	126	143	206	211	88	60	67	108	142	29	26	35	49	42	74	17	14	12	15	4	5	11	13	14	5	7	18	4	24	2	9	1	4	0	4	2	4	4	0	0	2	3	1	1	1	0	4	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	12215	2182	1658	1459	1330	903	535	413	320	287	373	331	156	143	137	171	201	69	58	53	85	70	99	39	26	32	15	16	17	12	13	20	7	10	27	8	19	5	13	3	8	7	10	4	2	4	0	9	3	5	5	5	2	2	5	1	0	1	0	0	2	1	1	2	0	1	1	0	0	2	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	7856	948	866	836	800	557	264	222	141	145	241	207	82	72	82	104	133	31	27	31	61	46	75	17	16	12	8	3	7	8	10	14	2	5	23	3	11	0	9	2	5	5	6	2	1	3	0	5	2	5	4	3	2	0	4	0	0	1	0	0	0	1	1	2	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	12137	2131	1697	1477	1354	890	590	413	300	271	349	336	163	143	143	190	174	67	60	43	75	60	101	40	25	28	20	18	19	15	10	24	11	6	22	11	13	9	14	2	7	10	13	6	2	4	2	10	2	5	6	2	2	3	1	1	0	2	1	0	2	0	0	2	0	0	0	0	0	2	0	0	1	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	7778	939	911	847	791	534	300	219	125	134	227	205	90	74	82	101	113	34	24	24	51	37	76	17	14	11	10	5	7	12	6	17	5	4	17	5	9	4	2	2	4	7	7	5	1	3	0	5	1	5	5	2	2	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	12281	2159	1693	1490	1374	838	617	396	295	281	351	323	169	147	137	189	180	60	67	38	70	56	103	31	22	27	24	13	20	14	28	28	10	7	20	10	17	7	15	4	6	11	10	7	0	1	4	11	2	8	4	2	2	2	0	1	0	2	3	0	0	0	0	2	0	0	0	1	0	2	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	7916	926	891	894	782	498	327	198	125	128	218	196	94	75	82	107	124	31	31	19	44	32	77	14	9	11	12	6	8	8	21	13	5	4	15	5	11	4	3	4	3	9	5	6	0	0	1	5	0	7	4	2	2	0	0	0	0	1	2	0	0	0	0	2	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	10205	2287	1576	1308	1258	749	524	385	303	260	323	269	156	119	108	149	197	74	41	65	55	69	76	25	15	22	23	19	16	20	24	22	9	10	23	11	12	5	7	6	4	16	9	5	2	5	6	1	3	3	3	3	3	0	3	2	0	1	1	2	2	0	0	0	0	0	1	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	6345	1045	783	755	743	441	287	220	144	134	187	171	86	55	51	96	126	24	22	31	28	47	55	12	3	11	11	10	7	13	17	15	5	4	20	4	5	2	4	5	1	11	3	2	0	2	4	0	1	3	2	1	1	0	1	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	10426	2267	1562	1322	1229	793	549	370	324	282	315	313	156	129	119	159	212	68	45	53	62	69	74	28	25	24	29	16	17	18	31	23	13	7	15	5	12	7	6	4	7	15	9	7	6	2	9	1	2	5	3	2	1	0	1	1	0	0	1	1	2	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	6437	1061	816	755	739	455	296	208	158	150	179	195	93	63	60	97	141	21	22	24	30	41	55	13	7	14	15	10	9	12	18	15	9	3	12	1	4	4	4	3	2	7	3	4	2	1	6	0	0	4	2	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	10990	2336	1568	1386	1300	789	541	350	322	283	326	360	166	141	131	186	190	63	47	48	68	66	82	28	27	29	30	14	13	15	31	19	15	4	14	4	11	9	7	6	9	20	5	3	9	3	12	1	2	3	3	2	2	0	2	1	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north13_active	80	6768	1060	806	792	816	457	288	176	159	136	182	221	94	71	60	111	123	19	18	25	32	37	52	13	9	18	17	7	6	9	20	10	9	0	11	2	4	5	5	3	4	11	1	3	3	3	7	0	0	2	2	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	11696	2280	1618	1378	1386	851	549	340	340	280	343	394	163	144	134	198	210	60	60	44	82	58	108	21	33	23	32	13	13	13	28	18	12	4	10	2	9	14	6	5	9	15	2	2	11	4	8	1	2	3	1	0	1	1	1	0	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north14_active	80	7295	1050	867	791	855	498	298	167	169	137	193	240	83	70	62	115	132	24	27	27	43	29	71	9	15	15	17	4	8	7	19	9	9	0	6	2	4	8	6	1	6	8	0	2	5	3	5	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	12318	2184	1670	1448	1417	905	564	347	323	298	368	405	171	150	132	214	195	60	58	46	72	51	104	25	40	25	30	15	17	19	29	20	10	4	20	5	10	14	7	4	8	14	1	2	8	4	6	1	2	3	1	0	1	1	1	1	0	1	1	0	2	2	0	3	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north15_active	80	7803	1017	887	842	898	552	308	182	162	149	214	260	85	69	72	129	124	21	32	27	44	29	68	9	21	13	15	4	4	8	21	8	7	0	14	3	8	8	5	0	6	10	0	1	4	3	4	0	0	1	0	0	0	0	0	1	0	1	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	12429	2164	1658	1468	1479	941	556	380	289	293	334	372	160	153	135	190	190	65	66	54	61	44	103	28	37	32	24	19	19	20	25	31	5	6	19	7	12	12	10	4	5	12	1	2	7	2	5	1	2	4	2	1	0	1	2	1	0	1	1	0	2	1	0	3	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north16_active	80	7902	1019	874	855	926	565	303	204	140	158	193	228	86	77	80	116	115	23	38	28	38	27	76	13	18	18	14	7	4	9	20	12	3	1	13	5	10	6	8	0	4	9	0	1	4	1	3	0	0	1	0	1	0	0	0	1	0	1	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	12433	2141	1640	1458	1450	974	540	399	285	310	329	344	152	149	141	181	185	65	61	61	68	50	84	40	42	39	25	17	27	18	27	35	8	7	22	7	15	9	14	6	5	8	4	4	2	1	3	3	1	5	2	1	0	0	2	1	0	1	0	1	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	7969	988	854	855	901	563	298	218	131	173	181	216	86	75	85	112	119	25	36	29	48	32	66	17	18	20	17	9	10	7	18	16	3	1	15	5	12	4	11	2	3	7	2	1	1	1	2	2	0	2	0	1	0	0	1	1	0	1	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	12268	2115	1604	1517	1436	892	505	412	310	279	304	368	157	146	155	176	197	61	55	73	62	42	93	42	37	44	42	18	23	10	33	33	7	7	21	6	19	6	15	6	8	9	7	4	3	3	3	3	1	4	3	1	0	1	2	0	1	0	0	2	0	1	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	7919	969	832	873	908	505	281	213	148	155	156	220	84	70	93	103	132	20	31	34	42	21	66	18	14	25	30	9	12	5	22	17	3	2	13	4	13	2	12	4	4	9	6	1	0	3	2	3	0	2	0	1	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	12188	2123	1629	1550	1434	895	507	419	320	298	321	386	174	138	150	194	175	65	51	66	80	55	107	40	25	39	34	18	21	16	36	29	9	7	24	5	18	6	11	5	7	7	8	5	5	2	6	4	1	3	4	0	0	1	1	0	1	1	1	3	0	0	0	1	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	7818	928	870	901	903	518	275	211	155	171	177	248	95	62	86	117	120	25	28	29	54	29	70	14	10	23	24	8	14	8	21	18	3	2	14	4	12	3	8	4	4	7	6	1	2	2	6	4	0	3	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	12400	2142	1677	1567	1416	916	539	415	336	292	326	381	200	137	154	188	203	69	57	72	86	62	109	30	30	33	33	22	17	16	39	25	10	8	25	5	28	6	13	4	5	13	8	5	5	3	6	3	1	3	4	3	1	1	0	1	1	2	1	3	0	0	0	1	1	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	8004	959	882	900	898	555	290	214	174	158	182	249	96	63	86	114	135	30	29	38	56	27	69	10	13	20	22	9	10	9	24	18	5	4	13	2	12	5	10	3	2	11	5	1	2	2	6	3	1	3	0	3	1	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	5230	5067	3298	1080	1492	635	435	491	412	253	327	526	166	121	109	196	82	101	62	42	41	52	36	40	58	30	28	13	27	14	45	13	19	14	12	10	13	7	6	7	14	11	3	3	2	6	5	5	1	7	2	0	0	1	4	0	1	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	2466	3228	2045	545	928	351	198	290	220	133	200	348	81	58	46	136	35	61	25	27	21	29	15	24	34	17	15	4	17	6	34	6	14	6	4	5	4	6	4	6	6	9	2	3	1	3	4	3	1	4	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	5151	4996	3334	1064	1529	648	430	507	394	252	342	551	167	110	120	183	78	94	69	39	48	47	35	39	61	31	27	18	26	13	41	12	23	15	9	10	11	11	3	6	10	8	4	3	4	4	4	4	1	5	1	0	0	2	5	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	2425	3225	2086	532	968	370	201	280	207	128	218	373	81	55	48	123	36	58	26	25	21	26	11	22	37	14	15	6	17	6	29	6	16	6	1	5	4	9	3	6	6	6	3	3	2	3	3	3	1	3	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	5098	4958	3274	1064	1582	631	433	504	387	244	346	528	166	108	117	161	79	85	77	43	45	50	37	36	53	28	22	24	23	15	39	15	22	12	8	10	11	12	4	6	6	8	4	6	2	1	2	5	1	3	1	0	0	2	3	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	3	0	1	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south23_active	80	2356	3206	2072	534	994	345	197	277	220	117	224	356	79	52	52	95	44	58	34	25	19	28	11	23	34	12	12	8	14	9	29	10	15	4	2	4	6	10	3	6	2	5	3	4	1	1	2	4	1	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south24_all	80	4948	4556	2990	1037	1426	616	435	478	388	235	359	408	147	110	123	143	85	77	66	48	52	46	43	33	46	24	15	22	27	14	26	18	16	12	7	13	12	13	5	3	2	3	5	7	3	0	2	1	0	3	2	1	0	2	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	3	0	1	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south24_active	80	2293	2891	1917	515	864	329	191	265	213	112	223	264	69	58	56	75	45	46	31	28	18	25	16	21	23	10	6	7	16	8	14	9	10	3	2	5	6	8	3	2	0	1	4	4	2	0	1	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	3	0	1	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south25_all	80	4833	4227	2720	1012	1297	597	427	490	364	239	298	354	141	115	108	132	98	72	65	57	49	50	37	29	45	28	18	25	22	15	22	20	14	11	7	15	11	9	6	2	2	3	6	5	3	0	4	1	0	0	2	1	0	3	0	1	0	0	0	0	1	1	0	1	0	1	0	0	0	2	0	0	0	3	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south25_active	80	2170	2586	1699	502	790	309	184	288	188	112	179	219	66	69	47	64	48	39	32	29	14	23	16	14	24	14	6	9	14	8	15	10	11	2	3	6	5	5	4	1	0	1	6	2	2	0	2	1	0	0	1	1	0	1	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	2	0	0	0	3	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south26_all	80	4848	4016	2644	949	1219	577	404	446	363	247	273	346	149	128	106	126	80	75	58	56	41	40	36	32	45	27	23	19	28	14	23	18	12	11	9	12	10	9	7	3	1	2	6	6	2	3	5	17	1	0	1	1	0	2	0	2	0	0	0	0	1	1	0	1	0	1	0	0	1	2	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	2196	2395	1631	453	696	293	176	251	181	127	162	199	68	73	50	64	31	39	26	30	14	19	16	18	22	15	6	9	18	8	16	5	9	3	5	4	6	4	5	2	0	1	5	4	2	1	2	0	0	0	1	1	0	1	0	1	0	0	0	0	1	1	0	1	0	1	0	0	0	2	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	4932	4265	2884	993	1360	617	428	465	390	248	288	405	157	122	96	148	71	85	57	59	38	44	27	31	43	45	23	25	28	15	23	23	12	10	9	10	10	10	5	3	5	3	5	5	1	3	4	17	1	2	2	0	2	1	0	2	1	0	2	0	2	1	0	1	1	0	1	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	2	0
0.03	south27_active	80	2246	2568	1844	483	835	324	192	250	207	123	187	247	77	63	41	86	25	45	20	30	14	18	8	16	23	30	8	11	21	6	12	9	10	2	6	5	5	9	4	2	2	3	4	5	1	1	2	0	0	2	1	0	2	0	0	1	0	0	2	0	1	1	0	1	1	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	2	0
0.03	south28_all	80	5046	4564	3228	1029	1525	636	407	500	407	244	312	516	165	134	105	162	62	100	56	57	38	39	25	43	47	55	19	23	21	17	25	19	11	10	12	9	9	10	5	2	7	5	8	6	2	3	5	18	2	9	1	0	2	1	2	1	1	1	2	0	2	1	0	0	1	0	1	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	2	0
0.03	south28_active	80	2360	2782	2082	499	964	336	184	292	221	114	198	348	85	68	52	97	25	54	24	30	14	20	5	25	26	38	9	9	13	10	16	7	9	4	6	3	4	8	3	2	4	4	6	4	2	1	3	1	0	9	0	0	2	0	1	1	0	0	2	0	0	1	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	2	0
0.03	south29_all	80	5107	4865	3389	1048	1642	675	431	505	431	244	330	526	166	122	110	175	69	112	62	56	45	39	29	39	46	59	17	24	18	17	21	18	11	10	12	7	5	15	5	5	9	6	4	5	3	2	3	19	1	9	1	0	4	1	2	1	2	1	2	0	2	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0
0.03	south29_active	80	2442	3010	2248	518	1065	352	203	297	244	116	210	352	86	64	56	103	30	66	27	29	19	17	8	23	26	40	11	10	7	8	12	8	8	5	7	4	2	13	4	4	5	3	2	3	1	0	3	2	0	9	0	0	2	0	1	1	0	0	2	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0
0.03	south30_all	80	5004	4915	3392	1059	1693	697	424	487	423	243	325	534	151	117	114	175	75	105	65	46	46	35	38	46	56	45	13	26	23	17	23	16	11	9	11	6	4	15	5	8	10	7	5	6	5	0	3	2	1	9	0	0	2	1	3	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	2400	3073	2243	531	1111	367	201	289	235	121	198	375	80	58	59	97	35	62	32	29	21	18	13	26	34	21	9	13	8	9	13	6	7	5	7	3	1	12	3	7	8	2	3	3	2	0	3	2	0	9	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	4946	4969	3243	1089	1584	659	432	509	386	269	325	532	154	121	93	229	76	96	63	61	39	55	29	48	57	26	22	16	26	13	25	10	16	10	8	13	15	18	5	8	7	5	1	5	1	1	2	4	2	2	2	1	1	6	3	0	2	5	1	0	1	0	1	0	0	1	0	0	1	0	1	1	3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0
0.03	south31_active	80	2359	3122	2049	548	1022	327	205	273	209	127	177	354	71	50	37	125	36	68	35	23	16	36	15	21	35	12	8	6	17	8	17	5	13	6	5	5	10	13	2	5	6	4	0	5	0	0	0	4	2	2	0	0	1	5	0	0	1	4	1	0	1	0	1	0	0	1	0	0	0	0	1	0	3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0
0.03	south32_all	80	4922	4940	3310	1095	1578	666	448	500	425	242	314	496	154	126	98	224	84	92	51	65	38	63	26	48	61	29	23	22	27	11	31	11	11	9	7	15	15	17	6	11	7	2	1	4	2	2	2	7	0	6	2	0	1	6	3	0	2	3	0	1	0	0	2	0	1	1	0	0	1	0	1	0	3	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
0.03	south32_active	80	2357	3071	2100	548	985	332	211	287	235	117	183	343	72	56	41	114	38	54	25	27	16	40	14	18	39	10	8	8	18	9	14	3	8	7	3	5	10	11	2	8	5	1	0	4	1	0	1	6	0	5	0	0	1	5	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	3	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south33_all	80	4946	4990	3286	1057	1510	677	420	491	443	230	330	510	156	133	82	213	85	98	58	54	38	61	30	48	54	28	20	24	24	17	30	10	9	13	11	11	12	11	9	7	4	2	2	3	1	1	2	8	2	9	2	1	0	5	2	0	1	3	0	1	0	0	2	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
0.03	south33_active	80	2345	3137	2106	514	913	341	194	284	246	108	198	352	74	61	38	138	39	52	32	26	19	37	17	20	37	10	8	12	15	11	15	2	4	8	7	4	5	8	4	7	2	1	2	3	1	0	1	7	2	7	0	0	0	4	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
