label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86
0.03	north6_all	80	17197	3439	4455	1585	1317	970	938	1168	718	315	355	323	190	174	361	155	186	247	78	68	76	73	103	44	43	56	57	32	28	28	13	21	33	11	6	16	14	13	8	4	8	6	2	2	3	4	2	5	2	2	3	3	1	0	1	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	10998	1621	2879	808	677	510	546	730	435	152	199	180	88	84	232	95	110	155	46	37	42	44	72	23	19	25	45	20	14	15	9	13	20	6	4	8	10	6	3	2	5	3	1	2	1	1	2	2	2	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	17162	3465	4509	1576	1300	985	954	1158	724	317	358	333	185	170	352	139	186	237	79	80	82	76	104	45	44	57	47	33	30	32	13	15	37	12	6	10	10	24	7	4	5	6	4	4	4	4	1	3	4	3	1	2	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	10934	1631	2923	789	677	508	573	749	445	140	201	188	84	80	222	82	103	147	47	46	48	45	68	27	19	29	34	17	17	19	8	7	24	8	3	7	10	16	4	2	2	3	1	3	2	1	1	1	4	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	16548	3382	4380	1582	1252	962	976	1144	722	337	344	334	194	172	312	158	185	214	76	88	83	75	93	56	46	45	47	41	29	31	12	12	34	13	7	6	8	24	8	2	7	7	6	6	4	1	1	1	4	5	1	1	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	10542	1569	2792	785	647	486	589	724	432	151	191	174	85	89	193	92	95	144	45	57	41	45	61	29	23	24	34	25	20	22	8	4	21	7	4	3	6	16	4	1	4	3	3	3	2	0	1	0	4	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	16172	3388	4250	1577	1231	964	974	1110	726	345	342	300	179	171	297	149	158	184	82	103	76	70	98	66	46	32	39	40	32	24	12	11	18	20	9	5	6	28	6	2	7	4	6	5	2	1	0	4	5	5	1	1	1	1	1	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
0.03	north9_active	80	10289	1563	2681	759	644	479	578	708	421	145	187	155	70	81	180	82	95	103	44	58	36	44	67	35	20	21	25	19	20	16	7	4	12	8	5	1	2	18	1	0	4	2	3	2	1	0	0	2	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	15975	3329	4093	1586	1171	909	901	1096	678	328	348	285	174	180	301	151	170	167	90	98	78	78	88	58	48	27	43	42	30	20	12	13	21	19	9	5	9	14	4	2	5	5	6	3	1	0	0	4	2	4	0	1	0	3	1	0	4	1	3	2	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
0.03	north10_active	80	10157	1536	2556	772	592	455	527	689	388	141	185	150	69	83	166	82	105	84	42	53	33	54	58	28	23	16	28	20	21	13	8	4	15	8	6	1	5	9	0	1	4	3	4	1	0	0	0	2	1	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	16277	3270	4060	1619	1204	905	932	1126	747	312	384	328	234	157	292	161	176	172	75	67	86	77	76	52	38	40	41	37	26	16	20	25	38	15	8	10	13	11	9	3	4	6	4	10	7	14	1	7	2	5	1	1	3	0	0	3	3	0	0	0	1	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	10238	1530	2518	770	632	483	530	733	472	145	212	192	106	86	174	73	116	108	36	35	50	35	44	22	16	25	22	20	12	7	12	18	27	4	5	5	8	6	6	3	2	5	1	5	4	8	1	3	1	3	1	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	15443	3326	3772	1615	1233	905	930	1040	653	323	363	314	226	155	277	153	150	182	74	74	72	74	79	51	36	33	42	34	18	21	16	18	45	14	5	12	11	13	6	5	6	10	4	10	6	12	2	7	1	8	1	3	2	0	2	1	0	1	0	0	1	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	9674	1537	2319	782	636	465	520	667	388	136	196	188	112	78	171	59	99	114	38	41	44	37	45	23	18	20	20	17	10	11	10	10	31	6	2	7	7	6	4	4	3	4	2	5	4	5	1	3	1	6	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	15033	3424	3848	1596	1223	883	903	968	678	323	349	309	218	155	287	159	128	187	75	65	82	66	78	58	33	38	43	27	22	24	13	9	42	15	5	11	13	11	5	4	9	12	6	4	5	10	3	7	0	6	1	3	3	0	2	0	1	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	9449	1587	2384	788	633	467	500	602	401	135	187	179	116	84	168	63	77	114	46	34	43	32	49	30	17	25	21	11	13	13	9	4	32	9	3	7	11	5	3	2	6	4	3	3	4	4	1	4	0	5	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	15849	3372	4033	1652	1206	898	920	995	701	328	344	305	215	165	299	158	165	215	70	75	77	66	99	55	43	41	42	21	23	29	9	10	29	14	9	9	11	9	5	7	9	11	6	5	2	4	4	4	3	5	1	2	3	1	2	0	1	1	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	10000	1562	2512	839	628	485	524	626	398	135	193	171	114	81	187	79	109	143	40	43	43	36	69	30	24	23	21	9	12	16	6	5	19	11	5	7	9	6	2	2	7	4	4	3	2	3	2	3	0	4	0	0	1	1	2	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	16619	3343	4236	1664	1239	908	947	1117	752	330	346	322	224	161	271	147	173	213	72	81	86	68	108	48	43	43	33	19	23	24	11	15	27	20	8	9	9	12	9	9	12	7	4	3	2	5	2	2	4	2	1	0	3	1	1	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	10661	1558	2656	853	680	479	565	687	459	140	202	178	111	74	171	75	108	150	36	48	53	42	75	24	23	23	16	8	12	10	6	9	19	17	5	6	8	10	3	3	8	3	2	1	2	4	1	2	1	0	0	0	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	17191	3307	4314	1695	1213	935	934	1171	748	344	355	345	221	158	295	148	198	227	72	76	77	69	119	49	46	50	37	22	23	27	14	19	28	21	12	10	8	14	8	11	9	6	2	6	0	5	2	2	5	4	1	0	2	2	0	3	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	11031	1538	2713	857	676	469	552	698	441	149	214	199	104	67	196	80	124	166	27	48	52	43	85	25	24	27	18	13	11	16	7	13	15	18	7	5	4	10	3	4	6	4	1	3	0	4	1	2	2	0	0	0	2	2	0	2	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	17199	3404	4414	1665	1209	954	965	1252	764	340	364	327	201	141	304	139	198	242	70	78	68	85	101	50	38	49	43	25	29	28	12	23	27	19	11	11	8	16	11	8	14	5	1	11	1	5	2	0	6	4	0	0	1	1	0	3	3	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	11036	1554	2762	846	648	466	545	775	480	152	218	192	86	65	192	81	127	173	29	43	49	62	69	24	20	29	23	14	14	14	6	17	16	15	6	7	4	6	6	3	6	2	0	4	0	4	2	0	3	1	0	0	1	1	0	2	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	17248	3466	4456	1642	1196	936	967	1272	757	348	379	291	182	147	351	145	186	254	79	74	67	96	88	57	38	52	47	30	26	26	15	26	23	19	10	6	10	16	9	6	13	4	1	11	2	8	2	2	9	6	1	0	1	1	0	3	2	0	0	0	2	4	0	2	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	11080	1629	2859	830	624	462	563	793	451	174	220	163	86	71	244	84	118	178	36	45	40	66	61	33	20	36	29	24	13	14	8	16	13	15	6	4	5	8	6	3	4	2	0	4	1	6	2	1	9	4	0	0	1	1	0	2	2	0	0	0	1	4	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	17450	3440	4520	1625	1239	951	1002	1267	739	330	405	259	163	165	365	160	174	232	77	83	60	104	98	55	40	46	56	26	31	22	13	25	22	11	11	6	10	12	8	6	11	5	4	7	3	6	3	3	9	5	1	1	1	1	0	3	2	0	0	0	2	3	0	2	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	11162	1642	2946	847	647	478	579	833	439	168	239	149	84	86	230	96	111	155	36	42	37	72	67	31	25	32	38	20	17	7	5	13	16	7	7	3	5	6	5	3	3	1	2	2	1	5	3	2	9	4	0	1	1	1	0	2	2	0	0	0	1	3	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	16433	3442	4231	1571	1215	943	958	1172	716	305	379	240	180	168	316	171	145	208	77	82	70	88	94	60	33	45	45	26	23	26	17	26	19	9	9	10	13	8	6	4	6	4	4	5	3	6	1	3	8	7	1	1	0	2	0	2	0	0	0	0	1	4	0	0	1	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	10367	1681	2739	800	632	471	552	770	422	158	217	131	95	88	189	101	81	134	34	44	31	57	64	29	20	32	30	21	13	12	6	11	14	4	6	6	7	8	3	3	3	1	2	1	1	5	1	2	8	7	0	1	0	2	0	1	0	0	0	0	1	4	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	16088	6848	3899	1740	1146	825	1150	571	919	320	337	416	180	208	145	145	204	83	82	80	67	103	77	73	37	54	34	35	32	23	25	12	16	14	8	9	11	10	4	3	5	13	5	1	3	6	1	5	3	3	3	0	1	9	1	1	2	0	0	0	1	0	0	1	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	10182	4255	2496	941	546	401	658	298	613	156	200	249	103	119	74	76	130	36	45	49	29	57	38	40	20	35	19	17	19	13	11	6	8	7	2	2	6	7	3	2	4	11	1	1	2	4	0	3	1	3	1	0	1	9	1	1	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	16148	6844	3847	1700	1185	874	1112	565	937	319	329	393	172	200	160	146	191	82	82	79	60	104	65	73	30	66	33	29	32	21	22	15	18	14	11	9	17	8	6	5	2	11	8	1	5	5	2	3	4	5	3	0	2	5	1	2	2	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	10214	4233	2415	922	579	417	638	283	607	150	187	242	93	118	87	74	125	34	40	41	23	61	28	38	18	47	18	15	20	12	13	10	10	5	5	1	7	6	6	2	2	9	4	1	3	3	0	1	0	4	1	0	2	5	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	16148	6791	3918	1668	1171	879	1137	577	913	310	336	395	173	207	174	135	183	77	85	92	60	103	83	64	33	69	40	29	36	17	24	17	15	18	11	7	19	7	4	9	2	10	12	3	3	3	5	4	3	6	3	0	1	4	2	2	2	3	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	10188	4155	2455	903	595	405	670	314	567	132	192	251	85	115	97	70	116	31	36	49	25	65	43	33	21	46	22	16	19	7	11	9	8	9	7	2	10	5	4	2	2	6	6	2	1	2	1	1	0	5	2	0	1	4	2	2	2	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	16123	6655	3942	1672	1192	821	1155	630	896	317	324	423	195	203	171	130	195	68	85	99	57	97	92	61	35	66	40	24	32	14	21	17	18	13	13	9	19	8	6	9	5	6	11	3	2	4	4	3	5	3	3	0	1	2	2	2	3	3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	10249	4068	2428	883	601	379	698	355	552	139	182	276	96	107	92	66	125	29	38	47	28	65	51	34	22	50	19	14	16	7	11	9	6	8	7	3	11	5	6	2	4	4	6	2	1	2	1	1	2	2	2	0	1	2	2	2	3	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	16344	6707	4019	1726	1157	801	1170	645	916	312	322	414	232	220	164	128	212	68	75	99	50	87	109	62	36	52	36	29	29	20	20	16	23	12	10	9	21	10	7	10	5	11	10	6	1	2	4	2	5	4	2	2	0	1	2	1	2	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	10437	4026	2517	891	572	367	717	363	579	135	183	256	119	123	78	61	148	32	33	49	25	52	65	40	22	36	16	18	17	10	11	8	10	6	6	5	14	6	6	3	4	9	5	3	1	1	1	1	2	3	2	0	0	1	2	1	2	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	16571	6824	3961	1683	1171	804	1140	637	923	307	301	418	231	222	140	115	213	67	69	89	48	94	109	68	37	56	32	31	27	22	21	16	19	18	6	8	24	9	6	8	6	6	10	4	5	3	3	1	4	4	2	2	0	1	1	0	2	2	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south26_active	80	10523	4189	2491	861	581	373	675	347	571	131	162	262	114	122	61	62	147	28	30	47	22	55	66	42	21	43	11	17	19	11	13	10	8	6	3	5	14	5	5	7	4	5	6	2	4	1	2	1	3	4	0	0	0	1	1	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south27_all	80	16574	6737	3829	1724	1147	816	1035	607	951	321	320	410	217	227	155	114	230	83	62	86	38	82	98	68	36	46	21	27	20	21	17	19	15	21	5	9	25	12	5	8	7	7	7	4	5	4	6	1	3	10	5	2	0	1	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south27_active	80	10564	4193	2462	891	585	378	612	323	605	146	167	247	103	127	68	59	158	30	29	38	13	49	62	42	20	29	6	18	13	12	11	13	8	9	2	4	14	8	4	7	5	5	6	2	4	1	3	1	2	10	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south28_all	80	16611	6687	3858	1714	1143	810	1068	615	949	310	324	423	204	228	164	114	221	103	65	73	50	83	87	66	36	44	26	30	17	15	15	18	6	23	6	6	18	12	4	13	4	9	6	2	4	4	6	0	3	10	5	0	0	0	0	0	1	0	1	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south28_active	80	10559	4158	2441	892	575	388	646	333	621	139	164	258	90	133	75	60	141	41	29	31	22	60	51	38	22	25	8	19	10	7	11	10	3	12	2	3	9	8	4	9	2	5	5	2	3	1	4	0	3	9	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south29_all	80	16109	6365	3865	1712	1118	792	1113	606	907	322	338	400	182	207	167	125	213	100	78	79	55	85	88	56	30	52	32	30	30	17	23	17	7	20	5	8	9	13	5	12	6	5	4	2	1	3	5	1	2	9	3	0	0	0	0	3	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	10143	3911	2385	874	556	390	685	334	586	148	170	241	85	128	81	66	133	42	35	30	27	60	52	32	18	28	13	18	21	6	17	7	5	11	1	2	7	10	5	8	2	2	3	2	0	1	3	0	2	8	1	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	15046	6105	3780	1694	1141	770	1104	610	843	321	344	374	188	185	161	130	194	95	78	82	62	90	63	58	23	63	40	26	33	16	30	20	7	17	7	7	14	13	3	14	3	7	2	5	4	5	2	1	1	4	3	1	0	0	1	3	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	9448	3672	2285	893	565	369	683	343	535	152	173	238	92	119	82	69	120	41	35	35	28	65	33	35	15	37	21	14	19	4	19	10	4	8	0	2	11	10	3	7	1	4	1	4	1	0	2	0	1	2	2	0	0	0	1	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	15824	6616	3908	1721	1164	811	1120	599	1008	341	340	405	214	193	159	115	214	93	85	76	61	107	78	84	26	57	36	17	29	19	18	15	10	15	15	11	28	12	5	11	2	17	5	2	5	5	1	2	0	1	1	3	2	2	0	0	0	0	0	1	0	5	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	1	0
0.03	south31_active	80	9988	4093	2434	898	603	415	710	303	679	166	186	247	107	102	72	61	132	48	39	36	27	59	51	50	14	29	20	7	18	10	13	7	6	7	7	3	18	8	3	7	0	14	2	0	0	4	0	1	0	0	1	3	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south32_all	80	15826	6507	3956	1731	1156	825	1160	593	944	317	340	424	209	195	153	110	212	96	86	70	60	96	88	74	27	64	42	21	23	23	17	17	8	14	11	8	26	10	6	12	1	8	5	4	1	3	3	2	0	3	1	3	1	3	1	2	0	0	0	1	0	5	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south32_active	80	9934	3974	2482	908	606	417	734	306	629	145	188	248	103	107	69	53	131	46	47	32	26	47	62	48	18	37	21	8	13	10	11	8	5	5	6	1	14	7	3	7	0	6	2	0	0	2	1	1	0	2	1	2	1	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south33_all	80	15866	6598	4032	1764	1183	805	1151	585	914	313	330	453	198	185	166	112	216	85	77	70	64	94	86	57	29	61	38	17	29	18	14	14	8	10	10	7	29	7	5	12	2	8	8	2	3	4	2	2	2	2	3	2	4	3	1	8	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	1	0	2	0	0	1	2	1	0	0	1	1	0	0	0	0
0.03	south33_active	80	10048	4038	2558	974	626	395	707	293	615	137	176	257	107	95	76	55	135	47	41	33	31	48	54	33	17	36	23	7	16	6	8	6	5	3	6	2	19	4	3	8	0	3	3	0	2	3	1	1	2	2	3	0	4	1	1	5	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0
0.03	south34_all	80	16314	6487	4062	1744	1170	833	1178	615	871	323	313	404	202	187	162	131	245	91	74	74	55	98	92	65	33	58	34	25	29	19	16	13	7	11	8	7	23	11	2	9	2	14	7	4	8	6	3	5	5	3	4	2	4	2	1	9	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	2	0	0	0	1	1	0	0	0	0
0.03	south34_active	80	10436	4007	2565	948	589	404	724	320	545	136	155	227	103	96	75	67	159	40	44	42	24	56	52	38	17	36	19	14	15	8	10	7	5	5	4	2	16	8	1	8	0	10	3	2	8	6	1	2	3	3	3	0	3	1	1	5	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south35_all	80	16124	6464	4071	1717	1126	834	1177	647	869	330	317	422	198	179	167	138	234	83	71	79	65	101	83	65	30	52	31	27	39	13	17	13	9	15	8	11	20	13	2	5	2	13	6	4	10	5	3	5	5	1	4	1	4	3	1	8	0	1	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	2	0	0	0	1	1	1	0	0	0
