label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69
0.03	north12_all	80	4324	4191	1300	2323	622	426	348	432	208	483	278	101	545	106	125	73	53	101	35	37	30	27	20	16	13	16	22	22	10	5	7	5	31	3	4	1	4	4	2	2	3	5	2	15	0	1	2	1	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	1116	3325	694	2062	232	102	168	323	47	409	217	37	516	84	85	54	22	85	8	5	18	5	10	5	4	7	21	17	4	2	3	2	30	1	1	1	1	1	0	2	2	2	0	14	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	4298	4239	1314	2251	640	408	346	408	195	466	285	99	530	106	121	75	47	101	39	39	22	23	25	10	16	17	29	22	6	6	7	7	30	2	4	5	3	3	2	2	3	2	2	10	0	1	2	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	1114	3357	688	1997	236	104	170	299	48	399	216	37	502	77	75	51	21	85	9	8	15	6	17	2	4	6	26	17	3	3	3	3	28	1	1	4	1	1	0	2	2	2	0	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	4288	4237	1309	2259	640	404	352	428	196	496	270	106	508	129	101	70	48	109	33	43	23	22	24	12	15	16	25	23	7	8	6	5	19	3	3	5	4	3	2	1	1	2	1	12	0	0	1	0	0	1	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	1072	3410	676	1976	238	106	160	314	52	426	209	42	471	95	54	41	15	97	5	9	18	6	16	4	4	5	21	19	3	5	1	3	17	1	1	4	2	2	0	1	0	2	0	12	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	4268	3912	1301	2070	636	436	366	414	206	454	239	108	416	119	80	65	48	113	36	40	20	20	23	12	14	11	23	19	8	7	6	7	12	4	4	5	5	2	1	1	2	0	1	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	north15_active	80	1032	3114	637	1754	235	107	171	289	56	384	176	35	382	86	44	37	14	89	6	11	12	5	15	4	2	3	19	15	2	4	1	3	10	1	0	4	3	1	0	1	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north16_all	80	4298	3540	1265	2018	624	449	362	404	203	412	213	107	308	125	80	70	54	104	28	32	27	27	17	10	16	10	15	18	16	8	4	5	10	4	5	4	5	2	4	4	2	0	3	2	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	north16_active	80	973	2720	598	1668	220	111	161	270	64	328	153	31	271	82	44	44	12	78	6	7	14	8	7	4	5	3	7	13	7	3	0	1	9	0	2	4	3	1	0	4	0	0	0	2	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north17_all	80	4297	3163	1229	1738	598	454	379	384	201	372	197	108	272	136	84	69	54	101	28	22	26	26	16	9	17	9	15	9	16	8	5	6	6	3	5	0	7	0	4	4	3	0	3	0	0	1	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north17_active	80	943	2288	572	1367	195	103	165	254	68	284	120	26	237	81	50	40	10	73	6	4	11	6	5	3	5	4	8	6	6	1	1	1	6	0	2	0	2	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north18_all	80	4313	3047	1219	1613	600	432	371	377	194	303	210	120	306	130	91	78	58	91	28	21	35	30	15	12	16	13	23	7	15	10	6	6	7	2	4	0	7	0	3	9	3	0	4	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	934	2166	559	1276	197	107	163	241	62	228	136	29	268	78	57	43	10	74	6	6	16	6	5	4	4	5	16	3	6	3	2	1	7	0	2	0	1	0	0	7	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	4327	3023	1244	1537	612	415	351	381	203	281	221	120	258	123	112	78	52	82	32	23	31	26	16	12	15	13	27	9	8	9	6	9	11	5	4	0	5	0	2	9	6	0	3	2	0	2	5	0	2	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	952	2144	554	1224	201	91	149	238	55	214	149	29	223	85	72	34	9	65	6	5	15	5	8	4	1	6	22	5	3	3	2	3	11	1	1	0	0	0	1	7	1	0	1	1	0	0	3	0	2	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	4280	3017	1296	1467	632	434	355	344	215	293	207	130	246	130	102	73	40	82	35	30	36	24	16	19	16	15	28	8	9	7	7	6	13	4	7	0	4	0	2	6	4	8	1	2	0	1	4	0	2	1	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	927	2123	569	1160	203	99	144	200	54	233	136	31	216	98	67	29	6	66	7	8	17	4	7	5	2	4	23	3	1	3	1	3	12	1	2	0	0	0	1	4	1	7	1	1	0	0	2	0	2	1	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	4273	4190	1373	2310	624	457	396	427	218	437	245	126	391	137	86	76	39	118	34	31	22	24	27	12	11	12	28	16	14	7	11	7	22	2	4	16	0	0	4	3	1	10	1	5	2	0	1	0	1	1	1	3	1	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
0.03	south21_active	80	1154	3373	723	2037	264	115	196	291	49	368	174	40	358	102	60	46	7	94	16	5	13	9	12	4	2	6	27	13	9	5	3	2	22	1	0	16	0	0	0	3	1	10	0	5	1	0	0	0	1	1	1	3	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south22_all	80	4242	4094	1391	2192	599	455	394	401	227	413	254	133	375	138	95	81	40	98	37	27	23	29	19	13	10	9	26	8	10	6	10	4	27	6	4	16	0	2	6	7	1	8	3	4	2	0	1	0	0	1	1	3	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0
0.03	south22_active	80	1135	3326	767	1930	242	115	192	258	56	350	178	46	347	102	70	54	10	76	14	6	14	11	12	5	1	4	23	7	6	5	2	0	25	2	0	16	0	1	0	7	1	8	0	4	1	0	0	0	0	1	1	3	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south23_all	80	4212	4220	1326	2110	594	434	417	430	213	478	254	127	410	156	96	70	49	128	37	30	23	33	20	13	10	12	24	6	7	8	9	5	21	5	4	13	0	2	3	5	1	4	3	4	0	0	1	0	0	0	0	4	0	1	0	0	0	0	1	0	0	0	1	0	1	1	0	1	0	0
0.03	south23_active	80	1126	3476	712	1865	247	112	190	276	51	415	171	46	384	112	69	44	14	106	15	9	15	13	10	3	1	6	19	6	2	5	1	0	19	1	1	13	0	1	0	5	1	4	0	4	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south24_all	80	4227	4178	1376	2131	585	412	407	427	215	510	253	119	478	141	116	76	50	143	31	31	27	36	20	15	12	10	20	7	8	8	5	4	21	5	4	1	0	3	2	7	1	4	3	3	1	1	1	0	0	0	2	2	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0
0.03	south24_active	80	1140	3425	733	1876	245	103	172	294	51	460	172	41	451	100	86	51	13	122	10	9	16	14	9	4	2	6	15	5	4	3	0	0	19	1	1	1	0	2	0	7	1	4	0	3	1	1	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	4212	4188	1379	2182	582	423	400	440	213	527	254	109	465	136	128	88	56	131	35	39	30	34	26	13	11	8	21	8	8	12	4	2	9	3	3	1	0	1	2	7	1	7	2	10	1	1	0	0	1	0	2	2	1	2	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0
0.03	south25_active	80	1126	3426	720	1924	260	105	171	312	46	469	179	30	439	96	93	59	13	113	15	10	15	11	11	3	4	5	17	5	4	5	0	0	8	0	1	1	0	1	0	7	1	7	0	10	1	1	0	0	0	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	4208	4113	1423	2231	553	413	366	457	201	565	232	105	488	137	131	84	57	118	42	38	32	26	26	12	11	8	20	9	7	11	2	1	13	2	3	1	4	1	2	3	2	6	1	8	1	1	0	0	1	0	2	5	1	2	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0
0.03	south26_active	80	1147	3326	732	1943	238	111	164	329	33	510	162	29	460	94	93	51	13	103	16	10	19	9	11	3	3	4	17	6	5	3	1	0	12	0	0	1	0	1	1	3	1	6	0	8	1	1	0	0	0	0	2	5	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	4285	4074	1389	2303	560	432	354	455	208	557	229	106	487	139	140	87	55	101	38	39	32	20	29	13	12	10	19	11	8	10	2	4	14	4	4	3	5	1	2	3	1	7	2	8	1	0	0	0	2	0	2	4	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0
0.03	south27_active	80	1171	3304	730	1993	241	117	165	334	45	491	169	29	455	94	95	53	11	84	14	12	16	5	13	5	3	2	16	9	3	5	1	0	13	2	0	3	0	1	1	3	0	6	0	7	1	0	0	0	1	0	2	4	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	4287	4074	1366	2404	600	432	344	466	199	553	224	111	472	147	114	97	49	90	39	34	37	23	25	17	13	11	14	13	8	9	4	5	17	3	4	4	5	2	2	12	1	1	3	1	0	1	1	0	2	0	0	4	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
0.03	south28_active	80	1185	3301	734	2100	270	117	164	343	43	479	161	32	438	109	76	61	11	79	10	9	21	8	14	7	3	1	10	10	3	3	1	2	16	3	0	3	0	2	1	12	0	0	0	0	0	1	1	0	1	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	4362	4051	1376	2303	633	425	357	445	186	553	217	99	403	150	108	87	46	107	43	31	41	23	19	19	14	10	11	15	11	8	4	8	18	4	4	4	4	3	1	17	1	1	2	1	0	1	1	0	2	0	1	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	1181	3313	751	2030	268	109	181	325	49	483	154	30	370	117	72	52	10	98	12	9	21	9	12	5	3	2	6	11	4	4	1	4	18	3	0	3	0	2	1	17	0	0	0	0	0	1	1	0	1	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	4269	4172	1409	2310	623	405	352	445	192	520	221	107	399	132	106	84	45	98	43	37	42	20	17	15	10	9	18	16	11	7	3	10	21	7	3	6	2	5	2	21	1	3	2	1	1	2	1	0	2	0	1	1	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	1119	3420	730	2044	271	95	176	314	51	449	158	31	365	99	72	50	9	90	14	11	22	7	10	4	2	3	13	10	6	4	1	6	21	3	0	5	2	2	0	21	0	2	0	0	1	2	1	0	1	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	4219	4203	1301	2331	586	413	378	418	204	492	290	118	534	151	95	71	52	112	40	34	33	26	24	18	12	8	22	18	11	6	2	5	13	2	4	2	3	1	2	6	3	9	1	5	1	1	1	0	0	0	0	12	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2
0.03	south31_active	80	1150	3403	656	2052	240	88	174	318	46	422	213	37	501	112	60	45	25	100	15	5	16	7	11	4	2	3	17	11	4	3	0	1	12	1	1	2	0	1	0	5	1	9	0	4	1	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2
0.03	south32_all	80	4255	4291	1357	2299	590	459	390	390	197	487	283	117	467	144	92	89	59	132	36	28	29	22	20	14	11	9	17	14	13	3	3	5	14	5	5	7	4	2	2	4	3	10	0	6	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	south32_active	80	1157	3466	696	2011	245	102	164	278	39	419	204	35	435	105	58	54	25	117	15	3	13	8	9	3	2	2	15	9	7	2	1	1	13	2	2	7	0	2	0	4	0	10	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	south33_all	80	4267	4270	1347	2267	590	447	415	430	198	487	281	127	416	136	111	95	61	133	36	26	32	23	19	16	12	14	24	13	11	7	5	5	18	4	5	8	4	3	1	2	4	3	1	3	1	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	south33_active	80	1218	3408	725	1974	253	94	180	317	41	413	191	38	388	99	77	60	19	120	11	4	16	6	7	7	3	2	21	10	4	3	1	1	16	2	2	8	0	2	0	2	1	3	0	3	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	south34_all	80	4333	4236	1355	2281	618	446	401	438	199	483	279	133	436	141	115	91	64	112	33	27	27	17	21	21	18	13	24	12	17	9	8	3	27	3	4	9	6	3	2	7	3	3	1	4	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	1249	3379	734	1975	250	89	192	307	37	412	210	40	401	107	87	59	20	97	9	5	14	4	10	10	3	0	22	8	10	4	3	1	26	1	2	8	1	2	1	6	1	1	0	4	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	4271	4249	1333	2323	606	415	400	436	220	496	258	131	458	132	123	88	66	97	35	32	29	15	17	25	19	12	26	10	15	9	12	5	26	1	3	10	5	2	4	8	2	6	2	2	0	1	0	1	1	0	8	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	1210	3400	716	2006	261	106	194	304	42	417	199	47	420	104	104	59	19	80	13	7	14	3	8	11	4	1	23	7	7	3	7	1	25	1	2	4	1	1	1	7	1	4	0	2	0	0	0	0	0	0	8	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	4348	4166	1306	2371	620	394	402	399	229	482	238	128	438	135	134	89	54	92	34	36	28	19	15	22	18	7	27	10	11	8	11	5	18	3	2	7	4	1	6	11	1	7	1	2	0	2	0	1	1	0	8	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	1208	3355	674	2070	257	106	192	274	47	409	191	43	398	113	112	61	14	75	11	9	13	7	6	8	5	2	24	7	7	4	6	2	18	2	1	0	2	1	1	10	0	5	0	2	0	1	0	0	0	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	4332	4240	1295	2370	600	425	386	383	240	498	216	121	406	124	135	94	54	106	33	37	40	23	14	21	16	5	40	14	12	7	8	7	13	4	3	7	4	1	5	5	1	7	2	5	0	3	0	1	0	0	8	0	1	0	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
0.03	south37_active	80	1190	3415	664	2057	264	123	194	276	51	428	165	41	378	94	111	68	11	86	13	11	19	8	4	6	5	2	37	9	4	3	5	4	13	2	1	0	2	1	1	5	0	5	0	5	0	1	0	1	0	0	8	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
0.03	south38_all	80	4366	4168	1341	2423	566	430	380	368	235	496	205	106	387	115	123	99	49	115	27	33	42	25	13	13	12	7	44	17	11	5	3	3	13	5	2	5	4	2	6	5	0	9	3	5	1	2	0	2	1	0	8	0	1	0	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
0.03	south38_active	80	1184	3350	705	2140	255	109	182	265	45	427	152	31	365	79	92	69	10	92	8	10	21	11	4	3	5	3	40	11	5	4	2	3	13	3	0	1	1	1	1	5	0	9	1	5	1	1	0	2	0	0	8	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
0.03	south39_all	80	4385	4055	1377	2325	578	455	370	374	214	440	223	116	355	110	118	98	59	101	30	29	46	22	14	13	14	8	36	16	11	6	3	5	13	6	3	7	2	3	3	2	0	5	2	5	1	1	0	2	1	0	0	1	1	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0
0.03	south39_active	80	1214	3233	726	2054	254	114	188	273	40	380	159	32	330	70	83	58	11	84	5	7	30	7	8	3	5	2	31	11	5	5	2	2	12	2	0	5	0	2	2	2	0	5	1	5	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0
0.03	south40_all	80	4256	4087	1388	2288	593	462	350	403	208	420	257	108	432	138	106	85	65	89	35	28	40	22	18	14	14	11	21	19	12	4	5	4	10	6	2	9	1	4	3	8	2	8	1	0	3	1	0	2	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
0.03	south40_active	80	1138	3286	734	2020	251	110	171	288	44	359	188	26	408	104	71	49	13	76	7	5	26	7	9	5	3	4	16	17	5	2	3	1	9	2	0	9	0	2	2	8	1	8	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
