label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66
0.03	north6_all	80	6732	1882	1085	1072	1168	589	322	300	264	212	102	99	171	98	97	39	108	40	85	85	45	14	37	42	17	12	16	27	11	8	26	3	5	4	3	5	1	1	4	3	6	3	2	4	0	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	4100	936	550	654	796	348	161	183	146	123	40	54	118	47	53	18	78	23	52	62	40	5	16	33	8	7	15	20	6	2	12	2	0	2	2	2	0	1	0	1	3	2	1	3	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	6649	1912	1137	1071	1132	596	321	289	258	222	98	106	164	89	105	46	114	36	76	95	54	11	51	48	18	11	17	27	12	8	19	9	4	6	2	3	1	0	2	6	6	3	2	3	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
0.03	north7_active	80	4045	950	580	665	747	348	164	171	142	129	40	59	110	47	61	19	83	21	43	72	40	3	28	38	9	4	14	21	5	2	6	6	1	2	1	3	0	0	0	5	3	2	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	6777	1871	1156	1078	1170	606	299	273	263	215	103	116	146	102	117	45	126	35	70	107	53	12	52	55	15	13	20	16	8	3	15	9	2	6	1	4	1	1	2	7	6	3	3	2	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1
0.03	north8_active	80	4139	920	602	676	755	372	154	163	137	129	45	60	94	61	71	21	90	17	43	77	38	6	27	41	8	5	16	10	5	1	5	6	1	3	1	3	0	1	0	6	3	2	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	6754	1856	1235	1076	1186	587	299	262	270	212	104	118	151	96	108	46	103	25	54	90	46	14	49	49	15	20	19	10	14	5	17	9	4	6	3	4	3	1	1	7	6	2	2	0	1	0	0	0	3	1	0	0	0	0	0	0	0	1	2	0	0	0	1	0	0	2	1
0.03	north9_active	80	4104	912	665	659	751	350	163	148	162	123	48	59	97	57	67	21	69	9	31	59	28	6	28	33	9	10	13	5	8	3	10	7	4	3	1	2	2	1	0	6	3	1	1	0	0	0	0	0	3	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0
0.03	north10_all	80	6814	1839	1179	1131	1176	589	292	265	277	213	107	114	158	80	87	39	91	26	60	91	44	18	36	49	20	15	15	5	9	5	14	7	4	6	5	4	3	2	0	2	4	1	2	0	1	1	0	0	3	1	1	0	0	0	0	1	0	0	2	0	0	0	1	0	0	2	0
0.03	north10_active	80	4167	894	636	681	726	345	161	141	166	123	46	57	102	45	53	21	63	6	39	59	28	8	26	36	13	8	9	1	6	3	11	5	4	3	2	2	2	2	0	1	3	0	1	0	0	1	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
0.03	north11_all	80	6640	1859	1180	1120	1152	601	269	274	227	207	128	101	193	75	92	44	79	27	90	109	58	24	21	45	16	7	14	12	13	11	9	10	6	3	3	1	4	1	2	4	3	1	4	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	4045	920	637	715	760	375	126	147	114	124	57	51	129	46	55	24	49	14	57	63	25	13	9	31	13	1	4	9	4	7	6	7	2	1	2	1	3	1	1	3	3	1	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	6699	1870	1201	1087	1153	654	275	266	238	213	133	100	197	79	85	50	90	35	94	107	59	27	30	40	15	8	16	10	13	9	13	7	9	3	4	3	3	3	3	3	2	2	4	4	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	4160	943	641	673	733	391	120	139	131	126	66	50	130	45	52	23	46	19	60	78	26	17	12	24	12	2	5	7	3	6	7	5	4	2	2	1	1	2	0	2	2	2	2	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	6672	1861	1218	1053	1165	630	294	278	256	216	121	103	188	86	90	51	99	28	85	95	49	28	44	50	17	6	15	12	17	8	14	4	8	5	2	4	1	4	2	2	3	3	4	6	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	4123	936	633	632	749	375	143	148	141	123	55	51	122	49	55	20	57	13	46	65	27	20	23	28	15	1	6	11	5	5	10	3	4	2	1	0	0	3	0	1	3	2	2	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	6693	1800	1207	1059	1194	610	289	265	271	204	126	102	217	88	83	55	92	34	69	80	50	23	42	50	15	4	12	11	12	8	16	4	7	5	2	7	1	5	3	1	3	4	2	6	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north14_active	80	4117	894	635	618	724	361	132	139	148	114	51	50	137	46	47	22	51	15	47	57	29	16	24	27	7	1	6	7	3	3	11	3	4	2	1	2	0	3	1	1	3	3	1	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north15_all	80	6606	1753	1195	1069	1229	601	297	249	279	198	129	98	242	72	87	52	71	33	76	73	53	17	36	44	18	5	10	11	10	7	15	1	3	3	2	7	0	4	1	1	3	2	2	6	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north15_active	80	4014	882	625	628	757	370	147	143	155	108	49	53	166	34	45	22	43	15	55	47	31	10	22	23	9	1	6	6	4	2	10	1	1	0	0	3	0	2	1	1	3	1	1	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north16_all	80	6547	1752	1162	1068	1187	593	279	247	276	192	125	100	228	71	84	37	64	34	63	56	61	18	30	54	18	7	9	8	7	9	10	3	2	1	3	8	0	3	1	1	1	3	1	2	1	0	0	1	1	0	3	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north16_active	80	3957	860	598	625	724	361	136	140	147	104	54	52	161	30	45	16	32	15	47	32	37	6	16	37	9	2	4	3	3	3	4	1	0	0	1	4	0	1	1	1	1	2	0	2	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north17_all	80	6087	1668	1105	960	1043	546	265	221	257	180	126	95	197	62	70	38	59	33	62	62	64	19	35	51	12	11	8	10	8	10	11	3	5	1	4	3	1	1	0	1	0	4	2	0	1	1	0	2	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	3638	817	525	547	649	328	125	132	139	105	68	54	138	28	36	18	30	15	44	38	44	6	22	35	8	4	2	4	4	4	5	1	3	0	2	2	1	0	0	1	0	2	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	5645	1684	1068	926	949	529	257	228	234	182	129	101	187	76	62	37	65	36	44	57	51	15	31	45	12	13	5	12	9	8	10	5	6	4	7	2	3	2	0	1	1	3	1	1	1	1	0	3	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	3323	812	506	526	594	300	122	125	125	100	72	50	125	35	34	17	33	15	23	37	39	6	20	28	10	5	2	6	7	3	7	2	4	1	2	1	2	0	0	1	0	1	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	5669	1682	1038	926	952	551	263	238	231	198	117	109	146	85	79	36	63	31	36	88	45	17	37	38	12	11	8	11	7	9	16	4	5	3	6	2	3	2	0	0	1	2	1	2	0	1	0	2	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north19_active	80	3323	838	501	539	601	304	115	125	121	110	66	56	95	44	50	18	31	14	16	59	34	7	24	19	11	5	4	5	6	2	12	2	4	1	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	5887	1736	1080	1010	1099	591	274	259	244	194	119	116	173	99	92	39	67	27	37	92	49	15	36	41	10	11	11	12	5	6	13	10	3	3	4	3	4	3	2	0	2	2	1	2	1	0	0	2	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north20_active	80	3476	898	543	594	690	331	128	137	125	105	60	59	111	47	54	20	31	10	16	58	29	8	21	24	8	4	7	5	5	1	9	5	3	1	0	0	2	0	1	0	1	1	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	6801	1821	1101	1099	1127	571	267	281	261	236	110	107	193	99	67	34	70	31	81	82	82	17	32	45	15	17	18	16	9	5	17	15	15	4	6	1	1	2	1	5	1	1	2	3	0	0	1	0	4	0	0	0	0	0	1	2	2	0	1	0	0	0	1	0	0	0	0
0.03	south21_active	80	4177	889	592	666	747	365	130	162	158	132	57	55	143	54	31	14	49	18	66	47	62	8	18	20	10	11	9	7	7	2	14	9	12	2	2	0	1	2	0	4	0	0	2	3	0	0	1	0	3	0	0	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	6852	1801	1107	1120	1138	594	276	247	258	224	112	97	188	101	68	46	75	24	73	68	61	15	31	44	17	13	15	14	10	6	15	9	17	3	4	2	1	1	0	4	0	0	1	0	0	0	1	0	3	1	0	0	0	0	1	0	2	0	1	0	0	0	1	0	0	0	0
0.03	south22_active	80	4220	904	585	687	752	359	126	130	160	132	54	55	131	49	31	18	57	14	57	33	43	8	20	25	9	9	9	5	7	4	13	6	13	2	2	1	1	1	0	4	0	0	1	0	0	0	1	0	2	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	6796	1809	1133	1111	1172	568	273	240	264	215	116	92	190	95	67	48	76	30	75	69	52	18	29	52	12	14	16	16	4	6	9	11	8	1	3	3	3	1	1	5	0	0	3	0	0	0	1	0	2	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0
0.03	south23_active	80	4132	925	597	667	747	330	117	122	155	127	58	42	118	43	36	20	52	17	57	31	31	6	20	31	6	7	10	7	3	3	5	9	7	0	1	1	2	1	1	4	0	0	2	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	6688	1774	1159	1140	1102	574	286	245	248	206	132	91	190	102	71	53	99	33	64	80	54	17	39	59	8	14	11	10	6	9	9	6	5	1	3	5	3	1	1	9	3	0	3	1	0	1	2	1	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	4056	915	600	663	665	334	131	123	140	123	56	38	119	48	39	20	60	14	44	38	34	8	29	35	4	5	8	5	4	3	5	3	4	1	2	3	2	1	1	1	2	0	2	0	0	1	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	6461	1729	1146	1129	1095	578	274	260	225	237	135	105	175	88	71	52	84	35	70	83	54	20	41	47	7	15	14	10	7	7	8	6	11	1	3	6	2	3	2	10	3	0	3	1	1	1	2	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	3970	882	597	653	678	358	125	138	123	141	57	45	105	44	43	20	42	15	42	50	32	7	29	25	4	6	9	5	4	1	4	4	7	1	2	3	1	3	1	1	2	0	2	0	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	6387	1753	1149	1161	1066	602	268	266	222	214	126	116	184	90	87	54	88	37	66	84	56	23	50	45	15	18	15	8	10	7	14	3	15	4	3	5	3	3	1	9	4	1	3	3	2	2	2	2	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	3956	886	606	664	673	367	127	149	128	120	41	51	111	48	53	19	47	14	33	56	33	10	35	23	8	9	10	3	6	2	9	1	11	2	2	2	3	3	0	1	2	0	2	1	1	1	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	6416	1749	1123	1118	1137	610	281	260	222	214	111	122	179	71	87	56	93	33	79	74	61	23	46	61	19	16	18	10	10	6	21	4	18	3	3	2	2	3	1	3	1	1	0	4	2	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	3924	870	616	625	763	365	137	155	126	134	42	57	108	41	55	17	59	16	35	53	39	11	29	48	10	9	11	4	7	1	17	2	14	1	1	0	2	3	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	6591	1789	1183	1155	1102	620	291	259	233	190	95	117	201	73	105	42	109	33	80	62	56	17	41	64	17	13	17	14	15	7	21	3	21	3	4	3	3	3	0	5	2	1	2	3	4	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	3942	921	653	643	726	355	140	158	126	110	36	66	124	43	63	17	70	18	36	36	33	6	24	53	9	8	9	8	10	1	15	2	16	1	2	0	3	3	0	1	0	0	2	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	6725	1847	1152	1142	1137	595	278	262	237	191	94	120	185	66	100	39	118	31	76	90	54	20	38	78	13	10	13	13	16	5	19	3	12	1	7	4	1	2	0	3	2	1	6	2	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	3963	958	635	658	755	341	133	159	126	119	52	68	120	37	59	16	70	17	38	52	32	9	21	56	6	6	7	6	8	0	12	3	11	0	3	1	1	2	0	0	0	1	6	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	6640	1837	1144	1155	1099	590	270	265	251	185	105	125	195	85	103	43	107	30	67	87	44	18	42	75	10	10	12	14	13	3	22	3	11	1	5	5	1	2	0	2	2	2	6	6	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	3951	942	614	654	680	340	126	151	134	110	57	74	117	49	64	19	60	13	35	53	26	9	28	52	7	6	7	7	5	0	16	3	9	1	3	1	1	2	0	0	1	1	6	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	6898	1806	1141	1093	1185	551	280	307	274	218	101	109	159	92	82	47	72	40	66	85	51	20	59	47	19	8	13	11	6	7	16	2	4	3	6	2	3	1	1	1	2	2	1	1	3	1	0	4	1	0	0	0	3	0	0	0	2	0	1	2	0	0	1	0	0	0	0
0.03	south31_active	80	4242	914	619	666	773	327	131	161	162	122	40	64	99	53	46	24	49	12	29	43	30	6	29	35	12	3	8	6	3	5	7	2	3	1	2	1	3	1	0	1	2	1	1	1	3	0	0	3	1	0	0	0	2	0	0	0	1	0	1	2	0	0	0	0	0	0	0
0.03	south32_all	80	6750	1837	1095	1093	1131	589	302	319	273	237	107	109	181	98	73	50	85	39	94	88	48	16	56	43	19	8	11	8	8	9	20	6	10	4	4	1	2	1	1	4	0	2	0	2	2	0	1	3	1	0	0	0	3	1	0	0	5	0	1	2	0	0	1	0	0	0	0
0.03	south32_active	80	4105	958	604	628	747	354	145	168	165	133	48	58	107	53	41	24	57	14	50	52	29	6	38	29	11	3	4	3	3	5	10	4	9	2	1	0	2	1	0	3	0	1	0	1	1	0	0	2	1	0	0	0	2	1	0	0	4	0	1	2	0	0	0	0	0	0	0
0.03	south33_all	80	6688	1846	1118	1137	1076	579	322	318	281	231	103	105	176	93	81	50	88	45	88	82	54	10	38	46	25	10	9	5	7	12	16	9	9	1	3	7	0	4	0	5	1	2	0	3	2	0	1	0	1	0	0	0	2	1	0	0	6	0	0	0	1	0	0	1	0	0	0
0.03	south33_active	80	4044	938	612	666	697	343	158	180	168	138	49	53	100	47	46	25	59	16	57	50	34	6	27	32	15	6	3	3	2	5	10	6	7	1	1	6	0	3	0	4	1	0	0	2	1	0	0	0	1	0	0	0	1	1	0	0	5	0	0	0	0	0	0	1	0	0	0
0.03	south34_all	80	6611	1896	1159	1119	1137	547	320	287	266	218	107	120	181	91	75	48	90	40	83	94	64	14	40	37	28	11	9	13	7	9	14	8	10	1	3	7	2	3	0	5	1	3	0	3	2	0	1	0	0	0	0	0	0	1	0	0	5	0	0	0	1	0	0	1	0	0	0
0.03	south34_active	80	4025	967	614	656	729	320	163	168	149	125	56	58	113	43	43	19	54	19	56	51	38	9	25	24	17	6	3	11	2	3	10	4	9	1	1	6	1	2	0	4	1	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	1	0	0	0
0.03	south35_all	80	6716	1930	1203	1148	1161	537	320	269	269	193	106	124	171	90	79	46	79	43	77	106	56	22	32	46	32	12	11	15	4	8	10	4	4	2	2	6	3	5	2	8	2	2	1	2	1	0	4	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0
0.03	south35_active	80	4112	963	646	718	708	310	165	158	149	113	57	59	114	47	50	21	43	20	50	62	35	13	19	30	21	8	5	13	2	4	6	2	3	1	1	6	2	2	0	7	2	1	1	2	0	0	4	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0
0.03	south36_all	80	6844	1870	1206	1154	1141	541	302	290	251	200	111	118	166	90	80	40	84	38	64	93	56	23	55	35	23	16	12	22	3	10	11	2	5	1	3	5	3	5	2	7	3	3	2	0	1	0	4	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	4218	929	642	699	709	313	158	174	140	109	62	57	113	44	52	13	44	20	37	64	33	12	38	21	15	9	6	19	2	4	8	0	4	0	1	4	2	2	0	6	2	2	1	0	0	0	4	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	6906	1854	1173	1132	1151	578	292	310	251	203	108	113	163	87	89	44	72	40	59	80	35	23	53	37	21	13	12	13	7	9	8	2	2	2	5	2	2	5	2	10	2	2	2	0	1	0	5	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	4208	932	605	676	729	337	146	187	129	103	61	54	109	49	55	17	36	20	30	61	22	10	35	23	12	6	7	11	3	4	6	1	2	1	3	0	2	2	0	8	1	2	1	0	1	0	5	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	6831	1836	1114	1159	1191	563	299	307	229	197	106	95	161	92	97	51	78	39	66	71	34	23	58	24	20	10	12	17	12	9	14	3	4	3	5	3	2	5	0	16	2	2	1	0	2	0	5	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	4138	905	572	693	771	313	150	174	115	102	49	47	101	47	53	20	46	22	28	53	22	7	39	13	12	5	6	13	4	5	11	2	3	1	2	0	2	3	0	14	1	2	0	0	1	0	5	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	6659	1801	1176	1095	1217	554	307	302	229	176	107	97	153	94	94	58	86	43	55	89	38	22	45	27	18	5	8	13	13	6	16	5	7	3	5	3	3	3	0	10	4	1	0	1	2	0	1	0	3	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	4001	924	581	653	799	302	137	170	115	98	50	55	94	52	49	26	51	28	26	62	20	7	27	14	8	2	6	10	5	4	13	4	6	1	3	1	2	2	0	8	4	1	0	0	1	0	1	0	3	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	6566	1818	1163	1161	1197	575	316	296	233	177	107	104	153	89	98	59	93	41	67	103	35	21	34	39	17	5	11	16	12	7	18	4	6	2	7	3	4	2	0	9	4	0	0	1	1	0	2	0	3	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	3930	928	593	702	787	326	144	165	128	108	43	61	95	48	46	26	62	25	31	75	14	7	18	25	7	4	8	11	3	5	14	3	5	0	4	2	2	1	0	6	4	0	0	0	0	0	2	0	3	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0
