label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76
0.03	north11_all	80	6318	3939	1682	2490	685	607	970	528	323	324	389	138	200	121	109	120	72	63	61	50	49	51	36	26	28	41	21	19	14	16	6	12	6	6	6	9	5	0	1	3	5	4	9	0	2	4	1	0	0	0	0	1	0	2	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	3322	2282	834	1595	312	321	612	294	155	178	255	68	112	71	56	65	34	32	34	23	24	26	24	14	8	22	17	9	10	8	3	6	5	6	2	6	4	0	1	2	1	4	4	0	1	2	0	0	0	0	0	1	0	2	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	6348	3876	1694	2527	683	626	977	511	327	321	410	137	184	115	111	122	69	65	53	36	43	43	38	25	29	47	21	20	14	17	5	13	4	5	6	9	6	1	3	3	5	2	5	1	3	3	3	2	0	1	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	3403	2283	832	1688	328	321	603	286	161	181	268	61	100	67	52	66	31	32	27	16	23	23	26	15	7	27	16	9	12	8	2	7	3	4	1	7	5	0	3	1	1	2	4	1	2	0	2	2	0	1	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	6250	3890	1644	2575	689	651	938	485	318	307	413	123	167	110	105	133	64	61	48	37	43	39	33	26	28	33	19	26	16	15	5	9	6	5	4	4	3	1	3	2	5	0	5	1	3	3	2	2	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	3310	2291	834	1723	320	333	580	272	156	175	277	62	90	62	46	73	27	29	22	19	23	24	22	16	8	24	9	15	13	7	2	4	3	3	2	2	2	0	2	0	1	0	4	1	2	0	2	2	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	6263	3919	1605	2657	682	667	938	441	299	327	455	124	161	115	82	132	63	55	50	41	46	34	27	26	24	41	27	20	12	12	3	7	5	6	4	4	4	3	3	1	6	2	1	1	8	2	2	2	1	1	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	3327	2305	802	1744	300	336	567	246	146	188	296	67	101	62	37	67	27	28	23	19	25	22	19	15	7	29	10	12	7	5	1	3	3	4	2	3	2	0	2	0	2	2	1	1	8	1	2	2	1	1	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	6241	3847	1599	2638	679	658	967	461	312	349	451	138	173	119	82	126	66	62	51	39	40	30	31	20	21	36	30	21	15	10	5	8	8	6	3	3	2	6	1	0	7	2	1	4	7	1	2	3	1	1	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
0.03	north15_active	80	3219	2249	796	1689	289	334	613	268	172	208	286	75	108	59	43	64	30	32	25	21	23	19	20	13	7	25	13	15	7	7	1	4	5	3	3	2	1	0	0	0	5	2	1	4	6	1	2	3	1	1	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	6263	3974	1630	2565	684	623	919	442	325	348	504	147	175	118	91	112	55	59	52	41	42	32	32	25	18	43	34	14	12	8	5	7	5	11	2	4	2	6	2	1	6	4	1	4	12	1	1	3	1	1	2	1	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0
0.03	north16_active	80	3280	2320	820	1612	281	309	595	256	181	217	311	75	114	63	49	63	24	31	19	20	25	21	24	13	8	30	18	8	4	4	1	3	4	7	2	4	1	0	0	1	5	4	1	4	11	1	1	3	1	1	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north17_all	80	6290	3966	1662	2667	683	593	935	440	311	346	516	164	184	117	95	101	55	65	51	36	47	32	36	29	18	32	24	12	15	7	9	6	5	10	2	3	1	5	2	3	4	2	0	7	12	2	1	3	0	1	2	1	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0
0.03	north17_active	80	3255	2334	849	1685	300	302	624	248	175	231	324	76	118	66	51	55	26	38	20	14	23	21	24	15	9	25	14	10	8	2	3	3	4	6	2	3	1	0	0	2	3	2	0	7	11	1	1	3	0	1	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north18_all	80	6255	4008	1686	2659	683	602	927	404	311	313	468	165	174	107	99	104	53	69	54	36	43	35	36	32	14	31	28	11	17	6	12	4	3	11	2	5	1	1	2	4	9	3	0	4	5	3	1	1	0	1	2	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0
0.03	north18_active	80	3229	2356	879	1694	306	304	636	231	160	202	288	70	115	65	55	64	31	41	24	16	20	24	23	16	9	22	19	8	11	1	4	3	3	7	2	3	0	0	0	2	9	3	0	4	5	2	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north19_all	80	6386	4103	1699	2676	701	582	905	440	311	309	457	164	179	107	95	107	53	65	51	31	40	36	34	34	13	28	27	16	22	5	12	7	2	9	5	5	1	1	4	5	7	3	6	4	1	3	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	2	0	0
0.03	north19_active	80	3267	2381	891	1702	314	285	596	233	157	198	296	72	107	62	55	68	32	44	26	13	20	25	22	16	7	20	17	9	13	0	4	2	2	5	4	2	0	0	2	3	7	2	1	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0
0.03	north20_all	80	6437	4002	1665	2654	679	585	980	474	295	310	406	152	191	132	95	119	50	57	54	31	40	38	32	30	16	37	33	18	19	7	15	10	5	10	5	6	1	4	3	3	8	4	12	5	3	4	0	1	2	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	2	0	0
0.03	north20_active	80	3291	2361	871	1740	306	289	621	266	157	201	260	69	112	62	58	76	32	33	33	12	23	27	19	12	9	27	24	8	11	1	8	3	2	2	4	3	0	1	2	1	8	3	2	4	2	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	0	0
0.03	south21_all	80	12810	2293	3828	2794	910	1244	535	503	528	269	177	280	308	112	94	110	75	133	55	43	33	20	26	32	19	17	22	18	8	3	10	10	8	9	9	4	6	4	1	2	11	1	3	2	2	3	1	0	2	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south21_active	80	8214	1026	2534	1860	488	807	294	296	327	133	84	172	186	61	41	68	47	89	34	17	18	8	13	13	10	8	7	11	4	1	3	6	5	7	6	1	3	2	0	2	5	1	1	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south22_all	80	12984	2257	3933	2813	897	1242	539	529	508	256	190	262	297	116	77	105	74	155	45	44	30	23	23	25	20	17	23	20	9	6	7	9	8	9	7	11	3	3	2	2	6	1	4	1	2	3	2	0	2	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south22_active	80	8396	1003	2556	1858	494	781	308	326	311	130	90	167	185	57	33	68	49	109	29	20	18	11	13	9	8	9	9	13	6	4	4	5	6	7	4	8	3	2	0	2	2	1	3	0	1	0	1	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south23_all	80	12924	2247	3929	3000	886	1237	537	510	484	262	195	230	365	118	85	89	76	159	45	50	34	23	32	25	30	21	23	22	10	10	8	11	8	5	7	11	4	3	2	1	4	1	6	2	1	3	1	2	2	1	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	8320	1040	2559	1996	471	780	287	315	307	131	92	137	252	52	38	56	44	111	25	21	19	9	19	8	16	10	8	12	6	7	4	6	4	3	6	9	3	2	0	1	3	1	4	1	1	0	1	0	1	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	13075	2315	3842	2936	884	1299	541	510	420	281	167	226	385	114	78	106	79	173	42	45	33	25	34	29	25	18	15	29	12	12	7	8	6	5	5	10	4	5	2	1	5	1	5	1	2	0	1	3	1	1	1	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	8504	1076	2509	1970	470	800	301	313	244	166	79	140	264	50	36	64	47	125	15	20	17	10	19	11	15	9	6	16	5	7	4	5	3	3	4	9	3	2	0	1	5	1	4	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	12895	2295	3932	2828	887	1353	546	549	423	280	173	257	417	102	84	120	75	180	40	50	39	24	44	25	21	15	14	29	12	11	3	7	14	4	6	8	3	4	3	2	6	0	3	1	2	6	1	3	0	1	1	0	0	0	0	1	0	1	0	0	2	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	8374	1069	2647	1907	455	844	294	335	262	167	85	164	285	42	41	70	40	125	14	22	16	11	29	13	13	8	5	10	3	6	1	5	10	1	5	7	2	2	1	1	5	0	2	1	1	6	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	12814	2327	3973	2804	885	1330	549	586	419	263	164	273	378	100	87	122	66	169	43	46	40	26	37	23	15	9	15	47	11	10	8	6	15	3	4	4	1	6	2	1	9	1	3	0	2	8	1	2	0	0	3	0	0	0	1	0	0	1	1	0	2	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	8267	1055	2660	1835	454	834	303	368	257	158	84	189	263	44	41	62	33	107	17	25	18	11	26	13	10	6	7	20	3	3	4	3	12	0	3	2	0	4	1	0	5	0	3	0	1	7	0	1	0	0	3	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	12836	2318	3978	2808	872	1353	549	582	455	233	180	275	341	87	94	105	75	163	41	54	37	23	44	20	15	9	15	43	14	8	8	6	18	5	4	8	0	5	2	2	9	2	1	0	2	9	2	1	0	0	2	0	0	0	1	0	0	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	8316	1047	2631	1801	456	841	321	356	278	137	93	185	220	38	48	54	34	95	14	30	15	13	33	11	7	6	9	19	8	3	4	3	14	2	2	5	0	2	1	1	4	0	1	0	1	8	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	13049	2288	3884	2835	882	1320	550	574	453	230	163	252	304	90	90	99	86	158	46	47	32	22	33	19	16	16	15	39	17	9	11	9	9	4	7	9	0	6	1	2	7	3	1	0	1	5	2	0	0	0	2	0	0	0	1	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	8399	1044	2503	1755	465	821	318	357	266	134	86	163	196	40	42	46	41	83	16	29	16	10	23	9	7	12	10	22	12	5	4	6	5	2	4	4	0	2	0	1	1	0	1	0	1	4	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	13094	2309	3913	2902	864	1306	523	527	472	276	166	233	298	94	81	115	96	170	42	46	20	26	36	21	24	19	16	24	22	7	12	11	8	5	6	13	1	4	2	1	6	3	0	1	0	3	1	0	0	2	0	0	1	0	0	0	0	0	1	2	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south29_active	80	8518	1080	2513	1846	474	799	310	331	270	160	78	148	188	36	43	61	45	98	12	24	8	13	24	12	10	13	10	14	15	3	5	10	4	2	3	6	0	0	0	1	3	1	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	13081	2277	3914	2865	886	1288	545	516	468	297	168	245	309	102	80	110	85	158	42	41	25	26	27	21	22	23	18	23	21	5	10	13	6	5	6	13	4	5	1	4	6	4	0	1	1	2	1	1	0	2	0	0	1	0	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south30_active	80	8491	1066	2545	1830	484	821	324	315	275	160	65	152	193	37	35	60	41	110	15	22	13	13	18	14	10	14	12	11	14	2	5	11	3	2	3	6	2	0	0	4	3	1	0	0	1	2	0	1	0	2	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	12900	2250	3788	2990	896	1226	518	542	417	269	168	274	300	102	89	95	89	175	41	35	39	30	40	26	16	16	7	25	13	12	14	8	9	4	5	9	3	9	5	2	2	4	2	2	1	2	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0
0.03	south31_active	80	8299	1019	2448	1980	484	782	295	332	254	149	77	163	206	49	35	55	41	105	19	22	20	15	20	17	7	9	1	15	6	9	8	4	7	1	4	5	0	7	1	1	0	2	1	1	1	2	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south32_all	80	12802	2311	3799	2948	910	1275	541	570	452	260	150	280	280	96	97	97	86	176	44	40	42	35	36	21	18	14	8	23	14	12	12	5	10	5	3	6	1	7	4	3	2	4	1	2	1	2	1	1	3	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0
0.03	south32_active	80	8283	1060	2439	1975	478	804	306	339	278	148	60	166	186	37	48	60	45	121	20	26	17	20	20	12	6	7	1	11	8	9	4	3	8	1	2	5	0	5	0	0	0	3	0	1	1	2	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south33_all	80	12670	2369	3829	2954	930	1350	525	567	440	262	160	266	293	92	94	102	86	177	46	38	40	42	35	20	18	12	9	23	11	12	12	4	15	5	2	5	2	4	6	4	1	5	3	1	2	0	2	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south33_active	80	8166	1096	2455	1896	489	860	299	310	264	141	67	164	200	36	49	67	43	109	21	22	15	18	22	12	9	6	0	8	6	9	4	3	13	1	1	4	1	2	2	0	0	4	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south34_all	80	12793	2352	3888	2971	959	1406	537	567	465	253	171	287	287	107	91	111	79	189	42	38	37	31	37	25	17	13	15	24	12	11	11	7	13	4	3	6	1	8	6	3	3	4	5	2	2	1	2	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	8279	1096	2478	1888	501	896	313	304	282	130	78	177	196	49	45	66	41	124	20	24	15	12	23	15	10	7	4	10	6	6	3	3	10	1	1	4	1	2	2	0	3	2	2	1	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	12772	2354	3933	3022	926	1430	509	560	467	266	191	283	331	100	86	125	72	176	43	36	42	22	42	23	19	13	22	18	11	12	8	11	17	4	5	3	3	6	5	1	3	2	7	2	3	1	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	8279	1079	2564	1956	479	925	295	308	285	132	93	186	230	50	37	68	41	114	21	23	14	9	30	9	13	5	8	10	6	6	2	6	12	2	3	1	2	0	2	0	3	1	3	1	2	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	12862	2347	3852	2999	905	1483	488	556	459	247	197	280	351	119	96	127	72	170	42	31	38	12	36	22	17	13	21	19	11	10	8	9	24	4	5	7	3	6	4	1	8	7	6	1	2	1	0	1	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	8328	1058	2528	1988	486	950	269	319	280	133	104	175	241	67	42	67	46	126	19	20	13	5	25	10	11	7	9	14	6	4	3	4	17	2	3	3	2	0	1	0	6	6	3	1	2	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	12807	2330	3899	2951	895	1411	519	571	450	253	199	266	310	109	104	134	80	160	43	34	27	16	38	22	19	16	17	28	12	7	14	9	22	6	4	7	2	3	2	1	7	7	2	0	2	1	0	1	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	8256	1059	2570	1954	485	899	294	329	263	133	94	165	199	55	50	79	47	110	20	24	9	7	22	10	10	7	5	19	10	5	7	4	14	3	3	4	1	2	0	0	5	6	1	0	2	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	12725	2321	3921	3017	890	1391	545	531	440	261	177	264	322	105	99	120	84	162	51	28	27	20	33	20	23	15	16	31	10	5	14	6	15	5	2	9	2	4	1	3	8	8	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	8148	1047	2601	2008	483	870	304	299	255	132	75	165	196	57	51	79	52	105	20	20	12	11	16	14	14	8	4	22	8	3	7	3	10	3	2	4	1	3	0	0	4	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	12827	2304	3958	2917	894	1260	586	538	455	281	182	289	305	103	91	115	85	140	50	37	27	22	30	31	28	16	14	39	8	5	9	5	9	6	3	12	2	6	2	4	9	10	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	8213	1033	2586	1900	478	780	331	312	265	147	77	182	188	57	43	81	41	87	18	20	11	14	14	19	17	5	3	25	7	3	5	2	4	2	2	7	1	5	0	1	6	8	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
