label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106
0.03	south26_all	80	22060	5411	2749	2879	3473	1032	1180	731	545	1277	372	355	911	254	325	586	182	151	139	198	165	162	107	91	79	64	129	94	61	27	61	48	21	50	20	25	17	17	15	8	11	12	13	12	10	11	9	5	9	3	5	6	11	7	8	3	7	2	0	4	5	4	0	0	2	1	2	1	2	2	0	2	0	1	1	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	3	0	0	0	0
0.03	south26_active	80	19142	3499	1263	2114	3043	417	834	334	164	1108	166	173	817	91	217	519	97	67	53	157	116	137	62	57	57	26	115	78	35	9	42	29	3	41	2	5	7	8	11	4	5	8	11	9	5	7	2	2	3	0	3	5	8	6	4	1	2	2	0	4	2	2	0	0	2	1	2	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	3	0	0	0	0
0.03	south27_all	80	21904	5380	2667	2856	3407	1057	1189	714	548	1264	370	356	862	256	309	571	178	140	135	185	157	175	105	98	86	68	125	84	60	28	55	55	22	50	19	21	20	12	13	10	11	14	11	11	16	8	8	2	8	3	6	8	10	5	6	7	8	2	3	2	4	5	2	0	8	0	2	3	1	3	0	2	1	1	1	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	3	0	0	0	0
0.03	south27_active	80	18956	3516	1216	2105	2980	430	842	337	150	1080	166	173	763	102	209	501	89	62	52	140	95	146	66	59	64	28	109	64	33	8	38	37	6	43	1	5	7	5	8	5	4	9	9	9	12	6	1	1	2	0	3	6	8	2	2	2	2	2	2	2	2	2	2	0	8	0	2	3	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	3	0	0	0	0
0.03	south28_all	80	22214	5348	2780	2807	3388	1068	1193	740	572	1237	381	373	828	226	321	569	182	147	143	155	162	180	102	98	90	53	164	88	68	38	56	55	23	38	17	20	25	8	12	10	16	12	10	12	20	10	8	6	7	2	6	9	6	4	3	6	7	1	5	6	3	5	2	0	8	1	14	2	1	2	0	2	2	2	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	3	0	0	0	0
0.03	south28_active	80	19230	3435	1250	2102	2954	454	829	341	165	1059	170	185	724	84	226	497	87	63	49	112	104	145	67	53	59	25	146	66	35	17	33	36	12	32	3	5	8	1	7	5	4	7	7	12	15	7	1	1	3	0	3	6	4	1	0	2	2	1	2	5	2	2	2	0	8	0	14	2	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	3	0	0	0	0
0.03	south29_all	80	22064	5354	2791	2787	3253	1064	1160	747	548	1175	395	364	781	210	295	542	158	146	154	163	145	193	118	101	105	42	149	94	54	49	52	50	29	31	14	22	28	6	16	12	14	10	13	10	22	11	7	6	6	5	6	8	5	4	2	5	5	3	7	10	2	2	3	1	8	3	13	2	1	1	1	0	2	1	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	3	0
0.03	south29_active	80	19123	3492	1280	2109	2802	456	799	357	160	1008	163	177	687	72	193	469	72	53	57	119	88	152	80	54	75	23	126	74	25	22	37	33	13	29	4	3	10	2	11	4	2	3	7	10	17	7	1	1	2	1	3	3	2	1	0	1	1	2	4	9	1	1	2	0	7	2	13	2	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0
0.03	south30_all	80	21731	5304	2789	2843	3263	1038	1171	741	520	1177	391	332	786	230	299	563	165	155	145	165	135	171	128	97	113	39	145	98	51	53	44	53	22	35	17	22	23	10	18	10	14	10	9	12	15	11	5	6	7	7	10	11	7	5	1	5	2	12	6	9	1	0	3	2	13	3	16	1	1	0	1	1	1	1	0	0	0	0	0	3	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	3	0
0.03	south30_active	80	18869	3431	1283	2132	2810	457	822	339	150	1019	167	161	695	64	201	493	69	55	47	116	88	130	80	57	81	22	123	81	24	23	26	31	9	28	6	4	7	5	16	1	2	2	4	11	11	6	1	1	3	2	8	7	5	4	1	2	1	9	3	7	1	0	2	1	12	2	16	1	1	0	0	1	0	0	0	0	0	0	0	3	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0
0.03	south31_all	80	22028	5236	2656	2836	3270	1046	1142	708	473	1141	383	364	898	270	307	543	209	126	111	194	127	173	106	99	105	52	123	105	45	50	30	57	36	62	29	22	20	20	25	9	6	16	5	49	18	6	5	5	7	9	3	4	6	3	6	1	2	7	6	2	2	2	5	1	8	1	2	1	0	1	2	2	0	2	0	0	3	0	0	0	0	0	0	0	0	3	2	0	1	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south31_active	80	19134	3390	1236	2142	2833	410	802	337	141	989	162	174	804	98	198	486	81	46	42	150	77	146	72	68	86	25	99	83	27	20	24	40	10	49	13	5	5	6	21	4	4	3	2	45	18	2	1	2	2	3	2	2	3	3	3	0	0	4	4	2	1	0	1	0	7	1	2	0	0	0	2	0	0	2	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	22069	5292	2663	2779	3363	1011	1186	751	516	1173	422	367	958	270	304	532	190	136	119	196	114	186	99	103	103	65	113	118	48	42	32	63	30	61	19	25	18	17	19	10	7	12	5	44	13	7	5	9	7	8	6	6	4	3	6	2	1	5	4	1	2	4	4	2	8	1	2	1	4	0	2	2	0	2	1	0	3	0	0	0	0	0	0	0	0	0	3	0	2	0	2	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0
0.03	south32_active	80	19214	3415	1245	2098	2906	392	875	354	142	1021	181	184	864	103	196	471	70	44	42	150	71	147	64	75	81	35	88	91	25	18	24	44	10	51	8	8	7	4	13	4	3	3	1	39	12	2	1	2	3	4	3	4	1	3	3	1	0	3	3	1	1	1	0	0	7	1	2	0	4	0	2	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	22175	5441	2757	2822	3246	1022	1187	731	543	1209	419	360	985	260	300	518	186	141	123	181	121	187	114	124	90	61	126	122	39	31	45	55	30	50	16	28	19	17	12	12	10	5	6	34	11	8	5	9	7	6	4	8	5	4	4	2	2	5	3	0	4	5	3	3	8	1	6	1	4	0	3	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	2	0	2	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
0.03	south33_active	80	19308	3521	1278	2102	2789	397	866	356	141	1052	175	176	896	97	201	449	78	41	44	142	80	146	76	90	69	37	104	94	24	10	33	37	10	42	6	11	7	4	7	4	1	1	1	29	10	4	2	2	1	3	1	6	2	4	2	2	0	3	2	0	2	1	0	1	7	0	6	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
0.03	south34_all	80	22172	5496	2739	2792	3266	994	1175	678	563	1208	412	351	942	253	310	505	173	146	140	160	137	163	120	105	103	66	145	120	47	32	48	43	25	46	17	18	19	13	15	13	13	4	7	16	11	8	5	8	6	7	4	8	4	7	4	5	2	4	1	2	3	4	2	3	7	1	6	1	4	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
0.03	south34_active	80	19246	3558	1260	2089	2802	392	833	330	151	1055	169	177	840	93	213	442	82	48	47	120	99	117	83	71	76	36	122	93	30	11	34	29	11	37	5	10	11	3	8	3	4	1	3	14	9	4	2	2	1	3	2	6	1	6	3	4	0	3	0	0	2	1	0	2	7	0	6	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
0.03	south35_all	80	22435	5524	2823	2952	3210	1058	1214	655	561	1165	369	363	943	255	306	477	167	157	147	176	126	153	145	106	88	72	137	115	54	36	47	34	21	43	19	16	18	15	14	12	18	6	10	22	23	6	4	6	7	6	4	7	6	5	5	4	1	5	2	16	2	3	0	3	5	1	4	0	0	0	2	1	1	0	3	0	0	3	0	2	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south35_active	80	19502	3579	1327	2213	2749	427	830	318	172	1016	149	177	839	90	207	410	81	56	54	141	89	111	103	71	65	34	116	95	30	14	32	23	6	35	5	7	10	4	7	4	7	0	4	20	22	3	2	1	1	3	2	4	3	4	3	3	0	3	1	14	1	0	0	3	4	0	4	0	0	0	1	0	1	0	1	0	0	3	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south36_all	80	22455	5472	2836	2909	3191	1063	1197	643	550	1139	376	366	888	252	301	491	138	160	148	184	135	151	143	102	99	77	151	122	56	44	50	34	18	51	21	13	19	14	17	11	14	8	11	19	26	3	7	3	4	6	5	3	4	4	6	6	2	6	2	16	1	0	0	3	4	1	11	0	0	1	1	1	1	1	2	0	0	3	0	2	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
0.03	south36_active	80	19503	3575	1299	2180	2721	447	814	301	177	993	166	171	794	93	188	432	59	55	50	145	90	113	105	63	75	34	128	102	30	17	31	23	5	41	4	1	8	2	11	3	8	1	6	16	25	1	4	0	1	3	3	1	2	3	3	5	1	4	1	14	1	0	0	3	3	1	11	0	0	1	1	0	1	0	1	0	0	3	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
0.03	south37_all	80	22470	5462	2772	2876	3140	1085	1219	640	535	1113	399	397	804	246	300	555	158	167	135	187	129	153	135	92	105	83	185	137	50	39	50	36	17	39	24	19	13	13	23	13	15	10	12	22	27	3	8	4	6	7	7	1	2	7	5	6	3	5	2	15	2	1	0	2	4	1	7	3	1	1	2	2	1	1	3	0	0	5	0	2	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
0.03	south37_active	80	19600	3559	1274	2161	2680	444	824	293	186	962	181	179	714	86	193	492	68	59	50	148	85	126	97	59	77	37	155	120	22	13	20	23	3	33	6	2	5	3	17	3	6	1	7	19	26	1	5	0	4	3	5	0	2	6	2	4	1	3	1	14	1	0	0	2	3	1	7	3	1	1	1	0	0	0	2	0	0	5	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
0.03	south38_all	80	22122	5428	2729	2739	3149	1086	1241	689	511	1154	412	396	771	242	278	601	160	147	129	182	127	172	121	89	97	68	196	159	48	37	48	42	22	32	20	25	13	9	28	13	14	10	16	19	14	7	10	5	5	7	7	1	3	5	3	3	5	4	0	4	2	2	3	0	4	2	7	3	1	1	1	2	1	1	2	1	0	5	0	0	0	1	0	0	1	0	0	2	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
0.03	south38_active	80	19317	3516	1251	2030	2707	451	861	337	161	1004	199	173	687	85	182	549	74	52	54	142	80	146	91	62	75	27	167	140	21	12	18	25	7	26	3	4	5	3	23	3	6	3	9	14	12	3	6	1	4	6	5	0	2	4	1	2	2	3	0	3	1	0	2	0	3	1	7	3	1	1	0	0	0	0	2	0	0	5	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
0.03	south39_all	80	21988	5490	2670	2791	3223	1085	1233	697	501	1169	409	391	788	241	278	578	183	139	133	183	131	171	98	97	112	68	191	160	49	28	50	45	22	28	23	22	15	12	30	19	10	11	13	22	16	12	9	4	4	8	7	3	3	6	3	3	4	5	1	6	2	2	4	1	4	3	0	3	1	0	1	1	1	1	1	2	0	2	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
0.03	south39_active	80	19193	3558	1246	2052	2784	443	874	327	145	1023	192	172	698	79	177	520	87	48	64	144	86	144	68	72	89	30	157	132	15	11	21	27	9	21	5	6	9	5	27	5	4	4	6	17	13	7	5	1	3	5	6	2	1	4	1	2	2	3	1	4	1	0	2	1	3	2	0	3	1	0	0	0	0	0	1	0	0	2	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
0.03	south40_all	80	22069	5380	2665	2889	3208	1040	1222	760	532	1166	392	367	802	249	266	560	186	131	129	185	125	159	102	112	104	54	149	140	51	27	41	42	21	42	21	19	16	16	20	15	6	7	13	18	20	12	9	4	5	8	5	3	8	7	1	0	2	4	1	8	1	3	4	1	3	3	5	3	0	0	1	1	0	0	2	2	0	1	2	2	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	19211	3451	1257	2138	2772	432	878	359	156	1000	169	168	709	81	175	507	87	45	57	137	83	128	70	84	82	24	127	116	12	9	19	25	10	35	7	5	8	8	19	6	5	3	5	10	16	7	3	1	4	4	3	2	6	4	0	0	1	2	1	6	0	1	2	1	2	2	5	3	0	0	1	0	0	0	0	0	0	1	2	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
